GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001MA,B15002_001EA,B15002_002EA,B15002_002MA,B15002_003EA,B15002_003MA,B15002_004MA,B15002_004EA,B15002_005MA,B15002_005EA,B15002_006MA,B15002_006EA,B15002_007EA,B15002_007MA,B15002_008EA,B15002_008MA,B15002_009MA,B15002_009EA,B15002_010MA,B15002_010EA,B15002_011MA,B15002_011EA,B15002_012EA,B15002_012MA,B15002_013EA,B15002_013MA,B15002_014MA,B15002_014EA,B15002_015MA,B15002_015EA,B15002_016MA,B15002_016EA,B15002_017MA,B15002_017EA,B15002_018EA,B15002_018MA,B15002_019EA,B15002_019MA,B15002_020MA,B15002_020EA,B15002_021EA,B15002_021MA,B15002_022MA,B15002_022EA,B15002_023MA,B15002_023EA,B15002_024EA,B15002_024MA,B15002_025EA,B15002_025MA,B15002_026MA,B15002_026EA,B15002_027MA,B15002_027EA,B15002_028MA,B15002_028EA,B15002_029EA,B15002_029MA,B15002_030EA,B15002_030MA,B15002_031MA,B15002_031EA,B15002_032MA,B15002_032EA,B15002_033MA,B15002_033EA,B15002_034EA,B15002_034MA,B15002_035EA,B15002_035MA,state
0400000US18,3956723,3837,1901244,2684,9588,1598,7379,1742,19418,2601,54222,3346,37788,2502,58663,3359,52963,3797,39859,2805,702419,11333,127263,5439,241711,6053,124876,4896,272264,7298,94738,4825,34387,2686,23706,2233,2055479,2614,7551,1302,5501,1080,12794,1498,57319,3864,47165,3258,71432,4024,58703,3848,40322,2709,765923,9377,153339,4690,267639,7913,152010,4936,262287,7690,120627,5008,22301,1855,10566,1532,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1927018,2798,930684,2186,4271,1160,1582,551,4966,987,26415,1864,13241,1703,17059,1816,18817,2173,15984,1463,343526,6849,60694,3168,122207,5313,74981,4166,150396,4712,47350,3020,18705,1883,10490,1223,996334,2230,3252,818,1940,713,4796,1031,24604,1863,13086,1600,17056,1491,20479,2085,13697,1628,348915,5914,75376,3633,139407,4894,101960,4154,166768,5025,47651,2518,11558,1435,5789,1120,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1725825,3170,838503,2543,4990,1352,4108,1151,8649,1562,20584,2012,15476,2156,15268,1970,15759,2028,13314,1648,252434,8136,62457,2647,125534,5085,53582,3414,160571,5596,54562,2840,19926,1977,11289,1827,887322,2558,3091,741,3321,1128,7489,1235,17668,2208,14916,1855,19120,2476,18460,1868,12200,1768,268276,5950,80030,3764,132057,5019,71080,3709,159785,4811,64195,3756,10236,1291,5398,1056,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2715805,3811,1295357,2760,9855,1475,14671,2102,22253,2458,79695,3629,42327,3604,50240,3965,43966,3852,28511,3248,450288,8639,77614,4883,157203,5926,70137,4041,151590,4505,58712,3411,24778,2720,13517,1666,1420448,2830,7595,1482,8380,1280,16185,1782,84400,4467,41300,3015,48614,3718,45701,3785,26990,2912,491205,9849,91747,4640,179087,6410,103986,4160,160894,5989,91338,4034,16167,1915,6859,1162,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2791859,4729,1306458,3675,12694,2005,13823,2416,22346,2865,49898,3668,38645,3305,48217,4082,50365,4088,33916,4070,454070,10496,70703,4366,189449,7579,51867,4476,173584,6406,51459,3328,29630,2532,15792,2054,1485401,3264,10524,1348,10033,1504,19629,2342,50400,3243,39716,3647,51072,4127,60448,4113,32774,3023,523559,10922,87938,5133,219525,7899,75865,4574,201504,7195,74973,4635,19511,2553,7930,1312,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,899536,1216,430329,1289,778,328,1144,482,3048,793,14228,1337,7947,1191,9243,1429,8551,1256,6843,1215,157103,4208,21705,1956,55006,3122,34455,2976,71036,3390,23393,1878,9684,1658,6165,1200,469207,1110,1218,521,890,579,2150,742,12997,1513,8202,1256,8058,1282,7295,1340,6452,1352,168202,4281,27696,2361,58411,2913,47577,2947,81708,4069,29722,1868,5166,953,3463,1008,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3583616,3177,1671878,2416,9998,1731,9484,1858,22088,2928,33392,2712,35145,4134,38673,3317,40568,4011,41313,4831,431486,10704,101443,5298,211241,7480,91321,4630,326227,8354,171067,5864,58866,3339,49566,3582,1911738,2177,11172,1763,8344,1486,20624,2991,37346,3194,25964,2872,42421,3238,42972,3898,44914,3815,523609,10626,142352,6561,246780,7727,133006,6128,365544,9164,200289,6402,41400,3513,25001,2284,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4243260,2740,2004903,2422,17156,2927,14266,2304,27304,3890,42557,4420,32880,3155,42736,3948,34501,3408,42594,3506,552317,13231,99029,5567,212091,8112,130169,6304,423451,8885,214993,6908,64396,3320,54463,3647,2238357,2380,19699,3194,18087,2219,22437,3210,49220,4265,32201,3206,39641,2895,35620,3228,38475,2912,611749,12139,118723,5582,248522,8034,197128,7187,472520,9920,250695,7168,48510,2758,35130,2676,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6454327,3337,3084861,2979,16782,2208,9946,1592,23681,2439,65821,3619,53308,4339,86023,4328,91806,5553,69083,3696,937059,14213,237626,7483,474450,10255,220317,7541,478802,10418,209178,6607,71834,3953,39145,2830,3369466,2604,19230,2341,8522,1151,21417,2258,62558,3490,54873,4083,94602,4398,92148,5527,67382,3605,1089400,15207,272130,7478,498581,9691,296076,6974,498511,8874,234904,6036,41175,2668,17957,2160,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3292174,3075,1607238,2411,8072,1450,3805,1004,10083,1938,38131,2166,20249,2000,26246,2305,23445,1977,25827,1957,446300,6943,99201,3979,251174,6461,144204,4915,341658,6770,106536,4507,39141,2375,23166,1852,1684936,2038,11558,1410,3202,910,7733,1519,32950,2024,15663,1817,25344,2806,22983,2163,23249,2226,477252,6753,134529,4730,260347,7176,169769,5138,348824,6929,112169,4391,28072,2543,11292,1441,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1797084,4807,836882,3684,7703,1342,8977,1802,16713,2125,37127,3285,24536,2674,37089,3481,39279,3205,20277,2200,265694,7617,44778,3408,117801,4979,56141,4494,105446,5107,33516,2738,13982,1802,7823,1131,960202,2912,7026,1225,6276,1213,14077,1673,36581,2747,28353,2640,38119,3049,42787,3810,22311,2333,309867,8330,56185,3332,139201,5331,84626,4767,112905,4915,45991,3450,10857,1649,5040,1074,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3729604,3097,1774983,3417,7787,1482,5114,984,11916,1559,62973,4083,35065,2736,52508,3938,55655,3408,38936,2821,596500,9897,123528,5326,246460,7177,94771,4669,282103,8569,98993,3913,38567,2650,24107,2323,1954621,2942,6951,1275,4561,971,10383,1651,68032,3677,39216,2998,60985,4163,57857,3431,40033,2793,653251,11954,162346,6560,272476,7705,127815,5207,290646,6641,126507,5170,24080,2415,9482,1495,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,619546,1414,303558,1768,681,319,606,406,842,369,6529,1233,3174,752,6603,1402,5912,1110,5126,998,98189,3744,20411,1873,51149,2979,20317,1966,54741,3253,17424,1616,6620,1079,5234,1017,315988,1370,215,172,309,235,1009,390,5817,995,3812,936,6134,1082,6718,1127,3912,802,99684,3583,25550,2377,57871,3090,25067,1927,59326,2610,15648,1906,2857,763,2059,732,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1109836,2394,537831,2329,3871,965,2471,744,5187,1123,12064,1223,8206,1255,10135,1870,10096,1355,9244,1151,165072,4709,38404,2832,76461,3388,48391,2861,99655,3823,29058,1985,12940,1441,6576,941,572005,1459,2512,587,2475,655,6396,1263,11907,1441,5726,831,9201,1500,10049,1404,6993,1062,175066,4386,47135,3032,90426,3549,49520,2794,109209,3370,34491,2177,7338,1119,3561,749,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1554923,1976,780017,1752,7183,1635,9918,2895,22796,3317,15377,2615,17664,2568,15302,2299,19400,2466,24566,2656,233716,8039,59180,4746,131122,6582,52592,3954,114804,5886,34204,3030,14825,1915,7368,1217,774906,1540,7021,1488,7497,1960,19024,2740,17035,2586,17536,3133,20232,2482,21055,3036,26114,3211,244956,7902,68538,4551,120233,5972,55894,3955,103549,5124,33466,2728,9382,1486,3374,853,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,867694,1967,419555,1771,2488,932,661,523,1877,632,8515,1401,7678,1271,9410,1538,7551,1315,8213,1344,129013,4318,22706,1916,51038,2773,31479,2620,84860,4073,37296,2687,8114,1459,8656,1399,448139,1194,1170,505,274,200,1636,637,8729,1506,6245,1140,8323,1318,7543,1355,7456,1657,136609,4179,29897,2281,56095,3339,47001,3087,89691,3752,37599,2525,6507,1210,3364,954,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5666759,2515,2680487,1816,15230,2198,18031,2568,44140,4301,62482,5211,40019,3716,54270,3700,54860,4753,72591,4186,755304,13341,150568,6361,294735,8054,140216,6772,601035,11519,239794,7712,90844,4627,46368,2960,2986272,2235,19103,2166,22163,3299,48098,4782,73734,4238,42814,3341,66317,4265,65274,4044,79866,5287,915126,11770,167764,5825,315040,7715,208820,7892,631061,8722,252362,8177,55446,3173,23284,2658,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1208938,3361,577529,2277,6857,1541,8111,1388,18404,2643,14146,1957,12545,2149,15099,2709,17724,1889,12881,1819,169266,5506,34323,2756,82943,3892,37619,3112,79827,4516,41895,2697,11665,1817,14224,1779,631409,2596,6790,1105,6897,1498,14106,1660,17556,2132,17190,2496,17278,2131,16910,2408,15291,2429,176283,6247,39094,3174,102253,5003,45849,2989,92177,4248,49516,3553,9019,1377,5200,1027,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
