GEO_ID,C08526_001E,C08526_001M,C08526_002E,C08526_002M,C08526_003E,C08526_003M,C08526_004E,C08526_004M,C08526_005E,C08526_005M,C08526_006E,C08526_006M,C08526_007E,C08526_007M,C08526_008E,C08526_008M,C08526_009E,C08526_009M,C08526_010E,C08526_010M,C08526_011E,C08526_011M,C08526_012E,C08526_012M,C08526_013E,C08526_013M,C08526_014E,C08526_014M,C08526_015E,C08526_015M,C08526_016E,C08526_016M,C08526_017E,C08526_017M,C08526_018E,C08526_018M,C08526_019E,C08526_019M,C08526_020E,C08526_020M,C08526_021E,C08526_021M,C08526_022E,C08526_022M,C08526_023E,C08526_023M,C08526_024E,C08526_024M,C08526_025E,C08526_025M,C08526_026E,C08526_026M,C08526_027E,C08526_027M,C08526_028E,C08526_028M,C08526_029E,C08526_029M,C08526_030E,C08526_030M,C08526_031E,C08526_031M,C08526_032E,C08526_032M,C08526_033E,C08526_033M,C08526_034E,C08526_034M,C08526_035E,C08526_035M,C08526_036E,C08526_036M,C08526_037E,C08526_037M,C08526_038E,C08526_038M,C08526_039E,C08526_039M,C08526_040E,C08526_040M,C08526_041E,C08526_041M,C08526_042E,C08526_042M,C08526_043E,C08526_043M,C08526_044E,C08526_044M,C08526_045E,C08526_045M,C08526_046E,C08526_046M,C08526_047E,C08526_047M,C08526_048E,C08526_048M,C08526_049E,C08526_049M,C08526_050E,C08526_050M,C08526_051E,C08526_051M,C08526_052E,C08526_052M,C08526_053E,C08526_053M,C08526_054E,C08526_054M,C08526_055E,C08526_055M,C08526_056E,C08526_056M,C08526_057E,C08526_057M,C08526_058E,C08526_058M,C08526_059E,C08526_059M,C08526_060E,C08526_060M,C08526_061E,C08526_061M,C08526_062E,C08526_062M,C08526_063E,C08526_063M,C08526_064E,C08526_064M,C08526_065E,C08526_065M,C08526_066E,C08526_066M,C08526_067E,C08526_067M,C08526_068E,C08526_068M,C08526_069E,C08526_069M,C08526_070E,C08526_070M,C08526_071E,C08526_071M,C08526_072E,C08526_072M,C08526_073E,C08526_073M,C08526_074E,C08526_074M,C08526_075E,C08526_075M,C08526_076E,C08526_076M,C08526_077E,C08526_077M,C08526_078E,C08526_078M,C08526_079E,C08526_079M,C08526_080E,C08526_080M,C08526_081E,C08526_081M,C08526_082E,C08526_082M,C08526_083E,C08526_083M,C08526_084E,C08526_084M,C08526_085E,C08526_085M,C08526_086E,C08526_086M,C08526_087E,C08526_087M,C08526_088E,C08526_088M,C08526_089E,C08526_089M,C08526_090E,C08526_090M,NAME,C08526_001MA,C08526_001EA,C08526_002EA,C08526_002MA,C08526_003EA,C08526_003MA,C08526_004EA,C08526_004MA,C08526_005EA,C08526_005MA,C08526_006MA,C08526_006EA,C08526_007EA,C08526_007MA,C08526_008EA,C08526_008MA,C08526_009EA,C08526_009MA,C08526_010EA,C08526_010MA,C08526_011EA,C08526_011MA,C08526_012MA,C08526_012EA,C08526_013MA,C08526_013EA,C08526_014MA,C08526_014EA,C08526_015EA,C08526_015MA,C08526_016EA,C08526_016MA,C08526_017MA,C08526_017EA,C08526_018MA,C08526_018EA,C08526_019MA,C08526_019EA,C08526_020EA,C08526_020MA,C08526_021EA,C08526_021MA,C08526_022EA,C08526_022MA,C08526_023MA,C08526_023EA,C08526_024MA,C08526_024EA,C08526_025MA,C08526_025EA,C08526_026EA,C08526_026MA,C08526_027EA,C08526_027MA,C08526_028MA,C08526_028EA,C08526_029MA,C08526_029EA,C08526_030MA,C08526_030EA,C08526_031EA,C08526_031MA,C08526_032EA,C08526_032MA,C08526_033EA,C08526_033MA,C08526_034MA,C08526_034EA,C08526_035MA,C08526_035EA,C08526_036MA,C08526_036EA,C08526_037EA,C08526_037MA,C08526_038EA,C08526_038MA,C08526_039MA,C08526_039EA,C08526_040MA,C08526_040EA,C08526_041MA,C08526_041EA,C08526_042EA,C08526_042MA,C08526_043EA,C08526_043MA,C08526_044MA,C08526_044EA,C08526_045MA,C08526_045EA,C08526_046MA,C08526_046EA,C08526_047EA,C08526_047MA,C08526_048EA,C08526_048MA,C08526_049MA,C08526_049EA,C08526_050MA,C08526_050EA,C08526_051MA,C08526_051EA,C08526_052EA,C08526_052MA,C08526_053EA,C08526_053MA,C08526_054EA,C08526_054MA,C08526_055EA,C08526_055MA,C08526_056MA,C08526_056EA,C08526_057EA,C08526_057MA,C08526_058EA,C08526_058MA,C08526_059EA,C08526_059MA,C08526_060EA,C08526_060MA,C08526_061MA,C08526_061EA,C08526_062EA,C08526_062MA,C08526_063EA,C08526_063MA,C08526_064EA,C08526_064MA,C08526_065EA,C08526_065MA,C08526_066EA,C08526_066MA,C08526_067EA,C08526_067MA,C08526_068EA,C08526_068MA,C08526_069EA,C08526_069MA,C08526_070EA,C08526_070MA,C08526_071EA,C08526_071MA,C08526_072MA,C08526_072EA,C08526_073EA,C08526_073MA,C08526_074EA,C08526_074MA,C08526_075EA,C08526_075MA,C08526_076EA,C08526_076MA,C08526_077EA,C08526_077MA,C08526_078EA,C08526_078MA,C08526_079EA,C08526_079MA,C08526_080EA,C08526_080MA,C08526_081EA,C08526_081MA,C08526_082EA,C08526_082MA,C08526_083MA,C08526_083EA,C08526_084EA,C08526_084MA,C08526_085EA,C08526_085MA,C08526_086EA,C08526_086MA,C08526_087EA,C08526_087MA,C08526_088EA,C08526_088MA,C08526_089EA,C08526_089MA,C08526_090EA,C08526_090MA,state
0400000US13,4096689,20052,49468,3974,361039,11538,497345,10831,156205,7076,491075,14942,250768,9083,116863,6998,288208,9742,411747,10220,738922,13879,298047,8919,192704,8982,216016,8609,28282,3225,3286627,21694,30096,3539,237669,8431,417106,10140,132492,6194,410399,13613,210782,7804,97396,6558,245660,8951,309877,9361,614206,11785,218379,7283,145991,8129,192314,7962,24260,3107,458753,14342,8206,1775,90642,7585,54072,5163,12330,1913,43288,4012,19788,2750,8172,1808,18898,3032,41774,4206,78869,5065,41578,4218,24419,2759,14321,2225,2396,788,91139,6343,164,243,7583,2263,4801,1686,700,492,10382,2168,7333,1912,3100,1010,3638,1159,12596,2550,16136,3005,16837,3188,3075,1527,4794,1155,0,268,114182,6046,5360,1506,12572,2767,11330,2137,2174,932,12989,2035,10123,1656,2073,710,4777,1339,9848,1579,14455,2279,14888,2274,9417,2075,2575,998,1601,718,145988,6413,5642,1271,12573,2334,10036,1848,8509,1522,14017,2312,2742,915,6122,1592,15235,2452,37652,3067,15256,2121,6365,1431,9802,1345,2012,899,25,42,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,585016,7207,7239,1351,44415,4025,19122,2165,17835,2370,67989,3476,31711,3047,11540,1791,42273,3081,53034,4368,104570,5046,87233,5945,28087,2532,48524,4138,21444,2448,400334,7857,3847,888,32632,3159,12121,1872,13375,2159,45638,2897,23629,2569,7878,1549,26953,2823,31814,3008,73117,4411,56360,3947,18033,2121,37401,3389,17536,2160,91739,4305,1825,976,8112,1661,2269,649,2219,705,10196,1742,4538,1036,1636,585,7322,1287,9728,1776,16488,2247,13751,2617,4731,1306,6367,1182,2557,1016,33096,3109,116,114,691,462,1972,829,561,300,4943,1063,1956,729,194,160,2362,809,3189,826,4112,933,8682,1850,1689,656,2524,811,105,148,33171,3117,469,303,1401,638,1029,498,490,280,5581,1257,1440,870,908,504,1574,527,2918,860,6368,1326,6426,1391,1423,548,1937,952,1207,541,26676,2873,982,327,1579,834,1731,684,1190,524,1631,555,148,124,924,441,4062,1396,5385,1111,4485,1060,2014,881,2211,901,295,318,39,65,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,640463,8582,35529,2909,59156,4439,67252,3581,21798,2128,74953,4231,27843,2229,11871,1597,36842,3341,59973,4641,122491,4551,54773,4038,28983,3052,35850,2766,3149,798,489270,8530,21673,2498,41940,3571,54497,3350,16552,2076,62183,3811,22047,1861,9276,1308,31146,2795,40317,3744,95705,4246,39826,3152,20848,2156,30566,2682,2694,766,77734,4290,4981,1149,12485,1916,8660,1634,2605,877,5363,1191,2359,628,1563,829,2282,777,10122,1807,13299,2012,7022,1719,2877,1003,3661,1111,455,277,5579,1274,0,268,201,171,232,177,74,122,460,319,357,244,75,127,117,141,1680,504,735,324,1424,925,0,268,224,153,0,268,35541,3843,4816,1498,1886,856,2212,637,864,396,4851,1448,1911,802,429,267,1169,576,2917,1037,6281,1314,4920,1306,2310,1081,975,366,0,268,32339,2911,4059,1025,2644,888,1651,644,1703,771,2096,828,1169,625,528,311,2128,740,4937,892,6471,1955,1581,529,2948,893,424,289,0,268,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5777753,24231,60446,3578,369863,10896,798065,15149,228722,9281,619929,13232,347001,10180,143931,6381,471649,10711,593521,13535,1161325,19170,460167,14592,279146,8658,233972,8467,10016,1316,4324440,27526,36886,2689,282961,8264,634460,14073,184385,6720,493886,12245,281317,9931,104702,5633,325350,8090,364463,9988,906234,16998,317491,10502,200846,7978,183219,6946,8240,1201,543256,13820,3587,876,57781,4478,104120,7807,22393,3566,47709,3913,24360,3036,9404,1482,29572,3036,55920,4829,94699,5406,48604,4548,26461,3306,18031,2597,615,368,479584,13143,412,342,8742,1833,24858,3001,6773,1427,38064,3845,21414,2606,18030,2350,80936,4911,103433,5435,81094,6229,50264,5467,20345,2568,24832,3279,387,402,235643,10822,5545,1110,7790,1878,20588,3339,6638,1923,26044,2836,13272,1962,4916,1078,19037,2319,25653,3038,49457,4383,34471,4260,16354,1901,5178,1110,700,388,194830,7714,14016,1821,12589,2634,14039,1631,8533,1353,14226,1807,6638,1751,6879,1180,16754,2303,44052,3815,29841,3285,9337,1728,15140,2062,2712,682,74,124,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2794139,16998,38703,3185,189152,6720,582154,11430,95574,5083,327556,10125,138495,6205,51720,3676,156866,6329,183083,6873,560895,10577,237228,9484,132374,5854,97115,4857,3224,811,2324810,18148,21766,2466,145103,5938,495581,10418,82724,4914,278514,8961,121557,5704,43022,3247,138730,6114,143056,6158,477885,9931,184475,7512,104535,4963,85506,4715,2356,716,264456,8352,3974,1003,31637,3280,63340,4372,7763,1800,26550,2965,10157,1641,3884,1111,9151,1816,17228,2249,43729,3288,26591,2489,11392,1729,8774,1615,286,159,20881,3364,235,201,784,453,2313,771,95,111,1942,724,763,431,490,448,473,247,1615,764,7115,2174,4011,1243,370,279,411,242,264,263,97425,5987,3896,911,5742,1041,14632,2106,1232,395,11506,2157,3713,775,1824,743,2675,778,5739,1541,18052,1902,18351,4037,8378,1703,1414,523,271,313,86567,5021,8832,1514,5886,1380,6288,1427,3760,1061,9044,2404,2305,684,2500,662,5837,1004,15445,1912,14114,1756,3800,1009,7699,1377,1010,458,47,79,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1470173,10519,57904,3278,96101,4556,236486,5957,54093,3441,181879,6030,74915,3759,29250,2571,106044,5134,90659,4915,326686,6681,104011,5325,63518,3696,47080,2476,1547,434,1178182,12459,27521,1909,73543,3968,193220,5040,45632,3083,153743,5082,62101,3493,23915,2073,89903,4861,71083,4317,264423,6838,81743,4535,48087,2982,41954,2365,1314,398,147233,5541,3537,982,18166,2068,31734,2858,4267,857,14616,2070,5219,949,2338,733,9673,1441,9657,1291,28781,2343,11333,1708,4994,1001,2780,641,138,155,11327,1733,26,35,49,83,474,309,27,47,825,455,193,144,199,182,1152,543,771,409,5465,1197,1381,652,496,310,269,219,0,268,69797,4413,5788,1067,2436,838,7938,1404,1524,609,8762,1578,5939,1213,1694,528,2405,699,3700,1010,16352,1964,7273,1436,4413,818,1478,469,95,104,63634,3067,21032,2062,1907,578,3120,642,2643,678,3933,911,1463,442,1104,316,2911,755,5448,1188,11665,1306,2281,618,5528,1227,599,242,0,268,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1343607,10976,50350,2663,90237,4870,190314,6649,49423,3495,150806,6284,70326,4017,40886,3918,81996,4038,101648,4986,289610,6448,98726,4828,61162,4092,59235,3795,8888,1305,1110172,12208,30858,2006,71247,4271,157998,6520,42513,3469,130046,5830,61189,3616,35358,3671,70658,3750,81349,4921,240138,5564,80797,4220,49136,3981,51293,3347,7592,1126,122320,5726,5517,1212,13289,1794,24144,2616,2823,643,10413,1574,4573,1120,3159,907,5023,1273,8742,1517,23655,2340,10033,1543,4271,989,5883,1004,795,474,5122,1166,0,268,25,36,702,492,93,122,952,462,666,497,45,78,49,80,529,401,1093,498,473,400,384,333,46,75,65,108,53299,3974,4114,1037,2415,696,4843,1353,1513,566,5586,1148,2764,678,1304,674,2784,855,3290,1039,13745,2303,5701,1277,3366,817,1535,465,339,282,52694,4116,9861,1399,3261,1085,2627,806,2481,732,3809,1038,1134,487,1020,465,3482,907,7738,1053,10979,1725,1722,579,4005,1057,478,264,97,117,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1770840,13867,55568,3936,131248,7248,279045,7980,56587,3626,205832,8434,104760,5078,30474,3226,100443,4642,117585,5224,368917,8892,133887,6444,85344,5043,87220,4290,13930,1732,1468709,13082,36715,3261,96057,6157,236041,6553,49450,3374,177461,7577,90687,4952,26980,2997,88526,4710,95528,4876,312090,8032,105235,5826,65112,4807,76337,3911,12490,1620,192218,6715,8041,1696,27442,3377,35391,3351,4941,1204,17382,2235,7211,1494,2003,691,6758,1413,10796,1717,37038,3081,16442,2145,9630,1709,8264,1637,879,478,14417,2377,42,69,859,595,1527,733,186,215,1199,632,334,268,353,219,718,358,1122,666,3998,1114,2667,962,736,399,676,438,0,268,46494,3911,2591,983,2187,865,2639,879,759,418,6995,1506,4264,1065,377,367,1553,680,2627,839,8833,1312,7084,1705,4752,1129,1272,626,561,339,49002,3169,8179,1412,4703,1175,3447,1159,1251,470,2795,645,2264,776,761,402,2888,662,7512,1252,6958,1060,2459,887,5114,1040,671,481,0,268,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1870598,14803,69348,4318,149349,7410,165589,6594,62940,4744,224887,8819,99237,6084,32808,3112,108488,5728,150934,6857,406751,9366,173987,9217,95443,6622,115873,6360,14964,2354,1514556,16158,52653,3483,106441,6129,142149,6611,53953,4383,185910,8201,83566,5704,28426,2838,92575,4738,118445,6352,342596,9236,124796,7852,72698,5477,97753,5994,12595,2214,209395,9711,9604,1596,33322,3182,16931,2256,5735,1950,22662,3181,8253,1738,2307,695,8856,2706,17082,2176,37840,3418,22589,2748,9805,1691,13276,2418,1133,494,35458,4699,279,294,658,557,1013,490,505,387,5273,1822,959,539,273,237,668,473,1968,694,7137,1805,12680,2980,2543,1067,1371,711,131,156,68728,5576,4107,985,6030,1751,3133,807,1137,512,8030,1572,5308,1329,892,536,2245,788,4269,1156,11845,2028,12733,2539,5530,1988,2364,781,1105,610,42461,3382,2705,873,2898,1040,2363,717,1610,591,3012,941,1151,472,910,495,4144,1087,9170,1472,7333,1518,1189,465,4867,1320,1109,510,0,268,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627734,6467,14052,1650,52138,3042,65171,3614,20463,2481,86594,4783,25195,2193,11007,1241,40146,3120,44361,3473,157632,5211,50762,4103,28117,2754,27588,2643,4508,1016,500153,7913,8766,1302,38223,2526,51432,2901,15958,1957,72265,4156,21309,2035,8666,1122,33728,2957,33247,2822,133561,4844,34283,3123,20781,2172,23941,2397,3993,983,64017,4291,1880,597,8882,1635,8717,1359,1633,547,7553,1555,1218,457,958,502,3082,965,4270,866,12225,1778,9019,2129,1894,523,2376,653,310,248,3929,876,272,337,109,181,550,331,231,299,420,318,56,73,46,76,119,196,34,60,956,360,594,390,331,370,211,221,0,268,30332,3290,1397,590,2157,927,2854,967,1065,562,4704,1208,1336,495,711,390,1001,522,2155,876,5612,1784,4635,1098,1800,528,700,372,205,268,29303,2788,1737,638,2767,948,1618,621,1576,857,1652,531,1276,498,626,369,2216,603,4655,984,5278,1043,2231,660,3311,905,360,259,0,268,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2454466,16186,15720,2349,197888,7481,161028,6620,69702,4850,275275,9424,107324,6104,59908,4242,183782,6926,330642,9885,511814,10773,176968,6918,124650,5824,218947,8647,20818,2208,1873304,14373,8579,1623,134860,6473,129955,5900,56687,4086,211212,8031,86947,5508,47193,3407,147940,6495,239406,8374,401478,10325,117394,5348,92449,4956,181828,7713,17376,2026,262939,10074,1751,1052,45401,3387,18766,2860,7092,1706,29090,3018,8151,1729,4145,1022,11831,1919,32897,4162,46542,4249,24756,3285,11673,1632,18843,2652,2001,619,127146,7151,333,287,6020,1564,4371,1162,1249,514,16211,2999,6222,2052,2777,900,6908,1331,21270,3746,25448,3750,16856,3320,6612,1376,12739,2556,130,188,90585,5662,2240,869,4989,1997,4139,1123,754,368,12473,2375,4140,1202,2193,798,6312,1312,9879,2125,18508,2732,14052,2181,6053,1372,3945,1418,908,550,100492,6490,2817,896,6618,1414,3797,922,3920,1261,6289,1132,1864,729,3600,1062,10791,1551,27190,2898,19838,2410,3910,897,7863,1452,1592,607,403,450,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3105432,18785,12167,1992,212041,8897,343366,10192,103301,5179,340961,10227,121833,5973,89090,5031,254678,8865,376547,10625,755066,14098,227715,11152,138045,6150,125308,5615,5314,1282,2335422,20782,7698,1481,160847,7769,283945,8924,85873,4504,261618,8739,103332,5071,66803,4146,174716,7326,253105,8016,579135,11965,153767,8231,101935,5589,98297,4556,4351,1291,260776,10472,1744,935,31715,3260,30073,3756,7731,1641,31354,3311,7359,1770,5528,1363,15505,2309,28381,3434,55622,5019,26551,3418,11259,1989,7791,1622,163,157,252148,9210,92,155,6020,1724,10105,1874,2782,1020,22678,3237,5887,1211,9621,2202,43313,3409,44798,3842,62322,3635,19951,2918,9358,2263,14855,2238,366,361,154363,9065,1440,540,7149,1489,12811,2691,2340,757,18098,3130,3553,1194,3686,913,10023,1766,20241,3620,42015,3885,20198,3159,8888,1951,3716,1019,205,203,102723,5345,1193,465,6310,1414,6432,1000,4575,1288,7213,1226,1702,730,3452,1008,11121,1870,30022,2695,15972,2011,7248,1373,6605,1451,649,520,229,284,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
