GEO_ID,B18020A_001E,B18020A_001M,B18020A_002E,B18020A_002M,B18020A_003E,B18020A_003M,B18020A_004E,B18020A_004M,B18020A_005E,B18020A_005M,B18020A_006E,B18020A_006M,B18020A_007E,B18020A_007M,B18020A_008E,B18020A_008M,B18020A_009E,B18020A_009M,B18020A_010E,B18020A_010M,B18020A_011E,B18020A_011M,B18020A_012E,B18020A_012M,B18020A_013E,B18020A_013M,B18020A_014E,B18020A_014M,B18020A_015E,B18020A_015M,B18020A_016E,B18020A_016M,B18020A_017E,B18020A_017M,B18020A_018E,B18020A_018M,B18020A_019E,B18020A_019M,B18020A_020E,B18020A_020M,B18020A_021E,B18020A_021M,B18020A_022E,B18020A_022M,B18020A_023E,B18020A_023M,B18020A_024E,B18020A_024M,B18020A_025E,B18020A_025M,B18020A_026E,B18020A_026M,B18020A_027E,B18020A_027M,B18020A_028E,B18020A_028M,B18020A_029E,B18020A_029M,B18020A_030E,B18020A_030M,B18020A_031E,B18020A_031M,NAME,B18020A_001EA,B18020A_001MA,B18020A_002EA,B18020A_002MA,B18020A_003MA,B18020A_003EA,B18020A_004MA,B18020A_004EA,B18020A_005EA,B18020A_005MA,B18020A_006EA,B18020A_006MA,B18020A_007EA,B18020A_007MA,B18020A_008MA,B18020A_008EA,B18020A_009MA,B18020A_009EA,B18020A_010MA,B18020A_010EA,B18020A_011EA,B18020A_011MA,B18020A_012EA,B18020A_012MA,B18020A_013EA,B18020A_013MA,B18020A_014EA,B18020A_014MA,B18020A_015MA,B18020A_015EA,B18020A_016EA,B18020A_016MA,B18020A_017EA,B18020A_017MA,B18020A_018EA,B18020A_018MA,B18020A_019EA,B18020A_019MA,B18020A_020EA,B18020A_020MA,B18020A_021MA,B18020A_021EA,B18020A_022EA,B18020A_022MA,B18020A_023EA,B18020A_023MA,B18020A_024EA,B18020A_024MA,B18020A_025EA,B18020A_025MA,B18020A_026MA,B18020A_026EA,B18020A_027EA,B18020A_027MA,B18020A_028EA,B18020A_028MA,B18020A_029EA,B18020A_029MA,B18020A_030EA,B18020A_030MA,B18020A_031EA,B18020A_031MA,state
0400000US40,1692624,5407,265981,7945,130440,4581,29775,2561,15056,2232,14719,1712,100665,3517,43726,2989,56939,3017,135541,5174,26153,2213,10013,1602,16140,1799,109388,4728,36244,2489,73144,4240,1426643,9288,703582,5618,288504,3581,219580,4348,68924,3935,415078,3907,366319,4693,48759,3544,723061,6039,288328,3646,180114,5068,108214,4837,434733,5058,313453,4988,121280,4215,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2052304,7791,272181,8570,135395,6143,33174,3233,16913,2269,16261,2275,102221,4769,45375,3519,56846,3795,136786,5482,29376,2916,13625,2159,15751,2269,107410,4153,39242,3147,68168,3642,1780123,11425,883284,7530,350754,4975,264980,6079,85774,4934,532530,5745,456912,6056,75618,4381,896839,7362,351195,4258,230527,5913,120668,4648,545644,4870,393471,5965,152173,5187,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6593814,10246,780292,11321,392471,6729,88298,4754,36333,3120,51965,3478,304173,6123,116908,5035,187265,5662,387821,8268,73047,4749,28751,2542,44296,3669,314774,7426,107178,4792,207596,6038,5813522,14680,2875034,8874,1048522,6920,780252,9626,268270,8076,1826512,6610,1594098,8668,232414,6418,2938488,9621,1042387,6437,710141,9184,332246,8091,1896101,8210,1402848,10977,493253,8729,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,563397,4882,72190,4327,34037,2766,7760,1298,4300,1111,3460,978,26277,2307,11679,1509,14598,1804,38153,2500,6883,1385,3208,910,3675,989,31270,2140,9985,1726,21285,1856,491207,6539,238423,4473,85421,2603,66572,2790,18849,2033,153002,3108,135324,3067,17678,2082,252784,3285,90489,2239,65892,2405,24597,2375,162295,2206,128313,3390,33982,2609,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1824778,5116,253221,8161,121635,5582,24682,2628,12511,2089,12171,1968,96953,4570,34222,2974,62731,4000,131586,5555,24434,2843,9258,1763,15176,2545,107152,4586,32028,2953,75124,3794,1571557,8970,779454,6599,301423,4243,237532,4874,63891,3700,478031,4961,416781,5640,61250,3526,792103,6296,299647,3808,195592,4781,104055,4471,492456,4994,353788,6493,138668,5341,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,426689,1778,43562,2859,22146,1942,3823,824,2372,643,1451,543,18323,1762,9462,1259,8861,1258,21416,1742,4132,931,2335,729,1797,617,17284,1512,8748,1151,8536,1140,383127,3013,192444,2168,76166,1507,62064,1928,14102,1452,116278,1868,104672,2067,11606,1216,190683,1869,74275,1324,58185,2118,16090,1594,116408,1627,94605,2066,21803,1633,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3091993,5600,501559,10523,244253,7192,55910,4438,25316,2743,30594,3236,188343,5790,70018,3923,118325,5089,257306,7491,48201,3511,16111,2129,32090,2962,209105,6104,55610,3272,153495,5282,2590434,12596,1290186,8942,516262,5738,394403,6638,121859,5307,773924,6456,678502,6659,95422,3910,1300248,7809,506541,3976,325473,5641,181068,6947,793707,6357,572461,7206,221246,4737,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10389171,31270,1182943,18308,586749,13938,142899,7321,72029,5089,70870,5263,443850,11644,200498,7841,243352,9182,596194,12838,125820,7065,46547,4425,79273,4883,470374,10838,167984,6185,302390,8409,9206228,34671,4585588,22815,1961426,16074,1459419,16659,502007,11735,2624162,15791,2326752,16450,297410,8965,4620640,20335,1951450,12928,1117857,15156,833593,18308,2669190,13383,1845309,15037,823881,13102,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1392062,5788,150847,6959,75753,4211,28405,3172,18521,2858,9884,1805,47348,2988,27062,2438,20286,2286,75094,4712,23259,3026,11644,1835,11615,2017,51835,3635,18708,2292,33127,3076,1241215,8476,618664,4587,322327,3842,265499,4883,56828,3590,296337,3285,268719,3878,27618,2435,622551,5562,325404,3751,214202,5083,111202,4679,297147,4042,211677,4510,85470,4113,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,396286,1207,49987,3165,25796,2333,5401,1170,2846,873,2555,842,20395,1938,9280,1278,11115,1411,24191,1874,5770,1154,2502,770,3268,934,18421,1621,7936,1281,10485,1143,346299,3405,170031,2434,61276,1214,45200,1830,16076,1703,108755,1987,97300,1991,11455,1305,176268,2077,59843,1388,43955,1661,15888,1564,116425,1653,93649,2100,22776,1662,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3470890,9622,372361,9464,185876,5412,38980,3349,20288,2486,18692,2379,146896,4435,69289,4199,77607,4402,186485,7084,34108,3499,15343,2225,18765,2670,152377,6074,52052,3540,100325,4403,3098529,14310,1520965,8890,567906,6822,440253,7837,127653,6431,953059,5549,847646,7123,105413,4498,1577564,9248,567508,5323,378800,6353,188708,7059,1010056,7812,738156,8341,271900,5509,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3356230,9177,443928,10580,225251,7465,56046,4269,27185,2948,28861,2759,169205,5389,75261,4187,93944,4579,218677,7478,47922,4058,18827,2916,29095,3009,170755,6220,64666,4060,106089,4552,2912302,12650,1443881,8746,552736,5369,405700,6190,147036,5799,891145,6238,766134,8039,125011,5815,1468421,8745,559219,4895,369290,6360,189929,6776,909202,6815,653501,8120,255701,7210,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1112005,2755,224163,7150,118813,4516,21627,2391,7834,1651,13793,1737,97186,4232,26058,2650,71128,3515,105350,4624,17862,1871,4371,1117,13491,1691,87488,4415,21012,2436,66476,3748,887842,7732,429661,4699,173918,3330,120352,3993,53566,3174,255743,4457,214395,4884,41348,3063,458181,4983,178558,2867,104994,3677,73564,3584,279623,4503,188848,5189,90775,4225,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3166068,5851,316436,8051,161540,5186,39608,2651,21653,2044,17955,1681,121932,4228,57370,2639,64562,3450,154896,5585,33005,2977,17813,2455,15192,1835,121891,4713,48777,2964,73114,3543,2849632,11651,1430117,7858,541626,4779,423643,5562,117983,4448,888491,5119,776974,6174,111517,3684,1419515,7072,526453,3976,393973,5699,132480,5113,893062,5354,699516,6059,193546,4893,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,310359,2194,39598,2599,20994,1877,4958,1228,3174,1050,1784,705,16036,1544,8346,1133,7690,1196,18604,1730,4274,1147,2293,752,1981,817,14330,1382,6242,1040,8088,1238,270761,3503,135744,2362,52317,1847,42514,1978,9803,1400,83427,1743,74900,2090,8527,1313,135017,2320,50463,1361,34594,1753,15869,1769,84554,1796,65905,1934,18649,1630,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1870353,13687,388733,7478,183261,5528,42613,3649,13343,2405,29270,2929,140648,4619,37410,3229,103238,4096,205472,5503,35839,2652,9264,1532,26575,2510,169633,4427,32517,2737,137116,4157,1481620,14058,691789,8737,337624,5838,184690,5734,152934,5248,354165,6193,254747,6294,99418,4159,789831,7864,372842,5314,148254,5088,224588,5568,416989,5226,201973,4947,215016,5166,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
