GEO_ID,C08524_001E,C08524_001M,C08524_002E,C08524_002M,C08524_003E,C08524_003M,C08524_004E,C08524_004M,C08524_005E,C08524_005M,C08524_006E,C08524_006M,C08524_007E,C08524_007M,C08524_008E,C08524_008M,C08524_009E,C08524_009M,C08524_010E,C08524_010M,C08524_011E,C08524_011M,C08524_012E,C08524_012M,C08524_013E,C08524_013M,C08524_014E,C08524_014M,C08524_015E,C08524_015M,C08524_016E,C08524_016M,C08524_017E,C08524_017M,C08524_018E,C08524_018M,C08524_019E,C08524_019M,C08524_020E,C08524_020M,C08524_021E,C08524_021M,C08524_022E,C08524_022M,C08524_023E,C08524_023M,C08524_024E,C08524_024M,C08524_025E,C08524_025M,C08524_026E,C08524_026M,C08524_027E,C08524_027M,C08524_028E,C08524_028M,C08524_029E,C08524_029M,C08524_030E,C08524_030M,C08524_031E,C08524_031M,C08524_032E,C08524_032M,C08524_033E,C08524_033M,C08524_034E,C08524_034M,C08524_035E,C08524_035M,C08524_036E,C08524_036M,C08524_037E,C08524_037M,C08524_038E,C08524_038M,C08524_039E,C08524_039M,C08524_040E,C08524_040M,C08524_041E,C08524_041M,C08524_042E,C08524_042M,C08524_043E,C08524_043M,C08524_044E,C08524_044M,C08524_045E,C08524_045M,C08524_046E,C08524_046M,C08524_047E,C08524_047M,C08524_048E,C08524_048M,NAME,C08524_001EA,C08524_001MA,C08524_002EA,C08524_002MA,C08524_003EA,C08524_003MA,C08524_004EA,C08524_004MA,C08524_005EA,C08524_005MA,C08524_006EA,C08524_006MA,C08524_007EA,C08524_007MA,C08524_008EA,C08524_008MA,C08524_009EA,C08524_009MA,C08524_010MA,C08524_010EA,C08524_011MA,C08524_011EA,C08524_012MA,C08524_012EA,C08524_013EA,C08524_013MA,C08524_014EA,C08524_014MA,C08524_015EA,C08524_015MA,C08524_016MA,C08524_016EA,C08524_017MA,C08524_017EA,C08524_018MA,C08524_018EA,C08524_019EA,C08524_019MA,C08524_020EA,C08524_020MA,C08524_021MA,C08524_021EA,C08524_022MA,C08524_022EA,C08524_023MA,C08524_023EA,C08524_024EA,C08524_024MA,C08524_025EA,C08524_025MA,C08524_026EA,C08524_026MA,C08524_027MA,C08524_027EA,C08524_028MA,C08524_028EA,C08524_029MA,C08524_029EA,C08524_030EA,C08524_030MA,C08524_031EA,C08524_031MA,C08524_032MA,C08524_032EA,C08524_033MA,C08524_033EA,C08524_034MA,C08524_034EA,C08524_035EA,C08524_035MA,C08524_036EA,C08524_036MA,C08524_037MA,C08524_037EA,C08524_038MA,C08524_038EA,C08524_039MA,C08524_039EA,C08524_040EA,C08524_040MA,C08524_041EA,C08524_041MA,C08524_042MA,C08524_042EA,C08524_043MA,C08524_043EA,C08524_044MA,C08524_044EA,C08524_045EA,C08524_045MA,C08524_046EA,C08524_046MA,C08524_047MA,C08524_047EA,C08524_048MA,C08524_048EA,state
0400000US27,2618412,12539,953747,10999,400883,9026,668790,11546,16438,1383,232686,5744,344303,6927,1565,573,2068695,13705,762208,10526,296457,8061,538836,10629,10659,1079,185353,4889,273862,6211,1320,492,250687,7999,75099,3650,41461,3863,54332,3424,2163,637,33562,2726,43852,3406,218,206,72965,5510,28525,2585,14446,2719,21898,2543,64,83,1919,685,6113,1356,0,268,104787,4825,32653,2231,25268,2448,24803,2740,1645,641,6052,1216,14339,1881,27,34,121278,4397,55262,2998,23251,2072,28921,2401,1907,414,5800,1028,6137,993,0,268,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1143315,11454,320583,8657,194316,7633,276441,8268,12728,1897,120493,6292,213188,8735,5566,1154,943957,11774,276134,7928,156306,7234,240397,7719,8389,1549,91600,5919,167151,7543,3980,991,139268,6946,28467,3011,25917,2829,25405,2678,2648,822,22458,2884,33570,3589,803,363,5074,1476,1005,561,694,345,282,222,209,345,846,633,2038,813,0,268,32974,3572,6358,1376,7549,1521,4820,1171,1364,609,3711,1074,8443,2012,729,446,22042,2747,8619,1892,3850,1067,5537,1282,118,145,1878,746,1986,640,54,89,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2731050,15826,895911,13600,432172,10596,731047,12547,15660,2013,272498,7973,379523,9120,4239,943,2232849,17295,755644,12808,330372,9361,613996,11035,10365,1658,216389,7670,302703,8686,3380,858,281936,9963,73661,4338,51306,4632,62121,4909,1993,593,42510,3010,50039,3934,306,268,38062,3357,6041,1639,13468,2357,11000,1760,51,83,1061,464,6420,1055,21,35,81027,4951,21037,2573,20651,2761,14874,2034,1402,717,7244,1516,15368,2052,451,272,97176,4559,39528,2714,16375,1772,29056,2703,1849,666,5294,1299,4993,944,81,85,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,454500,5423,143471,5064,81414,3777,116192,4374,6900,1034,55356,3558,50220,3546,947,355,341194,5940,102578,4485,60897,3016,93028,4267,4517,847,40084,3240,39206,3159,884,322,50994,4263,12860,1925,7838,1432,11655,1854,627,314,11186,1874,6765,1477,63,109,2879,838,905,491,538,460,544,375,0,268,511,239,381,267,0,268,32285,2607,12205,1553,8375,1708,5617,1056,978,381,2536,848,2574,706,0,268,27148,2156,14923,1519,3766,905,5348,857,778,267,1039,474,1294,519,0,268,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,904925,7809,301452,6211,139434,5623,230539,5683,13563,1528,81878,3831,135237,4743,2822,865,733581,7612,247238,5295,106831,4913,197153,5368,9405,1139,64722,3340,105503,4582,2729,839,90595,4373,22394,2269,15957,1888,19286,1842,2244,675,11576,1508,19045,2030,93,106,5547,1170,1076,514,1739,603,1569,604,0,268,616,497,547,261,0,268,35713,2568,11176,1386,7147,1097,5773,920,744,301,3007,775,7866,1276,0,268,39489,2643,19568,1511,7760,1177,6758,962,1170,354,1957,666,2276,706,0,268,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1153028,11712,289704,9363,280175,9644,308260,8892,2305,758,156724,7231,113744,6714,2116,672,901547,14257,236801,8888,212992,8626,247868,8334,1776,752,113788,6978,86356,4882,1966,635,134519,7817,25424,3009,32839,3786,30646,3489,329,297,29824,4276,15356,3243,101,118,34905,3637,2048,1058,14729,2651,8681,1699,0,268,5572,1453,3875,1280,0,268,48156,4235,10438,1917,15151,2219,11587,2229,115,204,4604,1588,6212,1640,49,81,33901,3831,14993,2208,4464,1335,9478,1503,85,107,2936,1946,1945,784,0,268,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,624571,8310,219350,7208,95092,4968,165005,6671,3067,919,62499,4290,79072,3554,486,370,511555,9474,182809,6729,73385,4554,138307,5917,2014,654,49590,3358,64964,3551,486,370,57461,4437,14767,1995,10799,1756,14395,2590,255,177,9274,2154,7971,1319,0,268,2549,809,607,322,765,532,281,283,0,268,203,283,693,416,0,268,24793,2947,7502,1554,6110,1450,5357,1206,428,481,1829,781,3567,1082,0,268,28213,2657,13665,2327,4033,1002,6665,1170,370,292,1603,629,1877,645,0,268,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3784016,26690,1391589,20533,595124,15026,1046638,14658,7229,1880,321857,10366,418187,10845,3392,995,2897729,24824,1140308,18372,402522,12485,812657,14215,3061,1020,237147,9466,299524,9315,2510,728,364530,13155,98394,5753,66736,5488,89260,5678,1994,1055,49162,4956,58627,4458,357,360,218483,10176,49995,4104,60990,6438,62132,4684,447,378,13603,2501,31047,4024,269,375,182484,9609,39491,3423,51100,4843,46450,4779,1607,1035,17592,2590,25988,3324,256,234,120790,5343,63401,3954,13776,2142,36139,3178,120,121,4353,1149,3001,797,0,268,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,823107,10986,276967,8086,152203,5972,205863,8239,9459,1816,97190,5785,78113,5379,3312,1220,630180,10715,215099,7729,109824,5406,168245,7130,6030,1262,69686,4916,58995,4246,2301,666,111687,7526,29665,3131,24540,2778,21775,2907,1903,811,23093,3503,9758,1751,953,1068,6977,1574,2131,708,2007,827,1141,663,205,215,327,253,1166,925,0,268,34626,3637,11759,2150,8189,1845,6451,1470,740,545,2728,1061,4701,1711,58,96,39637,3274,18313,2219,7643,1656,8251,1797,581,362,1356,537,3493,1094,0,268,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8693739,33267,3328073,33188,1513346,21286,2259794,29267,23150,2805,691400,15763,869407,16561,8569,1579,4708597,28252,1781826,20579,723529,14089,1225520,18474,14134,2140,421180,11294,535522,12914,6886,1383,667134,17304,209935,9212,117802,6053,162694,7720,1913,645,88358,7538,85919,5468,513,415,2389375,26000,940430,19550,486887,13992,647369,15429,1799,1024,136237,8472,176406,8718,247,182,636832,18584,250181,9715,131586,6192,158935,8560,3638,996,31258,3277,60350,4863,884,488,291801,11018,145701,7895,53542,4325,65276,5031,1666,503,14367,2697,11210,1986,39,65,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3907957,20742,1260690,15917,608609,13789,947720,14929,28506,3629,446885,11895,593754,13324,21793,2983,3179452,22238,1070568,15316,466801,12229,808816,14518,14112,2084,318341,9587,481249,11682,19565,2893,463425,13363,100432,4495,84864,6163,81864,5954,9535,2455,104824,6856,80847,5926,1059,463,32672,3220,8899,1561,8423,1745,6569,1584,621,563,1899,834,6261,1636,0,268,108322,6144,23881,2339,29224,3420,18181,2399,3389,1404,14044,2762,18482,2987,1121,466,124086,6185,56910,4166,19297,2450,32290,2978,849,464,7777,1600,6915,1643,48,79,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,345718,4469,114095,3777,56299,2999,84129,2907,5177,845,37305,2477,47267,2920,1446,433,271136,4435,88152,3278,42395,2763,70451,2799,3244,752,28073,2317,37532,2118,1289,437,38142,2762,10729,1251,6032,1137,7127,1045,612,320,6979,1095,6553,1337,110,133,1324,418,263,219,406,188,366,210,0,268,68,86,221,196,0,268,17872,1694,6485,950,4262,818,3123,504,561,271,1328,548,2066,623,47,80,17244,1533,8466,936,3204,701,3062,791,760,290,857,344,895,351,0,268,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5195684,24512,1677168,18463,839787,13210,1333260,16750,16158,2213,444016,10096,880785,13563,4510,1095,4364679,25231,1446197,17835,663020,13045,1146268,16165,9553,1581,357272,8697,738335,12065,4034,983,435316,11798,101532,5186,82020,5463,89467,4645,3776,1145,66936,4781,91366,5364,219,204,90851,6288,19549,2287,27645,3812,25702,2654,57,94,1929,654,15905,2763,64,110,149300,7268,40880,3584,41432,4121,29617,2981,1190,610,10313,1597,25732,2607,136,153,155538,5349,69010,3607,25670,2291,42206,2626,1582,577,7566,1626,9447,1724,57,94,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1538895,13673,474434,10800,265465,8391,398736,10430,13985,2005,171234,5897,208306,7423,6735,1316,1261622,15036,402948,10713,203112,7406,341480,9973,9051,1452,129775,4819,169344,7042,5912,1224,167271,7691,37842,3049,34556,3335,33849,3102,2789,992,31644,3610,26033,2727,558,367,8698,1822,1964,728,3390,1377,1792,936,0,268,291,273,1261,544,0,268,50691,4174,11410,1550,14402,2465,9782,1736,720,544,5512,1494,8683,2054,182,152,50613,3562,20270,1933,10005,1719,11833,1699,1425,621,4012,908,2985,739,83,144,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1716891,12393,567177,10726,271541,8721,445437,10176,30264,4197,168553,6984,232231,7613,1688,626,1266194,14640,419453,10478,182553,6739,344343,9305,16152,2553,126909,5753,175344,6708,1440,627,197459,8288,53338,4166,34021,4054,41439,3970,9495,2838,26950,3532,32029,3335,187,142,70387,4402,23214,2078,15311,2321,21978,2365,350,350,3341,1577,6193,1593,0,268,97083,5321,32875,3041,23658,2704,17649,2092,2401,945,6343,1625,14157,1945,0,268,85768,4724,38297,3351,15998,2083,20028,2152,1866,747,5010,1234,4508,1132,61,101,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5455635,25275,1863868,22224,864218,14475,1438007,16347,22883,2017,490154,10938,772316,13679,4189,963,4212524,24848,1471429,19496,612643,10548,1119225,14583,11686,1534,378636,9979,615442,10530,3463,866,526194,12736,134521,5825,103965,7711,120055,6443,4897,1343,76334,4651,86147,5259,275,235,284815,9914,103233,5916,59244,5141,90978,5938,536,544,8297,1802,22398,2612,129,163,260301,9711,75636,4584,64841,4892,60576,4065,2413,720,18908,3392,37605,3476,322,248,171801,6570,79049,4902,23525,2303,47173,3062,3351,972,7979,1262,10724,1729,0,268,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,471613,8269,175554,6680,78957,5265,119027,5051,714,413,39378,3221,56281,4155,1702,822,387778,8468,149383,6228,59935,4425,101994,4648,688,404,31248,2532,43215,3579,1315,711,41174,4465,12033,2049,8585,1854,8821,1370,0,268,4517,1211,7091,2036,127,214,10139,2075,2343,695,2429,786,2256,762,0,268,947,776,2164,985,0,268,18598,3510,4714,1233,5695,2869,2813,817,26,49,1752,739,3338,1027,260,268,13924,1815,7081,1276,2313,722,3143,843,0,268,914,784,473,315,0,268,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1822503,17056,557604,11596,286760,10076,460545,11463,9572,1403,205472,7246,294742,9795,7808,1342,1497530,17501,484479,10062,219529,9311,393000,10620,5439,1233,149957,6881,239298,8312,5828,1408,213695,9135,41548,3731,41152,3757,41034,3492,3226,960,46345,4225,39861,3793,529,271,12164,2225,2699,1436,4198,1347,1773,621,0,268,1307,1021,2187,828,0,268,54537,4641,10326,1549,15289,2536,11968,2105,653,452,4902,1359,10021,2214,1378,566,44577,3365,18552,1896,6592,1331,12770,1664,254,185,2961,856,3375,1285,73,122,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,385189,5237,125456,4713,61559,3164,100577,4371,6559,1031,38632,2362,51588,3011,818,407,299377,4990,93677,3869,45825,2862,84061,3906,3844,828,29801,2345,41423,2714,746,390,41955,3114,13441,1585,6776,1228,8667,1639,970,516,6352,1102,5677,1014,72,92,1178,494,152,146,471,400,119,125,0,268,74,115,362,259,0,268,19446,2014,6280,1014,4782,946,4269,845,503,283,1376,522,2236,496,0,268,23233,2286,11906,1239,3705,719,3461,747,1242,440,1029,482,1890,637,0,268,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2704348,15751,803878,15844,415549,12977,704860,13919,11700,1864,286282,8963,477887,12492,4192,1044,2263836,18807,691396,13938,327873,10866,613181,12747,7567,1584,219372,7501,400494,11050,3953,1021,283311,10659,63979,4334,54849,5296,52769,4675,2275,823,54803,5026,54513,5060,123,133,17390,2654,3191,1019,5349,1452,4690,1545,0,268,729,446,3361,957,70,118,66270,4889,13381,1993,16989,2484,13403,2193,1100,541,6329,1394,15022,2330,46,76,73541,4999,31931,2899,10489,1652,20817,2686,758,425,5049,1133,4497,1178,0,268,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9943499,32950,3259806,32118,1621573,25304,2578760,27011,51897,4428,1150687,24010,1240531,22831,40245,3804,7889896,34901,2712467,32821,1188826,20814,2144072,23511,35325,3671,792918,17792,981154,20563,35134,3515,1240857,21185,291823,9391,233620,10185,249653,8204,10605,2146,277348,13134,175158,7399,2650,951,164999,9561,41768,3769,53822,5491,37864,3865,322,530,9986,2114,21063,4334,174,198,316191,13131,71795,4622,90854,6218,55834,4265,3401,1064,44986,5204,47229,3947,2092,690,331556,10230,141953,6396,54451,4546,91337,5580,2244,738,25449,3693,15927,2366,195,193,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1150730,8983,368105,8578,164853,6212,337484,9259,5356,1110,120260,5948,152972,5861,1700,695,880457,10611,290578,7809,118260,5316,263062,8364,3418,888,86976,4474,117085,5170,1078,433,146607,7122,36899,3373,21691,2570,37245,4024,1023,545,24816,2406,24366,2591,567,569,26895,2850,8184,1608,5993,1252,8520,1595,0,268,1875,1016,2323,883,0,268,42668,3562,12029,1610,8707,1686,11909,2039,491,357,2755,772,6777,1373,0,268,54103,3911,20415,1849,10202,1930,16748,2596,424,363,3838,1406,2421,697,55,93,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,312278,4427,114515,3629,49293,2719,74210,3246,2992,798,33097,2614,37856,2260,315,233,235329,5294,86403,3401,34869,2433,59085,2982,1763,444,24538,2409,28356,1878,315,233,35670,2656,10768,1388,5818,1052,6612,1120,507,559,6338,1376,5627,1080,0,268,2606,952,790,426,596,392,670,406,22,37,174,253,354,256,0,268,21289,2483,8271,1100,4912,1263,4452,1170,592,312,982,409,2080,810,0,268,17384,1626,8283,1159,3098,669,3391,805,108,120,1065,407,1439,409,0,268,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3533270,19125,1334643,15418,512488,13999,867418,14462,13021,1926,377949,9661,391345,10771,36406,3212,2818333,19041,1100283,15601,382813,11667,723624,12585,7231,1243,269340,8466,307994,8767,27048,2694,391566,10983,104469,5782,65878,5348,74459,5091,3413,1279,85360,5410,54147,4786,3840,951,88912,5308,35256,3301,17763,2199,19340,2403,246,272,4123,1198,9764,1783,2420,684,108458,6427,33314,3016,24612,2713,21548,2530,1019,586,11196,2144,14186,2304,2583,828,126001,6623,61321,3703,21422,2981,28447,2603,1112,524,7930,1541,5254,1658,515,431,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2861021,18188,1025753,17224,458497,11567,719954,11710,47844,4084,264018,10075,327211,9233,17744,2356,2125637,17510,752086,15352,327931,10323,557211,10380,24762,2926,198122,7965,252069,8897,13456,1972,338928,11573,103471,4945,54928,4861,68466,5167,17091,3064,47967,4382,44193,3349,2812,1351,134034,6736,62181,3909,24504,3465,33601,3338,1097,1392,3598,1041,8729,1508,324,236,129443,5709,45753,3405,29325,2919,25118,2510,3372,779,8919,1721,15863,2353,1093,498,132979,6674,62262,4020,21809,2369,35558,3225,1522,750,5412,1482,6357,1262,59,71,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,692130,9528,204692,7191,125179,6274,175409,6670,5432,1293,85036,3897,96124,4902,258,280,571792,9658,174517,6948,97480,5362,150454,6241,3590,1133,66934,3252,78619,4328,198,260,69374,5007,16652,2362,13275,2212,13971,2228,1025,502,14443,1761,10008,1723,0,268,4085,1050,520,281,1194,616,722,350,0,268,177,206,1472,698,0,268,26157,2293,6119,1191,7462,1470,5725,1184,313,256,2547,784,3991,868,0,268,20722,2853,6884,1556,5768,1391,4537,1039,504,424,935,445,2034,927,60,101,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
