GEO_ID,B17015_001E,B17015_001M,B17015_002E,B17015_002M,B17015_003E,B17015_003M,B17015_004E,B17015_004M,B17015_005E,B17015_005M,B17015_006E,B17015_006M,B17015_007E,B17015_007M,B17015_008E,B17015_008M,B17015_009E,B17015_009M,B17015_010E,B17015_010M,B17015_011E,B17015_011M,B17015_012E,B17015_012M,B17015_013E,B17015_013M,B17015_014E,B17015_014M,B17015_015E,B17015_015M,B17015_016E,B17015_016M,B17015_017E,B17015_017M,B17015_018E,B17015_018M,B17015_019E,B17015_019M,B17015_020E,B17015_020M,B17015_021E,B17015_021M,B17015_022E,B17015_022M,B17015_023E,B17015_023M,B17015_024E,B17015_024M,B17015_025E,B17015_025M,B17015_026E,B17015_026M,B17015_027E,B17015_027M,B17015_028E,B17015_028M,B17015_029E,B17015_029M,B17015_030E,B17015_030M,B17015_031E,B17015_031M,B17015_032E,B17015_032M,B17015_033E,B17015_033M,B17015_034E,B17015_034M,B17015_035E,B17015_035M,B17015_036E,B17015_036M,B17015_037E,B17015_037M,B17015_038E,B17015_038M,B17015_039E,B17015_039M,B17015_040E,B17015_040M,B17015_041E,B17015_041M,B17015_042E,B17015_042M,B17015_043E,B17015_043M,B17015_044E,B17015_044M,B17015_045E,B17015_045M,B17015_046E,B17015_046M,B17015_047E,B17015_047M,NAME,B17015_001EA,B17015_001MA,B17015_002EA,B17015_002MA,B17015_003EA,B17015_003MA,B17015_004MA,B17015_004EA,B17015_005MA,B17015_005EA,B17015_006EA,B17015_006MA,B17015_007EA,B17015_007MA,B17015_008EA,B17015_008MA,B17015_009MA,B17015_009EA,B17015_010MA,B17015_010EA,B17015_011EA,B17015_011MA,B17015_012EA,B17015_012MA,B17015_013EA,B17015_013MA,B17015_014MA,B17015_014EA,B17015_015MA,B17015_015EA,B17015_016MA,B17015_016EA,B17015_017EA,B17015_017MA,B17015_018EA,B17015_018MA,B17015_019EA,B17015_019MA,B17015_020MA,B17015_020EA,B17015_021MA,B17015_021EA,B17015_022EA,B17015_022MA,B17015_023EA,B17015_023MA,B17015_024EA,B17015_024MA,B17015_025MA,B17015_025EA,B17015_026MA,B17015_026EA,B17015_027MA,B17015_027EA,B17015_028EA,B17015_028MA,B17015_029EA,B17015_029MA,B17015_030EA,B17015_030MA,B17015_031MA,B17015_031EA,B17015_032MA,B17015_032EA,B17015_033EA,B17015_033MA,B17015_034EA,B17015_034MA,B17015_035EA,B17015_035MA,B17015_036MA,B17015_036EA,B17015_037MA,B17015_037EA,B17015_038MA,B17015_038EA,B17015_039EA,B17015_039MA,B17015_040EA,B17015_040MA,B17015_041EA,B17015_041MA,B17015_042MA,B17015_042EA,B17015_043MA,B17015_043EA,B17015_044MA,B17015_044EA,B17015_045MA,B17015_045EA,B17015_046EA,B17015_046MA,B17015_047MA,B17015_047EA,state
0400000US27,1329046,11155,81468,5045,30547,2731,7368,1027,1022,448,6346,876,23179,2270,4369,927,18810,2277,50921,4187,8775,1468,435,198,75,125,360,143,8340,1432,1574,597,6766,1257,42146,3807,3227,664,994,363,2233,612,38919,3828,13811,2327,25108,2894,1247578,11120,1033681,11078,229304,4498,8069,1087,221235,4398,804377,9692,16302,1706,788075,9673,213897,6908,72375,3718,10864,1355,846,337,10018,1327,61511,3498,2144,691,59367,3323,141522,5353,25362,2008,3076,785,22286,1843,116160,4739,7980,1520,108180,4534,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,127358,4700,32796,2979,9893,1494,1985,811,7908,1240,22903,2690,3540,902,19363,2608,94562,4581,10465,1992,1915,722,271,198,1644,728,8550,1889,950,567,7600,1649,84097,4224,16451,1912,6105,1284,10346,1576,67646,4032,14256,1883,53390,3765,632641,9500,470836,9795,133470,4527,7841,1399,125629,4444,337366,8184,11587,2201,325779,8250,161805,6075,41438,3885,9057,1516,1346,674,7711,1193,32381,3670,1856,846,30525,3600,120367,4903,33687,3148,9621,1455,24066,2544,86680,5490,7230,1306,79450,5335,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,151576,6397,51887,3394,12114,1418,2434,627,9680,1283,39773,2937,7319,1572,32454,2558,99689,5059,14262,1929,3414,990,695,441,2719,891,10848,1759,1745,625,9103,1643,85427,4818,10158,1467,3296,744,6862,1252,75269,4519,20665,2336,54604,3980,1368983,13811,1098552,14139,295774,6672,15151,1842,280623,6360,802778,11656,19014,2139,783764,11318,270431,7436,81526,4838,16357,2184,1721,459,14636,2133,65169,4500,3456,1027,61713,4344,188905,6589,48757,3336,8327,1409,40430,2994,140148,6583,11233,2333,128915,6434,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,24840,2399,11143,1427,2187,555,312,231,1875,529,8956,1301,1123,445,7833,1203,13697,1849,2936,833,336,257,0,231,336,257,2600,801,381,225,2219,801,10761,1748,1145,419,316,205,829,362,9616,1654,2239,651,7377,1451,211953,4560,180818,4514,48764,2295,2138,617,46626,2362,132054,3884,2598,925,129456,4115,31135,2626,10239,1453,1683,454,101,109,1582,432,8556,1394,843,514,7713,1327,20896,2114,4926,895,693,284,4233,869,15970,1883,800,313,15170,1821,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,37281,2497,11364,1110,2684,563,328,198,2356,539,8680,1099,1201,478,7479,987,25917,2517,3607,1010,544,323,79,101,465,300,3063,902,168,118,2895,902,22310,2383,2366,653,594,292,1772,590,19944,2383,6395,1331,13549,2026,417848,6425,352926,5870,82622,2937,3220,800,79402,2850,270304,4751,6187,1121,264117,4748,64922,3071,20801,1586,3583,782,339,271,3244,749,17218,1497,488,272,16730,1514,44121,2633,9319,1280,1348,552,7971,1095,34802,2298,2211,742,32591,2386,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,52195,4379,23874,3521,3346,808,571,401,2775,690,20528,3340,2158,1191,18370,3276,28321,3221,4633,1345,770,526,36,58,734,523,3863,1244,395,278,3468,1228,23688,3112,2802,1262,813,495,1989,1167,20886,2809,4189,1226,16697,2550,537096,7960,406924,7802,94818,3579,4915,1107,89903,3496,312106,6741,6478,1486,305628,6707,130172,5696,46682,3986,7816,1340,765,443,7051,1272,38866,3593,979,493,37887,3523,83490,4313,17958,2296,1579,564,16379,2240,65532,4168,2462,751,63070,4058,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,17776,2249,5802,1022,1535,500,329,243,1206,437,4267,888,838,483,3429,931,11974,2008,1338,618,144,155,0,253,144,155,1194,610,314,325,880,519,10636,1919,1310,697,701,573,609,313,9326,1741,2491,899,6835,1633,319839,5433,264190,6088,63030,2940,2932,790,60098,2959,201160,5448,5365,1124,195795,5408,55649,3559,18620,2232,3616,1047,43,73,3573,1046,15004,2111,514,320,14490,2121,37029,2895,9666,1479,1581,681,8085,1270,27363,2601,2083,756,25280,2505,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,147341,7687,51914,4831,12710,2649,1847,696,10863,2233,39204,4300,4549,1027,34655,3782,95427,6244,12933,2045,2615,801,114,171,2501,769,10318,1940,1086,480,9232,1855,82494,5947,11284,2072,2620,878,8664,1695,71210,5320,21209,2824,50001,4500,2024938,15433,1576747,15642,374802,7155,17459,1932,357343,6978,1201945,14673,24091,2296,1177854,14252,448191,10518,135284,5977,30307,2650,2755,812,27552,2549,104977,5328,2966,1080,102011,5152,312907,8804,84372,4671,10512,1793,73860,4129,228535,7752,12745,2218,215790,7828,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,69023,3784,26872,2432,5830,1280,1151,518,4679,1072,21042,2171,3057,837,17985,2095,42151,3551,7216,1460,1106,541,409,291,697,414,6110,1367,945,571,5165,1266,34935,3278,4748,1242,1809,646,2939,1028,30187,3180,8151,1528,22036,2727,413736,7566,321549,7799,88106,4124,4258,895,83848,4131,233443,6572,7128,1787,226315,6494,92187,4738,29528,3275,6059,1267,722,352,5337,1211,23469,2906,1094,611,22375,2816,62659,3566,17027,1925,3418,867,13609,1771,45632,3845,4439,1541,41193,3611,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,513009,13070,171369,7781,36566,3423,6026,1159,30540,3042,134803,7335,27139,3406,107664,6290,341640,10410,46578,3815,6473,1334,1320,475,5153,1258,40105,3780,9723,2125,30382,2999,295062,9460,33388,3742,10518,1673,22870,3281,261674,8649,99594,5379,162080,7037,4102794,23048,3023600,21641,760102,12832,41480,3255,718622,12025,2263498,18790,62070,4123,2201428,19753,1079194,19677,308229,10538,71466,4150,9100,1532,62366,4048,236763,9874,13755,2486,223008,9376,770965,16571,199296,7298,27964,2810,171332,6799,571669,14434,49858,4173,521811,14076,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,268889,8684,87399,5672,21708,2417,3093,1117,18615,2038,65691,4823,6955,1778,58736,4043,181490,7640,25539,2578,4718,1041,1128,465,3590,976,20821,2410,3498,922,17323,2275,155951,7045,19162,2065,5653,1262,13509,1924,136789,6564,21993,2843,114796,5628,2021310,17145,1593310,16722,404157,8018,16656,2224,387501,7904,1189153,14504,24205,2401,1164948,14241,428000,11439,129695,5879,29460,2657,3512,892,25948,2606,100235,5626,3111,873,97124,5598,298305,10002,78647,4732,13764,1883,64883,4544,219658,8727,13253,2324,206405,8043,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,12368,1749,4569,931,1543,485,214,133,1329,466,3026,742,406,269,2620,653,7799,1312,1225,491,313,227,39,65,274,234,912,428,78,82,834,397,6574,1262,414,217,29,38,385,220,6160,1200,978,401,5182,1147,153438,3602,133363,3389,32930,1636,1354,490,31576,1519,100433,3177,1822,536,98611,3181,20075,1860,7320,1042,1441,414,88,83,1353,402,5879,1005,173,146,5706,991,12755,1473,3955,720,633,301,3322,746,8800,1272,557,283,8243,1189,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,296649,9302,91112,5453,19577,2516,2925,1073,16652,2045,71535,4870,12634,1969,58901,4509,205537,7647,29867,3174,4038,1071,639,386,3399,939,25829,2996,4550,1009,21279,2830,175670,7359,20121,2517,7205,1495,12916,1941,155549,7024,43273,3565,112276,6231,2690257,20164,2137210,19461,539467,9711,23204,2066,516263,9467,1597743,16337,34752,2384,1562991,16318,553047,10720,156632,6444,33250,2724,3393,987,29857,2677,123382,6160,6391,1630,116991,5979,396415,9546,103079,5035,13074,1769,90005,4535,293336,8329,21233,2110,272103,8117,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,122312,5905,46418,3116,10372,1748,2851,1372,7521,1085,36046,2622,4711,934,31335,2354,75894,5135,11670,2149,2021,857,425,265,1596,764,9649,1984,828,370,8821,1888,64224,4596,7652,1639,1852,693,5800,1493,56572,4438,9153,1609,47419,4249,811812,10164,658044,10212,170871,4106,7796,1091,163075,3934,487173,9291,10951,1362,476222,9321,153768,5727,49929,3700,8967,1309,1436,622,7531,1252,40962,3227,1522,560,39440,3385,103839,4231,24994,2050,3991,752,21003,1911,78845,4138,5412,1064,73433,3926,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,91400,4303,35326,2991,6600,1132,715,353,5885,1055,28726,2692,4092,972,24634,2650,56074,3857,9392,1584,949,587,265,248,684,496,8443,1648,1327,690,7116,1506,46682,3532,3605,1031,1441,700,2164,677,43077,3315,10608,1882,32469,3183,817435,8882,668435,9850,172905,3846,8062,1631,164843,3750,495530,8622,10913,1515,484617,8554,149000,6090,52151,3956,8826,1256,871,417,7955,1232,43325,3758,1200,549,42125,3766,96849,5142,25379,2383,3117,728,22262,2223,71470,4759,5567,1598,65903,4565,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,273725,6857,87935,5577,23415,2460,5774,1548,17641,1745,64520,4587,15023,2446,49497,3675,185790,6273,27472,2758,4882,1285,2089,1153,2793,738,22590,2689,4978,1102,17612,2710,158318,5928,22248,2390,9028,1727,13220,1560,136070,6103,51198,4354,84872,4966,2925873,18446,2331334,19785,637582,9130,28973,2262,608609,8702,1693752,17601,44828,3204,1648924,17566,594539,13239,180365,7749,51790,3845,5673,992,46117,3664,128575,6825,8412,1961,120163,6299,414174,11400,128213,5326,17322,1813,110891,5402,285961,9728,25214,2484,260747,9243,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,24624,2761,5698,1364,1283,603,62,102,1221,594,4415,1176,937,511,3478,1031,18926,2514,2612,1020,268,230,101,160,167,179,2344,1024,228,318,2116,971,16314,2275,1122,642,94,114,1028,647,15192,2298,6761,1469,8431,1957,234424,5299,184378,5695,46918,2924,2670,611,44248,2892,137460,4693,5957,1146,131503,4680,50046,3553,15425,2018,3434,829,613,342,2821,748,11991,1804,300,230,11691,1824,34621,2733,8650,1133,1471,598,7179,1035,25971,2605,1560,528,24411,2478,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,138152,6066,40051,3050,10486,1611,1315,478,9171,1484,29565,2359,3884,1131,25681,2272,98101,5964,10674,2062,3131,1035,888,732,2243,804,7543,1705,460,258,7083,1670,87427,5450,12253,1605,2338,570,9915,1421,75174,5085,12214,1607,62960,5050,965175,12050,747643,12182,206270,5907,9061,1299,197209,5789,541373,9895,12025,1731,529348,9541,217532,7234,56765,4160,12055,1709,1189,464,10866,1631,44710,3820,1048,485,43662,3733,160767,5806,48442,3261,7537,1370,40905,2816,112325,5296,7156,1593,105169,5025,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,19721,2126,7212,1391,2295,647,145,173,2150,630,4917,1034,632,301,4285,1051,12509,1623,2188,721,200,160,89,126,111,103,1988,691,405,237,1583,643,10321,1577,1042,486,424,360,618,347,9279,1525,2040,550,7239,1391,184170,3769,153839,4034,38364,2189,1439,450,36925,2120,115475,3586,2322,500,113153,3640,30331,2470,10710,1405,1744,520,327,316,1417,392,8966,1291,299,199,8667,1234,19621,1992,4460,777,383,284,4077,762,15161,1642,1226,543,13935,1629,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,200166,9068,75478,4575,20661,2338,4455,1080,16206,2083,54817,4095,10752,2191,44065,3177,124688,7316,16815,2283,3599,1017,696,374,2903,915,13216,2046,1811,704,11405,1911,107873,6976,15730,2000,5051,1032,10679,1651,92143,6678,28128,3346,64015,5842,1404144,16043,1102706,16472,285924,7499,16851,2203,269073,6984,816782,13569,20318,2446,796464,13490,301438,10681,89612,6250,20674,2884,2823,840,17851,2596,68938,5456,3008,757,65930,5455,211826,7697,58556,4284,12198,2191,46358,3708,153270,6058,14490,2114,138780,5949,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,795699,15565,354309,10437,57713,4151,11383,1517,46330,3982,296596,9016,26206,2825,270390,9449,441390,12971,65151,6062,8840,1603,1462,501,7378,1451,56311,5564,4500,1256,51811,5466,376239,11592,49385,3906,13924,2146,35461,3150,326854,10776,56756,4745,270098,10306,4802186,28612,3768666,29899,802298,11958,44836,2933,757462,11658,2966368,26437,65028,5079,2901340,26118,1033520,18223,323099,12022,63348,3794,8717,1346,54631,3592,259751,10754,8971,1530,250780,10422,710421,12824,173029,6110,29368,3056,143661,5498,537392,10998,30228,2922,507164,11105,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,47313,3236,24831,2211,2619,650,263,261,2356,617,22212,2128,2221,888,19991,2004,22482,2468,4221,898,363,262,83,138,280,221,3858,871,353,241,3505,848,18261,2300,1793,675,361,221,1432,642,16468,2171,3323,1266,13145,1654,545790,7876,462351,9409,89588,3214,4392,881,85196,3293,372763,8456,6639,1223,366124,8212,83439,5961,28318,2942,3057,775,206,155,2851,742,25261,2790,1197,587,24064,2747,55121,4527,12333,1594,1529,654,10804,1462,42788,3998,2942,875,39846,3676,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,12090,1706,4518,986,1150,479,483,359,667,311,3368,912,984,589,2384,679,7572,1323,1481,509,174,105,28,36,146,116,1307,504,122,127,1185,483,6091,1142,966,448,765,402,201,136,5125,1054,2505,826,2620,791,144742,3624,116166,4015,30891,1672,1625,493,29266,1625,85275,3235,2433,674,82842,3154,28576,1894,10035,1421,1456,513,102,87,1354,513,8579,1342,417,300,8162,1310,18541,1665,4541,758,676,248,3865,696,14000,1561,1700,627,12300,1366,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,142638,5644,47210,3293,14130,2146,2425,833,11705,1948,33080,2799,4855,1091,28225,2781,95428,4504,11860,1766,2726,989,754,657,1972,696,9134,1516,1725,763,7409,1382,83568,4408,14256,1962,6086,1438,8170,1313,69312,4260,17680,2441,51632,3842,1796328,15948,1431426,16787,321409,7395,14169,1691,307240,7122,1110017,12962,18361,2059,1091656,13172,364902,10856,105475,5853,21315,1998,2087,695,19228,1870,84160,5600,2373,843,81787,5616,259427,9304,66485,4487,8425,1329,58060,4299,192942,7263,12362,1655,180580,6730,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,132984,6180,53986,3439,10248,1871,2510,1378,7738,1401,43738,2989,9681,1615,34057,2580,78998,4665,11919,1760,1311,537,599,417,712,337,10608,1669,2927,836,7681,1411,67079,4115,4915,864,1809,789,3106,780,62164,3932,19909,2674,42255,3519,1441448,14688,1165699,14064,272066,6153,13878,1866,258188,5801,893633,12516,26855,3089,866778,12885,275749,9537,92362,5008,14443,1985,2649,989,11794,1664,77919,4665,4924,1495,72995,4409,183387,7236,37480,3014,5708,1143,31772,2988,145907,6778,11061,1686,134846,6396,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,69897,4648,31491,2798,9321,1541,1910,695,7411,1449,22170,2428,4711,940,17459,2176,38406,3488,6987,1403,1932,826,594,494,1338,679,5055,1302,1468,602,3587,1141,31419,3069,5601,1346,903,361,4698,1289,25818,2667,5869,1070,19949,2573,430250,7313,357252,7448,116122,4960,6274,1127,109848,4907,241130,6482,8074,1370,233056,6456,72998,4037,23341,2781,7472,1271,1391,673,6081,1068,15869,2481,439,352,15430,2440,49657,3149,18641,1758,3000,826,15641,1454,31016,3025,3544,998,27472,2671,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
