GEO_ID,B25055_001E,B25055_001M,B25055_002E,B25055_002M,B25055_003E,B25055_003M,B25055_004E,B25055_004M,B25055_005E,B25055_005M,B25055_006E,B25055_006M,B25055_007E,B25055_007M,B25055_008E,B25055_008M,B25055_009E,B25055_009M,B25055_010E,B25055_010M,B25055_011E,B25055_011M,B25055_012E,B25055_012M,B25055_013E,B25055_013M,NAME,B25055_001EA,B25055_001MA,B25055_002MA,B25055_002EA,B25055_003MA,B25055_003EA,B25055_004EA,B25055_004MA,B25055_005MA,B25055_005EA,B25055_006EA,B25055_006MA,B25055_007MA,B25055_007EA,B25055_008MA,B25055_008EA,B25055_009EA,B25055_009MA,B25055_010EA,B25055_010MA,B25055_011MA,B25055_011EA,B25055_012EA,B25055_012MA,B25055_013MA,B25055_013EA,state
0400000US38,79711,3328,60264,3189,524,438,59740,3153,6771,967,38,65,6733,964,3812,732,68,109,3744,726,8864,1126,933,444,7931,1058,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1274351,15714,985168,14445,3885,1349,981283,14582,116407,4838,824,380,115583,4828,72367,3671,1339,523,71028,3593,100409,3676,17149,2015,83260,3508,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,399264,7462,325859,7180,1244,553,324615,7292,31731,2349,191,166,31540,2331,22049,2094,800,454,21249,1979,19625,1742,4106,856,15519,1783,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,489470,8851,390756,8519,1255,565,389501,8424,39777,3206,396,323,39381,3163,21766,2027,1206,689,20560,1915,37171,2586,15129,1547,22042,1880,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1297477,16490,935206,13587,2751,991,932455,13577,131114,5996,566,384,130548,6045,88351,4780,2074,631,86277,4729,142806,4875,20935,1978,121871,4961,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,146580,4631,104724,4475,525,363,104199,4455,16868,2023,104,127,16764,2023,8191,1238,264,300,7927,1179,16797,1721,1685,590,15112,1690,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,434611,10278,354765,9446,589,462,354176,9432,41017,2664,169,158,40848,2686,20804,2188,482,318,20322,2193,18025,1936,3320,778,14705,1702,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,85794,3356,62655,2804,480,345,62175,2825,7256,1351,42,54,7214,1348,4958,873,347,347,4611,780,10925,1158,1824,509,9101,1148,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,662081,13355,542624,12336,2795,1107,539829,12460,55930,3838,279,253,55651,3832,33565,2455,716,413,32849,2438,29962,2347,4505,942,25457,2132,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2635115,26681,2212626,25205,7502,1516,2205124,25090,213328,8174,2546,1218,210782,7932,101727,5064,3351,1180,98376,5143,107434,4737,21362,2000,86072,4295,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,219795,6838,191903,6560,670,458,191233,6507,14326,1957,145,176,14181,1959,6282,1126,141,136,6141,1146,7284,958,1862,510,5422,938,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,66928,3030,52243,2703,107,124,52136,2716,5509,1120,0,211,5509,1120,3957,821,128,149,3829,806,5219,762,419,240,4800,751,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,820686,13392,657433,11961,2078,883,655355,11919,74955,4076,643,354,74312,4073,41474,3605,1282,699,40192,3563,46824,3110,10565,1550,36259,2530,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,824078,11486,657525,10528,2688,1206,654837,10464,77695,4700,854,506,76841,4697,39258,3308,1359,589,37899,3217,49600,3020,16635,1581,32965,2982,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,152856,5850,118471,5172,444,489,118027,5174,17123,2083,84,102,17039,2080,8735,1491,215,231,8520,1459,8527,1301,308,220,8219,1258,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,631793,10103,475582,9626,1962,645,473620,9705,56436,3521,415,295,56021,3526,34833,1911,591,439,34242,1843,64942,2802,8123,1210,56819,2691,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,52235,2972,42742,2632,122,206,42620,2638,4560,991,160,257,4400,953,1901,550,150,154,1751,542,3032,610,156,191,2876,608,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,220416,6529,165845,5466,368,210,165477,5518,25371,2603,39,65,25332,2603,16258,1620,125,146,16133,1595,12942,1678,250,195,12692,1675,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
