GEO_ID,B18023_001E,B18023_001M,B18023_002E,B18023_002M,B18023_003E,B18023_003M,B18023_004E,B18023_004M,B18023_005E,B18023_005M,B18023_006E,B18023_006M,B18023_007E,B18023_007M,B18023_008E,B18023_008M,B18023_009E,B18023_009M,B18023_010E,B18023_010M,B18023_011E,B18023_011M,B18023_012E,B18023_012M,B18023_013E,B18023_013M,B18023_014E,B18023_014M,B18023_015E,B18023_015M,B18023_016E,B18023_016M,B18023_017E,B18023_017M,B18023_018E,B18023_018M,B18023_019E,B18023_019M,B18023_020E,B18023_020M,B18023_021E,B18023_021M,B18023_022E,B18023_022M,B18023_023E,B18023_023M,B18023_024E,B18023_024M,B18023_025E,B18023_025M,B18023_026E,B18023_026M,B18023_027E,B18023_027M,B18023_028E,B18023_028M,B18023_029E,B18023_029M,B18023_030E,B18023_030M,B18023_031E,B18023_031M,NAME,B18023_001MA,B18023_001EA,B18023_002MA,B18023_002EA,B18023_003EA,B18023_003MA,B18023_004EA,B18023_004MA,B18023_005EA,B18023_005MA,B18023_006MA,B18023_006EA,B18023_007MA,B18023_007EA,B18023_008EA,B18023_008MA,B18023_009EA,B18023_009MA,B18023_010EA,B18023_010MA,B18023_011MA,B18023_011EA,B18023_012MA,B18023_012EA,B18023_013EA,B18023_013MA,B18023_014EA,B18023_014MA,B18023_015EA,B18023_015MA,B18023_016MA,B18023_016EA,B18023_017MA,B18023_017EA,B18023_018EA,B18023_018MA,B18023_019EA,B18023_019MA,B18023_020EA,B18023_020MA,B18023_021MA,B18023_021EA,B18023_022MA,B18023_022EA,B18023_023MA,B18023_023EA,B18023_024EA,B18023_024MA,B18023_025EA,B18023_025MA,B18023_026MA,B18023_026EA,B18023_027MA,B18023_027EA,B18023_028MA,B18023_028EA,B18023_029EA,B18023_029MA,B18023_030EA,B18023_030MA,B18023_031MA,B18023_031EA,state
0400000US41,2359978,3554,119192,5684,58942,4063,19397,2511,7991,1329,11406,2041,39545,3179,13349,2162,26196,2643,60250,3739,17907,2310,7045,1574,10862,1947,42343,3239,11012,1652,31331,2710,2240786,6006,1119294,4541,445246,3743,327828,6432,117418,5963,674048,3900,550192,6571,123856,5344,1121492,4803,436724,4141,275080,6720,161644,6039,684768,3583,468231,5596,216537,5264,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7760620,5727,359945,10424,184171,6752,67712,4686,23105,2824,44607,3520,116459,5440,30488,2907,85971,4530,175774,6676,50150,4441,17503,2128,32647,3623,125624,5368,27871,2555,97753,4464,7400675,11850,3623628,7963,1315271,6355,926180,11045,389091,10710,2308357,6143,1876552,10388,431805,8495,3777047,7812,1333305,5981,862586,9615,470719,9664,2443742,5837,1700523,12883,743219,10999,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,674348,2575,34873,2968,16301,2010,5490,1127,2606,886,2884,782,10811,1710,3183,1088,7628,1475,18572,2021,3609,895,996,504,2613,790,14963,1733,3556,895,11407,1731,639475,4120,311031,2737,116221,2127,87958,3006,28263,2629,194810,1708,162302,2857,32508,2412,328444,2862,121245,1749,83588,2742,37657,2976,207199,2172,153898,3622,53301,3300,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2690402,4194,149243,7540,70979,4713,23043,3080,8400,1755,14643,2556,47936,3334,9942,1690,37994,3113,78264,4709,18482,2470,5694,1775,12788,1850,59782,3739,10920,1574,48862,3316,2541159,8355,1227768,5874,481929,4525,350810,6077,131119,5693,745839,5224,589429,6942,156410,5450,1313391,5206,501455,4058,308664,6834,192791,6336,811936,4320,539938,7981,271998,6829,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,478509,1551,19917,1869,10751,1393,3561,901,1978,641,1583,668,7190,1141,2375,748,4815,973,9166,1150,3153,814,1350,525,1803,688,6013,905,2140,497,3873,826,458592,2349,228581,2030,91463,1871,71207,2262,20256,1859,137118,1665,117664,2099,19454,1703,230011,1453,89876,1532,65790,2249,24086,2031,140135,1298,108547,2022,31588,1875,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3857312,5535,244502,9910,119987,6269,40318,3793,15224,2419,25094,2833,79669,4723,16968,2037,62701,4316,124515,6288,31455,3395,8086,1811,23369,2899,93060,5206,14039,1816,79021,4678,3612810,11329,1769815,7540,693777,6199,504682,8227,189095,6910,1076038,5615,869708,7859,206330,6202,1842995,7322,699762,4666,437245,7553,262517,7916,1143233,6119,760967,8251,382266,7954,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14417382,10884,598877,13148,289567,10402,107801,6832,38778,4074,69023,5174,181766,6842,53281,4416,128485,5582,309310,7948,85914,5344,28554,3676,57360,3786,223396,6397,53341,4140,170055,5955,13818505,15915,6844093,13899,2940534,11275,2126351,15964,814183,15511,3903559,9416,3249683,16690,653876,14682,6974412,11786,2943912,8952,1642175,19953,1301737,21280,4030500,8729,2652744,17403,1377756,15603,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1551680,2477,70468,4781,37076,3519,18752,2781,11848,2293,6904,1548,18324,2292,8656,1585,9668,1646,33392,3738,12187,2140,5776,1446,6411,1433,21205,2751,6692,1608,14513,2053,1481212,4945,739124,3536,378321,3516,307561,4482,70760,4000,360803,2887,314515,4343,46288,3263,742088,4072,382048,2832,247760,4697,134288,5076,360040,3063,244565,4472,115475,4356,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,410222,1157,21796,2106,10771,1442,3804,894,1625,582,2179,793,6967,1191,1912,539,5055,985,11025,1401,4026,1018,1679,619,2347,793,6999,1001,2291,703,4708,808,388426,2208,191348,1622,65823,1165,48163,1905,17660,1738,125525,1323,107028,1907,18497,1628,197078,1733,64354,1365,46012,1730,18342,1593,132724,1091,102621,1941,30103,1831,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4823588,7718,183500,7952,86875,4526,31339,3044,14191,2462,17148,2128,55536,3108,17888,2600,37648,2579,96625,5572,25043,2974,8478,1692,16565,2627,71582,4436,16749,1734,54833,4038,4640088,11126,2257469,8957,857997,7432,641498,8590,216499,7903,1399472,6724,1174715,9063,224757,8134,2382619,7076,866547,6130,562204,7652,304343,8081,1516072,6077,1061898,8406,454174,6879,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4124279,5722,218806,8428,106681,6586,38895,4371,15262,2567,23633,3465,67786,4874,20716,2854,47070,3862,112125,5243,34413,3476,10756,2466,23657,2707,77712,4424,21072,2126,56640,4008,3905473,10741,1944592,8294,758215,6114,543867,7933,214348,7263,1186377,5338,970706,8266,215671,7535,1960881,6864,754271,4985,477419,7732,276852,8175,1206610,4525,825628,8475,380982,7416,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1168648,2715,92447,5822,49113,3717,12860,1876,4152,1095,8708,1529,36253,3334,6172,1390,30081,2880,43334,3514,9357,1536,1710,662,7647,1393,33977,3016,5857,1233,28120,2725,1076201,6026,528550,4092,193665,3016,130384,3789,63281,3457,334885,4186,246028,4886,88857,4131,547651,4038,197633,2956,113446,3863,84187,3861,350018,3338,213974,4851,136044,4469,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3563399,3629,142881,6561,73365,4082,29785,2387,13484,1770,16301,1637,43580,3350,14956,1421,28624,3164,69516,4362,22683,2355,11231,1716,11452,1466,46833,3469,14189,1737,32644,2790,3420518,7865,1708057,5393,648718,3716,490372,6070,158346,4987,1059339,4351,884790,6342,174549,4753,1712461,5438,639131,4022,454795,5948,184336,6018,1073330,4051,796355,6532,276975,5899,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,334774,2040,15130,1832,7279,1411,2562,977,1446,746,1116,604,4717,1213,1670,720,3047,899,7851,1297,3374,991,1463,622,1911,722,4477,871,1257,518,3220,717,319644,2826,160546,2279,59437,1981,47834,1978,11603,1590,101109,1628,86516,1863,14593,1499,159098,1831,57930,1638,38557,2117,19373,1915,101168,1490,75595,1997,25573,1819,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2473928,2665,190625,5931,100167,4712,27593,2766,4340,1085,23253,2570,72574,3619,8943,1216,63631,3611,90458,3252,15458,1942,1897,740,13561,1777,75000,2685,7588,1329,67412,2621,2283303,6700,1069614,5131,487408,3740,266602,5275,220806,6244,582206,3884,378374,6155,203832,4785,1213689,3516,526499,2725,211390,5577,315109,5421,687190,2690,302458,6035,384732,6839,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
