GEO_ID,B25011_001E,B25011_001M,B25011_002E,B25011_002M,B25011_003E,B25011_003M,B25011_004E,B25011_004M,B25011_005E,B25011_005M,B25011_006E,B25011_006M,B25011_007E,B25011_007M,B25011_008E,B25011_008M,B25011_009E,B25011_009M,B25011_010E,B25011_010M,B25011_011E,B25011_011M,B25011_012E,B25011_012M,B25011_013E,B25011_013M,B25011_014E,B25011_014M,B25011_015E,B25011_015M,B25011_016E,B25011_016M,B25011_017E,B25011_017M,B25011_018E,B25011_018M,B25011_019E,B25011_019M,B25011_020E,B25011_020M,B25011_021E,B25011_021M,B25011_022E,B25011_022M,B25011_023E,B25011_023M,B25011_024E,B25011_024M,B25011_025E,B25011_025M,B25011_026E,B25011_026M,B25011_027E,B25011_027M,B25011_028E,B25011_028M,B25011_029E,B25011_029M,B25011_030E,B25011_030M,B25011_031E,B25011_031M,B25011_032E,B25011_032M,B25011_033E,B25011_033M,B25011_034E,B25011_034M,B25011_035E,B25011_035M,B25011_036E,B25011_036M,B25011_037E,B25011_037M,B25011_038E,B25011_038M,B25011_039E,B25011_039M,B25011_040E,B25011_040M,B25011_041E,B25011_041M,B25011_042E,B25011_042M,B25011_043E,B25011_043M,B25011_044E,B25011_044M,B25011_045E,B25011_045M,B25011_046E,B25011_046M,B25011_047E,B25011_047M,B25011_048E,B25011_048M,B25011_049E,B25011_049M,NAME,B25011_001MA,B25011_001EA,B25011_002MA,B25011_002EA,B25011_003EA,B25011_003MA,B25011_004EA,B25011_004MA,B25011_005MA,B25011_005EA,B25011_006MA,B25011_006EA,B25011_007MA,B25011_007EA,B25011_008EA,B25011_008MA,B25011_009MA,B25011_009EA,B25011_010MA,B25011_010EA,B25011_011MA,B25011_011EA,B25011_012MA,B25011_012EA,B25011_013MA,B25011_013EA,B25011_014EA,B25011_014MA,B25011_015EA,B25011_015MA,B25011_016MA,B25011_016EA,B25011_017MA,B25011_017EA,B25011_018MA,B25011_018EA,B25011_019EA,B25011_019MA,B25011_020EA,B25011_020MA,B25011_021MA,B25011_021EA,B25011_022MA,B25011_022EA,B25011_023EA,B25011_023MA,B25011_024MA,B25011_024EA,B25011_025EA,B25011_025MA,B25011_026EA,B25011_026MA,B25011_027EA,B25011_027MA,B25011_028EA,B25011_028MA,B25011_029EA,B25011_029MA,B25011_030EA,B25011_030MA,B25011_031MA,B25011_031EA,B25011_032EA,B25011_032MA,B25011_033MA,B25011_033EA,B25011_034EA,B25011_034MA,B25011_035MA,B25011_035EA,B25011_036MA,B25011_036EA,B25011_037EA,B25011_037MA,B25011_038EA,B25011_038MA,B25011_039MA,B25011_039EA,B25011_040MA,B25011_040EA,B25011_041MA,B25011_041EA,B25011_042MA,B25011_042EA,B25011_043EA,B25011_043MA,B25011_044MA,B25011_044EA,B25011_045MA,B25011_045EA,B25011_046MA,B25011_046EA,B25011_047MA,B25011_047EA,B25011_048EA,B25011_048MA,B25011_049EA,B25011_049MA,state
0400000US26,3887994,12280,2903328,19112,2140929,17590,1759158,15809,238696,6869,1196313,13390,324149,6643,381771,8610,115348,5261,25810,3052,75310,4598,14228,1438,266423,6704,39417,3021,172641,5535,54365,2862,762399,12822,658756,11279,65792,4026,339121,8650,253843,5747,103643,4582,32886,2577,58288,3548,12469,1294,984666,14105,453299,9545,187614,6946,77564,4803,91076,4928,18974,1722,265685,9037,53478,4053,26098,2758,26080,2580,1300,538,212207,8339,104791,5948,101093,5640,6323,957,531367,12543,423848,12419,124958,7178,189366,8150,109524,4122,107519,6074,81919,4613,22810,2858,2790,750,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,1530659,9897,1132401,10724,970054,10408,145819,4741,662048,8158,162187,3622,162347,5887,58714,3259,14774,1697,39617,2921,4323,798,103633,4578,17332,1846,71652,3746,14649,1307,398258,7999,328270,7438,43344,3192,172059,6470,112867,3425,69988,4164,26765,2638,38040,2898,5183,882,489485,9638,196645,7100,94174,4506,37896,2962,41515,2814,14763,1611,102471,5265,22436,2077,11939,1718,10011,1612,486,267,80035,4839,44328,3573,33612,3101,2095,492,292840,7504,226859,6715,72212,4704,88701,4588,65946,2951,65981,4469,50249,4034,14384,2184,1348,526,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,757446,10943,571712,10792,428207,9802,63620,3772,280020,6817,84567,3689,143505,6175,34127,3627,7389,1872,22727,3014,4011,802,109378,4886,16151,2575,70582,4068,22645,2209,185734,6360,168193,6545,12994,2336,77639,5312,77560,3886,17541,2249,3880,1259,10899,1549,2762,817,326588,7944,188287,6871,75425,4157,30093,2116,39500,3367,5832,980,112862,6296,17776,2404,8673,1654,8511,1674,592,395,95086,5632,47911,3705,43254,4498,3921,902,138301,5452,113197,4693,33827,3393,55855,3958,23515,2058,25104,2735,16520,2375,8116,1481,468,456,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,1614217,14314,1200202,14064,999500,13435,144375,5405,655580,9725,199545,4969,200702,6359,58928,4110,11649,1841,40414,3569,6865,1041,141774,5060,23171,2458,90708,4207,27895,2261,414015,8522,356943,7754,34682,3205,174114,6267,148147,3939,57072,4334,18603,2114,31198,2720,7271,1358,671063,13073,320357,8328,150939,6456,63815,3925,71462,4523,15662,1711,169418,6973,36860,3838,17815,2605,18352,2612,693,325,132558,6051,68775,4121,59051,4556,4732,896,350706,9034,277585,8011,83159,5295,126153,5672,68273,2724,73121,4440,52558,3471,18721,2625,1842,574,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,254458,4764,183897,4223,160207,4437,19722,1728,106613,3129,33872,1807,23690,2362,7540,1250,1252,614,5511,1041,777,347,16150,1926,2607,830,10681,1359,2862,673,70561,3394,60134,3016,5060,1153,30998,2423,24076,1330,10427,1626,3122,944,6268,1016,1037,424,113810,4404,52896,3063,31754,2201,12841,1491,16371,1803,2542,662,21142,2126,5635,1114,2648,874,2902,868,85,110,15507,1733,6763,1351,7812,1191,932,368,60914,3543,44952,3257,13032,2034,20931,2539,10989,1418,15962,2061,12875,1751,2895,901,192,138,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,474682,6469,354615,6273,309699,5641,46944,2357,201530,4245,61225,2474,44916,2785,13562,1437,2431,610,9466,1346,1665,427,31354,2392,4427,932,20672,1761,6255,1074,120067,4062,104786,4060,9592,1253,48318,2755,46876,2380,15281,1642,4231,1049,8763,1116,2287,607,220910,5577,100514,3669,54591,3000,23652,1967,26622,1955,4317,851,45923,3001,10846,1402,6128,1078,4497,857,221,234,35077,2656,18585,2090,15604,1792,888,367,120396,4847,97025,4288,33528,2696,39925,3280,23572,1885,23371,3142,18280,2710,4571,980,520,315,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,550125,8469,398973,7473,323024,7039,46461,3322,213469,6034,63094,2734,75949,4294,26880,3168,6122,1844,17746,2270,3012,834,49069,3578,8662,1913,31181,2783,9226,1525,151152,4964,121938,4433,12578,1675,62686,3794,46674,2897,29214,2500,9614,1934,15093,1759,4507,1047,356594,7890,190318,7595,107774,6026,48079,4052,50930,3814,8765,1395,82544,5164,24435,3678,12532,2882,10723,2041,1180,578,58109,4250,25664,3107,29394,3341,3051,1116,166276,6432,125071,6034,32657,3874,66328,4345,26086,2926,41205,3603,26448,2955,12999,2180,1758,726,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,362854,5819,275718,5727,235535,5673,26449,2282,169838,5214,39248,2356,40183,2603,12644,1706,1830,704,9711,1448,1103,458,27539,2166,2535,873,20084,1954,4920,1147,87136,3972,68983,3411,3699,823,38941,2649,26343,2423,18153,2120,3305,1010,12582,1543,2266,759,134200,4792,61897,3596,34457,2990,11664,1556,17639,2493,5154,1165,27440,2900,7314,1649,3096,1152,4218,1111,0,253,20126,2288,9488,1700,10357,1550,281,175,72303,3521,54367,3029,12331,2061,25123,2364,16913,1609,17936,2351,11684,1812,5851,1328,401,219,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2114072,15341,1621916,13261,1350382,14719,138141,5397,965979,11868,246262,5489,271534,9439,77296,4857,11314,1727,52711,4246,13271,1659,194238,7905,18347,2283,130600,5842,45291,2657,492156,11540,425441,10528,30770,2668,200016,6994,194655,6023,66715,4386,16561,2065,41076,3270,9078,1156,1027884,13709,550363,13549,278279,9337,83633,5071,162788,7278,31858,3113,272084,9814,70921,5032,32888,3999,34581,3212,3452,999,201163,8694,70051,4638,117804,6500,13308,2162,477521,12472,390438,11508,83734,5573,191204,8540,115500,5269,87083,5149,50320,3549,33571,3970,3192,1181,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,504354,8037,364067,7786,286337,7602,37146,3012,187833,6307,61358,3160,77730,4504,22353,2697,7428,1611,12575,1874,2350,583,55377,3923,9219,1735,35141,3178,11017,1537,140287,5226,120281,4839,8116,1639,63220,3554,48945,2974,20006,2241,4463,1164,12372,1824,3171,795,223466,7239,118692,5583,62084,4555,26211,2924,31706,3060,4167,1087,56608,4267,14391,2495,6447,1785,7134,1488,810,722,42217,3917,19923,2778,20467,2654,1827,731,104774,5631,80078,5018,25169,2953,39211,3971,15698,2187,24696,2893,17292,2436,7218,1884,186,156,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,3936378,24667,2957209,20749,2393639,20626,235176,7493,1696562,16797,461901,8766,563570,13377,166522,6736,28241,2529,113048,5427,25233,2252,397048,12018,38335,3301,265689,9601,93024,4910,979169,15898,829284,15100,59973,4351,394466,8939,374845,8961,149885,6184,32898,3009,91319,4737,25668,1933,3178053,20688,1658594,20861,801330,16792,223039,9178,471994,13971,106297,5319,857264,17046,188285,8910,71717,4603,103166,6656,13402,1936,668979,13343,209070,8721,403871,10082,56038,4345,1519459,16716,1245353,18275,294654,10143,590636,13260,360063,9234,274106,9333,165766,6704,96571,5736,11769,2034,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,2325140,18958,1717879,17987,1412235,16837,202166,7284,940591,13198,269478,6462,305644,9258,91180,4654,18517,2417,60026,4022,12637,1675,214464,7862,32675,3940,136825,6070,44964,3256,607261,10539,532540,10711,53615,3875,268418,8023,210507,5759,74721,4236,23627,2735,42538,2975,8556,1148,1084700,16006,572320,11987,268474,7261,115819,5984,134071,5347,18584,1937,303846,9463,64054,5091,31258,3733,30658,3819,2138,590,239792,8041,117874,6732,111438,5114,10480,1437,512380,12008,398878,10993,134130,6475,188715,7518,76033,3873,113502,6034,80937,4738,30560,3772,2005,970,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,182490,3399,133212,3566,116730,3211,15435,1377,77066,2474,24229,1464,16482,1577,5455,781,1005,445,3810,658,640,290,11027,1217,2012,500,6506,1052,2509,643,49278,2672,43134,2404,3967,1011,21339,1748,17828,1310,6144,999,2537,665,2982,743,625,234,87947,3417,32594,2378,21202,1912,9948,1317,8852,1064,2402,617,11392,1387,3090,763,1868,664,1187,417,35,42,8302,1368,3729,1012,3947,736,626,376,55353,3099,44206,2824,17569,2078,15630,1801,11007,1231,11147,1488,9382,1397,1636,585,129,99,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,3152610,19830,2331698,18770,1944233,18376,271162,6554,1299096,14381,373975,7198,387465,8266,113140,4716,21222,2301,76180,3763,15738,1772,274325,7201,37503,2979,179320,5372,57502,3065,820912,11356,705934,10313,61157,4268,340382,7944,304395,6152,114978,5191,30878,3027,71686,4149,12414,1653,1355211,15969,655208,11153,284089,8524,113396,5175,142256,6391,28437,2175,371119,10265,73359,4795,33893,3504,36767,3145,2699,767,297760,9732,148077,6475,135085,6488,14598,1754,700003,13167,569323,11897,158730,8126,264577,7039,146016,4615,130680,6569,89449,5457,38488,4671,2743,694,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,937051,10825,697704,9906,584298,9857,91390,4093,370696,8052,122212,3409,113406,4749,33996,2900,6723,1349,22919,2248,4354,918,79410,3545,11981,1852,52636,3327,14793,1391,239347,7055,213303,6181,15036,1976,100390,4780,97877,3688,26044,2461,6745,1575,15498,1757,3801,786,443544,6948,236420,6078,120164,5309,55147,4013,57198,3727,7819,1129,116256,5900,27603,3088,14617,2433,12182,1753,804,479,88653,5161,46430,3926,39170,3050,3053,760,207124,6564,167191,5513,57422,4211,72318,3875,37451,2812,39933,3466,27778,2698,11746,2211,409,255,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,909113,10907,660367,9860,565617,10141,72808,4150,376557,7512,116252,3555,94750,3994,28278,2612,4812,928,20540,2413,2926,776,66472,3825,7807,1714,43561,3189,15104,1517,248746,6901,202515,5854,16453,1948,104617,4700,81445,3536,46231,3598,12097,1935,28101,2495,6033,1052,516227,9154,248468,7361,138144,5366,60021,4463,64358,3314,13765,1532,110324,5959,33265,3117,15866,2223,16711,2492,688,378,77059,4965,37986,3993,36661,3074,2412,772,267759,7582,196274,6716,61662,4302,88213,4844,46399,2666,71485,5335,51316,4163,18093,2441,2076,758,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,3474048,20820,2576414,19515,2126056,19551,238072,6142,1456196,14366,431788,7043,450358,10969,137960,5965,22943,2922,93435,5129,21582,1956,312398,9541,37018,2877,203101,7484,72279,4096,897634,13234,779569,12479,56997,4095,363858,9460,358714,7339,118065,5158,28375,2383,73786,4223,15904,1706,1386092,17657,623184,14601,293213,10171,100299,5556,146719,6380,46195,3088,329971,10376,69877,5301,30619,3656,36424,3650,2834,879,260094,9276,111773,6314,132745,6412,15576,1770,762908,13599,620891,11968,160668,7721,267268,8767,192955,5371,142017,6357,98360,5604,39586,3754,4071,925,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,254639,4769,188822,4729,156903,4793,16188,1832,110734,4164,29981,2387,31919,2737,8092,1465,1020,430,5925,1364,1147,422,23827,2189,2417,869,17016,1882,4394,844,65817,3739,55186,3367,4493,948,26600,2479,24093,2439,10631,1977,2708,978,6820,1496,1103,392,151450,4785,70226,3601,33173,2757,11599,1902,16725,2052,4849,991,37053,3453,9945,1731,5008,1274,3886,1099,1051,564,27108,2841,11389,1752,14622,2100,1097,464,81224,3867,63270,3428,15313,1878,28759,2478,19198,1948,17954,1913,11467,1600,5903,1235,584,435,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1146620,13840,835884,13440,671365,12385,90847,3927,447402,9623,133116,5009,164519,5733,40461,3174,7965,1582,26414,2454,6082,988,124058,4571,15488,2487,80228,3887,28342,2210,310736,8333,272459,8051,23280,2758,134714,5318,114465,4457,38277,3846,12624,2250,21532,2480,4121,885,489287,10310,267443,8756,116329,5651,45492,3790,61388,3664,9449,1481,151114,7525,26978,2942,13001,2250,13221,2329,756,450,124136,7149,57728,4711,59311,4437,7097,1351,221844,7614,172629,7122,59938,4985,82036,4822,30655,2519,49215,3934,32642,3266,15367,2403,1206,563,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,214246,3793,160236,3400,137467,3522,18622,1625,90402,2753,28443,1659,22769,2033,7769,1178,2677,860,4164,885,928,268,15000,1703,2491,814,9767,1359,2742,541,54010,2453,45625,2393,6351,1107,21090,1476,18184,1430,8385,1205,3656,959,3927,641,802,316,96085,3191,43655,2411,23584,1939,8978,1516,11418,1230,3188,743,20071,1837,5129,982,2730,859,2399,644,0,219,14942,1504,8167,1376,6073,1204,702,373,52430,2968,43332,2835,14038,1753,15349,1876,13945,1279,9098,1241,7493,1086,1592,576,13,22,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,1638837,16782,1217125,15657,999103,15706,143755,5872,664182,11679,191166,5599,218022,7582,62530,5075,13783,2791,39262,3583,9485,1484,155492,5727,23482,2757,97737,4991,34273,2768,421712,9819,371086,9220,32715,3443,186296,7453,152075,5361,50626,3583,11889,2005,33432,3046,5305,1061,727293,13475,387185,10818,179081,7054,77941,4834,86856,5132,14284,1830,208104,8973,43897,4417,22069,2993,20079,2985,1749,689,164207,7775,80971,5333,77121,5211,6115,1155,340108,9798,273758,8539,92584,6089,128074,6650,53100,2986,66350,5264,43407,4056,21223,2963,1720,589,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,5162604,28008,4026308,26712,3293986,27883,497988,10088,2229018,21648,566980,9476,732322,15204,208941,8189,42396,3728,136877,7177,29668,2583,523381,13595,84326,5432,334086,10613,104969,4961,1136296,15387,986567,13979,82403,4955,511202,11292,392962,7988,149729,6012,35290,3100,94432,5346,20007,1801,2815491,25661,1571577,21788,828989,14641,399353,12749,383025,10609,46611,3315,742588,16304,179309,9880,92899,7082,81800,6421,4610,996,563279,15032,262973,10235,278046,9651,22260,2525,1243914,21354,986553,18718,358699,12739,464562,11083,163292,5379,257361,11776,189985,8448,62045,5564,5331,1356,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,558769,7876,454364,8786,394691,8608,93854,4562,236083,5985,64754,2484,59673,3908,17610,2223,4924,1590,10734,1516,1952,566,42063,3074,7035,1209,27894,2604,7134,1046,104405,4945,89718,4602,10359,1595,44754,3409,34605,2126,14687,1911,5503,1409,7897,1255,1287,420,233160,6586,138739,5465,92491,4670,60721,3870,27824,2881,3946,834,46248,4800,14929,2256,8315,1839,6324,1386,290,254,31319,3980,15352,2653,14578,2211,1389,636,94421,4420,66196,4351,25461,2979,29737,3607,10998,1414,28225,3089,24163,2713,3926,1272,136,152,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,176860,3377,127380,3449,106850,3670,10333,1184,75229,2892,21288,1250,20530,1381,7512,1189,1427,721,5277,915,808,325,13018,1038,1191,403,9608,996,2219,529,49480,2857,38222,2248,2169,649,21913,1743,14140,1177,11258,1550,2100,637,7967,1308,1191,360,71965,3084,29452,2354,13834,1719,4976,949,7208,1151,1650,544,15618,1926,4004,1009,1632,669,2340,756,32,54,11614,1650,5246,1135,5856,1154,512,312,42513,2546,30828,2283,7777,1304,14739,1853,8312,1086,11685,1432,9444,1251,2204,556,37,37,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,2012391,18661,1490413,17760,1249388,17649,158573,6405,879087,11981,211728,5885,241025,8498,68637,4480,16502,2157,43570,3307,8565,1303,172388,7126,21143,2649,116379,5404,34866,2893,521978,11268,447242,10922,44188,3635,234895,8016,168159,5153,74736,4364,21240,2478,43841,3140,9655,1374,877297,13767,448553,11406,229248,8062,95136,5029,115272,5589,18840,2094,219305,8614,48698,4337,21851,3186,25448,3214,1399,549,170607,7386,73963,4828,88704,4866,7940,1533,428744,10960,327995,9855,103213,6258,154075,7164,70707,3537,100749,5809,71529,4652,26420,3427,2800,831,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
