GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001MA,B22007_001EA,B22007_002MA,B22007_002EA,B22007_003EA,B22007_003MA,B22007_004EA,B22007_004MA,B22007_005EA,B22007_005MA,B22007_006MA,B22007_006EA,B22007_007MA,B22007_007EA,B22007_008EA,B22007_008MA,B22007_009EA,B22007_009MA,B22007_010EA,B22007_010MA,B22007_011MA,B22007_011EA,B22007_012MA,B22007_012EA,B22007_013EA,B22007_013MA,B22007_014EA,B22007_014MA,B22007_015EA,B22007_015MA,B22007_016EA,B22007_016MA,B22007_017MA,B22007_017EA,B22007_018MA,B22007_018EA,B22007_019EA,B22007_019MA,B22007_020EA,B22007_020MA,B22007_021EA,B22007_021MA,B22007_022EA,B22007_022MA,B22007_023EA,B22007_023MA,B22007_024EA,B22007_024MA,B22007_025EA,B22007_025MA,B22007_026EA,B22007_026MA,B22007_027EA,B22007_027MA,B22007_028EA,B22007_028MA,B22007_029EA,B22007_029MA,B22007_030MA,B22007_030EA,B22007_031MA,B22007_031EA,B22007_032EA,B22007_032MA,B22007_033EA,B22007_033MA,B22007_034EA,B22007_034MA,B22007_035MA,B22007_035EA,B22007_036MA,B22007_036EA,B22007_037MA,B22007_037EA,B22007_038EA,B22007_038MA,B22007_039EA,B22007_039MA,B22007_040MA,B22007_040EA,B22007_041MA,B22007_041EA,B22007_042MA,B22007_042EA,B22007_043EA,B22007_043MA,state
0400000US30,236793,4302,20146,2108,8032,1127,667,302,2544,630,3958,900,3354,920,604,332,863,386,774,370,89,103,12114,1734,3046,931,250,218,1983,747,733,479,80,109,9068,1429,1482,568,5931,1073,1468,650,187,168,216647,4384,183929,4727,25826,1587,36846,2366,99264,4219,95195,4201,4069,884,21993,1866,21236,1800,757,413,32718,2736,10129,1636,605,396,5801,1265,3053,696,670,352,22589,2144,2385,878,12880,1767,6128,1090,1196,595,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,30670,2074,9766,1532,814,406,3443,833,4421,925,3398,717,1023,477,1088,574,776,474,312,269,20904,1821,2584,706,724,454,1441,574,312,244,107,128,18320,1795,4294,856,11699,1593,1569,530,758,389,424459,6363,354524,6066,35243,2033,63625,2932,202590,4989,194878,4837,7712,1189,53066,2473,51293,2495,1773,504,69935,3146,21824,1571,1311,464,10645,1240,8042,1183,1826,617,48111,2748,3841,959,26785,2230,14107,1463,3378,720,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,26986,3220,9057,1920,1109,502,3128,1057,2443,701,2014,683,429,274,2377,1365,1899,1290,478,420,17929,2504,2608,755,410,271,1744,623,306,328,148,186,15321,2433,4158,1195,9371,2112,1693,504,99,115,562305,8259,421741,8082,49359,2936,108536,5881,210085,5966,196489,5663,13596,2078,53761,3046,48530,2971,5231,1347,140564,6114,48707,4390,3330,1049,27045,3806,13814,2125,4518,1046,91857,4484,6831,1667,56451,4094,22172,2598,6403,1433,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,14928,1900,5298,1163,778,487,1384,442,2273,756,1873,725,400,414,863,442,863,442,0,253,9630,1481,1346,566,388,392,682,399,238,175,38,60,8284,1382,2550,1004,4826,1108,807,403,101,122,322687,5699,264694,6093,28103,2075,50910,2977,147754,4645,139289,4471,8465,1460,37927,2739,36148,2575,1779,539,57993,3808,18612,2305,1079,435,10149,1627,5525,1117,1859,781,39381,3165,4043,1177,19838,2179,11532,1525,3968,831,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,94000,5316,23112,2582,4587,1090,6385,1361,9175,1398,6970,1140,2205,837,2965,850,2341,737,624,357,70888,4904,10410,1937,1716,710,5305,1467,2457,1130,932,667,60478,4369,18194,2888,31240,3489,7487,1830,3557,1358,2078279,15084,1605549,16286,180564,5193,380442,10133,782739,13269,711149,12941,71590,4058,261804,7363,237330,7357,24474,2374,472730,10885,137807,6175,8928,1195,66117,4650,45426,4032,17336,2754,334923,9354,31132,2728,173001,7278,98027,4840,32763,3314,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,53373,3190,17488,2128,2739,878,5888,1234,6982,1403,5721,1311,1261,505,1879,747,1556,716,323,256,35885,2788,6193,1396,1048,541,4160,1238,845,469,140,231,29692,2845,7158,1594,18441,2253,3641,943,452,251,429386,7307,330933,7737,49753,3163,83079,4378,162384,6217,150799,5638,11585,1544,35717,2600,32779,2684,2938,840,98453,4609,30551,3162,2434,685,17526,2524,7345,1290,3246,1140,67902,3787,7199,1262,37520,3466,19393,2539,3790,893,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,434292,10645,133530,6367,37755,3401,45072,3602,36290,3209,28538,3167,7752,1489,14413,2421,10312,1852,4101,1354,300762,9887,41350,4209,12442,2453,21727,2588,5577,1403,1604,565,259412,9397,88992,5160,132318,6974,29758,2890,8344,1620,4181511,20920,3061439,21548,365521,7761,756481,14709,1495369,16895,1348869,15938,146500,5686,444068,8958,389280,8291,54788,4036,1120072,19214,313457,10759,23161,2294,154456,7202,100176,5869,35664,3539,806615,16714,91718,5425,429462,13517,214997,7297,70438,5052,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,217497,8832,65098,4670,9803,1723,22815,2973,27022,3551,22658,3422,4364,1099,5458,1317,4035,1020,1423,691,152399,7385,18247,2433,3587,987,13108,2315,1272,527,280,248,134152,6932,30781,3069,83338,5547,16624,2335,3409,980,2072702,17299,1615611,17457,208069,6691,380926,9630,854059,13129,804584,13341,49475,3166,172557,6450,162354,6137,10203,1383,457091,11373,136987,5990,10075,1584,72268,4409,44176,4028,10468,1700,320104,10101,34323,2527,194711,9155,76078,4536,14992,2190,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,10345,1455,3748,867,564,384,618,283,2312,677,2207,660,105,87,254,157,254,157,0,203,6597,1157,644,283,55,95,303,187,286,192,0,203,5953,1165,652,368,4078,950,1133,539,90,96,155461,3677,134184,3378,14623,1242,23274,1837,77220,2799,75361,2790,1859,506,19067,1435,18764,1444,303,185,21277,1971,7901,1196,518,245,3631,781,2835,677,917,326,13376,1409,1289,384,6527,984,4788,1043,772,414,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,279336,9130,81972,5933,14809,2118,29877,3612,29281,3207,25050,2905,4231,912,8005,1427,6541,1230,1464,885,197364,7176,26495,2700,7514,1295,15138,2263,3086,930,757,512,170869,6203,51907,3677,96287,5591,17794,2286,4881,1235,2707570,19459,2146350,19241,283476,6294,474256,9086,1092244,15503,1019684,14506,72560,4330,296374,7542,278171,7573,18203,1667,561220,11756,160004,6446,12234,2006,92536,4915,44714,4076,10520,1842,401216,10756,37399,2932,230650,8833,109038,4922,24129,2459,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,110170,5499,40669,2894,6148,1555,14630,1738,15498,1994,13439,1905,2059,627,4393,1093,3660,1000,733,378,69501,4869,9794,1540,1415,407,6169,1323,1969,744,241,201,59707,4497,13030,1998,38322,3821,6953,1242,1402,548,823954,10379,663793,10509,92476,3189,164794,4786,329867,8378,311462,8152,18405,1650,76656,3840,72993,3930,3663,856,160161,5725,51805,3705,4118,952,27872,2546,17685,2692,2130,787,108356,4457,13094,1493,59105,3885,28293,2174,7864,1599,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,106394,4823,41380,3312,4411,821,13157,1907,18112,2455,14877,2166,3235,937,5700,1158,5033,1113,667,418,65014,4157,12108,1762,2026,846,7327,1547,2687,816,68,134,52906,3875,11015,1661,33229,2881,6963,1478,1699,822,802441,9063,662381,10192,99449,3608,155372,5734,333556,8045,315505,8219,18051,1863,74004,4150,69377,4012,4627,890,140060,5795,49435,3523,3460,1055,27604,2845,13641,2142,4730,1059,90625,4822,9347,1723,55411,4126,21341,2305,4526,1056,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,254340,7760,75625,4106,17719,1983,25771,2495,24757,2517,19484,2054,5273,1716,7378,1591,5953,1369,1425,696,178715,6733,27364,3108,7778,1613,15501,2281,3420,1255,665,367,151351,5866,46920,4001,83446,5081,15520,2198,5465,1659,2945258,19312,2343644,20161,329883,6557,513408,9642,1158903,14962,1074127,14957,84776,4058,341450,8233,315582,8128,25868,2194,601614,13385,180473,7138,16489,2170,97213,5170,55367,4782,11404,2146,421141,11319,48236,3432,228016,8088,113729,4383,31160,3635,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,18579,1943,4663,1186,300,208,1579,656,1604,732,1199,598,405,351,1180,643,951,550,229,247,13916,1948,1718,707,270,229,1269,581,39,65,140,221,12198,1672,4395,1184,7338,1545,409,341,56,93,240469,5208,185413,5539,24025,1957,36396,2687,95369,3852,89088,3917,6281,1142,29623,2412,27163,2320,2460,845,55056,3779,16319,2202,1473,916,7945,1628,5117,1204,1784,745,38737,2957,3803,1090,20162,2107,11481,1872,3291,891,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,125401,6069,34607,3613,5126,1137,13664,2026,12227,1947,10278,1777,1949,681,3590,1354,1923,813,1667,1006,90794,5939,9444,1820,2187,867,5830,1518,930,478,497,301,81350,5585,20097,2475,47152,4078,11306,1957,2795,817,977926,12496,753087,11864,106102,4062,184226,6888,382170,8511,356160,7999,26010,2764,80589,5126,75048,4794,5541,1150,224839,7979,57995,4299,5298,1111,30690,3522,17311,2353,4696,1148,166844,6072,21509,2460,90561,4907,45306,3496,9468,1706,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,16048,1696,5125,1264,697,404,1482,647,2379,972,2121,883,258,228,567,344,531,344,36,60,10923,1263,2242,564,701,448,1135,426,354,283,52,82,8681,1223,1521,623,5650,1099,1267,420,243,173,187843,3759,155926,4007,19258,1399,24290,2138,89074,3321,86055,3283,3019,788,23304,2087,22427,2081,877,394,31917,2499,10656,1409,542,270,6107,1132,3683,772,324,174,21261,1980,1129,309,12861,1703,6029,866,1242,492,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,211900,8098,78768,4854,16691,2209,28820,2993,25348,2499,19809,2126,5539,1129,7909,1471,6227,1306,1682,641,133132,7035,19699,2697,4615,1245,10268,1635,4322,1242,494,426,113433,6187,34260,3291,64035,4629,12478,1757,2660,874,1392410,15362,1099416,15999,149304,5790,261999,7737,560038,11316,525448,11377,34590,2750,128075,5303,120744,5231,7331,1248,292994,10503,86728,6044,7303,1302,46865,4082,26392,2882,6168,1783,206266,7698,22949,2310,117665,6159,54260,3607,11392,1614,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,647861,13802,267635,8628,34674,3255,101130,5959,100344,5854,78335,5143,22009,2657,31487,3212,23646,2522,7841,1677,380226,10907,52283,3727,7652,1578,32007,2989,8918,1565,3706,955,327943,10486,73516,5484,195384,8633,45648,3920,13395,1742,4950024,28468,3855340,28929,408564,8861,997305,15400,1971847,22769,1815725,21173,156122,8076,477624,10370,429345,9915,48279,3471,1094684,17988,335967,11911,21156,2547,167468,8721,115477,6952,31866,3107,758717,14124,78114,5169,427589,11427,201162,8446,51852,4044,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,34465,3281,16615,2175,1116,495,4322,887,8530,1849,7765,1773,765,350,2647,667,2083,624,564,301,17850,2499,2930,844,162,186,1753,691,575,330,440,348,14920,2328,2418,1195,8818,1470,2852,943,832,398,558638,8207,470567,9684,46859,2432,108549,4852,233503,6554,214429,6561,19074,1797,81656,3634,72992,3480,8664,1132,88071,5571,29609,2793,1632,695,15492,2565,9525,1667,2960,851,58462,4237,4700,977,30292,3226,17651,1998,5819,978,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,11983,1627,4747,960,911,324,1906,775,1460,469,1331,456,129,131,470,224,416,214,54,53,7236,1359,1270,538,281,259,624,386,232,276,133,135,5966,1355,1878,747,3172,727,814,417,102,135,144849,3310,115937,3784,13104,1187,20158,1899,66415,3112,63814,3088,2601,643,16260,1607,15757,1569,503,257,28912,2001,10246,1412,343,165,5726,1164,3379,824,798,393,18666,1730,1870,575,9670,1220,6118,986,1008,357,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,131039,6440,39835,3175,8368,1635,12998,2038,13765,1770,10939,1756,2826,909,4704,1130,4102,1068,602,353,91204,5470,12200,1967,2738,794,7258,1700,1798,756,406,310,79004,4714,22609,3084,41913,3812,12285,1960,2197,883,1807927,16689,1438801,16845,156380,5183,320447,9555,773820,11059,723202,11285,50618,2786,188154,6594,175022,6817,13132,1736,369126,11156,105135,5896,6908,1366,52940,4056,36129,3682,9158,1937,263991,9303,21067,2557,148417,6495,77075,4882,17432,2299,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,135471,5035,55551,4007,9306,2091,17045,2349,22892,2141,20093,2071,2799,796,6308,1253,5511,1145,797,389,79920,4737,15965,2177,2470,791,8108,1523,3688,1232,1699,935,63955,4134,15509,1984,39229,3577,7479,1353,1738,691,1438961,13931,1164134,13531,159685,4897,266006,7650,602430,11533,571924,11651,30506,2870,136013,5954,126318,5801,9695,1551,274827,9056,88316,4502,4878,1101,49937,3281,26143,2927,7358,1596,186511,7238,17267,2176,109753,5916,49828,3920,9663,1887,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,59602,4198,27191,2664,6869,1304,11140,1679,7891,1506,6376,1384,1515,607,1291,557,1251,557,40,68,32411,3211,6712,1429,2667,934,3534,983,346,255,165,245,25699,2626,8972,1495,14588,1972,1784,678,355,222,440545,7523,361552,7384,71113,3838,93093,3927,161602,4894,146794,4895,14808,1764,35744,2658,32131,2414,3613,1045,78993,4494,23616,2812,5111,1223,11275,1972,6515,1528,715,392,55377,3571,10828,1549,28692,2471,13862,1942,1995,707,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,11424,85593,4703,22776,2321,2452,552,7444,1414,10086,1373,8432,1396,1654,616,2794,891,2580,880,214,171,62817,4424,8912,1662,1248,456,6203,1507,995,480,466,340,53905,4235,12010,2164,36012,3390,4882,1154,1001,358,1355044,11389,1105068,11537,137606,3531,203355,6051,604489,8545,578642,8617,25847,1915,159618,3875,151625,3772,7993,1225,249976,7180,85022,4660,5254,1349,46971,3017,28187,3149,4610,911,164954,6241,12817,1775,94996,5552,46756,3080,10385,1297,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133902,3357,7774,1252,3507,903,315,305,1054,527,1704,644,1547,623,157,158,434,349,434,349,0,258,4267,1000,639,384,101,84,449,366,51,64,38,51,3628,984,688,549,2489,809,148,140,303,273,126128,3368,105991,3194,11082,1230,20186,1673,60804,2968,58298,3059,2506,642,13919,1590,13291,1560,628,300,20137,2154,8397,1231,540,387,4363,1161,3184,843,310,193,11740,1687,1023,411,6893,1249,3048,962,776,438,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,956970,8777,276998,7338,118939,4453,52547,3197,46873,2828,15538,1653,8338,1374,7200,1056,3981,802,1687,549,2294,610,158059,5970,21385,2186,9855,1506,8830,1353,2023,591,677,401,136674,5142,80432,4379,44271,3478,9361,1211,2610,885,679972,9099,482770,8940,104088,3975,145823,4800,194488,5773,158388,5594,36100,2568,38371,2248,29401,1842,8970,1437,197202,6247,38862,3042,6280,891,20723,1977,9041,1352,2818,895,158340,5247,30999,2213,86515,4642,30277,2316,10549,1643,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
