GEO_ID,B08007_001E,B08007_001M,B08007_002E,B08007_002M,B08007_003E,B08007_003M,B08007_004E,B08007_004M,B08007_005E,B08007_005M,B08007_006E,B08007_006M,B08007_007E,B08007_007M,B08007_008E,B08007_008M,B08007_009E,B08007_009M,B08007_010E,B08007_010M,B08007_011E,B08007_011M,B08007_012E,B08007_012M,B08007_013E,B08007_013M,B08007_014E,B08007_014M,B08007_015E,B08007_015M,NAME,B08007_001MA,B08007_001EA,B08007_002MA,B08007_002EA,B08007_003MA,B08007_003EA,B08007_004EA,B08007_004MA,B08007_005EA,B08007_005MA,B08007_006MA,B08007_006EA,B08007_007MA,B08007_007EA,B08007_008MA,B08007_008EA,B08007_009EA,B08007_009MA,B08007_010EA,B08007_010MA,B08007_011MA,B08007_011EA,B08007_012MA,B08007_012EA,B08007_013MA,B08007_013EA,B08007_014MA,B08007_014EA,B08007_015MA,B08007_015EA,state
0400000US42,5538754,24169,5240161,24549,3928718,25442,1311443,17554,298593,8930,2926255,16278,2731076,16430,1971401,16903,759675,11878,195179,6991,2612499,15847,2509085,15384,1957317,15827,551768,11905,103414,4818,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,500588,6338,426202,7574,315316,8336,110886,5100,74386,4602,260294,4229,211878,5350,152226,5431,59652,3790,48416,3678,240294,4792,214324,4750,163090,5242,51234,2953,25970,2473,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1853237,14390,1754559,15152,1321429,14844,433130,9477,98678,4572,987752,9491,927013,9891,679043,10439,247970,6208,60739,3836,865485,9337,827546,9391,642386,9370,185160,6736,37939,2990,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,381775,4555,371769,4861,305356,5264,66413,2779,10006,1350,201194,2775,194750,2769,158239,2949,36511,1550,6444,1095,180581,3192,177019,3457,147117,3545,29902,1902,3562,805,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2657346,15339,2557856,15990,1913515,15845,644341,13675,99490,4302,1439166,9080,1367511,9808,982846,10896,384665,9320,71655,4030,1218180,11450,1190345,11218,930669,10047,259676,7073,27835,2627,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9969293,33003,9853617,32565,7683587,30778,2170030,21874,115676,5872,5598907,22900,5505837,22679,4179213,23373,1326624,17465,93070,4983,4370386,26281,4347780,25934,3504374,23536,843406,14833,22606,2946,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1152484,8496,1138220,8487,944720,9898,193500,6213,14264,1837,651356,6547,641083,6682,516184,7402,124899,4913,10273,1394,501128,6970,497137,7040,428536,7382,68601,3481,3991,990,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,315580,4164,295037,3752,245188,4353,49849,2848,20543,1768,161862,2592,151268,2296,122486,2761,28782,1943,10594,1340,153718,2974,143769,2998,122702,3329,21067,1773,9949,1135,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3603317,15202,3292330,17404,1702734,18590,1589596,16004,310987,10128,1938681,10558,1747847,12268,864367,13318,883480,11999,190834,7561,1664636,11003,1544483,11284,838367,11072,706116,10769,120153,5311,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2912575,16144,2808044,17115,2355290,19232,452754,11530,104531,5866,1589906,11472,1519425,11622,1237495,12487,281930,8252,70481,4311,1322669,11424,1288619,11546,1117795,12883,170824,6572,34050,3131,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,723507,8325,635088,8214,490092,8273,144996,5509,88419,4804,389940,5704,331594,6252,243119,6313,88475,4410,58346,4155,333567,5863,303494,5907,246973,5584,56521,3246,30073,2473,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2715114,13500,2600128,14269,1958510,12876,641618,10730,114986,4321,1433066,8335,1363405,8614,996220,8622,367185,7267,69661,3352,1282048,9853,1236723,9919,962290,9435,274433,6969,45325,2438,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,258198,4114,251495,4530,239292,4743,12203,1823,6703,1469,139911,2516,134751,2750,125640,2877,9111,1329,5160,1289,118287,2885,116744,3098,113652,3081,3092,867,1543,683,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163885,13290,1161941,13347,580180,10562,581761,11851,1944,782,659131,9125,657614,9073,315249,7432,342365,8108,1517,673,504754,9076,504327,9088,264931,6525,239396,7823,427,380,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
