GEO_ID,B18021_001E,B18021_001M,B18021_002E,B18021_002M,B18021_003E,B18021_003M,B18021_004E,B18021_004M,B18021_005E,B18021_005M,B18021_006E,B18021_006M,B18021_007E,B18021_007M,B18021_008E,B18021_008M,B18021_009E,B18021_009M,B18021_010E,B18021_010M,B18021_011E,B18021_011M,B18021_012E,B18021_012M,B18021_013E,B18021_013M,B18021_014E,B18021_014M,B18021_015E,B18021_015M,B18021_016E,B18021_016M,B18021_017E,B18021_017M,B18021_018E,B18021_018M,B18021_019E,B18021_019M,B18021_020E,B18021_020M,B18021_021E,B18021_021M,B18021_022E,B18021_022M,B18021_023E,B18021_023M,B18021_024E,B18021_024M,B18021_025E,B18021_025M,B18021_026E,B18021_026M,B18021_027E,B18021_027M,B18021_028E,B18021_028M,B18021_029E,B18021_029M,B18021_030E,B18021_030M,B18021_031E,B18021_031M,NAME,B18021_001MA,B18021_001EA,B18021_002MA,B18021_002EA,B18021_003MA,B18021_003EA,B18021_004MA,B18021_004EA,B18021_005EA,B18021_005MA,B18021_006EA,B18021_006MA,B18021_007EA,B18021_007MA,B18021_008MA,B18021_008EA,B18021_009MA,B18021_009EA,B18021_010EA,B18021_010MA,B18021_011EA,B18021_011MA,B18021_012EA,B18021_012MA,B18021_013MA,B18021_013EA,B18021_014MA,B18021_014EA,B18021_015EA,B18021_015MA,B18021_016EA,B18021_016MA,B18021_017EA,B18021_017MA,B18021_018MA,B18021_018EA,B18021_019MA,B18021_019EA,B18021_020EA,B18021_020MA,B18021_021EA,B18021_021MA,B18021_022EA,B18021_022MA,B18021_023MA,B18021_023EA,B18021_024MA,B18021_024EA,B18021_025EA,B18021_025MA,B18021_026EA,B18021_026MA,B18021_027EA,B18021_027MA,B18021_028MA,B18021_028EA,B18021_029MA,B18021_029EA,B18021_030MA,B18021_030EA,B18021_031EA,B18021_031MA,state
0400000US41,2359978,3554,71857,4639,44436,3243,8836,2209,5780,1719,3056,920,35600,2450,17204,1987,18396,1765,27421,3151,6869,1758,3877,1485,2992,860,20552,2421,8742,1647,11810,1679,2288121,5544,1133800,3945,455807,3827,330039,6645,125768,6204,677993,2690,546337,5654,131656,5608,1154321,4610,447762,3881,278248,6978,169514,6170,706559,3005,470501,5711,236058,5676,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7760620,5727,208496,8474,121824,5939,21747,3060,10766,2088,10981,1950,100077,4825,51231,3341,48846,4524,86672,5166,16406,1989,7218,1247,9188,1567,70266,4748,29605,2857,40661,3468,7552124,9558,3685975,7062,1361236,5481,938519,10567,422717,10931,2324739,5845,1855809,9854,468930,8788,3866149,6056,1367049,4531,872871,9572,494178,9866,2499100,5457,1698789,12639,800311,12055,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,674348,2575,20291,2893,10632,1760,3277,1053,2228,897,1049,481,7355,1411,4193,868,3162,1025,9659,1824,2557,1005,1420,663,1137,706,7102,1528,1884,734,5218,1290,654057,4063,316700,2545,118434,1948,88336,3074,30098,2585,198266,1606,161292,2760,36974,2630,337357,2642,122297,1889,83164,2783,39133,2872,215060,1907,155570,3695,59490,3583,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2690402,4194,97167,6103,52664,4098,10316,2051,5455,1480,4861,1236,42348,3430,16171,2141,26177,2720,44503,4156,8167,1473,3439,1071,4728,1041,36336,3596,11342,1763,24994,3151,2593235,6766,1246083,5274,494656,4416,353755,6255,140901,5672,751427,4620,583200,6982,168227,5512,1347152,4986,511770,3591,310919,6605,200851,6510,835382,3895,539516,7599,295866,7459,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,478509,1551,15139,1793,8897,1290,1709,580,1159,437,550,311,7188,1184,4253,912,2935,814,6242,1203,1865,805,921,518,944,617,4377,921,2201,595,2176,647,463370,2288,230435,1839,93315,1637,72026,2286,21289,1956,137120,1562,115786,1937,21334,1601,232935,1642,91164,1498,66219,2337,24945,2025,141771,1453,108486,2228,33285,1984,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3857312,5535,155567,7299,88531,5120,19773,3556,10201,2036,9572,2640,68758,4106,32679,3405,36079,2501,67036,4975,13387,2428,4984,1470,8403,1963,53649,3698,17300,1927,36349,3479,3701745,8489,1801271,6274,714322,5916,509705,8366,204617,7678,1086949,5204,853997,7938,232952,6787,1900474,5797,717830,4460,440347,7336,277483,7246,1182644,4807,757706,8209,424938,8312,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14417382,10884,455159,12646,265441,7581,60408,4580,38428,4167,21980,2704,205033,6739,108647,5759,96386,5762,189718,8388,42433,4068,17790,2768,24643,2960,147285,6902,55826,4048,91459,5225,13962223,15567,6868219,11715,2987927,10085,2126701,16429,861226,16308,3880292,8054,3194317,16372,685975,14136,7094004,10843,2987393,7517,1652939,20219,1334454,20649,4106611,9248,2650259,18084,1456352,16155,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1551680,2477,41579,3787,25220,2936,6684,1896,4824,1612,1860,629,18536,2017,12012,1664,6524,1264,16359,2249,4542,1174,2355,956,2187,776,11817,2016,4398,1391,7419,1658,1510101,3863,750980,3433,390389,3216,314585,4430,75804,4455,360591,2557,311159,4461,49432,3759,759121,3068,389693,2330,251181,4703,138512,4777,369428,2744,246859,4652,122569,4647,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,410222,1157,12252,1695,7500,1304,1479,607,1074,515,405,380,6021,1127,2900,661,3121,826,4752,948,902,510,522,346,380,339,3850,927,1927,649,1923,554,397970,2050,194619,1664,68148,1117,48714,1904,19434,1893,126471,1207,106040,1981,20431,1764,203351,1374,67478,1084,47169,1682,20309,1641,135873,1012,102985,2068,32888,1999,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4823588,7718,118089,5664,68895,3862,12185,1926,7212,1453,4973,1002,56710,3496,32015,2953,24695,2374,49194,3574,9027,1446,4706,1065,4321,1072,40167,3303,18771,2376,21396,2389,4705499,8815,2275449,7920,877151,6843,648477,8399,228674,8325,1398298,6721,1160588,9080,237710,8296,2430050,5813,882563,5895,565976,7863,316587,8199,1547487,5155,1059876,8675,487611,8105,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4124279,5722,138480,6890,85923,5405,17842,2781,10287,1995,7555,1719,68081,4813,38817,3646,29264,3066,52557,4151,12499,2157,4685,1460,7814,1653,40058,3622,15570,2003,24488,2958,3985799,8513,1965350,6709,779268,4128,548842,7820,230426,7603,1186082,5267,952605,8778,233477,8181,2020449,5269,776185,4167,483490,7940,292695,7990,1244264,3985,831130,8173,413134,8077,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1168648,2715,62003,4379,36539,2999,3908,967,1841,586,2067,736,32631,2935,11888,1740,20743,2224,25464,2619,4598,1060,1373,660,3225,961,20866,2282,6396,1397,14470,1965,1106645,4139,541124,3641,202617,2572,132695,3813,69922,3327,338507,3446,240312,4794,98195,4118,565521,3097,202392,2983,113783,3748,88609,4180,363129,2969,213435,4705,149694,4311,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3563399,3629,80252,4623,47812,2926,9978,1444,7313,1298,2665,554,37834,2915,24178,2106,13656,1707,32440,3246,6681,1139,4111,834,2570,790,25759,2820,12383,1847,13376,2027,3483147,5767,1733610,4297,668525,3535,496543,6041,171982,5349,1065085,3548,875568,6104,189517,5436,1749537,4665,655133,3061,461915,5771,193218,5907,1094404,3738,798161,6583,296243,6200,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,334774,2040,11641,1439,7766,1255,1457,609,1208,572,249,201,6309,1051,4323,903,1986,646,3875,862,1218,492,763,412,455,261,2657,705,1469,567,1188,484,323133,2647,160059,2461,60542,1815,48072,1797,12470,1647,99517,1487,83863,1996,15654,1584,163074,1494,60086,1459,39257,2071,20829,1905,102988,1314,75383,1879,27605,1878,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2473928,2665,148100,5563,71629,3893,15198,1853,7062,1319,8136,1369,56431,3475,18996,2262,37435,2681,76471,3499,15664,2174,4812,1246,10852,1791,60807,3281,13961,1988,46846,2310,2325828,6304,1098152,4411,499803,3320,263880,5427,235923,6363,598349,3599,368321,6599,230028,5809,1227676,4455,526293,2862,208475,5451,317818,5777,701383,3448,296085,5534,405298,6878,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
