GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001MA,B01001A_001EA,B01001A_002MA,B01001A_002EA,B01001A_003MA,B01001A_003EA,B01001A_004EA,B01001A_004MA,B01001A_005EA,B01001A_005MA,B01001A_006MA,B01001A_006EA,B01001A_007MA,B01001A_007EA,B01001A_008MA,B01001A_008EA,B01001A_009MA,B01001A_009EA,B01001A_010EA,B01001A_010MA,B01001A_011EA,B01001A_011MA,B01001A_012EA,B01001A_012MA,B01001A_013EA,B01001A_013MA,B01001A_014MA,B01001A_014EA,B01001A_015MA,B01001A_015EA,B01001A_016EA,B01001A_016MA,B01001A_017EA,B01001A_017MA,B01001A_018EA,B01001A_018MA,B01001A_019MA,B01001A_019EA,B01001A_020MA,B01001A_020EA,B01001A_021EA,B01001A_021MA,B01001A_022EA,B01001A_022MA,B01001A_023EA,B01001A_023MA,B01001A_024MA,B01001A_024EA,B01001A_025MA,B01001A_025EA,B01001A_026EA,B01001A_026MA,B01001A_027EA,B01001A_027MA,B01001A_028EA,B01001A_028MA,B01001A_029MA,B01001A_029EA,B01001A_030MA,B01001A_030EA,B01001A_031EA,B01001A_031MA,state
0400000US41,3089729,11119,1521017,6211,95183,1783,95048,3640,101699,3734,62782,945,35905,1063,100177,1879,104436,1724,104350,1691,217471,2252,237635,1617,180254,964,101261,310,65568,1602,19248,1585,1568712,6292,87759,1584,90394,4205,97439,3727,60895,812,34088,1371,102861,1899,102564,1424,101249,1373,216698,1855,248480,1359,188075,874,113428,635,86031,2603,38751,2613,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10132144,12741,4932497,7318,283830,1762,290905,5827,338050,5910,214448,1170,108911,856,310175,1889,291014,2497,287960,1807,733838,2381,812551,1364,587709,1064,339937,708,269290,2916,63879,2805,5199647,7072,271909,1793,276429,5306,322584,5103,204338,1001,95807,1249,300450,2191,292500,1451,290062,1473,754559,2262,830148,1842,626679,1096,407819,861,397459,5205,128904,5228,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,856314,7005,410635,4033,23297,869,23792,2507,28912,2415,17777,715,6851,520,25839,1052,27449,832,23288,586,64298,1137,66657,734,48926,476,25393,574,23789,768,4367,696,445679,3975,22423,1220,23743,1880,26839,1817,16878,609,5620,798,25535,972,29313,887,25370,525,68733,1316,72038,868,52993,682,30231,421,33730,1721,12233,1717,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2774429,5665,1361840,3942,85406,1466,83593,3583,91417,3561,54315,1167,28121,1262,87176,1630,90957,1499,90634,1712,205172,1795,202926,957,170354,633,105352,533,56248,1330,10169,1352,1412589,3477,82779,1720,79787,3217,83847,3312,54102,1392,24861,1284,82696,1473,90098,1369,91466,1007,208071,1491,211589,943,180484,618,120514,380,78860,2004,23435,2072,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,656165,1642,325359,1296,20859,745,20702,1229,20764,1181,13740,619,8325,833,23314,946,21501,604,18471,685,46115,620,52655,482,36435,204,22451,404,15994,708,4033,670,330806,1188,19263,677,19132,1287,20656,1219,13628,580,6863,822,22212,1078,22158,855,17777,730,45653,631,52004,389,36101,68,26481,295,20294,965,8584,865,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4625715,6230,2276232,4735,144444,1871,138948,4832,147219,4702,94612,1588,58569,2471,142383,2831,152476,2129,161714,1574,349592,1805,344479,1232,272904,702,166414,766,85166,1871,17312,1634,2349483,3668,132839,1499,132362,4427,137967,4588,84901,1420,49422,2183,143924,2393,150092,1929,158187,1181,355127,1397,358775,1012,289435,821,193162,663,123104,2585,40186,2557,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16021256,50737,7943663,30235,646116,7497,582164,10099,601686,9387,357699,5274,211378,4562,572617,7416,550821,8322,561168,7024,1171592,7490,1126436,6433,785327,3924,460122,2703,258299,3531,58238,2794,8077593,25697,609901,6775,566695,11052,566777,9189,337643,4076,191994,4889,551711,6633,549480,5216,566879,5275,1170041,7452,1143417,5982,827850,3702,527322,3106,352465,5325,115418,3860,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2178777,8570,1088123,4591,105267,1503,89602,3014,88441,2874,51255,824,32588,1095,101855,1585,104259,1445,80358,1342,133906,1426,127271,1156,84241,724,51057,417,30937,1109,7086,1030,1090654,4860,100814,1093,90066,3096,76416,3036,47981,727,30034,1118,103551,1164,108943,1288,74877,1300,131706,965,128951,880,88400,718,57226,503,36547,1690,15142,1476,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,581874,769,286371,581,15824,53,15903,1271,20050,1251,13247,303,5826,429,18827,554,17890,319,15656,46,43165,169,49233,217,37090,171,18862,66,12055,567,2743,555,295503,580,14648,118,15947,1061,18294,1045,12412,279,5856,723,17855,709,17394,159,16113,153,45838,281,51616,219,37546,185,20804,27,16390,660,4790,661,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5259281,11462,2590461,7989,167034,2794,162337,5034,176822,5512,109477,2741,63604,3356,170918,3412,161090,3087,164610,3079,409329,3025,403278,2157,313936,1134,171888,1381,96010,1951,20128,1821,2668820,6949,161322,2735,159186,4965,164254,4392,101724,2481,52941,2580,158244,3557,161194,2475,169235,2143,417010,2662,420556,1895,328610,1198,191297,1234,137319,3070,45928,2880,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4988017,12740,2473370,7128,149028,2115,151433,4515,167720,4951,104431,1114,62730,1327,172982,2565,157690,2163,162820,2309,384718,2203,397175,1542,288106,1158,155215,659,94138,1724,25184,1654,2514647,6891,142758,1744,145420,5268,158633,5064,100386,1099,59291,1949,164779,1977,154901,1720,162503,1887,380532,2300,404030,1298,296116,1104,166500,1177,131863,3026,46935,3006,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1682489,2330,822672,2229,47483,1226,46117,2933,56238,2858,32688,919,19727,1425,52534,1728,53413,899,49230,1019,116852,1029,131069,820,105946,343,63896,526,37308,1227,10171,988,859817,2237,45306,1374,44490,2881,50551,2730,31802,1107,17002,1369,53394,1699,53158,1204,51577,1255,119241,1346,137585,139,110285,315,73326,342,53545,1583,18555,1499,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4734357,7461,2343243,4377,138571,1002,141336,3412,155899,3424,102784,933,57314,903,162791,1441,153461,1700,140828,1338,361494,1614,386978,1141,263903,643,151635,439,100326,1725,25923,1748,2391114,3993,132226,1172,136929,3388,146914,3459,97883,709,52718,864,158482,1037,145660,808,138306,992,361646,1358,384017,1149,269987,634,173183,588,142890,2837,50273,2884,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,457681,2447,229328,1494,14589,524,13540,1240,13759,1235,9581,440,5199,634,17447,1041,16063,1011,13378,445,29645,399,40378,549,29659,600,15305,373,9032,632,1753,543,228353,1921,13722,664,12537,1425,13760,1432,9178,450,5408,748,17209,874,13559,400,12831,557,30803,682,39959,623,28198,323,15763,476,11021,809,4405,713,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2953015,19780,1401733,12342,102590,2908,113895,4438,117415,4401,65801,1994,42057,2023,106434,2915,97704,2773,90004,2548,184726,3668,167079,3042,144047,2284,101251,1763,53293,2027,15437,1488,1551282,11281,96708,2850,105126,3967,108688,4307,68271,1724,43964,1989,111388,3141,104581,2914,102886,2489,208638,3042,201947,2954,176075,2712,122371,1904,75912,2107,24727,1825,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
