GEO_ID,B20005_001E,B20005_001M,B20005_002E,B20005_002M,B20005_003E,B20005_003M,B20005_004E,B20005_004M,B20005_005E,B20005_005M,B20005_006E,B20005_006M,B20005_007E,B20005_007M,B20005_008E,B20005_008M,B20005_009E,B20005_009M,B20005_010E,B20005_010M,B20005_011E,B20005_011M,B20005_012E,B20005_012M,B20005_013E,B20005_013M,B20005_014E,B20005_014M,B20005_015E,B20005_015M,B20005_016E,B20005_016M,B20005_017E,B20005_017M,B20005_018E,B20005_018M,B20005_019E,B20005_019M,B20005_020E,B20005_020M,B20005_021E,B20005_021M,B20005_022E,B20005_022M,B20005_023E,B20005_023M,B20005_024E,B20005_024M,B20005_025E,B20005_025M,B20005_026E,B20005_026M,B20005_027E,B20005_027M,B20005_028E,B20005_028M,B20005_029E,B20005_029M,B20005_030E,B20005_030M,B20005_031E,B20005_031M,B20005_032E,B20005_032M,B20005_033E,B20005_033M,B20005_034E,B20005_034M,B20005_035E,B20005_035M,B20005_036E,B20005_036M,B20005_037E,B20005_037M,B20005_038E,B20005_038M,B20005_039E,B20005_039M,B20005_040E,B20005_040M,B20005_041E,B20005_041M,B20005_042E,B20005_042M,B20005_043E,B20005_043M,B20005_044E,B20005_044M,B20005_045E,B20005_045M,B20005_046E,B20005_046M,B20005_047E,B20005_047M,B20005_048E,B20005_048M,B20005_049E,B20005_049M,B20005_050E,B20005_050M,B20005_051E,B20005_051M,B20005_052E,B20005_052M,B20005_053E,B20005_053M,B20005_054E,B20005_054M,B20005_055E,B20005_055M,B20005_056E,B20005_056M,B20005_057E,B20005_057M,B20005_058E,B20005_058M,B20005_059E,B20005_059M,B20005_060E,B20005_060M,B20005_061E,B20005_061M,B20005_062E,B20005_062M,B20005_063E,B20005_063M,B20005_064E,B20005_064M,B20005_065E,B20005_065M,B20005_066E,B20005_066M,B20005_067E,B20005_067M,B20005_068E,B20005_068M,B20005_069E,B20005_069M,B20005_070E,B20005_070M,B20005_071E,B20005_071M,B20005_072E,B20005_072M,B20005_073E,B20005_073M,B20005_074E,B20005_074M,B20005_075E,B20005_075M,B20005_076E,B20005_076M,B20005_077E,B20005_077M,B20005_078E,B20005_078M,B20005_079E,B20005_079M,B20005_080E,B20005_080M,B20005_081E,B20005_081M,B20005_082E,B20005_082M,B20005_083E,B20005_083M,B20005_084E,B20005_084M,B20005_085E,B20005_085M,B20005_086E,B20005_086M,B20005_087E,B20005_087M,B20005_088E,B20005_088M,B20005_089E,B20005_089M,B20005_090E,B20005_090M,B20005_091E,B20005_091M,B20005_092E,B20005_092M,B20005_093E,B20005_093M,B20005_094E,B20005_094M,B20005_095E,B20005_095M,NAME,B20005_001EA,B20005_001MA,B20005_002EA,B20005_002MA,B20005_003EA,B20005_003MA,B20005_004MA,B20005_004EA,B20005_005MA,B20005_005EA,B20005_006MA,B20005_006EA,B20005_007EA,B20005_007MA,B20005_008EA,B20005_008MA,B20005_009MA,B20005_009EA,B20005_010MA,B20005_010EA,B20005_011MA,B20005_011EA,B20005_012EA,B20005_012MA,B20005_013EA,B20005_013MA,B20005_014MA,B20005_014EA,B20005_015MA,B20005_015EA,B20005_016MA,B20005_016EA,B20005_017MA,B20005_017EA,B20005_018MA,B20005_018EA,B20005_019EA,B20005_019MA,B20005_020EA,B20005_020MA,B20005_021MA,B20005_021EA,B20005_022MA,B20005_022EA,B20005_023MA,B20005_023EA,B20005_024EA,B20005_024MA,B20005_025EA,B20005_025MA,B20005_026MA,B20005_026EA,B20005_027EA,B20005_027MA,B20005_028MA,B20005_028EA,B20005_029MA,B20005_029EA,B20005_030EA,B20005_030MA,B20005_031EA,B20005_031MA,B20005_032MA,B20005_032EA,B20005_033EA,B20005_033MA,B20005_034MA,B20005_034EA,B20005_035EA,B20005_035MA,B20005_036EA,B20005_036MA,B20005_037MA,B20005_037EA,B20005_038EA,B20005_038MA,B20005_039MA,B20005_039EA,B20005_040MA,B20005_040EA,B20005_041EA,B20005_041MA,B20005_042EA,B20005_042MA,B20005_043MA,B20005_043EA,B20005_044MA,B20005_044EA,B20005_045MA,B20005_045EA,B20005_046EA,B20005_046MA,B20005_047EA,B20005_047MA,B20005_048MA,B20005_048EA,B20005_049MA,B20005_049EA,B20005_050MA,B20005_050EA,B20005_051EA,B20005_051MA,B20005_052EA,B20005_052MA,B20005_053EA,B20005_053MA,B20005_054MA,B20005_054EA,B20005_055MA,B20005_055EA,B20005_056EA,B20005_056MA,B20005_057EA,B20005_057MA,B20005_058EA,B20005_058MA,B20005_059MA,B20005_059EA,B20005_060MA,B20005_060EA,B20005_061MA,B20005_061EA,B20005_062EA,B20005_062MA,B20005_063EA,B20005_063MA,B20005_064MA,B20005_064EA,B20005_065MA,B20005_065EA,B20005_066MA,B20005_066EA,B20005_067MA,B20005_067EA,B20005_068EA,B20005_068MA,B20005_069EA,B20005_069MA,B20005_070EA,B20005_070MA,B20005_071MA,B20005_071EA,B20005_072MA,B20005_072EA,B20005_073MA,B20005_073EA,B20005_074EA,B20005_074MA,B20005_075EA,B20005_075MA,B20005_076MA,B20005_076EA,B20005_077MA,B20005_077EA,B20005_078MA,B20005_078EA,B20005_079EA,B20005_079MA,B20005_080EA,B20005_080MA,B20005_081MA,B20005_081EA,B20005_082MA,B20005_082EA,B20005_083MA,B20005_083EA,B20005_084EA,B20005_084MA,B20005_085EA,B20005_085MA,B20005_086MA,B20005_086EA,B20005_087MA,B20005_087EA,B20005_088MA,B20005_088EA,B20005_089EA,B20005_089MA,B20005_090EA,B20005_090MA,B20005_091MA,B20005_091EA,B20005_092MA,B20005_092EA,B20005_093MA,B20005_093EA,B20005_094EA,B20005_094MA,B20005_095EA,B20005_095MA,state
0400000US13,6716449,5748,3246776,5417,1758426,16857,75,124,1758351,16869,4480,871,3247,879,12092,2727,15929,2444,45366,4788,29907,4558,58307,4936,55390,5378,101013,7240,65667,4440,148191,6250,170528,7795,139668,7258,139462,7037,100336,6398,116645,6760,138191,6798,92187,5111,137919,6580,183826,7603,1488350,17100,679787,11024,808563,15386,140866,6078,80378,5084,70650,4769,52566,3959,63693,5227,33993,3832,44632,3847,25863,2624,42823,3407,18957,2535,38843,3819,38454,3402,23948,2949,24053,2825,16902,2419,16518,2035,21677,2450,12595,1860,17026,2428,24126,2042,3469673,5808,1206995,14311,350,260,1206645,14307,2686,839,4397,1485,14956,1998,16159,2284,47328,3647,41983,3715,68709,4252,57625,4658,85241,5782,68886,4333,142786,7618,128811,7656,103327,6229,88753,4940,62891,4207,62977,4713,77003,5544,39230,3493,50154,3516,42743,3760,2262678,14381,1205834,12352,1056844,14915,201579,6386,125015,6989,116068,7881,78318,5411,97269,5191,46703,4195,59179,4154,31500,2518,43426,3275,22908,2751,49370,4209,41425,3350,25124,2508,29179,2788,21595,2546,18229,1926,20508,2347,10022,2039,10634,1667,8793,1690,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,971888,1776,474334,1498,239561,4972,0,264,239561,4972,270,192,343,378,1545,600,1453,711,5947,1415,2724,754,6537,1433,8399,1664,8800,1421,10791,1867,20094,2471,22706,2471,23334,2733,19361,2185,13323,1774,14417,1885,23043,2532,15903,2178,21808,2138,18763,2150,234773,5063,112969,3519,121804,4385,15137,1716,11512,1760,10110,1635,7909,1252,10406,1491,3994,887,4940,963,4160,999,5619,934,3959,733,7197,1372,6156,869,4818,1026,4065,839,3143,895,3728,784,4369,941,3652,1039,3068,664,3862,923,497554,1473,166359,4818,49,82,166310,4830,510,337,385,284,1690,818,1171,685,5124,1202,4532,1029,5652,1365,6536,1360,11596,1548,11143,1779,22672,2424,18946,1984,15333,1900,12720,1682,10429,1669,9639,1729,11077,1614,5614,926,5796,999,5745,1106,331195,5002,179744,4392,151451,5433,21934,2136,16023,2295,15334,2057,9483,1770,16179,1946,7096,1255,9988,1350,5520,1075,8441,1330,4935,1098,8180,1479,6327,1269,5651,1166,3860,950,2814,825,2401,727,2562,652,1341,565,1484,528,1898,554,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1065781,2130,524920,1848,250457,5076,71,116,250386,5076,1721,601,758,350,2439,626,3606,974,7465,1540,5406,1181,9964,1859,8577,1685,12800,1636,11035,1573,24906,2356,27066,2522,21362,2161,19426,2093,17323,2150,13773,1877,18593,2189,11518,1480,15101,1496,17547,1930,274463,5715,102566,3636,171897,5912,29984,2695,15750,1960,14646,1832,12941,2399,16430,2218,6096,1411,8631,1478,5288,1344,9708,1630,4075,992,9256,1618,9020,1535,5521,942,5025,870,3058,781,3173,745,3478,764,3078,817,2600,675,4139,1201,540861,1868,154394,4584,237,305,154157,4584,623,368,713,375,3619,1142,3107,850,8752,1565,5647,1053,11058,1855,9405,1689,15285,2065,11488,1734,18457,1990,17677,1907,12477,1838,10004,1565,5614,1005,6373,1258,5957,1103,2487,660,3630,826,1784,578,386467,4975,178953,5094,207514,5329,41111,2689,28505,2580,26583,2564,16713,1751,22146,1970,10811,1479,11967,1578,5882,1137,9390,1545,4045,834,8292,1486,5608,1127,4086,935,3688,881,2998,765,2235,827,1645,556,328,199,850,483,631,273,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9569706,5829,4623675,4122,2359721,15727,151,152,2359570,15741,5492,1062,3879,962,14962,2053,18090,2883,47540,4295,42477,4830,65438,4382,55761,4712,102464,6859,71481,5360,169475,6693,187461,7440,160497,7118,190009,7048,142112,6101,167621,6379,221127,8304,166169,5894,232941,8106,294574,8548,2263954,16403,1000312,11821,1263642,15431,196072,6059,133700,6969,115001,5666,76726,5515,103707,5372,47852,3342,60720,4527,36144,2957,49747,3517,29977,2818,59634,4144,58444,4334,45612,4176,46875,3311,26603,2562,33913,2695,43201,3466,26562,2401,32304,2891,40848,3310,4946031,4510,1632382,16937,173,115,1632209,16966,3561,942,4508,949,15777,1933,18767,2366,53847,3773,48060,4106,80030,5578,63827,4105,99117,5231,78939,5217,174029,8272,182626,7667,147564,7580,140633,5190,97581,4152,90591,4966,113964,5965,65288,4293,88409,4251,65091,4367,3313649,16981,1715602,14209,1598047,19464,286029,9379,182481,6149,179753,6841,120880,6279,149107,6745,72321,5196,91739,5170,54835,4195,66621,3920,38061,2313,67601,4287,60714,4289,43745,3383,45149,3858,29732,2734,28759,3081,31903,2716,18019,1974,16974,1772,13624,2055,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4675844,4185,2268197,3243,1177189,12590,166,169,1177023,12579,3296,1044,2516,724,9248,1897,7900,1501,24897,2922,16259,1912,33481,3355,28630,2955,54686,3440,39002,3248,103926,4335,125394,6359,102095,4656,98331,4585,77171,3831,90338,3831,107091,5214,76510,3973,89836,4341,86416,4423,1091008,13075,489871,7817,601137,11407,99944,5069,68518,4319,58191,3749,37661,2763,51798,3896,20417,2249,31898,3158,17065,2058,29290,4695,14082,1451,29965,2479,28808,2438,18533,2203,18036,1872,12969,1389,17026,1919,15971,1877,8951,1410,9679,1504,12335,1520,2407647,3709,794649,11290,88,78,794561,11298,1686,542,2441,568,7694,1436,9099,1186,29253,2931,23360,2420,50479,3741,42556,3373,72954,4538,47771,2678,110973,4884,95487,4647,66504,4603,56643,3456,40455,3177,35976,2459,39249,2850,22237,2236,23193,2125,16551,1684,1612998,11449,819109,10298,793889,11141,149193,6629,101577,4271,95382,4491,61904,3870,85054,4625,37792,2966,44077,2641,25790,2562,31295,2412,17623,2079,34789,3341,28350,2391,17171,1560,14566,1740,10618,1776,13068,1444,14381,1626,4630,951,3996,870,2633,616,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2274774,2651,1111221,2474,594791,7772,65,109,594726,7772,3222,772,1832,591,4368,866,4050,889,10595,1221,6749,1123,17034,2095,17375,2064,29443,2312,23860,2040,58508,3471,70259,3548,56106,3336,61533,3248,38385,2436,40379,2854,45842,3016,29147,2485,37248,2312,38791,2594,516430,8142,214488,4714,301942,7031,56630,3056,36264,3149,30771,2211,21000,1720,24282,2195,11518,1832,14856,2018,9180,1447,13907,1810,6770,1145,14722,1586,13313,1521,9634,1289,8651,1252,5660,982,5712,798,6180,909,3199,802,4011,803,5682,1136,1163553,2710,412970,6349,53,51,412917,6345,2052,580,3214,852,5380,924,5589,1359,16708,2047,14038,1549,23723,2036,20365,2065,34645,2069,30452,2731,56547,3518,53102,2923,35572,2753,33211,2344,20373,2036,16031,1877,15463,1532,10592,1312,10339,1647,5521,890,750583,6675,345496,6107,405087,6656,77419,3473,49137,3097,47097,3041,32704,2581,43793,2806,20893,1989,22779,2185,12438,1458,19910,2671,10610,1434,16672,1758,13071,1397,10321,1414,9670,1401,5810,813,4850,740,4149,902,1405,469,998,348,1361,436,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2066579,2700,1010724,3002,553181,6502,80,88,553101,6504,2339,580,1551,475,5380,1178,4051,912,13863,1763,8187,1565,19055,2414,15388,1703,33049,3260,24954,2537,50830,4022,53652,2935,49623,3409,42487,2744,31078,2185,40398,3257,41674,2481,29106,2350,43814,3448,42622,2480,457543,6988,190079,4856,267464,6807,50780,3472,32944,2815,25770,2685,19458,2742,22142,2199,10832,1713,13429,1624,8414,1723,13426,1999,5963,1418,10869,1610,10537,1415,7894,1180,7629,1353,4898,904,4993,1080,5024,961,2591,647,4389,894,5482,988,1055855,2586,364358,7039,260,185,364098,7023,1806,472,1250,488,3824,865,6066,1159,16995,2132,11937,1515,23241,2630,20516,2046,27988,2065,23716,2712,46672,3331,44781,2855,29658,2316,26498,2229,18414,1701,15273,1691,15814,1821,9881,1597,11806,1459,7962,1366,691497,7229,325871,6184,365626,7546,74528,3475,49062,3457,43547,3307,29681,2624,39039,2612,15682,1755,19755,1882,11564,1425,13504,1738,9382,1573,11989,1469,14505,1598,8699,1172,8065,1533,4407,844,3898,1007,4054,901,1814,1075,1020,457,1431,479,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3190892,3466,1538078,3196,716068,8766,49,80,716019,8780,3177,848,1123,607,6051,1288,8291,1508,20384,2791,13831,1957,26843,3003,18125,2091,36974,3186,28330,3126,65459,3907,77895,3445,62024,4491,63069,4520,48336,3663,50110,3367,53849,3168,40154,3056,47065,3353,44929,2681,822010,8361,423308,7714,398702,8661,67234,3870,44681,3253,40889,3331,27015,2874,38466,3383,17454,2340,21238,2601,14819,2411,15878,2085,9722,1938,18048,1897,19959,1981,13017,1912,10647,1522,7670,1226,6409,1178,8342,1385,3811,719,6698,1212,6705,1059,1652814,2752,496730,8242,86,134,496644,8246,1092,464,1828,639,6158,1222,10452,1606,24938,2670,19108,2197,34412,2876,24980,2572,45675,3216,30273,2971,61755,4316,59109,3884,38064,2678,37643,2890,24727,2230,21790,2305,21735,2081,12850,1406,11922,1676,8133,1413,1156084,8339,652334,8581,503750,8887,100863,4589,61319,3911,58019,4060,41058,3580,54975,3817,26027,3211,27843,2460,16491,2127,19555,2029,9582,1410,20741,2351,18067,1995,12735,1656,11050,1465,7934,1298,5504,1169,4040,792,2905,845,2902,790,2140,647,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3381306,3944,1600922,4119,730708,11731,0,278,730708,11731,1198,551,1935,790,9095,1927,6387,1496,27085,3114,15155,2127,32157,3443,20868,2966,37625,4540,27397,3722,60064,4552,75952,5405,61204,4898,53504,3829,39831,3129,46500,3574,59321,3777,42661,3452,56446,3869,56323,3956,870214,11617,430872,8578,439342,10545,77674,4626,45127,3866,42809,3940,26604,3013,36893,3362,13100,1880,19902,2854,11309,1870,18046,2675,10957,2001,19839,2694,19476,2681,14056,1951,14357,1937,10849,1831,10949,1795,13373,1828,9393,1625,12398,1913,12231,1662,1780384,3359,547593,9733,113,134,547480,9720,1157,469,2637,1455,8930,1806,14290,2155,43634,3623,34070,3638,38458,4215,35861,3939,37703,3845,35627,4020,61508,3817,55702,3704,41350,4571,29001,2264,22720,2084,21487,2392,23836,2606,13547,1842,13638,1991,12324,1848,1232791,10429,686248,10288,546543,11616,106627,5759,75596,5021,62569,3658,51026,4385,54515,3950,26463,2856,28183,2464,15728,2117,18378,2167,11940,1586,21148,2534,21110,2555,16296,2118,13514,1810,6115,1203,4965,1061,4710,949,2075,707,3064,788,2521,888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1044172,1920,503348,1661,239419,5078,0,229,239419,5078,628,298,239,192,2793,861,1314,428,6242,1261,2402,698,6031,1114,5862,1428,14800,1972,9365,1545,24010,2514,27250,2253,22551,2181,21875,2276,16478,1785,15993,1354,18863,2072,12485,1540,13332,1391,16906,1929,263929,5208,113495,3611,150434,4611,22233,1620,16922,1852,14898,1733,11903,1967,12518,1529,6437,1145,9309,1597,4895,1053,6326,1164,3326,745,7966,1255,6906,1340,4600,1085,5504,1315,3722,1005,2840,704,2732,831,1122,363,2963,821,3312,1031,540824,1495,173237,4746,27,33,173210,4750,440,297,620,360,1362,521,1157,375,6109,1104,5084,1265,9989,1293,9830,2137,15098,1631,13527,1956,25338,2583,19441,1986,14833,1633,11777,1483,8586,1357,8332,1557,8398,1328,5300,1237,4709,1034,3280,745,367587,5036,173626,4687,193961,5141,34871,3204,21739,2552,21308,2065,16410,1697,22167,1901,9004,1245,11876,1437,6950,1130,8643,1291,5894,1274,8310,1568,7172,1018,5251,1154,4836,946,2529,728,3264,912,1241,402,805,331,917,408,774,321,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4226872,3803,1998971,3450,1100146,10511,141,167,1100005,10465,1659,571,1325,524,5240,1077,5012,1398,16264,2874,9918,1847,20096,2470,19340,2500,37331,4138,28345,3140,73814,4514,79917,5283,71161,3732,88787,5553,65681,4158,78496,4973,105275,5183,76957,4250,140273,6170,175114,4968,898825,10972,390537,8668,508288,9441,89277,4570,52372,3779,43564,3142,26320,2791,35932,3650,15728,1881,20855,2351,14807,2326,22339,2731,13606,2062,24739,2453,21124,2231,17777,2385,16984,2302,11770,2027,14781,2002,18234,2617,11361,1694,15043,1876,21675,2419,2227901,3225,840517,10577,38,65,840479,10570,1447,665,1848,634,5524,1635,6001,1545,19804,2138,14876,2158,22890,2620,26622,3338,38553,3741,31157,3683,75895,5044,79680,4544,76607,4376,73953,4353,58946,3587,54059,4519,72450,4471,52843,4398,76965,4784,50359,3128,1387384,11109,681912,10625,705472,11962,115893,6616,68764,3792,68041,4273,45240,3122,59859,4175,32700,3415,37255,3441,20509,2115,33379,3240,20530,2824,33465,3326,31012,2940,23891,3017,23303,2802,15940,1781,15333,1548,22138,2450,13527,1839,15604,1735,9089,1364,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
