GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,B24021_037E,B24021_037M,NAME,B24021_001MA,B24021_001EA,B24021_002MA,B24021_002EA,B24021_003MA,B24021_003EA,B24021_004MA,B24021_004EA,B24021_005MA,B24021_005EA,B24021_006MA,B24021_006EA,B24021_007MA,B24021_007EA,B24021_008MA,B24021_008EA,B24021_009EA,B24021_009MA,B24021_010EA,B24021_010MA,B24021_011EA,B24021_011MA,B24021_012MA,B24021_012EA,B24021_013MA,B24021_013EA,B24021_014MA,B24021_014EA,B24021_015MA,B24021_015EA,B24021_016MA,B24021_016EA,B24021_017EA,B24021_017MA,B24021_018EA,B24021_018MA,B24021_019MA,B24021_019EA,B24021_020MA,B24021_020EA,B24021_021MA,B24021_021EA,B24021_022EA,B24021_022MA,B24021_023EA,B24021_023MA,B24021_024MA,B24021_024EA,B24021_025MA,B24021_025EA,B24021_026MA,B24021_026EA,B24021_027MA,B24021_027EA,B24021_028EA,B24021_028MA,B24021_029MA,B24021_029EA,B24021_030MA,B24021_030EA,B24021_031MA,B24021_031EA,B24021_032MA,B24021_032EA,B24021_033EA,B24021_033MA,B24021_034MA,B24021_034EA,B24021_035MA,B24021_035EA,B24021_036MA,B24021_036EA,B24021_037MA,B24021_037EA,state
0400000US35,32052,513,46599,1424,48862,2916,51525,1378,42531,3294,45492,1859,58626,3720,64327,5853,52073,8233,33748,3156,55408,24479,39710,3779,37461,4023,49326,4509,55993,2341,34688,2979,20289,1090,20441,1645,35561,2100,31960,6973,39397,4581,15977,1044,18721,1685,18054,2098,27793,1397,31159,1462,26129,1315,19475,3050,30167,1559,27961,2199,34035,4032,27224,3162,23595,1983,32023,2240,51098,9802,34970,2112,20404,2398,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,41410,185,57406,675,61639,494,65438,1081,55984,1061,54798,958,66375,1356,64880,2518,54422,3613,37984,1426,92984,5696,47495,1402,51140,924,57343,1767,66652,1096,39132,1664,27994,602,26371,526,50835,815,36803,2289,58936,2803,22833,942,27002,728,23194,1144,36061,329,41344,704,34208,449,22126,2555,40705,430,37406,1476,42366,1006,32380,567,31434,493,34301,1512,48166,3924,34930,1662,30545,1050,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,33856,302,47977,744,51646,617,55784,1962,43513,1871,45417,624,64530,2576,56114,2034,47842,4660,34839,1149,54654,4892,34588,1378,38070,2982,47477,1389,54631,1943,31621,1243,21899,349,21522,590,34379,1034,33541,1551,35084,1523,16903,534,21645,635,20861,716,31373,294,37185,972,29167,501,20278,1449,30715,476,27223,535,36363,834,28680,573,27780,641,30149,887,40533,3476,33826,1989,23640,1227,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31554,456,40025,1477,40482,972,41074,939,36949,2122,38615,2614,43802,3226,55547,5783,41614,3559,32895,2047,39880,18941,37033,2792,30548,4309,40903,3462,49358,3816,28894,2157,21156,835,21355,696,36461,7534,34386,20465,36748,8631,14367,1906,21923,1899,19826,2002,27246,1057,31968,1414,24953,686,25713,2662,33552,3079,35046,3891,32276,3688,30985,989,30926,1491,31053,1462,52118,14114,32018,1913,23692,1859,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,37597,304,51050,261,53068,932,58631,1915,47244,899,49523,668,61311,1326,60945,843,50934,1918,36472,1114,61743,7523,42544,1142,40392,1885,49581,916,55679,942,35488,1062,24887,541,22695,828,45143,2251,39873,3971,47352,2288,18936,1036,26279,835,21922,924,31879,284,37452,818,30129,319,22992,3068,38212,949,36263,904,40302,474,34671,595,34761,649,34476,1129,46723,2222,39215,1558,29238,1102,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,31738,265,41952,551,44297,1308,45796,1476,41639,995,40860,762,51632,1543,53614,3368,46782,7432,30773,1236,61330,6189,33896,807,33323,3745,44005,3008,52438,2627,30866,935,19511,842,20016,1102,30087,2094,28113,2116,35189,4836,14819,1130,18266,1684,17592,2233,26963,441,31302,1228,25675,439,19810,2546,32781,1369,31282,877,36063,1539,31303,558,31505,692,31024,812,45630,7617,32397,1513,26228,1549,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,36817,384,51701,533,51878,829,56133,2240,45902,1844,51564,674,60965,2323,61046,2058,52367,5047,36836,1813,61901,5122,44211,4218,40689,2040,57195,3390,65329,2284,32155,2815,22266,766,23972,1267,46038,2189,39031,7732,48471,5208,16732,740,21769,1289,19694,1768,32152,524,36641,968,30674,435,23621,3817,37280,1659,36715,1326,39175,2742,32048,709,31457,896,33317,1379,45397,6403,38037,2214,27141,2270,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,37892,333,51715,298,55111,1025,59988,1592,49094,1970,50259,441,61338,789,61305,917,51969,2039,34382,967,71471,7785,43804,1138,41069,1156,50541,648,58350,1870,35388,1282,24260,458,23711,667,44401,2359,33919,3424,50731,1328,19076,600,24897,750,21465,645,32415,290,39577,1340,30717,279,22658,1862,39016,874,37920,1146,40116,741,33521,488,33720,608,33225,795,44166,3434,37445,1231,28821,978,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,41242,600,55750,1731,54979,2969,60401,2324,47026,2843,56238,2061,60097,9343,71699,2951,51709,13270,38679,2673,92343,18885,49548,4896,50135,8283,54161,5419,59807,4273,43422,5060,27706,2435,27292,3678,60733,6930,56587,16422,61476,6921,22487,2805,25404,3193,26951,2880,35232,1201,41205,2315,32827,1317,35472,16733,41884,2368,40430,4392,43720,3672,32411,2281,32211,1934,33564,4883,50482,19444,42496,7073,29327,5951,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,32141,280,46216,701,48371,1874,51487,957,40853,2607,44513,1185,59769,4330,57987,5619,41904,3992,32463,2300,56985,7490,34331,1554,36557,7364,48335,2471,56304,3903,32059,2633,21315,738,21720,2026,32956,1894,31816,4060,33389,1692,17510,1224,18984,1036,18352,2333,28930,709,34487,1728,26724,436,24190,1715,31047,563,27724,1381,36104,1319,30054,754,30455,815,29127,1110,37596,6032,31084,1497,26930,1521,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30692,420,37468,1380,37208,2093,36642,2529,38677,2876,37792,1933,41841,2317,46113,7605,41004,4632,29800,2149,43701,8060,31214,1672,27463,3539,42299,2769,50130,4054,31176,3480,21872,907,22239,2525,35515,4944,29783,4211,37072,3210,18269,1900,21409,1338,18548,2142,26812,859,32453,4522,24758,827,20997,1179,31769,890,30516,1069,35103,2450,29986,1190,27938,1572,32041,1847,54278,23252,35670,3566,26082,4694,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,32766,355,46300,760,50651,846,53156,2599,44187,1734,43455,1144,55690,2293,57187,2903,48665,4829,33213,1308,61681,9499,35967,907,36794,2875,46464,1409,56159,1499,31523,999,21634,454,21467,701,36915,1424,33807,4246,38413,2342,17180,681,20220,848,21428,1384,30221,386,35595,1041,27608,519,23085,2574,32058,472,30224,739,36200,853,30183,439,30082,560,30349,749,42455,7591,36040,2158,25497,982,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,34897,266,51000,264,54058,1247,58822,1951,48322,1477,48533,740,65298,1254,68741,3151,56370,4906,33824,1104,67491,5450,38895,521,40183,2101,49730,1218,61441,560,31969,507,20186,343,20412,636,36101,858,34924,1691,36752,955,15780,413,17990,580,17405,786,30884,277,35784,495,28559,385,19638,1486,29891,520,26859,379,34178,1108,29480,666,29308,898,29667,946,46215,3894,32544,970,22442,737,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,35961,358,49914,1289,51873,1139,57994,1753,43238,3117,46868,1132,51719,1918,62019,2101,46491,4796,32193,2168,52218,5228,39769,5248,41094,3116,47672,3419,52338,3445,32407,3157,22035,858,19823,1361,37498,2132,32817,3571,39587,2240,18667,1715,22984,1498,21276,2087,31465,734,38470,2186,29151,742,25216,6843,36340,1197,32751,1646,41462,1277,30480,726,29653,1458,31433,1096,57274,10532,33050,1508,25279,1946,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,35871,638,48371,1769,50682,1495,52256,2585,42052,4150,46472,1974,54698,5665,61405,5144,54789,6936,35921,2349,52429,8805,41140,2312,32466,7199,47325,5963,52207,4864,31831,4222,24275,1484,22896,1501,41766,3678,42248,7837,41482,7421,21528,3000,24791,2240,20388,1395,31160,835,34449,2376,29572,1196,27636,2310,35638,1318,34454,1781,37199,3330,32188,1447,31397,1731,33711,2707,41814,6578,38406,6347,26639,4225,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,41094,238,60209,473,63988,1765,67484,2047,56533,1486,56353,684,74103,2179,69267,3930,61462,2110,38351,2833,93774,6853,41755,1100,47920,4293,50123,1380,56943,2162,32578,2198,25825,532,24293,1344,43111,2580,43551,4340,42835,2752,20676,661,22364,816,23014,1320,33409,649,37742,1623,31707,392,21932,3337,34975,769,31732,693,40753,1018,31719,543,32156,655,31049,855,43480,5958,34741,2092,26229,1065,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,41700,339,57001,730,59074,1834,63017,2700,49635,2088,55992,930,70982,1624,68562,3588,57641,3629,40489,1006,70089,7836,42550,1765,44195,2795,57931,3694,66661,1939,38690,2461,26234,812,24248,1324,51600,1940,44833,9181,56927,5003,22168,1012,25569,1577,23115,1258,35560,446,40018,1326,33164,659,20903,2131,42117,809,41078,1197,44205,1754,36244,782,35884,946,36760,1478,46014,6907,40387,1452,29584,2360,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,31667,416,41599,783,44670,2442,47000,3208,40196,2127,40413,1076,56047,6021,56136,6194,51628,5480,28245,1800,48392,4597,37248,2454,27906,8143,42201,2006,51900,2549,30349,1812,19625,1121,19204,1718,32297,4392,31661,6171,32888,5368,15818,950,20728,1991,15005,2065,25705,824,30115,1885,24740,687,23591,5203,36974,2185,38662,3165,35068,3703,31656,844,32004,1191,31134,1530,34141,4428,34282,2832,27999,1255,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,37140,242,48936,667,50192,703,51607,725,46361,908,47960,810,55860,1988,55656,2019,47178,1786,37619,1802,72446,17135,39556,1597,38934,2368,51522,792,60237,1749,36042,1948,25236,480,24856,825,44076,2864,36698,2316,48524,3167,18853,971,25985,899,21926,917,32533,392,38624,1493,30745,339,23718,1395,40229,532,40209,942,40248,685,34045,532,34332,601,33295,1186,41852,2278,37452,1302,29776,1197,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,35211,1041,42035,1587,41944,3501,44746,5295,35936,5196,42097,1967,39020,10601,61082,6758,41818,6189,34924,5826,51557,13735,37449,4822,34750,12082,50481,4907,52485,5529,42658,15633,21005,1445,21597,1108,43807,4979,45760,6184,42045,6611,14048,2190,23538,2193,16336,1755,25353,1402,25343,4490,25355,1235,19729,5193,40320,3607,39887,6160,40605,3333,45945,4764,42213,5656,46991,5262,66231,6480,40300,5462,45881,7983,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,19542,255,27622,651,30678,909,34125,2041,27303,1611,26052,739,31354,2890,39528,3752,33382,3632,21020,1449,51590,6169,24365,792,21667,2463,23586,820,25173,1884,19265,1375,14848,550,14561,1585,20210,1199,13763,1073,23740,601,12776,1024,12391,410,12597,994,18520,447,20243,1035,17865,518,10733,1282,15729,682,14514,504,18748,1395,15329,499,16317,592,14055,602,16888,4213,14981,950,12718,755,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
