GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001EA,B21001H_001MA,B21001H_002EA,B21001H_002MA,B21001H_003MA,B21001H_003EA,B21001H_004MA,B21001H_004EA,B21001H_005EA,B21001H_005MA,B21001H_006MA,B21001H_006EA,B21001H_007EA,B21001H_007MA,B21001H_008EA,B21001H_008MA,B21001H_009MA,B21001H_009EA,B21001H_010EA,B21001H_010MA,B21001H_011MA,B21001H_011EA,B21001H_012EA,B21001H_012MA,B21001H_013EA,B21001H_013MA,B21001H_014MA,B21001H_014EA,B21001H_015MA,B21001H_015EA,B21001H_016EA,B21001H_016MA,B21001H_017MA,B21001H_017EA,B21001H_018EA,B21001H_018MA,B21001H_019EA,B21001H_019MA,B21001H_020MA,B21001H_020EA,B21001H_021MA,B21001H_021EA,B21001H_022MA,B21001H_022EA,B21001H_023EA,B21001H_023MA,B21001H_024EA,B21001H_024MA,B21001H_025MA,B21001H_025EA,B21001H_026MA,B21001H_026EA,B21001H_027MA,B21001H_027EA,B21001H_028MA,B21001H_028EA,B21001H_029MA,B21001H_029EA,B21001H_030EA,B21001H_030MA,B21001H_031EA,B21001H_031MA,B21001H_032MA,B21001H_032EA,B21001H_033MA,B21001H_033EA,state
0400000US39,7133895,2210,3434637,1774,978949,1513,53583,3872,925366,4260,1399300,982,201769,6127,1197531,6194,516191,140,226739,5259,289452,5239,290509,69,155613,3417,134896,3403,249688,168,183604,3038,66084,3021,3699258,1116,973858,779,8137,1417,965721,1628,1433221,789,20280,2074,1412941,2283,549282,218,5816,1048,543466,1048,352149,281,4288,784,347861,828,390748,187,6182,1012,384566,1014,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1940937,1409,932492,1237,265629,1183,22450,2282,243179,2607,356441,1229,61949,3303,294492,3349,145891,327,71925,2653,73966,2609,97177,389,53798,2213,43379,2214,67354,409,49710,1435,17644,1484,1008445,489,267399,739,4358,1053,263041,1297,373253,739,7763,1250,365490,1337,156729,194,2279,767,154450,816,112385,44,1803,578,110582,582,98679,10,2020,628,96659,629,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2275083,1656,1100716,1096,308882,873,16839,2544,292043,2673,431187,578,77106,4147,354081,4157,176593,438,86483,3206,90110,3197,100752,6,60815,2125,39937,2125,83302,63,60435,1644,22867,1649,1174367,979,310657,758,4197,1338,306460,1541,444649,390,9826,1891,434823,1866,184084,210,3608,927,180476,974,111358,230,2009,496,109349,553,123619,117,3603,915,120016,940,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7774264,2530,3723882,1881,959946,1252,46532,3144,913414,3472,1513929,1404,193459,5219,1320470,5375,581372,331,253986,5511,327386,5488,337391,101,188202,3614,149189,3613,331244,103,250171,3845,81073,3817,4050382,1463,946952,753,5825,1058,941127,1334,1556674,1220,20347,1874,1536327,2343,620019,422,6539,1154,613480,1191,403317,330,5349,1128,397968,1161,523420,223,11511,1434,511909,1476,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,646400,2085,304645,1276,78120,713,4667,1241,73453,1513,125603,767,17077,2105,108526,2186,48226,187,22257,1656,25969,1642,24820,352,13244,953,11576,975,27876,147,20495,1200,7381,1181,341755,1164,80187,512,567,438,79620,595,134411,733,2074,691,132337,959,51643,269,492,309,51151,402,29859,297,191,209,29668,362,45655,123,971,499,44684,498,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2101755,1720,1011562,1650,275880,1599,22023,2620,253857,2701,396234,1146,69911,4331,326323,4412,168576,199,81714,2870,86862,2921,104845,464,61649,2086,43196,2116,66027,465,50688,1641,15339,1600,1090193,752,278768,833,3470,939,275298,1236,411733,776,7274,1494,404459,1885,178647,131,2665,712,175982,737,119913,217,1917,641,117996,672,101132,440,2297,717,98835,790,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,501342,981,245234,737,69690,841,4328,1122,65362,1370,96948,867,13954,1444,82994,1629,36295,156,15971,1346,20324,1343,22295,330,12736,1002,9559,949,20006,382,12511,862,7495,844,256108,391,68024,703,758,353,67266,799,96865,581,2087,706,94778,948,36054,12,613,350,35441,351,26469,293,292,188,26177,322,28696,291,576,297,28120,374,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3537428,2195,1704159,1688,489622,1646,29640,2408,459982,3043,676623,1513,108287,4954,568336,4999,270499,210,115020,3373,155479,3352,165282,568,85895,3213,79387,3206,102133,716,71030,2134,31103,2023,1833269,1120,489027,1096,3843,919,485184,1378,703143,662,12820,1752,690323,1952,286307,118,3425,837,282882,837,191841,184,1951,490,189890,548,162951,127,2759,776,160192,806,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8384947,4358,4047757,3766,1099943,3470,83232,4288,1016711,4759,1658468,2837,274035,7739,1384433,7830,639702,988,296568,5254,343134,5446,383468,1064,227137,4244,156331,4089,266176,1022,205979,2982,60197,2931,4337190,2518,1145400,2720,15331,2024,1130069,3070,1698296,2405,37231,2708,1661065,3288,666147,781,10485,1466,655662,1673,433627,707,7030,1236,426597,1424,393720,1017,8903,1354,384817,1593,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1430233,1387,699676,976,289259,923,10812,1842,278447,2010,242670,650,27230,3015,215440,3189,80846,189,32268,1916,48578,1906,49431,14,26538,1494,22893,1494,37470,35,28233,1157,9237,1159,730557,635,294838,615,828,365,294010,784,245289,208,3413,879,241876,879,84185,129,601,255,83584,293,55736,44,1037,503,54699,511,50509,61,798,394,49711,374,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,452265,361,219655,295,57683,224,3101,1050,54582,1052,91534,191,14630,1378,76904,1404,36851,27,14338,1356,22513,1357,18822,3,9886,817,8936,817,14765,4,10716,651,4049,651,232610,190,56733,4,424,343,56309,343,96542,167,1689,486,94853,496,37425,83,414,222,37011,224,20784,3,443,326,20341,326,21126,4,564,311,20562,311,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3831866,4649,1838113,4139,493942,3310,42566,3385,451376,3978,752819,2571,151941,4936,600878,5588,306963,693,142102,4096,164861,4131,169665,1059,96749,2572,72916,2792,114724,1159,86336,2276,28388,2200,1993753,1631,503446,1836,12652,2074,490794,2750,800810,1824,27807,2666,773003,3415,321055,433,5492,997,315563,1068,187799,749,2849,670,184950,1048,180643,751,5296,986,175347,1331,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3676819,4314,1789384,2881,496542,2122,38096,3256,458446,4020,739152,1691,144354,5601,594798,5616,283087,258,141920,3817,141167,3791,152530,71,97149,2889,55381,2881,118073,161,86925,1910,31148,1905,1887435,2558,501713,1389,8872,1974,492841,2433,756208,1313,18356,2122,737852,2446,289632,151,6731,1040,282901,1066,163212,838,3683,835,159529,1172,176670,174,5355,929,171315,939,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1322262,1468,636555,971,173756,1139,10765,1944,162991,2148,245958,1353,39106,3294,206852,3497,105797,263,45182,2423,60615,2432,63844,519,32916,1526,30928,1620,47200,553,31876,1627,15324,1681,685707,885,174709,1336,1442,546,173267,1451,256188,1318,3452,871,252736,1651,109872,117,1258,536,108614,564,73121,337,698,351,72423,474,71817,501,1235,482,70582,693,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3604160,2264,1760422,1367,490001,533,21336,1956,468665,2052,732737,1244,93568,4340,639169,4408,261574,202,110499,3188,151075,3208,150454,21,83724,2296,66730,2294,125656,26,82170,2118,43486,2119,1843738,1089,480775,314,4576,822,476199,826,732138,1052,11277,1340,720861,1698,267674,132,2414,597,265260,599,171132,286,1754,427,169378,488,192019,34,3579,759,188440,760,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,342019,956,169233,656,47283,660,3168,980,44115,1097,67876,211,13764,1629,54112,1655,28538,136,14287,1218,14251,1215,15019,325,9062,734,5957,661,10517,325,8091,675,2426,655,172786,634,46390,501,516,286,45874,648,68885,643,1227,502,67658,874,27651,7,612,310,27039,311,15237,329,314,237,14923,401,14623,254,151,195,14472,316,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,33966,3527,17624,2088,4209,1121,284,343,3925,1149,7466,1275,921,474,6545,1162,3130,736,841,386,2289,626,1466,411,439,236,1027,330,1353,572,351,266,1002,499,16342,2262,4898,1372,348,413,4550,1229,7245,1277,116,143,7129,1255,1874,613,129,191,1745,554,1672,592,43,73,1629,581,653,264,0,280,653,264,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
