GEO_ID,C19101_001E,C19101_001M,C19101_002E,C19101_002M,C19101_003E,C19101_003M,C19101_004E,C19101_004M,C19101_005E,C19101_005M,C19101_006E,C19101_006M,C19101_007E,C19101_007M,C19101_008E,C19101_008M,C19101_009E,C19101_009M,C19101_010E,C19101_010M,C19101_011E,C19101_011M,NAME,C19101_001MA,C19101_001EA,C19101_002MA,C19101_002EA,C19101_003EA,C19101_003MA,C19101_004EA,C19101_004MA,C19101_005MA,C19101_005EA,C19101_006MA,C19101_006EA,C19101_007MA,C19101_007EA,C19101_008EA,C19101_008MA,C19101_009EA,C19101_009MA,C19101_010MA,C19101_010EA,C19101_011MA,C19101_011EA,state
0400000US13,2285356,15485,142267,6754,96127,5132,223680,6875,243463,7953,351043,10623,473468,10921,311082,8366,269232,8676,90103,4729,84891,4416,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,4989,12194,1778,9058,1262,18331,2265,26447,2496,43081,2976,64456,3866,49079,3704,54079,3720,17693,1829,11371,1315,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,5271,16637,1912,16616,2129,43225,3184,45686,3066,69297,3613,88459,4557,48526,2888,29562,2225,6986,1064,7236,1135,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,16885,153490,6736,99161,5366,252703,8713,298257,10420,439023,11041,667012,10939,472223,10671,460060,10164,147813,5401,136389,5575,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,81289,4820,54552,3442,148265,6057,186262,6213,274789,7778,393932,8669,238459,7581,180029,6593,45254,3043,37118,2817,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,30349,2244,25281,2209,73340,3283,84270,3656,137129,4731,203981,5168,118300,4321,79715,3813,20299,2082,17468,2066,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,29822,2390,24444,2551,69379,4442,78124,3845,122631,4705,168507,5103,99976,4231,82181,4339,21991,2187,18786,1805,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,83100,4625,61409,4572,137113,5559,138520,5790,185593,6795,235110,6242,135861,5091,97756,4444,24619,2430,20162,2038,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,93957,6040,73179,4253,139124,6967,133323,4886,172564,7097,221968,7154,138441,5735,111240,5079,25900,2429,27309,2469,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,17033,2008,16074,1887,33215,2706,40553,2693,60516,3673,87524,4268,48323,3114,33960,2649,9742,1352,8529,1417,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,47139,4408,35736,3898,76062,3953,101713,5400,173284,7674,266078,8537,230668,7728,275197,8046,102498,4190,89596,4013,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,67800,4692,48824,5125,103935,5287,118098,6061,176563,7442,310046,7984,252575,8135,286035,9812,104574,4768,101222,4426,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,139009,5698,91370,5235,227330,6334,266465,6834,389514,8806,570530,12495,382262,7654,343013,7407,102949,4765,81786,4231,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,43214,3454,33474,2981,94197,4325,117055,4754,190119,5691,313587,6625,224814,7004,201913,5796,58516,3088,52157,2739,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,73057,4393,45725,3122,106368,5503,103442,5884,122470,5181,148465,6284,77123,4320,56467,3578,14833,1814,12049,1736,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,78135,5090,62845,3306,161584,5438,175790,7702,254275,8253,344535,8516,201585,7096,159439,5407,44441,2898,37930,2100,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,12102,1712,11225,1563,26154,2000,30948,2252,43328,2860,58594,2957,27759,2237,18324,1754,4084,850,4275,921,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,21239,2115,13838,1525,39480,2440,49585,3131,75485,3785,117457,3844,67233,3373,49413,2329,11633,1223,9766,1354,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,26542,3161,16754,2816,52160,4964,64009,4675,93904,4274,132445,6337,87565,5028,79562,3823,18295,2303,18055,2037,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,9638,1738,8252,1696,19272,2286,26666,2350,48520,3024,79868,3782,58954,3458,55865,3267,16824,1944,13756,1733,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,77450,5389,55866,4829,141511,6831,155584,6671,250146,7365,400890,11586,330293,8848,426615,10253,164482,5463,169442,6295,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,35693,2791,26754,2393,62855,4555,61047,4606,82313,4532,95645,3782,51963,3258,42916,2612,12715,1605,10858,1510,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,283563,10169,188083,8030,406082,10619,439770,9384,613565,13680,905451,15407,623551,12481,670673,13179,229376,7796,255689,8341,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,139681,6256,110482,5669,257652,8933,277181,9195,374733,10107,487135,10648,282177,8351,231171,6298,68834,4016,61153,3426,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,6517,1237,5952,1029,13698,1184,17719,1396,32588,2371,43241,2554,23226,1513,15866,1474,3249,678,3750,728,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,166413,6657,110844,5191,275413,8606,324452,8992,483187,9414,681265,11853,425832,8690,357805,7409,88083,4004,73612,3398,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,63143,3882,48768,4000,112214,5167,123116,5222,160029,6463,201071,7359,106769,4913,78577,3872,21482,2413,18955,1870,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,48908,3467,35887,2859,88793,4817,97244,5140,152733,5279,206202,6748,125392,5100,99622,5056,29820,2337,24234,2056,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,148165,6289,106763,5223,305663,8526,343933,7942,501518,8318,715946,11413,462128,9356,393841,9509,116531,5437,105110,4697,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,13729,1968,9682,1661,17396,2091,21154,2044,33189,2676,57331,3216,40909,2669,41319,3295,14684,1641,9655,1357,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,79323,5114,53234,3792,134120,5468,130872,5886,174203,6600,240380,7746,134745,6248,105006,4653,27732,2362,23712,1899,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,9344,1315,9697,1482,20180,1877,24041,1814,37369,2027,50658,2849,26389,1927,17758,1458,4006,888,4449,775,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,110711,6174,78583,5791,187129,6422,197308,7515,259893,8681,344741,9598,194479,6599,146256,5399,42176,3374,43034,2949,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,370691,10387,295242,9873,663337,15082,638521,13083,842499,17833,1077032,17242,690882,12880,628845,11275,200652,7445,190184,5935,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,21588,2562,16124,1886,52878,3669,69444,3905,107275,5450,141071,5525,85466,4387,67867,2853,16898,1801,14492,1515,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,6040,1191,5373,1014,13192,1434,16044,1629,24199,1858,39190,2161,22611,1995,20669,1801,5339,864,4175,843,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,79265,4907,54354,3847,146642,6186,170647,5893,268842,8255,394643,9228,289301,6717,307496,8470,116410,4281,111366,4374,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,68564,5171,52849,4094,130188,6240,155174,6487,236131,6068,342002,7724,233069,7780,226246,7173,73282,4564,56927,3422,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,37878,3280,29134,2908,66993,3767,68716,3557,88388,3951,107659,5009,51622,3345,35018,2858,7907,1267,6832,1394,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,11424,53824,3829,41437,3087,118053,4689,143918,4579,226537,5713,360343,6968,242502,5354,173451,5682,41289,2528,39283,1818,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133902,3357,4786,1059,3324,814,12006,1714,14676,1856,23742,1981,32733,2190,21103,1751,15299,1377,3273,768,2960,819,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,956970,8777,256671,7023,122761,5181,181635,5295,129017,4897,116360,5101,85275,3490,33192,2565,21167,2256,5740,1110,5152,992,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
