GEO_ID,B25115_001E,B25115_001M,B25115_002E,B25115_002M,B25115_003E,B25115_003M,B25115_004E,B25115_004M,B25115_005E,B25115_005M,B25115_006E,B25115_006M,B25115_007E,B25115_007M,B25115_008E,B25115_008M,B25115_009E,B25115_009M,B25115_010E,B25115_010M,B25115_011E,B25115_011M,B25115_012E,B25115_012M,B25115_013E,B25115_013M,B25115_014E,B25115_014M,B25115_015E,B25115_015M,B25115_016E,B25115_016M,B25115_017E,B25115_017M,B25115_018E,B25115_018M,B25115_019E,B25115_019M,B25115_020E,B25115_020M,B25115_021E,B25115_021M,B25115_022E,B25115_022M,B25115_023E,B25115_023M,B25115_024E,B25115_024M,B25115_025E,B25115_025M,B25115_026E,B25115_026M,B25115_027E,B25115_027M,NAME,B25115_001MA,B25115_001EA,B25115_002MA,B25115_002EA,B25115_003EA,B25115_003MA,B25115_004EA,B25115_004MA,B25115_005MA,B25115_005EA,B25115_006MA,B25115_006EA,B25115_007MA,B25115_007EA,B25115_008MA,B25115_008EA,B25115_009EA,B25115_009MA,B25115_010EA,B25115_010MA,B25115_011MA,B25115_011EA,B25115_012MA,B25115_012EA,B25115_013MA,B25115_013EA,B25115_014MA,B25115_014EA,B25115_015EA,B25115_015MA,B25115_016EA,B25115_016MA,B25115_017MA,B25115_017EA,B25115_018MA,B25115_018EA,B25115_019EA,B25115_019MA,B25115_020EA,B25115_020MA,B25115_021EA,B25115_021MA,B25115_022MA,B25115_022EA,B25115_023MA,B25115_023EA,B25115_024EA,B25115_024MA,B25115_025MA,B25115_025EA,B25115_026EA,B25115_026MA,B25115_027EA,B25115_027MA,state
0400000US26,3887994,12280,2903328,19112,2140929,17590,1759158,15809,733462,9694,1025696,12032,381771,8610,115348,5261,57476,4298,57872,3450,266423,6704,125722,5121,140701,4734,762399,12822,984666,14105,453299,9545,187614,6946,101701,5487,85913,4610,265685,9037,53478,4053,31070,3038,22408,2692,212207,8339,165356,7263,46851,3177,531367,12543,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,1530659,9897,1132401,10724,970054,10408,428819,7287,541235,7444,162347,5887,58714,3259,34259,2848,24455,2028,103633,4578,60454,3627,43179,3025,398258,7999,489485,9638,196645,7100,94174,4506,44436,3279,49738,3297,102471,5265,22436,2077,13138,1652,9298,1778,80035,4839,62116,4435,17919,1923,292840,7504,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,757446,10943,571712,10792,428207,9802,164501,5908,263706,7429,143505,6175,34127,3627,16614,2650,17513,2330,109378,4886,49808,3484,59570,4030,185734,6360,326588,7944,188287,6871,75425,4157,40394,3358,35031,2789,112862,6296,17776,2404,9571,1875,8205,1664,95086,5632,72975,4552,22111,2313,138301,5452,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,1614217,14314,1200202,14064,999500,13435,396542,8838,602958,8672,200702,6359,58928,4110,30312,3309,28616,2899,141774,5060,66991,3277,74783,3761,414015,8522,671063,13073,320357,8328,150939,6456,79417,4665,71522,4417,169418,6973,36860,3838,24291,3574,12569,2134,132558,6051,102662,5383,29896,3569,350706,9034,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,254458,4764,183897,4223,160207,4437,57075,2506,103132,3926,23690,2362,7540,1250,4069,872,3471,879,16150,1926,9352,1561,6798,1074,70561,3394,113810,4404,52896,3063,31754,2201,15519,1607,16235,1755,21142,2126,5635,1114,3334,875,2301,708,15507,1733,12610,1624,2897,699,60914,3543,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,474682,6469,354615,6273,309699,5641,134442,4019,175257,5091,44916,2785,13562,1437,6808,966,6754,971,31354,2392,17924,1868,13430,1433,120067,4062,220910,5577,100514,3669,54591,3000,28261,2339,26330,2041,45923,3001,10846,1402,6259,1073,4587,930,35077,2656,27474,2367,7603,1304,120396,4847,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,550125,8469,398973,7473,323024,7039,127753,5304,195271,5257,75949,4294,26880,3168,12141,2090,14739,2387,49069,3578,24803,2790,24266,2711,151152,4964,356594,7890,190318,7595,107774,6026,57242,3790,50532,4062,82544,5164,24435,3678,13498,2979,10937,2148,58109,4250,42405,3717,15704,2451,166276,6432,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,362854,5819,275718,5727,235535,5673,105214,4030,130321,4353,40183,2603,12644,1706,6943,1212,5701,1054,27539,2166,13393,1408,14146,1756,87136,3972,134200,4792,61897,3596,34457,2990,15033,1780,19424,2855,27440,2900,7314,1649,4830,1396,2484,866,20126,2288,17083,2187,3043,922,72303,3521,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2114072,15341,1621916,13261,1350382,14719,623654,9577,726728,11134,271534,9439,77296,4857,29381,3033,47915,3584,194238,7905,78991,5079,115247,5282,492156,11540,1027884,13709,550363,13549,278279,9337,144409,7435,133870,6590,272084,9814,70921,5032,35302,4265,35619,3669,201163,8694,134459,7478,66704,4671,477521,12472,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,504354,8037,364067,7786,286337,7602,106451,4931,179886,6063,77730,4504,22353,2697,13434,2248,8919,1425,55377,3923,27977,2797,27400,2659,140287,5226,223466,7239,118692,5583,62084,4555,35361,3532,26723,2803,56608,4267,14391,2495,8190,1802,6201,1530,42217,3917,33724,3675,8493,1531,104774,5631,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,3936378,24667,2957209,20749,2393639,20626,1040566,14566,1353073,13900,563570,13377,166522,6736,65383,4358,101139,4816,397048,12018,162010,7570,235038,8167,979169,15898,3178053,20688,1658594,20861,801330,16792,388723,11778,412607,11642,857264,17046,188285,8910,83203,5761,105082,6770,668979,13343,429976,11402,239003,9206,1519459,16716,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,2325140,18958,1717879,17987,1412235,16837,561003,10459,851232,13577,305644,9258,91180,4654,42842,3788,48338,3796,214464,7862,100321,5415,114143,5260,607261,10539,1084700,16006,572320,11987,268474,7261,145938,6425,122536,5715,303846,9463,64054,5091,32670,4103,31384,3302,239792,8041,185715,7089,54077,3865,512380,12008,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,182490,3399,133212,3566,116730,3211,46305,2271,70425,2283,16482,1577,5455,781,2704,657,2751,486,11027,1217,6065,1041,4962,904,49278,2672,87947,3417,32594,2378,21202,1912,11365,1413,9837,1145,11392,1387,3090,763,1655,560,1435,584,8302,1368,6653,1236,1649,582,55353,3099,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,3152610,19830,2331698,18770,1944233,18376,779315,12353,1164918,14883,387465,8266,113140,4716,56199,4080,56941,3532,274325,7201,126590,5204,147735,5338,820912,11356,1355211,15969,655208,11153,284089,8524,146609,7018,137480,5841,371119,10265,73359,4795,45788,4207,27571,3227,297760,9732,228458,8646,69302,4322,700003,13167,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,937051,10825,697704,9906,584298,9857,221504,6351,362794,7168,113406,4749,33996,2900,16547,1891,17449,1910,79410,3545,38440,3134,40970,2356,239347,7055,443544,6948,236420,6078,120164,5309,68102,4451,52062,3425,116256,5900,27603,3088,14524,2239,13079,2178,88653,5161,69979,4618,18674,1887,207124,6564,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,909113,10907,660367,9860,565617,10141,214452,6652,351165,6609,94750,3994,28278,2612,14368,2004,13910,1630,66472,3825,31440,2738,35032,2403,248746,6901,516227,9154,248468,7361,138144,5366,75319,4180,62825,4184,110324,5959,33265,3117,18940,2292,14325,2347,77059,4965,62446,4605,14613,1786,267759,7582,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,3474048,20820,2576414,19515,2126056,19551,845821,13103,1280235,14285,450358,10969,137960,5965,56855,3874,81105,4455,312398,9541,137931,5868,174467,6872,897634,13234,1386092,17657,623184,14601,293213,10171,133895,6758,159318,6305,329971,10376,69877,5301,41608,4288,28269,3630,260094,9276,192200,8973,67894,4251,762908,13599,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,254639,4769,188822,4729,156903,4793,64401,3363,92502,3935,31919,2737,8092,1465,2979,997,5113,1062,23827,2189,10493,1418,13334,1792,65817,3739,151450,4785,70226,3601,33173,2757,15453,2074,17720,2258,37053,3453,9945,1731,4576,1299,5369,1447,27108,2841,21114,2517,5994,1304,81224,3867,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1146620,13840,835884,13440,671365,12385,254895,7359,416470,9208,164519,5733,40461,3174,19608,2432,20853,2266,124058,4571,51726,4107,72332,3399,310736,8333,489287,10310,267443,8756,116329,5651,59259,4304,57070,4091,151114,7525,26978,2942,14750,2427,12228,1770,124136,7149,90530,6389,33606,3038,221844,7614,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,214246,3793,160236,3400,137467,3522,54921,2375,82546,2561,22769,2033,7769,1178,4045,841,3724,844,15000,1703,8654,1476,6346,900,54010,2453,96085,3191,43655,2411,23584,1939,12897,1537,10687,1343,20071,1837,5129,982,3739,1011,1390,513,14942,1504,11733,1467,3209,876,52430,2968,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,1638837,16782,1217125,15657,999103,15706,384245,9711,614858,10909,218022,7582,62530,5075,27076,3400,35454,3988,155492,5727,68872,4604,86620,4500,421712,9819,727293,13475,387185,10818,179081,7054,97352,5310,81729,4805,208104,8973,43897,4417,23446,2949,20451,3458,164207,7775,125337,6662,38870,3629,340108,9798,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
