GEO_ID,C18011_001E,C18011_001M,C18011_002E,C18011_002M,C18011_003E,C18011_003M,C18011_004E,C18011_004M,C18011_005E,C18011_005M,C18011_006E,C18011_006M,C18011_007E,C18011_007M,C18011_008E,C18011_008M,C18011_009E,C18011_009M,C18011_010E,C18011_010M,C18011_011E,C18011_011M,C18011_012E,C18011_012M,C18011_013E,C18011_013M,C18011_014E,C18011_014M,C18011_015E,C18011_015M,C18011_016E,C18011_016M,C18011_017E,C18011_017M,C18011_018E,C18011_018M,C18011_019E,C18011_019M,C18011_020E,C18011_020M,C18011_021E,C18011_021M,C18011_022E,C18011_022M,C18011_023E,C18011_023M,C18011_024E,C18011_024M,C18011_025E,C18011_025M,C18011_026E,C18011_026M,C18011_027E,C18011_027M,C18011_028E,C18011_028M,C18011_029E,C18011_029M,NAME,C18011_001EA,C18011_001MA,C18011_002EA,C18011_002MA,C18011_003EA,C18011_003MA,C18011_004MA,C18011_004EA,C18011_005MA,C18011_005EA,C18011_006EA,C18011_006MA,C18011_007EA,C18011_007MA,C18011_008EA,C18011_008MA,C18011_009MA,C18011_009EA,C18011_010MA,C18011_010EA,C18011_011EA,C18011_011MA,C18011_012EA,C18011_012MA,C18011_013EA,C18011_013MA,C18011_014MA,C18011_014EA,C18011_015MA,C18011_015EA,C18011_016EA,C18011_016MA,C18011_017EA,C18011_017MA,C18011_018EA,C18011_018MA,C18011_019EA,C18011_019MA,C18011_020MA,C18011_020EA,C18011_021EA,C18011_021MA,C18011_022EA,C18011_022MA,C18011_023EA,C18011_023MA,C18011_024EA,C18011_024MA,C18011_025MA,C18011_025EA,C18011_026MA,C18011_026EA,C18011_027MA,C18011_027EA,C18011_028MA,C18011_028EA,C18011_029EA,C18011_029MA,state
0400000US46,166384,1701,3225,859,428,395,23,39,405,391,2797,699,693,465,1245,530,704,417,155,163,163159,1921,82559,1348,18970,2122,4435,993,14535,1840,63589,2404,8433,1304,23718,1864,19704,1761,11734,1700,80600,1322,20550,1666,3903,852,16647,1670,60050,2286,5591,1134,17540,1520,20538,2010,16381,1653,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1311898,4685,30318,3884,4643,1123,1287,566,3356,1028,25675,3679,7627,2167,11635,2163,4768,1537,1645,707,1281580,6258,634070,4831,123317,4937,27743,2905,95574,5106,510753,6542,87059,5674,232517,7977,109509,5352,81668,4750,647510,3675,150803,5973,22452,2874,128351,5613,496707,6681,69540,4603,190018,7887,131123,5929,106026,5512,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5412190,7790,93412,5732,19126,2725,7313,1578,11813,2133,74286,5166,19044,2108,31991,3484,16994,2785,6257,1495,5318778,9141,2649918,6198,606970,12145,139184,6950,467786,10990,2042948,13423,533594,13514,698045,13135,484400,13566,326909,10128,2668860,6088,693509,12036,120374,6044,573135,13120,1975351,12462,446730,11898,612548,15988,505145,12629,410928,10209,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,718036,2463,10505,2319,3446,1410,1289,659,2157,1202,7059,1703,1382,639,3052,1104,1784,717,841,568,707531,3389,353443,2577,107160,4636,12911,1466,94249,4366,246283,4986,39387,3409,91881,4646,71790,4190,43225,3332,354088,1881,88687,4089,10584,1917,78103,3981,265401,4514,30568,2804,80033,4717,95804,4802,58996,3651,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,119991,798,2257,946,786,505,47,63,739,479,1471,616,96,132,495,243,532,442,348,375,117734,1163,59105,836,12983,1682,2363,588,10620,1712,46122,1662,5416,1017,20919,1674,9662,1408,10125,1258,58629,700,16791,1278,2146,606,14645,1274,41838,1283,4230,1325,13940,1396,10365,1217,13303,1386,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1576460,6574,19017,2450,4325,1188,1697,890,2628,889,14692,2250,3045,830,6461,1624,3362,1190,1824,615,1557443,6671,774437,5400,191359,7100,37462,3501,153897,6106,583078,8795,93730,6338,216297,8284,128727,5762,144324,5588,783006,3997,208355,6859,31386,2733,176969,6290,574651,7946,68230,4348,169891,7029,146021,5724,190509,5773,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1411556,4195,28147,3452,4629,1098,1186,628,3443,889,23518,3191,5792,1733,8883,2116,6679,1670,2164,923,1383409,5189,692744,3503,156671,5854,35439,2887,121232,5568,536073,6617,95593,5782,180604,6675,151231,7555,108645,4794,690665,3437,182844,5820,31503,2709,151341,5422,507821,6149,67933,4929,150513,7111,160110,5683,129265,5235,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,368208,2264,7582,1350,846,588,408,492,438,380,6736,1276,1878,750,3458,913,938,483,462,353,360626,2755,180909,2026,39227,2899,7905,1371,31322,2808,141682,3085,23041,2188,69211,3968,31381,2626,18049,1994,179717,2019,47650,2982,6193,1176,41457,2708,132067,3457,15550,2608,53885,3198,38091,3102,24541,2533,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1182549,3112,14939,1822,3394,1007,1169,499,2225,819,11545,1641,2221,703,4732,973,3295,834,1297,535,1167610,3326,588116,2601,144526,5615,30946,2606,113580,5577,443590,6154,56625,3417,170402,4806,126234,5193,90329,4309,579494,2158,171649,5285,26403,1798,145246,4934,407845,5748,38424,2859,128142,5105,128503,5026,112776,4340,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,108959,1733,2577,730,624,358,127,156,497,373,1953,677,276,266,939,490,703,479,35,71,106382,1845,53226,1467,11625,1621,2532,858,9093,1379,41601,1849,5549,1354,17755,1809,12894,1497,5403,1289,53156,1285,14351,1570,3248,669,11103,1572,38805,1957,4284,1214,12083,1481,14193,1707,8245,1338,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,936354,1763,27253,2589,7304,1402,1492,601,5812,1181,19949,2303,6690,1510,6645,1279,4065,1053,2549,791,909101,3225,440988,2385,118140,5115,19516,2157,98624,4987,322848,5213,81514,3981,110371,5591,87289,4780,43674,3173,468113,2111,155555,5029,18068,1866,137487,4791,312558,5368,59090,3352,79370,3720,98697,4984,75401,4053,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
