GEO_ID,C08101_001E,C08101_001M,C08101_002E,C08101_002M,C08101_003E,C08101_003M,C08101_004E,C08101_004M,C08101_005E,C08101_005M,C08101_006E,C08101_006M,C08101_007E,C08101_007M,C08101_008E,C08101_008M,C08101_009E,C08101_009M,C08101_010E,C08101_010M,C08101_011E,C08101_011M,C08101_012E,C08101_012M,C08101_013E,C08101_013M,C08101_014E,C08101_014M,C08101_015E,C08101_015M,C08101_016E,C08101_016M,C08101_017E,C08101_017M,C08101_018E,C08101_018M,C08101_019E,C08101_019M,C08101_020E,C08101_020M,C08101_021E,C08101_021M,C08101_022E,C08101_022M,C08101_023E,C08101_023M,C08101_024E,C08101_024M,C08101_025E,C08101_025M,C08101_026E,C08101_026M,C08101_027E,C08101_027M,C08101_028E,C08101_028M,C08101_029E,C08101_029M,C08101_030E,C08101_030M,C08101_031E,C08101_031M,C08101_032E,C08101_032M,C08101_033E,C08101_033M,C08101_034E,C08101_034M,C08101_035E,C08101_035M,C08101_036E,C08101_036M,C08101_037E,C08101_037M,C08101_038E,C08101_038M,C08101_039E,C08101_039M,C08101_040E,C08101_040M,C08101_041E,C08101_041M,C08101_042E,C08101_042M,C08101_043E,C08101_043M,C08101_044E,C08101_044M,C08101_045E,C08101_045M,C08101_046E,C08101_046M,C08101_047E,C08101_047M,C08101_048E,C08101_048M,C08101_049E,C08101_049M,C08101_050E,C08101_050M,C08101_051E,C08101_051M,C08101_052E,C08101_052M,C08101_053E,C08101_053M,C08101_054E,C08101_054M,NAME,C08101_001MA,C08101_001EA,C08101_002EA,C08101_002MA,C08101_003EA,C08101_003MA,C08101_004EA,C08101_004MA,C08101_005EA,C08101_005MA,C08101_006MA,C08101_006EA,C08101_007EA,C08101_007MA,C08101_008EA,C08101_008MA,C08101_009EA,C08101_009MA,C08101_010EA,C08101_010MA,C08101_011EA,C08101_011MA,C08101_012MA,C08101_012EA,C08101_013MA,C08101_013EA,C08101_014MA,C08101_014EA,C08101_015EA,C08101_015MA,C08101_016EA,C08101_016MA,C08101_017MA,C08101_017EA,C08101_018MA,C08101_018EA,C08101_019MA,C08101_019EA,C08101_020EA,C08101_020MA,C08101_021EA,C08101_021MA,C08101_022EA,C08101_022MA,C08101_023MA,C08101_023EA,C08101_024MA,C08101_024EA,C08101_025MA,C08101_025EA,C08101_026EA,C08101_026MA,C08101_027EA,C08101_027MA,C08101_028MA,C08101_028EA,C08101_029MA,C08101_029EA,C08101_030MA,C08101_030EA,C08101_031EA,C08101_031MA,C08101_032EA,C08101_032MA,C08101_033EA,C08101_033MA,C08101_034MA,C08101_034EA,C08101_035MA,C08101_035EA,C08101_036MA,C08101_036EA,C08101_037EA,C08101_037MA,C08101_038EA,C08101_038MA,C08101_039MA,C08101_039EA,C08101_040MA,C08101_040EA,C08101_041MA,C08101_041EA,C08101_042EA,C08101_042MA,C08101_043EA,C08101_043MA,C08101_044MA,C08101_044EA,C08101_045MA,C08101_045EA,C08101_046MA,C08101_046EA,C08101_047EA,C08101_047MA,C08101_048EA,C08101_048MA,C08101_049MA,C08101_049EA,C08101_050MA,C08101_050EA,C08101_051MA,C08101_051EA,C08101_052EA,C08101_052MA,C08101_053EA,C08101_053MA,C08101_054EA,C08101_054MA,state
0400000US24,2706453,15958,115993,5347,243537,6108,1224088,9150,650868,6930,239553,6592,63693,3726,70531,4195,98190,4649,1991786,14920,71283,4590,156549,5382,910070,10269,495254,7544,186194,5518,48807,3520,54583,3523,69046,3810,294056,11491,22115,2385,38509,4008,133713,6729,62287,4585,19101,2321,5529,1068,4720,880,8082,1264,229137,9361,11621,2087,31487,3157,103385,5739,51035,4029,16625,2378,4843,1228,4669,923,5472,1278,90982,5817,9206,1786,13415,2138,37564,4398,15865,2407,6222,1227,1742,611,2184,845,4784,1382,100492,6490,1768,588,3577,1344,39356,3768,26427,2705,11411,1992,2772,657,4375,1236,10806,1548,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3030720,17055,109812,4977,254230,4398,1404406,12331,719137,6882,271010,6356,74773,4544,80322,5049,117030,4787,2272445,20433,66383,3934,165199,5631,1045953,13367,570108,7332,216073,5878,59011,3844,62953,4292,86765,3913,256657,10592,22982,2507,29313,2960,122362,7122,49288,3939,15243,1954,4938,1238,3949,876,8582,1481,246856,8964,8034,2062,33274,3798,127896,7562,44732,3151,16042,1745,4652,857,4947,1191,7279,1584,152039,9154,11448,1900,24356,3156,67480,6666,27130,3313,9594,1621,2182,745,4034,984,5815,1106,102723,5345,965,485,2088,771,40715,3164,27879,2418,14058,1805,3990,1037,4439,969,8589,1291,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4398500,19331,198496,5530,430020,7199,1996363,12499,1093282,8749,362770,8390,90791,3767,96210,3745,130568,4924,3706894,19906,152342,4468,347613,7216,1692000,15429,936295,9317,315358,7862,77485,3227,80906,3531,104895,4162,381136,11086,26836,2491,47986,3481,179090,7203,85121,3968,23018,2253,5604,1017,5653,980,7828,1233,50227,4528,3870,1070,8430,1737,23373,3390,8305,1603,3566,1013,707,411,629,388,1347,545,123464,4925,12287,1451,20253,2558,47263,3524,26239,2647,7535,1346,2681,666,3045,805,4161,995,136779,5919,3161,827,5738,1527,54637,4392,37322,2547,13293,1548,4314,896,5977,1100,12337,1579,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2595966,11693,132479,3975,257391,3846,1171354,7254,623095,4741,211889,4415,54958,2850,58631,3146,86169,3216,2050350,13084,96844,2965,195300,4918,932913,7242,501821,6033,170990,4575,44067,2643,45402,2693,63013,3018,246567,7707,18410,1748,34339,3058,113529,5003,51577,3600,15148,1713,3559,664,3777,833,6228,990,73179,5531,2952,850,10345,1802,35444,3478,13916,1670,6362,1054,1050,358,1126,396,1984,762,104592,4937,11701,1629,13846,1615,41197,3413,21969,1974,7308,974,2165,485,2555,553,3851,648,121278,4397,2572,599,3561,1124,48271,2512,33812,2272,12081,1443,4117,646,5771,919,11093,1094,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1182086,11632,44329,3850,120949,5027,553200,8673,270598,5218,97458,4030,24766,2148,27994,2445,42792,2781,974121,12506,34549,3329,94585,4778,457661,8429,223402,5857,84774,4235,21108,2012,23763,2269,34279,2301,146915,7647,7642,1379,20864,3077,72209,5545,31171,2979,7166,1173,1415,501,2271,822,4177,941,4944,1442,173,268,871,630,2227,978,1442,659,107,112,40,67,0,288,84,98,34064,3502,1707,736,3812,1263,13330,1944,7903,1535,2970,829,1285,717,876,456,2181,815,22042,2747,258,205,817,539,7773,1585,6680,1444,2441,602,918,459,1084,461,2071,735,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2683452,13397,124410,4363,275163,5886,1193756,9387,641008,7046,223229,5498,59263,3626,66440,4121,100183,3650,2188621,15797,93945,4111,215719,5960,970510,10878,534853,7498,188846,5166,50964,3114,55358,3886,78426,3609,282018,9835,18903,2172,36407,3412,136993,6704,58583,4084,17061,2299,3371,785,4964,1203,5736,989,33889,3311,2612,1057,4342,1408,14520,2372,7797,1521,2936,1142,314,254,418,323,950,396,81748,5034,7524,1529,14146,2068,31334,3292,16415,2011,5014,779,1821,645,2116,535,3378,755,97176,4559,1426,378,4549,1136,40399,3391,23360,1908,9372,1254,2793,717,3584,739,11693,1636,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,455268,4917,22446,1935,45748,2211,184591,3180,118917,2429,42434,2386,11960,1460,13108,1558,16064,1574,342374,5694,16026,1657,32326,2386,140033,3594,93160,3020,31795,2170,8798,1258,9718,1482,10518,1362,50282,3985,4058,1005,6962,1557,22377,2220,10637,1691,3677,987,998,402,729,335,844,355,2663,735,0,231,460,445,1379,493,376,238,154,140,139,160,92,120,63,97,32801,2628,1902,536,5019,1035,12507,1945,7123,1296,3224,952,710,279,1126,381,1190,332,27148,2156,460,268,981,530,8295,1240,7621,1154,3584,670,1315,498,1443,450,3449,660,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,884076,6866,44217,2123,98037,2746,376265,4701,205683,3456,71498,3079,21595,1463,22898,1757,43883,2181,715973,7053,34634,1910,80758,3044,304860,5044,169562,3360,58275,2636,17628,1352,18291,1537,31965,1899,88768,4579,5922,989,11085,1518,41738,3464,18481,1672,5298,1129,1342,549,2012,497,2890,723,5470,1149,276,290,734,486,2365,740,1092,484,378,252,125,149,318,264,182,93,34376,2492,2271,611,4238,945,12704,1592,7324,783,2707,608,1224,400,887,322,3021,634,39489,2643,1114,429,1222,455,14598,1643,9224,872,4840,819,1276,383,1390,366,5825,872,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1137733,9126,49267,2953,105311,3880,553538,7074,238784,4726,91461,3980,26400,2685,26705,2208,46267,3160,888434,13037,30083,2351,77637,4525,434892,8916,192082,4610,73847,3681,22181,2520,21249,2234,36463,2786,132796,7815,11818,1849,16652,2993,67629,5124,24029,2444,6780,1350,1416,645,2014,692,2458,752,34377,3603,2760,902,4665,1655,16036,2531,5903,1356,2268,719,754,559,558,363,1433,565,48225,4485,4355,1287,5087,1395,21089,3247,8950,1541,4036,1284,935,555,974,466,2799,1254,33901,3831,251,199,1270,676,13892,2569,7820,1554,4530,1300,1114,542,1910,665,3114,835,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,667976,6648,32869,2128,55892,2078,286102,4179,172885,3073,61526,3045,16795,1898,17233,1655,24674,1613,550724,8057,24230,1802,44332,2262,237364,5206,145588,3902,53175,2704,13800,1818,13425,1445,18810,1560,58449,4260,5622,1016,6050,1477,25012,2693,12772,1801,4349,921,1413,468,1483,526,1748,689,4594,1134,324,263,1010,700,1583,568,1389,671,121,144,72,119,57,95,38,64,25996,2912,2611,717,3701,1293,9738,1626,5503,1369,1534,541,724,390,617,371,1568,626,28213,2657,82,109,799,577,12405,1739,7633,1129,2347,604,786,331,1651,794,2510,716,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3984819,21855,147464,6199,323986,7337,1824659,13616,983226,8965,341752,6635,96083,4452,113207,5114,154442,4828,2901307,23046,89400,4145,227137,6871,1300772,14907,749936,9788,259782,5711,74998,3996,85409,5295,113873,4585,369248,13513,30216,2717,33457,3683,176226,8865,76542,4710,24882,2894,6724,1146,8691,1338,12510,1598,409797,12704,10846,1641,36986,3758,221400,9213,85558,5634,30509,3180,6405,1164,9377,1661,8716,1634,183677,9502,16338,2052,23839,3461,79614,5811,35878,3647,12718,1585,4320,1495,3800,1090,7170,1348,120790,5343,664,379,2567,901,46647,3541,35312,2749,13861,1875,3636,941,5930,881,12173,1747,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,832406,10823,42578,3170,87697,4042,355480,6725,201209,3580,76836,3709,20490,2062,19281,2134,28835,2116,637773,11041,30597,2789,65717,3913,270216,7112,156514,4928,61974,3903,17206,1960,14024,1803,21525,1887,113161,7177,8233,1830,14869,2282,56095,4770,23350,2787,5592,1196,1575,603,1391,775,2056,597,7185,1577,0,282,1261,915,2214,719,2501,824,647,347,251,242,78,88,233,155,34650,3534,2724,867,5247,1877,14166,2399,6829,1253,3055,887,503,306,808,472,1318,513,39637,3274,1024,821,603,416,12789,2043,12015,1654,5568,1270,955,461,2980,1111,3703,888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8423129,30948,257023,7326,699393,9283,3998927,21474,2021865,13301,734967,12366,192281,6314,211980,7337,306693,8041,4666871,26627,129827,5316,353276,8243,2125923,17954,1209832,13472,442439,8986,115953,5772,121014,5457,168607,4613,657829,16247,46653,3636,67905,4987,289900,12205,151750,7416,50054,3976,12901,1657,13876,2348,24790,2185,2177067,23516,42232,3449,197408,7626,1172775,19637,454595,11815,164529,7404,41793,4098,46621,3241,57114,4114,629561,17981,35214,3399,71607,5299,292294,10682,130055,6820,43612,3349,12404,1940,17522,2984,26853,2019,291801,11018,3097,855,9197,1695,118035,8127,75633,4609,34333,3111,9230,1528,12947,1747,29329,2733,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3908122,20225,153810,6214,353481,6987,1899340,14067,868000,8556,322102,7710,85068,2959,84592,4010,141729,5452,3174272,21349,107259,5233,269808,7247,1538578,13441,721932,10181,277441,7465,71461,3133,70605,3642,117188,5099,464893,13073,35383,4092,59795,4022,239723,9236,84895,5466,22697,2422,6537,1354,6048,1251,9815,1384,34016,3289,2067,772,7309,1454,14865,2251,5947,1132,2152,657,599,383,310,248,767,402,110855,5861,7581,1653,13406,2142,55705,4379,19218,2213,6361,1462,2362,856,2140,571,4082,1107,124086,6185,1520,833,3163,920,50469,4303,36008,3039,13451,2173,4109,946,5489,1046,9877,1533,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,329220,3492,16177,1145,35149,1648,135738,2518,82092,1387,29225,1296,6941,771,8651,958,15247,1324,257386,4059,12115,1040,27625,1604,107034,2737,65343,1971,22723,1461,5238,688,6602,924,10706,1123,35432,2741,2212,594,5471,1162,15693,1910,7107,957,2565,624,538,211,785,382,1061,394,1399,450,154,173,76,77,673,309,54,67,201,162,10,20,19,29,212,184,17759,1597,1358,412,1399,488,6076,939,4927,828,1705,424,565,296,590,228,1139,284,17244,1533,338,174,578,315,6262,885,4661,826,2031,519,590,263,655,251,2129,529,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5173442,24208,239078,6615,500388,8455,2298098,14068,1267860,9963,448754,7807,108312,4902,123835,4339,187117,4874,4344165,25456,172501,6041,401242,8119,1938147,14869,1093733,10698,389168,7310,92292,4513,105938,4125,151144,4551,432619,12200,37446,3009,55627,3978,201986,8718,86131,4920,28149,2076,6457,1038,6145,1215,10678,1685,89910,6348,7606,1608,13122,2765,38389,3871,18007,2265,6923,1507,2012,691,1059,387,2792,793,151210,7550,18045,2071,26481,3379,56052,4529,29232,3007,8875,1195,2462,686,3096,702,6967,1250,155538,5349,3480,939,3916,784,63524,4474,40757,2623,15639,1638,5089,959,7597,1126,15536,1733,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1567062,13300,74896,3516,167176,5014,687754,8073,365917,4883,133302,4794,35172,2370,37174,2539,65671,2682,1281895,14927,56651,3139,134743,5242,556496,8801,306831,5521,115025,4411,29503,2292,30638,2121,52008,2369,171635,7890,12541,1829,22386,2711,82945,4301,34894,2743,8823,1307,2403,632,2885,1022,4758,961,9079,1810,566,364,894,463,4231,1278,2490,1200,240,178,285,228,203,174,170,193,53840,4604,4432,980,7744,1783,22172,2786,10188,1698,4129,1079,1099,451,1636,915,2440,824,50613,3562,706,330,1409,549,21910,2517,11514,1729,5085,883,1882,501,1812,555,6295,909,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1670430,11327,66460,3760,164684,5385,754098,6874,409756,5473,150358,4479,35875,2930,38880,2972,50319,3033,1226600,13743,42658,2956,109223,5480,553262,8642,310865,6212,118144,4159,27766,2499,30160,2675,34522,2555,191894,8114,12223,1865,25187,3220,96803,5936,38239,3373,11121,1519,2997,861,2386,724,2938,689,67891,4199,3372,1003,11651,2072,29830,3020,15347,1894,4569,956,861,405,860,400,1401,623,98277,4948,6326,1604,15456,2672,42334,3031,21169,2514,6613,1287,1542,535,1270,527,3567,799,85768,4724,1881,668,3167,840,31869,2957,24136,2311,9911,1315,2709,731,4204,862,7891,1284,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5538754,24169,226895,5934,487037,8140,2394193,15246,1419111,9812,518614,9263,135339,4661,145052,5140,212513,6019,4282351,23761,138133,4266,342216,6465,1858835,15351,1140760,9083,418108,8842,108537,4559,115578,5146,160184,4985,539609,13660,46458,3062,62447,4023,236514,10032,115156,5803,40051,3142,11818,1485,10769,1564,16396,2068,281765,9761,13536,2266,32472,3258,130120,7498,64124,3791,24530,2451,4820,1065,5286,1137,6877,1181,263228,9756,25371,2340,43880,4070,99581,5980,53193,3908,17998,2278,5146,979,5717,1074,12342,1505,171801,6570,3397,910,6022,1537,69143,4588,45878,3751,17927,1676,5018,875,7702,1640,16714,1563,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,500588,6338,17811,1969,48173,2263,229980,3966,120481,2871,42799,2279,11131,1496,11411,1436,18802,2052,408417,7283,11547,1476,37600,2979,187616,4252,101888,3306,35852,2224,9202,1339,9543,1412,15169,1782,44664,4035,3502,1103,4383,1361,21600,2655,9207,1577,3342,710,709,444,824,416,1097,498,13286,2332,984,610,1809,809,6491,1582,2493,793,1006,450,42,71,155,189,306,249,20297,3719,1642,636,3940,2162,8286,1471,3638,1157,857,378,619,465,432,373,883,480,13924,1815,136,138,441,374,5987,1056,3255,981,1742,649,559,309,457,280,1347,488,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1853237,14390,69663,3489,187037,6491,863912,8511,422268,5440,154656,5759,42807,2779,43581,2943,69313,3333,1527010,15436,49170,3061,146987,5904,708646,9841,356991,6400,134832,5373,36854,2803,37343,2738,56187,3133,213246,8714,15052,2240,29020,3123,104866,5951,41330,3157,10205,1654,3404,969,2735,809,6634,1349,12429,2242,383,322,1845,1048,7277,1832,1750,571,768,464,139,138,16,31,251,267,55975,4799,4705,1206,8157,1600,24699,3297,11265,2033,3036,822,905,417,924,403,2284,645,44577,3365,353,226,1028,542,18424,2393,10932,1599,5815,1107,1505,578,2563,720,3957,877,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,381775,4555,20535,1601,41693,1878,159363,3406,91705,2113,31917,1855,8823,1111,10267,1250,17472,1431,295790,4616,15259,1410,32536,2099,126151,3513,70857,2264,24715,1660,6784,1013,7575,1167,11913,1267,41964,3252,2743,752,5529,1209,18434,1866,9886,1485,2710,742,472,282,805,365,1385,508,1183,493,113,125,69,119,563,339,305,286,64,90,0,219,0,219,69,83,19605,2051,1752,625,2746,780,6216,1440,4490,647,1845,474,655,268,654,228,1247,355,23233,2286,668,318,813,369,7999,1329,6167,980,2583,712,912,340,1233,451,2858,588,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2657346,15339,109895,4150,253618,6405,1236688,11793,612098,7311,229052,6214,60379,3677,63667,3402,91949,3780,2222019,18456,82643,4172,200582,6357,1036756,13244,521508,8445,199781,6106,50731,3238,54870,3091,75148,3492,275830,10560,19762,2512,38808,3934,135255,6722,51318,4122,15136,1832,4236,1013,3925,991,7390,1294,17812,2528,880,565,1526,687,7635,2132,4963,1030,1104,459,540,522,201,173,963,579,68144,4963,5680,1681,10254,2009,27209,2844,14923,2146,5019,1076,1760,726,1407,557,1892,658,73541,4999,930,461,2448,962,29833,3437,19386,2344,8012,1296,3112,667,3264,843,6556,1101,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
