GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,NAME,B24010A_001EA,B24010A_001MA,B24010A_002MA,B24010A_002EA,B24010A_003MA,B24010A_003EA,B24010A_004MA,B24010A_004EA,B24010A_005EA,B24010A_005MA,B24010A_006EA,B24010A_006MA,B24010A_007MA,B24010A_007EA,B24010A_008MA,B24010A_008EA,B24010A_009MA,B24010A_009EA,B24010A_010EA,B24010A_010MA,B24010A_011EA,B24010A_011MA,B24010A_012EA,B24010A_012MA,B24010A_013MA,B24010A_013EA,B24010A_014MA,B24010A_014EA,B24010A_015MA,B24010A_015EA,B24010A_016EA,B24010A_016MA,B24010A_017EA,B24010A_017MA,B24010A_018MA,B24010A_018EA,B24010A_019MA,B24010A_019EA,B24010A_020MA,B24010A_020EA,B24010A_021EA,B24010A_021MA,B24010A_022EA,B24010A_022MA,B24010A_023EA,B24010A_023MA,B24010A_024MA,B24010A_024EA,B24010A_025MA,B24010A_025EA,B24010A_026MA,B24010A_026EA,B24010A_027EA,B24010A_027MA,B24010A_028EA,B24010A_028MA,B24010A_029MA,B24010A_029EA,B24010A_030MA,B24010A_030EA,B24010A_031MA,B24010A_031EA,B24010A_032EA,B24010A_032MA,B24010A_033EA,B24010A_033MA,B24010A_034EA,B24010A_034MA,B24010A_035MA,B24010A_035EA,B24010A_036MA,B24010A_036EA,B24010A_037MA,B24010A_037EA,B24010A_038EA,B24010A_038MA,B24010A_039EA,B24010A_039MA,B24010A_040MA,B24010A_040EA,B24010A_041MA,B24010A_041EA,B24010A_042MA,B24010A_042EA,B24010A_043EA,B24010A_043MA,B24010A_044EA,B24010A_044MA,B24010A_045EA,B24010A_045MA,B24010A_046MA,B24010A_046EA,B24010A_047MA,B24010A_047EA,B24010A_048MA,B24010A_048EA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051MA,B24010A_051EA,B24010A_052MA,B24010A_052EA,B24010A_053MA,B24010A_053EA,B24010A_054EA,B24010A_054MA,B24010A_055EA,B24010A_055MA,B24010A_056EA,B24010A_056MA,B24010A_057MA,B24010A_057EA,B24010A_058MA,B24010A_058EA,B24010A_059MA,B24010A_059EA,B24010A_060EA,B24010A_060MA,B24010A_061EA,B24010A_061MA,B24010A_062MA,B24010A_062EA,B24010A_063MA,B24010A_063EA,state
0400000US32,902520,9600,514288,7302,126835,5467,66077,4765,48881,3969,985,454,16211,2185,60758,4010,7466,1375,11420,1522,5852,1392,2821,936,3820,984,9669,1671,10899,2083,8811,1524,100405,5808,655,451,22443,2275,36667,3392,20845,3045,19795,2166,89509,5239,54931,4534,34578,3681,1067,524,125664,6782,87075,6169,38589,3771,70808,4864,22962,3028,47846,3811,388232,6359,118798,5052,49152,3504,31300,2940,526,332,17326,1915,69646,3748,2650,936,2632,1068,2816,922,4502,1087,5039,1264,22951,2103,6968,1333,22088,2692,95533,5263,9618,1911,4879,1202,35477,3222,19169,3219,26390,2545,150912,4741,54390,4134,96522,4718,504,356,4960,1447,3573,1310,1387,585,17525,2479,7980,1695,9545,2081,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,656725,6186,347265,4258,115234,4362,56864,3068,43134,2814,1189,695,12541,1580,58370,3414,13735,1636,12997,1555,3404,778,2922,806,2712,1122,10578,1365,5791,1163,6231,991,37847,3039,1044,466,10007,1786,12578,1915,10854,1632,3364,980,63112,3590,39309,2836,23803,2321,2403,841,67125,4419,43965,3951,23160,2590,61544,3219,32497,2769,29047,2450,309460,4839,123765,3689,40388,2831,23425,2228,861,513,16102,1617,83377,3465,4407,949,2814,826,3025,927,5567,993,3938,888,31163,2407,6415,1233,26048,1730,56151,3787,12235,1786,1144,456,18837,1918,7077,1456,16858,2588,105853,4747,39360,3058,66493,3619,907,462,2470,684,1267,508,1203,471,20314,2051,14293,1642,6021,1321,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2933734,19334,1585918,11442,620949,10613,329050,8640,230748,7549,3743,1030,94559,5180,291899,8425,60902,3625,45261,3401,17534,2164,13710,1661,26986,2646,49798,3592,36666,2759,41042,3546,183070,8047,4278,1042,59256,3607,46275,3751,53981,4187,19280,2256,322186,8797,211397,6856,110789,5514,4153,1458,254557,8201,153371,6283,101186,6579,201003,8098,79784,5065,121219,5782,1347816,13525,577236,9796,195300,6670,119057,5093,776,424,75467,3928,381936,8801,22764,2293,6917,1250,16173,1595,26858,2554,23458,2249,153903,5755,32730,3221,99133,5043,198783,7333,33926,3607,14478,2283,66531,3532,24588,3402,59260,3294,510247,10025,157952,5325,352295,8861,452,360,8576,1747,3385,871,5191,1589,52522,3858,31740,3521,20782,1730,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,614438,9869,324003,6579,110519,4393,42916,3229,30226,2692,3686,927,9004,1294,67603,4331,9406,1587,15277,2130,6901,1456,4418,1153,3951,1110,11410,1794,8324,2106,7916,1633,40577,3599,1817,827,10385,1823,13046,1800,11958,2207,3371,864,56659,4455,33536,2734,23123,3230,5509,1240,65923,5419,43062,4395,22861,3085,44816,4067,16878,2481,27938,3360,290435,7086,116977,4286,37877,2892,23183,2410,673,324,14021,1912,79100,3956,3888,1019,2381,776,3233,702,7529,1344,4689,1000,28304,2643,5843,1275,23233,2337,61383,4300,10707,1879,2590,789,22420,3083,11044,2167,14622,2220,98494,4806,33408,3505,65086,4253,954,440,1616,542,1192,496,424,258,11011,1787,5942,1272,5069,1219,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6077015,27431,3244359,18948,1220868,16996,548093,11305,382659,10169,15741,1523,149693,5896,672775,11931,97857,5037,86722,4973,31191,2286,35934,3413,76039,5283,142291,5939,109935,6420,92806,4991,441546,13284,12685,1963,134729,5898,125496,7030,124998,7632,43638,3877,613407,13056,392844,10653,220563,9494,16897,2294,494266,11904,315208,9428,179058,7910,457375,11253,210579,8417,246796,9334,2832656,19416,1260047,18481,390988,10761,243788,8148,3515,616,143685,6147,869059,14279,32963,3067,13763,1860,33036,2959,68111,3605,55816,4054,344728,9994,95636,5182,225006,7592,462784,11129,101049,4737,27022,2920,140051,6920,63722,4659,130940,6046,971398,15564,308388,8808,663010,13819,3866,1048,14920,1723,7194,1269,7726,1212,119641,5128,78779,4081,40862,3436,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2970503,17912,1619231,12325,504658,9274,255003,7345,185088,5819,13247,1794,56668,4065,249655,7241,45698,3231,50272,3622,16491,2104,21148,2289,12513,1517,41816,3074,23482,2423,38235,2673,171529,7462,4671,1156,42738,3213,51933,4711,59340,4579,12847,2019,286208,7546,199257,5665,86951,4660,15089,2392,350766,10577,217898,8581,132868,5383,290981,8434,149080,6536,141901,5802,1351272,11106,546513,10256,168360,6504,100877,4583,1580,555,65903,4219,378153,8680,19202,2520,8703,1284,14753,1720,27076,2746,13278,1604,139140,5650,27591,3020,128410,5655,227827,7846,50501,3449,9858,1610,84281,4969,26470,2487,56717,3880,467801,8836,167661,5877,300140,8377,2249,906,11651,2113,6616,1331,5035,1507,95231,4773,74656,3969,20575,2625,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,311339,3105,165382,1973,54628,2633,32072,1980,13900,1594,13563,1050,4609,804,22556,2054,2519,638,3634,918,1837,616,2476,629,731,332,6338,1077,1703,556,3318,673,13848,1588,954,533,3078,772,3901,908,4314,737,1601,506,25747,1685,17223,1507,8524,1202,3710,587,31831,2090,19339,1827,12492,1327,35618,2373,15791,1806,19827,1786,145957,2120,51198,2185,17177,1554,10241,1309,1610,417,5326,921,34021,1876,1735,669,285,190,664,329,3580,808,788,334,12365,1273,1958,480,12646,1122,35821,2302,10058,1374,826,340,10457,1273,4236,704,10244,1282,48843,2455,15260,1480,33583,2089,702,232,1813,524,1008,393,805,351,7580,1290,5919,1237,1661,460,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4639323,20675,2467892,13274,736537,10481,365714,7359,257828,6479,18757,1842,89129,4774,370823,8506,65331,4017,80709,4104,17616,1602,22442,2235,23130,2057,68859,3800,36912,2505,55824,3704,284514,7807,9199,1368,64885,3842,92085,4305,94160,4415,24185,2287,432047,8427,268925,7432,163122,6098,10862,1705,404715,9577,234298,7919,170417,6180,599217,9737,326042,7968,273175,7569,2171431,14276,779153,13223,250493,7842,151642,5989,3025,928,95826,4966,528660,10859,23145,2262,9852,1340,15208,1693,40298,3364,20886,2077,183004,6310,31488,2439,204779,6158,422479,8658,92794,4447,16446,1924,167039,5913,50410,3556,95790,4592,772106,12791,255680,8459,516426,9691,3849,853,13902,1773,5839,1128,8063,1447,179942,6150,126469,5241,53473,3512,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1243910,10323,680021,6499,198130,5896,96344,4495,62687,3781,11410,1360,22247,2221,101786,4449,15095,1859,19509,2231,5319,949,9412,1320,7314,1197,19249,1824,9508,1694,16380,1965,75627,4679,2855,753,22176,2327,20585,2585,22966,2039,7045,1416,122661,5847,78070,4230,44591,3803,8109,1577,136569,5532,78394,4295,58175,4849,138925,6550,66361,4499,72564,4217,563889,7015,204568,6105,69201,4123,39390,2980,1944,555,27867,2318,135367,5035,5054,1147,2346,711,2601,631,9335,1205,6724,1176,54773,3078,8546,1451,45988,2967,115338,4548,21395,2362,4961,1237,40996,3376,18464,1955,29522,2352,209243,6761,65044,3965,144199,5602,1816,711,5009,1037,2797,760,2212,615,27915,2335,17948,2108,9967,1367,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1511340,11141,813756,8246,261553,6485,114779,4953,79674,4003,8189,1304,26916,2733,146774,5245,26719,2194,30597,2867,9279,1537,9556,1486,10287,1413,22062,2171,17663,2180,20611,2368,90404,4254,2551,630,19143,2260,28359,3001,31584,2630,8767,1684,142863,5992,92305,4746,50558,3084,17318,2357,146308,6525,94727,5571,51581,4240,155310,5578,77154,4602,78156,3454,697584,8097,254102,7099,87994,4259,52310,3508,2487,580,33197,2518,166108,5489,7972,1431,3904,780,7568,1558,14978,1888,8552,1384,58141,3624,17412,2251,47581,3154,138636,6493,25089,2335,5060,1046,47226,3610,16902,2113,44359,3765,256717,7563,87889,5084,168828,6176,5126,1342,5686,1223,2989,861,2697,889,37317,3018,23077,2302,14240,2067,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4979740,22647,2646784,13977,855411,12813,403156,10181,279184,8356,18850,1973,105122,5338,452255,9965,76086,4278,84897,4463,25460,2246,34078,2931,31850,2969,82993,4127,41532,3508,75359,3951,289655,8359,10055,1340,67125,3212,89743,4525,98507,5103,24225,2385,465145,10089,281930,8787,183215,7244,15295,1679,461371,9584,280537,7806,180834,6690,559907,9605,273569,8524,286338,7897,2332956,13907,875578,14923,257978,7551,152135,5997,4395,711,101448,4772,617600,11652,28137,2896,12297,1605,21150,2021,54456,4439,26421,2579,205796,6372,41772,3146,227571,7017,436783,8902,98260,3723,15469,1578,165557,6223,55189,3951,102308,5228,852377,11416,273622,7352,578755,10640,5333,1146,13850,2033,7091,1193,6759,1478,149035,5440,95320,4385,53715,3358,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,443455,6789,228191,4436,77981,4022,35938,2935,26470,2674,56,94,9412,1346,42043,3226,6221,1550,8648,1364,1817,566,2802,877,3415,940,7941,1304,5627,1361,5572,1150,31203,2831,1096,589,7236,1372,9813,1614,9336,1822,3722,1097,42697,3130,27561,2527,15136,1995,575,414,35239,2962,21731,2645,13508,1931,40496,2937,19102,2192,21394,2477,215264,4296,93078,4475,30297,2917,19835,2308,63,102,10399,1809,62781,3611,3881,1079,1466,510,2540,780,4832,932,2209,706,25164,2481,4521,995,18168,1853,37168,3390,8073,1799,1276,609,14827,2439,3585,847,9407,1754,71788,3866,25093,2532,46695,3076,158,132,2390,852,1163,711,1227,520,10682,1656,7109,1433,3573,948,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1349203,11426,733968,7643,228836,6396,112382,4969,84778,4093,3754,924,23850,2199,116454,4988,14700,2036,28506,2481,4910,882,11472,1630,9043,1666,18617,2085,10363,1553,18843,2043,81971,5006,1591,1058,20313,2320,25312,2834,28310,2575,6445,1190,131612,5789,91554,4801,40058,3590,3754,865,154766,5619,91209,4993,63557,4448,133029,6528,78430,5400,54599,3987,615235,7504,247703,6580,75445,3577,46188,3203,665,401,28592,2469,172258,6615,5750,1177,3900,1374,4975,1176,8926,1316,8019,1415,63726,3519,13468,2852,63494,4171,89032,5147,13825,2111,4281,1055,34194,2909,11153,1621,25579,2345,229972,7014,82409,5239,147563,5589,811,438,9101,1843,5320,1225,3781,1262,38616,3943,29509,3573,9107,1549,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,360054,3965,188159,2536,57894,2650,36113,1889,16780,1534,14378,1267,4955,1058,21781,2015,3265,746,2557,703,1402,562,2052,480,1360,523,5391,1153,1901,601,3853,807,20694,2148,899,397,3919,946,6227,1276,7936,1214,1713,513,32930,2167,20231,1640,12699,1514,5437,984,34556,2186,21778,1915,12778,1313,36648,2400,18685,1878,17963,1828,171895,2950,62341,3135,19433,1958,10717,1688,1966,501,6750,1159,42908,2841,1281,485,759,412,1368,455,3396,761,1354,576,14382,1509,2881,805,17487,1728,35422,2082,6968,1001,1605,599,13392,1240,5272,1061,8185,975,61984,3050,19359,1960,42625,2652,805,322,714,305,307,218,407,199,10629,1472,7510,1252,3119,768,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2223441,13748,1218179,9236,344741,8938,168004,6262,120734,5361,8804,1451,38466,2880,176737,6579,21935,2256,35996,3488,8909,1662,17222,2252,9925,1813,28911,2290,23051,2778,30788,2376,136601,7490,4694,1274,32660,3168,45423,4154,42650,3602,11174,1899,214634,7909,139294,6634,75340,5458,9696,1666,240767,8248,149704,7670,91063,4624,271740,9080,146381,7069,125359,5712,1005262,9677,352839,8315,111618,5321,67193,4178,1369,605,43056,3242,241221,7080,8402,1262,4506,988,6131,1231,13787,1859,8786,1514,93017,4656,15878,2020,90714,4859,175700,7404,33133,2973,7160,1213,63556,3766,27354,3239,44497,3458,369851,8599,126610,6117,243241,6832,1432,548,8732,1582,5022,1112,3710,1016,96708,5511,73194,5054,23514,2713,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7521869,31305,4232570,23122,1382019,19239,685455,13224,478572,11689,40650,3011,166233,7557,696564,14505,134303,5527,148130,6446,36660,3028,39303,2519,48644,3158,126281,5896,71553,4671,91690,4876,490754,14008,13841,2094,126549,5871,153246,9402,161164,9279,35954,3595,772596,15452,502703,12590,269893,9488,34755,3465,861959,22551,569431,18738,292528,11088,690487,17063,314420,11054,376067,11995,3289299,21351,1274416,15859,433498,11075,259206,8501,5804,1068,168488,6987,840918,12539,42534,3668,20264,2513,22130,2625,57929,3767,46724,3555,360686,9141,61708,4288,228943,7920,620505,15940,105158,4877,35185,3417,202892,8583,111035,7023,166235,7665,1210125,16995,415365,12412,794760,14300,4983,1071,25162,2718,14415,2003,10747,1640,154108,7454,104120,6157,49988,4325,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1065055,9242,597892,6626,195934,5640,92181,4660,65247,3808,2714,592,24220,2759,103753,4350,20363,1678,20068,2023,6685,1485,4747,924,4995,947,20171,2359,11747,1783,14977,1809,63807,4907,3164,993,13610,2132,17628,2029,22444,3059,6961,1372,121251,5698,75432,4347,45819,3307,3802,1044,109166,5398,69261,4940,39905,3003,103932,5026,46476,3316,57456,4026,467163,7041,158240,5831,47311,3030,27581,2489,485,291,19245,2119,110929,4746,4887,985,1957,608,3872,1273,8188,1136,5278,1052,45751,3331,10874,1937,30122,2524,86422,3806,18073,2031,3566,859,26795,2511,13480,1956,24508,2593,192122,6524,61925,3754,130197,6334,687,437,3263,810,2045,703,1218,481,26429,2315,17314,2024,9115,1277,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316137,4045,162065,2518,54963,2503,26402,1958,18707,1577,2592,593,5103,1072,28561,2133,4129,966,5508,1060,1748,526,1507,364,1546,528,6898,1066,3153,670,4072,894,20825,2106,838,372,3367,733,6991,1418,6907,1043,2722,690,24589,1796,14651,1193,9938,1334,2343,571,32089,2773,21063,2022,11026,1595,27256,1956,15732,1593,11524,1321,154072,2736,62502,2372,19642,1656,11401,1434,555,212,7686,996,42860,2103,1919,564,920,408,1133,476,4166,759,1423,433,16324,1438,4253,659,12722,1566,28229,1998,4970,1010,734,351,9296,1186,4092,808,9137,1329,52661,2392,17951,1470,34710,1955,478,193,1001,428,730,405,271,162,9201,1135,7431,1044,1770,532,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
