GEO_ID,B18012_001E,B18012_001M,B18012_002E,B18012_002M,B18012_003E,B18012_003M,B18012_004E,B18012_004M,B18012_005E,B18012_005M,B18012_006E,B18012_006M,B18012_007E,B18012_007M,B18012_008E,B18012_008M,B18012_009E,B18012_009M,B18012_010E,B18012_010M,B18012_011E,B18012_011M,B18012_012E,B18012_012M,B18012_013E,B18012_013M,B18012_014E,B18012_014M,B18012_015E,B18012_015M,B18012_016E,B18012_016M,B18012_017E,B18012_017M,B18012_018E,B18012_018M,B18012_019E,B18012_019M,B18012_020E,B18012_020M,B18012_021E,B18012_021M,B18012_022E,B18012_022M,B18012_023E,B18012_023M,B18012_024E,B18012_024M,B18012_025E,B18012_025M,B18012_026E,B18012_026M,B18012_027E,B18012_027M,B18012_028E,B18012_028M,B18012_029E,B18012_029M,B18012_030E,B18012_030M,B18012_031E,B18012_031M,B18012_032E,B18012_032M,B18012_033E,B18012_033M,B18012_034E,B18012_034M,B18012_035E,B18012_035M,B18012_036E,B18012_036M,B18012_037E,B18012_037M,B18012_038E,B18012_038M,B18012_039E,B18012_039M,NAME,B18012_001MA,B18012_001EA,B18012_002MA,B18012_002EA,B18012_003EA,B18012_003MA,B18012_004EA,B18012_004MA,B18012_005MA,B18012_005EA,B18012_006MA,B18012_006EA,B18012_007MA,B18012_007EA,B18012_008EA,B18012_008MA,B18012_009EA,B18012_009MA,B18012_010EA,B18012_010MA,B18012_011MA,B18012_011EA,B18012_012MA,B18012_012EA,B18012_013EA,B18012_013MA,B18012_014EA,B18012_014MA,B18012_015EA,B18012_015MA,B18012_016MA,B18012_016EA,B18012_017MA,B18012_017EA,B18012_018EA,B18012_018MA,B18012_019EA,B18012_019MA,B18012_020EA,B18012_020MA,B18012_021MA,B18012_021EA,B18012_022MA,B18012_022EA,B18012_023EA,B18012_023MA,B18012_024EA,B18012_024MA,B18012_025EA,B18012_025MA,B18012_026MA,B18012_026EA,B18012_027MA,B18012_027EA,B18012_028EA,B18012_028MA,B18012_029EA,B18012_029MA,B18012_030EA,B18012_030MA,B18012_031MA,B18012_031EA,B18012_032MA,B18012_032EA,B18012_033MA,B18012_033EA,B18012_034EA,B18012_034MA,B18012_035EA,B18012_035MA,B18012_036MA,B18012_036EA,B18012_037MA,B18012_037EA,B18012_038MA,B18012_038EA,B18012_039EA,B18012_039MA,state
0400000US13,2142658,5635,52680,3795,22101,2695,3229,1224,1501,960,1728,655,18872,2654,6855,1773,6934,1378,3501,1241,1582,751,30579,3069,4536,1404,842,457,3694,1291,26043,2892,8624,1651,10541,1896,5676,1469,1202,723,2089978,7371,1041626,5142,211285,7150,47391,3417,163894,6958,830341,9258,180393,7380,301608,10569,180010,9967,168330,6424,1048352,5298,274319,8897,43762,3844,230557,8466,774033,10128,126464,7822,237784,8444,202574,7545,207211,6830,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,248610,2418,5322,1147,1881,681,323,233,105,122,218,202,1558,632,263,300,930,482,303,272,62,72,3441,1047,522,352,47,76,475,334,2919,991,701,530,1579,784,555,389,84,97,243288,2753,123062,2054,29552,2245,5784,1130,23768,1908,93510,2835,8930,1819,42451,2936,26547,2483,15582,2249,120226,1598,35224,2428,3404,717,31820,2297,85002,2704,4678,1233,32618,2630,27308,2380,20398,1752,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,329626,2270,11529,2233,5444,1282,702,394,371,392,331,245,4742,1223,1181,615,2361,839,1021,502,179,219,6085,1715,639,359,78,128,561,430,5446,1733,1193,920,2520,1276,1680,647,53,87,318097,3466,159197,2256,37217,2612,8071,1288,29146,2419,121980,2949,24376,2624,47120,3670,33370,2445,17114,1730,158900,2375,40180,2646,6524,1262,33656,2290,118720,2976,18348,2482,38802,3119,40505,2949,21065,2022,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2867723,3878,57864,4729,29481,3326,5386,1017,2140,674,3246,904,24095,2834,6358,1415,10813,1906,5492,1267,1432,655,28383,3394,7137,1741,1931,1080,5206,1526,21246,2801,5580,1281,7424,1631,6004,1504,2238,768,2809859,5650,1415692,4352,357848,8851,65227,4501,292621,8981,1057844,9579,174807,8662,353503,9176,269328,8603,260206,7713,1394167,4151,401315,9254,55775,3997,345540,8439,992852,10301,138213,7362,275970,9486,272061,8269,306608,7880,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1355845,4048,41846,3577,18581,2619,2296,880,1059,457,1237,702,16285,2361,4776,1237,7550,1735,3416,1008,543,399,23265,2504,3829,1140,1438,689,2391,925,19436,2353,5192,1252,6865,1497,6687,1729,692,423,1313999,5455,661966,3865,154173,5705,33562,2381,120611,5269,507793,6998,91119,5697,200466,7615,128768,4994,87440,5036,652033,3447,173090,5117,28469,2176,144621,4435,478943,5465,69411,4473,163868,7121,140897,6086,104767,4949,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,631480,2834,15014,2123,7645,1526,1047,468,358,210,689,393,6598,1371,1871,821,2873,816,1731,688,123,145,7369,1213,1389,495,422,326,967,403,5980,1055,1392,566,2315,736,1915,528,358,236,616466,3481,311522,2184,76506,3348,17770,1849,58736,3408,235016,3700,28818,2832,85521,4045,72174,3056,48503,3045,304944,2417,89362,4016,14111,1475,75251,3824,215582,4380,19882,2668,58291,3677,75285,3383,62124,3732,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,613002,3627,13051,2083,7279,1576,999,478,132,120,867,447,6280,1391,1752,806,2740,816,1216,561,572,342,5772,1278,630,367,70,102,560,342,5142,1236,716,370,2840,990,1336,683,250,175,599951,4061,300278,2749,82595,3872,16516,1570,66079,3919,217683,3983,32845,3232,74852,4650,65668,3614,44318,2859,299673,2935,87582,3727,12806,1440,74776,3520,212091,4378,27151,2543,65991,4094,63167,3309,55782,2515,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,906383,3720,42099,3303,18869,2353,2913,979,905,604,2008,731,15956,1947,5948,1304,6680,1342,3049,1117,279,235,23230,2686,3176,1025,613,403,2563,923,20054,2567,4970,1309,9998,1777,4434,1375,652,371,864284,4624,432717,3388,94009,4919,18949,1929,75060,4578,338708,5115,63189,4699,140661,5066,84866,5267,49992,2957,431567,3723,114563,5333,16080,1840,98483,5042,317004,6393,46083,4230,114621,5931,90499,5005,65801,3342,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1022664,4523,33934,3658,16141,2289,2305,794,625,435,1680,680,13836,2112,5088,1217,5837,1640,1924,732,987,587,17793,2511,1672,565,343,265,1329,485,16121,2601,5226,1183,6036,1499,3570,1219,1289,572,988730,5110,477571,4301,117667,5908,27569,2864,90098,5489,359904,6780,75527,4783,145437,7077,90710,6002,48230,3657,511159,3581,147979,6352,23843,3021,124136,6057,363180,7241,56982,5005,132629,7020,101786,6091,71783,3791,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,247034,1838,10182,1571,4646,1287,636,445,30,37,606,439,4010,1144,1016,509,2348,917,646,353,0,229,5536,1026,558,324,0,229,558,324,4978,1032,1417,573,2143,619,778,401,640,522,236852,2223,117545,1939,24719,2070,6420,986,18299,2079,92826,2767,8722,1457,42488,2897,25998,2571,15618,1749,119307,1309,33898,2428,5460,1028,28438,2169,85409,2397,6270,1226,31146,2743,27426,2403,20567,1669,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1149278,3114,23948,3341,11014,2115,1561,677,709,537,852,495,9453,1909,3651,1203,3595,1094,1582,587,625,472,12934,2238,2337,1006,599,427,1738,788,10597,1798,1692,631,4401,1277,3271,1096,1233,649,1125330,4719,551647,3411,136995,6772,21315,2669,115680,6355,414652,6809,69847,5770,147935,7106,96217,5426,100653,5082,573683,2868,172929,6715,19789,2875,153140,7119,400754,7175,46509,4411,113779,6595,102614,5835,137852,4813,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1329616,2639,28001,3016,13099,2054,1755,749,525,293,1230,604,11344,1944,3506,1430,5338,1249,2260,828,240,234,14902,2187,2918,946,1022,596,1896,695,11984,1959,2826,969,3479,990,4138,1415,1541,671,1301615,3796,649319,2978,168076,6616,31796,2233,136280,6799,481243,6592,61528,4790,161070,7058,101732,5170,156913,6007,652296,2679,188492,6913,24704,2382,163788,6304,463804,7672,40024,4367,117582,6168,104018,5768,202180,6435,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2144191,3519,61006,3857,29737,2528,5143,1240,1709,671,3434,1023,24594,2168,7161,1069,10207,1532,5779,1075,1447,681,31269,2921,6738,1642,1454,612,5284,1468,24531,2810,6788,1773,9266,1533,6824,1553,1653,707,2083185,4979,1038847,3223,289794,6978,53967,3335,235827,6743,749053,7205,116547,5548,280418,7730,210059,6972,142029,5624,1044338,4431,325226,6864,43744,2607,281482,6983,719112,8154,91963,5747,221492,7983,229138,6821,176519,5223,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1140135,2821,24352,2764,8857,1653,1489,634,457,374,1032,493,7368,1420,1446,538,3112,761,2092,812,718,448,15495,2276,3019,999,1172,582,1847,797,12476,2156,3309,1407,4206,1077,3792,915,1169,619,1115783,4108,568374,2954,139033,5035,33371,2281,105662,4959,429341,5040,46385,3223,133806,5371,139168,5182,109982,4215,547409,3181,158697,4909,25247,2264,133450,4235,388712,5127,31788,2648,89898,4586,137076,5086,129950,4797,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,643270,3903,25699,3083,12624,1948,1146,451,523,372,623,449,11478,1856,3556,1077,5262,1443,2271,918,389,316,13075,2088,2191,828,309,287,1882,679,10884,1978,4978,1301,3231,1062,2283,771,392,344,617571,4710,298033,3273,66374,4262,18544,2227,47830,4122,231659,5900,53047,4310,85621,5487,62904,4280,30087,3062,319538,3119,90522,4577,15495,1651,75027,4219,229016,4910,41732,3258,76215,4846,70100,4261,40969,3580,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1260195,3116,41533,4191,18771,2511,2001,551,519,276,1482,534,16770,2430,5101,1277,6991,1610,4016,1226,662,433,22762,2836,3375,1059,1078,597,2297,845,19387,2607,6081,1468,7692,1663,4912,1222,702,342,1218662,5406,605842,3407,139046,5255,31666,2538,107380,4996,466796,6218,76515,5050,186158,6643,117164,5846,86959,4667,612820,4014,162775,5572,25801,2400,136974,5551,450045,6186,58873,3791,149526,5902,132110,4799,109536,4671,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,194224,1920,5080,1429,3200,1193,799,831,0,231,799,831,2401,888,675,530,834,547,377,308,515,429,1880,709,426,279,141,149,285,258,1454,629,334,218,445,299,590,481,85,146,189144,2362,95668,1599,23326,1895,6276,858,17050,1801,72342,2277,7749,1707,29180,2404,23327,2194,12086,1506,93476,1352,23634,2041,3860,828,19774,1971,69842,2361,5790,1084,24927,2165,22353,2094,16772,1710,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,391267,2056,11065,1935,5882,1690,1788,1172,417,405,1371,1089,4094,1141,676,424,2238,773,1004,707,176,183,5183,1110,797,431,380,311,417,311,4386,999,871,446,1876,758,890,371,749,427,380202,2786,193457,2280,47577,2778,9521,1324,38056,2841,145880,3332,21464,1880,48134,3068,47088,2901,29194,2425,186745,1727,54374,2886,7324,865,47050,2884,132371,3127,14980,2132,33838,2732,43379,3085,40174,2469,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,562943,2845,9207,1851,3766,1224,608,359,42,82,566,350,3158,1150,1180,701,607,405,888,547,483,402,5441,1469,477,268,102,119,375,234,4964,1434,1623,859,1506,686,1612,763,223,214,553736,3044,282756,1995,50048,4394,8684,1897,41364,3722,232708,4605,57212,4270,94128,5600,52238,3807,29130,2440,270980,2100,53679,4330,7730,1663,45949,4094,217301,4596,52807,4250,75060,5040,55413,3567,34021,3459,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
