GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001MA,B17007_001EA,B17007_002MA,B17007_002EA,B17007_003EA,B17007_003MA,B17007_004MA,B17007_004EA,B17007_005EA,B17007_005MA,B17007_006MA,B17007_006EA,B17007_007MA,B17007_007EA,B17007_008EA,B17007_008MA,B17007_009EA,B17007_009MA,B17007_010EA,B17007_010MA,B17007_011MA,B17007_011EA,B17007_012MA,B17007_012EA,B17007_013EA,B17007_013MA,B17007_014EA,B17007_014MA,B17007_015MA,B17007_015EA,B17007_016MA,B17007_016EA,B17007_017MA,B17007_017EA,B17007_018EA,B17007_018MA,B17007_019EA,B17007_019MA,B17007_020EA,B17007_020MA,B17007_021MA,B17007_021EA,B17007_022MA,B17007_022EA,B17007_023EA,B17007_023MA,B17007_024EA,B17007_024MA,B17007_025EA,B17007_025MA,B17007_026MA,B17007_026EA,B17007_027MA,B17007_027EA,B17007_028MA,B17007_028EA,B17007_029MA,B17007_029EA,B17007_030MA,B17007_030EA,B17007_031EA,B17007_031MA,B17007_032EA,B17007_032MA,B17007_033MA,B17007_033EA,B17007_034MA,B17007_034EA,B17007_035MA,B17007_035EA,B17007_036MA,B17007_036EA,B17007_037MA,B17007_037EA,B17007_038EA,B17007_038MA,B17007_039EA,B17007_039MA,B17007_040EA,B17007_040MA,B17007_041MA,B17007_041EA,B17007_042MA,B17007_042EA,B17007_043EA,B17007_043MA,state
0400000US30,189486,7018,46462,3620,19560,2316,244,218,696,339,6104,1314,3800,1095,1727,672,2664,816,2540,785,842,381,943,392,26902,2490,304,327,320,229,9009,1285,2164,732,2140,808,3771,919,3571,842,2306,578,3317,694,143024,6514,77197,4247,0,231,39,64,11510,1743,17349,1918,11615,1745,14102,1700,11522,1527,5509,741,5551,828,65827,3667,0,231,81,112,7195,1335,8689,1277,6957,1351,11565,1719,9392,1242,8753,1138,13195,1244,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,318804,9856,67102,4999,29416,3262,113,106,604,289,9263,1878,5785,1272,4367,1367,3342,797,2706,649,1800,679,1436,389,37686,3182,376,255,620,262,10981,1796,2680,708,2452,771,5219,1174,3348,709,3346,709,8664,1186,251702,8218,129391,5846,41,72,85,111,21659,3137,30176,2283,22960,2015,23373,2205,13897,1399,7760,1102,9440,1088,122311,4721,0,216,19,36,14241,1891,17340,1963,11136,1501,16728,1674,18107,1467,15356,1321,29384,1404,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,465151,12418,83948,5683,38128,3730,303,297,1058,547,7286,1894,6175,1559,6591,1615,5821,1629,5375,1326,3012,843,2507,740,45820,4003,269,356,939,574,11715,2139,7516,1961,5638,1466,5792,1263,5047,1047,4063,966,4841,1145,381203,11978,212448,7616,0,297,111,182,24906,2866,55734,4287,42436,3175,36413,2475,26160,2300,15384,1901,11304,1262,168755,6901,0,297,164,196,16551,2335,33157,3741,20625,2706,25138,2495,27299,2339,21814,2011,24007,1807,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,232595,8119,40634,3163,16598,2343,456,433,429,297,3997,1365,1809,734,2316,1013,3750,1106,1698,581,764,416,1379,638,24036,2126,124,152,473,277,5916,1409,2881,878,2326,604,2856,868,3113,862,2407,746,3940,895,191961,8366,95273,4677,0,253,49,82,13101,2004,18175,2208,18565,2015,19850,2195,11767,1885,7248,1144,6518,1213,96688,5178,0,253,0,253,9364,1889,13493,2009,12842,1658,18384,1959,15542,1499,11150,1261,15913,1521,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1319949,22246,232180,11787,89682,6653,1648,735,1917,790,16783,3055,14745,2525,15921,2828,12741,1925,12184,2175,6603,1466,7140,1525,142498,8793,846,492,2342,788,20107,2921,15771,2175,15581,2551,18235,2278,23375,3032,19346,3530,26895,3099,1087769,18766,527208,12869,0,278,333,346,34808,3349,130693,6709,119104,6315,97102,4977,64102,3769,36269,2923,44797,3112,560561,11487,0,278,37,61,31510,3160,80426,4768,74619,4654,81675,4663,88412,4066,71746,3323,132136,4466,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,346680,10790,101355,5975,48961,4550,247,326,427,294,13912,2323,6971,1474,8211,2117,6252,1551,5923,1375,3989,1060,3029,1012,52394,4399,216,236,1631,659,14640,2281,5812,1499,5096,1308,5521,1114,7742,1460,5323,1244,6413,1120,245325,7800,119226,5199,0,282,0,282,14460,2058,23948,2644,23044,2607,23848,2596,16271,2094,10200,1456,7455,1005,126099,4911,0,282,108,183,10725,1709,17476,2211,14475,2222,23394,2678,22400,2154,16649,1875,20872,1807,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3468083,33548,778311,15743,315340,11554,2854,767,5113,1198,61431,5536,52092,4208,45557,4478,56100,4590,42613,3933,25150,2612,24430,2596,462971,10172,3620,941,8044,1841,79710,4639,57368,4880,38169,3271,57263,3590,67259,4099,61072,4443,90466,4464,2689772,27994,1317487,18327,0,274,350,253,89117,5972,353138,10821,283264,8271,239363,9069,153932,5340,97140,4104,101183,4850,1372285,17658,231,273,0,274,82080,4892,255737,8549,180336,7131,199288,6815,207721,6475,169894,5503,276998,7053,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1483217,20624,377576,12017,157740,7475,1237,533,2803,979,44630,4073,28647,3562,21585,2553,27199,2928,16030,2140,7126,1538,8483,1668,219836,8930,1255,553,4261,1118,53328,4561,25266,3402,23812,3068,26790,3308,25488,2347,22621,2196,37015,2370,1105641,17376,565247,12129,13,22,275,252,65588,4947,155946,6270,120644,6471,93007,4248,64306,3629,36043,2711,29425,2269,540394,9345,54,112,359,419,46541,3994,84553,4523,69823,4278,82724,4257,85422,4127,73970,3563,96948,3507,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,132301,5370,31627,2174,13581,1700,125,131,93,68,5749,1141,2293,823,1626,690,1326,411,994,369,575,306,800,256,18046,1594,99,86,352,241,5591,1003,1087,562,963,349,1789,577,1684,578,1653,509,4828,822,100674,4667,53215,3059,44,66,43,65,8934,1152,13704,1420,8489,1375,9531,933,6119,720,3053,659,3298,602,47459,2655,15,28,0,203,6643,1085,7855,1267,4178,742,6501,928,5863,747,5024,756,11380,951,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2023379,26535,482693,14293,216177,9599,2591,679,4669,1206,64169,6584,31829,3230,32015,3518,37668,3421,23881,2125,10474,1291,8881,1409,266516,8520,2071,718,4660,996,65234,4855,27701,2637,27686,3589,38733,2878,35188,2899,23451,2083,41792,2694,1540686,23072,753185,16355,0,262,172,157,79433,4554,173745,7875,150670,6799,140216,5672,95206,4760,52506,2641,61237,3390,787501,12449,0,262,361,259,67063,4609,99929,5561,86463,5147,122468,5044,118260,4586,105960,3748,186997,4332,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,589554,12426,172510,6832,72876,4205,810,437,1500,544,21687,2670,11357,1933,8764,1628,13265,1535,7724,1373,4732,962,3037,757,99634,5187,336,219,2563,1007,26034,3204,11622,1734,8713,1316,12901,1689,11852,1839,10839,1861,14774,1510,417044,9896,210584,6353,0,247,152,186,27472,2733,47334,4080,41308,3607,36268,2615,25431,2322,17636,1571,14983,1404,206460,6908,27,50,246,243,14915,1848,24091,2766,20948,2839,31807,2722,31957,2648,33854,2015,48615,1988,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,754595,15772,198304,9027,90546,6412,896,419,1919,729,30415,3821,16599,2816,12956,2299,12996,1829,9479,1538,3499,771,1787,548,107758,4945,827,409,2082,591,31833,3072,14673,1849,12807,2283,14162,1848,13219,1627,8074,1293,10081,1475,556291,12066,282668,7544,0,270,467,487,36071,3376,69245,4522,50984,3378,53988,3557,33220,2319,18307,1992,20386,2011,273623,7474,0,270,0,270,29502,3346,42782,3010,31022,3079,43281,3175,39611,2423,30004,2001,57421,2670,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2191500,27053,517262,13457,211443,8663,1593,582,4437,1073,61372,5977,30792,3324,30873,3299,31863,2903,25029,2670,13887,1935,11597,1445,305819,8759,1511,517,5750,1286,75191,4846,31540,2725,26995,2997,38383,3277,39370,2986,29304,2221,57775,3564,1674238,21680,794136,13395,85,124,190,168,63524,3954,185388,7192,153236,5635,147048,6058,107688,4863,57990,2963,78987,2971,880102,13591,0,242,108,88,64149,4999,117445,6994,95518,4682,117615,5032,134125,5502,116687,4129,234455,4878,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,208988,8459,42094,3866,16660,2707,0,284,395,353,5319,1639,1740,791,1812,741,2867,1110,2144,756,901,368,1482,602,25434,2744,0,284,277,245,6842,2027,2240,905,2292,785,3600,933,4486,1060,1710,492,3987,874,166894,7640,82739,4884,0,284,0,284,7816,1690,23107,2367,16308,2102,14129,1816,9815,1357,5078,939,6486,1129,84155,4771,0,284,51,90,5594,1123,14342,1909,8836,1670,12345,1746,12616,1563,9107,1240,21264,1723,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,707317,14301,178835,8848,74300,5516,1316,737,1311,598,20724,2804,10329,2056,9355,1973,12003,1689,11418,1530,4547,896,3297,864,104535,5095,376,242,1859,694,18595,2483,10837,2103,9014,1483,15272,2098,17988,1916,11725,1762,18869,1957,528482,11850,269803,9126,0,286,665,511,33343,3525,64161,4754,53714,4123,49836,3176,33234,2647,20140,1742,14710,1923,258679,6640,0,286,107,134,23299,2467,39358,3156,29753,2702,39100,2859,40966,3323,37779,2576,48317,2373,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,141172,5154,35628,2675,15732,1698,62,101,262,194,6175,1107,3249,1012,1659,566,2088,655,961,336,652,247,624,304,19896,1845,256,191,381,234,6123,1095,1822,663,1331,449,1333,461,2421,710,1531,408,4698,699,105544,4376,54822,2951,0,219,16,33,9272,1361,13533,1461,8372,1305,10142,1077,6000,912,3416,748,4071,771,50722,2514,0,219,0,219,6758,1004,8078,1360,3021,719,7743,1121,5902,907,6879,926,12341,1002,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,997778,19589,269218,9629,108103,5606,1210,575,2519,799,27621,3626,15486,2433,15448,2422,18388,2508,12980,1950,7911,1265,6540,1557,161115,6951,603,431,1777,647,35034,3456,16785,2247,14946,1892,21371,2628,23974,2882,18074,1946,28551,2441,728560,16655,363277,12350,0,282,341,300,39426,4170,89986,5821,74152,4971,67990,4225,45462,3853,24696,2318,21224,1824,365283,10014,0,282,0,282,28532,3085,52673,4500,45262,4239,60337,3738,60950,3191,51615,3088,65914,3051,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3303029,40379,843311,22486,349886,13173,2236,681,9226,1655,112311,7703,59922,5470,41210,3972,48780,4425,36106,3307,22521,2360,17574,2206,493425,13477,4265,1475,9349,1757,139676,7012,59967,4583,45928,3760,59967,4613,57891,4653,45338,3253,71044,3712,2459718,33506,1311308,21672,62,104,1194,673,160318,8843,356595,10938,272696,9255,237127,8360,141754,6209,74025,3828,67537,3794,1148410,18017,0,288,771,466,108061,6959,186481,7203,148186,7472,196784,7233,178288,6142,141258,4274,188581,4380,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,312211,12864,79975,6058,29530,3503,202,163,645,340,13052,2414,6141,1530,3351,964,3106,815,1614,524,926,359,493,249,50445,4765,299,260,1032,506,22668,2900,8240,1900,4428,1266,4378,1306,3440,801,2282,642,3678,704,232236,11403,123270,8367,0,258,97,110,24288,3722,36210,4045,20413,2654,19738,2230,11437,1579,5464,805,5623,1165,108966,5429,0,258,60,94,13334,2483,25063,3534,11760,1630,13545,1758,13857,1659,11447,1297,19900,1410,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,134557,5579,30837,2714,14162,1839,350,300,248,190,5073,1205,1223,685,2060,689,1899,646,1556,583,591,338,1162,409,16675,1637,66,90,820,380,4865,1002,1163,393,1486,491,1702,492,2724,733,1270,414,2579,547,103720,4810,48967,2688,0,211,23,44,4725,1127,11600,1380,8834,1201,10515,1459,7373,997,2884,557,3013,570,54753,3266,0,211,0,211,5512,1101,8808,1271,6841,1159,10077,1398,8594,1012,6307,880,8614,683,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1309856,25356,262278,10762,105895,5622,751,379,2507,819,36632,3480,12734,2312,12629,2126,14786,2079,12382,1878,7778,1400,5696,1198,156383,7629,1294,570,1791,731,45255,3937,15290,2117,14623,2127,18569,2593,17827,2230,15229,1857,26505,2936,1047578,21063,525158,15440,0,284,346,329,64535,5335,136779,7127,106771,5133,93543,4899,58220,3773,36495,2652,28469,1950,522420,10810,0,284,925,759,42148,4031,90953,4751,68662,4216,89763,4266,81262,3678,61536,3214,87171,3590,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1260335,22825,291470,10451,133478,7376,1255,527,3201,968,45630,4256,21963,2981,17884,2042,18869,2343,15040,2081,4920,985,4716,1312,157992,6384,1010,472,3749,882,44815,3475,21866,2583,17507,2178,24235,2988,17097,1973,10753,1483,16960,1859,968865,19811,501740,13202,0,268,486,484,59765,4766,129314,5501,101583,5541,92534,4707,60311,3350,30369,2748,27378,1651,467125,11438,42,69,162,156,53609,4513,75816,5104,62075,3534,72472,4278,74756,3117,47220,2369,80973,3310,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,313347,8167,101814,4877,41845,3329,352,216,760,401,11011,1923,4891,1037,7168,1577,6605,1386,6135,1447,2634,732,2289,690,59969,3625,235,208,1277,605,15145,1756,6270,1385,3823,1119,10143,1387,8315,1510,5654,1036,9107,1321,211533,7120,101903,4506,0,266,37,64,9887,1840,20749,2157,14807,1786,18974,1804,16064,1811,9828,1288,11557,1317,109630,4382,0,266,0,266,5530,1311,11104,1856,9154,1407,15160,1695,16791,1568,19919,1731,31972,2184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1055065,15709,215862,7496,88099,4661,976,316,1896,579,31690,2754,13550,2408,11063,1769,11952,1267,8495,1428,3798,704,4679,785,127763,5278,936,464,1722,584,44311,3416,11279,1409,11411,1819,14299,1859,14333,1746,8829,1061,20643,1699,839203,14167,422350,9884,59,100,94,128,58342,4371,100086,5114,79928,3262,78443,3535,49532,2659,26187,1673,29679,1595,416853,8559,78,135,48,67,45674,3422,62001,3102,47926,3516,63405,3457,57524,3035,49148,2486,91049,2852,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,98452,5008,21232,2469,8124,1426,0,258,72,115,2971,935,1021,517,1180,616,535,277,1230,669,658,399,457,280,13108,1593,93,114,373,254,4814,951,1221,601,1122,443,1840,800,1061,388,952,426,1632,631,77220,4154,42264,2805,0,258,0,258,6076,1308,9264,1546,7747,999,8416,1241,5940,1464,3189,661,1632,465,34956,2617,0,258,0,258,4202,1039,4447,950,4209,1081,5377,1179,4882,723,4571,769,7268,884,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,437664,11267,252447,7969,105198,5669,1569,606,2060,573,14097,2356,16786,2425,13807,1698,16501,2050,15916,1967,14207,1569,10255,1453,147249,4559,2074,651,3792,956,17717,2171,11377,1613,9240,1350,17164,1810,27758,2264,25844,2173,32283,1891,185217,7188,103363,5688,0,280,0,280,3671,1103,25866,2857,24146,2674,16942,1739,16301,1775,8391,1419,8046,1113,81854,4564,0,280,48,83,2746,903,11300,1783,12224,1918,16026,2044,16401,1504,11687,1639,11422,1478,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
