GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,C08128_031E,C08128_031M,C08128_032E,C08128_032M,C08128_033E,C08128_033M,C08128_034E,C08128_034M,C08128_035E,C08128_035M,C08128_036E,C08128_036M,C08128_037E,C08128_037M,C08128_038E,C08128_038M,C08128_039E,C08128_039M,C08128_040E,C08128_040M,C08128_041E,C08128_041M,C08128_042E,C08128_042M,C08128_043E,C08128_043M,C08128_044E,C08128_044M,C08128_045E,C08128_045M,C08128_046E,C08128_046M,C08128_047E,C08128_047M,C08128_048E,C08128_048M,NAME,C08128_001MA,C08128_001EA,C08128_002EA,C08128_002MA,C08128_003MA,C08128_003EA,C08128_004MA,C08128_004EA,C08128_005MA,C08128_005EA,C08128_006MA,C08128_006EA,C08128_007MA,C08128_007EA,C08128_008MA,C08128_008EA,C08128_009MA,C08128_009EA,C08128_010EA,C08128_010MA,C08128_011EA,C08128_011MA,C08128_012EA,C08128_012MA,C08128_013MA,C08128_013EA,C08128_014MA,C08128_014EA,C08128_015MA,C08128_015EA,C08128_016MA,C08128_016EA,C08128_017MA,C08128_017EA,C08128_018MA,C08128_018EA,C08128_019MA,C08128_019EA,C08128_020MA,C08128_020EA,C08128_021EA,C08128_021MA,C08128_022EA,C08128_022MA,C08128_023EA,C08128_023MA,C08128_024MA,C08128_024EA,C08128_025MA,C08128_025EA,C08128_026MA,C08128_026EA,C08128_027MA,C08128_027EA,C08128_028EA,C08128_028MA,C08128_029MA,C08128_029EA,C08128_030MA,C08128_030EA,C08128_031EA,C08128_031MA,C08128_032EA,C08128_032MA,C08128_033EA,C08128_033MA,C08128_034EA,C08128_034MA,C08128_035MA,C08128_035EA,C08128_036MA,C08128_036EA,C08128_037MA,C08128_037EA,C08128_038EA,C08128_038MA,C08128_039EA,C08128_039MA,C08128_040MA,C08128_040EA,C08128_041EA,C08128_041MA,C08128_042EA,C08128_042MA,C08128_043EA,C08128_043MA,C08128_044EA,C08128_044MA,C08128_045EA,C08128_045MA,C08128_046MA,C08128_046EA,C08128_047MA,C08128_047EA,C08128_048EA,C08128_048MA,state
0400000US27,2595966,11693,1844925,14773,248533,7075,188715,6190,85681,3993,40155,2879,181360,5097,6597,954,2050350,13084,1498504,14596,197118,6292,157597,5643,66674,3600,34090,2555,93204,3580,3163,739,246567,7707,175255,6753,26403,2903,17512,1643,9209,1492,3325,941,14165,1661,698,269,73179,5531,53358,4559,8556,1491,4940,1188,3771,862,1499,817,1035,418,20,32,104592,4937,67334,4188,11958,1644,7087,1038,4657,1114,1097,437,11660,1064,799,401,121278,4397,50474,3021,4498,777,1579,521,1370,511,144,143,61296,3228,1917,409,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1182086,11632,815040,11779,65620,4628,88524,5339,86088,5434,44168,3662,79003,5027,3643,1293,974121,12506,680680,11974,54507,4051,74977,4943,73452,4976,38222,3215,50285,4157,1998,900,146915,7647,101312,5859,8108,1777,10507,1826,9989,2104,3894,1203,12651,2136,454,351,4944,1442,2718,1067,242,306,1081,515,688,421,46,87,169,198,0,288,34064,3502,21481,3047,1844,702,1810,689,1752,772,1817,709,5095,1572,265,269,22042,2747,8849,1468,919,550,149,189,207,225,189,189,10803,1955,926,817,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2683452,13397,1910888,15093,230662,7583,169469,5956,115359,5436,69804,4169,180360,6195,6910,1264,2188621,15797,1589247,15501,190922,6867,147283,5350,94158,5020,59720,3919,104051,4786,3240,912,282018,9835,203099,7947,24494,2535,16488,2066,12941,1995,5450,1056,18747,2569,799,339,33889,3311,23959,2811,4228,1327,1617,687,1583,584,1730,697,720,458,52,87,81748,5034,50617,3890,7615,1676,3263,1143,5442,1262,2349,833,11787,1873,675,307,97176,4559,43966,2919,3403,877,818,352,1235,443,555,291,45055,2934,2144,818,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,455268,4917,287398,5199,32824,2543,39344,2484,26702,2267,18469,2071,47745,2692,2786,757,342374,5694,223303,5352,25934,2229,30938,2349,19411,1890,14414,1837,27084,2081,1290,561,50282,3985,31793,2896,2725,766,5358,1319,3749,947,2311,831,4121,940,225,177,2663,735,1692,574,180,230,320,283,331,225,76,90,64,85,0,231,32801,2628,19255,2132,3167,1088,2419,612,3031,677,1392,429,3207,719,330,199,27148,2156,11355,1586,818,551,309,266,180,133,276,199,13269,1583,941,392,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,884076,6866,608662,8523,71527,3625,66372,3572,37827,2538,25683,2460,71091,3538,2914,767,715973,7053,508507,8611,59349,3300,56416,3061,31132,2182,22396,2218,37106,2605,1067,355,88768,4579,63025,4111,6848,1106,6041,1434,3764,861,2101,660,6131,1099,858,552,5470,1149,3338,874,671,390,557,564,653,507,110,122,141,168,0,216,34376,2492,20058,1945,3132,643,3093,663,1842,575,881,394,5159,847,211,178,39489,2643,13734,1508,1527,484,265,136,436,246,195,167,22554,2200,778,341,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1137733,9126,910010,12449,35356,3504,72553,4401,30693,3515,28778,3318,57918,4416,2425,1066,888434,13037,709320,14845,27520,2901,63463,4272,26118,3075,25498,2916,35601,3377,914,429,132796,7815,110724,7261,4331,1723,7362,1308,2791,980,1645,620,5735,1460,208,178,34377,3603,32291,3601,1219,582,135,160,176,165,257,332,299,308,0,297,48225,4485,40113,4038,1491,586,1287,561,1472,701,1083,492,2326,1013,453,500,33901,3831,17562,2426,795,421,306,235,136,159,295,309,13957,2161,850,894,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,667976,6648,468163,7334,56016,3272,50575,3103,23461,2505,15897,1828,53014,3461,850,349,550724,8057,395617,7603,45366,3176,44804,2734,19181,2454,13841,1663,31451,2701,464,257,58449,4260,39362,3428,5548,1171,3848,955,2749,725,1028,488,5780,1425,134,147,4594,1134,3442,1007,402,401,69,115,498,388,114,138,69,113,0,253,25996,2912,17297,2295,3296,965,1383,709,700,357,558,415,2664,766,98,111,28213,2657,12445,1773,1404,653,471,337,333,245,356,350,13050,1898,154,178,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3984819,21855,2936026,22138,264999,8186,328750,8579,150701,7462,92824,5531,204885,8556,6634,1094,2901307,23046,2110621,19502,192623,6968,277557,7068,121004,6830,73565,5557,122769,6134,3168,833,369248,13513,280522,11921,27244,3294,23856,3021,10960,1671,7199,1424,18482,2857,985,484,409797,12704,335846,10763,27977,3418,14035,1932,13990,2050,8677,1555,9210,1642,62,103,183677,9502,139555,8686,12685,1904,12470,2328,4040,919,2654,759,11544,1911,729,444,120790,5343,69482,4199,4470,1143,832,461,707,334,729,478,42880,3449,1690,491,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,832406,10823,524528,10491,49115,3682,74433,4646,58626,4632,59168,3848,63746,4111,2790,899,637773,11041,406709,9831,40292,3061,61492,4036,47795,4187,47017,3400,33224,2890,1244,517,113161,7177,75298,5230,4736,1204,9786,1646,6315,1415,9053,2322,7646,2229,327,235,7185,1577,4250,1255,884,438,555,381,765,469,441,272,290,314,0,282,34650,3534,21568,3163,2023,773,2047,745,2858,1292,2127,738,3817,1022,210,247,39637,3274,16703,2463,1180,603,553,428,893,436,530,379,18769,2204,1009,478,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8423129,30948,5677057,30673,773890,15803,910828,16238,337456,9214,175906,8260,532906,12289,15086,2143,4666871,26627,3055939,25576,440865,11941,595505,13558,234935,7775,110600,6677,223744,7811,5283,1247,657829,16247,448093,14466,60051,3726,70307,4421,27990,3158,11646,2183,36328,3824,3414,1466,2177067,23516,1605743,22272,191414,7956,195102,8206,58953,4316,40972,3999,84283,6505,600,373,629561,17981,436653,15861,68808,4251,44411,4143,12840,1955,11355,2371,53119,3899,2375,900,291801,11018,130629,6789,12752,2422,5503,1161,2738,829,1333,527,135432,6259,3414,655,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3908122,20225,2805570,20602,240419,7226,270446,8758,209193,7751,120733,5581,253617,8965,8144,1402,3174272,21349,2291247,21302,200144,6733,240465,8116,177325,7153,107004,5417,153805,6258,4282,1075,464893,13073,349695,12487,26235,3218,24420,2475,21271,2677,8387,1570,33421,3857,1464,681,34016,3289,24116,3033,2380,957,1562,723,4959,1244,353,233,646,485,0,284,110855,5861,78782,5034,7131,1527,3059,853,3586,979,4409,1058,13244,2206,644,367,124086,6185,61730,4151,4529,909,940,401,2052,565,580,342,52501,3903,1754,720,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,329220,3492,199957,4290,34656,2487,27256,1909,17240,1884,16296,1641,32740,2109,1075,340,257386,4059,163779,4242,27860,2221,22092,1726,14356,1607,12981,1303,16084,1544,234,151,35432,2741,22235,2355,3676,948,2829,597,1800,512,2318,852,2512,674,62,81,1399,450,699,252,0,203,325,198,101,123,264,215,10,20,0,203,17759,1597,9040,1252,2278,543,1876,536,829,329,648,270,2978,582,110,85,17244,1533,4204,900,842,484,134,77,154,163,85,111,11156,1133,669,273,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5173442,24208,3774245,22354,413166,9684,407220,10518,154369,5913,109293,5062,304511,9550,10638,1462,4344165,25456,3219485,20051,353932,9270,362835,9317,127078,5523,93581,4670,181855,6035,5399,1186,432619,12200,318933,11059,32110,2989,27718,2967,11200,1824,8202,1494,32251,3383,2205,724,89910,6348,64350,5699,8681,1609,6148,1214,5316,1322,4439,935,865,397,111,130,151210,7550,102420,6603,12036,2102,8130,1195,9238,1837,2278,681,16529,2273,579,379,155538,5349,69057,4166,6407,1125,2389,563,1537,625,793,528,73011,4205,2344,648,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1567062,13300,1059079,13511,101227,4997,110671,4793,93259,4482,71304,4513,125806,6087,5716,1354,1281895,14927,884026,13446,83312,5042,95247,4263,79202,4485,61555,4396,76273,4394,2280,585,171635,7890,115955,6345,11427,1930,12300,1837,8580,1665,7091,1153,15615,2141,667,386,9079,1810,5930,1407,1028,599,635,339,988,633,264,222,234,142,0,247,53840,4604,33657,3520,3919,1065,1738,649,3477,1236,1993,615,8077,2263,979,934,50613,3562,19511,2251,1541,582,751,377,1012,593,401,279,25607,2706,1790,552,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1670430,11327,1164239,12401,125870,5514,117994,6062,74883,4330,37736,2816,144285,6216,5423,1220,1226600,13743,878458,13763,94053,4878,95462,5001,52747,4002,27661,2404,76484,4299,1735,672,191894,8114,140378,6628,13785,1882,11338,2164,7058,1385,4338,1003,13741,2118,1256,554,67891,4199,47572,4417,7374,1513,4757,869,4782,1096,2238,657,1094,665,74,121,98277,4948,64394,4012,8081,1577,5329,1113,8098,1430,2584,677,9285,1318,506,408,85768,4724,33437,2912,2577,1158,1108,475,2198,745,915,606,43681,3169,1852,662,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5538754,24169,3947205,24626,563393,12685,371350,10849,170817,6658,130592,6154,343031,8836,12366,1932,4282351,23761,3124131,21513,426016,10935,298928,8962,133465,5734,101925,5599,194027,7058,3859,745,539609,13660,384111,11647,50267,3877,33264,3354,19878,2089,10679,1625,39042,3728,2368,1178,281765,9761,190303,8392,40854,3463,24438,2784,9065,2151,12518,2097,4077,939,510,470,263228,9756,173662,7805,35429,4154,11970,1858,7467,1210,4420,1022,29004,2861,1276,464,171801,6570,74998,4679,10827,1531,2750,604,942,386,1050,586,76881,4189,4353,1032,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,500588,6338,357484,7055,47915,3287,34437,2616,18334,2098,13973,2080,27946,2747,499,307,408417,7283,290800,6914,39201,2843,30634,2664,15972,2110,12563,1998,18931,2198,316,255,44664,4035,33807,3589,3805,1141,2620,822,1369,449,837,458,2163,882,63,107,13286,2332,10606,2187,1761,693,164,155,311,224,313,262,54,89,77,127,20297,3719,14730,3357,2474,849,876,519,477,384,260,259,1480,766,0,284,13924,1815,7541,1437,674,499,143,167,205,171,0,284,5318,1170,43,72,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1853237,14390,1325732,13545,99310,5523,138504,6298,108386,5719,57948,4143,119055,5992,4302,1133,1527010,15436,1100643,13399,82246,4980,122814,5882,93568,4930,50924,4044,73815,4861,3000,957,213246,8714,155016,6921,11109,2210,12073,1768,10613,1935,4076,1039,20018,2896,341,274,12429,2242,8411,1836,544,349,1412,670,1680,1144,218,261,164,174,0,286,55975,4799,40582,4297,3684,1032,1669,614,2125,641,2345,847,5165,1368,405,257,44577,3365,21080,2694,1727,535,536,274,400,221,385,231,19893,2253,556,318,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,381775,4555,238005,4721,35888,2494,30237,1766,17899,1985,15874,1836,41759,2573,2113,601,295790,4616,194606,4640,29362,2411,23427,1666,14162,1732,12740,1497,20413,1901,1080,546,41964,3252,26495,2588,3828,740,4153,858,1755,603,2041,684,3639,842,53,66,1183,493,653,345,170,208,272,259,14,24,0,219,74,115,0,219,19605,2051,9249,1228,1890,505,1942,629,1743,710,896,337,3717,1061,168,128,23233,2286,7002,1436,638,313,443,287,225,172,197,171,13916,1285,812,337,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2657346,15339,1900619,15654,172620,6685,190855,7289,94935,5363,82099,4493,208305,7631,7913,1731,2222019,18456,1619623,17025,143764,6123,163559,6452,81602,4883,72091,4188,137635,6478,3745,1190,275830,10560,195687,8557,18383,2007,21011,2296,9733,1534,6289,1123,23685,2281,1042,497,17812,2528,11932,2027,1607,617,2366,758,1286,673,339,259,282,308,0,282,68144,4963,44348,4108,5326,1244,3040,1013,1915,637,3181,868,9300,1822,1034,803,73541,4999,29029,2883,3540,906,879,372,399,284,199,194,37403,3439,2092,649,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9969293,33003,7184849,38161,543581,12445,758481,14993,420632,9603,291058,10381,748178,16404,22514,2947,7901136,35010,5751777,35800,434242,9843,644660,13706,347790,8514,253960,9604,458158,12079,10549,1605,1246856,21544,913048,21520,70817,5019,87546,5234,47614,4245,23946,2636,99621,5830,4264,1179,164997,9634,127795,8500,11302,2461,8204,1349,7397,1591,3765,953,5996,1865,538,547,324748,13169,233983,10323,17330,2352,13793,2170,12820,2003,7823,1272,37158,3794,1841,849,331556,10230,158246,7297,9890,1580,4278,1187,5011,1294,1564,529,147245,7051,5322,1098,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1152484,8496,823937,9758,77021,4463,76973,4289,60443,3997,44318,3449,67497,4360,2295,611,881508,10110,644097,10345,58081,3761,64544,3838,46296,3413,34607,3173,32979,2524,904,351,147123,6996,109234,5919,8949,1210,7813,1507,7321,1448,6979,1232,6658,1300,169,154,27010,2858,16609,2550,4311,1346,1095,378,3042,940,1666,763,287,324,0,258,42740,3780,29238,2977,4070,909,2844,751,3171,829,768,427,2512,686,137,149,54103,3911,24759,2625,1610,536,677,313,613,350,298,266,25061,2774,1085,456,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,315580,4164,199649,4741,37526,2525,22250,1978,14269,1599,6774,1004,34239,2305,873,346,239356,5174,155230,4655,30362,2305,17597,1885,11657,1368,5429,890,18774,1986,307,183,34803,2452,22468,2064,3075,777,3256,742,1315,575,1104,468,3322,691,263,207,2789,1027,1954,871,382,276,179,171,195,195,0,211,79,90,0,211,21248,2553,13599,2122,3017,699,968,466,735,401,241,176,2611,660,77,75,17384,1626,6398,1091,690,278,250,163,367,323,0,211,9453,1169,226,195,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3603317,15202,2367559,18593,246846,8153,294674,8897,140986,5213,346365,8586,202198,8116,4689,998,2826162,18206,1902688,17891,187425,6806,255622,8313,118251,4707,245749,8044,114688,6266,1739,543,409199,11885,275731,10159,28785,3358,26613,2626,11667,2058,44330,3518,21294,2603,779,511,132604,6723,59210,4620,16834,2447,5999,1441,3831,1055,45281,3855,1449,582,0,284,109351,7126,69720,5342,8135,1684,5054,1283,6027,1431,9041,1746,11046,2040,328,297,126001,6623,60210,4581,5667,1247,1386,580,1210,454,1964,758,53721,3909,1843,680,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2912575,16144,2022771,17356,197052,7554,217151,8024,151408,6934,127038,6241,191148,7303,6007,1093,2163583,16808,1532615,16286,144917,6841,177725,7431,107462,5692,94690,4603,103564,4345,2610,696,345249,11401,247852,9549,22473,2833,20426,2152,19141,2408,17389,3108,17213,2230,755,439,137073,6691,93010,6183,12649,1927,9504,1537,11455,1808,7770,1456,2685,845,0,268,133691,5164,86845,4557,12009,1827,7905,1619,9391,1670,6697,1555,10311,1487,533,309,132979,6674,62449,3758,5004,1340,1591,600,3959,872,492,259,57375,4744,2109,635,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,723507,8325,495605,7385,52539,2997,52800,3635,52898,4320,25801,2650,41378,3912,2486,866,592581,8997,412539,7114,44030,2776,45504,3476,44101,4036,22319,2458,22918,2704,1170,626,78765,5127,56173,4077,4667,1119,4770,1054,5926,1148,2567,915,4598,1261,64,110,4784,1164,2932,932,678,357,504,309,273,277,224,208,173,204,0,266,26655,2358,15650,1797,1701,609,1538,492,2341,815,544,333,4500,1129,381,279,20722,2853,8311,1715,1463,935,484,585,257,252,147,146,9189,1696,871,509,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
