GEO_ID,C22007_001E,C22007_001M,C22007_002E,C22007_002M,C22007_003E,C22007_003M,C22007_004E,C22007_004M,C22007_005E,C22007_005M,C22007_006E,C22007_006M,C22007_007E,C22007_007M,C22007_008E,C22007_008M,C22007_009E,C22007_009M,C22007_010E,C22007_010M,C22007_011E,C22007_011M,C22007_012E,C22007_012M,C22007_013E,C22007_013M,C22007_014E,C22007_014M,C22007_015E,C22007_015M,C22007_016E,C22007_016M,C22007_017E,C22007_017M,C22007_018E,C22007_018M,C22007_019E,C22007_019M,C22007_020E,C22007_020M,C22007_021E,C22007_021M,C22007_022E,C22007_022M,C22007_023E,C22007_023M,C22007_024E,C22007_024M,C22007_025E,C22007_025M,C22007_026E,C22007_026M,C22007_027E,C22007_027M,C22007_028E,C22007_028M,C22007_029E,C22007_029M,C22007_030E,C22007_030M,C22007_031E,C22007_031M,C22007_032E,C22007_032M,C22007_033E,C22007_033M,C22007_034E,C22007_034M,C22007_035E,C22007_035M,NAME,C22007_001MA,C22007_001EA,C22007_002EA,C22007_002MA,C22007_003EA,C22007_003MA,C22007_004MA,C22007_004EA,C22007_005MA,C22007_005EA,C22007_006MA,C22007_006EA,C22007_007EA,C22007_007MA,C22007_008EA,C22007_008MA,C22007_009MA,C22007_009EA,C22007_010MA,C22007_010EA,C22007_011MA,C22007_011EA,C22007_012MA,C22007_012EA,C22007_013EA,C22007_013MA,C22007_014EA,C22007_014MA,C22007_015MA,C22007_015EA,C22007_016MA,C22007_016EA,C22007_017MA,C22007_017EA,C22007_018EA,C22007_018MA,C22007_019EA,C22007_019MA,C22007_020MA,C22007_020EA,C22007_021MA,C22007_021EA,C22007_022MA,C22007_022EA,C22007_023MA,C22007_023EA,C22007_024EA,C22007_024MA,C22007_025EA,C22007_025MA,C22007_026MA,C22007_026EA,C22007_027MA,C22007_027EA,C22007_028MA,C22007_028EA,C22007_029EA,C22007_029MA,C22007_030EA,C22007_030MA,C22007_031MA,C22007_031EA,C22007_032MA,C22007_032EA,C22007_033MA,C22007_033EA,C22007_034MA,C22007_034EA,C22007_035EA,C22007_035MA,state
0400000US37,2290199,16891,217497,8832,65098,4670,9803,1723,22815,2973,27022,3551,22658,3422,4364,1099,5458,1317,4035,1020,1423,691,152399,7385,18247,2433,3587,987,14660,2347,134152,6932,30781,3069,103371,6433,2072702,17299,1615611,17457,208069,6691,380926,9630,854059,13129,804584,13341,49475,3166,172557,6450,162354,6137,10203,1383,457091,11373,136987,5990,10075,1584,126912,5677,320104,10101,34323,2527,285781,9900,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,10345,1455,3748,867,564,384,618,283,2312,677,2207,660,105,87,254,157,254,157,0,203,6597,1157,644,283,55,95,589,279,5953,1165,652,368,5301,1116,155461,3677,134184,3378,14623,1242,23274,1837,77220,2799,75361,2790,1859,506,19067,1435,18764,1444,303,185,21277,1971,7901,1196,518,245,7383,1127,13376,1409,1289,384,12087,1405,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,279336,9130,81972,5933,14809,2118,29877,3612,29281,3207,25050,2905,4231,912,8005,1427,6541,1230,1464,885,197364,7176,26495,2700,7514,1295,18981,2493,170869,6203,51907,3677,118962,5745,2707570,19459,2146350,19241,283476,6294,474256,9086,1092244,15503,1019684,14506,72560,4330,296374,7542,278171,7573,18203,1667,561220,11756,160004,6446,12234,2006,147770,6026,401216,10756,37399,2932,363817,10593,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,110170,5499,40669,2894,6148,1555,14630,1738,15498,1994,13439,1905,2059,627,4393,1093,3660,1000,733,378,69501,4869,9794,1540,1415,407,8379,1591,59707,4497,13030,1998,46677,3896,823954,10379,663793,10509,92476,3189,164794,4786,329867,8378,311462,8152,18405,1650,76656,3840,72993,3930,3663,856,160161,5725,51805,3705,4118,952,47687,3602,108356,4457,13094,1493,95262,4236,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,106394,4823,41380,3312,4411,821,13157,1907,18112,2455,14877,2166,3235,937,5700,1158,5033,1113,667,418,65014,4157,12108,1762,2026,846,10082,1728,52906,3875,11015,1661,41891,3251,802441,9063,662381,10192,99449,3608,155372,5734,333556,8045,315505,8219,18051,1863,74004,4150,69377,4012,4627,890,140060,5795,49435,3523,3460,1055,45975,3686,90625,4822,9347,1723,81278,4907,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,254340,7760,75625,4106,17719,1983,25771,2495,24757,2517,19484,2054,5273,1716,7378,1591,5953,1369,1425,696,178715,6733,27364,3108,7778,1613,19586,2670,151351,5866,46920,4001,104431,5438,2945258,19312,2343644,20161,329883,6557,513408,9642,1158903,14962,1074127,14957,84776,4058,341450,8233,315582,8128,25868,2194,601614,13385,180473,7138,16489,2170,163984,6782,421141,11319,48236,3432,372905,10229,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,18579,1943,4663,1186,300,208,1579,656,1604,732,1199,598,405,351,1180,643,951,550,229,247,13916,1948,1718,707,270,229,1448,668,12198,1672,4395,1184,7803,1593,240469,5208,185413,5539,24025,1957,36396,2687,95369,3852,89088,3917,6281,1142,29623,2412,27163,2320,2460,845,55056,3779,16319,2202,1473,916,14846,2083,38737,2957,3803,1090,34934,2725,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,125401,6069,34607,3613,5126,1137,13664,2026,12227,1947,10278,1777,1949,681,3590,1354,1923,813,1667,1006,90794,5939,9444,1820,2187,867,7257,1668,81350,5585,20097,2475,61253,4924,977926,12496,753087,11864,106102,4062,184226,6888,382170,8511,356160,7999,26010,2764,80589,5126,75048,4794,5541,1150,224839,7979,57995,4299,5298,1111,52697,4263,166844,6072,21509,2460,145335,5876,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,16048,1696,5125,1264,697,404,1482,647,2379,972,2121,883,258,228,567,344,531,344,36,60,10923,1263,2242,564,701,448,1541,489,8681,1223,1521,623,7160,1168,187843,3759,155926,4007,19258,1399,24290,2138,89074,3321,86055,3283,3019,788,23304,2087,22427,2081,877,394,31917,2499,10656,1409,542,270,10114,1357,21261,1980,1129,309,20132,1963,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,211900,8098,78768,4854,16691,2209,28820,2993,25348,2499,19809,2126,5539,1129,7909,1471,6227,1306,1682,641,133132,7035,19699,2697,4615,1245,15084,2149,113433,6187,34260,3291,79173,5146,1392410,15362,1099416,15999,149304,5790,261999,7737,560038,11316,525448,11377,34590,2750,128075,5303,120744,5231,7331,1248,292994,10503,86728,6044,7303,1302,79425,5866,206266,7698,22949,2310,183317,7398,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,647861,13802,267635,8628,34674,3255,101130,5959,100344,5854,78335,5143,22009,2657,31487,3212,23646,2522,7841,1677,380226,10907,52283,3727,7652,1578,44631,3113,327943,10486,73516,5484,254427,9690,4950024,28468,3855340,28929,408564,8861,997305,15400,1971847,22769,1815725,21173,156122,8076,477624,10370,429345,9915,48279,3471,1094684,17988,335967,11911,21156,2547,314811,11703,758717,14124,78114,5169,680603,13382,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,34465,3281,16615,2175,1116,495,4322,887,8530,1849,7765,1773,765,350,2647,667,2083,624,564,301,17850,2499,2930,844,162,186,2768,832,14920,2328,2418,1195,12502,1839,558638,8207,470567,9684,46859,2432,108549,4852,233503,6554,214429,6561,19074,1797,81656,3634,72992,3480,8664,1132,88071,5571,29609,2793,1632,695,27977,2756,58462,4237,4700,977,53762,4083,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,11983,1627,4747,960,911,324,1906,775,1460,469,1331,456,129,131,470,224,416,214,54,53,7236,1359,1270,538,281,259,989,485,5966,1355,1878,747,4088,939,144849,3310,115937,3784,13104,1187,20158,1899,66415,3112,63814,3088,2601,643,16260,1607,15757,1569,503,257,28912,2001,10246,1412,343,165,9903,1403,18666,1730,1870,575,16796,1584,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,131039,6440,39835,3175,8368,1635,12998,2038,13765,1770,10939,1756,2826,909,4704,1130,4102,1068,602,353,91204,5470,12200,1967,2738,794,9462,1873,79004,4714,22609,3084,56395,4220,1807927,16689,1438801,16845,156380,5183,320447,9555,773820,11059,723202,11285,50618,2786,188154,6594,175022,6817,13132,1736,369126,11156,105135,5896,6908,1366,98227,5955,263991,9303,21067,2557,242924,8394,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,135471,5035,55551,4007,9306,2091,17045,2349,22892,2141,20093,2071,2799,796,6308,1253,5511,1145,797,389,79920,4737,15965,2177,2470,791,13495,2046,63955,4134,15509,1984,48446,3905,1438961,13931,1164134,13531,159685,4897,266006,7650,602430,11533,571924,11651,30506,2870,136013,5954,126318,5801,9695,1551,274827,9056,88316,4502,4878,1101,83438,4620,186511,7238,17267,2176,169244,7051,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,59602,4198,27191,2664,6869,1304,11140,1679,7891,1506,6376,1384,1515,607,1291,557,1251,557,40,68,32411,3211,6712,1429,2667,934,4045,1052,25699,2626,8972,1495,16727,2094,440545,7523,361552,7384,71113,3838,93093,3927,161602,4894,146794,4895,14808,1764,35744,2658,32131,2414,3613,1045,78993,4494,23616,2812,5111,1223,18505,2482,55377,3571,10828,1549,44549,3317,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,11424,85593,4703,22776,2321,2452,552,7444,1414,10086,1373,8432,1396,1654,616,2794,891,2580,880,214,171,62817,4424,8912,1662,1248,456,7664,1589,53905,4235,12010,2164,41895,3658,1355044,11389,1105068,11537,137606,3531,203355,6051,604489,8545,578642,8617,25847,1915,159618,3875,151625,3772,7993,1225,249976,7180,85022,4660,5254,1349,79768,4603,164954,6241,12817,1775,152137,6016,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133902,3357,7774,1252,3507,903,315,305,1054,527,1704,644,1547,623,157,158,434,349,434,349,0,258,4267,1000,639,384,101,84,538,374,3628,984,688,549,2940,968,126128,3368,105991,3194,11082,1230,20186,1673,60804,2968,58298,3059,2506,642,13919,1590,13291,1560,628,300,20137,2154,8397,1231,540,387,7857,1246,11740,1687,1023,411,10717,1621,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,956970,8777,276998,7338,118939,4453,52547,3197,46873,2828,15538,1653,8338,1374,7200,1056,3981,802,1687,549,2294,610,158059,5970,21385,2186,9855,1506,11530,1597,136674,5142,80432,4379,56242,3715,679972,9099,482770,8940,104088,3975,145823,4800,194488,5773,158388,5594,36100,2568,38371,2248,29401,1842,8970,1437,197202,6247,38862,3042,6280,891,32582,2766,158340,5247,30999,2213,127341,5065,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
