GEO_ID,S1903_C01_001E,S1903_C01_001M,S1903_C01_002E,S1903_C01_002M,S1903_C01_003E,S1903_C01_003M,S1903_C01_004E,S1903_C01_004M,S1903_C01_005E,S1903_C01_005M,S1903_C01_006E,S1903_C01_006M,S1903_C01_007E,S1903_C01_007M,S1903_C01_008E,S1903_C01_008M,S1903_C01_009E,S1903_C01_009M,S1903_C01_010E,S1903_C01_010M,S1903_C01_011E,S1903_C01_011M,S1903_C01_012E,S1903_C01_012M,S1903_C01_013E,S1903_C01_013M,S1903_C01_014E,S1903_C01_014M,S1903_C01_015E,S1903_C01_015M,S1903_C01_016E,S1903_C01_016M,S1903_C01_017E,S1903_C01_017M,S1903_C01_018E,S1903_C01_018M,S1903_C01_019E,S1903_C01_019M,S1903_C01_020E,S1903_C01_020M,S1903_C01_021E,S1903_C01_021M,S1903_C01_022E,S1903_C01_022M,S1903_C01_023E,S1903_C01_023M,S1903_C01_024E,S1903_C01_024M,S1903_C01_025E,S1903_C01_025M,S1903_C01_026E,S1903_C01_026M,S1903_C01_027E,S1903_C01_027M,S1903_C01_028E,S1903_C01_028M,S1903_C01_029E,S1903_C01_029M,S1903_C01_030E,S1903_C01_030M,S1903_C02_001E,S1903_C02_001M,S1903_C02_002E,S1903_C02_002M,S1903_C02_003E,S1903_C02_003M,S1903_C02_004E,S1903_C02_005E,S1903_C02_005M,S1903_C02_006E,S1903_C02_006M,S1903_C02_007E,S1903_C02_007M,S1903_C02_008E,S1903_C02_008M,S1903_C02_009E,S1903_C02_009M,S1903_C02_010E,S1903_C02_010M,S1903_C02_011E,S1903_C02_011M,S1903_C02_012E,S1903_C02_012M,S1903_C02_013E,S1903_C02_013M,S1903_C02_014E,S1903_C02_014M,S1903_C02_015E,S1903_C02_015M,S1903_C02_016E,S1903_C02_016M,S1903_C02_017E,S1903_C02_017M,S1903_C02_018E,S1903_C02_018M,S1903_C02_019E,S1903_C02_019M,S1903_C02_020E,S1903_C02_020M,S1903_C02_021E,S1903_C02_021M,S1903_C02_022E,S1903_C02_022M,S1903_C02_023E,S1903_C02_023M,S1903_C02_024E,S1903_C02_024M,S1903_C02_025E,S1903_C02_025M,S1903_C02_026E,S1903_C02_026M,S1903_C02_027E,S1903_C02_027M,S1903_C02_028E,S1903_C02_028M,S1903_C02_029E,S1903_C02_029M,S1903_C02_030E,S1903_C02_030M,S1903_C02_004M,NAME,S1903_C01_001EA,S1903_C01_001MA,S1903_C01_002EA,S1903_C01_002MA,S1903_C01_003MA,S1903_C01_003EA,S1903_C01_004EA,S1903_C01_004MA,S1903_C01_005EA,S1903_C01_005MA,S1903_C01_006MA,S1903_C01_006EA,S1903_C01_007EA,S1903_C01_007MA,S1903_C01_008MA,S1903_C01_008EA,S1903_C01_009EA,S1903_C01_009MA,S1903_C01_010EA,S1903_C01_010MA,S1903_C01_011MA,S1903_C01_011EA,S1903_C01_012EA,S1903_C01_012MA,S1903_C01_013EA,S1903_C01_013MA,S1903_C01_014EA,S1903_C01_014MA,S1903_C01_015EA,S1903_C01_015MA,S1903_C01_016MA,S1903_C01_016EA,S1903_C01_017EA,S1903_C01_017MA,S1903_C01_018MA,S1903_C01_018EA,S1903_C01_019EA,S1903_C01_019MA,S1903_C01_020EA,S1903_C01_020MA,S1903_C01_021MA,S1903_C01_021EA,S1903_C01_022EA,S1903_C01_022MA,S1903_C01_023MA,S1903_C01_023EA,S1903_C01_024EA,S1903_C01_024MA,S1903_C01_025EA,S1903_C01_025MA,S1903_C01_026EA,S1903_C01_026MA,S1903_C01_027MA,S1903_C01_027EA,S1903_C01_028EA,S1903_C01_028MA,S1903_C01_029MA,S1903_C01_029EA,S1903_C01_030MA,S1903_C01_030EA,S1903_C02_001MA,S1903_C02_001EA,S1903_C02_002EA,S1903_C02_002MA,S1903_C02_003MA,S1903_C02_003EA,S1903_C02_004MA,S1903_C02_004EA,S1903_C02_005MA,S1903_C02_005EA,S1903_C02_006EA,S1903_C02_006MA,S1903_C02_007EA,S1903_C02_007MA,S1903_C02_008EA,S1903_C02_008MA,S1903_C02_009EA,S1903_C02_009MA,S1903_C02_010MA,S1903_C02_010EA,S1903_C02_011EA,S1903_C02_011MA,S1903_C02_012MA,S1903_C02_012EA,S1903_C02_013EA,S1903_C02_013MA,S1903_C02_014EA,S1903_C02_014MA,S1903_C02_015MA,S1903_C02_015EA,S1903_C02_016MA,S1903_C02_016EA,S1903_C02_017MA,S1903_C02_017EA,S1903_C02_018EA,S1903_C02_018MA,S1903_C02_019EA,S1903_C02_019MA,S1903_C02_020EA,S1903_C02_020MA,S1903_C02_021MA,S1903_C02_021EA,S1903_C02_022EA,S1903_C02_022MA,S1903_C02_023EA,S1903_C02_023MA,S1903_C02_024EA,S1903_C02_024MA,S1903_C02_025EA,S1903_C02_025MA,S1903_C02_026MA,S1903_C02_026EA,S1903_C02_027EA,S1903_C02_027MA,S1903_C02_028EA,S1903_C02_028MA,S1903_C02_029MA,S1903_C02_029EA,S1903_C02_030EA,S1903_C02_030MA,state
0400000US13,3532908,15691,63.6,0.2,30.0,0.2,0.2,0.1,2.8,0.1,-999999999.0,-999999999.0,2.1,0.1,1.2,0.1,6.3,0.2,60.0,0.3,4.2,0.2,36.4,0.3,39.7,0.3,19.7,0.2,2406226,16700,45.9,0.4,54.1,0.4,70.4,0.5,22.7,0.5,6.9,0.3,1126682,15922,53.5,0.7,47.0,0.7,6.5,0.4,46.5,0.7,36.9,0.7,9.5,0.5,33.0,-888888888.0,33.6,-888888888.0,30.1,-888888888.0,47209,378,54595,685,34717,728,31383,65321,2682,-999999999,-999999999,30288,2479,40237,5174,35951,1696,55831,709,21855,1003,50242,565,56749,821,35371,689,56684,681,52994,1062,59776,824,71314,730,26159,616,37398,1619,29479,643,25410,548,23533,652,45468,3422,34239,1308,30770,634,50956,1602,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2520,Georgia,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),13
0400000US15,447748,4282,33.9,0.7,2.2,0.3,-999999999.0,-999999999.0,39.0,0.7,7.8,0.4,1.0,0.2,15.6,0.8,7.3,0.5,31.3,0.6,3.6,0.4,31.2,0.6,39.9,0.6,25.4,0.5,309165,5759,39.5,1.1,60.5,1.1,74.1,1.3,18.3,1.1,7.6,0.6,138583,4966,49.9,1.9,39.1,2.0,10.7,1.2,50.1,1.9,38.4,2.0,11.7,1.2,33.3,-888888888.0,33.8,-888888888.0,28.7,-888888888.0,66259,1628,66286,2439,58478,9132,30728,71946,2387,59935,5175,42904,12862,60826,2476,50276,5943,67731,3385,44762,5777,63843,3177,75924,2367,59378,2544,77447,1597,71446,1994,81901,1817,86457,1796,45609,3268,64005,5402,40883,1418,37271,2382,30456,2632,73967,8357,45152,3150,37414,4768,69865,7827,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,15349,Hawaii,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),15
0400000US16,583106,5317,93.8,0.4,-999999999.0,-999999999.0,1.1,0.2,1.0,0.2,-999999999.0,-999999999.0,1.9,0.3,1.5,0.2,7.7,0.4,88.4,0.4,6.3,0.4,33.3,0.7,37.2,0.6,23.2,0.5,405908,6386,45.4,0.9,54.6,0.9,79.4,1.1,14.6,0.9,6.0,0.7,177198,5450,53.4,1.5,43.6,1.6,9.8,1.0,46.6,1.5,35.4,1.8,11.2,1.3,26.4,-888888888.0,26.1,-888888888.0,25.9,-888888888.0,45489,929,45882,934,50710,18993,35189,52425,6369,-999999999,-999999999,34729,8339,42246,9428,33323,2976,46970,945,26946,2026,49189,2205,55721,1610,34040,1681,54483,1240,50674,1903,57365,1594,61890,1118,26750,1929,35366,2606,27027,998,24505,1557,21852,953,39303,5498,30535,1568,26872,1574,43440,5005,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,4500,Idaho,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),16
0400000US17,4770194,13140,76.6,0.2,13.8,0.1,0.2,0.1,4.2,0.1,-999999999.0,-999999999.0,3.8,0.1,1.2,0.1,11.0,0.2,69.8,0.2,3.6,0.1,34.4,0.2,39.7,0.2,22.3,0.1,3121020,16046,44.8,0.3,55.2,0.3,73.4,0.4,19.6,0.4,7.1,0.2,1649174,15000,54.2,0.5,46.8,0.5,7.4,0.3,45.8,0.5,36.4,0.5,9.4,0.3,30.1,-888888888.0,30.9,-888888888.0,27.5,-888888888.0,55137,408,60343,342,32090,639,42213,73690,3164,63587,29667,43911,2040,46472,2545,45188,1011,61887,342,22263,1039,60798,653,67510,734,37161,441,68705,605,65681,796,70745,676,82304,579,31738,597,45823,1476,32785,575,28467,734,25763,613,55633,2494,38853,1053,35195,728,59986,2732,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,3237,Illinois,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),17
0400000US18,2480077,10833,86.6,0.2,9.0,0.2,0.2,0.1,1.5,0.1,-999999999.0,-999999999.0,1.7,0.1,1.0,0.1,4.2,0.1,84.2,0.2,4.8,0.2,33.1,0.3,39.6,0.2,22.5,0.2,1648172,14329,43.7,0.5,56.3,0.5,74.6,0.5,18.5,0.5,7.0,0.3,831905,12481,53.0,0.7,45.7,0.7,7.3,0.4,47.0,0.7,37.4,0.6,9.6,0.5,27.0,-888888888.0,26.6,-888888888.0,26.3,-888888888.0,46974,421,49669,519,28577,1310,34953,50327,3619,33535,17631,36045,2153,35263,3662,40748,1576,49841,518,21823,1054,51216,605,57662,959,34636,589,58596,664,55716,1163,60120,702,69259,658,27495,869,40232,1620,27484,573,24142,682,22146,481,43385,2557,32436,684,30023,820,46413,1628,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,10417,Indiana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),18
0400000US19,1227048,6132,94.1,0.3,2.6,0.2,0.2,0.1,1.3,0.1,-999999999.0,-999999999.0,0.8,0.1,0.9,0.1,3.3,0.2,91.8,0.3,5.8,0.2,31.9,0.3,38.2,0.3,24.1,0.3,796744,7245,43.6,0.6,56.4,0.6,78.6,0.6,15.2,0.5,6.2,0.4,430304,6084,52.7,0.9,44.9,0.8,7.8,0.5,47.3,0.9,36.7,1.0,10.6,0.6,26.6,-888888888.0,26.0,-888888888.0,26.5,-888888888.0,50957,431,51670,422,27373,3176,20000,56397,5348,39686,23874,37716,5226,38784,5457,36642,2864,51995,417,24583,1438,57916,1243,61484,864,34731,700,64122,918,62150,954,65417,1110,73685,826,29460,1186,40483,1615,28873,729,24741,650,22619,709,41967,3526,35088,1095,31514,876,51426,2710,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,5055,Iowa,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),19
0400000US20,1113911,5555,88.2,0.3,5.8,0.2,0.8,0.1,1.9,0.1,-999999999.0,-999999999.0,1.5,0.2,1.9,0.2,7.0,0.2,83.0,0.3,5.8,0.2,33.3,0.3,38.5,0.3,22.4,0.3,727171,6574,45.8,0.6,54.2,0.6,77.5,0.7,15.6,0.6,6.9,0.4,386740,6760,52.2,0.8,44.9,0.9,7.4,0.6,47.8,0.8,38.3,1.0,9.5,0.7,24.1,-888888888.0,24.3,-888888888.0,22.3,-888888888.0,50241,520,51813,540,33461,2283,36881,57943,8071,95013,59938,35299,2332,37980,5699,38578,2341,52681,752,25155,1890,54410,1317,61740,1170,36516,663,62955,904,60319,1375,65249,1056,73016,1024,29645,1641,39973,3752,29850,752,26050,807,24040,854,46337,3522,33826,1773,30801,817,50205,2287,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,5837,Kansas,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),20
0400000US21,1707004,8109,89.2,0.2,7.9,0.2,0.2,0.1,1.0,0.1,-999999999.0,-999999999.0,0.6,0.1,1.1,0.1,2.1,0.1,87.8,0.2,4.5,0.2,32.5,0.3,40.0,0.3,23.0,0.2,1140771,10522,41.7,0.6,58.3,0.6,73.2,0.6,19.7,0.5,7.1,0.4,566233,9813,54.2,0.8,47.0,0.8,7.2,0.5,45.8,0.8,37.1,0.9,8.7,0.6,26.3,-888888888.0,26.3,-888888888.0,24.8,-888888888.0,41724,419,43190,535,26739,1197,40386,52261,8693,48292,42549,34572,13130,36294,6659,36764,5846,43338,542,21609,1338,47644,1073,50280,782,30023,718,53012,690,51351,1256,53881,664,64828,857,23866,1025,33574,2427,23078,616,20850,567,18857,631,39008,3864,26546,837,23448,1422,43203,2512,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,29321,Kentucky,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),21
0400000US22,1719473,9205,66.1,0.4,29.9,0.3,0.5,0.1,1.3,0.1,-999999999.0,-999999999.0,0.9,0.1,1.2,0.1,3.6,0.2,63.6,0.3,4.7,0.3,33.7,0.4,39.7,0.4,21.9,0.3,1125659,9109,43.6,0.7,56.4,0.7,66.2,0.7,25.8,0.6,8.0,0.4,593814,8002,51.8,0.9,45.6,0.9,6.2,0.4,48.2,0.9,39.2,1.0,9.0,0.6,33.5,-888888888.0,34.8,-888888888.0,29.6,-888888888.0,42944,680,52333,806,27123,626,34783,45394,5849,60866,33776,42843,5490,36620,3829,39494,4295,52958,1049,21320,1168,48614,1529,51206,818,30935,631,54059,903,50855,1262,56314,959,72313,1030,24554,926,41048,2101,24428,722,20401,700,18593,773,41172,3341,30582,1097,27186,1354,47206,3773,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,7755,Louisiana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),22
0400000US23,554543,4451,96.5,0.3,0.7,0.1,0.6,0.2,0.8,0.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.2,0.2,0.9,0.1,95.8,0.3,3.3,0.4,28.2,0.5,42.9,0.6,25.6,0.4,346950,5393,38.9,1.0,61.1,1.0,78.0,1.1,15.3,0.8,6.7,0.6,207593,4390,53.8,1.2,44.0,1.3,9.8,1.0,46.2,1.2,34.8,1.3,11.4,1.0,23.3,-888888888.0,22.7,-888888888.0,22.6,-888888888.0,46709,898,47253,1021,28839,9576,18214,44638,10404,-666666666,-222222222,-999999999,-999999999,41891,9515,37370,8078,47311,1048,28288,4065,51438,1775,56035,1464,33358,1032,58689,1304,53367,2090,61403,1242,66945,1332,29277,2030,38177,4346,28040,1226,23862,1254,20139,863,48970,4183,32533,1440,27402,1740,56467,3703,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,5202,Maine,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,-,**,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),23
0400000US24,2157717,7667,62.0,0.3,28.9,0.2,0.3,0.1,4.8,0.1,-999999999.0,-999999999.0,2.2,0.1,1.8,0.1,5.7,0.2,59.0,0.3,2.8,0.2,33.6,0.3,41.9,0.2,21.7,0.2,1437113,10814,44.1,0.5,55.9,0.5,70.8,0.5,21.7,0.4,7.4,0.4,720604,9545,56.4,0.8,48.2,0.8,8.2,0.5,43.6,0.8,34.2,0.7,9.4,0.5,28.8,-888888888.0,28.8,-888888888.0,26.4,-888888888.0,71122,579,80097,849,54887,1332,61344,91327,3306,-999999999,-999999999,55729,2370,70006,4814,58756,2192,80908,830,30422,3050,72761,1416,87178,1237,47949,1136,85985,953,82552,1717,88028,1402,105260,1130,45506,1494,56184,2191,43675,1008,38977,1355,34522,1152,76420,6476,50823,828,44730,1543,80564,4409,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,8492,Maryland,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),24
0400000US25,2522394,9088,83.9,0.2,6.1,0.2,0.2,0.1,4.8,0.1,-999999999.0,-999999999.0,3.3,0.2,1.8,0.1,7.9,0.2,80.1,0.2,2.7,0.1,31.9,0.3,41.9,0.3,23.5,0.2,1598867,12256,43.7,0.5,56.3,0.5,73.4,0.5,20.1,0.4,6.5,0.3,923527,10656,56.1,0.6,46.2,0.6,9.9,0.5,43.9,0.6,32.8,0.6,11.1,0.5,30.1,-888888888.0,30.5,-888888888.0,28.0,-888888888.0,65339,645,69713,874,40394,1961,21933,72350,3594,43642,9051,34123,2769,46696,3343,32605,1961,71284,628,30196,2362,73806,1198,79754,1342,38233,775,82977,1106,83726,2384,82660,1145,100696,724,36767,1235,55359,2303,37769,845,31990,870,26088,920,75457,2735,45481,1486,36660,1070,78534,3268,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,12263,Massachusetts,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),25
0400000US26,3819068,10789,81.9,0.2,13.4,0.2,0.5,0.1,2.0,0.1,-999999999.0,-999999999.0,0.7,0.1,1.4,0.1,3.2,0.1,79.6,0.2,4.1,0.2,30.2,0.2,41.4,0.2,24.3,0.2,2482612,15037,42.0,0.3,58.0,0.3,73.4,0.4,19.9,0.4,6.7,0.2,1336456,14066,53.1,0.5,46.0,0.5,7.1,0.3,46.9,0.5,37.6,0.5,9.3,0.4,27.6,-888888888.0,27.6,-888888888.0,26.1,-888888888.0,46859,331,50385,312,27986,1014,38691,71563,2915,45985,42801,31963,3301,34574,2708,37087,2109,50715,331,20316,934,50328,540,57665,654,35504,456,59295,467,56792,943,60571,441,71197,413,26989,696,40667,1159,27575,450,24320,476,22348,398,45509,2223,32204,507,30067,709,45172,1731,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,3598,Michigan,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),26
0400000US27,2111943,6274,89.5,0.2,4.6,0.1,0.9,0.1,2.9,0.1,-999999999.0,-999999999.0,0.9,0.1,1.2,0.1,3.1,0.1,87.4,0.2,4.4,0.2,33.9,0.3,39.9,0.2,21.8,0.2,1374436,9338,45.1,0.5,54.9,0.5,78.6,0.6,14.9,0.5,6.5,0.3,737507,8630,53.0,0.7,44.4,0.8,8.6,0.4,47.0,0.7,35.9,0.8,11.1,0.5,22.9,-888888888.0,22.8,-888888888.0,21.9,-888888888.0,58906,668,61220,419,28136,1917,32153,65959,4372,-999999999,-999999999,47324,5800,44520,5830,41718,2169,61667,421,27635,1870,65976,911,71902,830,37428,752,73511,782,73899,1493,73261,838,84461,766,32967,1382,48814,2708,34549,703,30176,594,26352,642,57664,3390,40317,608,34634,1217,63447,1927,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,3059,Minnesota,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),27
0400000US28,1090521,7826,63.0,0.4,34.8,0.4,0.4,0.1,0.7,0.1,-999999999.0,-999999999.0,0.5,0.1,0.6,0.1,1.7,0.2,61.9,0.4,4.0,0.4,32.4,0.5,39.8,0.4,23.8,0.3,747620,9723,43.2,0.8,56.8,0.8,64.3,0.9,28.0,0.8,7.6,0.6,342901,7547,56.1,1.1,50.3,1.1,5.8,0.7,43.9,1.1,37.1,1.1,6.8,0.7,32.4,-888888888.0,33.4,-888888888.0,28.5,-888888888.0,37095,584,46174,993,24414,820,40390,48607,4804,-999999999,-999999999,27757,6490,38448,4115,30912,1726,46524,1012,17302,2638,40587,953,43250,1248,28388,1128,45857,974,40875,1116,49058,1085,61085,1010,21872,687,35648,2270,20660,618,17903,807,16881,652,33490,4427,25109,1197,22093,1090,41812,4021,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,3249,Mississippi,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),28
0400000US29,2359135,11280,84.9,0.2,11.2,0.2,0.4,0.1,1.3,0.1,-999999999.0,-999999999.0,0.8,0.1,1.3,0.1,2.5,0.1,83.4,0.2,4.8,0.2,32.1,0.3,39.3,0.3,23.8,0.2,1517231,12741,42.3,0.5,57.7,0.5,74.1,0.6,19.3,0.4,6.6,0.3,841904,9954,54.1,0.7,46.4,0.7,7.7,0.5,45.9,0.7,36.1,0.7,9.7,0.5,28.2,-888888888.0,28.4,-888888888.0,26.5,-888888888.0,45321,418,48448,560,28487,1042,31932,57575,8931,36875,17134,30834,2940,33298,4813,36073,2633,48649,569,22657,1073,50725,836,54578,916,33906,609,57274,605,54931,1141,58899,880,68532,797,27448,1002,38811,2113,26849,397,23680,612,21759,507,41864,2892,31352,620,27881,980,47212,2735,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,10814,Missouri,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),29
