GEO_ID,S2409_C01_001E,S2409_C01_001M,S2409_C01_002E,S2409_C01_002M,S2409_C01_003E,S2409_C01_003M,S2409_C01_004E,S2409_C01_004M,S2409_C01_005E,S2409_C01_005M,S2409_C01_006E,S2409_C01_006M,S2409_C01_007E,S2409_C01_007M,S2409_C01_008E,S2409_C01_008M,S2409_C01_009E,S2409_C01_009M,S2409_C01_010E,S2409_C01_010M,S2409_C02_001E,S2409_C02_001M,S2409_C02_002E,S2409_C02_002M,S2409_C02_003E,S2409_C02_003M,S2409_C02_004E,S2409_C02_004M,S2409_C02_005E,S2409_C02_005M,S2409_C02_006E,S2409_C02_006M,S2409_C02_007E,S2409_C02_007M,S2409_C02_008E,S2409_C02_008M,S2409_C02_009E,S2409_C02_009M,S2409_C02_010E,S2409_C02_010M,S2409_C03_001E,S2409_C03_001M,S2409_C03_002E,S2409_C03_002M,S2409_C03_003E,S2409_C03_003M,S2409_C03_004E,S2409_C03_004M,S2409_C03_005E,S2409_C03_005M,S2409_C03_006E,S2409_C03_006M,S2409_C03_007E,S2409_C03_007M,S2409_C03_008E,S2409_C03_008M,S2409_C03_009E,S2409_C03_009M,S2409_C03_010E,S2409_C03_010M,S2409_C04_001E,S2409_C04_001M,S2409_C04_002E,S2409_C04_002M,S2409_C04_003E,S2409_C04_003M,S2409_C04_004E,S2409_C04_004M,S2409_C04_005E,S2409_C04_005M,S2409_C04_006E,S2409_C04_006M,S2409_C04_007E,S2409_C04_007M,S2409_C04_008E,S2409_C04_008M,S2409_C04_009E,S2409_C04_009M,S2409_C04_010E,S2409_C04_010M,S2409_C05_001E,S2409_C05_001M,S2409_C05_002E,S2409_C05_002M,S2409_C05_003E,S2409_C05_003M,S2409_C05_004E,S2409_C05_004M,S2409_C05_005E,S2409_C05_005M,S2409_C05_006E,S2409_C05_006M,S2409_C05_007E,S2409_C05_007M,S2409_C05_008E,S2409_C05_008M,S2409_C05_009E,S2409_C05_009M,S2409_C05_010E,S2409_C05_010M,S2409_C06_001E,S2409_C06_001M,S2409_C06_002E,S2409_C06_002M,S2409_C06_003E,S2409_C06_003M,S2409_C06_004E,S2409_C06_004M,S2409_C06_005E,S2409_C06_005M,S2409_C06_006E,S2409_C06_006M,S2409_C06_007E,S2409_C06_007M,S2409_C06_008E,S2409_C06_008M,S2409_C06_009E,S2409_C06_009M,S2409_C06_010E,S2409_C06_010M,NAME,S2409_C01_001EA,S2409_C01_001MA,S2409_C01_002MA,S2409_C01_002EA,S2409_C01_003MA,S2409_C01_003EA,S2409_C01_004EA,S2409_C01_004MA,S2409_C01_005EA,S2409_C01_005MA,S2409_C01_006EA,S2409_C01_006MA,S2409_C01_007MA,S2409_C01_007EA,S2409_C01_008MA,S2409_C01_008EA,S2409_C01_009EA,S2409_C01_009MA,S2409_C01_010EA,S2409_C01_010MA,S2409_C02_001EA,S2409_C02_001MA,S2409_C02_002EA,S2409_C02_002MA,S2409_C02_003MA,S2409_C02_003EA,S2409_C02_004MA,S2409_C02_004EA,S2409_C02_005EA,S2409_C02_005MA,S2409_C02_006EA,S2409_C02_006MA,S2409_C02_007MA,S2409_C02_007EA,S2409_C02_008EA,S2409_C02_008MA,S2409_C02_009MA,S2409_C02_009EA,S2409_C02_010EA,S2409_C02_010MA,S2409_C03_001EA,S2409_C03_001MA,S2409_C03_002EA,S2409_C03_002MA,S2409_C03_003MA,S2409_C03_003EA,S2409_C03_004MA,S2409_C03_004EA,S2409_C03_005MA,S2409_C03_005EA,S2409_C03_006EA,S2409_C03_006MA,S2409_C03_007MA,S2409_C03_007EA,S2409_C03_008EA,S2409_C03_008MA,S2409_C03_009EA,S2409_C03_009MA,S2409_C03_010EA,S2409_C03_010MA,S2409_C04_001MA,S2409_C04_001EA,S2409_C04_002MA,S2409_C04_002EA,S2409_C04_003EA,S2409_C04_003MA,S2409_C04_004EA,S2409_C04_004MA,S2409_C04_005MA,S2409_C04_005EA,S2409_C04_006EA,S2409_C04_006MA,S2409_C04_007MA,S2409_C04_007EA,S2409_C04_008EA,S2409_C04_008MA,S2409_C04_009MA,S2409_C04_009EA,S2409_C04_010EA,S2409_C04_010MA,S2409_C05_001EA,S2409_C05_001MA,S2409_C05_002EA,S2409_C05_002MA,S2409_C05_003MA,S2409_C05_003EA,S2409_C05_004EA,S2409_C05_004MA,S2409_C05_005EA,S2409_C05_005MA,S2409_C05_006EA,S2409_C05_006MA,S2409_C05_007MA,S2409_C05_007EA,S2409_C05_008EA,S2409_C05_008MA,S2409_C05_009EA,S2409_C05_009MA,S2409_C05_010EA,S2409_C05_010MA,S2409_C06_001MA,S2409_C06_001EA,S2409_C06_002EA,S2409_C06_002MA,S2409_C06_003EA,S2409_C06_003MA,S2409_C06_004EA,S2409_C06_004MA,S2409_C06_005MA,S2409_C06_005EA,S2409_C06_006EA,S2409_C06_006MA,S2409_C06_007MA,S2409_C06_007EA,S2409_C06_008MA,S2409_C06_008EA,S2409_C06_009EA,S2409_C06_009MA,S2409_C06_010EA,S2409_C06_010MA,state
0400000US13,3040931,22698,2229437,23981,2104448,22411,124989,6184,169464,6575,234238,9387,160116,6948,124296,6297,123380,6493,6.9,-888888888.0,55.8,0.4,59.1,0.5,58.1,0.6,74.4,1.7,36.2,1.9,42.7,1.7,38.6,2.0,57.6,2.8,68.5,2.3,-888888888,-888888888,44.2,0.4,40.9,0.5,41.9,0.6,25.6,1.7,63.8,1.9,57.3,1.7,61.4,2.0,42.4,2.8,31.5,2.3,-888888888,-888888888,40420,210,39655,619,38706,632,51492,1364,41917,697,40724,587,40380,846,55583,1469,31043,928,-888888888,-888888888,44279,935,43683,1371,42436,758,55643,3158,48278,3631,41522,948,44117,3019,58110,3058,35147,3064,-888888888,-888888888,35570,362,32740,692,32483,535,40660,2903,40240,1073,40058,1089,37833,1399,52304,1608,25180,1970,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,444093,7503,281200,6316,265822,5961,15378,2202,34431,2921,15678,1789,45797,2617,45166,3365,21821,2507,6.4,-888888888.0,55.3,0.8,57.3,1.2,57.0,1.2,62.5,5.8,39.4,3.7,68.3,5.2,32.9,2.3,70.0,2.8,60.7,4.8,-888888888,-888888888,44.7,0.8,42.7,1.2,43.0,1.2,37.5,5.8,60.6,3.7,31.7,5.2,67.1,2.3,30.0,2.8,39.3,4.8,-888888888,-888888888,41880,437,38264,1316,37491,1042,52218,9099,44817,3097,51407,2963,48056,1559,60398,2415,40246,6121,-888888888,-888888888,46559,891,41845,866,41363,890,60647,7807,51187,2517,54766,5192,51318,1193,61809,2606,41148,2995,-888888888,-888888888,38248,1199,35178,757,35046,995,42117,7151,42374,2606,43638,8303,46557,1222,52083,6018,32306,7392,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,453589,8283,316865,7591,294915,7428,21950,2443,27835,2240,33710,3113,29740,2528,16043,1859,29396,2576,5.9,-888888888.0,59.9,0.9,63.9,1.1,62.9,1.1,78.0,4.9,39.3,4.9,44.5,3.9,44.7,3.9,66.6,5.5,65.4,4.1,-888888888,-888888888,40.1,0.9,36.1,1.1,37.1,1.1,22.0,4.9,60.7,4.9,55.5,3.9,55.3,3.9,33.4,5.5,34.6,4.1,-888888888,-888888888,37040,548,35894,728,35098,1024,51953,2010,41806,3080,40217,2914,41645,1546,55501,3124,31258,1399,-888888888,-888888888,41773,650,40645,701,39626,1559,56780,8657,60863,5631,46616,4065,45574,2842,60465,2408,36272,3489,-888888888,-888888888,31307,511,29685,1536,29175,1727,36061,8618,34412,4355,32632,2891,39531,3928,46783,5324,22320,4679,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,4176588,20851,3097059,21040,2941696,20608,155363,6754,367448,10461,286900,8682,162971,6022,105841,5216,156369,5661,5.6,-888888888.0,56.5,0.3,59.9,0.3,59.1,0.3,76.2,1.7,35.3,1.2,48.1,1.3,43.2,1.8,58.6,2.4,66.6,1.5,-888888888,-888888888,43.5,0.3,40.1,0.3,40.9,0.3,23.8,1.7,64.7,1.2,51.9,1.3,56.8,1.8,41.4,2.4,33.4,1.5,-888888888,-888888888,46031,263,44298,620,43221,610,60558,1280,45258,1026,55276,950,51554,645,58621,1617,35429,1147,-888888888,-888888888,51377,220,50492,240,50020,501,65641,4329,52176,1209,61715,705,59581,1953,61549,1576,41521,777,-888888888,-888888888,40373,256,37360,446,37273,389,42092,4603,41681,629,50119,1257,48496,1258,54452,1687,24800,2088,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,2033121,16512,1547513,14691,1486470,14916,61043,4327,180673,6293,111530,5559,74432,4685,41242,3104,77731,4118,5.4,-888888888.0,57.5,0.4,60.8,0.5,60.1,0.5,79.5,2.0,33.8,1.5,50.0,2.1,43.9,2.7,56.9,3.6,69.5,2.4,-888888888,-888888888,42.5,0.4,39.2,0.5,39.9,0.5,20.5,2.0,66.2,1.5,50.0,2.1,56.1,2.7,43.1,3.6,30.5,2.4,-888888888,-888888888,40288,198,39891,408,39508,515,50439,2503,40689,702,42189,857,41379,855,59635,2501,31541,926,-888888888,-888888888,45701,324,45430,361,45131,441,52013,1755,45638,3710,47730,1935,47739,3230,64042,3871,35626,2759,-888888888,-888888888,33469,581,31890,297,31876,301,33212,3897,37567,1321,37071,718,37924,1265,52278,2402,25167,2766,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1069078,9282,767817,10074,724776,9828,43041,3160,85209,3581,67214,3653,59002,2965,23522,2319,66314,3552,4.9,-888888888.0,57.7,0.4,61.6,0.5,60.6,0.6,77.4,3.0,33.1,2.4,45.8,2.7,40.8,2.9,56.3,4.2,71.7,2.1,-888888888,-888888888,42.3,0.4,38.4,0.5,39.4,0.6,22.6,3.0,66.9,2.4,54.2,2.7,59.2,2.9,43.7,4.2,28.3,2.1,-888888888,-888888888,40788,259,40160,295,39823,585,50364,2326,38359,1626,45549,1068,49416,1475,56059,1367,31965,700,-888888888,-888888888,45384,457,44482,931,43942,960,51595,1249,45240,2135,50418,1499,52622,2301,60078,3066,36984,1917,-888888888,-888888888,35175,353,32856,683,32748,679,36641,3385,34504,1763,41256,1173,46724,1345,51542,2755,21525,1235,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,975197,7744,672318,7771,638330,7834,33988,2327,77211,3378,76897,3640,62269,3691,33982,2968,52520,2857,4.1,-888888888.0,57.8,0.5,61.9,0.7,61.1,0.7,77.7,2.7,33.7,2.0,48.7,2.5,41.8,2.3,59.3,4.1,71.9,2.3,-888888888,-888888888,42.2,0.5,38.1,0.7,38.9,0.7,22.3,2.7,66.3,2.0,51.3,2.5,58.2,2.3,40.7,4.1,28.1,2.3,-888888888,-888888888,40066,400,39693,806,39152,895,50505,1882,39837,1705,40063,1100,40965,854,54904,2624,30976,915,-888888888,-888888888,45317,568,45472,741,44853,1073,55436,6159,46802,2849,42443,2122,45062,2885,57677,4224,35813,1582,-888888888,-888888888,34220,950,32047,439,32009,440,35179,4390,36214,1006,37170,1348,38820,2022,47223,5637,21087,1400,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,1298428,12818,921647,12896,878723,12505,42924,3442,101897,5029,76951,3906,101111,4918,37821,3001,59001,3830,5.0,-888888888.0,55.7,0.4,59.6,0.6,58.7,0.7,78.4,2.4,35.4,1.9,44.6,2.4,37.8,2.1,56.4,3.8,73.7,2.6,-888888888,-888888888,44.3,0.4,40.4,0.6,41.3,0.7,21.6,2.4,64.6,1.9,55.4,2.4,62.2,2.1,43.6,3.8,26.3,2.6,-888888888,-888888888,38322,727,37273,441,36866,456,50740,1190,39464,2148,39968,1401,41071,783,53486,2572,28684,2903,-888888888,-888888888,42900,1064,43153,1234,42415,757,52497,3608,44656,3121,42552,3093,43415,3449,52865,3052,31718,1951,-888888888,-888888888,32207,329,30635,408,30552,419,40184,6189,36589,1344,36674,1620,39943,1460,54389,3673,20186,1887,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,1419878,12652,1026062,13132,978503,13498,47559,3599,87316,4318,113113,6665,97635,4718,37719,3104,58033,4248,5.9,-888888888.0,55.7,0.4,59.7,0.6,58.9,0.6,76.8,2.9,35.0,2.7,44.2,2.2,35.5,2.9,56.6,3.5,72.0,2.5,-888888888,-888888888,44.3,0.4,40.3,0.6,41.1,0.6,23.2,2.9,65.0,2.7,55.8,2.2,64.5,2.9,43.4,3.5,28.0,2.5,-888888888,-888888888,39906,676,39100,1223,37874,1149,60284,3879,38186,2205,37241,1188,42665,1491,52419,2929,33505,3290,-888888888,-888888888,47546,1127,48846,1641,47336,1166,66121,6891,44656,6274,41358,1211,48745,3633,60922,1706,40068,5109,-888888888,-888888888,31665,291,30320,325,30201,323,39004,5820,35907,1503,34143,2088,40982,820,45694,2560,24166,2556,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,417260,6131,270754,5828,250944,5648,19810,1813,55032,3339,30486,2761,20399,1766,12510,1549,28079,2409,3.1,-888888888.0,56.8,0.8,61.7,1.0,60.5,1.1,76.9,4.0,33.0,3.1,46.7,3.8,45.4,4.9,60.8,5.9,73.2,3.9,-888888888,-888888888,43.2,0.8,38.3,1.0,39.5,1.1,23.1,4.0,67.0,3.1,53.3,3.8,54.6,4.9,39.2,5.9,26.8,3.9,-888888888,-888888888,39880,886,38849,1596,38006,1544,46800,4101,40180,1530,41776,1535,42253,1343,57378,3259,30005,5053,-888888888,-888888888,42335,745,42163,785,41815,668,50499,3818,45187,4424,42578,3085,46549,2510,63680,5158,31480,1732,-888888888,-888888888,35086,771,32260,958,32178,865,35550,9150,37359,1871,39481,3626,40448,2149,51834,3185,22479,2895,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,2137196,16146,1326751,13990,1253277,14820,73474,3909,206511,7442,146424,6111,95852,5130,282528,8240,79130,3910,5.9,-888888888.0,54.3,0.3,58.8,0.6,57.9,0.6,73.7,2.4,37.4,1.2,44.6,1.7,44.0,2.5,53.1,1.2,58.4,2.6,-888888888,-888888888,45.7,0.3,41.2,0.6,42.1,0.6,26.3,2.4,62.6,1.2,55.4,1.7,56.0,2.5,46.9,1.2,41.6,2.6,-888888888,-888888888,52407,391,48498,995,47624,879,61599,3384,52921,2017,55036,1423,50833,693,87092,1412,35029,3936,-888888888,-888888888,58018,1560,52273,557,51902,441,70192,5450,60145,3243,57567,2779,52504,3176,92667,2923,41295,2066,-888888888,-888888888,49087,790,41866,461,41795,471,47593,7054,51330,1009,53102,1895,48363,1962,80900,1639,26454,1233,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,2205244,18049,1522639,16212,1451854,16383,70785,3884,283700,9420,148959,5270,97931,4513,50168,3254,101847,4957,5.8,-888888888.0,56.2,0.4,59.8,0.5,58.9,0.5,77.6,2.4,38.7,1.4,47.7,1.8,49.5,2.1,62.7,3.4,66.5,1.8,-888888888,-888888888,43.8,0.4,40.2,0.5,41.1,0.5,22.4,2.4,61.3,1.4,52.3,1.8,50.5,2.1,37.3,3.4,33.5,1.8,-888888888,-888888888,53051,712,52345,340,52145,327,62381,5514,52623,1381,60148,1214,57087,1285,61500,925,40973,853,-888888888,-888888888,60313,348,60458,411,60136,591,71733,5266,60420,2084,61965,1200,61757,970,62438,3667,43496,3753,-888888888,-888888888,47800,804,45449,740,45441,751,46124,6884,50645,924,55679,1964,51910,1019,59096,2992,32468,4613,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,2764105,19191,2059036,17458,1954608,17159,104428,3993,256058,7261,153197,6136,126313,4796,59428,3731,110073,4159,5.5,-888888888.0,57.3,0.3,61.1,0.4,60.2,0.4,77.8,1.6,35.1,1.3,48.8,1.7,41.0,2.2,54.5,2.3,69.3,1.6,-888888888,-888888888,42.7,0.3,38.9,0.4,39.8,0.4,22.2,1.6,64.9,1.3,51.2,1.7,59.0,2.2,45.5,2.3,30.7,1.6,-888888888,-888888888,42506,377,41600,199,41357,208,51280,841,44000,1202,50856,564,52513,1092,56775,824,30141,1498,-888888888,-888888888,50086,240,49030,706,48195,723,56544,4551,50476,1097,55123,1699,57612,1851,61268,1542,33882,2528,-888888888,-888888888,36854,299,33523,560,33416,564,36637,2416,41636,581,44795,2149,50119,1108,53265,1320,21069,1131,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,1862922,13852,1347089,13246,1268542,12904,78547,3524,194685,6647,114302,4851,75308,4017,35354,2604,96184,4257,4.0,-888888888.0,57.4,0.3,61.0,0.5,59.8,0.5,80.3,1.5,37.0,1.5,46.5,1.6,45.4,2.0,62.8,3.4,68.6,1.8,-888888888,-888888888,42.6,0.3,39.0,0.5,40.2,0.5,19.7,1.5,63.0,1.5,53.5,1.6,54.6,2.0,37.2,3.4,31.4,1.8,-888888888,-888888888,46001,335,45518,435,45147,475,52574,2829,45779,809,50600,719,50291,1035,56181,1103,33817,2756,-888888888,-888888888,50936,289,50666,334,50362,360,58868,3747,52134,1648,54235,2278,55698,1983,59316,3592,41150,986,-888888888,-888888888,40632,295,39109,761,39034,778,41028,2443,41993,616,46826,1131,45223,1508,52933,2237,22315,1588,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
0400000US28,843826,11416,575715,10957,543746,10438,31969,3172,47615,3790,57407,4662,89204,5524,35821,3936,38064,3180,5.5,-888888888.0,54.4,0.6,58.5,0.8,57.5,0.9,75.8,3.9,40.3,3.1,42.8,3.5,33.9,2.3,59.6,5.1,70.6,3.5,-888888888,-888888888,45.6,0.6,41.5,0.8,42.5,0.9,24.2,3.9,59.7,3.1,57.2,3.5,66.1,2.3,40.4,5.1,29.4,3.5,-888888888,-888888888,34896,598,33828,1040,32478,747,51423,2235,34558,3055,32682,1608,36546,1127,51377,1502,27230,2967,-888888888,-888888888,40121,777,39834,1348,38106,1617,57026,8716,40364,3199,35418,2870,40733,2127,51600,2530,32251,7000,-888888888,-888888888,30365,378,28107,928,27797,892,41718,8215,31347,1256,31780,1398,35066,1806,51081,2893,21909,1698,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,1915298,15225,1356178,13603,1293254,13426,62924,3760,193499,6664,121059,5142,96181,5220,53859,3412,94522,5364,5.6,-888888888.0,54.9,0.3,58.2,0.5,57.4,0.5,74.5,2.3,35.3,1.5,48.1,2.2,40.7,2.1,54.5,3.0,70.8,1.9,-888888888,-888888888,45.1,0.3,41.8,0.5,42.6,0.5,25.5,2.3,64.7,1.5,51.9,2.2,59.3,2.1,45.5,3.0,29.2,1.9,-888888888,-888888888,38684,510,38192,671,37665,607,50234,1815,40421,770,38617,1290,37268,932,55682,1424,30627,893,-888888888,-888888888,43500,841,44033,1075,43066,1014,52176,2502,44415,2804,43586,2437,40569,797,57228,2633,35082,3731,-888888888,-888888888,33037,632,31588,296,31603,285,31003,2154,37704,1483,35776,820,35733,1074,52087,2533,21086,1379,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
