GEO_ID,S0902_C01_001E,S0902_C01_001M,S0902_C01_002E,S0902_C01_002M,S0902_C01_003E,S0902_C01_003M,S0902_C01_004E,S0902_C01_004M,S0902_C01_005E,S0902_C01_005M,S0902_C01_006E,S0902_C01_006M,S0902_C01_007E,S0902_C01_007M,S0902_C01_008E,S0902_C01_008M,S0902_C01_009E,S0902_C01_009M,S0902_C01_010E,S0902_C01_010M,S0902_C01_011E,S0902_C01_011M,S0902_C01_012E,S0902_C01_012M,S0902_C01_013E,S0902_C01_013M,S0902_C01_014E,S0902_C01_014M,S0902_C01_015E,S0902_C01_015M,S0902_C01_016E,S0902_C01_016M,S0902_C01_017E,S0902_C01_017M,S0902_C01_018E,S0902_C01_018M,S0902_C02_001E,S0902_C02_001M,S0902_C02_002E,S0902_C02_002M,S0902_C02_003E,S0902_C02_003M,S0902_C02_004E,S0902_C02_004M,S0902_C02_005E,S0902_C02_005M,S0902_C02_006E,S0902_C02_006M,S0902_C02_007E,S0902_C02_007M,S0902_C02_008E,S0902_C02_008M,S0902_C02_009E,S0902_C02_009M,S0902_C02_010E,S0902_C02_010M,S0902_C02_011E,S0902_C02_011M,S0902_C02_012E,S0902_C02_012M,S0902_C02_013E,S0902_C02_013M,S0902_C02_014E,S0902_C02_014M,S0902_C02_015E,S0902_C02_015M,S0902_C02_016E,S0902_C02_016M,S0902_C02_017E,S0902_C02_017M,S0902_C02_018E,S0902_C02_018M,S0902_C03_001E,S0902_C03_001M,S0902_C03_002E,S0902_C03_002M,S0902_C03_003E,S0902_C03_003M,S0902_C03_004E,S0902_C03_004M,S0902_C03_005E,S0902_C03_005M,S0902_C03_006E,S0902_C03_006M,S0902_C03_007E,S0902_C03_007M,S0902_C03_008E,S0902_C03_008M,S0902_C03_009E,S0902_C03_009M,S0902_C03_010E,S0902_C03_010M,S0902_C03_011E,S0902_C03_011M,S0902_C03_012E,S0902_C03_012M,S0902_C03_013E,S0902_C03_013M,S0902_C03_014E,S0902_C03_014M,S0902_C03_015E,S0902_C03_015M,S0902_C03_016E,S0902_C03_016M,S0902_C03_017E,S0902_C03_017M,S0902_C03_018E,S0902_C03_018M,S0902_C04_001E,S0902_C04_001M,S0902_C04_002E,S0902_C04_002M,S0902_C04_003E,S0902_C04_003M,S0902_C04_004E,S0902_C04_004M,S0902_C04_005E,S0902_C04_005M,S0902_C04_006E,S0902_C04_006M,S0902_C04_007E,S0902_C04_007M,S0902_C04_008E,S0902_C04_008M,S0902_C04_009E,S0902_C04_009M,S0902_C04_010E,S0902_C04_010M,S0902_C04_011E,S0902_C04_011M,S0902_C04_012E,S0902_C04_012M,S0902_C04_013E,S0902_C04_013M,S0902_C04_014E,S0902_C04_014M,S0902_C04_015E,S0902_C04_015M,S0902_C04_016E,S0902_C04_016M,S0902_C04_017E,S0902_C04_017M,S0902_C04_018E,S0902_C04_018M,NAME,S0902_C01_001EA,S0902_C01_001MA,S0902_C01_002EA,S0902_C01_002MA,S0902_C01_003MA,S0902_C01_003EA,S0902_C01_004MA,S0902_C01_004EA,S0902_C01_005MA,S0902_C01_005EA,S0902_C01_006EA,S0902_C01_006MA,S0902_C01_007MA,S0902_C01_007EA,S0902_C01_008MA,S0902_C01_008EA,S0902_C01_009EA,S0902_C01_009MA,S0902_C01_010MA,S0902_C01_010EA,S0902_C01_011MA,S0902_C01_011EA,S0902_C01_012EA,S0902_C01_012MA,S0902_C01_013MA,S0902_C01_013EA,S0902_C01_014EA,S0902_C01_014MA,S0902_C01_015MA,S0902_C01_015EA,S0902_C01_016EA,S0902_C01_016MA,S0902_C01_017EA,S0902_C01_017MA,S0902_C01_018MA,S0902_C01_018EA,S0902_C02_001EA,S0902_C02_001MA,S0902_C02_002EA,S0902_C02_002MA,S0902_C02_003MA,S0902_C02_003EA,S0902_C02_004EA,S0902_C02_004MA,S0902_C02_005EA,S0902_C02_005MA,S0902_C02_006MA,S0902_C02_006EA,S0902_C02_007EA,S0902_C02_007MA,S0902_C02_008EA,S0902_C02_008MA,S0902_C02_009EA,S0902_C02_009MA,S0902_C02_010EA,S0902_C02_010MA,S0902_C02_011MA,S0902_C02_011EA,S0902_C02_012EA,S0902_C02_012MA,S0902_C02_013EA,S0902_C02_013MA,S0902_C02_014MA,S0902_C02_014EA,S0902_C02_015EA,S0902_C02_015MA,S0902_C02_016EA,S0902_C02_016MA,S0902_C02_017MA,S0902_C02_017EA,S0902_C02_018MA,S0902_C02_018EA,S0902_C03_001MA,S0902_C03_001EA,S0902_C03_002EA,S0902_C03_002MA,S0902_C03_003MA,S0902_C03_003EA,S0902_C03_004MA,S0902_C03_004EA,S0902_C03_005EA,S0902_C03_005MA,S0902_C03_006EA,S0902_C03_006MA,S0902_C03_007EA,S0902_C03_007MA,S0902_C03_008EA,S0902_C03_008MA,S0902_C03_009MA,S0902_C03_009EA,S0902_C03_010MA,S0902_C03_010EA,S0902_C03_011MA,S0902_C03_011EA,S0902_C03_012MA,S0902_C03_012EA,S0902_C03_013EA,S0902_C03_013MA,S0902_C03_014EA,S0902_C03_014MA,S0902_C03_015MA,S0902_C03_015EA,S0902_C03_016MA,S0902_C03_016EA,S0902_C03_017EA,S0902_C03_017MA,S0902_C03_018EA,S0902_C03_018MA,S0902_C04_001EA,S0902_C04_001MA,S0902_C04_002EA,S0902_C04_002MA,S0902_C04_003EA,S0902_C04_003MA,S0902_C04_004MA,S0902_C04_004EA,S0902_C04_005MA,S0902_C04_005EA,S0902_C04_006EA,S0902_C04_006MA,S0902_C04_007EA,S0902_C04_007MA,S0902_C04_008MA,S0902_C04_008EA,S0902_C04_009MA,S0902_C04_009EA,S0902_C04_010EA,S0902_C04_010MA,S0902_C04_011EA,S0902_C04_011MA,S0902_C04_012EA,S0902_C04_012MA,S0902_C04_013MA,S0902_C04_013EA,S0902_C04_014MA,S0902_C04_014EA,S0902_C04_015EA,S0902_C04_015MA,S0902_C04_016MA,S0902_C04_016EA,S0902_C04_017EA,S0902_C04_017MA,S0902_C04_018EA,S0902_C04_018MA,state
0400000US17,893224,4838,801536,6453,87.0,0.5,13.0,0.5,91688,4773,460244,3397,0.6,0.2,432980,3325,1.0,0.2,1.9,0.4,827289,5132,62.3,0.9,7.6,0.5,27.8,0.8,2.4,0.3,717636,6672,4.2,0.3,38.7,0.8,492142,2244,450869,3457,84.2,0.8,15.8,0.8,41273,3184,254132,1725,0.4,0.2,238010,1681,0.9,0.3,1.2,0.4,449613,3042,73.1,1.2,6.9,0.5,17.4,1.0,2.7,0.4,394264,4395,3.0,0.4,41.1,1.2,162109,3361,139550,3794,91.5,1.2,8.5,1.2,22559,2493,82041,1998,0.4,0.3,80068,2344,1.0,0.5,3.3,1.1,151829,3500,26.1,2.1,9.0,1.3,62.5,2.3,2.4,0.7,133663,3563,7.6,1.1,34.7,2.2,182479,2197,156310,2995,91.2,1.1,8.8,1.1,26169,2850,95603,1435,1.2,0.5,86876,1513,1.6,0.6,2.6,0.9,175756,2201,63.8,2.1,9.0,1.3,25.7,1.8,1.5,0.5,145077,3466,5.5,1.0,38.9,1.8,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,462455,4839,405105,5442,88.0,0.8,12.0,0.8,57350,3567,236548,3764,0.8,0.3,225907,3312,0.9,0.3,3.0,0.5,414098,5108,63.4,1.1,7.7,0.6,25.1,1.1,3.7,0.5,370305,5764,4.7,0.5,41.6,1.1,350650,2597,308823,3250,86.8,1.0,13.2,1.0,41827,2967,179213,1927,0.8,0.3,171437,1934,0.9,0.3,1.9,0.5,313299,3385,67.7,1.4,8.4,0.7,20.1,1.2,3.9,0.5,280383,4278,4.6,0.6,42.1,1.3,49543,2361,40704,2501,93.5,2.0,6.5,2.0,8839,1382,24885,1606,-999999999.0,-999999999.0,24658,1408,-999999999.0,-999999999.0,8.0,3.4,45060,2261,36.4,4.5,4.2,1.5,56.5,4.5,2.9,1.4,39574,2333,6.9,1.8,39.7,3.9,39192,2380,34452,2320,91.1,2.2,8.9,2.2,4740,997,20762,2052,0.9,1.1,18430,1366,2.7,1.9,6.8,3.0,36738,2380,63.0,5.0,8.1,2.8,26.7,4.5,2.3,1.6,32107,2673,4.6,1.7,43.4,5.6,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,210664,2290,189039,2568,86.4,1.0,13.6,1.0,21625,1738,106124,1959,0.9,0.4,104540,2310,1.4,0.5,1.4,0.6,181066,2720,65.9,1.6,7.8,0.9,20.4,1.3,5.9,1.0,168633,3047,3.6,0.6,52.2,1.5,177318,2030,159799,2175,86.4,1.1,13.6,1.1,17519,1528,89209,1432,0.5,0.3,88109,1732,1.3,0.6,1.1,0.5,152635,2141,68.4,1.7,7.6,0.9,18.1,1.4,6.0,1.1,143089,2851,3.4,0.7,52.2,1.5,7139,1092,6295,1035,83.8,5.6,16.2,5.6,844,427,3474,802,-999999999.0,-999999999.0,3665,758,-999999999.0,-999999999.0,-999999999.0,-999999999.0,5331,1067,39.7,11.0,10.7,8.0,44.5,11.4,5.1,5.7,5265,903,3.0,2.6,51.9,9.3,15526,1566,13333,1411,88.7,3.2,11.3,3.2,2193,608,8263,1100,5.4,3.4,7263,1209,4.3,3.5,4.7,3.9,13925,1429,62.4,7.1,8.7,4.1,25.1,6.7,3.8,3.0,11647,1560,5.6,3.1,54.0,6.7,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,207793,3860,183052,3674,90.2,1.2,9.8,1.2,24741,2478,106414,2842,1.3,0.6,101379,2503,3.1,0.9,2.6,0.8,189176,3806,63.2,1.8,9.2,1.3,22.1,1.5,5.5,0.9,169012,4550,3.9,0.8,47.9,1.8,146429,2290,131831,2462,89.3,1.5,10.7,1.5,14598,1987,74829,1854,1.0,0.5,71600,1783,1.7,0.6,2.3,0.8,132326,1955,67.4,2.1,8.2,1.3,18.4,1.7,5.9,1.0,119192,3133,2.9,0.8,47.9,2.2,13280,1228,10977,1257,93.8,3.8,6.2,3.8,2303,734,7122,1192,-999999999.0,-999999999.0,6158,874,-999999999.0,-999999999.0,-999999999.0,-999999999.0,12029,1180,33.9,8.5,15.0,7.0,44.1,7.8,7.0,4.8,10277,1201,6.8,4.5,42.1,7.1,31590,2035,25485,1885,93.6,2.2,6.4,2.2,6105,1304,16237,1409,3.6,2.9,15353,1438,8.1,4.2,5.0,3.5,30241,1982,59.1,5.2,10.6,3.6,26.9,3.6,3.3,1.9,25841,1954,6.8,2.8,49.7,5.1,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,289298,4287,248699,4211,86.9,1.1,13.1,1.1,40599,3085,149439,3083,0.8,0.4,139859,3357,2.0,0.6,3.4,0.7,261736,4030,61.1,1.7,7.4,0.8,28.1,1.5,3.5,0.8,229354,4838,5.8,0.8,42.8,1.5,237790,3019,203801,2940,86.0,1.3,14.0,1.3,33989,2735,122725,2382,0.9,0.4,115065,2714,2.2,0.7,3.5,0.8,217729,3157,65.0,1.6,7.4,0.8,23.9,1.3,3.7,0.8,187397,3956,5.7,0.9,43.7,1.8,28392,1904,24284,1961,92.0,3.0,8.0,3.0,4108,959,15130,1554,-999999999.0,-999999999.0,13262,1152,-999999999.0,-999999999.0,3.9,2.4,22646,1726,28.8,5.4,7.8,3.3,61.3,5.3,2.0,1.4,23602,1924,8.3,2.9,33.8,4.4,10248,1688,8622,1511,89.5,5.4,10.5,5.4,1626,744,4729,1112,-999999999.0,-999999999.0,5519,1127,-999999999.0,-999999999.0,-999999999.0,-999999999.0,9688,1675,57.4,10.4,5.6,3.4,32.6,10.9,4.4,3.7,9063,1644,4.0,3.4,47.7,8.6,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,314869,3891,264900,4308,83.4,1.3,16.6,1.3,49969,3489,160442,3160,0.7,0.3,154427,3407,1.6,0.6,2.4,0.7,294207,3830,52.7,1.8,8.0,0.9,36.3,1.7,3.1,0.6,255299,4554,7.9,0.9,34.6,1.6,167501,3041,140843,3063,78.3,1.5,21.7,1.5,26658,2593,85455,2243,0.7,0.4,82046,2046,2.2,0.9,1.9,0.7,155841,3073,67.4,2.2,7.8,1.2,21.1,1.7,3.7,0.9,134431,3525,6.4,1.2,37.7,1.9,119500,2729,99727,2984,90.8,1.7,9.2,1.7,19773,2208,61089,2451,0.8,0.5,58411,2426,0.5,0.3,3.0,1.2,112228,2969,31.3,2.9,8.1,1.5,58.9,2.8,1.7,0.7,98343,3100,10.5,1.8,29.8,2.5,15519,1883,13655,1813,80.1,5.6,19.9,5.6,1864,873,7541,1284,-999999999.0,-999999999.0,7978,1395,-999999999.0,-999999999.0,-999999999.0,-999999999.0,14683,1803,63.1,7.6,9.0,4.5,23.3,7.1,4.6,2.6,12574,1933,6.1,3.4,37.4,9.6,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,85514,1481,76261,2021,84.3,2.1,15.7,2.1,9253,1494,44421,1099,-999999999.0,-999999999.0,41093,1048,-999999999.0,-999999999.0,1.8,1.0,74007,1681,64.2,2.7,10.9,1.9,21.1,2.5,3.9,1.2,69937,1846,4.8,1.3,47.8,2.7,77199,1111,68643,1614,85.0,2.0,15.0,2.0,8556,1494,39818,734,-999999999.0,-999999999.0,37381,733,-999999999.0,-999999999.0,2.0,1.1,67585,1456,65.1,2.8,11.2,2.0,19.8,2.4,3.9,1.3,62784,1567,5.1,1.5,48.2,3.0,1631,593,1516,568,87.7,11.8,12.3,11.8,115,117,919,439,-999999999.0,-999999999.0,712,313,-999999999.0,-999999999.0,-999999999.0,-999999999.0,917,489,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1483,551,-999999999.0,-999999999.0,35.0,15.2,2368,758,2106,694,72.1,13.6,27.9,13.6,262,184,1359,622,-999999999.0,-999999999.0,1009,455,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1833,699,48.9,23.3,7.5,10.4,43.6,22.1,0.0,5.3,2234,757,-999999999.0,-999999999.0,69.9,14.7,Maine,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,N,N,N,N,N,N,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,23
0400000US24,394552,3149,347053,4232,84.7,1.0,15.3,1.0,47499,3057,203421,2319,0.8,0.4,191131,2307,0.8,0.3,2.0,0.5,363255,3194,61.4,1.6,8.2,1.0,28.1,1.5,2.3,0.5,317897,3911,4.9,0.6,39.0,1.3,191820,1444,171694,2014,81.0,1.4,19.0,1.4,20126,1727,99151,661,0.8,0.5,92669,1362,0.7,0.5,0.8,0.4,176464,1739,72.5,1.8,8.0,1.1,16.3,1.5,3.2,0.9,154468,2535,3.6,0.7,43.1,1.9,129530,2590,110982,3044,89.9,1.5,10.1,1.5,18548,2022,66869,1920,0.4,0.3,62661,1653,1.0,0.6,4.2,1.3,118641,3282,41.2,3.2,8.1,1.9,49.0,3.1,1.6,0.7,103738,2799,6.6,1.4,36.1,2.7,39299,1533,33391,1827,86.7,3.6,13.3,3.6,5908,1299,20686,1097,1.8,1.9,18613,1340,2.4,1.7,2.6,2.1,36462,1573,64.9,5.2,8.7,2.8,25.8,4.8,0.6,0.6,31512,1606,4.5,2.2,38.5,4.7,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,469323,2838,428810,4057,75.8,1.0,24.2,1.0,40513,3382,235403,2051,0.4,0.2,233920,2299,0.5,0.2,0.9,0.3,387750,4402,62.2,1.5,7.5,0.8,28.2,1.4,2.2,0.6,387346,3734,3.4,0.5,44.1,1.3,324516,2245,300052,3315,74.5,1.3,25.5,1.3,24464,2465,163890,1567,0.2,0.1,160626,1323,0.3,0.2,0.2,0.1,265691,3592,71.5,1.7,6.9,1.0,19.8,1.4,1.8,0.7,265265,3156,2.3,0.5,44.6,1.5,41119,1741,37523,1682,80.6,3.2,19.4,3.2,3596,1036,19763,1357,-999999999.0,-999999999.0,21356,1516,-999999999.0,-999999999.0,1.6,1.5,34044,1785,28.2,4.1,10.8,3.4,59.0,4.8,2.0,1.5,34671,1840,4.7,1.7,38.8,4.2,64936,1405,56781,1786,84.1,2.5,15.9,2.5,8155,1636,33241,875,1.1,0.9,31695,1253,1.0,0.8,3.7,1.2,58032,1585,36.8,3.5,9.8,2.5,51.5,3.7,1.9,1.1,53875,2089,7.4,2.0,46.6,3.1,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,700929,3644,621537,4690,90.2,0.7,9.8,0.7,79392,3246,361262,2942,0.7,0.2,339667,2482,1.1,0.3,2.1,0.4,642152,4096,60.8,0.9,8.1,0.7,27.7,1.0,3.5,0.4,567764,5161,4.7,0.4,41.1,1.0,489162,1483,437931,3094,88.8,0.8,11.2,0.8,51231,2802,251923,833,0.6,0.2,237239,1112,1.0,0.3,1.2,0.4,448169,2541,69.2,1.1,7.8,0.7,19.2,1.0,3.7,0.5,393732,3622,4.1,0.4,42.7,1.2,118654,2241,99706,2394,94.0,1.3,6.0,1.3,18948,2092,61484,1615,0.7,0.4,57170,1549,0.7,0.4,4.4,1.4,111068,2238,26.0,2.7,8.1,2.1,63.6,3.1,2.3,0.7,96991,2522,7.5,1.4,38.5,2.8,43133,2072,37963,1936,91.8,2.3,8.2,2.3,5170,1319,22880,1450,2.0,1.5,20253,1259,2.2,1.3,5.0,2.9,40954,2127,60.8,4.3,7.9,2.5,28.0,4.4,3.3,1.0,35230,2117,4.8,1.7,39.3,3.9,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,360976,2859,326810,3370,87.3,0.9,12.7,0.9,34166,2734,184240,1934,0.8,0.3,176736,2103,1.2,0.4,1.3,0.4,326929,3268,66.6,1.3,7.8,0.8,21.1,1.0,4.5,0.6,288309,3494,2.9,0.4,51.7,1.3,276770,997,253087,2420,86.7,1.0,13.3,1.0,23683,2199,140699,515,0.4,0.2,136071,809,0.7,0.3,0.8,0.3,249230,1911,72.3,1.3,6.9,0.7,16.2,0.9,4.6,0.7,221674,2558,2.1,0.4,54.3,1.5,23734,1524,19838,1435,91.0,3.7,9.0,3.7,3896,1024,12173,1034,-999999999.0,-999999999.0,11561,1071,-999999999.0,-999999999.0,4.7,4.0,22828,1547,34.0,5.2,8.9,3.0,54.5,5.1,2.6,1.7,19359,1609,8.9,3.0,39.9,6.2,22857,1475,20352,1486,88.0,3.1,12.0,3.1,2505,726,11481,1007,3.0,2.3,11376,1465,2.7,1.7,3.3,2.6,21346,1494,52.4,6.3,10.1,3.8,33.5,6.2,4.0,2.4,16956,1356,4.5,2.1,51.0,5.9,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,224918,5651,192816,4808,89.5,1.1,10.5,1.1,32102,3369,116695,4096,1.0,0.5,108223,4199,2.1,0.7,2.8,0.8,206151,5255,50.7,2.0,6.8,1.3,39.1,2.0,3.3,1.0,185344,5960,8.0,1.2,32.5,1.8,111184,3587,95485,3510,83.2,1.9,16.8,1.9,15699,2197,60355,2985,1.4,0.8,50829,2877,2.7,1.1,2.1,1.1,100605,3247,67.8,2.8,7.2,1.7,20.2,2.2,4.9,1.6,91816,4094,8.2,1.7,35.5,2.2,100256,3563,85483,2939,96.8,0.9,3.2,0.9,14773,1988,49910,2762,0.6,0.6,50346,2710,1.5,0.9,3.9,1.2,92723,3584,31.1,3.0,6.4,1.7,60.9,3.3,1.7,1.1,82884,3789,7.9,1.5,30.0,2.9,8006,1342,6740,1372,85.7,6.6,14.3,6.6,1266,552,3462,895,-999999999.0,-999999999.0,4544,982,-999999999.0,-999999999.0,-999999999.0,-999999999.0,7763,1289,62.9,11.3,7.3,5.2,26.9,10.5,2.9,3.6,6595,1220,10.1,6.2,24.3,9.2,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,410709,4306,356836,4526,86.2,0.8,13.8,0.8,53873,3677,211451,3731,0.8,0.3,199258,3061,1.4,0.4,3.3,0.7,371789,4256,61.9,1.4,8.3,0.9,26.0,1.1,3.8,0.6,330339,5342,4.8,0.7,44.4,1.3,309612,2821,270901,3400,85.7,0.9,14.3,0.9,38711,2917,158407,2463,0.8,0.3,151205,2134,1.4,0.5,2.6,0.7,281098,2864,67.8,1.6,9.0,1.1,19.1,1.2,4.1,0.6,247522,3918,3.9,0.6,47.4,1.6,60008,2614,49625,2399,89.7,2.2,10.3,2.2,10383,1793,31517,1957,-999999999.0,-999999999.0,28491,1479,-999999999.0,-999999999.0,6.9,2.6,54083,2547,31.1,3.7,6.2,1.6,59.4,4.3,3.2,2.1,49471,2571,10.2,2.8,33.0,3.9,20081,1720,16595,1525,89.3,4.2,10.7,4.2,3486,966,10455,1313,-999999999.0,-999999999.0,9626,1288,-999999999.0,-999999999.0,4.6,3.3,18027,1610,68.3,5.8,4.3,2.2,24.5,6.0,2.8,1.9,16495,1891,4.6,2.6,39.4,5.8,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
