GEO_ID,S1603_C01_001E,S1603_C01_001M,S1603_C01_002E,S1603_C01_002M,S1603_C01_003E,S1603_C01_003M,S1603_C01_004E,S1603_C01_004M,S1603_C01_005E,S1603_C01_005M,S1603_C01_006E,S1603_C01_006M,S1603_C01_007E,S1603_C01_007M,S1603_C01_008E,S1603_C01_008M,S1603_C01_009E,S1603_C01_009M,S1603_C01_010E,S1603_C01_010M,S1603_C01_011E,S1603_C01_011M,S1603_C01_012E,S1603_C01_012M,S1603_C01_013E,S1603_C01_013M,S1603_C01_014E,S1603_C01_014M,S1603_C01_015E,S1603_C01_015M,S1603_C01_016E,S1603_C01_016M,S1603_C01_017E,S1603_C01_017M,S1603_C01_018E,S1603_C01_018M,S1603_C02_001E,S1603_C02_001M,S1603_C02_002E,S1603_C02_002M,S1603_C02_003E,S1603_C02_003M,S1603_C02_004E,S1603_C02_004M,S1603_C02_005E,S1603_C02_005M,S1603_C02_006E,S1603_C02_006M,S1603_C02_007E,S1603_C02_007M,S1603_C02_008E,S1603_C02_008M,S1603_C02_009E,S1603_C02_009M,S1603_C02_010E,S1603_C02_010M,S1603_C02_011E,S1603_C02_011M,S1603_C02_012E,S1603_C02_012M,S1603_C02_013E,S1603_C02_013M,S1603_C02_014E,S1603_C02_014M,S1603_C02_015E,S1603_C02_015M,S1603_C02_016E,S1603_C02_016M,S1603_C02_017E,S1603_C02_017M,S1603_C02_018E,S1603_C02_018M,S1603_C03_001E,S1603_C03_001M,S1603_C03_002E,S1603_C03_002M,S1603_C03_003E,S1603_C03_003M,S1603_C03_004E,S1603_C03_004M,S1603_C03_005E,S1603_C03_005M,S1603_C03_006E,S1603_C03_006M,S1603_C03_007E,S1603_C03_007M,S1603_C03_008E,S1603_C03_008M,S1603_C03_009E,S1603_C03_009M,S1603_C03_010E,S1603_C03_010M,S1603_C03_011E,S1603_C03_011M,S1603_C03_012E,S1603_C03_012M,S1603_C03_013E,S1603_C03_013M,S1603_C03_014E,S1603_C03_014M,S1603_C03_015E,S1603_C03_015M,S1603_C03_016E,S1603_C03_016M,S1603_C03_017E,S1603_C03_017M,S1603_C03_018E,S1603_C03_018M,S1603_C04_001E,S1603_C04_001M,S1603_C04_002E,S1603_C04_002M,S1603_C04_003E,S1603_C04_003M,S1603_C04_004E,S1603_C04_004M,S1603_C04_005E,S1603_C04_005M,S1603_C04_006E,S1603_C04_006M,S1603_C04_007E,S1603_C04_007M,S1603_C04_008E,S1603_C04_008M,S1603_C04_009E,S1603_C04_009M,S1603_C04_010E,S1603_C04_010M,S1603_C04_011E,S1603_C04_011M,S1603_C04_012E,S1603_C04_012M,S1603_C04_013E,S1603_C04_013M,S1603_C04_014E,S1603_C04_014M,S1603_C04_015E,S1603_C04_015M,S1603_C04_016E,S1603_C04_016M,S1603_C04_017E,S1603_C04_017M,S1603_C04_018E,S1603_C04_018M,NAME,S1603_C01_001MA,S1603_C01_001EA,S1603_C01_002EA,S1603_C01_002MA,S1603_C01_003MA,S1603_C01_003EA,S1603_C01_004MA,S1603_C01_004EA,S1603_C01_005MA,S1603_C01_005EA,S1603_C01_006EA,S1603_C01_006MA,S1603_C01_007EA,S1603_C01_007MA,S1603_C01_008EA,S1603_C01_008MA,S1603_C01_009MA,S1603_C01_009EA,S1603_C01_010EA,S1603_C01_010MA,S1603_C01_011EA,S1603_C01_011MA,S1603_C01_012EA,S1603_C01_012MA,S1603_C01_013EA,S1603_C01_013MA,S1603_C01_014MA,S1603_C01_014EA,S1603_C01_015MA,S1603_C01_015EA,S1603_C01_016EA,S1603_C01_016MA,S1603_C01_017EA,S1603_C01_017MA,S1603_C01_018EA,S1603_C01_018MA,S1603_C02_001MA,S1603_C02_001EA,S1603_C02_002MA,S1603_C02_002EA,S1603_C02_003EA,S1603_C02_003MA,S1603_C02_004EA,S1603_C02_004MA,S1603_C02_005EA,S1603_C02_005MA,S1603_C02_006EA,S1603_C02_006MA,S1603_C02_007MA,S1603_C02_007EA,S1603_C02_008MA,S1603_C02_008EA,S1603_C02_009EA,S1603_C02_009MA,S1603_C02_010MA,S1603_C02_010EA,S1603_C02_011EA,S1603_C02_011MA,S1603_C02_012MA,S1603_C02_012EA,S1603_C02_013MA,S1603_C02_013EA,S1603_C02_014MA,S1603_C02_014EA,S1603_C02_015EA,S1603_C02_015MA,S1603_C02_016EA,S1603_C02_016MA,S1603_C02_017MA,S1603_C02_017EA,S1603_C02_018MA,S1603_C02_018EA,S1603_C03_001EA,S1603_C03_001MA,S1603_C03_002EA,S1603_C03_002MA,S1603_C03_003MA,S1603_C03_003EA,S1603_C03_004EA,S1603_C03_004MA,S1603_C03_005EA,S1603_C03_005MA,S1603_C03_006MA,S1603_C03_006EA,S1603_C03_007EA,S1603_C03_007MA,S1603_C03_008EA,S1603_C03_008MA,S1603_C03_009EA,S1603_C03_009MA,S1603_C03_010MA,S1603_C03_010EA,S1603_C03_011MA,S1603_C03_011EA,S1603_C03_012EA,S1603_C03_012MA,S1603_C03_013EA,S1603_C03_013MA,S1603_C03_014EA,S1603_C03_014MA,S1603_C03_015EA,S1603_C03_015MA,S1603_C03_016MA,S1603_C03_016EA,S1603_C03_017MA,S1603_C03_017EA,S1603_C03_018MA,S1603_C03_018EA,S1603_C04_001EA,S1603_C04_001MA,S1603_C04_002EA,S1603_C04_002MA,S1603_C04_003EA,S1603_C04_003MA,S1603_C04_004MA,S1603_C04_004EA,S1603_C04_005MA,S1603_C04_005EA,S1603_C04_006MA,S1603_C04_006EA,S1603_C04_007EA,S1603_C04_007MA,S1603_C04_008EA,S1603_C04_008MA,S1603_C04_009MA,S1603_C04_009EA,S1603_C04_010MA,S1603_C04_010EA,S1603_C04_011EA,S1603_C04_011MA,S1603_C04_012MA,S1603_C04_012EA,S1603_C04_013MA,S1603_C04_013EA,S1603_C04_014EA,S1603_C04_014MA,S1603_C04_015MA,S1603_C04_015EA,S1603_C04_016MA,S1603_C04_016EA,S1603_C04_017EA,S1603_C04_017MA,S1603_C04_018EA,S1603_C04_018MA,state
0400000US13,9248840,3638,19.7,0.1,68.0,0.1,12.3,0.1,89.9,0.2,10.1,0.2,3.8,0.1,6.3,0.2,8988856,4366,18.3,0.4,81.7,0.4,6403838,8246,15.0,0.3,28.3,0.3,28.5,0.3,28.2,0.3,4.3,-888888888.0,3.2,-888888888.0,8011696,21145,19.4,0.1,67.2,0.1,13.3,0.1,97.9,0.1,2.1,0.1,1.2,0.1,0.9,0.1,7780154,21342,17.3,0.4,82.7,0.4,5578441,15258,13.0,0.2,29.2,0.3,29.7,0.3,28.1,0.4,-888888888,-888888888,-888888888,-888888888,1237144,21151,21.6,0.6,72.7,0.6,5.8,0.3,38.2,0.9,61.8,0.9,20.7,0.8,41.1,1.1,1208702,20916,24.9,1.4,75.1,1.4,825397,14021,28.3,1.2,22.2,1.1,20.1,0.8,29.3,0.9,-888888888,-888888888,-888888888,-888888888,726160,11879,26.0,0.7,70.5,0.7,3.5,0.3,46.1,1.2,53.9,1.2,10.7,0.8,43.2,1.3,709211,11792,30.0,1.9,70.0,1.9,447973,7053,41.8,1.8,25.8,1.5,17.9,1.2,14.4,1.0,-888888888,-888888888,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),13
0400000US15,1303300,333,16.4,0.1,67.4,0.1,16.1,0.1,80.8,0.7,19.2,0.7,10.7,0.5,8.5,0.5,1268399,969,11.2,0.7,88.8,0.7,952281,1173,9.6,0.6,28.3,0.8,32.1,0.7,30.1,0.6,4.0,-888888888.0,5.0,-888888888.0,976716,11275,17.9,0.3,67.0,0.4,15.2,0.3,96.0,0.3,4.0,0.3,2.5,0.3,1.5,0.2,949593,10787,10.4,0.7,89.6,0.7,693650,8377,5.9,0.5,28.3,0.9,33.4,0.8,32.3,0.8,-888888888,-888888888,-888888888,-888888888,326584,11261,12.0,1.0,68.9,1.2,19.1,0.8,35.4,1.9,64.6,1.9,35.3,1.4,29.4,1.7,318806,10791,13.5,1.5,86.5,1.5,258631,8330,19.5,1.4,28.2,1.5,28.3,1.3,24.0,1.4,-888888888,-888888888,-888888888,-888888888,23637,3610,15.6,3.3,78.6,3.9,5.8,2.1,71.2,5.8,28.8,5.8,13.0,3.9,15.8,5.1,21447,3589,6.4,2.6,93.6,2.6,15718,2329,14.7,7.0,14.5,4.7,39.0,7.5,31.8,5.4,-888888888,-888888888,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),15
0400000US16,1481992,1847,21.0,0.1,64.8,0.1,14.2,0.1,93.5,0.4,6.5,0.4,2.5,0.3,4.0,0.3,1453157,2153,15.2,0.9,84.8,0.9,1012786,2996,10.2,0.5,27.7,0.8,36.6,0.9,25.5,0.9,3.8,-888888888.0,2.6,-888888888.0,1327339,8052,20.7,0.2,64.2,0.2,15.1,0.1,98.6,0.2,1.4,0.2,0.8,0.1,0.6,0.2,1301938,7865,13.9,0.8,86.1,0.8,913593,5596,7.3,0.4,28.0,0.8,38.3,1.0,26.3,1.0,-888888888,-888888888,-888888888,-888888888,154653,7657,23.1,1.7,69.8,1.6,7.1,0.9,50.2,2.5,49.8,2.5,16.9,2.2,32.9,2.5,151219,7634,26.1,3.8,73.9,3.8,99193,5568,36.6,3.0,24.5,2.4,21.5,2.5,17.3,1.8,-888888888,-888888888,-888888888,-888888888,113521,6132,26.7,2.1,68.8,2.0,4.5,0.8,53.6,2.9,46.4,2.9,11.8,2.0,34.6,2.9,111062,6031,28.3,5.0,71.7,5.0,69120,4423,44.9,4.0,25.4,3.0,19.1,2.9,10.6,2.0,-888888888,-888888888,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),16
0400000US17,12061228,2147,18.6,0.1,67.3,0.1,14.1,0.1,85.2,0.2,14.8,0.2,6.9,0.1,7.8,0.2,11771600,3925,14.1,0.2,85.9,0.2,8558895,4172,12.4,0.2,27.0,0.3,28.9,0.2,31.6,0.2,3.3,-888888888.0,3.1,-888888888.0,9332459,22140,18.2,0.1,66.4,0.1,15.4,0.1,98.0,0.1,2.0,0.1,1.3,0.1,0.7,0.1,9086440,22827,13.1,0.2,86.9,0.2,6676328,15057,8.2,0.2,28.0,0.3,31.4,0.3,32.4,0.3,-888888888,-888888888,-888888888,-888888888,2728769,22561,20.1,0.3,70.5,0.3,9.5,0.2,41.4,0.6,58.6,0.6,26.3,0.5,32.2,0.7,2685160,23682,17.5,0.7,82.5,0.7,1882567,14571,27.2,0.6,23.7,0.6,20.1,0.5,29.0,0.5,-888888888,-888888888,-888888888,-888888888,1584438,14210,24.7,0.4,69.8,0.3,5.5,0.2,50.9,0.7,49.1,0.7,15.3,0.7,33.8,0.9,1561014,13965,20.9,1.0,79.1,1.0,991953,9272,40.8,0.8,27.1,0.8,19.5,0.7,12.7,0.5,-888888888,-888888888,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),17
0400000US18,6113177,2538,19.1,0.1,66.4,0.1,14.5,0.1,95.1,0.1,4.9,0.1,1.8,0.1,3.2,0.1,5925243,3377,14.8,0.3,85.2,0.3,4278945,5178,12.4,0.2,35.3,0.4,28.8,0.4,23.4,0.4,4.0,-888888888.0,3.9,-888888888.0,5596288,12593,18.7,0.1,66.0,0.1,15.2,0.1,99.1,0.1,0.9,0.1,0.5,0.1,0.4,0.1,5422671,12637,14.0,0.3,86.0,0.3,3955503,8806,10.9,0.2,36.3,0.4,29.6,0.4,23.1,0.4,-888888888,-888888888,-888888888,-888888888,516889,12160,22.6,0.9,70.2,0.9,7.2,0.6,51.9,1.5,48.1,1.5,14.9,1.0,33.1,1.5,502572,12542,23.5,1.5,76.5,1.5,323442,8651,30.9,1.4,23.3,1.4,19.0,1.3,26.8,1.4,-888888888,-888888888,-888888888,-888888888,283060,8651,25.5,1.1,69.6,1.2,4.9,0.6,55.1,2.2,44.9,2.2,8.7,1.0,36.1,2.2,276719,8909,26.7,2.2,73.3,2.2,169808,5700,39.3,2.1,27.1,1.9,19.9,1.7,13.7,1.4,-888888888,-888888888,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),18
0400000US19,2878189,2164,18.3,0.1,65.4,0.1,16.3,0.1,95.3,0.2,4.7,0.2,1.8,0.1,2.9,0.2,2780625,2588,12.2,0.4,87.8,0.4,2036993,3233,8.4,0.2,32.3,0.4,33.0,0.4,26.3,0.4,3.4,-888888888.0,4.7,-888888888.0,2669592,7017,17.9,0.1,65.0,0.1,17.1,0.1,99.0,0.1,1.0,0.1,0.6,0.1,0.4,0.1,2577626,6687,11.6,0.4,88.4,0.4,1909646,4244,6.9,0.2,32.9,0.4,33.8,0.4,26.3,0.4,-888888888,-888888888,-888888888,-888888888,208597,6518,23.7,1.2,70.4,1.2,5.9,0.7,47.6,1.8,52.4,1.8,17.5,1.4,34.9,1.8,202999,6443,19.9,2.5,80.1,2.5,127347,4601,30.4,2.2,23.2,2.2,20.1,1.9,26.2,1.8,-888888888,-888888888,-888888888,-888888888,112700,3815,28.2,1.6,68.4,1.6,3.5,0.8,56.7,2.5,43.3,2.5,12.0,2.1,31.3,2.4,110582,3743,20.6,3.3,79.4,3.3,63707,2865,45.2,3.7,21.5,3.4,20.2,2.8,13.1,1.8,-888888888,-888888888,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),19
0400000US20,2684487,1807,19.4,0.1,65.9,0.1,14.7,0.1,93.1,0.2,6.9,0.2,2.5,0.1,4.4,0.2,2603749,2699,13.3,0.4,86.7,0.4,1863224,3312,9.8,0.3,27.3,0.5,32.5,0.5,30.4,0.5,2.7,-888888888.0,2.3,-888888888.0,2384163,8933,18.8,0.2,65.5,0.1,15.7,0.1,98.9,0.1,1.1,0.1,0.7,0.1,0.4,0.1,2311855,9099,12.1,0.5,87.9,0.5,1677658,5716,7.0,0.3,28.0,0.5,34.0,0.5,31.0,0.5,-888888888,-888888888,-888888888,-888888888,300324,8943,23.8,1.0,69.8,1.0,6.4,0.5,47.3,1.4,52.7,1.4,17.0,1.2,35.7,1.9,291894,9048,23.3,2.3,76.7,2.3,185566,5355,35.1,1.8,21.4,1.7,18.8,1.3,24.8,1.4,-888888888,-888888888,-888888888,-888888888,201544,6705,27.7,1.2,68.1,1.1,4.1,0.5,53.2,1.6,46.8,1.6,11.5,1.6,35.4,2.1,196995,6836,26.5,2.9,73.5,2.9,115999,4083,46.6,2.4,23.9,2.2,16.1,1.6,13.5,1.6,-888888888,-888888888,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),20
0400000US21,4103742,1986,18.1,0.1,67.0,0.1,15.0,0.1,96.7,0.2,3.3,0.2,1.2,0.1,2.1,0.1,3976395,2952,18.6,0.5,81.4,0.5,2935461,3011,16.2,0.3,34.1,0.4,27.9,0.4,21.8,0.4,3.8,-888888888.0,3.6,-888888888.0,3904275,8089,17.9,0.1,66.7,0.1,15.4,0.1,99.3,0.1,0.7,0.1,0.4,0.1,0.3,0.1,3784318,8355,18.3,0.5,81.7,0.5,2805076,5795,15.8,0.3,34.6,0.4,28.2,0.4,21.4,0.3,-888888888,-888888888,-888888888,-888888888,199467,8408,22.2,1.5,72.2,1.5,5.6,0.7,46.5,2.2,53.5,2.2,17.4,1.3,36.1,2.3,192077,8283,24.7,2.5,75.3,2.5,130385,5774,24.8,2.2,23.9,1.8,21.2,1.7,30.1,2.3,-888888888,-888888888,-888888888,-888888888,102993,6038,24.0,1.9,72.7,2.0,3.3,0.7,51.7,2.9,48.3,2.9,9.4,1.6,39.0,3.1,99086,5960,28.1,4.1,71.9,4.1,64082,3985,31.6,3.5,31.4,2.8,21.4,2.6,15.7,2.3,-888888888,-888888888,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),21
0400000US22,4292613,2663,18.9,0.1,67.2,0.1,13.9,0.1,96.1,0.2,3.9,0.2,1.6,0.1,2.3,0.2,4166613,3250,19.2,0.5,80.8,0.5,3006605,4606,17.0,0.4,34.3,0.4,26.8,0.5,22.0,0.4,3.3,-888888888.0,3.1,-888888888.0,3931207,9314,19.4,0.1,67.2,0.1,13.4,0.1,99.2,0.1,0.8,0.1,0.4,0.1,0.4,0.1,3815644,9280,19.2,0.5,80.8,0.5,2727766,9043,15.8,0.4,34.9,0.5,27.5,0.5,21.9,0.4,-888888888,-888888888,-888888888,-888888888,361406,8707,13.0,0.9,67.6,1.1,19.4,0.9,61.9,1.6,38.1,1.6,14.5,1.0,23.7,1.7,350969,8652,19.4,1.8,80.6,1.8,278839,7272,29.0,1.9,28.1,1.6,20.2,1.4,22.7,1.5,-888888888,-888888888,-888888888,-888888888,153301,5763,17.8,1.7,74.7,1.9,7.5,0.9,49.9,2.5,50.1,2.5,13.7,1.7,36.3,3.2,148115,5831,21.4,2.7,78.6,2.7,106191,4179,33.3,3.5,24.3,2.5,23.5,2.6,18.8,2.2,-888888888,-888888888,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),22
0400000US23,1263002,939,15.8,0.1,66.3,0.1,17.9,0.1,96.3,0.3,3.7,0.3,2.0,0.2,1.7,0.2,1228837,1465,14.0,0.7,86.0,0.7,947017,1426,8.4,0.4,34.8,0.7,28.9,0.6,28.0,0.8,2.7,-888888888.0,2.3,-888888888.0,1173631,6220,15.9,0.2,66.7,0.2,17.4,0.2,98.4,0.2,1.6,0.2,1.0,0.1,0.6,0.1,1142199,6348,13.6,0.7,86.4,0.7,878572,4290,7.7,0.4,34.9,0.7,29.2,0.6,28.2,0.8,-888888888,-888888888,-888888888,-888888888,89371,5964,15.0,2.3,60.3,2.3,24.7,2.3,69.5,2.7,30.5,2.7,14.9,2.4,15.6,3.0,86638,5950,20.2,3.9,79.8,3.9,68445,4386,17.9,2.4,33.1,3.0,24.4,2.5,24.6,2.7,-888888888,-888888888,-888888888,-888888888,12606,2957,26.1,7.8,66.6,7.3,7.3,3.4,87.2,5.5,12.8,5.5,4.9,3.1,7.9,4.5,12181,2947,28.3,13.2,71.7,13.2,7829,1817,11.3,7.6,26.0,8.7,30.2,7.4,32.5,8.4,-888888888,-888888888,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),23
0400000US24,5519938,1612,17.7,0.1,68.5,0.1,13.8,0.1,84.9,0.3,15.1,0.3,7.1,0.2,8.0,0.2,5385091,2542,9.9,0.3,90.1,0.3,3972135,2905,10.9,0.3,26.1,0.4,26.1,0.3,36.9,0.4,3.9,-888888888.0,3.1,-888888888.0,4569988,17560,17.7,0.1,67.4,0.1,14.9,0.1,96.0,0.2,4.0,0.2,2.3,0.1,1.6,0.1,4448834,18036,9.7,0.4,90.3,0.4,3283937,12557,9.1,0.3,27.6,0.4,27.6,0.3,35.8,0.4,-888888888,-888888888,-888888888,-888888888,949950,17598,17.6,0.5,73.5,0.5,8.8,0.4,31.4,0.8,68.6,0.8,30.0,0.8,38.7,1.0,936257,17680,10.8,0.8,89.2,0.8,688198,12543,19.8,0.9,18.9,1.1,19.0,0.8,42.2,1.0,-888888888,-888888888,-888888888,-888888888,393980,11185,21.4,0.7,73.8,0.7,4.8,0.3,39.1,1.5,60.9,1.5,14.9,1.0,46.0,1.8,388212,11198,12.6,1.7,87.4,1.7,262149,7477,36.3,2.1,24.2,1.9,17.8,1.3,21.7,1.3,-888888888,-888888888,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),24
0400000US25,6282285,988,16.5,0.1,68.2,0.1,15.3,0.1,84.3,0.3,15.7,0.3,8.1,0.2,7.7,0.2,6056000,1732,11.6,0.3,88.4,0.3,4556609,2420,10.3,0.2,25.9,0.4,24.4,0.3,39.3,0.4,3.7,-888888888.0,3.2,-888888888.0,4878961,21502,16.6,0.1,67.1,0.1,16.3,0.1,96.4,0.1,3.6,0.1,2.4,0.1,1.3,0.1,4697919,21421,9.3,0.2,90.7,0.2,3546357,16442,6.5,0.2,26.1,0.4,25.9,0.4,41.6,0.5,-888888888,-888888888,-888888888,-888888888,1403324,21620,16.1,0.5,72.1,0.4,11.9,0.3,42.2,0.7,57.8,0.7,28.0,0.7,29.8,0.8,1358081,21277,19.4,0.8,80.6,0.8,1010252,15784,23.9,0.8,25.4,0.7,19.3,0.7,31.3,0.8,-888888888,-888888888,-888888888,-888888888,526444,8338,20.8,0.7,73.2,0.6,6.0,0.3,60.6,1.4,39.4,1.4,14.9,1.0,24.5,1.4,509395,8187,29.7,1.6,70.3,1.6,340195,5754,32.8,1.4,28.0,1.2,22.2,1.2,17.0,1.1,-888888888,-888888888,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),25
