GEO_ID,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C01_008E,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,S1901_C04_006E,NAME,S1901_C01_001EA,S1901_C01_001MA,S1901_C01_002EA,S1901_C01_002MA,S1901_C01_003EA,S1901_C01_003MA,S1901_C01_004MA,S1901_C01_004EA,S1901_C01_005EA,S1901_C01_005MA,S1901_C01_006MA,S1901_C01_006EA,S1901_C01_007EA,S1901_C01_007MA,S1901_C01_008MA,S1901_C01_009MA,S1901_C01_009EA,S1901_C01_010MA,S1901_C01_010EA,S1901_C01_011EA,S1901_C01_011MA,S1901_C01_012EA,S1901_C01_012MA,S1901_C01_013EA,S1901_C01_013MA,S1901_C01_014MA,S1901_C01_014EA,S1901_C01_015EA,S1901_C01_015MA,S1901_C01_016EA,S1901_C01_016MA,S1901_C02_001MA,S1901_C02_001EA,S1901_C02_002EA,S1901_C02_002MA,S1901_C02_003EA,S1901_C02_003MA,S1901_C02_004MA,S1901_C02_004EA,S1901_C02_005MA,S1901_C02_005EA,S1901_C02_006EA,S1901_C02_006MA,S1901_C02_007EA,S1901_C02_007MA,S1901_C02_008MA,S1901_C02_008EA,S1901_C02_009MA,S1901_C02_009EA,S1901_C02_010EA,S1901_C02_010MA,S1901_C02_011MA,S1901_C02_011EA,S1901_C02_012EA,S1901_C02_012MA,S1901_C02_013MA,S1901_C02_013EA,S1901_C02_014EA,S1901_C02_014MA,S1901_C02_015MA,S1901_C02_015EA,S1901_C02_016EA,S1901_C02_016MA,S1901_C03_001EA,S1901_C03_001MA,S1901_C03_002MA,S1901_C03_002EA,S1901_C03_003MA,S1901_C03_003EA,S1901_C03_004MA,S1901_C03_004EA,S1901_C03_005MA,S1901_C03_005EA,S1901_C03_006MA,S1901_C03_006EA,S1901_C03_007EA,S1901_C03_007MA,S1901_C03_008MA,S1901_C03_008EA,S1901_C03_009MA,S1901_C03_009EA,S1901_C03_010MA,S1901_C03_010EA,S1901_C03_011MA,S1901_C03_011EA,S1901_C03_012EA,S1901_C03_012MA,S1901_C01_008EA,S1901_C03_013MA,S1901_C03_013EA,S1901_C03_014MA,S1901_C03_014EA,S1901_C03_015EA,S1901_C03_015MA,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_001MA,S1901_C04_001EA,S1901_C04_002MA,S1901_C04_002EA,S1901_C04_003EA,S1901_C04_003MA,S1901_C04_004EA,S1901_C04_004MA,S1901_C04_005MA,S1901_C04_005EA,S1901_C04_006MA,S1901_C04_007MA,S1901_C04_007EA,S1901_C04_008EA,S1901_C04_008MA,S1901_C04_009EA,S1901_C04_009MA,S1901_C04_010MA,S1901_C04_010EA,S1901_C04_011EA,S1901_C04_011MA,S1901_C04_012EA,S1901_C04_012MA,S1901_C04_013EA,S1901_C04_013MA,S1901_C04_014EA,S1901_C04_014MA,S1901_C04_015EA,S1901_C04_015MA,S1901_C04_016MA,S1901_C04_016EA,S1901_C04_006EA,state
0400000US13,3532908,15691,9.3,0.2,6.1,0.2,11.8,0.3,10.9,0.3,14.0,0.3,18.0,0.4,0.3,10.9,0.3,3.9,0.2,4.0,0.2,47209,378,65623,516,33.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,2406226,16700,6.6,0.3,4.0,0.2,10.0,0.3,10.0,0.3,13.6,0.4,19.0,0.5,13.0,0.3,13.6,0.3,5.1,0.2,5.1,0.2,56684,681,75450,679,-888888888,-888888888,33.6,-888888888.0,-888888888,-888888888,1693386,18424,2.2,0.2,1.9,0.2,6.6,0.4,8.2,0.4,12.8,0.5,21.0,0.5,15.7,0.5,17.9,0.4,6.8,0.3,6.9,0.3,71314,730,11.1,90891,924,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1126682,15922,16.6,0.6,11.1,0.5,16.1,0.5,13.1,0.5,0.6,14.8,0.6,6.4,0.4,4.3,0.3,1.4,0.2,1.3,0.2,29479,643,42220,818,-888888888,-888888888,-888888888,-888888888,30.1,-888888888.0,14.9,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,13
0400000US15,447748,4282,6.2,0.6,3.7,0.4,7.9,0.6,7.3,0.6,12.3,0.7,18.5,0.8,0.8,17.0,0.7,6.9,0.5,5.3,0.5,66259,1628,81812,1497,33.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,309165,5759,3.8,0.6,2.5,0.5,6.0,0.6,5.9,0.6,11.1,0.8,18.7,1.0,16.7,1.1,20.5,0.9,8.2,0.6,6.6,0.7,77447,1597,92346,1682,-888888888,-888888888,33.8,-888888888.0,-888888888,-888888888,229027,6135,1.5,0.4,1.5,0.4,4.7,0.6,4.7,0.6,10.6,0.9,18.1,1.2,18.2,1.2,23.1,1.1,9.7,0.7,7.9,0.9,86457,1796,14.9,102044,2077,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,138583,4966,13.2,1.4,6.8,0.9,12.3,1.5,11.5,1.4,1.6,18.8,1.5,9.8,1.1,8.2,1.2,2.2,0.6,1.2,0.4,40883,1418,51370,2184,-888888888,-888888888,-888888888,-888888888,28.7,-888888888.0,16.0,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,15
0400000US16,583106,5317,6.9,0.6,5.8,0.5,12.7,0.6,12.7,0.7,15.9,0.7,20.4,0.8,0.6,9.4,0.5,2.7,0.3,2.2,0.3,45489,929,58716,1109,26.4,-888888888.0,-888888888,-888888888,-888888888,-888888888,405908,6386,4.8,0.6,3.0,0.4,10.1,0.7,11.5,0.8,16.1,0.9,22.5,1.1,13.6,0.8,11.9,0.8,3.7,0.5,2.8,0.4,54483,1240,67369,1625,-888888888,-888888888,26.1,-888888888.0,-888888888,-888888888,322225,6301,2.1,0.5,1.7,0.3,7.8,0.7,10.1,0.9,15.8,0.9,24.5,1.3,16.0,1.0,14.3,1.0,4.3,0.6,3.4,0.5,61890,1118,11.2,75049,1807,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,177198,5450,13.7,1.4,12.6,1.4,19.8,1.6,16.5,1.6,1.3,13.7,1.2,5.0,0.8,2.9,0.6,0.5,0.2,0.7,0.3,27027,998,35944,1121,-888888888,-888888888,-888888888,-888888888,25.9,-888888888.0,14.6,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,16
0400000US17,4770194,13140,7.5,0.2,4.9,0.1,10.4,0.2,9.7,0.2,13.2,0.3,17.9,0.3,0.2,13.5,0.3,5.1,0.1,5.1,0.1,55137,408,75201,508,30.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,3121020,16046,4.6,0.2,3.0,0.2,7.5,0.2,8.4,0.2,12.3,0.3,18.6,0.3,15.0,0.3,17.1,0.4,6.7,0.2,6.8,0.2,68705,605,88826,686,-888888888,-888888888,30.9,-888888888.0,-888888888,-888888888,2289429,18317,1.4,0.1,1.3,0.1,4.5,0.2,6.6,0.2,11.4,0.3,19.0,0.4,17.2,0.4,21.2,0.5,8.6,0.2,8.9,0.2,82304,579,12.8,104301,859,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1649174,15000,14.1,0.4,9.2,0.3,16.4,0.5,12.5,0.4,0.4,16.0,0.4,8.0,0.3,5.9,0.3,1.8,0.2,1.7,0.1,32785,575,46941,783,-888888888,-888888888,-888888888,-888888888,27.5,-888888888.0,14.5,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,17
0400000US18,2480077,10833,7.6,0.2,5.7,0.2,12.0,0.3,11.6,0.3,15.8,0.3,19.2,0.3,0.3,10.6,0.3,2.9,0.2,2.4,0.1,46974,421,61272,516,27.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,1648172,14329,5.1,0.3,3.1,0.2,8.5,0.3,10.0,0.3,15.6,0.4,21.5,0.4,15.1,0.4,14.1,0.4,4.0,0.2,3.2,0.2,58596,664,72072,633,-888888888,-888888888,26.6,-888888888.0,-888888888,-888888888,1229106,12872,1.6,0.2,1.4,0.1,5.3,0.3,8.5,0.4,14.9,0.4,23.4,0.4,18.2,0.5,17.6,0.5,5.1,0.3,4.1,0.3,69259,658,12.2,83488,803,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,831905,12481,14.0,0.6,11.3,0.6,19.9,0.7,15.1,0.6,0.6,13.7,0.6,5.4,0.5,2.9,0.3,0.7,0.2,0.7,0.1,27484,573,37329,752,-888888888,-888888888,-888888888,-888888888,26.3,-888888888.0,16.2,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,18
0400000US19,1227048,6132,6.5,0.3,5.6,0.3,11.0,0.4,11.2,0.4,14.5,0.4,20.5,0.4,0.4,11.6,0.4,3.1,0.2,2.7,0.2,50957,431,64524,642,26.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,796744,7245,3.7,0.3,2.7,0.3,7.1,0.4,9.1,0.4,13.9,0.5,22.9,0.5,16.7,0.5,15.7,0.6,4.4,0.3,3.8,0.3,64122,918,77465,867,-888888888,-888888888,26.0,-888888888.0,-888888888,-888888888,625952,7159,1.3,0.2,1.2,0.2,4.6,0.3,7.0,0.5,12.6,0.5,24.5,0.6,19.6,0.6,19.1,0.7,5.4,0.4,4.6,0.3,73685,826,13.1,87577,1011,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,430304,6084,13.1,0.7,11.3,0.6,19.0,0.8,15.6,0.8,0.7,15.0,0.7,5.5,0.5,3.3,0.4,0.6,0.2,0.7,0.2,28873,729,38231,838,-888888888,-888888888,-888888888,-888888888,26.5,-888888888.0,15.8,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,19
0400000US20,1113911,5555,6.5,0.3,5.4,0.3,11.4,0.4,11.2,0.4,15.2,0.4,19.7,0.5,0.4,11.9,0.4,3.3,0.2,3.4,0.2,50241,520,66618,919,24.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,727171,6574,3.4,0.3,2.8,0.2,8.4,0.4,9.3,0.5,14.1,0.5,21.7,0.7,15.2,0.5,16.0,0.5,4.6,0.3,4.5,0.3,62955,904,79648,1230,-888888888,-888888888,24.3,-888888888.0,-888888888,-888888888,563407,6847,0.9,0.2,1.3,0.2,5.4,0.3,7.7,0.5,13.1,0.6,23.2,0.8,17.7,0.6,19.4,0.6,5.7,0.4,5.6,0.4,73016,1024,12.0,90654,1477,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,386740,6760,13.3,0.6,10.7,0.8,18.1,0.9,15.6,0.7,0.8,14.8,0.7,5.1,0.5,3.7,0.5,0.8,0.2,1.2,0.2,29850,752,39902,1023,-888888888,-888888888,-888888888,-888888888,22.3,-888888888.0,16.7,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,20
0400000US21,1707004,8109,10.6,0.4,7.3,0.3,13.2,0.4,11.9,0.4,14.4,0.4,17.4,0.4,0.4,9.6,0.3,2.5,0.2,2.2,0.1,41724,419,56738,551,26.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,1140771,10522,6.6,0.4,4.6,0.3,10.6,0.4,10.7,0.4,14.7,0.4,20.3,0.6,13.5,0.5,12.8,0.4,3.5,0.2,2.9,0.2,53012,690,67293,771,-888888888,-888888888,26.3,-888888888.0,-888888888,-888888888,834642,9876,2.3,0.2,2.5,0.2,7.5,0.4,8.9,0.4,14.7,0.5,22.8,0.7,16.7,0.6,16.4,0.5,4.4,0.3,3.7,0.3,64828,857,10.8,78799,891,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,566233,9813,20.3,0.9,13.3,0.7,19.3,0.8,14.4,0.8,0.6,10.9,0.6,4.6,0.3,2.9,0.3,0.5,0.1,0.7,0.1,23078,616,33235,652,-888888888,-888888888,-888888888,-888888888,24.8,-888888888.0,13.2,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,21
0400000US22,1719473,9205,10.3,0.3,7.7,0.3,13.1,0.4,11.1,0.3,13.5,0.4,16.4,0.4,0.4,10.5,0.3,3.4,0.2,3.1,0.2,42944,680,60911,735,33.5,-888888888.0,-888888888,-888888888,-888888888,-888888888,1125659,9109,6.6,0.4,5.0,0.4,10.7,0.4,10.4,0.4,13.7,0.4,18.0,0.5,13.3,0.5,13.6,0.5,4.6,0.3,4.1,0.2,54059,903,71928,1022,-888888888,-888888888,34.8,-888888888.0,-888888888,-888888888,744806,9635,1.6,0.2,2.3,0.3,6.4,0.4,8.3,0.5,13.0,0.5,20.2,0.7,17.0,0.6,18.6,0.7,6.5,0.4,6.0,0.4,72313,1030,10.8,89594,1461,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,593814,8002,18.9,0.7,13.4,0.7,18.5,0.8,12.5,0.6,0.7,12.5,0.7,5.2,0.5,3.9,0.4,1.0,0.2,1.1,0.3,24428,722,37536,1154,-888888888,-888888888,-888888888,-888888888,29.6,-888888888.0,13.0,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,22
0400000US23,554543,4451,7.4,0.5,6.5,0.5,11.9,0.6,12.0,0.6,14.9,0.6,19.8,0.8,0.6,10.4,0.5,2.5,0.3,2.7,0.3,46709,898,61137,982,23.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,346950,5393,4.2,0.5,3.0,0.4,8.8,0.7,10.2,0.8,14.6,0.9,22.7,1.1,15.1,0.7,14.1,0.7,3.6,0.4,3.6,0.4,58689,1304,73506,1407,-888888888,-888888888,22.7,-888888888.0,-888888888,-888888888,270568,4782,1.4,0.3,1.4,0.3,6.8,0.7,8.5,0.7,14.1,0.9,24.5,1.1,17.6,0.8,16.9,0.9,4.4,0.5,4.4,0.5,66945,1332,11.8,82837,1931,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,207593,4390,14.3,1.1,12.8,1.1,17.7,1.2,15.3,1.0,1.0,14.0,1.1,5.7,0.8,3.4,0.5,0.7,0.2,0.7,0.2,28040,1226,37334,1102,-888888888,-888888888,-888888888,-888888888,22.6,-888888888.0,15.5,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,23
0400000US24,2157717,7667,5.3,0.2,3.7,0.2,7.4,0.2,7.2,0.3,11.3,0.3,17.5,0.4,0.3,17.9,0.4,8.5,0.2,8.1,0.2,71122,579,92805,709,28.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,1437113,10814,3.3,0.3,2.2,0.2,5.0,0.3,6.0,0.3,9.9,0.4,17.0,0.5,14.0,0.3,20.9,0.5,10.9,0.3,10.8,0.3,85985,953,108034,959,-888888888,-888888888,28.8,-888888888.0,-888888888,-888888888,1018129,10525,1.1,0.2,0.9,0.2,2.7,0.2,3.7,0.2,7.5,0.4,15.6,0.6,14.9,0.5,25.0,0.6,13.9,0.5,14.6,0.4,105260,1130,13.1,127846,1253,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,720604,9545,10.5,0.5,7.2,0.5,12.9,0.6,10.2,0.5,0.5,18.2,0.6,11.0,0.6,10.3,0.6,3.1,0.3,2.2,0.3,43675,1008,58137,1070,-888888888,-888888888,-888888888,-888888888,26.4,-888888888.0,14.4,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,24
0400000US25,2522394,9088,7.0,0.2,5.0,0.2,8.9,0.2,7.7,0.2,11.0,0.3,16.3,0.4,0.3,16.3,0.4,7.4,0.2,7.9,0.2,65339,645,89273,892,30.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,1598867,12256,3.9,0.2,2.6,0.2,6.2,0.2,6.6,0.2,9.8,0.3,16.0,0.4,14.3,0.4,20.2,0.5,9.8,0.3,10.7,0.3,82977,1106,107088,1171,-888888888,-888888888,30.5,-888888888.0,-888888888,-888888888,1173287,11662,1.1,0.1,1.0,0.1,3.6,0.2,4.9,0.3,8.1,0.4,15.2,0.5,15.6,0.5,24.3,0.6,12.3,0.4,14.0,0.4,100696,724,12.5,126299,1492,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,923527,10656,13.2,0.5,9.7,0.4,14.2,0.5,9.8,0.5,0.4,16.6,0.6,9.1,0.4,8.6,0.5,2.8,0.3,2.7,0.3,37769,845,55338,1375,-888888888,-888888888,-888888888,-888888888,28.0,-888888888.0,13.2,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,25
0400000US26,3819068,10789,8.7,0.2,5.9,0.2,12.1,0.2,11.3,0.2,14.7,0.2,18.4,0.3,0.2,10.9,0.2,3.5,0.1,3.0,0.1,46859,331,63031,392,27.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,2482612,15037,5.6,0.2,3.6,0.2,8.5,0.2,9.5,0.2,14.3,0.3,20.6,0.3,14.5,0.3,14.5,0.3,4.8,0.2,4.1,0.1,59295,467,75349,529,-888888888,-888888888,27.6,-888888888.0,-888888888,-888888888,1821915,13935,1.8,0.1,1.6,0.1,5.5,0.2,7.8,0.2,13.9,0.3,22.5,0.4,17.1,0.3,18.4,0.4,6.2,0.2,5.3,0.2,71197,413,11.5,88287,680,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1336456,14066,15.8,0.4,10.8,0.3,19.0,0.4,14.7,0.4,0.4,13.8,0.4,5.4,0.3,3.7,0.2,0.8,0.1,0.8,0.1,27575,450,38026,538,-888888888,-888888888,-888888888,-888888888,26.1,-888888888.0,15.2,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,26
0400000US27,2111943,6274,5.8,0.2,4.6,0.2,9.2,0.3,9.3,0.3,13.7,0.3,19.2,0.3,0.3,14.4,0.3,5.0,0.2,4.7,0.2,58906,668,76261,706,22.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,1374436,9338,3.3,0.2,2.3,0.2,5.7,0.3,7.5,0.3,11.9,0.3,20.2,0.4,16.8,0.3,18.7,0.5,6.8,0.3,6.6,0.3,73511,782,91409,909,-888888888,-888888888,22.8,-888888888.0,-888888888,-888888888,1079809,9432,1.0,0.1,0.9,0.1,3.6,0.2,5.8,0.3,10.5,0.3,20.4,0.5,19.2,0.4,22.3,0.5,8.3,0.4,8.1,0.3,84461,766,14.1,103548,996,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,737507,8630,11.6,0.5,9.2,0.4,16.3,0.5,13.4,0.5,0.6,16.9,0.6,7.7,0.4,5.4,0.3,1.3,0.2,1.1,0.2,34549,703,45135,702,-888888888,-888888888,-888888888,-888888888,21.9,-888888888.0,17.0,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,27
