GEO_ID,S2408_C01_001E,S2408_C01_001M,S2408_C01_002E,S2408_C01_002M,S2408_C01_003E,S2408_C01_003M,S2408_C01_004E,S2408_C01_004M,S2408_C01_005E,S2408_C01_005M,S2408_C01_006E,S2408_C01_006M,S2408_C01_007E,S2408_C01_007M,S2408_C01_010E,S2408_C01_008E,S2408_C01_008M,S2408_C01_009E,S2408_C01_009M,S2408_C01_010M,S2408_C02_001M,S2408_C02_002E,S2408_C02_002M,S2408_C02_003E,S2408_C02_003M,S2408_C02_004E,S2408_C02_004M,S2408_C02_005E,S2408_C02_005M,S2408_C02_006E,S2408_C02_006M,S2408_C02_007M,S2408_C02_008E,S2408_C02_008M,S2408_C02_009E,S2408_C02_009M,S2408_C02_010M,S2408_C03_001E,S2408_C03_001M,S2408_C03_002E,S2408_C03_002M,S2408_C03_003E,S2408_C03_004E,S2408_C03_004M,S2408_C03_005E,S2408_C03_006E,S2408_C03_007E,S2408_C03_007M,S2408_C03_008M,S2408_C03_009E,S2408_C03_009M,S2408_C03_010E,S2408_C03_010M,S2408_C04_001M,S2408_C04_002E,S2408_C04_002M,S2408_C04_003E,S2408_C04_003M,S2408_C04_004E,S2408_C04_004M,S2408_C04_005E,S2408_C04_005M,S2408_C04_006E,S2408_C04_006M,S2408_C04_007E,S2408_C04_007M,S2408_C04_008E,S2408_C04_008M,S2408_C04_009E,S2408_C04_009M,S2408_C04_010E,S2408_C02_001E,S2408_C02_007E,S2408_C02_010E,S2408_C03_003M,S2408_C03_005M,S2408_C03_006M,S2408_C03_008E,S2408_C04_001E,S2408_C04_010M,S2408_C05_001E,S2408_C05_001M,S2408_C05_002E,S2408_C05_002M,S2408_C05_003E,S2408_C05_003M,S2408_C05_004E,S2408_C05_004M,S2408_C05_005E,S2408_C05_005M,S2408_C05_006E,S2408_C05_006M,S2408_C05_007E,S2408_C05_007M,S2408_C05_008E,S2408_C05_008M,S2408_C05_009E,S2408_C05_009M,S2408_C05_010E,S2408_C05_010M,S2408_C06_001E,S2408_C06_001M,S2408_C06_002E,S2408_C06_002M,S2408_C06_003E,S2408_C06_003M,S2408_C06_004E,S2408_C06_004M,S2408_C06_005E,S2408_C06_005M,S2408_C06_006E,S2408_C06_006M,S2408_C06_007E,S2408_C06_007M,S2408_C06_008E,S2408_C06_008M,S2408_C06_009E,S2408_C06_009M,S2408_C06_010E,S2408_C06_010M,NAME,S2408_C01_001MA,S2408_C01_001EA,S2408_C01_002MA,S2408_C01_002EA,S2408_C01_003EA,S2408_C01_003MA,S2408_C01_004EA,S2408_C01_004MA,S2408_C01_005MA,S2408_C01_005EA,S2408_C01_006MA,S2408_C01_006EA,S2408_C01_007EA,S2408_C01_007MA,S2408_C01_010EA,S2408_C01_010MA,S2408_C01_008MA,S2408_C01_008EA,S2408_C01_009EA,S2408_C01_009MA,S2408_C02_001MA,S2408_C02_002EA,S2408_C02_002MA,S2408_C02_003MA,S2408_C02_003EA,S2408_C02_004EA,S2408_C02_004MA,S2408_C02_005EA,S2408_C02_005MA,S2408_C02_006MA,S2408_C02_006EA,S2408_C02_007MA,S2408_C02_008MA,S2408_C02_008EA,S2408_C02_009MA,S2408_C02_009EA,S2408_C02_010MA,S2408_C03_001EA,S2408_C03_001MA,S2408_C03_002EA,S2408_C03_002MA,S2408_C03_003MA,S2408_C03_003EA,S2408_C03_004MA,S2408_C03_004EA,S2408_C03_005EA,S2408_C03_005MA,S2408_C03_006EA,S2408_C03_006MA,S2408_C03_007EA,S2408_C03_007MA,S2408_C03_008MA,S2408_C03_009MA,S2408_C03_009EA,S2408_C03_010MA,S2408_C03_010EA,S2408_C04_001MA,S2408_C04_002EA,S2408_C04_002MA,S2408_C04_003MA,S2408_C04_003EA,S2408_C04_004MA,S2408_C04_004EA,S2408_C04_005MA,S2408_C04_005EA,S2408_C04_006EA,S2408_C04_006MA,S2408_C04_007MA,S2408_C04_007EA,S2408_C04_008EA,S2408_C04_008MA,S2408_C04_009EA,S2408_C04_009MA,S2408_C04_010MA,S2408_C04_010EA,S2408_C02_001EA,S2408_C02_007EA,S2408_C02_010EA,S2408_C03_008EA,S2408_C04_001EA,S2408_C05_001MA,S2408_C05_001EA,S2408_C05_002MA,S2408_C05_002EA,S2408_C05_003EA,S2408_C05_003MA,S2408_C05_004EA,S2408_C05_004MA,S2408_C05_005MA,S2408_C05_005EA,S2408_C05_006MA,S2408_C05_006EA,S2408_C05_007EA,S2408_C05_007MA,S2408_C05_008EA,S2408_C05_008MA,S2408_C05_009MA,S2408_C05_009EA,S2408_C05_010MA,S2408_C05_010EA,S2408_C06_001EA,S2408_C06_001MA,S2408_C06_002EA,S2408_C06_002MA,S2408_C06_003EA,S2408_C06_003MA,S2408_C06_004EA,S2408_C06_004MA,S2408_C06_005EA,S2408_C06_005MA,S2408_C06_006EA,S2408_C06_006MA,S2408_C06_007EA,S2408_C06_007MA,S2408_C06_008EA,S2408_C06_008MA,S2408_C06_009EA,S2408_C06_009MA,S2408_C06_010EA,S2408_C06_010MA,state
0400000US13,4263543,24438,3119789,26376,2945897,24935,173892,7589,243416,8681,302771,10183,214485,8088,7.5,143396,6483,239686,8385,-888888888.0,0.2,55.2,0.4,54.3,0.4,69.8,1.5,34.0,1.6,39.4,1.5,1.6,56.5,2.5,61.8,1.6,-888888888,47.7,0.2,44.8,0.4,45.7,30.2,1.5,66.0,60.6,63.0,1.6,2.5,38.2,1.6,-888888888,-888888888,207,30460,245,30082,326,41871,877,32981,1394,36416,773,35107,1233,51846,837,19918,1221,-888888888,52.3,37.0,-888888888,0.4,1.6,1.5,43.5,31169,-888888888,36142,376,35801,459,35147,627,50150,2379,38775,3339,38946,1790,38687,2391,54608,2282,23814,2292,-888888888,-888888888,26768,241,25223,317,25080,351,30496,2532,31211,887,34745,1485,33131,1327,49187,1639,13300,1808,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,648504,7446,421657,7289,399819,6956,21838,2520,47635,3468,19319,2239,61583,3162,7.4,51950,3713,46360,3891,-888888888.0,0.6,54.4,0.8,54.1,0.8,59.9,4.6,36.5,3.3,62.7,4.7,2.4,67.1,2.4,55.0,3.4,-888888888,47.7,0.6,45.6,0.8,45.9,40.1,4.6,63.5,37.3,67.9,2.4,2.4,45.0,3.4,-888888888,-888888888,1088,30563,438,30195,457,46215,5732,37254,3218,44849,5672,41831,1145,55507,3850,22510,3491,-888888888,52.3,32.1,-888888888,0.8,3.3,4.7,32.9,33135,-888888888,37489,1108,33488,2323,32303,872,52109,9560,43819,4887,50942,4353,46137,2968,59856,3052,27799,5899,-888888888,-888888888,30322,544,26739,879,26373,853,37698,9454,35775,2450,35099,5948,40945,1094,48606,5127,20111,2630,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,710247,8035,497323,9059,466793,9138,30530,2930,44187,3140,49722,3558,42329,3639,6.6,19072,2061,57614,3478,-888888888.0,0.6,57.5,0.8,56.5,0.9,72.7,3.7,37.2,3.5,38.8,3.3,3.3,63.9,5.2,56.8,2.8,-888888888,46.0,0.6,42.5,0.8,43.5,27.3,3.7,62.8,61.2,59.9,3.3,5.2,43.2,2.8,-888888888,-888888888,445,25809,576,25153,605,42462,9294,28175,2994,31551,1106,33488,2457,51256,2430,20960,1161,-888888888,54.0,40.1,-888888888,0.9,3.5,3.3,36.1,26842,-888888888,32397,819,31582,523,30908,531,51243,1282,42616,7235,40440,2705,40414,4228,56009,4208,26997,4274,-888888888,-888888888,21298,535,19927,921,19572,1055,30461,3808,24418,2478,27374,2462,30680,2286,41719,6603,14594,2954,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,6030591,21059,4417058,23420,4208424,23102,208634,7743,543860,13468,416337,9761,236153,7501,6.2,122124,5115,295059,8200,-888888888.0,0.2,55.3,0.2,54.4,0.3,72.3,1.3,32.7,1.0,42.6,1.1,1.5,56.0,2.2,59.2,1.1,-888888888,48.0,0.2,44.7,0.2,45.6,27.7,1.3,67.3,57.4,59.4,1.5,2.2,40.8,1.1,-888888888,-888888888,223,33224,493,32379,189,50635,689,35637,568,45770,946,41794,781,55615,1029,21981,464,-888888888,52.0,40.6,-888888888,0.3,1.0,1.1,44.0,35115,-888888888,41442,211,40794,219,40291,235,55572,4558,41468,926,56016,1400,50222,1669,59664,1818,29653,2699,-888888888,-888888888,28816,444,26667,248,26511,249,35124,3213,32281,555,38781,1503,38795,1372,51150,1302,15454,752,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,3003089,16452,2250805,15170,2166137,15370,84668,4955,281684,7917,166040,6094,110156,5574,6.1,47782,3473,146622,4962,-888888888.0,0.2,55.7,0.3,55.0,0.4,73.5,2.0,31.1,1.2,41.2,1.7,2.4,55.0,3.4,60.5,2.0,-888888888,47.7,0.2,44.3,0.3,45.0,26.5,2.0,68.9,58.8,58.6,2.4,3.4,39.5,2.0,-888888888,-888888888,199,30518,224,30297,239,40661,1790,30694,687,35965,682,35148,1053,55830,1900,21446,845,-888888888,52.3,41.4,-888888888,0.4,1.2,1.7,45.0,30837,-888888888,37366,390,37161,370,36837,397,49868,5752,36310,1718,43608,2239,40670,1485,61520,1596,27128,2460,-888888888,-888888888,25111,321,23829,572,23790,575,25592,2909,27997,1951,30230,965,32284,1000,47448,5069,12461,1485,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1556772,8497,1097225,10948,1042597,10301,54628,3496,140554,4837,97964,3977,87370,3988,5.5,27455,2176,106204,4609,-888888888.0,0.3,55.9,0.5,55.1,0.5,71.6,2.8,30.7,1.8,39.8,2.1,2.1,54.0,3.8,64.4,1.6,-888888888,47.9,0.3,44.1,0.5,44.9,28.4,2.8,69.3,60.2,62.1,2.1,3.8,35.6,1.6,-888888888,-888888888,229,31364,237,31096,252,41494,1654,27929,1174,37875,1871,41773,1439,52436,3027,24397,2332,-888888888,52.1,37.9,-888888888,0.5,1.8,2.1,46.0,31656,-888888888,38409,746,37903,830,37296,513,50156,3022,33716,3467,45738,1350,45378,3104,57269,2990,31424,749,-888888888,-888888888,25892,315,25080,360,25014,447,26865,3091,26098,832,31370,1797,40699,1470,48057,4203,15204,1550,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,1394404,8945,956799,9424,914084,9682,42715,2559,114725,4301,110942,4481,87274,4518,4.7,39406,3210,85258,3712,-888888888.0,0.4,56.6,0.6,55.8,0.6,73.7,2.6,31.6,1.5,43.7,2.1,2.0,56.9,3.9,64.0,1.7,-888888888,47.0,0.4,43.4,0.6,44.2,26.3,2.6,68.4,56.3,59.6,2.0,3.9,36.0,1.7,-888888888,-888888888,232,30926,283,30619,289,45540,4686,31486,753,32182,1638,35175,1849,51230,2106,22027,820,-888888888,53.0,40.4,-888888888,0.6,1.5,2.1,43.1,31224,-888888888,37196,432,37106,472,36628,474,51487,1979,37172,3273,38409,2423,38674,1882,55755,2509,29044,2548,-888888888,-888888888,25491,357,23739,568,23496,591,29366,3116,30069,1174,27290,1875,33206,2336,41780,3218,13260,1790,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,1867958,12946,1325147,13365,1268559,13424,56588,3655,145420,5937,111058,4957,135423,6176,5.5,43984,3068,106926,4800,-888888888.0,0.3,55.2,0.6,54.5,0.6,72.4,2.0,32.2,1.7,40.3,1.9,1.7,53.3,3.1,65.7,1.9,-888888888,48.2,0.3,44.8,0.6,45.5,27.6,2.0,67.8,59.7,63.5,1.7,3.1,34.3,1.9,-888888888,-888888888,220,29095,586,28393,597,42382,2660,31714,790,31857,833,36123,1195,50314,1851,19642,1364,-888888888,51.8,36.5,-888888888,0.6,1.7,1.9,46.7,30188,-888888888,35729,448,35784,535,35208,630,50666,1627,36168,2737,38717,3021,38630,2668,51517,2041,24736,2722,-888888888,-888888888,24977,415,22422,376,22316,314,30488,3481,30598,865,29255,1824,35083,1767,48398,4062,12634,1097,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,2001905,11966,1449280,15252,1383180,15661,66100,4202,124138,6198,143198,7371,128030,6104,6.4,43996,3429,113263,5752,-888888888.0,0.3,55.3,0.5,54.6,0.5,69.4,2.5,32.0,2.1,40.1,1.9,2.4,54.0,3.1,62.9,2.0,-888888888,48.2,0.3,44.7,0.5,45.4,30.6,2.5,68.0,59.9,66.2,2.4,3.1,37.1,2.0,-888888888,-888888888,262,30308,315,29802,703,49307,3223,30762,1016,32834,1765,38561,2097,50115,2282,21768,871,-888888888,51.8,33.8,-888888888,0.5,2.1,1.9,46.0,30801,-888888888,40020,907,40262,646,39062,1519,60748,3838,36833,1264,40047,2600,42853,2437,58338,4603,27437,3712,-888888888,-888888888,23406,550,21550,329,21435,341,27201,5680,27084,1463,29654,2447,35932,1620,42417,2096,11811,935,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,646362,7376,415564,6636,388891,6550,26673,2296,84945,4411,45841,3369,28370,2359,4.0,15224,1699,56418,3246,-888888888.0,0.4,55.0,0.7,53.8,0.8,73.3,2.9,30.6,2.2,41.8,2.7,3.8,58.9,5.3,64.0,3.3,-888888888,48.9,0.4,45.0,0.7,46.2,26.7,2.9,69.4,58.2,59.0,3.8,5.3,36.0,3.3,-888888888,-888888888,364,29986,786,29044,1006,42135,3658,31454,978,34642,1765,36531,1705,54684,2310,21203,1020,-888888888,51.1,41.0,-888888888,0.8,2.2,2.7,41.1,30573,-888888888,35974,644,36043,738,35530,726,46126,3337,36022,3149,39981,2065,43134,3875,59433,4465,25041,2384,-888888888,-888888888,25687,473,22950,1158,22516,989,31568,5266,30551,972,31451,1196,32081,2311,44388,8089,14475,3597,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,2937440,12096,1860576,14584,1761628,15559,98948,4729,284331,9000,213787,7437,125231,5819,6.5,307001,7677,146514,5351,-888888888.0,0.2,54.2,0.4,53.4,0.4,68.5,2.1,34.7,1.1,38.7,1.4,2.2,52.0,1.1,52.7,1.9,-888888888,49.7,0.2,45.8,0.4,46.6,31.5,2.1,65.3,61.3,58.7,2.2,1.1,47.3,1.9,-888888888,-888888888,266,37161,420,36672,422,50874,1159,45127,1464,49241,1131,45469,1286,82618,2294,23349,1380,-888888888,50.3,41.3,-888888888,0.4,1.1,1.4,48.0,42101,-888888888,49486,799,43532,1285,42374,671,60503,5420,50219,2123,52477,2277,50239,1458,90661,1701,31075,1442,-888888888,-888888888,36955,419,31120,396,30991,419,36882,4065,41905,933,45563,1304,41910,1364,76426,2167,18109,2178,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,3334794,16917,2277370,18440,2185323,18816,92047,4505,435688,9825,225955,6461,133069,5670,6.7,58746,3717,203966,7387,-888888888.0,0.2,54.0,0.4,53.2,0.4,73.1,2.1,34.3,1.0,39.9,1.4,1.8,60.3,2.9,58.1,1.4,-888888888,49.5,0.2,46.0,0.4,46.8,26.9,2.1,65.7,60.1,54.8,1.8,2.9,41.9,1.4,-888888888,-888888888,233,39177,681,38363,690,53616,3227,41275,596,50561,660,50191,1199,58852,1884,29646,1844,-888888888,50.5,45.2,-888888888,0.4,1.0,1.4,39.7,40567,-888888888,47930,996,47112,604,46307,641,64679,6091,47430,1987,57278,2662,56806,2065,60934,1049,35173,2344,-888888888,-888888888,34097,701,31567,360,31517,363,35677,5156,38770,1526,44266,2116,45322,2263,54293,2528,20966,990,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,4285132,17643,3157743,18135,3007478,18694,150265,5258,407734,9555,234141,7292,186976,5955,6.3,70856,4151,227682,6859,-888888888.0,0.2,54.8,0.3,53.9,0.3,71.9,1.3,32.3,0.9,41.5,1.2,1.8,52.4,2.2,60.0,1.2,-888888888,48.6,0.2,45.2,0.3,46.1,28.1,1.3,67.7,58.5,62.1,1.8,2.2,40.0,1.2,-888888888,-888888888,171,30131,216,29516,443,41612,856,32265,453,40333,682,45171,1197,53360,1389,19089,1102,-888888888,51.4,37.9,-888888888,0.3,0.9,1.2,47.6,30927,-888888888,38441,572,37822,633,37115,347,50560,859,36399,1600,49768,1489,51135,1191,57626,2698,24045,1280,-888888888,-888888888,24841,379,22115,222,22057,228,26164,3013,31351,532,32882,1429,41838,784,50153,1505,11927,550,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,2786812,12750,1966063,13278,1858636,13192,107427,3754,317859,7614,179819,6137,114078,4252,4.7,42201,2783,166792,4861,-888888888.0,0.2,55.8,0.3,54.7,0.3,74.6,1.3,33.3,1.0,39.5,1.4,1.4,59.4,3.2,60.4,1.1,-888888888,48.1,0.2,44.2,0.3,45.3,25.4,1.3,66.7,60.5,59.4,1.4,3.2,39.6,1.1,-888888888,-888888888,263,35412,291,34985,451,46919,2736,35261,832,41509,690,42483,1083,53482,2131,23680,1485,-888888888,51.9,40.6,-888888888,0.3,1.0,1.4,40.6,35789,-888888888,41801,264,41534,341,41106,362,51861,899,40879,1211,48749,2437,51069,1328,56509,1301,31412,600,-888888888,-888888888,30193,289,28066,676,27916,680,31566,2225,32916,1090,36509,1109,39278,1718,49230,2795,15404,1058,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
0400000US28,1193047,11401,821231,11607,780811,11171,40420,3792,73268,4510,72915,5094,114430,6265,6.0,43123,4376,68080,4115,-888888888.0,0.5,54.8,0.7,54.0,0.7,69.9,3.6,35.9,2.7,43.3,3.2,2.2,54.1,4.6,64.0,2.6,-888888888,48.5,0.5,45.2,0.7,46.0,30.1,3.6,64.1,56.7,65.4,2.2,4.6,36.0,2.6,-888888888,-888888888,330,26315,399,25717,403,47150,4703,27043,1083,30210,1440,32334,1201,45023,5384,20618,1046,-888888888,51.5,34.6,-888888888,0.7,2.7,3.2,45.9,27272,-888888888,32048,407,31947,567,31233,555,51535,2881,31811,1900,31038,1600,35238,3146,50294,4577,25470,1618,-888888888,-888888888,23181,674,21368,432,21197,435,31376,8209,25155,1823,29175,2748,31581,1143,40525,5208,14970,2085,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,2764577,14344,1955106,15482,1871996,15223,83110,4438,284597,7686,162979,5931,127941,6018,6.4,64870,4009,169084,6534,-888888888.0,0.3,54.1,0.4,53.4,0.4,69.9,2.2,32.1,1.3,43.7,1.9,2.0,53.3,2.7,64.1,1.4,-888888888,48.9,0.3,45.9,0.4,46.6,30.1,2.2,67.9,56.3,61.4,2.0,2.7,35.9,1.4,-888888888,-888888888,166,29695,439,29200,428,41726,2193,31754,524,33921,1458,32707,840,51222,1189,20833,719,-888888888,51.1,38.6,-888888888,0.4,1.3,1.9,46.7,30440,-888888888,35758,364,35750,444,35227,427,50136,3117,37240,2427,39601,1676,35880,1460,54490,2711,25968,991,-888888888,-888888888,25637,246,23519,457,23448,464,25673,1676,30608,601,30883,804,31114,756,46894,3861,12067,733,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
