GEO_ID,S1902_C01_001E,S1902_C01_001M,S1902_C01_002E,S1902_C01_002M,S1902_C01_003E,S1902_C01_003M,S1902_C01_004E,S1902_C01_004M,S1902_C01_005E,S1902_C01_005M,S1902_C01_006E,S1902_C01_006M,S1902_C01_007E,S1902_C01_007M,S1902_C01_008E,S1902_C01_008M,S1902_C01_009E,S1902_C01_009M,S1902_C01_010E,S1902_C01_010M,S1902_C01_011E,S1902_C01_011M,S1902_C01_012E,S1902_C01_012M,S1902_C01_013E,S1902_C01_013M,S1902_C01_014E,S1902_C01_014M,S1902_C01_015E,S1902_C01_015M,S1902_C01_016E,S1902_C01_016M,S1902_C01_017E,S1902_C01_017M,S1902_C01_018E,S1902_C01_018M,S1902_C01_019E,S1902_C01_019M,S1902_C01_020E,S1902_C01_020M,S1902_C01_021E,S1902_C01_021M,S1902_C01_022E,S1902_C01_022M,S1902_C01_023E,S1902_C01_023M,S1902_C01_024E,S1902_C01_024M,S1902_C01_025E,S1902_C01_025M,S1902_C01_026E,S1902_C01_026M,S1902_C01_027E,S1902_C01_027M,S1902_C02_001E,S1902_C02_001M,S1902_C02_002E,S1902_C02_002M,S1902_C02_003E,S1902_C02_003M,S1902_C02_004E,S1902_C02_004M,S1902_C02_005E,S1902_C02_005M,S1902_C02_006E,S1902_C02_006M,S1902_C02_007E,S1902_C02_007M,S1902_C02_008E,S1902_C02_008M,S1902_C02_009E,S1902_C02_009M,S1902_C02_010E,S1902_C02_010M,S1902_C02_011E,S1902_C02_011M,S1902_C02_012E,S1902_C02_012M,S1902_C02_013E,S1902_C02_013M,S1902_C02_014E,S1902_C02_014M,S1902_C02_015E,S1902_C02_015M,S1902_C02_016E,S1902_C02_016M,S1902_C02_017E,S1902_C02_017M,S1902_C02_018E,S1902_C02_018M,S1902_C02_019E,S1902_C02_019M,S1902_C02_020E,S1902_C02_020M,S1902_C02_021E,S1902_C02_021M,S1902_C02_022E,S1902_C02_022M,S1902_C02_023E,S1902_C02_023M,S1902_C02_024E,S1902_C02_024M,S1902_C02_025E,S1902_C02_025M,S1902_C02_026E,S1902_C02_026M,S1902_C02_027E,S1902_C02_027M,NAME,S1902_C01_001MA,S1902_C01_001EA,S1902_C01_002EA,S1902_C01_002MA,S1902_C01_003EA,S1902_C01_003MA,S1902_C01_004EA,S1902_C01_004MA,S1902_C01_005EA,S1902_C01_005MA,S1902_C01_006MA,S1902_C01_006EA,S1902_C01_007MA,S1902_C01_007EA,S1902_C01_008MA,S1902_C01_008EA,S1902_C01_009EA,S1902_C01_009MA,S1902_C01_010EA,S1902_C01_010MA,S1902_C01_011MA,S1902_C01_011EA,S1902_C01_012EA,S1902_C01_012MA,S1902_C01_013EA,S1902_C01_013MA,S1902_C01_014MA,S1902_C01_014EA,S1902_C01_015MA,S1902_C01_015EA,S1902_C01_016MA,S1902_C01_016EA,S1902_C01_017MA,S1902_C01_017EA,S1902_C01_018EA,S1902_C01_018MA,S1902_C01_019MA,S1902_C01_019EA,S1902_C01_020MA,S1902_C01_020EA,S1902_C01_021EA,S1902_C01_021MA,S1902_C01_022MA,S1902_C01_022EA,S1902_C01_023MA,S1902_C01_023EA,S1902_C01_024EA,S1902_C01_024MA,S1902_C01_025MA,S1902_C01_025EA,S1902_C01_026EA,S1902_C01_026MA,S1902_C01_027MA,S1902_C01_027EA,S1902_C02_001EA,S1902_C02_001MA,S1902_C02_002EA,S1902_C02_002MA,S1902_C02_003MA,S1902_C02_003EA,S1902_C02_004EA,S1902_C02_004MA,S1902_C02_005EA,S1902_C02_005MA,S1902_C02_006MA,S1902_C02_006EA,S1902_C02_007MA,S1902_C02_007EA,S1902_C02_008MA,S1902_C02_008EA,S1902_C02_009MA,S1902_C02_009EA,S1902_C02_010EA,S1902_C02_010MA,S1902_C02_011EA,S1902_C02_011MA,S1902_C02_012MA,S1902_C02_012EA,S1902_C02_013MA,S1902_C02_013EA,S1902_C02_014EA,S1902_C02_014MA,S1902_C02_015MA,S1902_C02_015EA,S1902_C02_016EA,S1902_C02_016MA,S1902_C02_017MA,S1902_C02_017EA,S1902_C02_018EA,S1902_C02_018MA,S1902_C02_019MA,S1902_C02_019EA,S1902_C02_020MA,S1902_C02_020EA,S1902_C02_021EA,S1902_C02_021MA,S1902_C02_022EA,S1902_C02_022MA,S1902_C02_023MA,S1902_C02_023EA,S1902_C02_024EA,S1902_C02_024MA,S1902_C02_025EA,S1902_C02_025MA,S1902_C02_026EA,S1902_C02_026MA,S1902_C02_027EA,S1902_C02_027MA,state
0400000US13,3532908,15691,78.4,0.3,15.4,0.3,27.1,0.3,5.3,0.2,1.8,0.1,16.7,0.3,2406226,16700,15.2,0.4,37.0,0.5,30.7,0.5,8.9,0.4,6.2,0.3,1.9,0.2,9919945,-555555555,60.4,0.2,30.9,0.1,0.2,0.1,3.4,0.1,0.0,0.1,3.0,0.1,2.0,0.1,9.1,0.1,55.0,0.1,33.0,-888888888.0,33.6,-888888888.0,25.1,-888888888.0,65623,516,67620,598,15406,1144,16527,131,8808,190,3003,233,23438,519,75450,679,37195,1171,60314,1270,105534,1474,69042,2007,117540,3221,82759,3648,24321,203,28839,311,17369,281,15763,2916,26580,1308,18254,6452,11692,809,11674,1102,13251,454,30266,332,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),13
0400000US15,447748,4282,81.1,0.8,27.2,0.9,32.6,0.7,4.0,0.4,3.4,0.4,23.1,0.8,309165,5759,12.5,0.8,30.4,1.2,29.5,1.3,10.3,0.7,11.6,0.7,5.6,0.6,1392313,-555555555,24.9,0.2,1.8,0.1,0.2,0.1,38.2,0.8,10.4,0.4,1.1,0.2,23.3,0.9,9.5,-555555555.0,22.8,0.1,33.3,-888888888.0,33.8,-888888888.0,27.5,-888888888.0,81812,1497,77597,1470,16947,1710,17346,293,9134,631,5731,717,27064,1105,92346,1682,58079,4141,69646,2961,109310,3473,93314,5639,130640,5149,121252,6025,28099,490,38401,1519,29654,3280,24730,7247,29756,604,17176,1114,26276,7786,19230,777,19145,1352,39622,1621,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),15
0400000US16,583106,5317,78.5,0.6,18.9,0.8,29.9,0.6,5.1,0.4,3.0,0.3,17.7,0.7,405908,6386,15.0,0.8,32.9,1.2,35.1,1.2,7.7,0.8,7.8,0.7,1.6,0.3,1595728,-555555555,91.4,0.4,0.5,0.1,1.3,0.1,1.3,0.2,0.1,0.1,2.9,0.4,2.5,0.2,11.6,-555555555.0,83.4,0.1,26.4,-888888888.0,26.1,-888888888.0,20.3,-888888888.0,58716,1109,57382,1302,14084,1832,17304,332,9931,546,2177,321,21629,1088,67369,1625,43886,3195,55318,2677,81895,2209,63254,4488,99807,6516,76887,8877,22053,398,22793,448,23316,4304,13677,1602,22841,3720,15336,4424,11266,1467,11311,1581,11733,885,23802,470,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),16
0400000US17,4770194,13140,79.0,0.2,21.3,0.2,27.0,0.2,4.5,0.1,2.5,0.1,16.8,0.2,3121020,16046,13.4,0.2,32.3,0.4,32.5,0.4,9.8,0.2,9.2,0.2,2.9,0.2,12875255,-555555555,72.7,0.2,14.4,0.1,0.2,0.1,4.8,0.1,0.0,0.1,5.7,0.2,2.2,0.1,16.3,0.1,62.9,0.1,30.1,-888888888.0,30.9,-888888888.0,23.6,-888888888.0,75201,508,77479,553,15311,853,17222,109,9397,155,3579,184,25056,480,88826,686,43056,914,70114,1598,118529,1382,76486,1993,127073,1824,95492,3318,28741,189,32232,251,17670,265,19640,2802,32938,1189,25485,14598,14524,368,14265,1111,15420,276,34729,268,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),17
0400000US18,2480077,10833,78.0,0.3,18.4,0.3,30.1,0.3,4.8,0.2,2.1,0.1,18.5,0.3,1648172,14329,14.6,0.3,33.3,0.6,33.9,0.5,8.4,0.3,7.8,0.3,2.0,0.1,6537334,-555555555,84.3,0.1,9.2,0.1,0.2,0.1,1.6,0.1,0.0,0.1,2.4,0.1,2.2,0.1,6.3,0.1,80.9,0.1,27.0,-888888888.0,26.6,-888888888.0,20.8,-888888888.0,61272,516,62443,564,12125,850,17706,146,9666,221,3164,260,17428,471,72072,633,39172,1235,55431,1367,94351,1134,67314,2406,108472,2107,89742,5982,23898,197,25378,230,16086,508,15908,2878,27997,3058,18422,14540,13161,855,9147,957,13527,633,25836,234,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),18
0400000US19,1227048,6132,79.1,0.4,24.9,0.4,29.9,0.3,4.2,0.2,2.6,0.2,16.7,0.4,796744,7245,13.5,0.4,28.4,0.7,41.3,0.7,6.9,0.4,8.5,0.4,1.4,0.2,3074186,-555555555,91.7,0.2,3.0,0.1,0.3,0.1,1.8,0.1,0.1,0.1,1.2,0.2,2.0,0.2,5.2,0.1,88.0,0.1,26.6,-888888888.0,26.0,-888888888.0,21.6,-888888888.0,64524,642,64518,703,13368,1054,17379,180,8831,332,3233,304,18980,771,77465,867,45136,1643,58778,2332,95156,1127,66674,3700,112667,3099,82827,7448,26436,266,27390,296,15958,1498,11737,2675,23136,2987,-999999999,-999999999,14019,2265,10022,1352,13280,928,27960,298,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),19
0400000US20,1113911,5555,80.4,0.3,22.4,0.5,28.6,0.3,4.0,0.3,2.1,0.2,16.5,0.5,727171,6574,12.2,0.4,31.9,0.9,37.7,0.9,7.4,0.4,9.1,0.4,1.7,0.2,2885905,-555555555,85.5,0.2,5.8,0.1,0.9,0.1,2.5,0.1,0.1,0.1,2.0,0.2,3.2,0.2,10.9,0.1,77.4,0.1,24.1,-888888888.0,24.3,-888888888.0,18.9,-888888888.0,66618,919,66502,986,12836,1102,17617,189,8491,359,3151,332,20659,1357,79648,1230,47581,3411,62901,2618,98224,1822,70869,3344,110477,3743,84799,8213,26390,371,27970,424,18228,1344,16016,1956,23830,1784,26993,19829,13108,1106,12058,1271,13279,647,29484,467,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),20
0400000US21,1707004,8109,72.7,0.5,15.9,0.3,33.1,0.4,8.4,0.3,2.8,0.2,19.7,0.3,1140771,10522,19.2,0.5,33.5,0.6,31.4,0.5,7.7,0.4,6.6,0.3,1.6,0.2,4380415,-555555555,87.8,0.1,7.9,0.1,0.2,0.1,1.3,0.1,0.0,0.1,0.9,0.1,2.0,0.1,3.1,0.1,85.8,0.1,26.3,-888888888.0,26.3,-888888888.0,20.3,-888888888.0,56738,551,60148,635,10925,680,15798,155,8372,150,3251,314,19731,499,67293,771,32738,887,54218,1453,93481,1404,63136,2580,109734,3695,84775,5312,22722,218,23600,226,16289,699,17348,3930,25688,3315,22327,10622,13010,1965,12313,2538,13664,980,23813,233,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),21
0400000US22,1719473,9205,76.9,0.4,15.3,0.3,29.0,0.4,6.9,0.3,1.5,0.1,15.8,0.4,1125659,9109,15.8,0.5,37.7,0.6,28.4,0.6,9.7,0.5,6.4,0.3,1.9,0.2,4601893,-555555555,62.8,0.1,32.2,0.1,0.6,0.1,1.6,0.1,0.0,0.1,1.1,0.1,1.7,0.1,4.5,0.1,59.7,0.1,33.5,-888888888.0,34.8,-888888888.0,26.3,-888888888.0,60911,735,63597,891,17491,1632,15062,158,8565,184,3134,323,20030,459,71928,1022,32937,1241,56581,1822,103642,2073,64600,2463,123282,5327,89226,7675,23800,264,29103,404,14349,245,20149,3397,22303,2598,25072,9038,18237,1986,13037,1505,17730,1112,29632,409,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),22
0400000US23,554543,4451,74.7,0.7,24.1,0.9,34.5,0.6,6.4,0.4,5.2,0.5,19.1,0.6,346950,5393,17.0,0.9,29.7,1.1,36.7,1.1,7.3,0.6,8.2,0.6,1.2,0.2,1329192,-555555555,95.1,0.1,1.0,0.1,0.6,0.1,1.1,0.1,0.0,0.1,0.2,0.1,2.0,0.2,1.4,0.1,94.1,0.1,23.3,-888888888.0,22.7,-888888888.0,18.1,-888888888.0,61137,982,61887,1172,13101,945,15886,250,9416,542,3050,328,20741,1348,73506,1407,43623,2792,55930,2942,93842,2569,67406,5801,111728,5844,87614,14399,26020,410,26639,417,12226,1823,14242,2165,18552,3701,-999999999,-999999999,17711,9241,11786,1630,17813,4695,26713,414,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),23
0400000US24,2157717,7667,81.8,0.3,23.1,0.4,26.1,0.3,4.3,0.2,2.6,0.2,20.2,0.4,1437113,10814,11.1,0.3,30.8,0.5,33.8,0.6,10.7,0.5,10.0,0.4,3.6,0.2,5884563,-555555555,58.1,0.2,29.2,0.1,0.3,0.1,5.8,0.1,0.0,0.1,3.4,0.2,3.1,0.2,8.7,0.1,53.8,0.1,28.8,-888888888.0,28.8,-888888888.0,22.5,-888888888.0,92805,709,93800,760,15341,1157,16921,172,9088,245,4048,242,30084,626,108034,959,54077,2063,79983,1659,142314,1960,89292,2860,156295,4105,114559,4832,35144,272,40990,440,27005,416,31051,5300,37369,1316,27320,6952,16846,1003,19227,1169,20359,789,42372,477,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),24
0400000US25,2522394,9088,78.3,0.3,24.8,0.3,28.8,0.3,6.5,0.2,3.2,0.2,16.1,0.3,1598867,12256,13.3,0.4,28.3,0.5,34.5,0.5,9.9,0.4,10.6,0.4,3.4,0.2,6646144,-555555555,80.1,0.2,7.1,0.1,0.2,0.1,5.7,0.1,0.0,0.1,4.1,0.2,2.8,0.1,10.1,0.1,75.3,0.1,30.1,-888888888.0,30.5,-888888888.0,24.4,-888888888.0,89273,892,93838,911,19247,1496,16466,146,9404,199,4656,210,24060,640,107088,1171,44659,2450,85081,2605,140919,1819,89221,3219,148921,3029,113051,6045,34907,338,38078,407,20008,783,18015,4264,31787,1523,-999999999,-999999999,15475,811,17627,1460,15659,483,39390,424,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),25
0400000US26,3819068,10789,73.2,0.3,20.2,0.2,33.1,0.2,6.1,0.2,3.9,0.1,23.1,0.3,2482612,15037,18.2,0.3,33.3,0.4,29.9,0.4,8.5,0.2,8.1,0.2,2.1,0.1,9883360,-555555555,79.3,0.1,14.0,0.1,0.6,0.1,2.5,0.1,0.0,0.1,1.0,0.1,2.6,0.1,4.6,0.1,76.1,0.1,27.6,-888888888.0,27.6,-888888888.0,21.4,-888888888.0,63031,392,65132,529,11603,596,17827,96,9269,154,3216,129,21686,432,75349,529,41806,915,60125,1132,102637,1039,68562,1850,116811,2026,88450,3778,25074,161,27115,181,16054,387,19282,2174,29954,1563,15431,5943,14710,1353,11823,957,14992,741,27579,174,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),26
0400000US27,2111943,6274,80.5,0.3,24.3,0.4,27.2,0.2,4.2,0.2,3.7,0.2,15.9,0.3,1374436,9338,12.4,0.3,27.0,0.5,41.2,0.6,7.2,0.3,10.1,0.3,2.0,0.2,5379139,-555555555,85.5,0.1,5.3,0.1,1.0,0.1,4.2,0.1,0.0,0.1,1.4,0.1,2.5,0.1,4.9,0.1,82.3,0.1,22.9,-888888888.0,22.8,-888888888.0,18.3,-888888888.0,76261,706,78018,785,13009,688,17672,138,9457,270,3316,270,21804,453,91409,909,48789,1710,70033,1837,112005,1432,76626,2999,126186,2939,97977,5394,30529,259,32750,280,14820,819,17014,1524,25121,1605,17735,10517,15348,1504,11712,1137,15569,879,33389,287,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),27
0400000US28,1090521,7826,73.2,0.6,12.1,0.4,32.7,0.5,8.3,0.5,3.4,0.3,18.2,0.5,747620,9723,18.4,0.7,38.2,1.0,26.9,0.8,9.2,0.5,5.5,0.5,1.8,0.3,2984926,-555555555,59.3,0.1,37.6,0.2,0.4,0.1,0.8,0.1,0.0,0.1,0.8,0.1,1.1,0.1,2.7,0.1,57.5,0.1,32.4,-888888888.0,33.4,-888888888.0,24.3,-888888888.0,52677,872,55371,1007,13684,2164,15500,177,8348,229,2761,266,19297,942,61606,1211,31289,1984,48491,1507,91840,2840,57495,3379,104515,5803,86120,9676,20119,303,25117,480,12641,280,14901,3046,23575,5090,24394,11537,12433,2326,11594,3453,14356,2193,25441,504,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),28
0400000US29,2359135,11280,76.3,0.3,19.9,0.3,31.7,0.3,5.5,0.2,2.6,0.2,19.0,0.3,1517231,12741,16.0,0.4,32.0,0.5,33.7,0.6,8.5,0.3,8.1,0.4,1.7,0.2,6021988,-555555555,82.7,0.1,11.5,0.1,0.5,0.1,1.7,0.1,0.1,0.1,1.2,0.1,2.4,0.1,3.7,0.1,80.5,0.1,28.2,-888888888.0,28.4,-888888888.0,22.4,-888888888.0,61301,558,62864,677,12302,867,16629,123,8495,184,3146,260,19969,683,73351,818,39451,1276,57623,1409,95669,1474,66182,2611,114203,3562,86758,4910,24697,223,26430,260,16063,409,18022,2527,27109,2876,15311,3532,13002,1401,11767,1236,15206,949,26690,264,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),29
0400000US30,408938,3977,77.7,0.7,24.2,0.9,31.7,0.6,4.9,0.5,2.5,0.4,18.4,0.7,259650,5083,14.6,0.8,31.0,1.3,39.0,1.2,7.0,0.9,7.3,0.6,1.1,0.2,1005141,-555555555,89.2,0.2,0.4,0.1,6.5,0.2,0.6,0.1,0.1,0.1,0.6,0.1,2.6,0.3,3.1,0.1,87.2,0.1,28.7,-888888888.0,28.6,-888888888.0,22.8,-888888888.0,59991,1429,56946,965,19984,4136,16331,264,8715,492,2986,422,19629,916,73329,2007,52317,5615,60950,4410,87990,3603,62457,4433,99310,5342,78605,10984,25148,610,26543,665,18636,6434,12791,845,24671,6109,16183,4959,15380,4492,11791,1747,16275,2194,26745,670,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),30
0400000US31,733570,4667,81.5,0.4,22.9,0.6,27.3,0.4,3.6,0.3,2.1,0.2,13.6,0.5,474564,6359,10.7,0.5,28.2,0.8,41.9,0.8,8.0,0.5,9.5,0.5,1.7,0.2,1855525,-555555555,88.1,0.3,4.6,0.2,0.9,0.1,2.0,0.1,0.1,0.1,2.3,0.3,2.1,0.2,9.6,0.1,81.3,0.1,23.7,-888888888.0,23.7,-888888888.0,18.5,-888888888.0,65121,749,65005,847,13032,929,17396,221,8971,434,2651,321,18817,604,77606,1039,44724,2588,58348,1926,96012,1858,59045,2652,107122,3540,73908,3995,26245,283,27809,302,14615,922,11055,1695,21650,1970,15781,6114,14037,1829,10190,1228,12665,688,29084,318,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),31
