GEO_ID,C16010_001E,C16010_001M,C16010_002E,C16010_002M,C16010_003E,C16010_003M,C16010_004E,C16010_004M,C16010_005E,C16010_005M,C16010_006E,C16010_006M,C16010_007E,C16010_007M,C16010_008E,C16010_008M,C16010_009E,C16010_009M,C16010_010E,C16010_010M,C16010_011E,C16010_011M,C16010_012E,C16010_012M,C16010_013E,C16010_013M,C16010_014E,C16010_014M,C16010_015E,C16010_015M,C16010_016E,C16010_016M,C16010_017E,C16010_017M,C16010_018E,C16010_018M,C16010_019E,C16010_019M,C16010_020E,C16010_020M,C16010_021E,C16010_021M,C16010_022E,C16010_022M,C16010_023E,C16010_023M,C16010_024E,C16010_024M,C16010_025E,C16010_025M,C16010_026E,C16010_026M,C16010_027E,C16010_027M,C16010_028E,C16010_028M,C16010_029E,C16010_029M,C16010_030E,C16010_030M,C16010_031E,C16010_031M,C16010_032E,C16010_032M,C16010_033E,C16010_033M,C16010_034E,C16010_034M,C16010_035E,C16010_035M,C16010_036E,C16010_036M,C16010_037E,C16010_037M,NAME,C16010_001MA,C16010_001EA,C16010_002EA,C16010_002MA,C16010_003EA,C16010_003MA,C16010_004EA,C16010_004MA,C16010_005EA,C16010_005MA,C16010_006MA,C16010_006EA,C16010_007MA,C16010_007EA,C16010_008EA,C16010_008MA,C16010_009EA,C16010_009MA,C16010_010EA,C16010_010MA,C16010_011MA,C16010_011EA,C16010_012MA,C16010_012EA,C16010_013EA,C16010_013MA,C16010_014EA,C16010_014MA,C16010_015EA,C16010_015MA,C16010_016MA,C16010_016EA,C16010_017MA,C16010_017EA,C16010_018EA,C16010_018MA,C16010_019EA,C16010_019MA,C16010_020EA,C16010_020MA,C16010_021EA,C16010_021MA,C16010_022MA,C16010_022EA,C16010_023MA,C16010_023EA,C16010_024EA,C16010_024MA,C16010_025EA,C16010_025MA,C16010_026EA,C16010_026MA,C16010_027EA,C16010_027MA,C16010_028MA,C16010_028EA,C16010_029EA,C16010_029MA,C16010_030EA,C16010_030MA,C16010_031EA,C16010_031MA,C16010_032EA,C16010_032MA,C16010_033MA,C16010_033EA,C16010_034MA,C16010_034EA,C16010_035EA,C16010_035MA,C16010_036EA,C16010_036MA,C16010_037EA,C16010_037MA,state
0400000US34,6234538,2703,628185,13137,281609,8798,88057,4358,150053,6854,43499,3565,346576,10250,162836,7236,111116,5933,72624,4588,1696858,19547,992445,16693,654932,14509,233192,8717,104321,6356,704413,12384,544251,10864,87738,5030,72424,4712,1432788,17242,1007355,15127,713496,14067,182051,7285,111808,5679,425433,10223,335228,9249,41720,3750,48485,3229,2476707,21359,1916880,21071,1334772,16668,154947,6365,427161,10483,559827,10706,396959,8218,29399,2729,133469,6254,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1391475,3298,193565,7365,76973,5120,25634,2849,44302,4103,7037,1015,116592,5532,42157,3830,61278,3779,13157,1088,370599,9529,193764,7774,120952,6074,58207,5136,14605,1871,176835,6819,106047,5963,54602,3870,16186,1870,450811,8613,272653,7494,193962,6399,59450,4689,19241,2025,178158,6694,127233,5920,38360,3167,12565,1469,376500,9609,246934,7871,192532,7052,37176,3439,17226,2170,129566,5446,105907,4862,16110,1930,7549,1436,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13821132,5048,1854945,22400,800305,15451,285976,7872,336552,11901,177777,7197,1054640,17924,494002,13463,317042,10407,243596,8459,3634065,25909,2053623,24033,1370439,20276,397635,12060,285549,11359,1580442,16576,1189652,13997,192303,6876,198487,5947,3351960,26987,2278376,25030,1675224,21901,335393,11828,267759,9131,1073584,17108,831457,11565,107177,6206,134950,6943,4980162,29355,3846795,25515,2838478,23546,293763,9691,714554,14834,1133367,17464,847734,14732,63023,4608,222610,8451,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6991185,8361,853789,17959,368371,12765,218457,8999,129771,6518,20143,2952,485418,12272,419945,11872,49509,3331,15964,2116,1800555,21293,994302,17692,887867,16491,75917,5457,30518,3388,806253,13069,759877,12765,28870,2962,17506,2322,2146162,21872,1431846,17903,1327500,17982,63374,4286,40972,3977,714316,13727,673433,12644,21553,2946,19330,2329,2190679,22249,1612773,20438,1446328,19081,50792,4280,115653,6854,577906,11121,521853,11638,14267,1805,41786,3132,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,495904,1865,35023,3119,15584,1985,12827,1688,920,504,1837,840,19439,2229,17845,2207,136,114,1458,382,130900,4211,82659,3913,77497,3624,3505,1252,1657,677,48241,2652,46090,2613,342,247,1809,641,177542,5431,129529,4501,124373,4482,2932,890,2224,940,48013,2486,45785,2497,399,292,1829,628,152439,5274,122906,4915,113599,4697,1478,605,7829,1777,29533,2365,27194,2204,206,176,2133,791,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7981885,4550,777688,14573,289600,10580,229287,9172,25219,2762,35094,3367,488088,9549,431667,9133,18875,2054,37546,3121,2661209,19218,1471769,16454,1394691,15842,32072,3002,45006,4017,1189440,16356,1145400,16230,15652,2104,28388,2919,2311638,20384,1580061,18962,1502053,18664,31069,3316,46939,4074,731577,13189,696032,13201,11614,1941,23931,2488,2231350,22780,1676464,18189,1526841,17838,29240,3001,120383,4664,554886,12748,501523,11588,7817,1497,45546,4067,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2586414,3402,309014,7481,133983,5471,81971,4349,43874,3424,8138,1060,175031,5224,147458,4693,21569,2246,6004,1122,804245,11783,447507,9428,407885,8913,28023,3412,11599,1735,356738,7485,335546,7263,14529,1853,6663,1361,812619,9840,521007,9347,483963,9083,22625,2602,14419,1757,291612,6441,275719,6265,7697,1255,8196,1283,660536,9491,484188,8801,447655,9251,13404,1971,23129,2968,176348,5663,165172,5559,3407,777,7769,1285,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2901195,4079,262381,9396,136090,6843,69775,4991,53846,4373,12469,2271,126291,6305,92999,5037,22146,2869,11146,1839,673810,13692,372263,10893,312538,10447,39174,4329,20551,2659,301547,8886,277630,7993,11689,2141,12228,2250,986587,13817,614632,11975,545823,10894,38032,3724,30777,3414,371955,8761,350336,8798,8544,1402,13075,1914,978417,12587,694584,11288,609685,10986,26600,2883,58299,4031,283833,8249,254849,7388,6458,1135,22526,2356,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8960842,4623,844296,14148,313373,9522,199948,6666,61273,4486,52152,5217,530923,9222,408987,8172,59379,4712,62557,3884,3134497,22669,1700718,18060,1543526,17095,90744,5369,66448,5523,1433779,16377,1340720,16078,45773,3975,47286,3968,2164813,20754,1478896,18547,1346979,17721,63894,4911,68023,5244,685917,11825,629596,10080,28033,3742,28288,3044,2817236,18314,2141631,15944,1894250,15638,55342,4580,192039,5817,675605,11636,602544,10863,12189,1596,60872,3847,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,736969,1733,86292,5190,36377,3348,16620,2335,11929,2105,7828,1632,49915,4159,29535,2480,7477,1478,12903,2396,220613,6434,134524,5712,95510,5080,25435,2670,13579,2798,86089,3851,66804,3424,10478,1677,8807,1544,183540,7098,128644,6574,106468,5925,11369,2248,10807,1921,54896,3816,46519,3521,3980,1110,4397,1273,246524,5906,189571,5512,160329,5888,8972,2178,20270,2458,56953,2962,47065,2996,1669,792,8219,1948,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3443851,5552,434848,10968,171702,7544,136296,6730,30616,2681,4790,1409,263146,8411,242690,8174,14608,2192,5848,1236,1016072,16826,557967,12873,518467,12444,29438,4061,10062,1934,458105,10877,438986,10641,11237,1618,7882,1564,1028591,15142,678628,13622,644819,12996,20613,2584,13196,2269,349963,8794,333695,8768,8553,1419,7715,1580,964340,14375,675003,13171,628192,12489,16056,2308,30755,3940,289337,9023,270235,8447,6648,1361,12454,2036,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,574559,1740,47626,3168,21034,2363,16613,1726,2409,1058,2012,982,26592,1794,21777,1466,882,511,3933,978,176709,6083,109752,5678,103066,5176,2589,865,4097,1256,66957,3333,63976,3264,810,437,2171,525,188486,5983,135751,4990,130677,4910,1378,566,3696,1044,52735,3584,49753,3537,593,227,2389,671,161738,5477,122699,5085,116754,4740,2422,774,3523,952,39039,2867,36770,2828,374,370,1895,617,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4588453,6112,559884,13201,212343,8615,153324,6900,48111,3575,10908,2275,347541,10159,327751,9897,12959,1829,6831,1328,1488080,18805,826375,16817,773683,15774,34283,3714,18409,2835,661705,11374,638838,11933,12867,2155,10000,2086,1286327,15658,855285,14925,818060,14930,18426,2371,18799,2967,431042,10461,414999,10392,7470,1325,8573,1536,1254162,18442,934497,17299,864330,17313,19078,2938,51089,4267,319665,7989,299691,7554,4082,1092,15892,2377,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18149346,10783,2969023,31451,1558323,25586,377692,10872,1111741,22830,68890,5377,1410700,21767,525466,13579,819536,14981,65698,4662,4552676,44288,2759154,35336,1696498,24843,953797,20734,108859,7118,1793522,27139,1271559,21263,445864,14227,76099,5415,5256158,40641,3633934,37853,2616626,29640,851408,17599,165900,8017,1622224,20507,1276256,19204,267611,9193,78357,5044,5371489,37768,4044678,34042,2959808,32087,574912,16191,509958,11424,1326811,18428,1015632,14552,139922,7855,171257,7678,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1827035,2825,143535,6728,86977,5078,41688,3349,38994,3908,6295,1528,56558,4066,36174,2917,15800,2416,4584,916,408078,11734,260771,9812,211712,8871,37332,4237,11727,1838,147307,5718,128552,5390,10483,1747,8272,1625,642980,10179,436529,9778,385287,9631,31579,3042,19663,1946,206451,5704,189322,5447,9244,1836,7885,1445,632442,11105,466440,9950,403809,9781,27389,2656,35242,3202,166002,5862,147052,5169,6788,1440,12162,2174,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,439267,1408,32420,2645,13703,1687,12002,1397,125,86,1576,640,18717,1637,17277,1607,208,158,1232,503,127426,4787,77244,4075,75123,3992,12,24,2109,681,50182,2452,48992,2408,92,67,1098,405,111255,3900,75392,3363,72612,3310,930,385,1850,552,35863,2503,34512,2534,338,292,1013,441,168166,5716,122517,4458,112794,4339,1975,603,7748,1282,45649,2587,42707,2617,558,370,2384,593,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5779221,7685,593377,13111,261768,9169,145874,6946,91644,6104,24250,2868,331609,10876,280146,9932,27170,3909,24293,2696,1396487,18561,822722,15620,690249,14228,73731,5625,58742,4391,573765,12179,522569,11508,20195,2869,31001,3068,1552141,18173,1061543,15629,920550,13980,62057,4058,78936,5411,490598,11769,442376,11085,17061,2319,31161,3319,2237216,22519,1710404,21036,1388643,20241,72049,4714,249712,6954,526812,10875,441260,8306,16261,2422,69291,4635,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5101968,4672,443963,11762,225658,8601,93727,5288,98824,6288,33107,3596,218305,8614,131412,6184,45632,4238,41261,3449,1128284,16536,660590,12261,533117,10418,66500,4992,60973,4742,467694,10534,409358,10453,16973,2011,41363,3148,1718602,20280,1112181,17215,960096,15180,53914,4408,98171,5708,606421,11461,545323,10930,17562,2094,43536,3811,1811119,18918,1316036,16876,1064142,16537,42505,3852,209389,6749,495083,8322,417548,8420,9930,1389,67605,4350,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1279350,3222,165261,8549,39492,3969,38055,3811,527,322,910,751,125769,7051,123222,7146,1453,701,1094,568,526652,8525,251646,7609,248289,7768,1233,475,2124,871,275006,7459,272470,7355,1021,416,1515,837,328981,9714,195643,7502,192064,7550,1788,678,1791,730,133338,5367,130295,5430,1110,506,1933,627,258456,7992,180316,7229,170648,7361,1955,761,7713,1791,78140,3768,74901,3813,874,420,2365,774,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3958231,3518,301971,9397,130122,6181,85410,4351,34054,3538,10658,1614,171849,6996,138632,5877,18027,2112,15190,1718,1214914,12588,684463,10889,635952,10342,31146,2934,17365,1931,530451,7890,507563,7956,10366,1565,12522,1847,1238816,12373,884344,11177,836165,11274,23915,2332,24264,2882,354472,6288,338839,5905,6611,1319,9022,1388,1202530,14720,909877,13360,838688,12938,20566,2165,50623,3274,292653,6336,268101,6523,4988,1016,19564,2259,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,387700,2182,27353,2637,15067,2273,11146,2179,3612,1056,309,195,12286,1351,9948,1376,1833,872,505,374,114739,5750,72438,4779,66961,4357,4725,1398,752,460,42301,2905,39829,2947,1589,776,883,453,138511,5136,93817,4603,88102,4431,3459,980,2256,786,44694,2751,42313,2610,1432,676,949,366,107097,4891,76621,4490,71423,4407,2371,726,2827,722,30476,2445,29254,2388,628,380,594,296,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2343675,3831,559573,10880,94821,5276,4048,1097,90573,4928,200,214,464752,10098,32918,3336,431747,9666,87,147,653789,14857,262059,10803,12309,2349,249469,10945,281,308,391730,11061,27619,2711,363505,10773,606,487,527794,13205,303230,11973,17253,2465,285618,11589,359,387,224564,8264,14341,2051,209938,8084,285,220,602519,14582,400604,14123,23413,2508,376016,14262,1175,586,201915,8624,15507,1987,184877,8267,1531,713,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
