GEO_ID,B08406_001E,B08406_001M,B08406_002E,B08406_002M,B08406_003E,B08406_003M,B08406_004E,B08406_004M,B08406_005E,B08406_005M,B08406_006E,B08406_006M,B08406_007E,B08406_007M,B08406_008E,B08406_008M,B08406_009E,B08406_009M,B08406_010E,B08406_010M,B08406_011E,B08406_011M,B08406_012E,B08406_012M,B08406_013E,B08406_013M,B08406_014E,B08406_014M,B08406_015E,B08406_015M,B08406_016E,B08406_016M,B08406_017E,B08406_017M,B08406_018E,B08406_018M,B08406_019E,B08406_019M,B08406_020E,B08406_020M,B08406_021E,B08406_021M,B08406_022E,B08406_022M,B08406_023E,B08406_023M,B08406_024E,B08406_024M,B08406_025E,B08406_025M,B08406_026E,B08406_026M,B08406_027E,B08406_027M,B08406_028E,B08406_028M,B08406_029E,B08406_029M,B08406_030E,B08406_030M,B08406_031E,B08406_031M,B08406_032E,B08406_032M,B08406_033E,B08406_033M,B08406_034E,B08406_034M,B08406_035E,B08406_035M,B08406_036E,B08406_036M,B08406_037E,B08406_037M,B08406_038E,B08406_038M,B08406_039E,B08406_039M,B08406_040E,B08406_040M,B08406_041E,B08406_041M,B08406_042E,B08406_042M,B08406_043E,B08406_043M,B08406_044E,B08406_044M,B08406_045E,B08406_045M,B08406_046E,B08406_046M,B08406_047E,B08406_047M,B08406_048E,B08406_048M,B08406_049E,B08406_049M,B08406_050E,B08406_050M,B08406_051E,B08406_051M,NAME,B08406_001MA,B08406_001EA,B08406_002MA,B08406_002EA,B08406_003MA,B08406_003EA,B08406_004MA,B08406_004EA,B08406_005MA,B08406_005EA,B08406_006MA,B08406_006EA,B08406_007EA,B08406_007MA,B08406_008MA,B08406_008EA,B08406_009MA,B08406_009EA,B08406_010MA,B08406_010EA,B08406_011MA,B08406_011EA,B08406_012EA,B08406_012MA,B08406_013MA,B08406_013EA,B08406_014MA,B08406_014EA,B08406_015MA,B08406_015EA,B08406_016MA,B08406_016EA,B08406_017EA,B08406_017MA,B08406_018EA,B08406_018MA,B08406_019MA,B08406_019EA,B08406_020MA,B08406_020EA,B08406_021MA,B08406_021EA,B08406_022MA,B08406_022EA,B08406_023MA,B08406_023EA,B08406_024MA,B08406_024EA,B08406_025EA,B08406_025MA,B08406_026EA,B08406_026MA,B08406_027MA,B08406_027EA,B08406_028MA,B08406_028EA,B08406_029MA,B08406_029EA,B08406_030EA,B08406_030MA,B08406_031EA,B08406_031MA,B08406_032MA,B08406_032EA,B08406_033MA,B08406_033EA,B08406_034MA,B08406_034EA,B08406_035EA,B08406_035MA,B08406_036EA,B08406_036MA,B08406_037MA,B08406_037EA,B08406_038MA,B08406_038EA,B08406_039MA,B08406_039EA,B08406_040MA,B08406_040EA,B08406_041MA,B08406_041EA,B08406_042MA,B08406_042EA,B08406_043MA,B08406_043EA,B08406_044MA,B08406_044EA,B08406_045MA,B08406_045EA,B08406_046MA,B08406_046EA,B08406_047MA,B08406_047EA,B08406_048MA,B08406_048EA,B08406_049MA,B08406_049EA,B08406_050MA,B08406_050EA,B08406_051MA,B08406_051EA,state
0400000US25,3595372,19939,2787554,22483,2526059,22060,261495,10187,201446,8954,33508,3572,26541,3472,372707,9757,124862,5790,8091,1600,171975,7233,64307,4998,3472,1050,31876,3147,169840,6400,47051,4213,186344,7454,1846439,13020,1444898,14943,1312714,14405,132184,6604,98752,5683,18191,2770,15241,2576,179476,6004,54344,4360,3839,1279,83085,4484,35816,3658,2392,835,22255,2512,81621,5021,24707,3118,93482,4970,1748933,12176,1342656,12633,1213345,13017,129311,6342,102694,5683,15317,1836,11300,2001,193231,6843,70518,4161,4252,1111,88890,5121,28491,2609,1080,424,9621,1736,88219,3799,22344,3064,92862,4894,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4520097,20467,4118809,21300,3728473,20062,390336,11880,303916,10942,51699,4429,34721,4086,57657,4591,56438,4467,330,262,303,367,127,161,459,255,20100,2275,98654,4870,33862,3126,191015,6427,2363711,13631,2153823,16047,1950896,15608,202927,7481,157578,7222,27514,3155,17835,2647,29106,3242,28573,3175,26,43,68,82,127,161,312,203,14345,1862,51304,3271,20067,2446,95066,4435,2156386,15387,1964986,15193,1777577,13226,187409,7169,146338,6328,24185,2225,16886,2423,28551,2583,27865,2536,304,255,235,338,0,198,147,156,5755,981,47350,3557,13795,1927,95949,4245,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2921816,12744,2520470,14245,2282310,15303,238160,7773,181647,7667,33566,3056,22947,2540,107118,5365,95531,4946,2193,703,4417,1232,4900,1069,77,72,20798,2239,76623,4214,25738,2346,171069,6475,1525681,8675,1323756,9556,1203327,10529,120429,5046,92724,4752,16245,1997,11460,1894,49686,3056,43854,2993,1193,564,1776,484,2818,837,45,34,13859,1817,40435,3318,16901,1907,81044,4018,1396135,9691,1196714,9892,1078983,10233,117731,4715,88923,4579,17321,1988,11487,1465,57432,4215,51677,4025,1000,424,2641,1067,2082,654,32,43,6939,1220,36188,2742,8837,1463,90025,4151,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1161244,13970,1097707,13361,991133,14298,106574,6589,80307,5965,14763,2030,11504,1789,3622,1159,3531,1169,0,198,0,198,0,198,91,140,432,345,16952,1928,14696,2354,27835,3390,589494,9705,554481,9795,499817,9481,54664,4944,41238,4248,7147,1543,6279,1360,2301,982,2210,986,0,198,0,198,0,198,91,140,164,170,10571,1593,9119,1833,12858,2148,571750,9416,543226,9054,491316,9842,51910,3583,39069,2994,7616,1356,5225,1092,1321,616,1321,616,0,198,0,198,0,198,0,198,268,301,6381,1009,5577,1561,14977,2188,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2910484,18622,2634616,20051,2390888,21236,243728,8429,190921,8261,32386,3077,20421,2267,40096,4256,34548,4089,621,346,3614,1110,1165,482,148,125,5043,1016,56358,4697,28814,3354,145557,6430,1507184,12779,1358846,13920,1235219,14517,123627,5096,96398,5257,15954,2062,11275,1680,20704,2423,17544,2292,511,344,2165,936,437,244,47,64,4018,903,32790,3640,17959,2506,72867,4436,1403300,13629,1275770,13928,1155669,13833,120101,5415,94523,4852,16432,2140,9146,1314,19392,3177,17004,3013,110,106,1449,523,728,374,101,106,1025,417,23568,2540,10855,2126,72690,4325,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,507615,7648,434005,8208,388869,8380,45136,3657,32494,3268,6440,1113,6202,1099,4003,1021,3923,1003,0,198,46,77,0,198,34,60,5596,1220,24969,2149,5800,1307,33242,2771,266876,5273,224617,5643,200840,5924,23777,2424,17361,2221,2570,628,3846,771,2490,715,2410,704,0,198,46,77,0,198,34,60,4291,1022,14097,1525,4420,1207,16961,1885,240739,4803,209388,5143,188029,5270,21359,2202,15133,1823,3870,946,2356,781,1513,724,1513,724,0,198,0,198,0,198,0,198,1305,556,10872,1507,1380,578,16281,1826,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1016160,8079,923085,8262,831858,8919,91227,5103,69899,4566,12237,1677,9091,1824,6966,1760,6600,1749,85,82,92,161,143,125,46,69,2807,686,27634,2171,8792,1507,46876,3129,540896,5493,490189,5828,445841,6227,44348,2947,34513,2672,5727,1223,4108,1048,3820,1033,3687,1036,35,53,0,198,98,103,0,198,2010,621,14739,1535,6171,1115,23967,2288,475264,5306,432896,5115,386017,5483,46879,3465,35386,2919,6510,1102,4983,1112,3146,1234,2913,1217,50,61,92,161,45,72,46,69,797,302,12895,1523,2621,796,22909,1769,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1401743,11724,1237520,12082,1100194,13351,137326,6813,103122,5992,19789,2546,14415,2394,42679,4071,42487,4064,42,69,33,56,0,198,117,130,5101,1119,27686,2882,28473,2838,60284,4284,759394,8279,666820,8066,598941,9218,67879,4986,50445,4071,8973,1631,8461,1990,25261,2846,25161,2841,0,198,33,56,0,198,67,105,4017,1046,14744,1886,16789,2147,31763,3085,642349,8568,570700,8387,501253,8793,69447,4523,52677,3948,10816,1669,5954,1272,17418,2405,17326,2406,42,69,0,198,0,198,50,80,1084,536,12942,1841,11684,1773,28521,2760,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,680280,9933,605703,9462,546477,8758,59226,4647,48225,4018,6860,1441,4141,1056,3747,1170,3301,1075,114,191,264,290,68,90,0,198,1820,654,17407,2287,7095,1917,44508,3568,348430,6085,310553,5904,280492,5485,30061,2781,24697,2480,3562,1042,1802,682,1896,811,1615,729,0,198,213,278,68,90,0,198,1089,568,9036,1590,3345,1004,22511,2411,331850,7307,295150,6872,265985,6735,29165,3014,23528,2572,3298,929,2339,733,1851,682,1686,675,114,191,51,88,0,198,0,198,731,450,8371,1342,3750,1311,21997,2412,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4059360,24735,3434272,21921,3089063,21868,345209,10623,246759,9465,49385,4575,49065,4009,217578,8348,134899,6784,3619,1130,37012,3203,40625,3461,1423,604,11866,1988,128263,7195,65711,5307,201670,6892,2120270,15624,1795459,15113,1614729,15573,180730,7475,127354,6328,26503,3086,26873,3158,110004,6575,60382,4613,2170,1030,23175,2942,23667,2456,610,400,8837,1740,70050,5294,35272,3960,100648,4803,1939090,16090,1638813,15954,1474334,15857,164479,5708,119405,4993,22882,2682,22192,2352,107574,5493,74517,4341,1449,647,13837,2134,16958,2276,813,442,3029,1013,58213,4520,30439,3385,101022,4382,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,858922,12220,773315,11361,681629,12046,91686,6193,69334,5321,12996,2211,9356,1783,9679,2254,8224,2205,0,198,234,257,1221,533,0,198,4873,1182,17348,2610,9579,1786,44128,3712,451372,8790,403838,8385,357383,8503,46455,4028,34916,3241,5871,1524,5668,1501,5789,1686,5338,1636,0,198,0,198,451,290,0,198,3949,1262,10422,2200,6353,1489,21021,2429,407550,7532,369477,7342,324246,7583,45231,3684,34418,3217,7125,1358,3688,846,3890,1373,2886,1253,0,198,234,257,770,416,0,198,924,468,6926,1148,3226,1012,23107,2552,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9832005,34970,5671535,31395,5076878,29655,594657,14536,452481,12961,81669,5653,60507,4217,2970057,23922,673343,13090,10812,2499,1884901,21494,379206,9494,21795,2428,66437,5558,584626,16827,129337,6591,410013,10362,5124299,24134,3015293,22263,2699946,21116,315347,10120,235353,8253,44483,4051,35511,3217,1484858,19154,297156,9293,4869,1341,939196,14220,231884,6806,11753,2030,46612,4600,292877,12503,69522,4605,215137,7987,4707706,24076,2656242,20810,2376932,19898,279310,7928,217128,7709,37186,3409,24996,2133,1485199,16567,376187,9747,5943,1675,945705,15131,147322,6783,10042,1452,19825,2472,291749,9496,59815,4709,194876,7184,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4782775,26169,4305542,24653,3884026,27182,421516,12818,328864,11806,57186,5442,35466,4251,45746,4044,41382,3923,1152,599,2166,724,609,429,437,277,10685,1884,82053,5049,47072,3641,291677,9011,2491441,16965,2226493,16816,1991080,17115,235413,8437,180152,7893,31543,4061,23718,3417,22654,3051,19923,2868,863,597,1391,594,251,228,226,195,7807,1558,55915,4197,27635,2878,150937,6161,2291334,17460,2079049,17060,1892946,18437,186103,8110,148712,7403,25643,2879,11748,1952,23092,2610,21459,2577,289,296,775,518,358,361,211,201,2878,857,26138,2660,19437,2283,140740,6049,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,435473,5546,392440,6134,355231,6053,37209,3528,28037,3238,5073,1253,4099,1027,2440,824,2226,796,191,261,5,9,0,198,18,33,2020,752,16103,1988,3707,1027,18763,2227,244691,4091,219145,4591,199130,4273,20015,2298,15349,2158,2339,674,2327,638,1062,488,1000,484,39,74,5,9,0,198,18,33,1755,756,10891,1640,2698,908,9140,1237,190782,3427,173295,3623,156101,3771,17194,2337,12688,2089,2734,853,1772,663,1378,608,1226,571,152,253,0,198,0,198,0,198,265,195,5212,1174,1009,460,9623,1596,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5495667,23168,5001905,24463,4579498,23830,422407,11605,324309,10037,54417,4548,43681,4325,79064,4693,75699,4616,614,326,1999,646,554,277,198,210,16358,2060,115117,6363,50539,4203,232684,7941,2854122,16423,2596603,17645,2380250,17975,216353,7264,165025,6529,26680,2700,24648,3403,37708,3621,35995,3552,330,251,849,376,390,253,144,187,11332,1638,62798,4947,28164,2792,117517,5368,2641545,15980,2405302,15739,2199248,16238,206054,6988,159284,5923,27737,3357,19033,2396,41356,2950,39704,2944,284,200,1150,504,164,136,54,92,5026,1030,52319,3629,22375,2861,115167,5251,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1741248,12749,1603300,13413,1431109,13357,172191,6943,131497,5449,20783,2604,19911,2927,6410,1396,6002,1344,28,65,116,193,0,198,264,302,5124,1364,33103,3271,18708,2151,74603,3994,931421,8098,852249,8173,763362,8420,88887,4800,67904,3891,9090,1267,11893,2520,3450,1023,3306,1007,28,65,116,193,0,198,0,198,3266,1144,19413,2638,12815,1827,40228,2740,809827,8349,751051,9070,667747,8412,83304,4449,63593,3192,11693,2060,8018,1379,2960,1005,2696,881,0,198,0,198,0,198,264,302,1858,658,13690,1564,5893,946,34375,2334,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2003410,16021,1639411,17099,1443135,17056,196276,7475,156162,6488,22022,2701,18092,3469,89036,5040,66618,4205,9208,1945,10658,1976,2130,770,422,323,39739,3216,72349,5278,19168,2608,143707,6831,1063417,12111,874613,12718,767374,13031,107239,5537,83905,4379,11360,1792,11974,2882,43855,3924,33268,3340,4807,1417,4230,980,1389,540,161,182,26022,2272,37059,4222,11347,1922,70521,5131,939993,10857,764798,11535,675761,11186,89037,4727,72257,4300,10662,1632,6118,1302,45181,3636,33350,3051,4401,1167,6428,1533,741,430,261,272,13717,1827,35290,2486,7821,1779,73186,4408,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5998480,24662,5060836,23210,4552156,20122,508680,14257,395143,12761,60784,4604,52753,4002,335489,9268,210341,7623,6759,1410,55597,4053,62336,3950,456,265,33783,4044,214064,6582,54125,3811,300183,8741,3132339,16796,2668267,16835,2399765,14913,268502,9933,207824,8629,29826,2940,30852,3012,150338,5546,90292,5001,2997,782,26679,2556,30042,2959,328,202,23464,3263,107006,5167,31160,2692,152104,6906,2866141,18770,2392569,16609,2152391,14694,240178,7654,187319,7080,30958,2735,21901,2376,185151,8151,120049,6507,3762,1110,28918,2865,32294,2513,128,131,10319,1838,107058,4750,22965,2426,148079,4739,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,504436,9257,450078,9015,406743,8113,43335,4661,34711,4001,4960,1554,3664,1491,7400,1476,6830,1361,0,198,48,77,522,459,0,198,1273,653,18806,2016,3225,1252,23654,2537,256010,6192,228168,5819,206527,5251,21641,3474,16747,2546,2706,1454,2188,1165,3631,1192,3103,1023,0,198,48,77,480,427,0,198,958,535,9365,1712,1768,776,12120,1770,248426,5947,221910,5934,200216,6127,21694,2556,17964,2466,2254,747,1476,642,3769,1068,3727,1068,0,198,0,198,42,69,0,198,315,254,9441,1224,1457,956,11534,1677,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2223124,18579,2029701,20360,1813322,18663,216379,9382,167039,8062,28105,3438,21235,3654,10618,1950,9334,1843,220,169,554,519,221,327,289,265,5320,1163,47835,3802,24228,3268,105422,5959,1147586,11050,1036276,12033,921244,11583,115032,6362,85620,5179,14643,2363,14769,3070,5304,1492,4416,1326,66,108,373,475,221,327,228,248,4380,1172,30719,2975,17682,2754,53225,3595,1075538,12215,993425,12649,892078,11934,101347,5578,81419,4921,13462,2074,6466,1384,5314,1197,4918,1163,154,128,181,230,0,198,61,100,940,342,17116,2385,6546,1600,52197,4415,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,439234,5466,391440,5909,357014,5690,34426,3044,26031,2721,5728,1195,2667,760,2869,1016,2701,986,0,198,34,60,0,198,134,191,1524,603,15031,1941,2861,753,25509,1951,236190,4020,208878,4184,190678,4195,18200,2098,14382,1851,2468,751,1350,532,1530,827,1476,818,0,198,0,198,0,198,54,93,1196,522,8778,1255,2225,645,13583,1442,203044,3613,182562,3476,166336,3519,16226,1965,11649,1640,3260,837,1317,527,1339,853,1225,854,0,198,34,60,0,198,80,102,328,219,6253,1315,636,307,11926,1403,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3125313,19369,2878980,22445,2602298,22201,276682,11416,214457,10681,39111,4267,23114,3139,19093,2689,17398,2643,576,541,169,176,776,384,174,221,4615,988,41116,3421,31391,3618,150118,7072,1635199,12280,1498184,13629,1355000,13318,143184,7261,110038,6666,20467,3366,12679,2450,9816,1980,8781,1964,291,382,121,168,458,315,165,220,3667,891,23122,2300,20048,2739,80362,4839,1490114,15949,1380796,16970,1247298,17741,133498,7271,104419,6272,18644,2322,10435,1972,9277,1791,8617,1820,285,356,48,64,318,208,9,15,948,440,17994,2347,11343,2175,69756,3721,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13062275,40333,11816569,42130,10534296,42608,1282273,23248,951239,19860,201264,9801,129770,7437,175871,9461,148414,9120,4478,1334,9587,1802,12036,2242,1356,684,33619,3921,198748,9350,175060,9330,662408,17371,7144648,25739,6467440,28006,5772069,29910,695371,16105,505528,12799,109788,6876,80055,5970,89460,6214,72794,6057,2368,867,6678,1573,6913,1473,707,410,25525,3430,117216,6852,108157,7174,336850,10849,5917627,30673,5349129,31947,4762227,31458,586902,14776,445711,12302,91476,5455,49715,4530,86411,5896,75620,5602,2110,969,2909,798,5123,1483,649,503,8094,1488,81532,5242,66903,4958,325558,11180,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1486471,9683,1291427,10535,1131486,11061,159941,7347,118028,5619,23981,2782,17932,2917,34266,3075,20325,2561,3857,1204,2447,757,7594,1334,43,70,10035,1510,34738,2988,14736,2251,101269,6222,831199,7096,724493,7099,637509,7195,86984,4814,62930,3705,13451,1907,10603,1876,20242,2170,11397,1670,1927,694,1484,595,5434,1062,0,198,7306,1172,19124,2387,10761,2018,49273,4024,655272,7123,566934,7800,493977,8495,72957,4689,55098,3710,10530,1668,7329,2111,14024,2020,8928,1766,1930,862,963,413,2160,851,43,70,2729,805,15614,1842,3975,1009,51996,3515,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
