GEO_ID,B23027_001E,B23027_001M,B23027_002E,B23027_002M,B23027_003E,B23027_003M,B23027_004E,B23027_004M,B23027_005E,B23027_005M,B23027_006E,B23027_006M,B23027_007E,B23027_007M,B23027_008E,B23027_008M,B23027_009E,B23027_009M,B23027_010E,B23027_010M,B23027_011E,B23027_011M,B23027_012E,B23027_012M,B23027_013E,B23027_013M,B23027_014E,B23027_014M,B23027_015E,B23027_015M,B23027_016E,B23027_016M,B23027_017E,B23027_017M,B23027_018E,B23027_018M,B23027_019E,B23027_019M,B23027_020E,B23027_020M,B23027_021E,B23027_021M,B23027_022E,B23027_022M,B23027_023E,B23027_023M,B23027_024E,B23027_024M,B23027_025E,B23027_025M,B23027_026E,B23027_026M,B23027_027E,B23027_027M,B23027_028E,B23027_028M,B23027_029E,B23027_029M,B23027_030E,B23027_030M,B23027_031E,B23027_031M,B23027_032E,B23027_032M,B23027_033E,B23027_033M,B23027_034E,B23027_034M,B23027_035E,B23027_035M,B23027_036E,B23027_036M,NAME,B23027_001EA,B23027_001MA,B23027_002MA,B23027_002EA,B23027_003MA,B23027_003EA,B23027_004EA,B23027_004MA,B23027_005MA,B23027_005EA,B23027_006EA,B23027_006MA,B23027_007EA,B23027_007MA,B23027_008MA,B23027_008EA,B23027_009MA,B23027_009EA,B23027_010MA,B23027_010EA,B23027_011EA,B23027_011MA,B23027_012EA,B23027_012MA,B23027_013MA,B23027_013EA,B23027_014MA,B23027_014EA,B23027_015MA,B23027_015EA,B23027_016MA,B23027_016EA,B23027_017EA,B23027_017MA,B23027_018EA,B23027_018MA,B23027_019MA,B23027_019EA,B23027_020EA,B23027_020MA,B23027_021MA,B23027_021EA,B23027_022MA,B23027_022EA,B23027_023EA,B23027_023MA,B23027_024MA,B23027_024EA,B23027_025EA,B23027_025MA,B23027_026EA,B23027_026MA,B23027_027MA,B23027_027EA,B23027_028EA,B23027_028MA,B23027_029EA,B23027_029MA,B23027_030EA,B23027_030MA,B23027_031EA,B23027_031MA,B23027_032MA,B23027_032EA,B23027_033EA,B23027_033MA,B23027_034EA,B23027_034MA,B23027_035EA,B23027_035MA,B23027_036EA,B23027_036MA,state
0400000US35,1654690,3340,119112,4550,47901,3381,6520,1535,41381,3466,71211,3771,144103,4447,110575,4594,51369,4388,59206,4513,33528,3246,524207,4618,403841,5659,280093,5619,123748,5209,120366,5037,239784,4114,179248,4442,135149,4740,44099,3264,60536,3553,277555,1964,167654,4592,116574,4499,51080,3377,109901,4793,118751,3317,37736,2796,18827,2357,18909,2096,81015,3446,231178,3102,29497,2244,9694,1689,19803,1896,201681,3510,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16178211,7699,1004975,8203,409213,7578,26393,2607,382820,7763,595762,8929,1352104,4821,993381,11043,364498,13147,628883,12574,358723,10417,5395080,5643,4501914,16172,3252736,21036,1249178,17804,893166,15859,2661217,4448,2162063,11589,1626020,14250,536043,10387,499154,10746,2603786,2707,1785009,12591,1261867,14494,523142,10948,818777,12800,1011370,10262,388138,8788,203148,6797,184990,5578,623232,8969,2149679,10295,291302,8356,106016,5130,185286,6335,1858377,10837,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8248651,6068,566476,7905,257693,7480,24079,3435,233614,6822,308783,8858,690990,8196,545107,8984,237789,8159,307318,8202,145883,9142,2657426,10159,2233568,13030,1651940,15831,581628,12892,423858,11972,1390045,6967,1119192,10451,868356,11155,250836,8343,270853,8479,1313716,4733,851928,8730,603697,8985,248231,7252,461788,9183,556975,9239,191090,6535,85981,3856,105109,5162,365885,7816,1073023,8595,134712,5674,39748,2843,94964,4619,938311,8365,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,599020,1466,39403,1856,28378,1856,1827,603,26551,1933,11025,1468,63713,2322,58674,2453,27709,2800,30965,2315,5039,1116,203785,2684,187174,3088,142732,3914,44442,3493,16611,1648,82316,1953,73373,2129,56672,2274,16701,1419,8943,1279,97134,1101,75804,2240,53486,2485,22318,1888,21330,2062,35023,1581,17381,1302,8769,978,8612,1030,17642,1515,77646,1608,13202,1415,3658,924,9544,1098,64444,1643,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9366669,5590,627346,6646,356532,7079,26112,2455,330420,6637,270814,6950,757438,4719,645673,7231,249233,6730,396440,8885,111765,6032,2908427,6045,2482209,10873,1784645,14817,697564,12278,426218,10589,1519661,4524,1243688,7824,951374,8193,292314,8678,275973,8269,1614181,2983,1080497,8331,760788,8398,319709,7920,533684,8188,652136,7735,237650,7377,107314,4780,130336,4836,414486,8318,1287480,8451,158678,5734,42768,3099,115910,4804,1128802,8534,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3075002,3013,219093,3903,107123,3475,11735,1622,95388,3315,111970,3896,269495,3822,212983,4887,95102,4132,117881,4667,56512,4207,1024866,4666,837580,6868,606920,8070,230660,7612,187286,6324,468148,3376,366181,4928,282317,4920,83864,3018,101967,3931,492268,2348,314131,4713,230850,5176,83281,3316,178137,4382,197015,4122,71182,3306,36761,2351,34421,2355,125833,4094,404117,4415,57739,2888,23165,2211,34574,2280,346378,4381,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3370795,3901,206354,4396,106107,4467,6427,1359,99680,4707,100247,3714,263246,3896,217240,5307,83043,4902,134197,5688,46006,4686,1128023,4788,965205,7865,648598,10008,316607,9622,162818,6567,517835,3757,426516,5971,301040,5876,125476,5236,91319,5063,546469,2344,363950,6088,234344,5816,129606,4562,182519,5655,248892,4940,86161,4203,37706,2530,48455,3360,162731,5049,459976,5405,55996,3489,16466,1858,39530,3046,403980,5541,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10459220,4797,671172,6592,364334,6238,27111,2593,337223,6418,306838,7268,827206,4265,678699,7769,254606,7609,424093,7709,148507,7381,3170943,5139,2682060,11802,1959033,12870,723027,12190,488883,11439,1699842,3804,1392511,7537,1069618,8756,322893,7923,307331,6437,1813514,3060,1252344,8644,901910,9789,350434,6607,561170,9024,738330,8217,274252,6502,128194,4961,146058,4518,464078,7614,1538213,8035,202979,5957,59176,3481,143803,5429,1335234,9177,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,877959,1866,62539,2409,34950,2553,1977,807,32973,2515,27589,2699,78451,2060,65577,2566,20315,2326,45262,2641,12874,2139,268943,2142,232104,3977,165649,4906,66455,4863,36839,3789,142657,1499,116970,3672,86725,4154,30245,2501,25687,3243,148797,1327,106473,2898,77435,3226,29038,2412,42324,2796,59463,2688,25839,2307,12189,1457,13650,1959,33624,2556,117109,2784,16983,1902,5327,1157,11656,1502,100126,3087,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4049809,4460,276515,7363,131012,5949,11649,1995,119363,5493,145503,5545,329443,6458,265646,6381,114870,6741,150776,6636,63797,4928,1268242,7388,1058340,10532,768418,10899,289922,10421,209902,7844,644154,5225,507144,7110,391473,7800,115671,5870,137010,6362,665638,2616,416005,7137,296979,7513,119026,4929,249633,6716,301278,5979,96562,4634,46914,3316,49648,3307,204716,5850,564539,6392,70372,4832,20867,2260,49505,3805,494167,6626,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,679688,1591,46568,2220,33784,2137,2747,820,31037,1971,12784,1496,58561,1970,52909,2139,26220,1832,26689,2363,5652,1030,216042,2531,192582,2885,142396,4342,50186,3718,23460,2203,99511,1585,86868,1715,68292,1893,18576,1591,12643,1455,117120,1235,88546,2366,64152,2495,24394,2015,28574,2071,47375,2347,23282,1950,10591,1372,12691,1437,24093,2125,94511,2287,16764,1621,5000,835,11764,1431,77747,2261,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5385691,5626,360611,7373,174402,5746,15384,1983,159018,5806,186209,6453,436627,5381,356633,6519,153652,5958,202981,7127,79994,4251,1747206,5888,1457449,9721,1079972,11522,377477,9171,289757,8028,891828,4699,695077,7383,541819,9110,153258,6716,196751,6546,879019,3294,555657,7746,408996,7745,146661,5236,323362,7838,363246,6053,126914,5092,62071,3841,64843,4016,236332,5242,707154,6633,87627,4434,29735,2633,57892,3704,619527,7741,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21761733,11356,1627019,14844,648135,13159,77719,5408,570416,12824,978884,14436,1985368,11443,1527368,15169,675455,13472,851913,15400,458000,12433,7955778,15052,6549879,25498,4879246,30517,1670633,23853,1405899,23787,3539389,10932,2856181,17744,2236039,19192,620142,14509,683208,14276,3188687,4509,2151324,16751,1583621,14382,567703,12212,1037363,15749,1188268,12976,459997,10813,249897,9186,210100,6578,728271,11142,2277224,12332,320946,9005,131064,6381,189882,6828,1956278,12869,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2278695,3141,195119,3753,124540,3714,12507,1876,112033,3614,70579,3359,256541,2809,225376,3309,92941,4507,132435,4120,31165,2777,877617,4009,739087,6352,507492,7681,231595,6527,138530,5466,316997,2399,266502,4203,200311,3901,66191,3446,50495,3845,297226,1641,219768,4176,154927,4101,64841,3906,77458,3789,116073,3541,47562,3075,23696,2108,23866,1974,68511,3067,219122,3874,29794,2732,8637,1273,21157,2311,189328,4433,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,519579,1423,32845,1485,22680,1343,1106,473,21574,1329,10165,1307,47467,1487,41800,1601,17165,2278,24635,2150,5667,1046,143101,1568,126021,2362,85613,3728,40408,3349,17080,1907,82775,1063,71663,1786,54746,2062,16917,1582,11112,1583,96241,872,71874,2074,45926,2454,25948,1884,24367,1873,39715,1943,19301,1633,7562,963,11739,1549,20414,1232,77435,2044,15020,1585,4660,1029,10360,1381,62415,1986,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6813344,5649,444640,8051,223500,7398,18180,2153,205320,7194,221140,7751,589483,6846,489828,8125,206846,7052,282982,9247,99655,5866,2272896,8106,1949067,11448,1461663,15111,487404,11931,323829,8789,1141333,6473,953943,7782,746496,9409,207447,6540,187390,6044,1093388,4117,772030,7324,565545,8645,206485,5434,321358,7155,443619,6574,179847,6614,87760,4640,92087,4233,263772,6548,827985,7141,119408,5540,37892,2834,81516,4066,708577,6504,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5939508,5088,356645,5553,176632,5203,14011,1941,162621,5113,180013,5418,480895,5368,408416,6056,171678,6775,236738,7336,72479,5314,2082710,5771,1779694,10942,1226447,13283,553247,12424,303016,9071,946140,4000,788484,6615,571408,9384,217076,8053,157656,5830,955359,2620,658737,7115,450812,7802,207925,6168,296622,7223,393043,6139,142846,4409,66677,3718,76169,3932,250197,5737,724716,6578,85761,3876,25964,1937,59797,3682,638955,7196,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1485052,2794,94167,3717,38654,2917,3168,1025,35486,2689,55513,3436,111535,3397,85202,3599,32018,3113,53184,3361,26333,2760,429230,3244,326986,5249,227818,5623,99168,4205,102244,5291,237739,2382,169976,4022,128243,3371,41733,2797,67763,3906,261809,1415,140877,4678,100616,4633,40261,3461,120932,4785,121254,3693,33280,3110,14069,2039,19211,2322,87974,3678,229318,3776,23959,2293,8479,1280,15480,1964,205359,4246,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4662901,4542,302755,4561,204444,4684,16601,1914,187843,4804,98311,4093,401915,3220,349744,5531,139841,5225,209903,5611,52171,4707,1426040,4254,1263776,6886,937737,9032,326039,8502,162264,5982,761175,2889,662257,4362,515046,6301,147211,4404,98918,4164,814832,2437,595761,5490,417654,5862,178107,4666,219071,4956,323943,4989,119892,4259,47085,2740,72807,2912,204051,4476,632241,4814,78196,3040,14562,1324,63634,2861,554045,5157,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,456056,2011,31984,2457,18203,1996,1956,733,16247,1971,13781,1949,36372,2206,31928,2293,15704,1680,16224,1808,4444,1167,150423,2756,132377,3213,93105,3834,39272,3360,18046,2195,64982,1426,56108,1824,40949,2109,15159,1693,8874,1500,81858,1288,59070,2356,38869,1749,20201,2111,22788,2383,32431,2165,13450,1755,6229,1163,7221,1332,18981,2063,58006,1977,9676,1507,2352,649,7324,1301,48330,1794,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2771523,3026,190937,6613,18343,2820,1447,791,16896,2823,172594,6197,236911,5982,91573,5590,25165,3479,66408,5127,145338,6434,824501,5132,533166,10131,343010,7733,190156,7965,291335,9629,430603,3930,250786,6763,181178,6344,69608,4911,179817,6811,429816,17,153088,6168,101429,5786,51659,3954,276728,6167,192654,5800,26910,2804,13413,1954,13497,1805,165744,5333,466101,5805,18340,2600,9357,1717,8983,1707,447761,6110,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
