GEO_ID,B27006_001E,B27006_001M,B27006_002E,B27006_002M,B27006_003E,B27006_003M,B27006_004E,B27006_004M,B27006_005E,B27006_005M,B27006_006E,B27006_006M,B27006_007E,B27006_007M,B27006_008E,B27006_008M,B27006_009E,B27006_009M,B27006_010E,B27006_010M,B27006_011E,B27006_011M,B27006_012E,B27006_012M,B27006_013E,B27006_013M,B27006_014E,B27006_014M,B27006_015E,B27006_015M,B27006_016E,B27006_016M,B27006_017E,B27006_017M,B27006_018E,B27006_018M,B27006_019E,B27006_019M,B27006_020E,B27006_020M,B27006_021E,B27006_021M,B27006_022E,B27006_022M,B27006_023E,B27006_023M,B27006_024E,B27006_024M,B27006_025E,B27006_025M,B27006_026E,B27006_026M,B27006_027E,B27006_027M,B27006_028E,B27006_028M,B27006_029E,B27006_029M,B27006_030E,B27006_030M,B27006_031E,B27006_031M,B27006_032E,B27006_032M,B27006_033E,B27006_033M,B27006_034E,B27006_034M,B27006_035E,B27006_035M,B27006_036E,B27006_036M,B27006_037E,B27006_037M,B27006_038E,B27006_038M,B27006_039E,B27006_039M,B27006_040E,B27006_040M,B27006_041E,B27006_041M,B27006_042E,B27006_042M,B27006_043E,B27006_043M,B27006_044E,B27006_044M,B27006_045E,B27006_045M,B27006_046E,B27006_046M,B27006_047E,B27006_047M,B27006_048E,B27006_048M,B27006_049E,B27006_049M,B27006_050E,B27006_050M,B27006_051E,B27006_051M,B27006_052E,B27006_052M,B27006_053E,B27006_053M,B27006_054E,B27006_054M,B27006_055E,B27006_055M,B27006_056E,B27006_056M,B27006_057E,B27006_057M,NAME,B27006_001EA,B27006_001MA,B27006_002EA,B27006_002MA,B27006_003EA,B27006_003MA,B27006_004EA,B27006_004MA,B27006_005MA,B27006_005EA,B27006_006EA,B27006_006MA,B27006_007MA,B27006_007EA,B27006_008MA,B27006_008EA,B27006_009MA,B27006_009EA,B27006_010MA,B27006_010EA,B27006_011MA,B27006_011EA,B27006_012EA,B27006_012MA,B27006_013EA,B27006_013MA,B27006_014MA,B27006_014EA,B27006_015MA,B27006_015EA,B27006_016MA,B27006_016EA,B27006_017EA,B27006_017MA,B27006_018EA,B27006_018MA,B27006_019EA,B27006_019MA,B27006_020MA,B27006_020EA,B27006_021MA,B27006_021EA,B27006_022MA,B27006_022EA,B27006_023EA,B27006_023MA,B27006_024EA,B27006_024MA,B27006_025MA,B27006_025EA,B27006_026MA,B27006_026EA,B27006_027MA,B27006_027EA,B27006_028EA,B27006_028MA,B27006_029EA,B27006_029MA,B27006_030EA,B27006_030MA,B27006_031MA,B27006_031EA,B27006_032MA,B27006_032EA,B27006_033MA,B27006_033EA,B27006_034MA,B27006_034EA,B27006_035EA,B27006_035MA,B27006_036MA,B27006_036EA,B27006_037EA,B27006_037MA,B27006_038EA,B27006_038MA,B27006_039EA,B27006_039MA,B27006_040EA,B27006_040MA,B27006_041EA,B27006_041MA,B27006_042MA,B27006_042EA,B27006_043MA,B27006_043EA,B27006_044MA,B27006_044EA,B27006_045EA,B27006_045MA,B27006_046EA,B27006_046MA,B27006_047EA,B27006_047MA,B27006_048EA,B27006_048MA,B27006_049EA,B27006_049MA,B27006_050EA,B27006_050MA,B27006_051EA,B27006_051MA,B27006_052MA,B27006_052EA,B27006_053MA,B27006_053EA,B27006_054MA,B27006_054EA,B27006_055MA,B27006_055EA,B27006_056EA,B27006_056MA,B27006_057EA,B27006_057MA,state
0400000US35,2054301,1433,1007766,4136,77363,3310,233,233,77130,3264,186720,4082,1347,607,185373,4140,100257,4266,1297,1025,98960,4278,117410,3189,2603,1049,114807,3147,119344,2805,4662,1445,114682,3154,116873,3429,6255,1351,110618,3005,132659,1597,16834,2419,115825,2555,98092,1469,92531,1982,5561,1310,59048,1219,58315,1271,733,344,1046535,3992,73028,2824,18,31,73010,2821,185709,3748,879,557,184830,3766,95666,2903,1401,808,94265,2976,118098,3093,2520,934,115578,3137,123653,2518,3198,1215,120455,2720,119478,2465,7736,1656,111742,2456,143202,1110,15282,1949,127920,2181,112183,1591,106701,1957,5482,1133,75518,1425,74152,1471,1366,624,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,9476188,5651,705327,6134,5195,1569,700132,6366,1541722,7049,8077,1506,1533645,7075,944685,8363,9357,2163,935328,8474,1273010,8256,15816,2490,1257194,8598,1190149,3574,23904,2713,1166245,4270,1270676,3548,48009,3134,1222667,4680,1231775,2467,109141,4539,1122634,5117,803469,2204,736895,4180,66574,3437,515375,1999,508008,2377,7367,1286,10131878,5438,671361,5642,3253,1205,668108,5747,1484734,7745,8220,1801,1476514,7629,951526,8861,8306,1677,943220,8699,1306425,7147,16016,2423,1290409,7770,1253205,3230,25241,2488,1227964,3836,1365438,3102,54015,4337,1311423,4419,1351501,2168,126329,5453,1225172,5832,958355,2671,896795,4252,61560,3975,789333,2843,778623,3319,10710,1761,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10070781,3392,4844279,7906,367332,6207,398,259,366934,6169,884538,7979,3244,1011,881294,7946,451910,7302,3684,1229,448226,7453,558423,5979,7710,1470,550713,6379,606244,5664,12473,2054,593771,5796,662927,5103,34250,3183,628677,5637,613423,3351,78808,4522,534615,4806,448940,3100,429144,3557,19796,2542,250542,2131,248310,2033,2232,751,5226502,7234,356765,6224,1090,629,355675,6255,842276,7645,3178,1407,839098,7857,455344,6011,3520,1392,451824,6189,612481,7283,7146,1856,605335,7520,668488,4715,14347,2080,654141,4762,710620,4606,37346,3027,673274,4624,690749,3035,78371,3996,612378,4657,530018,3692,513336,3799,16682,2076,359761,2678,357079,2836,2682,916,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738177,1431,377790,2426,33385,1690,192,229,33193,1664,61778,2152,157,136,61621,2137,43777,2573,475,440,43302,2665,53687,1895,430,300,53257,1954,45014,1790,576,276,44438,1777,42368,1271,812,352,41556,1292,48730,800,3211,842,45519,1046,30287,380,27688,687,2599,669,18764,340,18758,340,6,11,360387,2049,29821,1349,42,69,29779,1352,58609,1938,325,345,58284,1969,39722,1603,82,89,39640,1602,45659,1661,406,251,45253,1657,42160,1369,622,341,41538,1340,39188,1220,1086,422,38102,1214,47683,994,3134,722,44549,1106,30484,821,29232,998,1252,486,27061,522,26737,594,324,216,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11485078,1447,5600497,6227,419105,5047,2450,1092,416655,5098,990296,7407,7176,1673,983120,7700,534149,6138,6321,1264,527828,6211,661357,6438,11744,1730,649613,6747,667507,3594,18085,2311,649422,4466,734284,3373,35407,3007,698877,4505,768939,2318,76892,3996,692047,4771,513843,2014,486778,3156,27065,2359,311017,2079,307362,2141,3655,858,5884581,5958,404459,4509,2419,1326,402040,4375,945436,5611,4019,1010,941417,5662,526934,6366,3826,995,523108,6490,674264,5642,11005,2035,663259,5835,692776,3589,16399,2106,676377,4105,766693,3040,40118,3167,726575,4641,828691,2325,85833,3932,742858,4283,587343,2663,560362,3477,26981,2724,457985,3172,450573,3172,7412,1267,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3851302,1847,1890297,4538,162183,3054,3141,976,159042,3156,361799,3672,5673,1336,356126,3995,187317,3653,2377,644,184940,3652,227147,3248,4002,994,223145,3435,232932,2661,7842,1319,225090,2743,225071,2468,12260,1636,212811,2524,232738,2177,27251,1833,205487,2901,162415,1750,154893,1640,7522,950,98695,1156,97459,1240,1236,445,1961005,3758,150888,2724,2617,849,148271,2760,343883,3668,4550,1376,339333,3591,178907,3403,1664,557,177243,3430,239836,3513,4732,1178,235104,3673,239652,2467,6516,1230,233136,2714,234067,2179,13111,1449,220956,2484,250601,1519,31377,2183,219224,2593,184104,1541,176782,1954,7322,1176,139067,1801,137706,1814,1361,410,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,2024505,4244,141548,2920,568,430,140980,2924,335077,4542,1841,828,333236,4627,182185,4186,1537,727,180648,4091,258265,3856,3779,1229,254486,3953,270932,2643,5158,1215,265774,2970,254948,2276,8158,1518,246790,2410,260696,1902,25578,2703,235118,3132,204792,2096,194871,2363,9921,1580,116062,1385,114850,1421,1212,570,2078396,4036,133842,3029,311,378,133531,3066,317648,4098,574,322,317074,4116,180853,4005,1448,673,179405,4000,256602,3598,2759,894,253843,3544,272322,2959,6190,1548,266132,3344,257498,2482,10100,1683,247398,2794,282837,1693,28874,2539,253963,3102,224756,2005,218616,2059,6140,1125,152038,1641,150852,1738,1186,463,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,6139951,4643,428739,4593,3780,1461,424959,4625,1021152,6460,7021,1838,1014131,6829,576946,5864,5887,1388,571059,5905,735693,5633,14729,2132,720964,6544,721945,2989,22304,2637,699641,4117,821581,3030,40946,3026,780635,3899,867889,2216,85993,4516,781896,4907,589639,2262,557833,3383,31806,2598,376367,2438,373018,2532,3349,767,6462521,4539,411190,4688,1934,705,409256,4697,973835,5642,6625,1761,967210,5910,580833,6523,4940,1290,575893,6335,738548,5934,14070,2051,724478,6199,741518,3296,24325,2911,717193,4018,857776,2626,47558,3012,810218,3747,927769,2116,101125,5408,826644,6195,671659,2297,640466,3544,31193,2898,559393,2793,553668,3028,5725,1086,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,504557,1863,33125,1191,338,522,32787,1319,80496,1742,280,179,80216,1774,55748,2423,249,164,55499,2412,63420,2067,897,489,62523,2093,59482,1041,1115,455,58367,1111,67573,999,2795,819,64778,1215,70618,1267,5281,1131,65337,1664,47074,780,43429,1204,3645,1037,27021,753,26649,740,372,253,539554,1934,32476,1617,368,399,32108,1618,77911,2450,740,401,77171,2580,56725,2395,770,461,55955,2452,63936,1858,1261,704,62675,1900,62372,980,1028,504,61344,1181,74169,1172,3197,1128,70972,1655,76002,904,8386,1348,67616,1405,52463,635,48802,1205,3661,1053,43500,816,42962,904,538,368,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,2364975,6595,173075,4019,831,587,172244,3988,419978,6456,2635,874,417343,6488,228669,5914,2244,963,226425,6149,264460,6350,3347,1045,261113,6417,288899,4587,7588,1561,281311,4607,301962,3683,19143,2500,282819,3750,308826,1699,40337,2687,268489,3079,245125,2058,235324,2304,9801,1830,133981,2065,131429,2352,2552,871,2563285,6116,171850,3955,1705,1135,170145,3964,404460,5486,1305,566,403155,5564,218963,5364,1615,693,217348,5316,296814,4767,2361,894,294453,5065,315455,3452,8264,2070,307191,3904,333881,3378,22585,2533,311296,4266,352625,1838,47877,3454,304748,4033,287841,2142,278785,2493,9056,1683,181396,1601,179736,1764,1660,641,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,427382,2875,36874,1702,84,104,36790,1715,78396,2544,380,260,78016,2531,39375,1757,405,397,38970,1773,52342,1570,974,420,51368,1572,49737,1221,984,465,48753,1266,49332,1062,2060,708,47272,1250,58213,1021,3746,822,54467,1335,40388,810,38781,972,1607,599,22725,548,22634,559,91,107,424444,2791,37143,2389,162,142,36981,2386,72001,2024,195,179,71806,2031,39135,1591,559,596,38576,1576,48636,1847,262,209,48374,1829,48263,1233,1058,534,47205,1328,48831,1207,2180,720,46651,1094,57800,991,4538,1006,53262,1280,40285,733,38846,868,1439,437,32350,877,32156,878,194,167,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,3199559,5840,241918,4615,2327,1240,239591,4311,570415,6592,4080,1224,566335,6594,298833,5927,2481,1113,296352,5812,383680,5850,4912,1200,378768,5629,398632,3750,11168,1997,387464,4153,429165,3501,26796,2835,402369,4557,414803,2608,51133,3394,363670,4523,295501,1779,281139,2247,14362,1610,166612,1725,165102,1862,1510,571,3412993,6037,237201,3832,3083,1497,234118,3903,550888,5300,5972,1938,544916,5727,304803,5629,2633,878,302170,5670,403894,5191,5034,1305,398860,5010,425744,3413,15576,2120,410168,3968,452955,3181,28014,2607,424941,4026,458362,2087,56247,3750,402115,3676,340540,1694,329605,2304,10935,1756,238606,2183,236366,2386,2240,727,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,13704361,9643,1228834,10439,7006,1770,1221828,10940,2745103,13962,14264,2038,2730839,13786,1374379,14315,7658,1793,1366721,14306,1782155,13281,20292,2958,1761863,13528,1840377,8874,31745,3530,1808632,8705,1709000,6865,57264,4589,1651736,7901,1516526,3723,129613,6340,1386913,7115,965435,3579,886940,6878,78495,5561,542552,3375,530293,3973,12259,2237,14132563,9109,1170917,11059,5123,1242,1165794,11284,2636991,15253,12751,2107,2624240,14963,1336827,9613,7982,2249,1328845,9441,1806728,11100,17030,2510,1789698,10869,1909534,6825,34050,4238,1875484,7937,1775012,6448,59038,4711,1715974,8091,1634830,4250,149000,6567,1485830,7440,1098200,3784,1021053,5770,77147,5342,763524,3580,738564,5068,24960,3449,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,1545177,3135,151797,2607,302,274,151495,2571,349740,3047,868,469,348872,3120,175463,3836,841,460,174622,3804,198821,3919,2404,820,196417,3911,210219,1730,1594,606,208625,1876,159069,1933,4573,1021,154496,2215,145820,1342,8998,1357,136822,1808,95170,1119,87254,1665,7916,1459,59078,883,58041,918,1037,506,1531141,3167,148129,2730,611,505,147518,2778,322935,4237,317,364,322618,4243,165864,3141,417,366,165447,3204,202921,2808,2151,650,200770,2760,209136,2064,3235,876,205901,2254,156040,1487,5424,1328,150616,1835,150229,974,10018,1760,140211,2010,104884,1240,99631,1418,5253,859,71003,1186,69530,1308,1473,566,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,304204,1259,19469,1146,403,455,19066,1135,46111,1506,223,190,45888,1518,33406,1428,687,431,32719,1397,32396,1176,1110,512,31286,1272,33879,612,1017,492,32862,850,40103,593,2258,680,37845,767,46625,570,4382,948,42243,1101,33705,482,32025,550,1680,524,18510,419,18375,484,135,152,313352,1189,17481,795,36,46,17445,791,44044,1110,818,695,43226,1175,30213,1443,447,302,29766,1469,33519,1326,706,353,32813,1302,35025,597,766,416,34259,723,42371,720,1948,638,40423,965,49187,619,5171,987,44016,1121,36714,603,35207,822,1507,532,24798,426,24732,439,66,84,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,3997118,7290,307525,4688,3296,1169,304229,4452,700759,6503,6303,1786,694456,6453,385066,6233,2120,778,382946,6365,478764,4769,6951,1699,471813,4843,512528,4773,11765,2107,500763,4778,542609,4423,18193,2218,524416,4864,514703,2738,43709,3340,470994,4176,352864,2541,323037,3367,29827,2633,202300,2436,197723,2844,4577,1158,4259692,6007,295873,4660,3101,1267,292772,4784,678849,6623,4574,1309,674275,6910,390123,6178,2063,668,388060,6296,506774,6364,5864,1355,500910,6457,553238,4678,11531,2048,541707,4633,577911,4146,24616,2837,553295,4851,568125,2564,50373,3560,517752,4554,401713,2886,378289,3510,23424,2639,287086,2802,281083,2777,6003,1228,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7299812,2782,3619124,4673,280398,4171,1349,678,279049,4258,606419,5390,3465,1225,602954,5614,329074,6400,1547,549,327527,6378,490281,6231,5707,1313,484574,6217,478759,2960,9594,1664,469165,2970,469189,2735,14619,2019,454570,3237,463423,2171,42206,3392,421217,3629,323280,2150,301259,3233,22021,2630,178301,1427,175911,1394,2390,747,3680688,4107,267002,4482,778,605,266224,4463,586013,5494,2933,1222,583080,5397,320027,6625,2462,846,317565,6649,475370,5548,5076,1518,470294,5538,479950,2957,9654,1808,470296,3520,468536,2376,17447,1991,451089,2964,487386,1847,41377,3259,446009,3747,354629,1947,337999,2506,16630,1721,241775,2347,237811,2282,3964,1347,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1787126,719,877573,3347,62731,2392,0,200,62731,2392,140908,3435,274,218,140634,3470,84967,2738,578,429,84389,2725,86898,2206,1391,624,85507,2269,105965,1822,4952,1333,101013,1814,115543,1293,9612,1725,105931,1940,126058,1012,22742,1975,103316,2219,97811,968,94950,1285,2861,885,56692,819,56015,956,677,383,909553,3271,55666,2380,21,37,55645,2384,140047,3649,591,337,139456,3670,73726,2744,476,396,73250,2814,92890,2171,1787,778,91103,2267,108763,1563,2772,981,105991,1957,117445,1671,9378,1700,108067,2420,133609,1011,21323,2188,112286,2487,107441,937,104837,1136,2604,769,79966,1304,79325,1338,641,359,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5723963,784,2832224,4246,204442,3186,1583,640,202859,3279,488111,4075,2773,761,485338,4136,270861,4052,2635,901,268226,4090,325051,3873,5219,1134,319832,4130,344711,2848,6120,1167,338591,2912,374375,2335,14687,1586,359688,2641,402001,2020,32922,2322,369079,2783,264986,1367,251337,2132,13649,1592,157686,1402,156502,1447,1184,408,2891739,4172,195642,3058,1499,661,194143,3102,473313,4226,3363,1122,469950,4259,264815,3604,2450,928,262365,3742,320868,3073,4348,1052,316520,3371,344301,2261,8517,1373,335784,2808,379061,1724,14468,1543,364593,2294,408314,1820,34351,2736,373963,3197,283244,1636,274968,1741,8276,1172,222181,1450,220132,1525,2049,535,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568891,1060,288544,2571,21461,1617,93,172,21368,1620,53598,1912,132,193,53466,1890,25745,2011,81,111,25664,1983,35828,1684,407,390,35421,1717,35712,1514,593,381,35119,1497,32461,1155,1034,611,31427,1210,40922,846,3288,860,37634,1034,27417,963,26173,956,1244,495,15400,918,15025,926,375,314,280347,2527,22474,1573,120,155,22354,1562,48371,1976,29,51,48342,1975,25163,1823,18,28,25145,1822,33378,1875,338,268,33040,1884,33441,975,1068,497,32373,1135,31584,656,1394,629,30190,932,40597,953,3858,1009,36739,1241,27340,1075,26722,1098,618,345,17999,904,17877,901,122,133,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3309977,1047,1569208,5008,100264,4449,2907,1409,97357,4672,270148,5646,4569,1401,265579,6053,166048,5079,3131,1111,162917,5354,162515,4447,5205,1484,157310,4477,194453,3703,9484,1954,184969,4350,198163,3345,22473,3325,175690,3764,194868,469,42475,3393,152393,3404,165222,1493,157282,2227,7940,1710,117527,1433,115212,1543,2315,859,1740769,5004,80165,4287,1791,975,78374,4352,254759,4946,2975,1007,251784,4963,161708,4853,2803,954,158905,4946,182715,4506,4464,1259,178251,4525,228160,2952,7069,2008,221091,3410,229263,2287,23098,3184,206165,3752,233472,11,43627,4166,189845,4167,202132,317,192049,1763,10083,1711,168395,642,163779,1418,4616,1186,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
