GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001MA,B19037A_001EA,B19037A_002MA,B19037A_002EA,B19037A_003EA,B19037A_003MA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006EA,B19037A_006MA,B19037A_007MA,B19037A_007EA,B19037A_008MA,B19037A_008EA,B19037A_009EA,B19037A_009MA,B19037A_010MA,B19037A_010EA,B19037A_011EA,B19037A_011MA,B19037A_012MA,B19037A_012EA,B19037A_013MA,B19037A_013EA,B19037A_014EA,B19037A_014MA,B19037A_015EA,B19037A_015MA,B19037A_016EA,B19037A_016MA,B19037A_017MA,B19037A_017EA,B19037A_018MA,B19037A_018EA,B19037A_019MA,B19037A_019EA,B19037A_020EA,B19037A_020MA,B19037A_021MA,B19037A_021EA,B19037A_022MA,B19037A_022EA,B19037A_023MA,B19037A_023EA,B19037A_024EA,B19037A_024MA,B19037A_025EA,B19037A_025MA,B19037A_026EA,B19037A_026MA,B19037A_027MA,B19037A_027EA,B19037A_028MA,B19037A_028EA,B19037A_029EA,B19037A_029MA,B19037A_030MA,B19037A_030EA,B19037A_031EA,B19037A_031MA,B19037A_032MA,B19037A_032EA,B19037A_033MA,B19037A_033EA,B19037A_034MA,B19037A_034EA,B19037A_035MA,B19037A_035EA,B19037A_036EA,B19037A_036MA,B19037A_037EA,B19037A_037MA,B19037A_038MA,B19037A_038EA,B19037A_039MA,B19037A_039EA,B19037A_040MA,B19037A_040EA,B19037A_041MA,B19037A_041EA,B19037A_042EA,B19037A_042MA,B19037A_043EA,B19037A_043MA,B19037A_044MA,B19037A_044EA,B19037A_045MA,B19037A_045EA,B19037A_046MA,B19037A_046EA,B19037A_047EA,B19037A_047MA,B19037A_048EA,B19037A_048MA,B19037A_049MA,B19037A_049EA,B19037A_050MA,B19037A_050EA,B19037A_051MA,B19037A_051EA,B19037A_052EA,B19037A_052MA,B19037A_053EA,B19037A_053MA,B19037A_054MA,B19037A_054EA,B19037A_055MA,B19037A_055EA,B19037A_056MA,B19037A_056EA,B19037A_057MA,B19037A_057EA,B19037A_058EA,B19037A_058MA,B19037A_059EA,B19037A_059MA,B19037A_060MA,B19037A_060EA,B19037A_061MA,B19037A_061EA,B19037A_062MA,B19037A_062EA,B19037A_063EA,B19037A_063MA,B19037A_064EA,B19037A_064MA,B19037A_065MA,B19037A_065EA,B19037A_066MA,B19037A_066EA,B19037A_067MA,B19037A_067EA,B19037A_068MA,B19037A_068EA,B19037A_069EA,B19037A_069MA,state
0400000US30,391113,4269,21545,1992,4637,1386,1081,532,2416,1297,2505,1158,1829,742,1248,608,1063,605,1043,558,460,366,1485,580,1677,637,1686,754,350,406,0,174,65,117,0,174,112186,3014,4231,1005,2268,684,3303,919,4353,1012,5212,1171,6134,1290,4613,1278,4233,859,5876,1183,9546,1342,14309,1603,18406,1788,12332,1630,7919,1516,6317,1235,3134,860,145033,2694,8027,1366,5713,1071,4581,1003,6134,1041,6349,1168,7446,1320,5467,1022,6485,1070,5785,1056,12576,1687,15600,1667,19250,1954,16135,1577,8653,1285,9271,1070,7561,1228,112349,2060,5813,1045,7761,1097,9062,1333,9630,1654,8136,1115,7981,1306,6894,1009,5324,892,5246,807,10435,1253,10365,1430,10163,1119,5830,1031,2732,680,3317,755,3660,770,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,678752,4398,34684,2287,3680,891,2699,650,2547,675,2812,906,2712,818,2424,777,1921,711,2956,869,1294,516,3392,841,4141,1163,2588,684,580,339,685,499,253,228,0,163,221534,4110,6228,1142,3109,703,5637,1150,6763,1167,7417,1151,10068,1331,10674,1425,11548,1494,8360,1147,20171,2080,30361,2445,39473,2908,26556,1995,14615,1673,12786,1488,7768,1079,246514,3279,8836,1396,6796,1211,7084,1174,8807,1237,6944,1160,9643,1285,8973,1196,10086,1332,9837,1298,18527,1779,27824,2087,38452,2800,29179,2011,18044,1643,18438,1724,19044,1632,176020,2566,10846,1235,11142,1340,13689,1527,13306,1569,9505,1137,11972,1656,11673,1481,9111,1061,8678,1225,15398,1539,18693,1590,17647,1387,9967,1254,4729,713,5277,874,4387,688,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,766239,7502,23460,2216,2589,890,1042,543,1299,632,1838,762,1265,459,1419,560,1021,424,2277,824,1334,665,3143,1017,2286,816,2284,772,1064,623,168,196,354,266,77,127,232416,6012,8365,1489,4132,1153,5657,1127,7824,1580,6900,1229,10394,1661,10943,1851,12028,1697,9971,1550,23130,2840,25724,2602,37003,3206,30735,2390,15636,2041,14251,1879,9723,1297,294354,4813,16200,2260,8036,1334,7380,1261,11083,1485,9646,1509,10021,1868,13064,1815,10626,1806,10976,1595,22956,2480,30298,2424,42524,3507,34501,2811,20701,2107,22121,2562,24221,2154,216009,3440,11500,1477,14841,1644,13948,1524,13400,1688,13565,1768,13865,1737,10717,1270,12596,1646,10445,1679,18777,2089,23145,2005,22837,1911,12221,1522,8469,1340,6639,1069,9044,1008,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,500712,4638,14325,1646,950,559,633,419,681,350,1385,607,1277,616,1087,599,620,350,544,460,882,564,1118,508,2351,842,1651,782,413,293,144,181,451,353,138,161,132611,3381,4702,1249,2219,971,2792,791,4197,1119,2666,914,4416,1245,4364,887,4468,1166,4738,1122,9969,1708,15746,2053,22939,2654,16149,1964,12485,1928,12242,1503,8519,1364,218581,3305,8594,1608,5059,1213,4496,945,6841,1686,5355,1130,7357,1413,5307,966,6530,1101,5370,1021,14673,2039,20135,2177,30565,2357,27058,2503,20818,2254,24291,2122,26132,2241,135195,2437,5569,1079,7880,1479,9141,1300,8096,1398,9145,1410,8473,1348,6551,1202,5992,1066,7167,1355,10659,1604,13034,1460,14801,1709,10096,1628,5877,944,6095,1014,6619,1156,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2297752,10784,28837,2709,3315,1067,1700,686,1425,561,2210,728,1282,438,2193,905,1658,732,1113,451,936,612,2753,937,3266,846,3827,1030,1714,662,462,305,617,377,366,366,603674,7299,17587,2206,8190,1315,13360,1842,14122,1911,14606,2263,17742,2594,13532,2100,18620,2476,14990,1999,34308,2976,60664,3679,84930,4828,75008,4154,57650,3692,71907,3513,86458,4634,982287,8067,35483,3039,20438,2317,19035,2095,19588,2346,18738,1983,24837,2412,22480,2655,24248,2370,21260,2008,51099,3996,74651,4137,122735,5391,116123,4560,90558,4645,127037,4662,193977,6279,682954,5958,39185,3122,32174,3111,40326,3504,40797,2866,36244,2899,38429,2882,30651,2504,26979,2259,28476,2469,49231,2903,67569,3244,82954,3582,55087,3526,31395,2715,38344,2790,45113,2532,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,612876,6604,24728,2863,4444,1314,1881,813,1813,760,2820,1343,1646,785,2181,930,2134,890,1503,770,1449,684,1891,859,1329,513,1047,476,299,264,16,36,199,302,76,98,175940,5743,13860,2186,6645,1605,7330,1551,10050,1856,11156,2089,9968,2021,9013,1652,7871,1512,8261,1967,15024,2008,18700,2856,24181,2411,15430,2326,5989,1214,7893,1422,4569,1157,228794,4959,20589,2746,10444,1709,10280,1802,9169,1299,10516,1479,8077,1647,8998,1506,11484,1919,7834,1508,18988,1810,22732,2225,27970,2607,22724,2147,13529,1606,14162,1486,11298,1273,183414,3664,15011,2183,14714,2189,14586,1982,12321,1823,12858,1758,10715,1750,8968,1295,9986,1366,8689,1317,15132,2189,15748,1609,15626,2029,11043,1505,5517,881,5833,1044,6667,1226,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4967839,22630,123915,5554,19483,2605,9544,1534,7176,1017,7202,1521,7123,1359,8329,1574,6314,1376,7409,1422,5707,1320,9617,1596,10997,1868,10109,1608,7121,1686,3496,876,2587,759,1701,539,1412670,12244,61223,3306,30562,2891,31703,3233,38256,3240,37308,3442,42935,3052,41987,2910,48477,3598,42822,3558,102267,5733,134229,5451,193577,7109,163124,6644,113839,4988,144987,6847,185374,5541,1960309,12560,92521,5369,56198,3567,50602,3498,57658,3446,51363,3134,53371,3609,54452,3287,61773,4395,57395,3509,116613,5275,171509,6988,263220,7277,213603,7306,150926,5434,209547,6864,299558,6538,1470945,11053,93373,4717,97655,6316,102684,5170,97179,4702,86161,3973,78262,3607,71554,3340,61438,3415,58036,3584,107125,4585,137074,4997,156981,4921,99912,4415,64806,3685,66692,3353,92013,4306,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2846979,12825,101780,5297,16846,2152,7369,1456,5619,1160,8901,1783,7750,1312,8553,1634,6558,1376,6623,1646,5715,1395,8298,1468,8644,1834,6515,1414,2699,925,1225,757,332,241,133,117,849914,8116,35664,3493,19725,2518,23386,2540,36830,3706,32290,3421,38890,3738,40628,3477,42931,4223,35646,3271,73313,4229,105597,4806,132734,5207,88370,5500,45960,3440,51839,3829,46111,3471,1091270,9922,58745,4431,42091,3264,36049,3150,39064,3288,39012,3242,40231,3433,38748,2781,45591,3805,40326,3210,82943,4439,108689,5406,148291,5904,110926,4720,79199,4484,84920,4097,96445,4202,804015,5720,45544,2920,57026,3876,66085,3630,57393,3555,52716,3076,50333,3620,46114,3202,43061,2660,36914,2677,64401,3453,81427,3871,78168,2971,44760,2969,27231,2333,26968,2585,25874,2330,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,282446,3182,24617,2002,2319,758,1843,700,2337,995,2081,810,2168,803,1230,639,1545,660,1167,698,802,386,2108,712,2469,940,3299,1293,741,586,298,303,210,237,0,161,94246,2461,2528,697,1192,636,1756,634,3106,946,2959,1017,4321,994,2859,762,4056,1158,3140,852,7677,1458,10755,1400,18341,2163,12574,1484,7799,1411,6201,1199,4982,1594,94160,1753,3703,833,2317,619,2333,732,2925,786,2489,846,3458,742,3126,699,3844,751,3157,832,6635,1010,10281,1460,14444,1418,11373,1227,7841,1261,8078,1088,8156,1134,69423,1498,5364,1048,5261,843,5597,1114,5318,970,4148,706,4395,851,3408,664,3369,673,3178,807,5124,743,7245,1109,6855,1046,3251,630,1998,456,2415,644,2497,601,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3874691,12661,140657,4858,19472,2073,10836,1506,9968,1392,10501,1621,10441,1670,12133,1832,9243,1294,8414,1414,7336,1550,12127,1867,13850,2169,11560,1983,3025,806,1029,411,670,509,52,85,1130546,9328,51702,3394,31477,3009,33290,3394,38773,3300,41044,3353,47589,3180,46547,3106,52579,3603,47423,3403,102024,4534,139498,5060,186197,5386,130263,5032,74722,3841,62949,3627,44469,3031,1523456,8552,86227,4861,56121,3609,49503,3822,53306,3971,52366,3376,59132,3463,53640,3041,59969,3796,54809,3317,114103,4734,165653,5756,224606,6361,164044,5208,108313,4878,111289,4756,110375,5041,1080032,7085,54905,3110,66967,3693,82229,3903,88893,4270,79102,3997,80546,4411,68486,3256,65749,3670,55364,2975,91586,3892,102984,4560,101312,4360,56900,2908,29400,2683,26639,2332,28970,2189,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1130728,6373,51977,3179,8039,1227,4291,895,4414,895,5218,1043,3857,912,2809,734,3049,827,4049,1111,2216,664,4236,935,4831,991,3156,760,1075,467,391,283,258,209,88,73,348796,4419,17742,1762,11455,1460,12125,1802,13911,1628,17577,2089,18201,2121,16384,2127,19200,1917,15539,1859,32894,2453,40937,2902,54023,2997,34685,2797,17103,1508,14651,1779,12369,1514,412262,4718,27204,2078,17348,1814,15883,1323,18689,1635,17743,1663,17596,1555,15987,1628,16363,1574,16021,1474,33326,2621,43529,2378,55313,2831,43126,2704,24416,1934,25592,2038,24126,1930,317693,3875,17920,1787,26294,1917,27665,1941,27521,1715,22436,1674,21646,1589,16492,1416,17375,1594,14619,1429,23927,2066,29444,2250,30069,1886,13685,1557,8913,1198,9833,1246,9854,1215,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1412145,9338,51403,3549,8278,1832,3006,905,3899,1088,3167,1031,4423,1090,3527,883,3372,1045,2545,777,2693,931,4795,1461,6443,1537,3157,998,1266,672,374,311,266,232,192,246,437970,6367,17776,2007,12185,1882,14229,2212,17311,2602,16314,2129,22910,3005,18355,2498,17889,2277,18569,2458,34548,3261,50490,4006,69619,4009,48748,3845,26639,2630,30247,2481,22141,1992,513140,5685,32105,2722,18497,2343,16428,2232,16706,2127,17555,2226,17793,1850,19115,2063,19225,1986,15862,1875,38753,2855,54257,3286,70961,4220,56794,3479,34033,2515,41137,2926,43919,2736,409632,4564,23822,2444,26550,2075,28136,2254,27017,2304,23395,2160,24699,1936,23398,2200,21329,1848,19716,1804,36630,2403,41303,3149,44688,3152,26951,2223,15163,1607,12676,1561,14159,1879,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4219332,13204,109950,4530,21221,2770,7685,1427,8630,1344,8030,1212,7525,1426,6438,1191,5634,985,6703,1478,5939,1216,8968,1399,10131,1705,6980,1255,3712,1029,1692,856,383,196,279,197,1152088,9404,63011,4347,24603,2548,29187,2623,35324,2732,37142,3250,44295,3574,39419,2902,46294,3243,41424,3327,99521,4070,135648,5023,185109,5437,137048,5106,82772,3770,81480,4126,69811,3247,1685297,8138,94189,3997,50277,3366,46964,3371,50189,3500,53257,3542,56980,3370,52553,3180,60411,2884,56946,3275,114780,3719,180780,5917,253348,6979,184672,5764,128842,4940,143169,5195,157940,4605,1271997,7485,73090,3229,87085,3936,106063,4277,103389,4201,95008,4654,83395,3983,72216,4227,68194,3692,58376,3691,102158,3685,119323,4289,121600,4827,64255,3124,38193,2347,36473,2555,43179,2784,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,350242,4423,7977,1316,1145,658,698,583,683,494,191,190,635,351,228,256,224,233,528,389,247,176,804,455,886,492,805,419,437,416,278,352,79,97,109,183,94763,3525,2753,986,2849,1125,3196,1120,2755,883,3182,869,2722,865,4377,1075,4195,1300,1934,806,6469,1415,11834,1556,15320,1931,13059,2001,7669,1419,7227,1301,5222,1003,145298,2811,7942,1796,5049,1074,4238,1139,3506,793,4267,1201,4937,1278,4851,1097,3393,907,4690,1330,8240,1259,11904,2032,21216,2024,17758,2001,12607,1725,15094,1909,15606,1873,102204,2599,6929,1293,9262,1448,8665,1475,8721,1571,5823,1179,5704,1201,4980,1177,4274,882,3726,916,7551,1039,7456,1231,10564,1537,6639,1336,4133,837,3884,929,3893,849,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1340388,8293,42723,2631,7667,1367,2489,738,2578,706,4095,1116,4144,992,2385,806,3106,844,2635,766,2313,773,3949,1060,3948,1144,1725,665,947,410,0,211,161,198,581,486,382071,6128,17378,2541,8381,1777,10007,1657,15514,2419,15892,2494,18630,2306,14954,2286,19761,2649,17235,2479,33890,3235,44607,3272,61232,4152,43237,3220,21525,2297,21396,2283,18432,2047,509490,5593,28762,2655,20198,2578,17207,2170,20150,2378,18714,2339,20929,2346,16418,1602,22547,2488,17879,1909,38415,3018,54082,3537,71232,3380,52695,3570,32949,2662,39072,2849,38241,3011,406104,4776,22264,2320,24361,2499,29520,2421,28328,2175,23480,2125,23905,2269,26372,2391,21485,1924,20148,2122,34580,2755,40099,3022,44891,2626,24819,2273,15887,1814,11536,1562,14429,1649,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,311279,3254,17422,1488,2391,822,1376,642,1211,495,863,527,1176,540,1271,569,959,478,1538,721,684,367,1621,601,1573,677,1390,561,640,394,706,413,0,163,23,37,94596,2359,3071,908,1985,648,2082,742,2478,794,4246,1082,4024,1065,3386,736,4429,1023,4570,987,8643,1285,13653,1393,18124,1588,10403,1409,5910,1118,4170,934,3422,854,112916,2086,5094,919,2601,775,4257,1056,4350,887,3821,893,5643,1287,5018,1019,4543,948,2988,659,8593,1234,13221,1521,16149,1765,14059,1732,7989,1294,7196,1117,7394,1183,86345,1754,4021,756,6844,1137,7143,1089,7405,1016,6181,1212,6114,943,4560,839,4212,840,3998,816,6592,932,7642,1246,8889,1350,4765,969,2861,666,3141,838,1977,653,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2066175,11356,77593,4114,10272,1765,5830,1297,6024,1564,7205,1279,4462,1155,6724,1442,5240,1111,4815,1162,3407,1013,7550,1347,7684,1562,6020,1570,1408,605,532,318,138,174,282,391,626129,7054,28539,3350,18317,2393,21090,2403,26723,2880,26982,2984,31701,3410,33286,2980,30567,2784,26414,2686,61941,4250,77577,4527,93337,4983,62343,3933,32407,2720,28149,2932,26756,2624,785970,8207,52099,3626,36128,3575,33868,3036,30715,2317,28907,2553,33622,3244,33340,2705,29974,2530,28839,2435,63286,4425,79214,4625,104057,5312,74241,3728,49134,3297,51261,3294,57285,3173,576483,5440,35512,2279,44915,3209,46422,3349,42233,3003,39286,2938,39510,2770,34561,2694,32167,2388,29819,2630,46272,2999,53512,3201,54773,2947,28294,2037,16150,1984,14378,1543,18679,1827,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
