GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001EA,C14003_001MA,C14003_002MA,C14003_002EA,C14003_003MA,C14003_003EA,C14003_004EA,C14003_004MA,C14003_005EA,C14003_005MA,C14003_006EA,C14003_006MA,C14003_007MA,C14003_007EA,C14003_008MA,C14003_008EA,C14003_009EA,C14003_009MA,C14003_010EA,C14003_010MA,C14003_011EA,C14003_011MA,C14003_012EA,C14003_012MA,C14003_013MA,C14003_013EA,C14003_014EA,C14003_014MA,C14003_015EA,C14003_015MA,C14003_016EA,C14003_016MA,C14003_017EA,C14003_017MA,C14003_018MA,C14003_018EA,C14003_019MA,C14003_019EA,C14003_020EA,C14003_020MA,C14003_021EA,C14003_021MA,C14003_022EA,C14003_022MA,C14003_023EA,C14003_023MA,C14003_024MA,C14003_024EA,C14003_025EA,C14003_025MA,C14003_026EA,C14003_026MA,C14003_027EA,C14003_027MA,C14003_028EA,C14003_028MA,state
0400000US23,1297445,1706,238988,4713,6026,1157,60685,3386,65333,3466,40006,1467,21136,1887,20021,2309,13452,1868,12329,1677,50910,3833,5728,1242,6467,1215,7053,1300,5178,1134,6505,1253,10836,1903,4047,1036,5096,985,1007547,4202,14174,1366,2555,676,1127,439,1408,571,8054,1423,43413,2633,141214,2111,795602,2686,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5839898,4941,1252157,12362,37583,3292,299942,7117,329074,6965,197548,3246,93974,3973,130833,5845,85037,4681,78166,4866,284352,8647,38324,2883,48998,3895,49924,4629,28661,2805,20127,2071,34801,3211,30443,2757,33074,2810,4303389,11353,75127,4106,15436,2351,8946,1871,5108,1520,36472,3462,221416,6281,721791,6897,3219093,5615,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6645296,5297,1248555,12123,43387,3461,310286,7689,351019,8523,211697,2643,100176,4286,123450,6166,58311,4714,50229,3966,465690,11191,41462,3108,37384,3705,38705,3727,30281,2487,79584,4462,131196,5559,69247,4643,37831,3028,4931051,10901,60964,4033,16598,2533,6725,1697,7553,1654,30768,2771,235488,6493,844589,6892,3728366,4789,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9621695,6422,2137592,13867,74442,4082,498039,9482,556755,8285,353570,3688,183801,4120,255522,6367,127310,5872,88153,4096,314610,9071,37334,2855,64204,4026,60457,3156,30604,2399,25677,2436,46609,4391,23572,2745,26153,2454,7169493,12666,119978,4949,18812,2006,11089,1416,9961,1531,62544,3642,392987,7905,1115479,7187,5438643,5793,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5368647,4253,1188706,10400,46322,2797,299287,6057,325946,5680,192513,1990,94282,3281,115130,4758,64834,3991,50392,3727,215399,7528,23228,2344,44461,3312,36430,3007,17505,1452,21812,2235,33307,3413,20703,2377,17953,1902,3964542,10718,76351,3674,17752,2063,5584,1116,4444,820,31301,2630,204576,5402,673270,5655,2951264,6006,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2877652,4046,678629,9280,28263,3169,163628,6364,189084,7330,103861,2944,69469,4550,71257,4678,28314,3598,24753,2756,100522,6065,11624,1576,21170,2505,21271,2921,14688,1862,7491,1450,11220,1879,4927,1337,8131,1822,2098501,8824,36132,3390,9504,1709,3957,1316,4923,1232,24836,3146,125933,5605,329482,7251,1563734,7097,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5892842,4759,1205048,13047,38944,3397,297954,7721,344053,8160,199879,4052,97392,5034,116491,5376,62068,3936,48267,3735,279186,11391,31700,3229,54390,4299,50765,3684,29280,2370,23485,2066,43686,4677,23407,2629,22473,2539,4408608,11315,82667,4160,22865,2756,5920,1559,8554,1568,47072,3561,247470,6585,728987,6755,3265073,6990,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1014534,2047,199787,5499,5793,1133,51506,3123,55663,3118,32454,1439,15051,1647,20318,2639,11518,1785,7484,1287,36229,3397,4664,934,9226,1705,8296,1728,3884,1017,1937,607,3078,999,2611,820,2533,767,778518,4452,14989,1669,3403,861,1666,748,2392,867,9055,1466,47493,3209,118538,2644,580982,2540,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1839805,2398,415816,7595,15035,1555,103255,3469,116135,4208,65058,1914,32270,2173,44116,3077,23168,2402,16779,1859,91472,4774,8918,1399,21642,2163,17698,2252,9209,1416,8197,1288,13725,2108,6318,1296,5765,945,1332517,5244,27455,1911,5744,997,2678,931,1499,519,12565,1490,75352,3776,229585,3602,977639,3088,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2890482,3821,616724,7731,17411,2098,164534,5602,174524,5988,104455,2333,36458,2232,49003,3261,41917,3430,28422,2948,80368,5151,11102,1482,17868,2234,11866,1597,8430,1802,3703,949,6846,1480,9434,1868,11119,1921,2193390,8263,47985,3246,11570,1614,3822,1046,2833,879,25405,2567,129487,4112,384709,4900,1587579,4117,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1305910,2231,237779,4214,6235,1289,56181,3184,68323,2814,42417,1451,21239,1808,24345,2389,9594,1440,9445,1339,62444,3756,5976,1328,7656,1212,7795,1364,5686,1041,8813,1253,12903,1978,6862,1251,6753,1394,1005687,4213,14427,1794,4184,1378,1389,513,1041,577,7553,1292,51742,3139,147421,2620,777930,2906,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8697961,6205,1820142,14046,75765,4547,446463,10666,507010,10339,304397,3544,143941,4432,186177,7017,89133,5517,67256,4964,406847,10891,60834,3753,65230,4866,54402,3704,36761,2756,35384,2670,73513,4937,45555,3871,35168,3068,6470972,14754,76079,4466,21938,2704,12792,2105,9442,1848,45925,3878,307370,6681,1027706,7277,4969720,6517,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2010848,3475,485883,9136,15903,2302,120062,4583,131521,4717,74143,1846,38574,3331,41721,3551,32820,3427,31139,3019,50966,4540,5457,1259,10283,2039,10794,2376,5421,1284,2727,853,3605,975,6137,1395,6542,1281,1473999,9506,27845,2894,4625,1196,2392,902,4054,1084,21469,2420,98777,5056,235106,4847,1079731,4908,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19167332,8695,3683269,22675,165560,6696,930897,13690,986943,14543,595206,5995,291399,7026,392231,9911,193848,9319,127185,5551,1111492,16626,114241,4450,153226,6743,154714,7039,99123,5020,134560,4693,221278,7877,145968,7476,88382,5102,14372571,21165,195729,7461,33694,3307,21781,2606,20316,2663,96707,5040,738595,12372,2583551,12334,10682198,9047,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9917259,6826,2145162,19388,54128,4517,525048,9317,589197,11983,347438,6123,178466,6535,218877,8746,118539,6098,113469,5505,376619,13758,45497,3151,70326,4914,66981,4248,42969,3644,34900,3210,48175,4681,29112,2930,38659,3851,7395478,17616,145396,5964,34068,3509,9479,1825,14503,2421,76688,5257,423938,10856,1204503,10081,5486903,9185,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,722826,1909,162493,3886,4561,1028,41502,2676,42201,2555,21586,1280,17636,1581,20563,2367,8461,1336,5983,1190,16873,2467,1391,484,3465,1007,2775,836,2086,730,604,381,3445,974,2193,747,914,511,543460,3925,14283,1450,4488,1055,1444,772,787,364,4400,1050,39705,3065,103725,2598,374628,2982,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11240226,6011,2310024,17221,73280,4533,564641,9261,636809,11386,387569,5149,188644,5593,226586,8429,131938,5433,100557,5057,502835,13634,51395,3831,99752,6421,94835,4990,57003,3827,52126,3377,70193,3932,37703,2955,39828,2934,8427367,14440,152072,6211,38355,3154,13264,1835,14639,1773,76519,3782,460659,8947,1355760,8308,6316099,6917,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770772,3039,897609,8896,33417,2381,233921,6393,247089,6291,142145,2706,72269,3223,86691,3914,46929,3666,35148,2408,113632,5035,12245,1724,22333,2274,21962,2417,12677,1523,8643,1113,15164,1974,9725,1362,10883,1742,2759531,6919,56807,2828,8451,1331,5218,1135,5126,759,32560,2366,167640,3861,481807,5361,2001922,4620,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4007474,4114,809442,10015,20590,2512,193996,6710,222859,6395,131850,2819,67213,2972,80432,4848,49899,4199,42603,3182,143609,6947,24321,2711,31179,3542,23203,2421,11876,1658,11044,1610,17745,2582,11496,1992,12745,2006,3054423,9689,52040,3056,17576,2249,4794,1184,4188,881,26304,2651,165069,5263,517139,6337,2267313,6149,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12391612,7000,2247865,15527,68872,4417,556302,9100,660835,12049,390756,4710,183402,5321,206629,7215,103131,5646,77938,3880,694132,16509,70675,4657,114186,5703,103114,4929,59671,3694,87952,4450,138422,6831,69381,4287,50731,3912,9449615,15697,151546,5798,39391,3003,15254,2120,20444,1944,81164,4554,482155,7926,1509210,8458,7150451,6386,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1026517,1992,192699,5436,4837,1188,44420,2984,51933,3060,31990,1488,17168,1932,24483,2844,10754,2093,7114,1107,68195,4647,5189,1206,7025,1861,5613,1532,4489,1098,13134,1841,18839,2182,7864,1753,6042,1680,765623,5545,11871,1917,3739,1105,1557,656,1187,516,6945,1385,35129,3197,127138,2728,578057,2577,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4852531,5205,1019683,12766,33326,3009,263147,7853,280321,6530,163278,3299,89653,5025,99304,5238,48745,3562,41909,2963,163832,7400,21363,2408,29247,2823,31237,3627,16618,2338,16054,2299,22639,2447,12659,2335,14015,1839,3669016,11064,63012,4044,15278,2841,5502,1530,7553,1548,43648,3918,207500,6739,587075,6192,2739448,6610,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
