GEO_ID,C16007_001E,C16007_001M,C16007_002E,C16007_002M,C16007_003E,C16007_003M,C16007_004E,C16007_004M,C16007_005E,C16007_005M,C16007_006E,C16007_006M,C16007_007E,C16007_007M,C16007_008E,C16007_008M,C16007_009E,C16007_009M,C16007_010E,C16007_010M,C16007_011E,C16007_011M,C16007_012E,C16007_012M,C16007_013E,C16007_013M,NAME,C16007_001EA,C16007_001MA,C16007_002EA,C16007_002MA,C16007_003EA,C16007_003MA,C16007_004EA,C16007_004MA,C16007_005MA,C16007_005EA,C16007_006MA,C16007_006EA,C16007_007EA,C16007_007MA,C16007_008EA,C16007_008MA,C16007_009EA,C16007_009MA,C16007_010MA,C16007_010EA,C16007_011MA,C16007_011EA,C16007_012EA,C16007_012MA,C16007_013EA,C16007_013MA,state
0400000US31,1788397,934,342918,1199,292236,3482,37155,2389,13527,2440,1150574,1756,1003694,4615,95217,3357,51663,3142,294905,1382,279711,1653,7368,1450,7826,1208,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2813984,748,499902,1021,337647,6782,137622,5707,24633,3124,1855403,1412,1233341,10771,429411,7412,192651,7685,458679,1264,367736,3180,39912,1906,51031,2730,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1279272,939,194672,1262,181459,2420,5484,1024,7729,1961,848279,1575,776465,4669,21401,2484,50413,3545,236321,1117,219020,2277,2618,764,14683,2119,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8485283,1480,1458435,1854,1009659,11050,276581,7665,172195,8444,5610376,2023,3691022,19108,1014274,10192,905080,17072,1416472,1405,1084892,6672,130609,2474,200971,5999,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1961643,1745,363295,2143,262790,6355,82245,5499,18260,2320,1248419,2811,820575,10899,330448,8876,97396,3946,349929,1743,231348,3338,95547,2839,23034,1351,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18691802,2713,2995900,3197,2088491,15554,491476,9634,415933,12402,12534853,3477,8490280,31202,2022591,17252,2021982,26388,3161049,2969,2343756,10457,326587,4196,490706,9249,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9672238,3291,1700009,4629,1437126,9806,200074,7338,62809,4669,6342231,5101,5543588,14384,500598,9285,298045,10805,1629998,4296,1553791,5178,30412,2358,45795,3521,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,702591,1701,120334,2206,115358,1958,2987,1183,1989,753,469588,1733,437508,3477,11802,1801,20278,2607,112669,886,108195,971,498,256,3976,680,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10963479,2713,1906867,3330,1755327,9219,58393,4613,93147,7097,7116996,3266,6561983,15230,179514,6825,375499,13185,1939616,2971,1852412,4383,21115,2304,66089,3565,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3668303,2101,698922,1907,617598,4864,66620,3926,14704,1991,2368249,2506,2104589,6791,180209,5142,83451,4528,601132,2109,572492,2557,13113,1482,15527,1694,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3910523,1969,641521,2400,506975,6826,95315,4692,39231,3893,2560134,2968,2144509,11472,238788,6770,176837,8616,708868,2705,660013,3540,16285,1892,32570,2419,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12100519,2291,1959953,2595,1713923,9102,120088,5906,125942,6678,7864023,3433,6877413,15166,444594,10042,542016,11718,2276543,2918,2112960,5429,46642,2499,116941,5357,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1004620,1018,151953,927,117052,3656,24934,2457,9967,2554,676095,1196,514268,5187,89580,3179,72247,4960,176572,1022,143726,2492,9051,834,23795,2524,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4734830,2522,812181,2964,739512,5283,54192,3025,18477,3561,3056832,3373,2821844,7354,151631,5324,83357,5905,865817,2501,833505,2841,12868,1822,19444,2371,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,809206,1614,152768,1764,143386,2307,3621,1342,5761,1513,514552,1471,477986,2864,13237,1525,23329,2481,141886,1144,136241,1249,691,366,4954,933,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6310856,2702,1103124,3902,1002122,6311,67234,3939,33768,4021,4137332,3667,3814730,10106,177454,6604,145148,7887,1070400,3185,1043335,3330,10128,1541,16937,2058,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26284432,4595,5344999,6352,3446131,25507,1668648,22000,230220,10872,17473941,6177,10937558,33446,5332041,28368,1204342,19214,3465492,4998,2553105,8859,725519,6430,186868,6290,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2848744,1602,672005,1813,570957,5856,79075,4756,21973,2651,1841544,1861,1528271,9204,206232,7464,107041,5559,335195,1565,303717,2471,13926,1570,17552,1753,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,593561,849,87659,1096,83009,1339,1192,481,3458,866,388752,1137,364347,2465,4801,950,19604,2260,117150,754,112809,1049,529,266,3812,734,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7968048,3672,1366109,3735,1140320,7450,125190,5645,100599,6085,5330335,4932,4364068,16352,418031,7631,548236,13030,1271604,3451,1150962,5225,33076,1890,87566,3954,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6950728,2122,1191718,2721,923148,8089,157282,6054,111288,6053,4641251,3240,3685592,15874,393184,8376,562475,13606,1117759,3046,981715,4349,34380,2591,101664,4233,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1717970,1845,275516,2505,270648,2491,3569,1033,1299,551,1091882,1920,1060553,3941,11391,1566,19938,3010,350572,1489,345221,1808,1245,606,4106,1141,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5461498,2009,945376,2489,843664,6055,64633,4662,37079,3266,3559938,2967,3236708,8097,164647,5214,158583,5961,956184,2254,912267,2958,14941,1605,28976,2447,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,541405,1231,100152,1500,90432,2222,7698,1851,2022,623,350816,1115,320180,2854,20621,2221,10015,1690,90437,1017,86644,988,2145,737,1648,538,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3190478,1443,510095,1445,18868,3261,491059,3720,168,202,2021628,-555555555,106619,6674,1910851,7119,4158,1721,658755,-555555555,55558,3731,602337,3860,860,440,Puerto Rico,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,72
