GEO_ID,C06001_001E,C06001_001M,C06001_002E,C06001_002M,C06001_003E,C06001_003M,C06001_004E,C06001_004M,C06001_005E,C06001_005M,C06001_006E,C06001_006M,C06001_007E,C06001_007M,C06001_008E,C06001_008M,C06001_009E,C06001_009M,C06001_010E,C06001_010M,C06001_011E,C06001_011M,C06001_012E,C06001_012M,C06001_013E,C06001_013M,C06001_014E,C06001_014M,C06001_015E,C06001_015M,C06001_016E,C06001_016M,C06001_017E,C06001_017M,C06001_018E,C06001_018M,C06001_019E,C06001_019M,C06001_020E,C06001_020M,C06001_021E,C06001_021M,C06001_022E,C06001_022M,C06001_023E,C06001_023M,C06001_024E,C06001_024M,C06001_025E,C06001_025M,C06001_026E,C06001_026M,C06001_027E,C06001_027M,C06001_028E,C06001_028M,C06001_029E,C06001_029M,C06001_030E,C06001_030M,C06001_031E,C06001_031M,C06001_032E,C06001_032M,C06001_033E,C06001_033M,C06001_034E,C06001_034M,C06001_035E,C06001_035M,C06001_036E,C06001_036M,C06001_037E,C06001_037M,C06001_038E,C06001_038M,C06001_039E,C06001_039M,C06001_040E,C06001_040M,C06001_041E,C06001_041M,C06001_042E,C06001_042M,C06001_043E,C06001_043M,C06001_044E,C06001_044M,C06001_045E,C06001_045M,NAME,C06001_001MA,C06001_001EA,C06001_002EA,C06001_002MA,C06001_003EA,C06001_003MA,C06001_004MA,C06001_004EA,C06001_005MA,C06001_005EA,C06001_006MA,C06001_006EA,C06001_007EA,C06001_007MA,C06001_008EA,C06001_008MA,C06001_009EA,C06001_009MA,C06001_010MA,C06001_010EA,C06001_011MA,C06001_011EA,C06001_012MA,C06001_012EA,C06001_013EA,C06001_013MA,C06001_014EA,C06001_014MA,C06001_015MA,C06001_015EA,C06001_016MA,C06001_016EA,C06001_017MA,C06001_017EA,C06001_018EA,C06001_018MA,C06001_019EA,C06001_019MA,C06001_020MA,C06001_020EA,C06001_021MA,C06001_021EA,C06001_022MA,C06001_022EA,C06001_023EA,C06001_023MA,C06001_024EA,C06001_024MA,C06001_025MA,C06001_025EA,C06001_026MA,C06001_026EA,C06001_027MA,C06001_027EA,C06001_028EA,C06001_028MA,C06001_029EA,C06001_029MA,C06001_030MA,C06001_030EA,C06001_031MA,C06001_031EA,C06001_032MA,C06001_032EA,C06001_033EA,C06001_033MA,C06001_034EA,C06001_034MA,C06001_035MA,C06001_035EA,C06001_036MA,C06001_036EA,C06001_037MA,C06001_037EA,C06001_038MA,C06001_038EA,C06001_039MA,C06001_039EA,C06001_040MA,C06001_040EA,C06001_041EA,C06001_041MA,C06001_042MA,C06001_042EA,C06001_043MA,C06001_043EA,C06001_044MA,C06001_044EA,C06001_045EA,C06001_045MA,state
0400000US28,2984100,-555555555,182467,2590,532086,2798,310206,5235,740625,6404,371222,5485,381775,2437,279707,3326,186012,2415,2148691,14794,159689,3876,433898,7346,221700,6066,511488,7812,245282,6290,254451,5364,190115,4432,132068,3493,752326,14916,21423,3189,92042,6251,79451,5220,196961,7492,111640,5643,117223,4608,83245,3696,50341,2827,17365,2866,1061,657,1839,1071,2048,1318,6601,1764,2679,1043,2234,795,844,444,59,75,65718,4949,294,227,4307,1453,7007,1516,25575,3248,11621,2312,7867,1496,5503,1223,3544,1072,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6113532,-555555555,374001,2822,1013660,4350,575596,4905,1543626,6550,773476,4937,822904,3078,583687,2846,426582,1869,4037657,24793,328508,4284,820414,8110,390688,7622,949395,13050,452627,8176,495256,7574,340355,4848,260414,5413,1771977,22916,41251,3532,168930,7226,151459,6884,474963,11465,269545,7759,290513,7372,222833,5132,152483,5087,46796,4604,1304,914,6328,1606,4575,1221,16632,2400,8997,1727,6209,1197,1972,569,779,341,257102,9567,2938,1134,17988,2033,28874,3024,102636,5654,42307,3229,30926,2770,18527,2000,12906,1842,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1050493,-555555555,61405,1178,168490,1435,96932,2045,257701,2802,123311,2060,152438,1102,114268,944,75948,1124,557397,8874,53618,1624,124897,3251,49861,3068,128212,4468,50044,2757,70203,3271,46919,2174,33643,2241,458168,9100,7426,1181,39998,3319,43843,2972,118856,4924,66761,3325,77292,3296,64654,2208,39338,2098,11819,2181,361,296,2207,976,1059,538,3039,1000,2378,833,1537,524,749,518,489,519,23109,2677,0,174,1388,734,2169,951,7594,1385,4128,1114,3406,1091,1946,636,2478,666,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1920076,-555555555,131679,934,342918,1199,186225,2586,495028,3738,225511,2384,243810,1497,167846,1442,127059,818,1238717,9400,117022,1926,269189,4601,115775,3354,280695,4808,126269,3506,146114,2511,100228,2698,83425,2156,523353,9654,13126,1700,58877,3876,55581,3438,141602,4985,73952,3614,82057,2540,58403,2739,39755,2154,14675,1895,487,272,2432,851,1843,685,5195,1052,2055,525,1788,634,657,382,218,162,143331,6167,1044,409,12420,2407,13026,2122,67536,4014,23235,2253,13851,1538,8558,1387,3661,858,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2998039,-555555555,184055,748,499902,1021,250902,2208,836066,3115,396715,1982,371720,1217,286595,1327,172084,1080,776940,13110,149781,3073,321676,7967,96009,4527,130379,5716,36412,2813,23200,2152,12380,1596,7103,1217,1572386,18280,29685,2853,146553,8083,118608,4766,454462,7296,225046,5935,252639,4307,216053,3385,129340,2516,52694,4689,1747,717,8208,1586,4590,1280,16931,2572,7845,1268,7443,1495,3768,850,2162,755,596019,12835,2842,895,23465,2816,31695,3289,234294,7228,127412,4664,88438,3370,54394,3101,33479,2192,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1342795,-555555555,63523,939,194672,1262,126595,1832,315564,2844,196140,1667,209980,1383,143104,960,93217,543,561018,11821,47802,2145,134392,4883,64434,2844,129173,4759,58390,3464,58786,3409,39153,2765,28888,2293,683319,11766,14672,2130,53184,4629,54313,3126,153131,5282,118472,3857,136953,3838,94533,2973,58061,2461,15291,2612,306,311,2448,1046,1899,759,4108,1015,3124,1129,2119,673,778,319,509,317,83167,5297,743,610,4648,1359,5949,1362,29152,2582,16154,1844,12122,1689,8640,1262,5759,1285,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,9005644,-555555555,520361,1480,1458435,1854,792310,2566,2322185,3531,1277960,2819,1217921,1447,801569,2331,614903,2540,4674324,33181,443121,5057,1099298,10479,530281,8010,1023199,14810,532433,8785,499621,7461,311724,5522,234647,5638,2061645,26551,54218,3921,228331,9126,130406,6007,461358,10859,323420,7741,367626,7928,271564,5438,224722,6251,214613,8481,5246,1370,27057,3327,15993,2883,52765,4052,32469,3063,36158,2947,27129,2341,17796,1861,2055062,24340,17776,2522,103749,6885,115630,6424,784863,13997,389638,8163,314516,7350,191152,5761,137738,5320,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2088070,-555555555,126427,1745,363295,2143,206873,3312,524207,4618,239784,4114,277555,1964,212171,2006,137758,1824,1133231,13400,106493,3358,279676,5945,132817,5145,277446,8016,103099,3982,110051,3866,72806,3444,50843,1906,735209,11483,17138,2303,68307,4897,56409,4503,173207,7718,93713,4350,133400,4311,117209,3277,75826,2390,24122,2532,1105,767,4474,1651,1807,906,6819,1354,3079,827,4153,984,1721,713,964,496,195508,10145,1691,1214,10838,2512,15840,2677,66735,4858,39893,3649,29951,2653,20435,2162,10125,1531,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19849399,-555555555,1157597,2713,2995900,3197,1874770,4808,5395080,5643,2661217,4448,2603786,2707,1786400,3177,1374649,2330,12484759,39338,1059576,6403,2531531,13005,1312008,12007,2900337,19622,1466985,13298,1485782,12709,989894,8616,738646,8519,2312756,22215,55222,4505,208124,8493,241181,7245,777523,13810,286179,8107,304613,9242,241733,5417,198181,6636,511503,15088,15292,2134,58534,5408,42559,3951,129038,7197,61282,4333,69146,4299,68406,4404,67246,4524,4540381,36548,27507,3346,197711,9213,279022,10179,1588182,18264,846771,10136,744245,12021,486367,7704,370576,8423,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10273419,-555555555,601181,3291,1700009,4629,981044,7113,2657426,10159,1390045,6967,1313716,4733,987947,4692,642051,2998,5795939,32166,520408,5988,1270871,12122,576283,10602,1217146,17507,644670,10538,665054,7060,522724,8746,378783,6593,3517839,32959,67477,5132,355302,12771,315223,9870,1023797,15847,570171,10546,548161,8275,406831,7614,230877,5933,130225,7439,5006,1420,18448,2575,18323,2845,45114,4378,17594,2061,16112,2272,6244,1368,3384,1102,829416,17576,8290,2250,55388,4913,71215,5591,371369,9125,157610,6625,84389,4120,52148,3713,29007,2789,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,755393,-555555555,52802,1701,120334,2206,86353,2210,203785,2684,82316,1953,97134,1101,61449,842,51220,370,469158,7890,44409,1911,85612,4013,41632,3070,106243,3608,46451,1885,60275,1976,44222,1618,40314,1155,248345,8702,7817,1541,31720,3961,40835,2975,77657,3825,31441,2106,32760,2159,16038,1495,10077,1143,6828,1630,345,335,1032,844,1066,595,2608,839,709,344,710,364,358,302,0,161,31062,3169,231,334,1970,715,2820,894,17277,2658,3715,997,3389,1081,831,367,829,338,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11658609,-555555555,695130,2713,1906867,3330,1074727,3927,2908427,6045,1519661,4524,1614181,2983,1118412,2599,821204,2448,8717870,26931,632668,4787,1649053,10539,826465,9044,2099676,13048,1094247,8641,1172082,7826,739842,7981,503837,6575,2311877,27259,52344,3789,208396,8528,192913,8255,557987,12432,327066,7720,366449,7382,329795,7557,276927,6950,100571,6166,3562,890,13586,2237,9360,1570,35896,3583,14252,1595,12486,1544,6908,1158,4521,890,528291,18004,6556,1598,35832,5193,45989,4016,214868,9111,84096,4790,63164,3705,41867,2621,35919,2730,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3930864,-555555555,262561,2101,698922,1907,382967,3004,1024866,4666,468148,3376,492268,2348,351495,2155,249637,1731,2406909,15655,230904,2968,550560,6715,239762,5170,572470,9393,224507,5077,246775,4915,192248,3775,149683,3423,1262618,14529,28015,2397,130712,5912,114419,4465,343165,8569,197910,4602,213280,4960,143587,3599,91530,3441,37454,3433,1532,695,5938,1463,3546,783,12706,1836,6169,1156,5789,824,1631,543,143,99,223883,7211,2110,728,11712,1640,25240,2455,96525,4891,39562,2502,26424,2092,14029,1841,8281,1038,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4142776,-555555555,232253,1969,641521,2400,367807,4165,1128023,4788,517835,3757,546469,2344,432538,2634,276330,2056,1907372,22965,194812,4314,481370,7108,210490,6892,455373,10779,165595,5371,192398,6041,132023,4334,75311,3953,1771188,24584,33851,3852,133966,6860,117068,5880,480832,10800,265967,6256,298392,5915,265842,5077,175270,4007,55498,5555,1737,823,6387,1641,9073,2687,19333,2826,7287,1340,6927,1454,3560,983,1194,624,408718,12712,1853,763,19798,3889,31176,3193,172485,6771,78986,4296,48752,2993,31113,2607,24555,2274,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12805537,-555555555,705018,2291,1959953,2595,1179724,4331,3170943,5139,1699842,3804,1813514,3060,1278851,2754,997692,2491,9247325,27381,636905,5004,1598857,11077,823825,9517,2074495,12272,1143847,8199,1296895,8071,922298,6904,750203,6899,2431620,26202,54844,3772,267984,10134,256396,8065,678708,12637,368649,7231,369750,8200,257304,6068,177985,5708,232823,11781,5126,1555,33858,4403,23262,3099,74141,6574,35209,3353,28910,2767,20070,2062,12247,1925,893769,18083,8143,1832,59254,5614,76241,4601,343599,10009,152137,6282,117959,5433,79179,4332,57257,3752,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1059639,-555555555,55019,1018,151953,927,115698,1799,268943,2142,142657,1499,148797,1327,101085,982,75487,779,588520,10072,43847,1940,115945,4000,56792,3335,127394,4571,69667,2739,75779,3263,54389,2410,44707,2080,302485,10366,8991,1789,25359,3143,44831,3498,84006,5075,41044,2573,46162,3398,32113,2103,19979,1707,21617,2404,891,575,2481,1041,2017,836,5802,1239,4756,1230,3079,897,1482,640,1109,608,147017,6555,1290,706,8168,2101,12058,2085,51741,3877,27190,2568,23777,2243,13101,1705,9692,1718,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,5024369,-555555555,289539,2522,812181,2964,478798,5236,1268242,7388,644154,5225,665638,2616,537642,2984,328175,2440,2821764,21715,242848,4212,584553,8183,279086,7518,649124,11355,310825,8702,332686,6458,257897,5888,164745,4299,1905975,21066,43587,3854,203604,8132,175657,6699,495739,10809,285073,8309,296729,6260,257249,5245,148337,4527,52336,3864,1135,512,6872,1412,4759,1132,17673,3316,8024,1534,8943,1582,3376,719,1554,580,244294,8606,1969,818,17152,3327,19296,2262,105706,5064,40232,3844,27280,2935,19120,2697,13539,1584,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,869666,-555555555,60460,1614,152768,1764,81879,1495,216042,2531,99511,1585,117120,1235,81645,1019,60241,712,564083,6697,52001,1894,120342,2863,48150,2005,124660,3498,56475,2243,70671,2469,49873,1859,41911,1745,268884,6656,7979,1534,28304,2641,28752,2002,75765,3218,38530,2240,41906,2496,30301,1829,17347,1689,7298,1635,204,191,1282,617,899,437,2498,853,1016,563,1114,555,170,182,115,119,29401,3289,276,267,2840,1222,4078,1144,13119,1913,3490,961,3429,982,1301,491,868,402,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6715984,-555555555,405128,2702,1103124,3902,619279,4846,1747206,5888,891828,4699,879019,3294,642650,2512,427750,2701,4011408,27672,362880,4871,856571,9502,394181,8765,912443,11917,444835,9004,445139,8010,346525,7170,248834,5426,2300452,29525,36937,3700,210544,9373,187605,7970,652317,12861,380673,8338,389556,7181,275121,6896,167699,5469,56370,4168,1149,574,5979,1476,5715,1431,22584,2637,8942,1595,8443,1327,2739,909,819,443,347754,11957,4162,1509,30030,3567,31778,3378,159862,6281,57378,4183,35881,3341,18265,2073,10398,1390,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,28304596,-555555555,2020164,4595,5344999,6352,2790087,9692,7955778,15052,3539389,10932,3188687,4509,2090348,5122,1375144,4899,16884832,65089,1827086,10715,4283411,23219,1903177,20155,4072903,32511,1548448,18346,1518704,14881,1023627,15578,707476,9916,6124074,50639,129884,8009,702101,21255,489888,15160,1733267,21107,964257,13896,975143,12164,688754,13520,440780,9468,441550,16032,21144,3367,74625,5878,49998,4005,148642,9040,59837,5458,54553,4266,22113,3399,10638,1676,4854140,42073,42050,3816,284862,13665,347024,12684,2000966,24656,966847,13435,640287,11340,355854,8910,216250,6589,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3101833,-555555555,253089,1602,672005,1813,349704,2882,877617,4009,316997,2399,297226,1641,201867,1433,133328,1381,1919568,14185,228790,2637,541357,7744,214616,5250,470458,7414,145122,4366,146395,3985,103564,3688,69266,2367,880587,14152,20984,2028,109278,7618,104474,5944,277839,6999,117948,4462,116552,4094,81503,3821,52009,2528,32439,4031,1009,535,5052,1882,4478,1174,13573,2746,3723,994,2290,622,1064,556,1250,830,269239,7865,2306,1130,16318,2423,26136,3018,115747,4865,50204,2676,31989,2342,15736,1781,10803,1490,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,623657,-555555555,30096,849,87659,1096,66635,1332,143101,1568,82775,1063,96241,872,70961,702,46189,411,321612,5614,23965,1235,63103,2226,31097,1956,72331,3100,39803,1666,41516,2195,28807,1469,20990,1377,268332,5743,5720,854,22442,1997,30719,2097,60799,3317,37939,1720,49439,2139,38932,1514,22342,1363,5630,1054,82,92,552,344,917,519,1428,485,655,317,1381,455,303,206,312,227,28083,2467,329,288,1562,660,3902,1215,8543,1180,4378,1162,3905,877,2919,744,2545,612,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8470020,-555555555,501972,3672,1366109,3735,822718,6935,2272896,8106,1141333,6473,1093388,4117,762279,3865,509325,3824,4166513,25984,419466,5397,975672,9141,449296,9872,920530,12310,422125,9783,441753,8600,313879,6586,223792,4848,3077754,27098,67666,4195,300857,8502,272537,9160,856234,13215,495332,9032,491233,8849,362568,6892,231327,5050,163383,8974,5640,1283,27890,3428,15948,2567,58376,4482,23488,2402,21807,2275,6607,1017,3627,1197,1062370,16028,9200,1712,61690,4959,84937,5098,437756,8983,200388,5200,138595,4933,79225,3655,50579,2976,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7405743,-555555555,455015,2122,1191718,2721,657042,4791,2082710,5771,946140,4000,955359,2620,683938,2923,433821,2703,3472323,24131,390918,4137,869640,9966,362555,8205,807737,13120,321198,7353,354654,7145,239247,5782,126374,4604,2737027,21307,49240,3622,236881,9008,204336,7637,789987,10991,416530,8041,448600,7311,351381,6237,240072,4917,136240,6423,4511,1092,22799,3083,14064,2102,46172,3848,20507,2364,16490,1775,8352,1505,3345,853,1060153,17490,10346,1705,62398,5024,76087,5515,438814,10325,187905,5564,135615,5005,84958,4250,64030,3658,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815857,-555555555,97887,1845,275516,2505,163104,2604,429230,3244,237739,2382,261809,1415,207584,1130,142988,1147,1271115,12389,81388,2425,209086,5102,104788,2929,284808,5925,146329,4317,181080,4094,153617,2955,110019,2624,505083,12209,16003,2046,64362,4364,52739,3224,131971,5395,84052,4143,75694,3841,49902,2885,30360,2635,9705,1636,261,218,897,478,1291,825,2979,784,2063,673,1399,579,798,485,17,29,29954,3269,235,262,1171,590,4286,1358,9472,1826,5295,1450,3636,962,3267,1074,2592,963,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5795483,-555555555,333985,2009,945376,2489,557891,3020,1426040,4254,761175,2889,814832,2437,553726,1987,402458,1472,4136748,16146,303366,2985,785235,5051,390067,5805,942047,8081,500612,4986,559469,4962,371652,4933,284300,3856,1321281,13290,26147,2265,131829,5708,135407,5791,349932,6956,206429,4835,215308,5150,158148,4380,98081,3537,49402,4454,2630,905,8314,2057,5570,1333,14479,1764,6364,1159,6672,1406,3857,785,1516,618,288052,9397,1842,680,19998,2432,26847,2928,119582,5899,47770,2950,33383,2595,20069,1948,18561,2008,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,579315,-555555555,37910,1231,100152,1500,53553,2005,150423,2756,64982,1426,81858,1288,55232,1575,35205,1387,249019,7547,30006,1738,64655,3669,22980,2565,57204,3317,19229,1704,26606,2523,17316,2230,11023,1483,306385,7851,7659,1442,34140,3514,27686,2653,81855,3686,42651,2020,52497,2582,36789,2154,23108,1821,3391,862,245,214,560,317,215,185,1204,504,539,388,364,276,233,209,31,53,20520,2713,0,201,797,383,2672,1099,10160,2096,2563,792,2391,815,894,492,1043,570,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
