GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001MA,B01001G_001EA,B01001G_002EA,B01001G_002MA,B01001G_003EA,B01001G_003MA,B01001G_004EA,B01001G_004MA,B01001G_005MA,B01001G_005EA,B01001G_006MA,B01001G_006EA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009EA,B01001G_009MA,B01001G_010MA,B01001G_010EA,B01001G_011MA,B01001G_011EA,B01001G_012MA,B01001G_012EA,B01001G_013EA,B01001G_013MA,B01001G_014EA,B01001G_014MA,B01001G_015EA,B01001G_015MA,B01001G_016MA,B01001G_016EA,B01001G_017MA,B01001G_017EA,B01001G_018EA,B01001G_018MA,B01001G_019EA,B01001G_019MA,B01001G_020EA,B01001G_020MA,B01001G_021MA,B01001G_021EA,B01001G_022MA,B01001G_022EA,B01001G_023MA,B01001G_023EA,B01001G_024EA,B01001G_024MA,B01001G_025EA,B01001G_025MA,B01001G_026EA,B01001G_026MA,B01001G_027MA,B01001G_027EA,B01001G_028MA,B01001G_028EA,B01001G_029EA,B01001G_029MA,B01001G_030EA,B01001G_030MA,B01001G_031EA,B01001G_031MA,state
0400000US42,314432,14624,157661,9070,25108,2775,23952,2864,21582,3082,12127,1756,7060,1329,12847,1921,12105,2046,7372,1468,13566,2056,10855,1819,5580,1057,3805,992,1473,601,229,196,156771,8345,23830,2465,22394,2563,19107,2489,8225,1618,6837,1239,13290,1906,14999,1967,10198,1426,12712,1656,10475,1466,7445,1224,4417,1107,1848,580,994,570,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34652,5370,15432,3013,1674,684,1654,775,1983,837,1011,645,1090,464,2031,896,1242,638,1425,791,1363,670,851,484,620,390,442,380,46,79,0,217,19220,3449,2147,763,2263,912,2281,923,1223,544,1415,598,2265,1136,1678,731,1166,561,1360,775,1282,628,1144,542,643,443,195,249,158,246,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,107229,9891,52625,5873,6544,1406,8789,2079,6252,1909,4167,1021,2878,945,4616,1264,2889,1004,2400,1043,4544,911,4027,1169,3348,1097,1413,760,706,435,52,99,54604,5113,8805,1886,7343,1635,7070,1504,3085,930,2144,607,4712,1491,3679,1189,2339,887,5310,1356,4740,1403,3145,905,1194,473,978,445,60,96,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,22654,2935,11130,1588,2041,732,1447,583,1467,601,759,428,423,221,730,392,490,328,783,351,894,464,1181,677,393,236,383,229,139,143,0,163,11524,2381,1755,778,1997,774,1417,537,507,386,192,272,893,570,1006,697,509,324,387,281,1249,664,795,501,738,456,79,107,0,163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,142326,8537,71920,5274,11506,1969,10826,1751,10213,1790,4452,1439,4257,1327,7340,1520,4798,1326,3563,1002,5326,1152,4459,1095,2560,794,1360,570,1046,354,214,298,70406,5559,10152,1887,9875,1846,9556,1829,4929,1458,3328,1115,5262,1045,4534,1187,3159,927,6364,1376,4852,1245,3784,950,2705,864,1653,657,253,219,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,749080,24596,375218,13519,57434,4784,49716,4159,47892,4772,24746,3106,13630,2250,29989,3319,25051,2274,21296,3027,37134,3766,29229,3684,21085,2477,12529,1485,3923,1009,1564,720,373862,15286,51968,4916,49565,4065,41468,3704,21005,2745,15440,2244,30797,3661,27331,3219,24484,3141,39926,3721,29961,2656,21865,2574,12791,1670,4975,1053,2286,755,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,92276,7549,45727,4688,6074,1194,5546,1074,8118,1471,4148,1195,1414,569,6031,1648,2675,981,1997,720,4734,1321,2744,988,1529,616,330,271,198,180,189,243,46549,4135,7411,1380,6459,1381,5450,1161,3930,969,2179,722,4549,980,3556,880,3108,949,5092,1337,2611,796,1500,640,456,527,171,178,77,124,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12949,1611,6438,1049,795,482,721,374,876,368,455,318,314,201,538,319,431,282,384,312,479,260,483,277,435,236,179,134,124,114,224,258,6511,982,870,437,1077,427,568,316,228,207,219,184,553,347,635,465,345,268,655,336,285,197,670,399,251,187,97,113,58,100,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,331386,14713,168267,8470,26737,2476,22562,2424,21171,2628,10916,1439,8263,1580,13948,2179,13182,1981,9936,1984,14200,1748,12564,1597,7884,1310,5014,1483,1007,446,883,464,163119,8986,22740,2584,21488,2876,17513,2313,13410,1652,7698,1335,13321,1861,10841,1699,11085,1860,15166,2239,14823,2091,8985,1900,3706,923,1814,709,529,295,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,438085,14801,219803,8718,32500,2692,26451,2769,27186,3087,14522,1584,8961,1505,18634,1988,18119,2961,14611,1814,23446,2236,15067,2140,11337,1456,6107,1282,2038,614,824,392,218282,9468,30304,3392,29403,3075,26200,3088,13574,1888,9131,1295,16673,2279,15925,2362,14927,2061,23063,2465,16687,2271,11645,1456,6499,1048,2777,872,1474,561,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,30524,3525,15525,2226,2067,911,3032,938,2751,882,808,497,1346,726,1426,903,584,366,328,252,807,423,821,533,834,464,612,325,80,91,29,49,14999,2361,2300,1023,2761,876,1650,626,1654,941,657,542,1167,555,819,436,804,501,806,392,420,212,1039,520,570,410,289,295,63,91,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,143237,6903,73126,4416,11497,1730,9811,1840,9876,1374,4762,903,3426,882,6876,1574,7361,1498,4038,987,5683,1268,4304,871,3161,806,1914,617,332,217,85,90,70111,4305,10322,1634,10832,1541,10285,1651,5589,1291,2856,912,6091,1122,4657,990,3513,839,6215,932,4781,1020,2054,461,2109,559,628,311,179,171,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,16350,2542,9368,2019,1713,894,953,406,1608,960,527,402,351,385,1201,668,739,464,379,346,1006,499,385,316,235,209,166,170,105,118,0,201,6982,1431,927,520,1251,482,671,332,318,274,194,197,767,433,507,310,405,287,636,316,562,376,629,365,50,66,57,66,8,14,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,175818,11637,87845,6864,5595,1668,5139,1278,6882,1637,3651,1152,2117,855,6100,1949,6442,1727,6340,1674,11323,2087,10954,1924,10409,1820,7586,1453,4513,1059,794,433,87973,6549,3256,1035,4175,1184,4883,1261,4307,1241,3277,948,5749,1789,7296,1566,5181,1505,12853,2525,11581,1973,10314,1491,8561,1472,5570,1205,970,609,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
