GEO_ID,B25128_001E,B25128_001M,B25128_002E,B25128_002M,B25128_003E,B25128_003M,B25128_004E,B25128_004M,B25128_005E,B25128_005M,B25128_006E,B25128_006M,B25128_007E,B25128_007M,B25128_008E,B25128_008M,B25128_009E,B25128_009M,B25128_010E,B25128_010M,B25128_011E,B25128_011M,B25128_012E,B25128_012M,B25128_013E,B25128_013M,B25128_014E,B25128_014M,B25128_015E,B25128_015M,B25128_016E,B25128_016M,B25128_017E,B25128_017M,B25128_018E,B25128_018M,B25128_019E,B25128_019M,B25128_020E,B25128_020M,B25128_021E,B25128_021M,B25128_022E,B25128_022M,B25128_023E,B25128_023M,B25128_024E,B25128_024M,B25128_025E,B25128_025M,B25128_026E,B25128_026M,B25128_027E,B25128_027M,B25128_028E,B25128_028M,B25128_029E,B25128_029M,B25128_030E,B25128_030M,B25128_031E,B25128_031M,B25128_032E,B25128_032M,B25128_033E,B25128_033M,B25128_034E,B25128_034M,B25128_035E,B25128_035M,B25128_036E,B25128_036M,B25128_037E,B25128_037M,B25128_038E,B25128_038M,B25128_039E,B25128_039M,B25128_040E,B25128_040M,B25128_041E,B25128_041M,B25128_042E,B25128_042M,B25128_043E,B25128_043M,B25128_044E,B25128_044M,B25128_045E,B25128_045M,NAME,B25128_001EA,B25128_001MA,B25128_002MA,B25128_002EA,B25128_003MA,B25128_003EA,B25128_004MA,B25128_004EA,B25128_005EA,B25128_005MA,B25128_006EA,B25128_006MA,B25128_007EA,B25128_007MA,B25128_008EA,B25128_008MA,B25128_009EA,B25128_009MA,B25128_010EA,B25128_010MA,B25128_011EA,B25128_011MA,B25128_012MA,B25128_012EA,B25128_013MA,B25128_013EA,B25128_014MA,B25128_014EA,B25128_015EA,B25128_015MA,B25128_016EA,B25128_016MA,B25128_017EA,B25128_017MA,B25128_018EA,B25128_018MA,B25128_019EA,B25128_019MA,B25128_020MA,B25128_020EA,B25128_021EA,B25128_021MA,B25128_022EA,B25128_022MA,B25128_023EA,B25128_023MA,B25128_024EA,B25128_024MA,B25128_025MA,B25128_025EA,B25128_026MA,B25128_026EA,B25128_027EA,B25128_027MA,B25128_028EA,B25128_028MA,B25128_029EA,B25128_029MA,B25128_030MA,B25128_030EA,B25128_031MA,B25128_031EA,B25128_032EA,B25128_032MA,B25128_033EA,B25128_033MA,B25128_034EA,B25128_034MA,B25128_035MA,B25128_035EA,B25128_036MA,B25128_036EA,B25128_037EA,B25128_037MA,B25128_038EA,B25128_038MA,B25128_039EA,B25128_039MA,B25128_040EA,B25128_040MA,B25128_041EA,B25128_041MA,B25128_042EA,B25128_042MA,B25128_043EA,B25128_043MA,B25128_044EA,B25128_044MA,B25128_045EA,B25128_045MA,state
0400000US13,3745074,16431,2354922,19925,234778,8891,110518,5612,85228,5572,33439,3352,4359,1238,1234,677,0,224,1438322,16595,208340,7790,295217,8405,556671,12143,273401,8074,76683,4183,28010,3116,681822,7374,42687,3094,64979,4226,171692,6353,143860,4488,102142,4493,156462,5544,1390152,18759,492204,10934,371449,9451,103366,6160,12727,2207,3946,1178,716,449,0,224,729822,15301,361926,11384,244146,10542,95007,5153,17818,2387,6095,1308,4830,1181,168126,5769,56215,4222,52140,3638,37350,3107,10078,1499,5283,1002,7060,1200,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,268078,4714,16447,1876,8662,1617,4927,1030,1979,700,255,182,624,338,0,187,143649,4005,19457,1911,28193,2205,47322,3051,26704,2105,13257,1458,8716,1382,107982,2656,5298,1220,8909,1358,20443,1828,16762,1680,19505,1857,37065,2055,190000,4482,57388,2710,41739,2867,12290,1729,2624,823,457,332,278,235,0,187,98338,3988,38869,2734,31015,2959,18876,2003,5278,1068,2696,862,1604,769,34274,2711,7703,1329,7961,1340,7936,1318,5231,1091,2670,820,2773,839,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,435493,6933,50191,3243,24726,2487,17514,2259,7516,1300,169,214,266,262,0,201,248636,5990,45670,3226,54103,3841,93654,5279,39714,2571,11837,1350,3658,761,136666,3530,13434,1767,17676,1942,38312,2989,26553,2384,14214,1759,26477,1935,189642,6433,75372,4180,55656,3590,13346,2187,5932,1578,400,334,38,61,0,201,89420,4325,43505,3737,26384,2633,15924,2672,2615,767,650,403,342,244,24850,2807,8305,1735,6291,1319,7084,1391,1724,508,399,256,1047,637,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,3182232,18239,327000,8299,157486,6098,125805,5368,37178,2600,4671,1002,1860,699,0,190,1905316,15652,238716,7937,358033,9496,718154,13016,407822,7652,135134,4348,47457,2573,949916,7790,45952,3118,67984,3562,193229,6905,191967,6530,158784,5102,292000,7657,1626440,15529,568079,10334,419794,10690,123702,5409,19884,2572,3257,781,1442,569,0,190,801580,13254,334811,9445,279909,7897,137212,6421,33215,3036,9132,1288,7301,1299,256781,6765,73425,5219,76727,4284,63528,3658,24696,2667,8316,1412,10089,1416,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,1765500,14956,211464,7634,94503,5188,86777,3927,26694,2488,2192,866,1298,552,0,197,1034306,10119,141281,5861,205500,6948,376743,8582,207127,6192,76069,3997,27586,2301,519730,6229,29587,2596,46868,3354,111830,4410,96907,5037,77854,3691,156684,4778,791799,11302,307091,8805,241321,7893,54885,3570,8553,1797,1708,777,624,469,0,197,369572,8236,181672,7416,115819,5551,55976,4084,10275,1632,3822,864,2008,589,115136,4719,39043,3199,34798,2822,25327,2605,8366,1519,3496,871,4106,861,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,900362,9741,124387,4716,57781,3558,49666,2913,15608,1761,1029,447,303,214,0,163,511286,6262,66175,3695,108187,4754,186672,5491,97287,3794,37506,2368,15459,1652,264689,4486,14683,1451,25857,2267,53845,3183,48518,2584,38196,2367,83590,2887,357143,7725,148150,5013,115585,4691,26698,2197,4971,1377,694,436,202,203,0,163,150050,5300,70028,3849,45780,2902,25174,2415,5629,998,1842,521,1597,497,58943,3236,21774,2115,17065,1503,12367,1708,3633,668,1534,377,2570,660,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,743508,8948,92710,3545,40723,2986,39445,2293,11194,1530,999,430,349,237,0,177,432018,7085,59275,3440,84919,3977,161525,4860,86649,3859,31144,2044,8506,1399,218780,3965,12164,1640,20490,2006,46440,2449,44098,2771,34711,2431,60877,3106,385475,6561,160724,5518,129024,5659,27238,2287,4010,887,352,266,100,96,0,177,165016,6185,83609,4872,51167,3236,23363,2374,4206,835,1833,676,838,420,59735,3457,23155,2297,18861,1873,11158,1561,3763,789,1259,482,1539,492,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,1146668,12735,124022,5498,58068,3883,44680,3449,18905,1989,1547,715,822,417,0,195,660346,8602,86592,4493,131831,5259,236842,7175,134787,4731,49394,2503,20900,2207,362300,5502,20022,1877,31248,2161,85265,3868,69910,3603,55362,3316,100493,3946,578366,9268,206236,5835,152465,4761,43636,3264,8634,1826,1355,644,146,206,0,195,289395,7439,135194,5240,96279,5166,42738,2997,10136,1425,2943,980,2105,804,82735,4634,26611,2667,21453,2739,19165,2136,7691,1322,3066,851,4749,1072,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,1132229,12824,126057,6462,52677,4178,50387,4003,19224,2681,2500,859,1269,659,0,214,649374,9606,75866,4494,124513,5867,241920,8074,129680,4710,48929,3165,28466,2309,356798,4706,16871,2310,24571,2345,80745,3769,63672,3559,51788,3200,119151,4917,604894,11475,215736,8615,154036,7323,49147,4410,10824,2039,1371,641,358,288,0,214,305321,8422,136926,6370,91469,4889,53870,3860,12992,2152,5810,1223,4254,1085,83837,4447,21288,2418,23301,2679,20627,2552,7253,1164,3292,1032,8076,1461,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,395809,5987,35992,2490,16402,1832,13669,1489,5299,1045,425,322,197,178,0,175,228630,4195,29077,2247,40175,2978,81734,3336,48175,2622,21677,1793,7792,1267,131187,2813,8721,1252,12080,1650,31192,2532,21664,1857,21253,1857,36277,2519,145150,5231,44509,3322,32755,2760,10084,1592,1496,537,174,219,0,175,0,175,68186,3607,29154,2702,22790,2262,12639,1930,2802,881,653,366,148,162,32455,2528,9437,1749,9869,1657,8695,1430,2451,650,796,403,1207,513,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,1472500,10315,139441,5116,69528,4343,51258,3434,14711,1966,2511,699,1433,598,0,203,908628,9715,115506,5203,166923,6277,352075,8173,187725,5770,64330,3263,22069,2233,424431,5111,17512,1788,26244,2050,87553,3626,86860,3512,81760,3591,124502,4110,734843,11524,226940,6301,171075,6401,45199,3993,8504,1645,1421,871,741,448,0,203,391905,9627,183364,6260,127769,5876,60810,3776,13498,2165,3932,907,2532,837,115998,4546,31939,2761,32709,2611,30834,2600,11674,1911,4103,996,4739,863,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,1623515,11340,136474,5250,70122,4312,51089,3290,11047,1683,2948,1281,1268,639,0,210,993450,10225,123969,5731,188992,6836,339931,8909,227415,5611,79296,4936,33847,2365,493591,6857,24795,2668,37298,2260,82938,3922,78713,3476,82740,4402,187107,5226,981439,10805,311310,8122,212813,6584,83637,4417,12497,1858,1286,663,1077,655,0,210,484956,10369,183741,6421,168618,7685,97480,5168,23827,2618,6840,1494,4450,1353,185173,5857,44664,3305,51139,3376,52779,3449,18066,2085,8251,1435,10274,1531,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,2803372,15813,302194,6621,148079,4869,118900,4690,29029,2211,4041,939,2145,675,0,170,1632615,11015,218403,7264,343542,7870,530723,9070,350698,7508,135373,5229,53876,3174,868563,7341,46102,2673,74420,3498,159782,4565,167675,5006,132834,4235,287750,6057,1126645,12484,406825,7416,308862,7846,82894,4750,11748,1908,2298,847,1023,531,0,170,535063,9294,234793,5698,190589,7201,81762,4566,17770,1587,5314,811,4835,975,184757,6028,63409,4002,59341,3644,36744,2623,13439,1684,5551,1153,6273,1097,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,1547594,10546,194852,5460,93493,4500,77990,3687,21334,1946,1746,380,289,155,0,153,933824,8049,124927,4359,183386,5961,328386,7261,197077,5180,77418,3145,22630,1931,418918,4910,24145,1993,37108,2386,90034,4188,75483,3039,67523,3027,124625,3233,614617,8292,242614,5778,188667,5829,47129,3231,5983,1254,631,282,204,162,0,153,258011,6363,116776,5410,86647,3920,43505,3265,8005,1058,2152,515,926,327,113992,3502,43921,2814,34765,2446,22863,1784,6817,970,2549,595,3077,619,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,748055,10139,71998,4573,27990,2932,29411,2674,12095,1591,1369,597,1133,652,0,217,427598,8374,52387,4157,76688,4716,155187,5940,90921,5088,33307,3320,19108,2354,248459,5041,12565,1631,19694,2301,59341,3089,41318,3215,39148,2912,76393,3254,343925,10085,113934,6480,83257,5339,24623,2895,5449,1316,470,303,135,175,0,217,183590,7631,80741,5076,57809,4015,30187,3242,7495,1625,3847,971,3511,1147,46401,3229,12782,1650,13771,1972,9949,1601,4309,934,2284,777,3306,858,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
