GEO_ID,B27001I_001E,B27001I_001M,B27001I_002E,B27001I_002M,B27001I_003E,B27001I_003M,B27001I_004E,B27001I_004M,B27001I_005E,B27001I_005M,B27001I_006E,B27001I_006M,B27001I_007E,B27001I_007M,B27001I_008E,B27001I_008M,B27001I_009E,B27001I_009M,B27001I_010E,B27001I_010M,B27001I_011E,B27001I_011M,B27001I_012E,B27001I_012M,B27001I_013E,B27001I_013M,B27001I_014E,B27001I_014M,B27001I_015E,B27001I_015M,B27001I_016E,B27001I_016M,B27001I_017E,B27001I_017M,B27001I_018E,B27001I_018M,B27001I_019E,B27001I_019M,B27001I_020E,B27001I_020M,B27001I_021E,B27001I_021M,B27001I_022E,B27001I_022M,B27001I_023E,B27001I_023M,B27001I_024E,B27001I_024M,B27001I_025E,B27001I_025M,B27001I_026E,B27001I_026M,B27001I_027E,B27001I_027M,B27001I_028E,B27001I_028M,NAME,B27001I_001EA,B27001I_001MA,B27001I_002EA,B27001I_002MA,B27001I_003MA,B27001I_003EA,B27001I_004MA,B27001I_004EA,B27001I_005MA,B27001I_005EA,B27001I_006EA,B27001I_006MA,B27001I_007EA,B27001I_007MA,B27001I_008MA,B27001I_008EA,B27001I_009MA,B27001I_009EA,B27001I_010MA,B27001I_010EA,B27001I_011EA,B27001I_011MA,B27001I_012EA,B27001I_012MA,B27001I_013EA,B27001I_013MA,B27001I_014MA,B27001I_014EA,B27001I_015MA,B27001I_015EA,B27001I_016MA,B27001I_016EA,B27001I_017EA,B27001I_017MA,B27001I_018EA,B27001I_018MA,B27001I_019MA,B27001I_019EA,B27001I_020MA,B27001I_020EA,B27001I_021MA,B27001I_021EA,B27001I_022EA,B27001I_022MA,B27001I_023EA,B27001I_023MA,B27001I_024EA,B27001I_024MA,B27001I_025MA,B27001I_025EA,B27001I_026MA,B27001I_026EA,B27001I_027MA,B27001I_027EA,B27001I_028EA,B27001I_028MA,state
0400000US47,356957,2580,49841,2531,46055,2863,3786,1842,101090,3597,87372,4164,13718,2903,38861,2873,24126,2519,14735,2256,48929,2952,22041,2723,26888,3029,52978,2963,27092,3167,25886,2525,35629,2539,20818,2690,14811,2440,19182,2034,13144,1859,6038,1655,7301,1352,6690,1404,611,405,3146,976,3146,976,0,208,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11023449,4936,1197940,8681,1090675,10652,107265,8012,2645940,11343,2202341,17770,443599,17121,1240858,13609,728092,14406,512766,11568,1484686,13288,885856,17667,598830,15314,1549847,6852,937513,12673,612334,13605,1244691,5782,817685,12132,427006,12401,883564,3039,659891,9660,223673,9275,488034,3556,462570,4926,25464,3846,287889,3713,273723,4295,14166,2340,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,429737,899,52249,1586,46537,2209,5712,1631,118211,2272,92902,4244,25309,3933,54634,2226,41977,2550,12657,1997,57637,2228,36797,3121,20840,3097,59800,1673,34221,2386,25579,2435,42920,1510,28197,2020,14723,1881,26024,1098,21601,1293,4423,929,13029,922,11763,972,1266,641,5233,760,4976,719,257,299,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11527,858,1128,564,1128,564,0,157,2622,680,2622,680,0,157,2542,761,2438,732,104,137,1626,546,1424,500,202,217,1231,421,1028,394,203,168,1243,502,1078,467,165,173,258,171,258,171,0,157,570,301,532,292,38,67,307,209,307,209,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,770436,2832,90610,3495,83759,3233,6851,1792,175830,3712,151483,4053,24347,3447,90009,3242,61027,4296,28982,3395,107705,3309,65581,4302,42124,4107,127106,3296,83099,4955,44007,4740,88982,3459,63846,3681,25136,3107,54563,2279,46755,2662,7808,2077,22236,1641,20798,1602,1438,702,13395,1697,12504,1895,891,702,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,926008,1825,117353,2560,114430,2902,2923,1133,251425,3855,241581,4187,9844,2589,108131,4047,85886,3691,22245,3173,132417,4314,92236,4247,40181,3689,132444,3213,88772,4532,43672,3751,91966,2622,66568,3199,25398,3268,53808,1869,45319,2624,8489,1627,24721,2128,22990,2181,1731,863,13743,1805,12710,1475,1033,792,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,21251,1687,2162,717,2004,660,158,203,6326,1142,6248,1128,78,105,2281,745,1870,662,411,258,1745,568,1386,452,359,337,2600,722,2232,621,368,347,2583,911,2510,888,73,140,1825,741,1796,742,29,52,882,544,882,544,0,200,847,473,847,473,0,200,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,393569,924,46843,1570,45203,1779,1640,708,113940,1947,107633,2587,6307,1849,43710,1634,32770,1835,10940,1675,53660,2171,38788,2248,14872,2145,57844,2019,40430,2404,17414,2199,38102,1940,30891,2202,7211,1527,22639,1484,20132,1616,2507,810,10317,1063,9493,1067,824,502,6514,1117,6187,1118,327,261,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,56485,437,6874,1067,5579,883,1295,719,13783,1208,11739,1456,2044,675,5775,1526,3829,1298,1946,921,9667,1672,4989,1226,4678,1793,7295,1248,4583,1127,2712,1101,4278,1153,3260,1001,1018,661,5465,1020,4906,1000,559,316,2065,755,2065,755,0,201,1283,527,1283,527,0,201,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3280536,4717,178799,4411,173899,4877,4900,1884,520570,6635,500747,7252,19823,3756,325149,6304,290554,6884,34595,3998,342052,6374,293623,7022,48429,4031,419451,4844,380732,5892,38719,4680,422181,4372,384240,6037,37941,4060,424320,1265,389287,4193,35033,4154,364515,1748,361502,1809,3013,956,283499,1794,281571,2074,1928,736,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
