GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001MA,B17023_001EA,B17023_002EA,B17023_002MA,B17023_003EA,B17023_003MA,B17023_004MA,B17023_004EA,B17023_005MA,B17023_005EA,B17023_006MA,B17023_006EA,B17023_007MA,B17023_007EA,B17023_008MA,B17023_008EA,B17023_009EA,B17023_009MA,B17023_010EA,B17023_010MA,B17023_011MA,B17023_011EA,B17023_012MA,B17023_012EA,B17023_013MA,B17023_013EA,B17023_014EA,B17023_014MA,B17023_015EA,B17023_015MA,B17023_016EA,B17023_016MA,B17023_017MA,B17023_017EA,B17023_018MA,B17023_018EA,B17023_019EA,B17023_019MA,B17023_020EA,B17023_020MA,B17023_021EA,B17023_021MA,B17023_022MA,B17023_022EA,B17023_023MA,B17023_023EA,B17023_024EA,B17023_024MA,B17023_025EA,B17023_025MA,B17023_026EA,B17023_026MA,B17023_027MA,B17023_027EA,B17023_028MA,B17023_028EA,B17023_029EA,B17023_029MA,B17023_030EA,B17023_030MA,B17023_031EA,B17023_031MA,B17023_032MA,B17023_032EA,B17023_033MA,B17023_033EA,B17023_034EA,B17023_034MA,B17023_035EA,B17023_035MA,state
0400000US37,2590180,17902,275466,8835,99685,5368,47585,3165,28968,2985,19827,2672,3305,1087,175781,7525,32371,3429,12331,2229,14005,2211,5157,1415,878,643,143410,6855,35471,3066,77162,5113,27064,3217,3713,1071,2314714,18204,1807974,19448,1150519,13046,546594,12936,104682,5443,6179,1151,506740,12655,146479,6480,76297,4578,63121,4228,7000,1544,61,95,360261,10365,198063,7310,145053,7812,16332,2480,813,628,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,11644,1393,4474,987,2933,782,807,324,581,414,153,131,7170,1195,1353,539,601,374,707,352,45,43,0,161,5817,1235,960,443,3853,974,808,415,196,222,178573,4250,148340,4315,91147,3370,43843,2450,12394,1664,956,401,30233,2652,12562,1904,5733,1323,5940,1133,881,531,8,14,17671,1970,8089,1347,8551,1349,938,438,93,113,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,289955,8347,84403,4433,42156,3047,21486,2318,16480,2501,4281,1066,205552,7465,34224,3519,13322,1944,16884,2679,3215,965,803,314,171328,6918,36865,2885,88839,4813,40318,3307,5306,1322,2661215,14383,2052398,13834,1327706,11464,570317,9982,143049,5680,11326,1734,608817,10884,194691,5833,104768,4732,78038,4362,11407,2108,478,365,414126,9031,225655,6688,162611,5552,24875,2768,985,493,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,111543,4691,41009,2763,18867,1324,11484,1568,9079,1349,1579,481,70534,3679,12787,1399,3409,742,7448,1246,1831,676,99,87,57747,3318,13899,1519,29238,2209,12870,1703,1740,808,852601,8054,664575,7010,414397,5696,191613,5420,54329,3101,4236,855,188026,6170,62158,3707,32891,2655,25482,2205,3440,888,345,304,125868,4536,65352,3309,52231,3531,7913,1154,372,316,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,89471,5572,37730,3450,18390,2118,10880,2032,7056,1684,1404,630,51741,4103,9979,1452,2766,779,5358,1316,1685,723,170,260,41762,3726,9466,1824,23098,2448,7982,1821,1216,758,921504,11352,743028,10349,475449,9067,214666,6686,49151,3539,3762,1034,178476,7824,62004,4848,34024,3374,24884,2889,3096,870,0,207,116472,6191,60728,4542,51565,4057,4152,1142,27,43,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,255788,8649,82646,4292,42451,2887,21477,1994,14966,1996,3752,1097,173142,7355,26909,2519,9643,1683,12562,1590,4502,1143,202,187,146233,6455,34813,2951,77486,4008,29710,3786,4224,1121,2921501,13989,2294440,14374,1492732,11354,645222,11242,144184,5061,12302,1691,627061,12237,202288,7414,112381,4636,80988,5805,8531,1395,388,252,424773,9801,237842,7015,166168,7096,20108,2291,655,308,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,19788,2832,5889,1440,2625,745,1765,873,1258,616,241,202,13899,2266,1715,705,667,425,1023,569,25,42,0,217,12184,2219,1411,549,8700,1927,2073,939,0,217,232023,5765,180163,5343,112883,4502,55796,3948,11366,1823,118,163,51860,3702,14627,1971,8414,1568,5633,1166,580,398,0,217,37233,3343,22054,2555,13762,1993,1417,793,0,217,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,141086,5864,43723,3418,23836,2219,11776,2051,7291,1500,820,440,97363,5275,13632,2326,4941,1079,6222,1676,2007,913,462,459,83731,4952,22860,2499,40245,3670,18654,2775,1972,994,1112174,13649,857984,12381,579572,9919,225101,6611,49509,3159,3802,1247,254190,7912,65578,4231,37402,2898,25391,2932,2726,1043,59,100,188612,5998,105489,3807,73701,4703,9233,2005,189,214,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,17910,1813,6233,1041,3586,769,1396,680,1000,380,251,236,11677,1435,2175,652,1013,418,798,490,198,116,166,232,9502,1392,2322,765,4439,1129,2472,865,269,175,195492,3969,161418,4142,100177,3466,45627,3031,14478,1385,1136,410,34074,2561,13201,1594,6415,995,6143,1320,615,237,28,47,20873,1995,8841,1552,10639,1513,1068,431,325,322,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,186917,6304,66027,4015,33066,2767,19656,2425,11951,1954,1354,560,120890,5384,19478,2815,7663,1609,9536,1967,1798,703,481,424,101412,5274,26177,2745,53027,3815,19953,2867,2255,847,1520571,15258,1189357,14265,781379,11427,332242,9284,70161,3664,5575,1484,331214,8473,100854,5463,52494,3871,44805,3940,3555,1116,0,208,230360,7330,131556,5778,88177,4978,10180,1845,447,375,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,758203,13848,307838,8875,130664,6784,89804,4956,73999,4455,13371,2292,450365,13209,71086,4773,29424,3216,26269,3013,13061,2231,2332,1031,379279,12618,84997,4851,191887,9829,90107,5587,12288,2058,5937858,23931,4571171,28742,2590154,23421,1552185,19400,403347,11122,25485,2901,1366687,19255,423592,11609,243092,8764,154918,7711,24706,2817,876,524,943095,14656,497537,10218,381991,12178,61791,5568,1776,931,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,48446,3547,25343,2429,9402,1218,7674,1518,6994,1418,1273,604,23103,2354,3561,1018,1204,624,1553,607,642,482,162,186,19542,2151,3611,775,10058,1616,5361,1177,512,298,674729,7721,566865,7492,293620,6512,162966,4437,96199,4267,14080,1624,107864,5684,39418,4156,19252,2186,17867,2821,2285,902,14,22,68446,3769,35693,2634,25891,2813,6102,1513,760,496,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,10822,1610,4253,1009,2121,566,1520,680,534,302,78,106,6569,1128,1232,536,301,187,931,503,0,157,0,157,5337,1013,1388,589,2966,668,966,476,17,33,142826,3435,115522,3111,79301,2739,30509,2044,5417,960,295,325,27304,2437,9147,1255,4426,956,4373,973,322,353,26,48,18157,2077,9422,1638,8195,1258,540,297,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,149002,7059,53169,4473,26592,2517,14784,2445,10391,1940,1402,686,95833,5755,13584,2160,5712,1171,5697,1550,1703,717,472,573,82249,5072,20513,2373,41280,3498,18673,2521,1783,784,1942235,14619,1534917,15510,931830,10727,488081,10036,106209,4561,8797,1601,407318,9889,122800,6034,70208,3952,46876,4274,5316,1280,400,433,284518,7620,159728,6200,112762,5327,11491,1820,537,546,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,130438,5965,50635,3879,24309,2557,14258,2049,9862,1661,2206,869,79803,5649,16925,2634,5317,1430,9198,1923,1752,715,658,539,62878,4927,12090,2002,34408,3487,14420,2562,1960,712,1703355,15636,1367901,13925,831240,9945,435354,9204,91631,5017,9676,1464,335454,8898,119021,5852,64609,4205,47668,4115,6438,1709,306,349,216433,7219,119461,4917,85468,5248,11005,2305,499,299,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,65092,4086,25883,2699,14325,1788,8300,1586,2924,814,334,290,39209,3161,8747,1721,3726,1138,4094,1151,927,493,0,200,30462,2876,10253,1768,16089,2234,3877,1099,243,270,396450,6881,320649,6535,223314,5027,82392,4783,14105,2035,838,451,75801,4140,28363,2570,15717,2011,11669,1514,977,561,0,200,47438,3461,31168,2928,14903,2274,1358,558,9,15,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1478375,11053,104945,5258,34566,2107,18696,1621,8091,1141,5897,1001,1882,617,70379,4400,12187,1832,2788,758,6764,1508,2331,810,304,246,58192,3917,11407,1530,31465,2749,13789,1791,1531,576,1373430,10305,1104741,11472,710364,9113,303405,6125,84163,3966,6809,947,268689,7333,93693,4375,42397,2973,43415,3371,7481,1365,400,241,174996,5830,78793,4022,84277,4455,11136,1931,790,472,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145719,3619,11003,1819,4929,1189,2116,609,1600,829,1146,679,67,98,6074,1432,968,566,551,449,383,285,26,43,8,15,5106,1288,618,300,3158,1204,1159,467,171,188,134716,3730,111579,4066,69891,2843,30317,3183,9897,1374,1474,622,23137,2541,8982,1688,4193,1165,3557,881,1232,805,0,201,14155,1701,5630,1050,7302,1490,1151,643,72,115,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,805573,12009,329568,7906,125853,5897,91792,4749,29575,3511,4080,988,406,466,203715,7644,38443,3540,18378,2318,16520,2300,3496,1305,49,83,165272,7045,71160,3749,79548,5683,13916,2539,648,480,476005,11944,321572,9927,240560,8255,74953,4872,5956,1607,103,135,154433,7189,40742,4085,28664,3424,11477,2310,601,483,0,262,113691,5451,83611,4870,28486,3291,1594,790,0,262,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
