GEO_ID,B13015_001E,B13015_001M,B13015_002E,B13015_002M,B13015_003E,B13015_003M,B13015_004E,B13015_004M,B13015_005E,B13015_005M,B13015_006E,B13015_006M,B13015_007E,B13015_007M,B13015_008E,B13015_008M,B13015_009E,B13015_009M,B13015_010E,B13015_010M,B13015_011E,B13015_011M,B13015_012E,B13015_012M,B13015_013E,B13015_013M,B13015_014E,B13015_014M,B13015_015E,B13015_015M,NAME,B13015_001MA,B13015_001EA,B13015_002EA,B13015_002MA,B13015_003EA,B13015_003MA,B13015_004MA,B13015_004EA,B13015_005MA,B13015_005EA,B13015_006MA,B13015_006EA,B13015_007MA,B13015_007EA,B13015_008EA,B13015_008MA,B13015_009EA,B13015_009MA,B13015_010MA,B13015_010EA,B13015_011EA,B13015_011MA,B13015_012MA,B13015_012EA,B13015_013EA,B13015_013MA,B13015_014EA,B13015_014MA,B13015_015MA,B13015_015EA,state
0400000US45,1166121,5040,66875,5092,37708,3408,254,267,37454,3427,29167,3402,1360,622,27807,3408,1099246,6157,449351,9784,4322,1236,445029,9479,649895,9885,9700,1703,640195,9657,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,186271,2404,12915,1866,8848,1240,122,139,8726,1224,4067,1315,174,147,3893,1339,173356,2831,79946,2547,768,371,79178,2605,93410,3118,2004,867,91406,3105,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1582664,5391,76574,5313,46672,4095,868,529,45804,4096,29902,3024,3040,1057,26862,2859,1506090,7696,667185,11583,6800,1379,660385,11467,838905,10148,19114,2350,819791,10291,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6994872,10815,395121,11292,270131,9913,3347,940,266784,9754,124990,6785,5654,1370,119336,6772,6599751,14191,3010833,25283,23664,2790,2987169,24936,3588918,25570,45830,5195,3543088,26269,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,775337,2776,51456,3999,44193,3220,412,339,43781,3229,7263,1650,351,246,6912,1647,723881,4529,368963,6474,2785,885,366178,6542,354918,8046,5338,1338,349580,7849,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,138607,1280,5096,1240,3543,1010,41,54,3502,1012,1553,571,78,120,1475,561,133511,1668,54937,2557,825,431,54112,2607,78574,2629,2484,745,76090,2572,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2034362,6532,100976,5328,71924,3887,813,595,71111,3906,29052,3096,1816,734,27236,2946,1933386,8118,866900,11810,6531,1419,860369,11755,1066486,12360,23841,2710,1042645,12469,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1748909,4828,97643,4476,70071,4019,1766,801,68305,3910,27572,3582,3317,1261,24255,3668,1651266,6642,766766,10158,10783,1885,755983,10038,884500,12096,25034,2818,859466,11739,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,395793,3222,18881,2154,10808,1567,471,364,10337,1580,8073,1638,1446,587,6627,1534,376912,3750,167800,5441,1877,631,165923,5486,209112,5726,4200,1362,204912,5565,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1302943,4033,67283,3481,46219,3032,381,219,45838,2955,21064,2408,2225,733,18839,2299,1235660,5376,521853,7608,3583,770,518270,7492,713807,8676,14749,1821,699058,8766,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,125353,2285,7002,1432,4982,1209,0,201,4982,1209,2020,906,107,114,1913,870,118351,2796,58124,3164,62,78,58062,3164,60227,3045,594,368,59633,3076,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,794095,4251,22160,3112,7551,1991,50,88,7501,1993,14609,2278,859,489,13750,2212,771935,4989,219630,7739,10364,2466,209266,7992,552305,9404,32270,3663,520035,9840,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
