GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001MA,B23024_001EA,B23024_002MA,B23024_002EA,B23024_003MA,B23024_003EA,B23024_004MA,B23024_004EA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007EA,B23024_007MA,B23024_008EA,B23024_008MA,B23024_009EA,B23024_009MA,B23024_010EA,B23024_010MA,B23024_011EA,B23024_011MA,B23024_012EA,B23024_012MA,B23024_013EA,B23024_013MA,B23024_014EA,B23024_014MA,B23024_015MA,B23024_015EA,B23024_016MA,B23024_016EA,B23024_017EA,B23024_017MA,B23024_018EA,B23024_018MA,B23024_019EA,B23024_019MA,B23024_020EA,B23024_020MA,B23024_021EA,B23024_021MA,B23024_022EA,B23024_022MA,B23024_023EA,B23024_023MA,B23024_024EA,B23024_024MA,B23024_025MA,B23024_025EA,B23024_026MA,B23024_026EA,B23024_027EA,B23024_027MA,B23024_028EA,B23024_028MA,B23024_029EA,B23024_029MA,B23024_030EA,B23024_030MA,B23024_031EA,B23024_031MA,state
0400000US41,2424690,3891,318003,10893,76955,5308,17943,2757,27,47,17916,2756,11961,2145,5955,1385,59012,4601,241048,9594,137266,7162,152,195,137114,7181,112175,6288,24939,3133,103782,6565,2106687,11464,202149,7648,103190,5856,8,14,103182,5857,94245,5575,8937,1593,98959,5066,1904538,13640,1644625,13199,2577,964,1642048,13303,1591980,13070,50068,4651,259913,8442,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7334113,5696,871695,17794,229035,8064,51757,3872,0,179,51757,3872,32345,2882,19412,2520,177278,7870,642660,15455,326341,10619,0,179,326341,10619,254690,8836,71651,5666,316319,10656,6462418,19356,623885,12099,311780,8593,101,99,311679,8614,286553,8418,25126,2753,312105,9217,5838533,21817,5109696,21622,5865,1111,5103831,21691,4938976,21517,164855,6197,728837,11699,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,622718,2363,65735,5632,17820,2829,4112,1250,0,217,4112,1250,2625,921,1487,832,13708,2254,47915,4333,24745,3159,0,217,24745,3159,19431,2818,5314,1310,23170,2996,556983,5762,54209,4360,28842,3445,93,149,28749,3428,26676,3413,2073,594,25367,2897,502774,6178,446041,6629,1847,840,444194,6706,426634,7165,17560,2519,56733,4566,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2841579,6079,406575,11901,92143,6677,18355,2537,0,211,18355,2537,10882,2254,7473,1554,73788,5731,314432,9942,178626,8362,548,407,178078,8346,146046,7046,32032,3342,135806,6772,2435004,12221,277863,9168,120641,7049,750,391,119891,7038,109444,7064,10447,2070,157222,7155,2157141,14471,1859044,15865,14967,2280,1844077,15414,1777942,15962,66135,5453,298097,10233,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,479972,2177,59707,3868,11786,1843,4070,1213,0,163,4070,1213,2745,880,1325,864,7716,1401,47921,3777,26954,2896,0,163,26954,2896,23169,2669,3785,1030,20967,2542,420265,3959,36234,3168,23589,2780,10,18,23579,2780,21987,2564,1592,824,12645,1645,384031,4991,346459,5745,2386,903,344073,5734,338211,5625,5862,1298,37572,2659,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3879498,7139,536579,14562,154366,7321,29468,3878,0,208,29468,3878,18978,2997,10490,2184,124898,5705,382213,12681,209201,9245,246,254,208955,9270,172652,7827,36303,3673,173012,8618,3342919,15407,372510,10620,169656,8662,1464,780,168192,8705,157586,8375,10606,1924,202854,7663,2970409,17492,2562977,19634,15424,2377,2547553,19560,2471574,19849,75979,5099,407432,9710,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16321879,11597,2044554,27819,370317,11355,94486,5736,92,152,94394,5714,66810,4845,27584,2685,275831,10723,1674237,28050,943140,18978,1026,510,942114,18975,794658,18717,147456,7075,731097,18524,14277325,29879,1205123,18752,613885,14028,2517,875,611368,13944,565756,13577,45612,4178,591238,14683,13072202,35033,11069965,38874,47621,4111,11022344,39039,10650984,39587,371360,13746,2002237,26893,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1722973,2999,160190,8932,24430,2707,7620,1477,0,192,7620,1477,5152,1033,2468,819,16810,2382,135760,8209,83855,6041,0,192,83855,6041,74118,5490,9737,1841,51905,4219,1562783,8964,121379,5217,70963,4342,40,66,70923,4327,67127,4372,3796,884,50416,3362,1441404,8750,1227311,9464,3395,941,1223916,9627,1197276,9423,26640,2393,214093,6087,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,360940,1579,42451,4277,11092,1705,3137,736,0,157,3137,736,2515,646,622,327,7955,1497,31359,3573,17530,2689,76,129,17454,2683,14935,2630,2519,888,13829,1959,318489,4522,33550,3346,20070,2450,0,157,20070,2450,19144,2330,926,461,13480,1736,284939,4789,253027,4822,456,243,252571,4830,246765,5030,5806,1088,31912,2309,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4964657,7404,495829,15549,111689,6766,25838,3117,44,74,25794,3123,18334,2611,7460,1652,85851,5988,384140,13048,212087,9167,1554,617,210533,9225,169516,9133,41017,4024,172053,8037,4468828,15916,374555,10267,197363,6664,2961,966,194402,6618,180227,6002,14175,1784,177192,7417,4094273,18988,3566874,20922,70706,4675,3496168,20325,3394387,20205,101781,5319,527399,11358,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4404984,4952,451993,13284,110308,5638,22316,2318,0,204,22316,2318,14103,1871,8213,1454,87992,5310,341685,11842,192125,6931,961,477,191164,6866,155456,6535,35708,3549,149560,7690,3952991,13416,360011,10998,194989,8157,737,508,194252,8064,177596,7671,16656,2512,165022,7544,3592980,16267,3078143,15646,32579,2686,3045564,15590,2951492,15537,94072,5276,514837,12569,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1017386,3927,197401,8609,63206,5193,9288,2203,0,200,9288,2203,6156,1792,3132,1148,53918,4569,134195,7062,64943,5072,0,200,64943,5072,49016,4625,15927,2853,69252,5343,819985,9107,121444,5823,47446,3825,0,200,47446,3825,42558,3346,4888,1386,73998,4288,698541,10034,573353,9696,1487,719,571866,9666,552538,9725,19328,2495,125188,5640,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3347595,4468,363032,9534,86712,4859,21181,2251,0,151,21181,2251,16140,1908,5041,985,65531,3959,276320,8026,166993,6614,3,6,166990,6615,143221,6205,23769,2425,109327,5983,2984563,10785,240234,7486,128267,4931,122,102,128145,4949,119491,4537,8654,1398,111967,5045,2744329,12971,2445950,12892,2641,715,2443309,12732,2391792,12946,51517,3367,298379,7865,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,327437,1966,35310,3575,10568,2134,3825,1424,0,201,3825,1424,2340,995,1485,1008,6743,1526,24742,2837,15482,2457,0,201,15482,2457,12762,2004,2720,1091,9260,1484,292127,4008,29966,2929,17601,2295,82,134,17519,2309,16472,2266,1047,496,12365,1877,262161,4872,229559,5136,2645,1054,226914,5065,220582,5177,6332,1722,32602,2619,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1901777,5343,786348,20946,171252,9976,34527,4387,0,262,34527,4387,20507,3428,14020,3277,136725,8899,615096,16774,298452,12023,0,262,298452,12023,189313,8603,109139,6328,316644,12573,1115429,20392,161489,9999,65647,5571,0,262,65647,5571,60482,5437,5165,1296,95842,7405,953940,18239,732984,16038,1916,1047,731068,15865,677740,16002,53328,4317,220956,10621,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
