GEO_ID,B25106_001E,B25106_001M,B25106_002E,B25106_002M,B25106_003E,B25106_003M,B25106_004E,B25106_004M,B25106_005E,B25106_005M,B25106_006E,B25106_006M,B25106_007E,B25106_007M,B25106_008E,B25106_008M,B25106_009E,B25106_009M,B25106_010E,B25106_010M,B25106_011E,B25106_011M,B25106_012E,B25106_012M,B25106_013E,B25106_013M,B25106_014E,B25106_014M,B25106_015E,B25106_015M,B25106_016E,B25106_016M,B25106_017E,B25106_017M,B25106_018E,B25106_018M,B25106_019E,B25106_019M,B25106_020E,B25106_020M,B25106_021E,B25106_021M,B25106_022E,B25106_022M,B25106_023E,B25106_023M,B25106_024E,B25106_024M,B25106_025E,B25106_025M,B25106_026E,B25106_026M,B25106_027E,B25106_027M,B25106_028E,B25106_028M,B25106_029E,B25106_029M,B25106_030E,B25106_030M,B25106_031E,B25106_031M,B25106_032E,B25106_032M,B25106_033E,B25106_033M,B25106_034E,B25106_034M,B25106_035E,B25106_035M,B25106_036E,B25106_036M,B25106_037E,B25106_037M,B25106_038E,B25106_038M,B25106_039E,B25106_039M,B25106_040E,B25106_040M,B25106_041E,B25106_041M,B25106_042E,B25106_042M,B25106_043E,B25106_043M,B25106_044E,B25106_044M,B25106_045E,B25106_045M,B25106_046E,B25106_046M,NAME,B25106_001MA,B25106_001EA,B25106_002EA,B25106_002MA,B25106_003EA,B25106_003MA,B25106_004EA,B25106_004MA,B25106_005MA,B25106_005EA,B25106_006MA,B25106_006EA,B25106_007MA,B25106_007EA,B25106_008EA,B25106_008MA,B25106_009MA,B25106_009EA,B25106_010EA,B25106_010MA,B25106_011EA,B25106_011MA,B25106_012MA,B25106_012EA,B25106_013EA,B25106_013MA,B25106_014EA,B25106_014MA,B25106_015MA,B25106_015EA,B25106_016EA,B25106_016MA,B25106_017MA,B25106_017EA,B25106_018MA,B25106_018EA,B25106_019EA,B25106_019MA,B25106_020MA,B25106_020EA,B25106_021EA,B25106_021MA,B25106_022MA,B25106_022EA,B25106_023MA,B25106_023EA,B25106_024EA,B25106_024MA,B25106_025EA,B25106_025MA,B25106_026MA,B25106_026EA,B25106_027EA,B25106_027MA,B25106_028MA,B25106_028EA,B25106_029MA,B25106_029EA,B25106_030EA,B25106_030MA,B25106_031MA,B25106_031EA,B25106_032EA,B25106_032MA,B25106_033EA,B25106_033MA,B25106_034MA,B25106_034EA,B25106_035EA,B25106_035MA,B25106_036EA,B25106_036MA,B25106_037EA,B25106_037MA,B25106_038EA,B25106_038MA,B25106_039MA,B25106_039EA,B25106_040MA,B25106_040EA,B25106_041EA,B25106_041MA,B25106_042EA,B25106_042MA,B25106_043EA,B25106_043MA,B25106_044EA,B25106_044MA,B25106_045MA,B25106_045EA,B25106_046EA,B25106_046MA,state
0400000US13,3745074,16431,2354922,19925,224748,7142,31291,2527,35955,2892,157502,6302,272306,7582,100125,4493,47918,3367,124263,5438,273022,9587,127588,5937,62810,4349,82624,5502,433772,10699,234104,7188,133750,7022,65918,4286,1123948,16371,919440,16168,165249,5833,39259,3316,27126,3189,1390152,18759,300843,9752,7780,1471,25541,2388,267522,9152,272599,9658,18146,2193,48211,4381,206242,8823,218333,9873,36287,3660,83723,5514,98323,6377,230795,10581,84459,5772,108057,6812,38279,4113,262727,10560,207659,9406,48667,3883,6401,1391,36296,3271,68559,4540,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,268078,4714,17770,1996,2321,673,1933,728,13516,1849,18215,1900,5458,1221,3264,930,9493,1323,23821,2612,9416,1564,3395,946,11010,1753,38523,2452,16665,1736,6750,1043,15108,2002,166772,4353,98073,3506,39754,2591,28945,2234,2977,816,190000,4482,29074,2683,584,258,3415,1147,25075,2557,22789,2587,727,410,1927,679,20135,2470,23533,2525,1473,596,4103,943,17957,2314,32739,3126,4471,971,9281,1497,18987,2505,66743,3445,28822,2367,21845,2479,16076,1964,2634,932,12488,1698,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,435493,6933,37307,2887,5304,1308,5748,1129,26255,2399,58233,4501,23802,2870,9180,1667,25251,3062,62398,3792,26750,2727,17855,2449,17793,2473,96844,5130,52949,3457,29132,2835,14763,2533,175829,5725,142104,5700,29958,2676,3767,907,4882,1277,189642,6433,42883,3476,1153,736,3825,1212,37905,3200,42908,3574,3323,1149,10880,2085,28705,3057,32012,3215,6239,1269,15621,2501,10152,1938,29121,2733,15408,1659,11478,2207,2235,944,25834,3128,23507,2907,2170,808,157,243,4966,1471,11918,1822,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,3182232,18239,235759,6706,16698,1556,23515,2184,195546,6260,319292,8235,73877,4189,75485,4163,169930,5875,343491,8423,122862,4946,91661,4171,128968,5542,563230,10231,279184,6731,151304,5843,132742,5287,1694400,14031,1241631,14169,348852,8897,103917,4772,26060,2659,1626440,15529,395064,9433,10883,1605,36761,3136,347420,8677,291390,9212,17618,2254,49741,3565,224031,8381,217477,7698,33242,2792,85899,5441,98336,5715,266770,8428,100885,5295,112966,5543,52919,3617,342186,9447,252335,8283,77934,4756,11917,1589,45536,3982,68017,4204,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,1765500,14956,152353,6553,20042,1883,23479,2442,108832,5070,220077,7265,86374,4210,50680,3991,83023,5090,233298,6825,119908,4858,65481,3406,47909,3417,361463,8136,239348,6585,95501,4290,26614,2815,784699,10720,693573,9915,79497,4503,11629,1736,13610,1611,791799,11302,203305,6696,4972,1140,18694,1732,179639,6842,169336,7240,10645,1660,44119,3972,114572,6112,122433,5924,28755,2742,65625,4059,28053,2985,125104,5476,79365,4076,38998,3246,6741,1183,102087,5519,93188,5403,7658,1404,1241,627,25106,2805,44428,2857,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,900362,9741,69235,3303,7006,861,12138,1211,50091,2745,101894,4977,37553,2455,26685,2791,37656,2664,116029,4782,58137,3578,32692,2134,25200,2137,179500,5431,111844,4481,49691,3038,17965,1679,427772,7371,363677,7278,53869,3199,10226,1391,5932,1017,357143,7725,91239,4655,2103,716,9013,1166,80123,4273,73948,3970,5178,981,23739,2510,45031,3113,58889,4186,17723,1752,30385,3121,10781,1770,58756,3992,40953,3548,15611,2095,2192,698,45971,3792,40970,3253,4511,1316,490,351,6641,1217,21699,1978,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,743508,8948,57059,3156,5735,859,10100,1323,41224,2621,83583,3485,28441,2024,21487,1991,33655,2182,91870,3875,46669,2683,24457,2224,20744,1751,153759,5377,93912,3916,41549,3035,18298,1743,351820,6528,290019,5504,52145,3220,9656,1565,5417,1258,385475,6561,91512,4504,3167,817,8209,1331,80136,4286,79826,4932,6615,1110,20338,2529,52873,4292,68747,3827,16011,1896,34661,2985,18075,2198,61199,3594,33664,2559,22157,2668,5378,1457,57422,4145,49951,4067,6026,1447,1445,637,7147,1690,19622,1570,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,1146668,12735,142600,6588,31128,2618,25016,2582,86456,5018,159903,5351,76200,4103,32416,2521,51287,3645,151319,5275,83899,4226,37553,2790,29867,2683,215894,6793,144787,5693,53612,3647,17495,1810,465258,9624,406896,8107,49182,3299,9180,1352,11694,1632,578366,9268,162858,6628,5926,1393,19879,2175,137053,6170,112155,5131,9336,1546,39732,3588,63087,3755,87216,4734,29720,2885,39221,2964,18275,2534,78618,4894,51501,3994,24025,2494,3092,863,69269,4126,64609,3769,4221,961,439,312,14870,1773,53380,3659,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,1132229,12824,155413,5869,39332,3256,25379,2662,90702,5319,164205,6402,85224,4415,27326,2589,51655,4341,138092,5766,81992,4198,28694,2894,27406,2351,200131,6725,131450,5340,44435,3269,24246,2556,458130,9284,387816,9021,58945,4411,11369,1673,16258,2636,604894,11475,182864,7100,3736,981,12549,1712,166579,7006,119399,6719,6825,1474,23768,2889,88806,5526,73654,4528,14288,1862,35919,3473,23447,2784,75567,5080,38473,3916,29627,3466,7467,1601,67418,5130,58432,4660,7737,1745,1249,749,20152,2335,65840,3807,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,395809,5987,37768,2730,3705,792,6002,1136,28061,2416,52212,3128,16677,1704,12480,1751,23055,2134,48750,3007,22330,1858,11482,1492,14938,1819,79116,4584,45300,3204,22246,2123,11570,1634,175410,4943,136859,4553,31496,2568,7055,1181,2553,695,145150,5231,43613,3209,1632,641,8611,1345,33370,2707,24123,2517,1650,578,6648,1463,15825,1920,22074,2341,4920,1052,10687,1816,6467,1162,23634,2508,11982,1980,9181,1573,2471,699,17928,2172,15030,1969,2456,928,442,321,2290,776,11488,1354,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,1472500,10315,79767,4497,2788,739,5227,904,71752,4312,103970,4904,19898,2048,21947,1882,62125,4156,117765,4530,38051,2644,23263,2177,56451,3864,216538,7035,85551,4313,53034,3119,77953,5137,946164,10735,635506,11654,236883,7692,73775,4186,8296,1486,734843,11524,128992,4989,4262,1200,14886,2262,109844,4755,110175,5002,6389,1220,8395,1532,95391,4448,105691,6090,5592,1000,22965,3332,77134,5061,132424,6749,21345,2454,59260,4297,51819,3984,220987,7066,132637,5186,73160,4846,15190,2202,11436,2052,25138,2519,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,1623515,11340,86316,4531,1875,707,3797,888,80644,4277,118195,5616,11402,1385,24298,2445,82495,4517,130644,4814,31065,2107,31461,2674,68118,4203,219047,7114,72313,4404,54822,3228,91912,4429,1060548,10662,686070,10772,267373,7297,107105,4644,8765,1187,981439,10805,235581,7126,9243,1637,36414,3129,189924,7065,154214,6790,13438,2264,23866,2806,116910,6384,117941,5834,12962,2013,31133,3144,73846,4395,150313,5857,38034,3388,59765,4998,52514,3934,271040,7259,167417,6353,80147,4645,23476,2263,22599,2990,29751,2635,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,2803372,15813,249451,7094,19574,1752,35457,2135,194420,6497,358897,6472,120278,4110,92474,3610,146145,4569,376595,9069,186739,5684,98417,4928,91439,4354,544948,9806,338641,8615,142939,5487,63368,3185,1247474,10170,1046163,10192,165625,4983,35686,2295,26007,2201,1126645,12484,308269,8348,7084,1263,30546,2626,270639,8020,230035,7436,12571,1986,55573,4084,161891,5470,174926,6433,36007,3100,88263,4731,50656,3984,172105,7219,92011,5017,64029,4760,16065,1972,158706,5900,135760,5552,19194,2024,3752,905,26179,2731,56425,3172,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
