GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001EA,B01001A_001MA,B01001A_002EA,B01001A_002MA,B01001A_003MA,B01001A_003EA,B01001A_004MA,B01001A_004EA,B01001A_005MA,B01001A_005EA,B01001A_006EA,B01001A_006MA,B01001A_007EA,B01001A_007MA,B01001A_008MA,B01001A_008EA,B01001A_009MA,B01001A_009EA,B01001A_010MA,B01001A_010EA,B01001A_011EA,B01001A_011MA,B01001A_012EA,B01001A_012MA,B01001A_013MA,B01001A_013EA,B01001A_014MA,B01001A_014EA,B01001A_015MA,B01001A_015EA,B01001A_016EA,B01001A_016MA,B01001A_017EA,B01001A_017MA,B01001A_018EA,B01001A_018MA,B01001A_019EA,B01001A_019MA,B01001A_020MA,B01001A_020EA,B01001A_021EA,B01001A_021MA,B01001A_022EA,B01001A_022MA,B01001A_023EA,B01001A_023MA,B01001A_024EA,B01001A_024MA,B01001A_025EA,B01001A_025MA,B01001A_026EA,B01001A_026MA,B01001A_027EA,B01001A_027MA,B01001A_028EA,B01001A_028MA,B01001A_029EA,B01001A_029MA,B01001A_030EA,B01001A_030MA,B01001A_031EA,B01001A_031MA,state
0400000US41,3497242,14004,1733324,8001,93491,1706,96794,3612,101368,3587,60304,1882,40128,2044,105083,2420,120236,1948,123867,1806,231236,2486,221283,1985,236523,1395,190184,927,85465,2229,27362,2304,1763918,7672,89367,2009,93592,4010,92076,4180,57641,1813,39975,2052,101199,2818,116189,1759,117298,2051,223182,2669,221081,2040,255096,1207,208937,1154,100607,2905,47678,2677,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10339488,16063,5064938,9586,262643,3073,258853,6784,301514,6441,183921,1681,134901,2279,312423,2991,334119,2167,321946,2274,588431,2735,699019,2029,768902,1872,537689,1255,257460,4445,103117,4227,5274550,9155,249265,2653,255697,5849,280237,5383,174688,1637,130277,1822,312242,2624,316844,2119,309670,1912,585394,2393,711244,2334,801839,1476,598502,1294,344229,5498,204422,5441,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,866258,7073,419022,4160,19996,1091,20167,1792,23341,1969,13331,827,13572,1060,30291,969,29768,879,26290,784,49173,1278,59248,1052,63157,573,43617,756,19662,1076,7409,1036,447236,4071,20039,994,20129,1621,20935,1684,14412,878,14024,946,28458,1194,28072,1402,26946,791,49090,1073,63288,1110,68732,747,48890,445,29228,1587,14993,1515,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3380219,8607,1658671,5419,91831,2092,91095,3807,98416,4095,57690,2131,46861,2725,106757,3146,109422,1992,102299,1990,200401,2461,220760,1810,227338,1344,193128,823,90202,2497,22471,2230,1721548,6253,84358,1966,91486,3768,92120,3177,56946,1884,46840,2253,92451,2661,111239,1775,102173,1648,202721,2064,226151,1489,248781,1159,216036,1037,107137,3179,43109,3222,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,736581,2594,370592,1967,23365,953,21902,1809,24412,1783,13971,1315,10526,1272,24262,1432,23427,722,24828,641,43980,717,43985,488,53727,555,38211,277,16618,867,7378,852,365989,2445,22114,1107,23173,1606,20926,1757,12181,772,8822,873,23087,1025,22656,817,22704,639,41708,617,43096,595,53605,345,37921,189,22447,1067,11549,1080,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5221591,8339,2556686,6398,146395,2608,146013,4917,165077,4579,96734,2480,67150,2430,162329,2948,176585,2243,160996,2427,323329,2549,350638,2084,344540,1594,261550,835,119741,2979,35609,2870,2664905,4856,141437,2158,141664,4145,155345,3876,95128,2238,63430,2783,157935,2978,177021,1861,161453,1688,324257,2298,359928,1782,371105,1119,292185,723,159159,3057,64858,2997,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20929140,49248,10417062,27635,744264,6920,731898,13357,770706,14637,447669,5306,301854,5237,734548,7714,758092,6440,740460,8003,1390192,9885,1309468,8671,1203739,5433,802252,4044,366718,4715,115202,4378,10512078,27021,703533,6779,704460,12716,740040,12571,435917,5563,285249,5433,686201,7454,721210,6442,717130,6546,1366078,7891,1311802,6386,1265121,5186,892595,4412,476388,7297,206354,7009,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2657013,9210,1330706,5637,104716,1389,108675,4047,116112,4035,64136,958,38693,1261,107454,1587,101066,1661,91341,1461,181736,1405,138040,1470,132470,1316,90049,780,41590,1508,14628,1498,1326307,5880,100553,1851,106422,3771,104855,4152,61381,1359,39376,1408,104330,1893,98791,1521,89710,1104,178710,1566,135817,1265,136519,1059,99329,841,49991,1715,20523,1617,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,587265,1192,289457,946,14032,274,14487,1540,16402,1505,9998,389,9083,714,22744,875,17137,417,16144,253,32643,388,39023,261,45378,98,33329,42,15226,649,3831,620,297808,949,12751,100,13310,1200,15904,1346,9718,452,8386,681,20486,818,16758,583,16823,227,32972,282,40931,350,47763,168,35747,291,17118,1025,9141,1030,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5714699,15261,2832399,9008,158563,2720,161132,5467,169183,5088,100817,2541,74847,3245,197811,3564,192836,2312,192588,2562,359153,3627,392029,3215,387399,1897,277618,1415,124321,3242,44102,3187,2882300,8686,147296,2825,155101,5277,158111,4744,98219,2709,70514,3143,178010,3422,185610,2491,185394,3327,356549,3186,395822,2506,407826,1903,306654,1533,163695,3320,73499,3088,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5582361,14609,2791723,7997,155604,2464,157057,5211,163145,5535,96113,1589,63487,1907,174873,2857,208171,2022,201935,2283,361357,2653,371050,2527,392317,1583,283788,1333,120054,2889,42772,2860,2790638,9292,150251,2690,152386,4513,147607,4882,91200,2097,58032,1765,160287,2334,195227,2388,187576,2100,350313,2598,364213,2198,406361,1545,307588,1063,147140,3772,72457,3507,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1684321,4026,828471,3628,46086,1551,47108,2359,48623,2504,28221,1822,23482,2139,49770,2535,50639,1491,47065,921,101324,927,112104,820,120994,591,95887,235,44336,1601,12832,1586,855850,2712,40858,1221,43845,2509,47410,2535,29009,1756,21953,1985,49215,1896,49300,821,46208,825,103507,1387,111600,1291,128230,370,103698,742,56306,1941,24711,1967,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4942176,10663,2458551,6415,131099,1823,140359,3568,146700,3854,93219,1421,63204,1375,164509,1796,150474,1488,152429,1440,297305,1780,336965,1777,372507,1205,251549,804,116271,2097,41961,1954,2483625,5511,124485,1488,128823,3484,143357,3403,85463,1510,62629,1243,159794,1446,140580,1138,146965,1175,288106,1531,335422,1424,376461,986,265761,726,145728,2979,80051,2997,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,528414,3065,267622,2271,15372,878,17368,1460,18217,1384,9211,811,7917,1060,16197,1139,17911,926,19557,765,33792,1269,31347,955,38728,721,26989,883,10840,1011,4176,960,260792,2337,17561,1034,17388,1526,15824,1426,9047,872,7668,1205,15284,1607,16402,1121,17825,1042,30796,654,30016,528,37950,746,26519,958,12549,1316,5963,1282,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2210728,25678,1036343,13647,52334,2981,56137,4916,68714,4533,44650,3378,33775,3213,77797,4643,62267,3469,57825,3349,128091,5922,129173,5343,129334,3889,112677,3196,64130,3808,19439,2626,1174385,15321,45460,3567,55323,4587,65611,4709,40034,3259,28794,3195,78892,4665,69186,4165,60728,3318,145428,5768,152814,4294,163345,4186,145457,3693,88410,4339,34903,3149,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
