GEO_ID,B20005_001E,B20005_001M,B20005_002E,B20005_002M,B20005_003E,B20005_003M,B20005_004E,B20005_004M,B20005_005E,B20005_005M,B20005_006E,B20005_006M,B20005_007E,B20005_007M,B20005_008E,B20005_008M,B20005_009E,B20005_009M,B20005_010E,B20005_010M,B20005_011E,B20005_011M,B20005_012E,B20005_012M,B20005_013E,B20005_013M,B20005_014E,B20005_014M,B20005_015E,B20005_015M,B20005_016E,B20005_016M,B20005_017E,B20005_017M,B20005_018E,B20005_018M,B20005_019E,B20005_019M,B20005_020E,B20005_020M,B20005_021E,B20005_021M,B20005_022E,B20005_022M,B20005_023E,B20005_023M,B20005_024E,B20005_024M,B20005_025E,B20005_025M,B20005_026E,B20005_026M,B20005_027E,B20005_027M,B20005_028E,B20005_028M,B20005_029E,B20005_029M,B20005_030E,B20005_030M,B20005_031E,B20005_031M,B20005_032E,B20005_032M,B20005_033E,B20005_033M,B20005_034E,B20005_034M,B20005_035E,B20005_035M,B20005_036E,B20005_036M,B20005_037E,B20005_037M,B20005_038E,B20005_038M,B20005_039E,B20005_039M,B20005_040E,B20005_040M,B20005_041E,B20005_041M,B20005_042E,B20005_042M,B20005_043E,B20005_043M,B20005_044E,B20005_044M,B20005_045E,B20005_045M,B20005_046E,B20005_046M,B20005_047E,B20005_047M,B20005_048E,B20005_048M,B20005_049E,B20005_049M,B20005_050E,B20005_050M,B20005_051E,B20005_051M,B20005_052E,B20005_052M,B20005_053E,B20005_053M,B20005_054E,B20005_054M,B20005_055E,B20005_055M,B20005_056E,B20005_056M,B20005_057E,B20005_057M,B20005_058E,B20005_058M,B20005_059E,B20005_059M,B20005_060E,B20005_060M,B20005_061E,B20005_061M,B20005_062E,B20005_062M,B20005_063E,B20005_063M,B20005_064E,B20005_064M,B20005_065E,B20005_065M,B20005_066E,B20005_066M,B20005_067E,B20005_067M,B20005_068E,B20005_068M,B20005_069E,B20005_069M,B20005_070E,B20005_070M,B20005_071E,B20005_071M,B20005_072E,B20005_072M,B20005_073E,B20005_073M,B20005_074E,B20005_074M,B20005_075E,B20005_075M,B20005_076E,B20005_076M,B20005_077E,B20005_077M,B20005_078E,B20005_078M,B20005_079E,B20005_079M,B20005_080E,B20005_080M,B20005_081E,B20005_081M,B20005_082E,B20005_082M,B20005_083E,B20005_083M,B20005_084E,B20005_084M,B20005_085E,B20005_085M,B20005_086E,B20005_086M,B20005_087E,B20005_087M,B20005_088E,B20005_088M,B20005_089E,B20005_089M,B20005_090E,B20005_090M,B20005_091E,B20005_091M,B20005_092E,B20005_092M,B20005_093E,B20005_093M,B20005_094E,B20005_094M,B20005_095E,B20005_095M,NAME,B20005_001MA,B20005_001EA,B20005_002MA,B20005_002EA,B20005_003MA,B20005_003EA,B20005_004MA,B20005_004EA,B20005_005EA,B20005_005MA,B20005_006EA,B20005_006MA,B20005_007EA,B20005_007MA,B20005_008MA,B20005_008EA,B20005_009MA,B20005_009EA,B20005_010EA,B20005_010MA,B20005_011EA,B20005_011MA,B20005_012EA,B20005_012MA,B20005_013EA,B20005_013MA,B20005_014MA,B20005_014EA,B20005_015MA,B20005_015EA,B20005_016EA,B20005_016MA,B20005_017EA,B20005_017MA,B20005_018EA,B20005_018MA,B20005_019MA,B20005_019EA,B20005_020MA,B20005_020EA,B20005_021EA,B20005_021MA,B20005_022EA,B20005_022MA,B20005_023EA,B20005_023MA,B20005_024EA,B20005_024MA,B20005_025MA,B20005_025EA,B20005_026MA,B20005_026EA,B20005_027MA,B20005_027EA,B20005_028EA,B20005_028MA,B20005_029EA,B20005_029MA,B20005_030EA,B20005_030MA,B20005_031MA,B20005_031EA,B20005_032EA,B20005_032MA,B20005_033EA,B20005_033MA,B20005_034EA,B20005_034MA,B20005_035MA,B20005_035EA,B20005_036MA,B20005_036EA,B20005_037MA,B20005_037EA,B20005_038EA,B20005_038MA,B20005_039EA,B20005_039MA,B20005_040MA,B20005_040EA,B20005_041EA,B20005_041MA,B20005_042MA,B20005_042EA,B20005_043EA,B20005_043MA,B20005_044EA,B20005_044MA,B20005_045MA,B20005_045EA,B20005_046MA,B20005_046EA,B20005_047MA,B20005_047EA,B20005_048MA,B20005_048EA,B20005_049EA,B20005_049MA,B20005_050EA,B20005_050MA,B20005_051MA,B20005_051EA,B20005_052EA,B20005_052MA,B20005_053MA,B20005_053EA,B20005_054EA,B20005_054MA,B20005_055EA,B20005_055MA,B20005_056EA,B20005_056MA,B20005_057EA,B20005_057MA,B20005_058MA,B20005_058EA,B20005_059MA,B20005_059EA,B20005_060EA,B20005_060MA,B20005_061EA,B20005_061MA,B20005_062EA,B20005_062MA,B20005_063MA,B20005_063EA,B20005_064MA,B20005_064EA,B20005_065EA,B20005_065MA,B20005_066EA,B20005_066MA,B20005_067EA,B20005_067MA,B20005_068EA,B20005_068MA,B20005_069MA,B20005_069EA,B20005_070MA,B20005_070EA,B20005_071EA,B20005_071MA,B20005_072EA,B20005_072MA,B20005_073EA,B20005_073MA,B20005_074EA,B20005_074MA,B20005_075MA,B20005_075EA,B20005_076EA,B20005_076MA,B20005_077MA,B20005_077EA,B20005_078EA,B20005_078MA,B20005_079EA,B20005_079MA,B20005_080MA,B20005_080EA,B20005_081MA,B20005_081EA,B20005_082MA,B20005_082EA,B20005_083EA,B20005_083MA,B20005_084EA,B20005_084MA,B20005_085EA,B20005_085MA,B20005_086MA,B20005_086EA,B20005_087EA,B20005_087MA,B20005_088EA,B20005_088MA,B20005_089EA,B20005_089MA,B20005_090MA,B20005_090EA,B20005_091MA,B20005_091EA,B20005_092MA,B20005_092EA,B20005_093EA,B20005_093MA,B20005_094EA,B20005_094MA,B20005_095MA,B20005_095EA,state
0400000US13,8196727,6599,3934751,5495,2020874,20112,30,55,2020844,20114,4621,1127,4125,1194,12560,2062,15992,2863,36689,3099,21029,3196,55202,5682,38654,3967,99679,5893,59089,4676,141842,7176,167863,8001,139575,8229,149696,7199,114119,6844,135545,6673,161511,7669,125399,5819,199361,8056,338293,8539,1913877,20138,1155645,16211,758232,15535,137916,6010,82215,4950,69188,5315,45713,4341,79413,4931,32271,3670,46196,4560,25300,3019,39128,3716,15753,2374,31764,3252,25897,3078,18879,2307,15814,2299,11991,2030,11246,1719,20978,2584,10050,1636,11903,1573,26617,2867,4261976,6012,1590896,20206,45,74,1590851,20197,2173,828,3031,973,13013,2736,15027,2255,52465,4194,32608,3638,60384,4956,54178,4498,100525,6634,56860,4640,139996,6934,156720,7464,127005,7022,122125,6947,89321,5645,97322,5112,128129,6512,89020,5142,121115,6579,129834,5366,2671080,20721,1674250,17199,996830,18102,172959,8306,109842,6433,112679,6704,75595,5202,104826,6087,48615,4769,71420,5494,28470,3435,46328,3855,18020,2252,43883,3436,34801,3868,20577,2778,20607,2468,13462,1982,13704,1994,22573,2884,10973,2019,13284,2183,14212,2101,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1153457,1583,575702,1406,305562,6236,11,18,305551,6240,350,260,426,368,1531,569,1565,707,3679,949,1398,608,4388,1118,4984,1129,15107,2220,6786,1468,23306,2291,20620,1944,17612,2081,24630,2330,17360,2089,20422,2327,30974,2695,24297,2086,39325,2907,46791,3264,270140,6403,159750,4470,110390,5149,14251,2126,11063,1900,10454,1789,6920,1294,9326,1373,4695,1191,6391,1204,3209,896,5753,1153,2485,818,3905,1349,5446,1056,3957,1015,3272,903,2643,759,3252,789,3317,767,2185,726,3828,1011,4038,923,577755,1180,230164,5449,45,77,230119,5448,368,375,233,190,2192,852,1877,671,5097,1243,3471,1029,3919,993,6105,1384,10120,1644,7243,1538,16765,2070,23920,2554,21342,2385,23953,2616,13942,1827,16895,2098,19830,2089,14083,1866,20835,2424,17929,1614,347591,5496,219827,4697,127764,5002,18288,1856,11517,1611,11187,1911,10464,1680,12548,1527,4087,934,8844,1631,4934,984,6861,1057,4112,1142,6867,1303,7459,1617,3583,849,3444,846,1894,674,2563,731,3762,918,1607,549,2055,579,1688,527,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1328549,2458,662658,2695,323826,7649,100,180,323726,7660,1195,608,333,301,2087,868,1765,741,5695,1502,2816,1019,9669,2337,6263,1449,14026,2183,8273,1842,23210,3144,33150,3331,24427,2507,23585,2648,18155,1784,22769,2856,32381,3216,21368,2493,30890,2849,41669,3700,338832,7497,180990,6246,157842,5679,27551,3294,21026,2906,15078,2139,12766,2066,13279,2152,5729,1250,9729,2329,3982,1237,7256,1520,3463,903,9534,1806,6416,1257,3447,1004,4287,1054,1897,720,2389,945,2066,708,1424,511,2451,1001,4072,1131,665891,2660,204702,6762,119,168,204583,6778,1329,1223,830,537,1553,628,2671,1104,8404,1701,5563,1194,11270,2195,7152,1378,14800,2466,9075,1560,15675,2147,24924,2690,21592,2648,14633,2362,10819,2390,10701,1679,14883,1784,8722,1694,11072,1972,8915,1634,461189,7182,258707,6691,202482,7128,37152,3315,23856,2948,26442,3120,16990,2212,22554,2740,8770,1499,13590,2043,5856,1184,11913,2047,4201,1139,8741,1818,6087,1689,3508,968,3506,921,2585,1096,1414,493,1384,659,1202,635,1480,646,1251,583,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10249521,6130,4992642,5945,2533963,16746,294,243,2533669,16755,3809,840,3012,810,12255,1659,10879,1566,33425,3301,20834,2519,46185,4446,38383,3643,97685,5498,51115,4486,140371,6976,179982,7000,147549,6577,171832,6654,124899,6196,168782,6725,237934,8987,192710,6590,330925,7630,521103,8803,2458679,18063,1421832,15470,1036847,14675,161311,5474,110414,5651,98397,4208,59375,3010,99535,5254,42303,3064,62007,3997,34963,3012,52668,4158,23557,2572,43470,3495,42653,3142,28596,2494,28778,2374,18011,1936,23904,2399,22815,2133,18209,1761,26883,2219,38998,3091,5256879,4623,1896532,16789,759,450,1895773,16783,2453,729,3581,1018,14042,1884,10503,1994,37896,3054,21268,2298,54171,3419,44983,3680,104342,5929,58888,3673,158590,5697,175739,6913,141452,5292,147082,5230,108829,4206,121631,5881,166545,6671,122114,5028,202194,7242,199470,6532,3360347,16981,1978363,18045,1381984,16983,218592,7894,145064,6344,144623,4962,91363,3943,148563,6566,66548,4488,94040,6000,48450,3974,72704,4765,30613,3182,64888,4977,60663,4273,30021,2943,30702,2699,20297,2069,25088,2375,24753,2025,16614,2141,27406,2485,20992,2164,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5275305,4784,2568044,4974,1306491,11898,92,97,1306399,11900,3351,914,2269,1000,10118,1805,5923,1353,18722,2417,10050,1757,22013,2984,19092,2327,47929,4261,25601,2936,81946,4613,102728,5642,96994,5682,99996,5050,81049,4797,105914,5143,129317,5355,105478,5421,154715,6455,183194,6094,1261553,11956,721979,11831,539574,10997,97554,5032,65014,4694,60689,4331,35208,3162,49547,3321,26891,2732,27507,2419,15737,2151,23429,2381,9996,1641,22366,2738,16700,1966,16060,2523,11518,1834,7566,1613,9971,2007,8909,1363,8392,1307,12320,1564,14200,2087,2707261,4583,963025,12321,189,198,962836,12315,1793,812,1939,670,6802,1474,6838,1197,20840,2366,14839,2351,35648,3533,26691,3151,64504,4804,37375,3001,98824,4748,115563,5467,92355,4125,81108,4419,53505,3775,64594,4689,77298,4785,47922,3370,61931,3828,52467,4060,1744236,11834,1026548,10093,717688,10834,129633,5478,81797,3876,80484,4248,53186,4103,81988,4510,37356,2828,51327,4554,22168,2722,37134,3175,13385,1891,23785,2533,25370,2558,15659,2170,15716,2055,9262,1283,9049,1575,12569,2035,6089,1487,6580,1313,5151,1166,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2498697,3204,1231734,3576,670052,6895,31,36,670021,6893,2390,643,1589,500,3900,872,2739,822,10738,1862,4781,1073,10660,1582,7009,1283,22731,2354,14481,2196,36499,3214,55262,3373,51332,3165,56756,3327,48944,2772,57036,3118,71129,3803,49849,3431,74515,3804,87681,3568,561682,7931,292676,5892,269006,6688,44703,2781,37591,2135,30405,2425,20009,2077,24486,1972,11328,1712,14309,1707,7169,1270,11950,1649,5514,1105,10256,1419,9961,1369,5401,1013,7680,1395,3841,898,4823,1151,5521,1054,3688,834,4909,866,5462,989,1266963,2916,497110,7358,38,45,497072,7365,1400,557,637,313,3409,819,4062,1136,8861,1383,6082,1014,15187,2062,12910,1995,27599,2709,18689,2121,47650,3541,57631,3500,46707,3011,42544,2901,32147,2593,34798,2777,46615,3184,28131,2655,36279,2722,25734,2670,769853,7625,419976,5721,349877,6666,66397,3603,42871,3240,39191,3489,25530,2141,35888,2757,17732,2109,22186,2591,12337,1544,17558,1731,7389,1317,15176,1710,11293,1404,7552,1135,5734,983,3802,690,4576,946,4805,856,3725,735,3074,616,3061,803,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2279858,3698,1128513,3577,619101,6876,58,42,619043,6875,2073,564,1365,547,3408,769,2721,1001,8415,1521,6006,1159,11796,1965,10865,1729,23522,2877,16279,2094,43624,3076,47041,3532,47971,3347,53466,3967,34620,2594,41499,2842,61127,3626,43927,3492,72844,3527,86474,3278,509412,6523,266689,5573,242723,5269,42842,2842,34110,2938,26133,2476,20544,2322,21489,2565,9532,1465,13266,1953,6847,1320,10127,1546,5472,1101,12088,1785,8006,1340,5158,973,4166,891,3484,954,3672,895,4389,1126,2615,881,2457,600,6326,978,1151345,3242,439540,7123,43,63,439497,7120,780,338,1289,462,3839,865,3551,912,12546,1941,7966,1555,14316,2141,13803,2026,26090,2660,19519,2219,41900,3027,46152,3095,38486,2950,37132,2745,29542,2769,31853,2617,36160,2330,21956,2035,25902,2110,26715,2296,711805,7114,405611,5434,306194,6962,55883,3772,37386,2625,38486,3577,22428,2162,32894,2947,14319,2053,21890,2163,8839,1267,15597,2289,5824,1387,11463,1841,8929,1552,5875,1392,7176,1354,4569,918,4871,880,3705,734,2733,743,1585,545,1742,594,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3553101,4391,1730660,4088,806205,9913,0,195,806205,9913,3430,1037,1360,596,6100,1277,6050,1216,13377,2386,6554,1413,20487,2743,16688,2609,37431,3261,20983,2307,56167,3691,72240,3445,61336,4222,64902,4361,48305,3384,57802,3304,73651,4070,57889,3672,84167,4535,97286,4064,924455,10265,577897,7645,346558,7752,56194,4128,40423,3338,37551,3514,26880,2684,34331,3121,14690,1813,25622,2538,10612,1809,17243,2040,6083,1083,14664,1950,10857,1636,7717,1367,10467,1612,4293,1072,5695,1113,5240,1073,4749,1049,6216,1130,7031,1260,1822441,4387,621548,9759,47,78,621501,9751,724,437,1962,717,4336,1053,5042,1088,17831,1827,12424,1886,24663,2739,18240,2231,45563,3611,27534,2955,63633,4250,68106,5144,55168,3656,51706,3797,35569,2618,39440,3361,47390,3396,32334,2953,37273,2724,32563,2884,1200893,10308,762174,8912,438719,8574,76218,4452,52651,3628,49740,3425,37460,3328,49219,3996,22917,2452,29338,2443,13654,1735,21381,2224,9596,1570,17638,2303,11268,1586,7750,1469,9156,1552,5928,1388,6015,1340,6544,1184,4203,941,4269,997,3774,1038,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3699819,4896,1786143,4111,818648,12786,135,171,818513,12798,1307,431,1439,674,5723,1264,6426,1971,18901,2424,11953,2134,25014,2912,20701,2815,42119,4245,19960,2941,52478,4518,54486,4365,47404,4413,49581,3591,43957,3118,54991,5062,76333,4160,56449,4221,99053,5748,130238,5460,967495,13563,630246,12820,337249,9663,58521,3746,33131,3505,32599,3772,22323,2731,35191,3588,12471,1958,18527,2524,10648,2053,15945,2624,5893,1284,12945,2112,13711,2269,8654,1712,10108,1711,4036,1040,7832,1713,6334,1321,4213,1064,10398,1691,13769,1857,1913676,3872,677679,11968,0,214,677679,11968,341,272,1550,759,8339,1996,10073,1994,28293,3121,20815,2951,31144,3880,27673,3085,48717,4570,29590,2939,68721,4302,65490,4719,46622,4335,57591,4458,43686,3627,39444,3206,47700,3251,30570,3476,37320,3376,34000,2798,1235997,12655,819982,12289,416015,11303,76645,5500,47823,4324,56636,4492,35052,3987,44123,4111,21191,2678,25900,3394,12959,1879,20399,2567,7727,1434,12763,2018,14132,2190,7653,1688,7828,1212,5472,1331,5573,1197,4069,1253,4718,1545,2964,831,2388,785,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1114189,1976,541322,1788,249994,5478,14,25,249980,5477,784,508,426,303,973,495,1423,532,4405,1195,2360,979,6143,1373,2852,991,7894,1450,5403,1053,18922,2380,19091,1789,20019,2257,20044,2420,15470,1835,21779,2303,27711,2734,21984,2814,24797,2314,27500,2580,291328,5537,157484,4154,133844,4438,22264,2292,14103,1800,14987,2265,7733,1261,13698,1964,5211,1211,8901,1441,3989,931,6740,1311,2539,846,7280,1255,5667,1196,3413,1017,3455,914,1640,564,2691,627,2137,782,1527,528,1806,543,4063,940,572867,1713,204352,4682,0,175,204352,4682,321,231,680,523,716,390,1527,639,3220,962,3145,858,6050,1115,4835,962,9341,1529,8117,1379,20314,2215,22224,2223,17897,1954,20114,2164,10627,1380,13470,1555,20556,1765,11618,1292,15996,2065,13584,1508,368515,4973,205146,4937,163369,5195,23538,2252,18885,2224,19029,2309,11223,1505,15241,1738,10669,1730,10362,1379,5746,1128,8952,1631,4126,968,6686,1062,7831,1500,4451,1075,3846,919,2245,644,2452,683,2697,803,2106,724,1676,550,1608,576,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4855374,4269,2326618,3421,1258598,11831,222,179,1258376,11842,1531,503,1056,456,4775,883,5785,1343,14998,2162,6409,1261,20207,2753,19695,3159,39301,3691,22286,3220,60461,4351,76467,5365,65054,4249,77765,4942,55946,3795,84042,5699,113252,5418,95078,5569,167791,6234,326477,7496,1068020,12176,598821,9422,469199,11280,70239,5094,50545,3760,46835,3747,29850,2990,39691,3679,19781,2647,27644,2747,13557,2402,19704,2557,8249,1363,21382,2503,19446,2056,13533,2007,12839,1814,6937,1415,11497,1892,12476,1736,9137,1633,15382,1890,20475,2112,2528756,2936,1045457,12988,43,71,1045414,12988,729,361,1956,616,9993,1866,6670,1520,16456,2249,8604,1508,20278,2229,17960,2476,37703,2724,20651,2230,66215,4210,73306,5477,65080,4121,71436,5282,59029,4170,67431,4355,99123,5444,83325,4593,144599,6384,174870,5650,1483299,12640,856112,11499,627187,11025,92603,4824,63374,4021,61131,3658,42695,3664,58233,4206,24078,2666,38819,3651,21702,2824,33809,3101,13613,1987,31432,2916,25619,2497,17012,2035,14703,1967,12487,1725,14261,2070,18095,2103,12092,1578,17936,2280,13493,1800,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
