GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001EA,B01001I_001MA,B01001I_002EA,B01001I_002MA,B01001I_003MA,B01001I_003EA,B01001I_004MA,B01001I_004EA,B01001I_005MA,B01001I_005EA,B01001I_006EA,B01001I_006MA,B01001I_007EA,B01001I_007MA,B01001I_008EA,B01001I_008MA,B01001I_009MA,B01001I_009EA,B01001I_010MA,B01001I_010EA,B01001I_011EA,B01001I_011MA,B01001I_012EA,B01001I_012MA,B01001I_013EA,B01001I_013MA,B01001I_014MA,B01001I_014EA,B01001I_015MA,B01001I_015EA,B01001I_016MA,B01001I_016EA,B01001I_017EA,B01001I_017MA,B01001I_018EA,B01001I_018MA,B01001I_019EA,B01001I_019MA,B01001I_020MA,B01001I_020EA,B01001I_021MA,B01001I_021EA,B01001I_022EA,B01001I_022MA,B01001I_023EA,B01001I_023MA,B01001I_024EA,B01001I_024MA,B01001I_025MA,B01001I_025EA,B01001I_026MA,B01001I_026EA,B01001I_027MA,B01001I_027EA,B01001I_028EA,B01001I_028MA,B01001I_029EA,B01001I_029MA,B01001I_030EA,B01001I_030MA,B01001I_031MA,B01001I_031EA,state
0400000US42,938428,1252,478633,2255,48306,1335,45914,3266,46821,3429,26271,1263,17302,1508,44149,1926,42177,1680,38940,1584,66643,1842,48657,1584,31161,1246,15148,1102,5573,1034,1571,622,459795,2004,44736,984,45451,2881,40908,2697,24274,1242,16607,1460,40645,1545,37243,1044,36007,1388,63327,1574,49721,1428,32868,906,17059,1138,7927,1154,3022,877,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,163346,578,81676,868,7251,195,7818,1142,7255,1139,4320,309,3915,623,7977,413,7594,466,6291,399,11381,674,8752,560,5205,433,3232,453,441,425,244,236,81670,848,7531,161,6855,1053,6479,1008,4691,642,3044,266,6877,408,7552,848,6012,430,10942,524,10665,821,6224,469,2943,120,1588,289,267,289,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,285990,942,152378,2789,13974,1556,16267,2266,14817,1701,6805,1655,5659,1308,13328,1737,13506,2103,11217,1639,27208,2119,14417,1778,8757,1335,3741,811,2472,877,210,182,133612,2802,13656,1421,13431,1820,15645,1786,5755,1282,5568,1420,9543,1485,9806,1426,9627,1145,21378,1677,13543,1393,7697,1382,5056,1170,2517,696,390,268,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31278,818,17097,1516,1741,746,1802,452,891,449,1199,1007,671,297,1414,573,1637,518,2279,728,2029,782,1208,393,1816,907,346,300,64,92,0,163,14181,1459,2534,878,1734,659,1409,643,504,317,345,295,1291,635,1885,735,1219,625,1522,477,931,566,622,385,73,119,65,119,47,60,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,361203,2416,190570,3253,19682,1946,22264,2012,20521,2262,9757,1611,8007,1231,14104,1394,14366,1368,17954,1964,29420,1825,19407,1994,10581,1564,3633,882,639,343,235,295,170633,3321,22276,1987,19752,2232,18740,2312,10024,1468,7074,1398,12904,1692,12247,1067,12067,1190,24556,2031,16383,1548,8601,1188,3721,901,1844,732,444,313,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11158751,144,5619794,5369,518782,3859,508350,10259,531604,10394,302059,2630,193362,3119,465831,4488,456198,4087,429884,3644,799567,4815,631676,4364,435154,2435,229586,2309,92286,2876,25455,2368,5538957,5354,494150,3915,494277,10181,509160,10258,288621,2880,186740,3147,435438,4122,418021,3233,403315,3991,778987,4075,630351,3462,457058,2367,262936,2520,131903,4091,48000,3375,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,434290,-555555555,223150,1645,22796,765,22036,2025,25999,2149,12793,792,8882,1172,20351,987,18555,844,16599,918,31360,1085,22178,1035,13333,893,5854,714,1978,511,436,267,211140,1646,23087,760,20107,2061,22925,2065,12832,1056,7923,924,19056,792,16687,904,14858,642,29458,1080,21079,917,12775,642,7372,661,2211,610,770,378,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11932,812,5504,817,440,291,487,299,564,217,102,139,359,244,1187,563,425,213,396,215,650,306,561,332,108,103,21,42,204,162,0,157,6428,845,463,345,279,181,823,450,443,292,376,224,768,342,719,378,468,383,581,298,682,338,174,157,549,306,22,35,81,113,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,790662,1672,407865,3295,38786,1953,34256,2575,40681,2791,20604,1971,12833,1159,37211,2166,30638,1585,36509,1910,69431,2565,44818,2365,25721,1602,10733,1237,3913,877,1731,597,382797,3542,36091,2052,34688,2719,33442,2836,18466,1709,11458,1503,33096,1856,27965,1536,31974,2071,61001,1965,45472,2116,29308,1608,11715,1134,6056,1144,2065,670,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,940792,-555555555,484159,1885,48344,1469,49864,2399,52707,2500,25398,1289,17135,1668,42007,1820,43621,1036,40363,1635,70133,2099,49174,1875,27801,1420,12718,1290,4107,807,787,337,456633,1884,48857,1343,51647,3280,46373,3135,26145,1354,16607,1745,41637,1773,36122,1418,33372,1373,64890,1688,43362,1324,26297,1393,12220,1194,7053,1450,2051,669,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22807,1672,11416,1297,596,424,955,493,1371,619,865,417,908,526,854,468,852,471,563,368,1717,588,1130,524,1288,594,193,187,124,147,0,200,11391,1192,848,345,1207,450,960,454,409,330,720,574,786,406,639,317,516,269,1608,635,1614,717,672,370,689,479,499,440,224,310,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,397847,619,203678,2362,19563,1141,21221,1992,23312,2227,12224,1295,6786,953,17930,1114,14522,1248,17395,1331,30767,1769,20190,1551,12017,1074,5238,776,1898,768,615,269,194169,2330,19193,1030,23041,1946,21832,1779,11143,1087,8290,1095,15454,1073,13610,745,14777,1014,28189,1271,18775,956,10740,994,5124,631,2878,666,1123,453,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,58122,-555555555,30468,1576,2059,643,3435,814,3571,780,873,587,1615,678,1438,495,2429,765,3561,927,4230,930,2341,882,3039,755,1097,565,697,398,83,146,27654,1574,4161,803,2648,772,2220,577,913,477,1111,592,2707,1202,2646,988,2035,1055,3220,831,2073,542,2429,733,968,349,403,271,120,146,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3306460,4712,1575914,5437,81673,2751,87668,5579,106528,5866,67003,3037,51761,3542,119650,4269,98845,2787,90935,2804,197384,3657,198446,3295,193800,828,164748,1513,90241,3462,27232,3038,1730546,5266,64384,2821,83376,4527,98002,4870,62545,3022,47678,3847,115500,4005,107613,2589,94541,2557,226783,2995,226856,2518,231996,600,201287,589,123079,3604,46906,3511,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
