GEO_ID,B25074_001E,B25074_001M,B25074_002E,B25074_002M,B25074_003E,B25074_003M,B25074_004E,B25074_004M,B25074_005E,B25074_005M,B25074_006E,B25074_006M,B25074_007E,B25074_007M,B25074_008E,B25074_008M,B25074_009E,B25074_009M,B25074_010E,B25074_010M,B25074_011E,B25074_011M,B25074_012E,B25074_012M,B25074_013E,B25074_013M,B25074_014E,B25074_014M,B25074_015E,B25074_015M,B25074_016E,B25074_016M,B25074_017E,B25074_017M,B25074_018E,B25074_018M,B25074_019E,B25074_019M,B25074_020E,B25074_020M,B25074_021E,B25074_021M,B25074_022E,B25074_022M,B25074_023E,B25074_023M,B25074_024E,B25074_024M,B25074_025E,B25074_025M,B25074_026E,B25074_026M,B25074_027E,B25074_027M,B25074_028E,B25074_028M,B25074_029E,B25074_029M,B25074_030E,B25074_030M,B25074_031E,B25074_031M,B25074_032E,B25074_032M,B25074_033E,B25074_033M,B25074_034E,B25074_034M,B25074_035E,B25074_035M,B25074_036E,B25074_036M,B25074_037E,B25074_037M,B25074_038E,B25074_038M,B25074_039E,B25074_039M,B25074_040E,B25074_040M,B25074_041E,B25074_041M,B25074_042E,B25074_042M,B25074_043E,B25074_043M,B25074_044E,B25074_044M,B25074_045E,B25074_045M,B25074_046E,B25074_046M,B25074_047E,B25074_047M,B25074_048E,B25074_048M,B25074_049E,B25074_049M,B25074_050E,B25074_050M,B25074_051E,B25074_051M,B25074_052E,B25074_052M,B25074_053E,B25074_053M,B25074_054E,B25074_054M,B25074_055E,B25074_055M,B25074_056E,B25074_056M,B25074_057E,B25074_057M,B25074_058E,B25074_058M,B25074_059E,B25074_059M,B25074_060E,B25074_060M,B25074_061E,B25074_061M,B25074_062E,B25074_062M,B25074_063E,B25074_063M,B25074_064E,B25074_064M,NAME,B25074_001MA,B25074_001EA,B25074_002EA,B25074_002MA,B25074_003MA,B25074_003EA,B25074_004MA,B25074_004EA,B25074_005EA,B25074_005MA,B25074_006MA,B25074_006EA,B25074_007EA,B25074_007MA,B25074_008EA,B25074_008MA,B25074_009MA,B25074_009EA,B25074_010MA,B25074_010EA,B25074_011EA,B25074_011MA,B25074_012MA,B25074_012EA,B25074_013EA,B25074_013MA,B25074_014MA,B25074_014EA,B25074_015MA,B25074_015EA,B25074_016EA,B25074_016MA,B25074_017MA,B25074_017EA,B25074_018EA,B25074_018MA,B25074_019EA,B25074_019MA,B25074_020MA,B25074_020EA,B25074_021EA,B25074_021MA,B25074_022EA,B25074_022MA,B25074_023EA,B25074_023MA,B25074_024EA,B25074_024MA,B25074_025MA,B25074_025EA,B25074_026MA,B25074_026EA,B25074_027EA,B25074_027MA,B25074_028EA,B25074_028MA,B25074_029EA,B25074_029MA,B25074_030EA,B25074_030MA,B25074_031MA,B25074_031EA,B25074_032EA,B25074_032MA,B25074_033EA,B25074_033MA,B25074_034EA,B25074_034MA,B25074_035EA,B25074_035MA,B25074_036MA,B25074_036EA,B25074_037MA,B25074_037EA,B25074_038EA,B25074_038MA,B25074_039MA,B25074_039EA,B25074_040EA,B25074_040MA,B25074_041EA,B25074_041MA,B25074_042MA,B25074_042EA,B25074_043EA,B25074_043MA,B25074_044EA,B25074_044MA,B25074_045MA,B25074_045EA,B25074_046EA,B25074_046MA,B25074_047MA,B25074_047EA,B25074_048MA,B25074_048EA,B25074_049EA,B25074_049MA,B25074_050MA,B25074_050EA,B25074_051EA,B25074_051MA,B25074_052EA,B25074_052MA,B25074_053MA,B25074_053EA,B25074_054EA,B25074_054MA,B25074_055EA,B25074_055MA,B25074_056MA,B25074_056EA,B25074_057EA,B25074_057MA,B25074_058MA,B25074_058EA,B25074_059MA,B25074_059EA,B25074_060EA,B25074_060MA,B25074_061MA,B25074_061EA,B25074_062EA,B25074_062MA,B25074_063MA,B25074_063EA,B25074_064MA,B25074_064EA,state
0400000US33,159663,4888,14871,2240,218,201,406,339,770,437,485,375,280,251,662,563,9664,1905,2386,708,20702,2137,810,405,582,366,2600,860,840,345,740,315,1361,528,12242,1873,1527,745,32934,3416,2035,786,1313,582,2009,664,4572,1564,4526,1309,7663,1720,10073,1744,743,380,22724,2556,1963,756,2905,921,4610,1135,4611,1065,3592,932,3088,964,1264,679,691,470,29624,2469,8852,1221,8830,1659,6553,1191,2736,775,840,483,454,244,406,340,953,466,20030,2408,10972,1661,5574,1462,1967,784,335,285,175,179,283,257,73,125,651,438,18778,2015,15010,1698,2609,979,692,455,87,152,0,192,0,192,0,192,380,225,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1164869,11609,125019,6477,1949,936,963,455,7932,1576,6329,1516,3660,1219,4898,1704,69514,4705,29774,2984,140811,6178,6141,1559,5211,1212,9204,1605,9275,1780,4351,1225,6336,1197,95691,5019,4602,1116,185003,6688,6666,1310,4996,976,6879,1320,13570,2161,15218,2019,36527,3253,94828,6316,6319,1328,156825,7027,6599,1637,9190,1660,21759,2752,28794,3264,28841,3257,34225,3771,22696,2640,4721,1067,206909,8916,36519,3551,46813,3783,44850,3848,34039,3868,17703,2609,16192,2435,5918,1156,4875,1316,133122,6267,58392,4507,32809,3079,22286,3082,7777,1409,3429,1068,3965,1023,867,524,3597,871,217180,7911,162157,6489,31225,3494,11784,1875,4054,912,1760,754,669,520,24,40,5507,1230,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,246255,6801,39975,3037,261,236,266,306,1895,759,836,420,788,401,568,488,22579,2433,12782,1902,38662,3513,985,583,663,329,1203,548,3105,921,2512,904,6083,1268,20311,2848,3800,939,57191,4334,5123,1393,4246,1157,8729,1684,7394,1376,8861,1696,9339,1634,8762,1662,4737,1160,37525,3552,9259,1568,6670,1410,7804,1379,4877,1348,3108,1207,2520,814,947,683,2340,626,37978,3952,17748,2671,9148,1686,4769,1117,1905,713,982,451,444,316,166,126,2816,777,17420,2043,11508,1795,3346,955,816,515,132,129,56,86,168,199,0,201,1394,668,17504,2135,14749,1851,1426,803,150,182,92,153,0,201,0,201,0,201,1087,564,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3374299,21042,427469,10769,2420,1010,3153,960,14986,2254,23282,3101,12260,1926,15815,2500,262590,9573,92963,5203,474841,11341,15939,2356,18286,2122,35294,3268,31598,3092,23047,3076,39727,3775,293096,9008,17854,2229,556053,13141,34516,3326,27533,3390,39637,3592,53874,4225,48359,3791,92078,5739,237776,8089,22280,2422,432462,11196,53655,3733,47475,4026,59771,4386,57334,4178,54483,4291,74955,5021,70816,4135,13973,1755,527520,13718,127681,6752,95826,5721,87511,4217,69699,5299,47959,4498,51707,4260,29562,3311,17575,2224,320206,9562,137201,6491,72471,4970,48344,3464,25787,2728,10724,1955,11452,2083,4100,1037,10127,1695,635748,12830,437228,10907,98523,6099,49434,3333,22208,3155,7328,1866,6183,1732,68,113,14776,2055,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1368453,16087,173382,6962,2874,1024,1503,654,5181,1209,4279,1162,2341,739,5394,1400,99025,5794,52785,4662,221135,7070,7937,1617,5988,1183,14340,2044,11369,1724,11339,2042,30367,3101,121193,6279,18602,2535,297750,10584,16632,2344,23253,2691,42822,3741,43527,3922,46826,3432,54094,3870,53396,4635,17200,1942,229102,8330,46750,3705,46471,3968,51686,4251,32625,3282,19529,2705,16011,2238,5615,1311,10415,1500,224462,8052,106668,5245,57155,3780,29991,3322,10822,1978,4096,1164,3454,1138,1421,514,10855,1895,109793,5441,79718,5217,19056,2500,4934,1370,964,517,312,277,140,115,742,448,3927,869,112829,6209,97032,6185,7862,1642,1297,457,454,406,199,172,56,94,0,207,5929,1181,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,115752,3667,12950,1862,111,107,96,121,311,219,132,110,15,25,410,250,9142,1535,2733,743,16044,2091,881,459,559,285,1053,385,866,456,1152,536,2396,827,8350,1437,787,332,25921,2557,2342,813,3608,809,4580,1118,2810,844,3835,1356,3229,916,3739,947,1778,583,17089,2298,6005,1186,4514,1159,1979,919,1708,853,733,478,811,454,389,255,950,411,19736,2422,10636,1771,3174,1008,1910,1075,1176,586,552,469,487,319,349,424,1452,365,13791,2448,11306,2330,841,459,424,369,126,143,0,161,0,161,0,161,1094,531,10221,1703,8984,1642,228,171,257,220,0,161,0,161,0,161,0,161,752,268,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1597011,16099,235773,8698,5344,1445,2969,1134,14823,2050,9444,1743,4234,1437,5916,1334,139984,6353,53059,4168,273319,8059,11265,1796,8659,1700,17231,1932,17668,2353,17122,2069,42589,3201,143931,6600,14854,1943,348000,9854,25778,3213,38269,3815,59238,4486,59443,4533,49124,3596,59559,4067,41697,3209,14892,1809,250524,7530,64688,3830,70078,4234,52592,3698,26248,2709,13052,2350,7842,1345,3821,859,12203,1798,259020,8485,156145,7224,58901,4350,20151,1984,7015,1460,1990,698,2332,793,1257,471,11229,1719,125025,6123,102188,5601,12916,2274,3499,824,1158,637,84,98,445,293,309,263,4426,993,105350,5418,95475,5194,3339,1012,1165,498,478,255,383,291,42,70,0,193,4468,1062,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,507881,7566,67645,3695,925,418,725,434,2477,889,2309,610,1714,570,1875,549,37621,2959,19999,2033,87742,4244,2678,610,3150,784,4531,841,6036,1128,6330,1042,14518,1687,42119,3079,8380,1152,115040,4764,7286,1064,11167,1200,17606,1899,19436,2121,16307,1787,19772,2266,13376,1897,10090,1377,82071,4404,19279,1944,21687,2155,15923,1909,8849,1569,4882,1128,3663,940,1659,933,6129,1042,83111,4164,47814,2811,18244,2116,7063,1506,2608,780,1497,782,346,240,293,255,5246,962,37968,3220,30485,3021,2891,830,1097,573,98,77,49,82,209,183,30,50,3109,848,34304,2828,30693,2775,1044,393,15,24,0,161,28,49,0,161,0,161,2524,701,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,596620,10301,66379,4256,671,485,372,254,2527,729,1679,626,681,427,1577,764,43566,3915,15306,1860,82773,4252,2700,1067,1810,672,3789,945,3814,1047,2947,888,9375,1693,54328,3523,4010,1063,117063,6577,4293,1141,5112,1277,9596,1766,11744,1816,16165,2319,24178,2740,40664,3772,5311,1190,90864,4686,8608,1744,13917,2027,17753,2469,17527,2702,12418,1909,9888,1859,7786,1472,2967,819,112218,5331,30548,2953,31946,3119,20925,2807,13187,2156,5484,1204,4662,1387,2393,774,3073,910,59192,3877,29510,2894,16511,2500,7467,1374,2193,704,838,547,900,529,589,460,1184,697,68131,4330,55168,3839,7391,1063,1539,627,1157,863,251,220,120,149,0,207,2505,833,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1587734,16243,251372,8394,3182,1054,2964,1076,12151,1791,9752,1542,4444,1154,4459,1030,126582,5330,87838,5142,255708,7337,9162,1504,10987,1746,21697,2052,16965,1930,13204,1669,28511,2659,137314,5726,17868,1965,313835,9775,19930,2177,26406,2394,35587,3187,42568,3527,40293,3419,57559,3579,72878,5160,18614,1936,234269,8207,46986,3397,49026,3906,47456,4114,33082,3228,16935,2220,19027,2385,8976,1438,12781,1763,254922,7879,112161,5225,60363,4108,36310,3659,18770,2407,7030,1453,5374,1219,3593,1123,11321,1380,128158,5601,89540,4896,20188,2185,7034,1325,3648,1111,1407,538,709,445,422,272,5210,1090,149470,6295,127344,5660,11595,1773,2479,597,1118,636,731,416,118,141,0,179,6085,1026,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,160025,4702,19846,2736,468,361,297,236,2230,856,2341,801,917,650,876,625,8247,1861,4470,1258,30568,2845,1964,819,2663,1043,3852,999,3281,1108,737,476,1582,809,15374,2279,1115,569,30168,2874,2557,834,1316,579,4292,1308,2896,755,4506,1359,5924,1147,7821,1604,856,477,22192,2730,2596,988,3604,1268,5484,1293,4141,1366,2039,802,2455,951,1115,601,758,408,24608,2352,9297,1465,6256,1547,4817,1129,1760,598,1070,578,318,306,171,169,919,429,14115,2228,9070,1626,2622,849,1408,845,302,243,193,289,220,262,0,217,300,306,18528,2228,15478,2202,1366,561,487,277,508,528,39,64,0,217,0,217,650,327,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,595430,11967,88136,4982,422,434,510,338,2639,988,1264,518,1227,642,1892,730,52716,4358,27466,3084,94374,5733,2378,836,2556,1068,4454,1243,4990,1235,7485,1385,12067,1985,49959,4127,10485,1874,139502,6127,8321,1743,10380,1963,17065,2246,22095,2599,22072,2896,25779,2866,23894,2648,9896,1809,91271,5249,17605,2328,21306,2814,17523,2313,13117,2286,6953,1370,6365,1384,2767,859,5635,1302,97804,5970,44949,3871,24989,2649,12653,2251,4915,1487,2089,828,2152,838,835,490,5222,1307,41917,3770,28624,3407,5581,1089,2280,783,887,594,466,440,773,479,78,135,3228,993,42426,3901,35458,3413,3049,1248,866,560,191,185,20,35,0,211,0,211,2842,848,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,111168,3817,12976,1366,238,242,115,90,583,365,439,364,293,234,609,365,8254,1385,2445,713,20135,2267,889,382,1510,772,1555,716,1724,638,1168,500,1841,789,10403,1812,1045,399,28030,2926,3824,1159,4034,1045,4831,1054,4152,1091,3383,1027,3795,1209,2454,883,1557,647,15861,1914,5308,1186,4727,1118,2385,827,1714,667,508,415,262,313,155,181,802,293,18173,2253,11414,1824,3509,1029,1367,563,344,211,128,167,0,163,310,309,1101,445,8713,1218,6816,1010,667,421,279,368,0,163,0,163,49,78,30,53,872,356,7280,1420,6733,1473,71,122,28,44,0,163,0,163,0,163,0,163,448,219,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,894865,13978,118091,6342,1415,703,832,456,7080,1534,3759,997,2601,1092,3490,965,61813,4362,37101,3827,150833,7214,6280,1437,4338,1323,9856,1652,10393,1639,9956,1952,22652,3084,73744,4581,13614,1801,191037,7072,13130,2022,15242,2116,28186,2577,30147,3006,27300,2470,33589,3059,28586,3414,14857,2086,147412,7329,30100,3197,34525,3499,32627,3706,18914,2647,9486,1876,8310,1558,3062,1064,10388,1954,155185,6911,70976,4457,38454,3893,22537,3094,8377,1476,3976,1475,3245,1043,978,504,6642,1346,63936,5070,47172,3714,8129,1802,4744,1347,773,535,87,109,88,129,35,59,2908,730,68371,4402,57580,3892,5233,1513,900,442,528,447,52,85,164,197,0,208,3914,1082,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3659691,28117,419038,12072,2553,1086,4098,1078,11427,1979,10763,1949,5602,1273,10354,2158,249239,9147,125002,7497,466121,12211,8351,1465,11612,1926,18433,2320,20785,2321,19503,2219,56270,4906,301004,9586,30163,3073,731768,15448,20756,2707,33113,3298,73522,5056,103542,7119,113650,6106,166471,7737,186834,8883,33880,3528,586152,11787,70113,4637,109056,4937,132888,6502,105377,6421,59088,5091,58243,4743,30920,3734,20467,2473,679631,15757,228800,8526,186379,8618,126448,8429,61531,4736,28030,3308,16457,2388,7827,1602,24159,2732,344730,12855,209006,9678,79959,6319,30038,3782,8744,1629,1641,597,2872,1052,842,437,11628,1782,432251,11955,354926,10554,44734,4187,10606,1918,3354,1004,620,337,679,401,0,225,17332,2489,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,293885,6727,26831,3203,188,231,68,85,1604,731,915,654,752,532,869,584,13846,2095,8589,1700,35207,2841,1144,649,884,502,1738,727,2065,741,1483,594,3604,882,22611,2231,1678,646,58848,3934,2010,657,4821,1218,7044,1315,8769,1819,10116,1766,11439,1613,12788,2081,1861,484,50075,3694,6841,1463,10552,1686,8757,1454,8425,1692,5556,1256,5823,1423,2733,904,1388,584,61990,4207,22153,2528,17708,2189,10740,2023,6155,1481,1646,775,918,434,701,450,1969,670,27227,2806,16882,2141,5828,1541,2640,776,627,370,130,161,436,319,21,35,663,337,33707,2620,29737,2473,2447,812,230,173,71,91,139,221,0,192,0,192,1083,493,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,78224,3675,7386,1366,84,118,13,25,304,167,287,263,243,203,424,307,4763,1164,1268,564,14231,1835,736,521,597,313,1472,490,812,446,462,304,1542,601,7677,1366,933,428,17512,1994,917,412,1015,607,2164,696,2830,860,1783,617,2877,863,4880,1158,1046,450,11667,1716,1359,586,2142,692,2330,818,2786,744,854,401,986,485,597,419,613,283,15316,2148,4883,1051,3906,1004,3227,1300,1259,401,1045,618,217,173,10,18,769,313,5827,1176,3503,778,1150,603,379,255,178,150,50,88,0,157,66,111,501,301,6285,1172,4928,953,542,480,178,179,85,141,0,157,0,157,0,157,552,393,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1043463,11870,107788,5510,1585,668,1387,750,3936,1122,4237,1089,1713,881,4150,1403,64107,4171,26673,2965,125352,5819,5063,1134,4464,1066,7697,1469,6202,1472,5579,1341,12800,1940,73039,4348,10508,1776,171501,6150,8108,1569,8869,1660,17273,2236,19283,2556,16951,2774,31668,3170,58361,3669,10988,1800,152292,6757,19542,2797,21359,2620,24895,2913,20964,2712,20518,2617,21338,2591,16485,2136,7191,1360,183707,5840,43517,3512,39102,3126,33914,2749,26712,2446,15024,2035,11162,1932,7173,1568,7103,1324,116010,5121,48298,2878,31922,2530,19058,2289,6238,1153,3698,984,2116,844,1031,535,3649,985,186813,6141,134457,5501,31293,2652,10762,1718,3332,828,1220,534,1005,353,63,104,4681,1141,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1056828,14219,101505,6565,1525,685,879,535,7196,1349,3270,1231,1609,595,2482,902,61113,4670,23431,3130,119674,6168,3174,763,5538,1546,7356,1602,5943,1484,5469,1343,10220,1657,75266,4935,6708,1355,175650,7444,6009,1255,7989,1751,13494,2138,19287,2776,20362,2586,35414,3348,66126,4653,6969,1274,160675,7314,17322,2148,18861,2502,27920,3205,28015,3053,19555,2317,23278,2778,17490,2416,8234,1804,198236,7942,41132,4012,46699,3868,41489,3725,29571,3575,16846,2570,12943,1967,4263,1223,5293,1378,120102,7213,47439,4406,33052,3336,22178,2979,10124,1817,2797,1050,1824,809,109,107,2579,781,180986,6517,131880,5590,29931,2587,9723,1874,3039,1019,684,384,615,552,0,204,5114,1051,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
