GEO_ID,B08103_001E,B08103_001M,B08103_002E,B08103_002M,B08103_003E,B08103_003M,B08103_004E,B08103_004M,B08103_005E,B08103_005M,B08103_006E,B08103_006M,B08103_007E,B08103_007M,NAME,B08103_001MA,B08103_001EA,B08103_002MA,B08103_002EA,B08103_003MA,B08103_003EA,B08103_004EA,B08103_004MA,B08103_005MA,B08103_005EA,B08103_006MA,B08103_006EA,B08103_007MA,B08103_007EA,state
0400000US22,41.1,0.3,41.4,0.3,37.0,0.9,42.1,3.0,33.7,2.7,40.2,2.1,47.8,1.2,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,45.1,0.3,45.8,0.4,38.4,1.7,40.2,8.8,31.4,2.0,42.4,4.4,51.6,1.5,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,43.0,0.2,43.6,0.3,39.7,0.6,40.4,0.8,31.9,1.4,37.5,1.6,48.7,0.8,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,42.8,0.2,44.9,0.2,38.5,0.8,36.0,0.5,29.6,0.7,33.9,1.2,48.0,0.6,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42.4,0.1,43.1,0.2,36.7,0.8,33.3,1.9,29.5,1.2,36.7,1.8,47.8,0.8,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,41.6,0.2,42.2,0.2,38.0,0.6,37.2,1.1,32.2,1.6,37.6,2.6,47.3,0.9,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,41.8,0.3,42.1,0.3,39.2,1.0,39.0,9.4,34.9,3.4,37.3,1.8,47.7,3.2,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,41.5,0.2,41.8,0.3,37.6,0.7,35.0,3.4,31.6,2.8,39.7,2.4,47.7,0.9,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,42.5,0.4,42.5,0.5,39.2,1.6,49.6,7.8,38.2,1.5,40.6,5.0,50.0,2.0,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,41.2,0.3,41.3,0.3,37.9,1.2,49.1,4.6,33.7,4.0,40.6,3.4,48.0,1.1,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,41.3,0.3,41.6,0.3,38.3,1.3,37.3,1.7,36.3,3.2,35.3,2.0,46.3,1.3,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,45.2,0.3,45.8,0.4,38.7,1.1,41.9,7.7,29.4,3.7,42.5,3.9,49.3,1.2,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,43.8,0.2,44.9,0.2,40.3,0.8,39.8,0.5,36.9,0.9,37.8,1.2,49.4,0.7,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41.1,0.4,41.2,0.5,38.4,1.1,36.7,4.0,39.7,6.9,38.2,4.4,49.4,2.2,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,42.1,0.1,44.7,0.2,41.1,0.5,38.7,0.2,36.5,0.4,39.4,0.8,48.1,0.5,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,42.0,0.2,42.4,0.2,37.6,0.7,34.9,1.4,28.3,1.1,40.5,1.4,47.1,0.7,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,39.5,0.5,39.9,0.6,36.6,1.9,33.2,8.8,30.9,1.2,39.4,7.6,46.2,4.1,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,42.2,0.1,42.8,0.2,36.2,0.6,37.2,1.8,28.6,1.3,35.4,1.4,47.9,0.8,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,40.8,0.2,41.3,0.3,36.7,1.1,36.0,7.4,29.8,2.4,39.7,3.1,46.9,0.9,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,41.5,0.3,42.4,0.3,38.4,0.7,33.3,1.3,33.0,1.3,36.1,0.9,47.5,0.9,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,43.3,0.2,44.5,0.1,38.5,0.7,37.1,0.8,31.9,0.7,35.2,1.4,47.6,0.7,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,42.7,0.5,44.1,0.5,37.1,1.7,35.7,4.7,26.0,2.7,34.9,2.2,47.4,3.9,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,41.8,0.3,42.4,0.3,38.1,0.9,38.4,4.0,24.9,1.0,35.4,4.7,48.0,1.9,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,41.9,0.6,41.7,0.7,37.8,1.4,43.5,10.5,39.7,5.1,43.2,8.8,52.0,1.6,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,41.5,0.2,41.8,0.3,37.6,0.7,35.8,3.7,31.1,2.3,38.8,3.0,46.7,1.0,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,40.6,0.1,40.8,0.1,37.3,0.4,39.4,1.2,31.4,1.4,37.6,1.0,45.7,0.4,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,38.0,0.2,38.2,0.3,35.8,1.0,34.7,2.4,27.0,3.5,34.9,2.0,43.0,1.0,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,44.6,0.5,46.2,0.5,38.2,3.3,34.0,10.6,30.2,1.8,39.4,6.9,50.5,2.6,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,42.0,0.2,42.5,0.2,39.2,0.6,39.9,0.7,29.1,1.3,36.5,1.2,46.7,0.7,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,40.9,0.2,41.6,0.3,38.9,0.7,35.3,0.7,30.5,0.7,37.9,1.5,48.2,0.8,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,43.2,0.5,43.7,0.5,39.6,1.9,36.0,4.1,37.2,2.2,40.8,11.6,48.3,1.9,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,42.2,0.2,42.8,0.2,38.6,0.7,34.1,2.0,27.4,1.3,37.4,1.7,48.1,0.8,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,41.7,0.5,41.6,0.8,40.1,2.1,56.1,12.1,36.1,7.8,41.1,6.0,51.5,4.2,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,41.7,0.4,41.3,0.4,42.5,1.7,45.8,1.5,49.0,4.1,40.9,3.7,50.3,4.9,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
