GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001EA,C08513_001MA,C08513_002MA,C08513_002EA,C08513_003EA,C08513_003MA,C08513_004EA,C08513_004MA,C08513_005EA,C08513_005MA,C08513_006EA,C08513_006MA,C08513_007MA,C08513_007EA,C08513_008MA,C08513_008EA,C08513_009EA,C08513_009MA,C08513_010EA,C08513_010MA,C08513_011EA,C08513_011MA,C08513_012EA,C08513_012MA,C08513_013MA,C08513_013EA,C08513_014MA,C08513_014EA,C08513_015MA,C08513_015EA,C08513_016EA,C08513_016MA,C08513_017EA,C08513_017MA,C08513_018MA,C08513_018EA,C08513_019MA,C08513_019EA,C08513_020MA,C08513_020EA,C08513_021EA,C08513_021MA,C08513_022EA,C08513_022MA,C08513_023EA,C08513_023MA,C08513_024MA,C08513_024EA,C08513_025MA,C08513_025EA,C08513_026EA,C08513_026MA,C08513_027EA,C08513_027MA,C08513_028EA,C08513_028MA,C08513_029MA,C08513_029EA,C08513_030MA,C08513_030EA,state
0400000US44,504436,9257,399844,8516,104592,4940,67358,4644,37234,3687,406743,8113,330946,7328,75797,4521,51279,3609,24518,3000,43335,4661,29030,3804,14305,2753,7162,1784,7143,2254,7400,1476,5198,1075,2202,926,1124,648,1078,741,23304,2297,16462,2044,6842,1779,4611,1373,2231,1006,23654,2537,18208,2231,5446,1444,3182,1166,2264,1075,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2223124,18579,2044784,18434,178340,6157,102480,5773,75860,5259,1813322,18663,1688219,18649,125103,6041,79044,5063,46059,3971,216379,9382,180271,7982,36108,3967,14039,2384,22069,3713,10618,1950,10073,1899,545,345,380,271,165,196,77383,5416,68482,5306,8901,1868,4974,1167,3927,1427,105422,5959,97739,5540,7683,1882,4043,1225,3640,1307,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,439234,5466,412497,5307,26737,2721,17294,2112,9443,1728,357014,5690,336033,5349,20981,2247,14027,1805,6954,1415,34426,3044,31902,2958,2524,821,956,439,1568,731,2869,1016,1843,649,1026,708,709,662,317,232,19416,2032,17931,1957,1485,566,1100,462,385,248,25509,1951,24788,1984,721,497,502,294,219,268,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3125313,19369,2885190,17799,240123,9409,125806,7268,114317,7096,2602298,22201,2422529,20301,179769,7928,100313,6736,79456,5459,276682,11416,235893,10309,40789,4076,15121,2579,25668,3186,19093,2689,16598,2501,2495,803,1195,628,1300,544,77122,5040,69507,4759,7615,1629,3795,906,3820,1243,150118,7072,140663,7254,9455,1828,5382,1335,4073,1315,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13062275,40333,8356720,46437,4705555,32477,2867810,33522,1837745,26294,10534296,42608,6833461,41738,3700835,31121,2329274,30875,1371561,22413,1282273,23248,671737,16962,610536,17658,313578,11439,296958,13226,175871,9461,109977,7730,65894,5681,34230,4102,31664,3924,407427,11675,244646,9227,162781,8317,82440,5935,80341,5800,662408,17371,496899,15080,165509,8307,108288,6452,57221,4838,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1486471,9683,1241436,11247,245035,8451,160343,6729,84692,5064,1131486,11061,954990,11564,176496,7190,117089,5572,59407,4593,159941,7347,123044,6748,36897,4034,20537,3107,16360,2697,34266,3075,26072,2562,8194,2135,5126,1534,3068,1342,59509,4313,48681,3798,10828,1625,7265,1307,3563,1107,101269,6222,88649,5916,12620,2273,10326,2100,2294,763,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316474,4492,296764,4960,19710,2103,15713,1888,3997,1036,237893,5273,224278,5247,13615,1883,10901,1664,2714,748,28607,2377,26650,2411,1957,619,1329,584,628,376,4291,1576,3497,1189,794,946,680,937,114,135,23030,2386,21132,2279,1898,575,1525,471,373,302,22653,2127,21207,1955,1446,569,1278,561,168,138,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4104609,20778,3401128,22025,703481,12670,437587,12179,265894,10768,3238207,22012,2735998,20781,502209,12124,327998,10294,174211,8963,351323,10417,257973,8915,93350,5855,43292,3858,50058,4995,108188,5850,75301,4712,32887,3341,18440,2828,14447,2232,180815,7585,141503,6726,39312,3799,22393,2326,16919,3017,226076,6684,190353,5746,35723,3443,25464,2881,10259,1910,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3522777,16982,2824645,18706,698132,13242,425760,11157,272372,8937,2524821,18511,2066606,19329,458215,12356,281680,9737,176535,6410,356489,10031,243150,8821,113339,6286,58831,4179,54508,4503,230898,8404,175383,7639,55515,4862,37834,4180,17681,2956,184813,7249,148250,6130,36563,4067,23462,2658,13101,2514,225756,8280,191256,6978,34500,3642,23953,2838,10547,2315,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,689553,10820,670139,10827,19414,2478,14324,2173,5090,1285,573820,9423,559943,9541,13877,2046,10734,1745,3143,1031,58792,4108,56035,4008,2757,1195,1379,596,1378,968,5997,1219,5272,1182,725,605,610,603,115,130,27423,3090,25786,2855,1637,914,1372,838,265,282,23521,2855,23103,2824,418,357,229,316,189,176,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2893455,13652,2648752,15071,244703,6847,157468,6104,87235,4828,2344572,12662,2170289,12641,174283,6422,115005,5348,59278,4479,219274,7722,182780,7054,36494,3521,20079,2859,16415,2092,49858,3585,41977,3537,7881,1553,4868,1081,3013,942,134279,4739,119597,4809,14682,1890,9609,1560,5073,1223,145472,5503,134109,5515,11363,1759,7907,1422,3456,765,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,286661,5554,263484,5258,23177,2461,15413,1894,7764,2021,223300,6375,206818,6194,16482,2005,12195,1687,4287,1394,30060,2978,26160,2875,3900,1134,1980,816,1920,960,1747,622,1454,573,293,236,186,166,107,167,16781,2684,15333,2504,1448,857,219,174,1229,811,14773,2129,13719,2171,1054,509,833,414,221,333,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,978180,16554,50006,4483,928174,16659,222441,9622,705733,15452,821204,16498,39833,3907,781371,16541,190279,9121,591092,14893,73955,5604,5098,1359,68857,5367,15233,2510,53624,5188,17043,2683,1453,627,15590,2574,2707,1030,12883,2332,44727,4798,2591,943,42136,4591,7981,1816,34155,4579,21251,3485,1031,532,20220,3313,6241,1556,13979,2731,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
