GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001EA,B17013_001MA,B17013_002EA,B17013_002MA,B17013_003EA,B17013_003MA,B17013_004MA,B17013_004EA,B17013_005MA,B17013_005EA,B17013_006MA,B17013_006EA,B17013_007MA,B17013_007EA,B17013_008MA,B17013_008EA,B17013_009MA,B17013_009EA,B17013_010MA,B17013_010EA,B17013_011MA,B17013_011EA,B17013_012MA,B17013_012EA,B17013_013MA,B17013_013EA,B17013_014MA,B17013_014EA,B17013_015MA,B17013_015EA,B17013_016MA,B17013_016EA,B17013_017MA,B17013_017EA,B17013_018MA,B17013_018EA,B17013_019MA,B17013_019EA,B17013_020MA,B17013_020EA,B17013_021MA,B17013_021EA,B17013_022MA,B17013_022EA,B17013_023MA,B17013_023EA,B17013_024MA,B17013_024EA,B17013_025MA,B17013_025EA,B17013_026EA,B17013_026MA,B17013_027EA,B17013_027MA,B17013_028MA,B17013_028EA,B17013_029MA,B17013_029EA,B17013_030MA,B17013_030EA,B17013_031EA,B17013_031MA,B17013_032EA,B17013_032MA,B17013_033EA,B17013_033MA,B17013_034MA,B17013_034EA,B17013_035MA,B17013_035EA,state
0400000US37,2590180,17902,275466,8835,99685,5368,37365,2848,33494,3157,23844,3094,4982,1358,175781,7525,32371,3429,14510,2105,12545,1789,4569,1344,747,550,143410,6855,50403,4377,73144,4685,17939,2295,1924,636,2314714,18204,1807974,19448,898872,12143,720327,14868,169108,5509,19667,2229,506740,12655,146479,6480,88179,4563,52072,4263,5366,1147,862,466,360261,10365,193646,7665,142961,6953,21654,2424,2000,647,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,11644,1393,4474,987,2739,769,942,350,621,417,172,135,7170,1195,1353,539,919,442,306,263,62,53,66,118,5817,1235,2536,837,2575,663,489,327,217,183,178573,4250,148340,4315,78015,3044,52758,2739,15616,1763,1951,549,30233,2652,12562,1904,8975,1561,3011,863,576,316,0,161,17671,1970,10297,1503,6516,1245,824,524,34,56,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,289955,8347,84403,4433,32290,2196,26347,2915,19852,2713,5914,1134,205552,7465,34224,3519,18406,2330,12894,2179,2319,802,605,381,171328,6918,64580,4085,83737,5060,19998,2402,3013,919,2661215,14383,2052398,13834,1031028,10755,779725,12180,215177,7187,26468,2141,608817,10884,194691,5833,116982,4964,68602,4846,8271,1455,836,488,414126,9031,231426,6261,159087,6781,20663,2159,2950,939,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,111543,4691,41009,2763,14355,1295,12424,1515,11504,1294,2726,706,70534,3679,12787,1399,5446,1010,5868,824,1192,412,281,200,57747,3318,21999,2016,27971,2324,6357,977,1420,709,852601,8054,664575,7010,329830,5000,243406,5550,81829,3867,9510,1326,188026,6170,62158,3707,35435,2737,22827,2421,3505,897,391,299,125868,4536,66254,3074,48247,3336,10392,1353,975,373,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,89471,5572,37730,3450,15671,1920,11173,2164,9055,1883,1831,702,51741,4103,9979,1452,5004,1212,4291,1120,684,526,0,207,41762,3726,16035,2284,20519,2590,4576,1493,632,434,921504,11352,743028,10349,376164,9243,277634,7488,77369,3840,11861,1824,178476,7824,62004,4848,35698,3215,22909,2924,2974,993,423,374,116472,6191,62079,4118,46120,3650,6914,1453,1359,646,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,255788,8649,82646,4292,34895,2603,24893,2124,17497,2008,5361,1343,173142,7355,26909,2519,12657,1668,11157,1684,2798,884,297,228,146233,6455,57409,3690,68394,4499,18085,2639,2345,951,2921501,13989,2294440,14374,1118311,11500,914393,12871,230320,7091,31416,2879,627061,12237,202288,7414,121467,5611,70287,4498,9101,1682,1433,680,424773,9801,229706,7235,168425,6302,22993,2746,3649,1011,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,19788,2832,5889,1440,2239,700,1631,710,1778,800,241,202,13899,2266,1715,705,1047,553,668,480,0,217,0,217,12184,2219,3736,1041,7335,1853,719,434,394,429,232023,5765,180163,5343,79721,3767,79316,4761,19370,2366,1756,741,51860,3702,14627,1971,8064,1444,5810,1227,753,407,0,217,37233,3343,19795,2600,14310,2014,2974,1136,154,202,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,141086,5864,43723,3418,18182,1979,14058,2300,9400,1658,2083,868,97363,5275,13632,2326,6323,1344,5943,1626,1233,830,133,217,83731,4952,29042,2852,43241,3715,10010,1927,1438,695,1112174,13649,857984,12381,450371,8579,318173,7306,80355,4233,9085,1865,254190,7912,65578,4231,39795,3144,23017,2720,2501,847,265,233,188612,5998,97846,4819,79170,4205,10087,1824,1509,629,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,17910,1813,6233,1041,3149,721,1710,662,818,264,556,300,11677,1435,2175,652,1013,552,654,342,303,148,205,234,9502,1392,2703,915,5058,1067,832,372,909,410,195492,3969,161418,4142,85654,3335,55173,3315,18400,1703,2191,580,34074,2561,13201,1594,8300,1418,4283,1021,607,384,11,18,20873,1995,11298,1788,7675,1378,1424,427,476,412,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,186917,6304,66027,4015,23900,2274,24916,2616,14730,2264,2481,762,120890,5384,19478,2815,11378,2187,6099,1189,1750,952,251,269,101412,5274,40255,3243,46090,3822,13577,2205,1490,611,1520571,15258,1189357,14265,600028,10581,457476,10108,117597,4515,14256,2120,331214,8473,100854,5463,59154,4325,36311,3126,4616,1400,773,572,230360,7330,129704,5762,86485,4417,12434,2183,1737,719,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,758203,13848,307838,8875,94252,5858,96145,5331,92201,4707,25240,3158,450365,13209,71086,4773,33244,3176,25182,3221,10218,2110,2442,897,379279,12618,116432,5834,187908,8402,62338,4387,12601,2121,5937858,23931,4571171,28742,1854250,19483,1941658,20584,673553,15274,101710,4956,1366687,19255,423592,11609,227099,7644,162950,8053,28643,3307,4900,1394,943095,14656,451149,12080,410901,10978,68836,4597,12209,2193,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,48446,3547,25343,2429,7766,1073,8607,1612,7227,1426,1743,692,23103,2354,3561,1018,1527,598,919,476,904,644,211,269,19542,2151,6293,937,9704,1665,2938,905,607,403,674729,7721,566865,7492,212975,5726,198274,5658,128397,5248,27219,2344,107864,5684,39418,4156,19021,2689,16628,2288,2932,984,837,582,68446,3769,30074,2296,31053,2714,5562,1034,1757,680,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,10822,1610,4253,1009,1797,467,1506,677,872,434,78,106,6569,1128,1232,536,905,500,327,247,0,157,0,157,5337,1013,2492,782,2578,665,250,200,17,33,142826,3435,115522,3111,65838,2340,40784,2088,7971,1145,929,493,27304,2437,9147,1255,5621,1058,3291,787,171,139,64,101,18157,2077,9640,1547,8231,1481,271,182,15,25,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,149002,7059,53169,4473,21535,2429,16311,2595,12655,2086,2668,967,95833,5755,13584,2160,6859,1347,5305,1420,1059,678,361,324,82249,5072,29785,2542,40832,3373,10368,1918,1264,621,1942235,14619,1534917,15510,700351,10498,636228,11020,173471,6020,24867,2713,407318,9889,122800,6034,70969,4817,45500,3685,5815,1285,516,405,284518,7620,154453,5345,111962,5804,16298,1852,1805,752,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,130438,5965,50635,3879,19795,2144,15499,2246,11220,1614,4121,1312,79803,5649,16925,2634,8713,1977,6322,1612,1134,609,756,559,62878,4927,22961,2864,29513,3161,9458,2063,946,577,1703355,15636,1367901,13925,644844,9596,546697,10326,153300,6344,23060,2427,335454,8898,119021,5852,67505,4866,43598,3984,6884,1396,1034,554,216433,7219,116945,5288,83922,4295,13344,2085,2222,759,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,65092,4086,25883,2699,10993,1710,9801,1709,4455,1082,634,384,39209,3161,8747,1721,4579,1108,3543,1067,625,471,0,200,30462,2876,13442,2083,15213,1949,1350,523,457,368,396450,6881,320649,6535,173645,4739,119386,5499,25596,2337,2022,766,75801,4140,28363,2570,18595,2345,8896,1412,872,378,0,200,47438,3461,26780,2636,18296,2274,2199,670,163,157,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1478375,11053,104945,5258,34566,2107,15654,1480,9384,1355,6951,1108,2577,769,70379,4400,12187,1832,6270,1369,4695,1134,877,411,345,276,58192,3917,23108,2422,26507,2394,7800,1262,777,465,1373430,10305,1104741,11472,583072,9001,396141,7124,112708,4341,12820,1276,268689,7333,93693,4375,57679,3885,31333,2240,4187,1255,494,264,174996,5830,95179,4185,70169,3708,8323,1425,1325,666,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145719,3619,11003,1819,4929,1189,1809,552,1437,746,1339,696,344,324,6074,1432,968,566,786,538,90,93,92,87,0,201,5106,1288,1606,625,2822,1001,589,394,89,118,134716,3730,111579,4066,57829,2852,39078,3375,12511,1563,2161,695,23137,2541,8982,1688,5267,1177,3125,1075,590,468,0,201,14155,1701,7771,1434,5533,1285,671,329,180,192,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,805573,12009,329568,7906,125853,5897,58059,3955,52354,4001,13938,2296,1502,693,203715,7644,38443,3540,19262,2734,16358,2543,2510,1026,313,312,165272,7045,69493,5145,83826,5928,11002,1843,951,600,476005,11944,321572,9927,149703,6507,146577,6634,24119,2413,1173,624,154433,7189,40742,4085,22648,2634,16386,2846,1321,598,387,420,113691,5451,61787,4147,47656,4102,3378,1053,870,546,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
