GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,NAME,C08128_001MA,C08128_001EA,C08128_002EA,C08128_002MA,C08128_003EA,C08128_003MA,C08128_004EA,C08128_004MA,C08128_005EA,C08128_005MA,C08128_006MA,C08128_006EA,C08128_007EA,C08128_007MA,C08128_008MA,C08128_008EA,C08128_009MA,C08128_009EA,C08128_010MA,C08128_010EA,C08128_011MA,C08128_011EA,C08128_012MA,C08128_012EA,C08128_013EA,C08128_013MA,C08128_014EA,C08128_014MA,C08128_015EA,C08128_015MA,C08128_016MA,C08128_016EA,C08128_017MA,C08128_017EA,C08128_018MA,C08128_018EA,C08128_019MA,C08128_019EA,C08128_020MA,C08128_020EA,C08128_021MA,C08128_021EA,C08128_022MA,C08128_022EA,C08128_023MA,C08128_023EA,C08128_024EA,C08128_024MA,C08128_025EA,C08128_025MA,C08128_026MA,C08128_026EA,C08128_027MA,C08128_027EA,C08128_028MA,C08128_028EA,C08128_029EA,C08128_029MA,C08128_030EA,C08128_030MA,state
0400000US25,3526167,17582,2906966,20261,420879,10086,194684,8015,3638,1061,2469684,20286,2023289,20010,330624,9086,113899,5972,1872,735,255099,10065,213389,9036,27496,2723,13821,2430,393,246,366993,9650,327146,9102,33828,3053,6019,1405,0,210,248047,7956,216735,7657,19684,2254,11350,1589,278,214,186344,7454,126407,5842,9247,1591,49595,3563,1095,554,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4560646,19707,3864776,19038,461616,10335,227591,7175,6663,959,3760333,20616,3227746,20957,388567,9565,140461,5528,3559,737,397111,11645,338060,10180,37485,3295,20515,1888,1051,397,58769,4645,50614,4503,7185,1427,970,515,0,170,153418,5529,125767,4922,17569,2187,9328,1376,754,450,191015,6427,122589,4550,10810,1203,56317,3930,1299,500,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2908771,11921,2415887,12673,341299,8363,148465,4389,3120,578,2269447,14781,1906264,15490,277265,7404,84167,4027,1751,462,237068,7334,200434,5987,26124,2351,10307,1484,203,116,106880,5363,91374,5211,13684,1734,1822,757,0,153,124307,5054,101402,4638,15594,1807,6965,888,346,249,171069,6475,116413,5734,8632,1175,45204,2499,820,330,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1214929,13583,919894,13504,227804,9250,65595,4770,1636,804,1038393,14112,793954,12442,194588,9187,48650,4060,1201,720,110724,6502,82565,5950,22648,2741,5289,1289,222,201,3718,1217,2879,1137,766,460,73,116,0,217,34259,3386,23291,3161,7300,1148,3588,1297,80,128,27835,3390,17205,2380,2502,974,7995,1741,133,204,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2881692,17530,2363653,19957,353716,9608,160231,6634,4092,970,2367511,20171,1970315,20183,298279,8990,96327,5402,2590,788,242764,9080,198785,8494,29365,2572,14269,2203,345,261,36897,4063,31335,3887,5114,1262,448,246,0,190,88963,5551,70346,4802,12195,2218,6257,1136,165,161,145557,6430,92872,4341,8763,2047,42930,3607,992,531,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,508613,6858,382284,6065,84032,3959,41204,2900,1093,436,388996,7954,298845,7152,66547,3417,23223,2229,381,223,45362,3808,33106,3062,8953,1759,3234,967,69,77,3997,1019,3678,969,319,241,0,174,0,174,37016,2520,27707,2444,6334,1072,2662,704,313,244,33242,2771,18948,2182,1879,657,12085,1536,330,205,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,996639,7497,799343,7790,136990,4711,58510,3909,1796,515,814254,8691,662414,8234,115979,4385,34619,2818,1242,507,90480,5245,73718,4756,12249,1736,4424,1015,89,83,6867,1728,6261,1758,558,335,0,163,48,63,38162,2587,29426,2307,5412,827,3294,828,30,42,46876,3129,27524,2233,2792,716,16173,1747,387,272,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1402611,11140,1160719,11426,167804,6405,72606,4909,1482,467,1101151,12742,917043,11818,141995,6321,41509,3891,604,339,137487,6747,112442,5898,16669,1993,8131,1649,245,215,43262,4012,40353,3762,1736,620,1090,650,83,98,60427,4374,52042,4204,4733,1029,3538,1153,114,114,60284,4284,38839,3279,2671,789,18338,2474,436,216,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,712701,7576,571006,8042,94749,4806,46203,3873,743,366,576670,7644,465657,7604,80996,4394,29670,2861,347,227,59118,4295,48872,3748,6497,1411,3613,1021,136,214,5162,1204,4326,1082,717,360,119,128,0,192,27243,3034,20891,2686,3965,913,2343,653,44,73,44508,3568,31260,2776,2574,709,10458,2082,216,151,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4409601,22026,3618716,21523,588447,12349,196939,7674,5499,1142,3129181,18787,2530332,19239,478347,11167,117994,6262,2508,707,349334,11707,293644,10716,39401,3546,15402,2359,887,429,521066,11220,468473,11042,40069,3239,11930,1978,594,465,208350,9322,175936,8335,22249,2494,9741,2025,424,295,201670,6892,150331,5650,8381,1431,41872,3727,1086,556,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,866572,11960,609877,9824,201574,7653,54256,4516,865,362,688146,11605,491339,9020,166744,7026,29639,3041,424,249,92079,6102,65297,4585,21597,3018,5015,1654,170,190,9231,2264,5836,1677,2969,1096,426,387,0,201,32988,3365,22016,2773,7486,1331,3410,1494,76,90,44128,3712,25389,2582,2778,1269,15766,2452,195,179,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9427680,30893,7424390,35233,1439703,19743,551864,15108,11723,2048,5007277,29816,3824157,28862,953263,15305,226287,7982,3570,876,589896,14308,469383,12313,87954,5112,30870,2677,1689,995,2644978,23106,2225231,21894,300875,8831,117244,7089,1628,909,775516,19239,643648,17760,74409,4844,55455,4886,2004,860,410013,10362,261971,8754,23202,2442,122008,6208,2832,862,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4780350,24489,3763317,23547,741205,15866,267501,10045,8327,1779,3876587,26194,3083730,23218,627807,16066,160637,7447,4413,1111,423062,12913,338591,11989,53416,3737,29752,3697,1303,997,46327,3946,34288,3252,11138,2143,901,553,0,207,142697,6653,100797,6387,31595,3037,9912,1666,393,266,291677,9011,205911,7689,17249,2637,66299,5029,2218,1087,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,405145,4371,307891,4959,67670,3330,28190,2416,1394,584,330690,5492,257773,5182,56193,3112,15803,1895,921,535,33135,3318,25610,2973,5908,1085,1540,585,77,100,2137,803,1255,617,837,571,45,76,0,161,20420,2126,14888,2158,3443,730,2039,580,50,65,18763,2227,8365,1451,1289,402,8763,1380,346,193,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5476583,23581,4554640,21231,653469,13052,260411,8481,8063,1583,4564251,23989,3829570,21397,570023,12551,160179,6757,4479,1313,419640,11908,354434,10785,42151,3744,22207,2398,848,369,79760,4594,66930,4615,11087,1791,1569,598,174,272,180248,7911,148126,7258,19791,2110,11599,1708,732,307,232684,7941,155580,6692,10417,1697,64857,4093,1830,699,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1744677,12690,1327425,11142,303950,7478,108825,4932,4477,943,1435851,12825,1107304,12146,258412,6754,67674,3443,2461,683,171438,6761,129860,5386,28837,2924,12249,1773,492,265,5737,1228,4638,1112,903,443,196,251,0,161,57048,4128,43533,3622,7809,1466,4985,830,721,465,74603,3994,42090,3165,7989,1368,23721,2170,803,346,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1953055,14969,1556072,15694,251271,8100,142554,6603,3158,707,1399966,16563,1136563,15621,187197,6190,75023,4468,1183,425,189746,7312,156804,6872,21257,2444,10941,1952,744,481,87100,5097,72932,4780,12748,1737,1420,573,0,207,132536,6369,104361,5938,19991,2251,7920,1226,264,274,143707,6831,85412,4908,10078,1760,47250,4098,967,463,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6056160,22146,5117186,25176,621059,11380,309424,7631,8491,1468,4614474,20262,3930155,20671,498353,10837,182495,6181,3471,746,515172,13916,442693,13487,46093,3865,25372,2697,1014,599,323271,9054,278754,7981,37732,3644,6785,1425,0,179,303060,8329,256150,8011,25080,2473,20332,2195,1498,700,300183,8741,209434,7744,13801,1929,74440,4241,2508,1112,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,522214,6772,426115,7034,67801,4419,28036,3021,262,207,414455,7067,335431,7466,60326,4109,18641,2246,57,73,49305,5259,42830,4722,3857,956,2579,978,39,66,11452,1745,11019,1717,300,215,133,137,0,217,23348,2227,20416,2177,2005,619,848,451,79,135,23654,2537,16419,2055,1313,605,5835,1677,87,141,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
