GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001MA,B23003_001EA,B23003_002MA,B23003_002EA,B23003_003EA,B23003_003MA,B23003_004EA,B23003_004MA,B23003_005EA,B23003_005MA,B23003_006MA,B23003_006EA,B23003_007MA,B23003_007EA,B23003_008EA,B23003_008MA,B23003_009EA,B23003_009MA,B23003_010EA,B23003_010MA,B23003_011EA,B23003_011MA,B23003_012EA,B23003_012MA,B23003_013MA,B23003_013EA,B23003_014MA,B23003_014EA,B23003_015EA,B23003_015MA,B23003_016EA,B23003_016MA,B23003_017EA,B23003_017MA,B23003_018EA,B23003_018MA,B23003_019EA,B23003_019MA,B23003_020EA,B23003_020MA,B23003_021EA,B23003_021MA,B23003_022EA,B23003_022MA,B23003_023MA,B23003_023EA,B23003_024MA,B23003_024EA,B23003_025EA,B23003_025MA,B23003_026EA,B23003_026MA,B23003_027EA,B23003_027MA,B23003_028EA,B23003_028MA,B23003_029EA,B23003_029MA,B23003_030MA,B23003_030EA,state
0400000US44,315309,2132,103754,4388,23837,2825,19809,2450,25,43,19784,2458,18735,2250,1049,672,4028,1036,18434,2354,12715,2010,0,217,12715,2010,12046,1953,669,445,5719,1387,61483,3757,48379,3357,0,217,48379,3357,47103,3296,1276,626,13104,2321,211555,4496,161020,4602,253,302,160767,4630,151489,4597,9278,1835,50535,3469,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1477412,4826,506314,9460,116763,5871,86247,5119,531,439,85716,5185,79897,5092,5819,1562,30516,2769,104365,5041,71485,4674,204,274,71281,4669,66080,4626,5201,1079,32880,3060,285186,7558,228452,7100,389,349,228063,7115,217922,6876,10141,1488,56734,4105,971098,11026,678408,11465,1924,799,676484,11399,643207,11010,33277,3611,292690,9206,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,233241,2279,87926,3313,20736,2383,15940,1944,71,93,15869,1955,15254,2013,615,569,4796,1304,19073,2033,14695,1866,86,139,14609,1869,13576,1721,1033,697,4378,890,48117,2600,41166,2424,17,29,41149,2427,40567,2481,582,390,6951,1144,145315,3348,113537,3636,0,163,113537,3636,110346,3541,3191,996,31778,2115,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1990130,5726,678300,10556,158312,6817,116622,6033,169,189,116453,6002,110757,5944,5696,1311,41690,3733,132547,7101,85781,5974,107,147,85674,5942,82459,5977,3215,832,46766,3867,387441,9555,299881,9122,517,355,299364,9195,285854,9160,13510,2252,87560,5437,1311830,10352,913837,13113,1526,988,912311,13101,869755,13777,42556,3801,397993,10179,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8253202,9867,3240048,24615,705138,15457,464145,12117,1458,706,462687,12031,436746,11708,25941,3083,240993,10532,699104,14328,420004,11092,1268,559,418736,11112,394165,11019,24571,2668,279100,9363,1835806,20710,1345239,20900,1364,632,1343875,20879,1283338,20150,60537,4900,490567,10916,5013154,24031,3558262,28083,3388,829,3554874,28210,3390939,28373,163935,7252,1454892,23351,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,854997,2356,370995,6999,80866,4367,49730,3247,44,54,49686,3249,47913,3145,1773,792,31136,3021,102388,4537,52359,3363,169,257,52190,3344,50351,3455,1839,661,50029,2834,187741,5441,138782,4878,153,154,138629,4838,135137,4819,3492,863,48959,3133,484002,7214,371999,7920,116,143,371883,7931,359255,7873,12628,1898,112003,4156,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,181837,1277,56086,2385,13165,1622,10413,1356,0,157,10413,1356,10185,1348,228,180,2752,829,10679,1443,8150,1249,0,157,8150,1249,7926,1264,224,196,2529,647,32242,1860,26929,1839,16,26,26913,1842,26598,1833,315,203,5313,1058,125751,2631,99391,3115,33,57,99358,3108,96475,3188,2883,868,26360,2071,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2537314,5933,893403,12653,205408,6778,151077,5784,2528,786,148549,5655,141818,5718,6731,1552,54331,4112,178118,6086,118924,5423,961,620,117963,5430,111329,4941,6634,1514,59194,4030,509877,10271,406743,8922,1863,717,404880,8850,389249,8354,15631,2330,103134,5145,1643911,13704,1237188,14100,8215,1861,1228973,14083,1179323,14009,49650,4687,406723,10596,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2184802,4440,769201,11120,194482,6548,129312,5691,523,393,128789,5655,119813,5323,8976,1750,65170,4451,166103,6805,103277,5241,304,348,102973,5230,96703,4930,6270,1394,62826,4200,408616,8869,314513,8031,551,405,313962,8026,302705,8005,11257,1522,94103,4384,1415601,11910,1052710,12575,3772,1101,1048938,12572,1003809,12541,45129,4376,362891,8666,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,513978,2349,164260,5171,38318,2807,24923,2390,69,119,24854,2397,22278,2284,2576,945,13395,2131,25721,2144,16017,1909,129,225,15888,1893,14668,1877,1220,655,9704,1646,100221,4323,74361,3655,0,200,74361,3655,70274,3549,4087,1033,25860,2681,349718,4972,209220,5779,0,200,209220,5779,198549,5682,10671,1908,140498,5344,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1670830,3568,581333,8009,131862,4617,103598,3931,69,86,103529,3921,100487,3776,3042,845,28264,2463,112777,4257,84644,4026,173,208,84471,4053,81562,4097,2909,768,28133,2706,336694,7689,284732,7138,150,133,284582,7134,277017,7077,7565,1362,51962,3550,1089497,8369,844496,9048,370,266,844126,9047,820840,9036,23286,1928,245001,5979,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,159629,1862,60599,3179,12026,1832,8543,1564,0,201,8543,1564,8029,1500,514,413,3483,853,15232,1713,10658,1501,116,176,10542,1529,10398,1542,144,185,4574,1121,33341,2618,27731,2620,28,50,27703,2620,27080,2631,623,382,5610,1208,99030,3419,73217,3534,246,269,72971,3549,69906,3424,3065,977,25813,2444,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1010185,3883,303376,9234,59197,4549,38427,3908,0,262,38427,3908,31232,3567,7195,1784,20770,3032,41247,4119,24846,3186,0,262,24846,3186,20309,3056,4537,1324,16401,2906,202932,8116,136106,6683,153,184,135953,6688,113275,6228,22678,2596,66826,5100,706809,9709,350201,9058,221,273,349980,9028,296962,9273,53018,4830,356608,10299,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
