GEO_ID,B27010_001E,B27010_001M,B27010_002E,B27010_002M,B27010_003E,B27010_003M,B27010_004E,B27010_004M,B27010_005E,B27010_005M,B27010_006E,B27010_006M,B27010_007E,B27010_007M,B27010_008E,B27010_008M,B27010_009E,B27010_009M,B27010_010E,B27010_010M,B27010_011E,B27010_011M,B27010_012E,B27010_012M,B27010_013E,B27010_013M,B27010_014E,B27010_014M,B27010_015E,B27010_015M,B27010_016E,B27010_016M,B27010_017E,B27010_017M,B27010_018E,B27010_018M,B27010_019E,B27010_019M,B27010_020E,B27010_020M,B27010_021E,B27010_021M,B27010_022E,B27010_022M,B27010_023E,B27010_023M,B27010_024E,B27010_024M,B27010_025E,B27010_025M,B27010_026E,B27010_026M,B27010_027E,B27010_027M,B27010_028E,B27010_028M,B27010_029E,B27010_029M,B27010_030E,B27010_030M,B27010_031E,B27010_031M,B27010_032E,B27010_032M,B27010_033E,B27010_033M,B27010_034E,B27010_034M,B27010_035E,B27010_035M,B27010_036E,B27010_036M,B27010_037E,B27010_037M,B27010_038E,B27010_038M,B27010_039E,B27010_039M,B27010_040E,B27010_040M,B27010_041E,B27010_041M,B27010_042E,B27010_042M,B27010_043E,B27010_043M,B27010_044E,B27010_044M,B27010_045E,B27010_045M,B27010_046E,B27010_046M,B27010_047E,B27010_047M,B27010_048E,B27010_048M,B27010_049E,B27010_049M,B27010_050E,B27010_050M,B27010_051E,B27010_051M,B27010_052E,B27010_052M,B27010_053E,B27010_053M,B27010_054E,B27010_054M,B27010_055E,B27010_055M,B27010_056E,B27010_056M,B27010_057E,B27010_057M,B27010_058E,B27010_058M,B27010_059E,B27010_059M,B27010_060E,B27010_060M,B27010_061E,B27010_061M,B27010_062E,B27010_062M,B27010_063E,B27010_063M,B27010_064E,B27010_064M,B27010_065E,B27010_065M,B27010_066E,B27010_066M,NAME,B27010_001MA,B27010_001EA,B27010_002MA,B27010_002EA,B27010_003MA,B27010_003EA,B27010_004EA,B27010_004MA,B27010_005EA,B27010_005MA,B27010_006MA,B27010_006EA,B27010_007MA,B27010_007EA,B27010_008MA,B27010_008EA,B27010_009EA,B27010_009MA,B27010_010EA,B27010_010MA,B27010_011EA,B27010_011MA,B27010_012MA,B27010_012EA,B27010_013MA,B27010_013EA,B27010_014MA,B27010_014EA,B27010_015EA,B27010_015MA,B27010_016EA,B27010_016MA,B27010_017MA,B27010_017EA,B27010_018MA,B27010_018EA,B27010_019MA,B27010_019EA,B27010_020EA,B27010_020MA,B27010_021EA,B27010_021MA,B27010_022EA,B27010_022MA,B27010_023MA,B27010_023EA,B27010_024MA,B27010_024EA,B27010_025MA,B27010_025EA,B27010_026EA,B27010_026MA,B27010_027EA,B27010_027MA,B27010_028MA,B27010_028EA,B27010_029MA,B27010_029EA,B27010_030MA,B27010_030EA,B27010_031EA,B27010_031MA,B27010_032EA,B27010_032MA,B27010_033EA,B27010_033MA,B27010_034MA,B27010_034EA,B27010_035MA,B27010_035EA,B27010_036MA,B27010_036EA,B27010_037EA,B27010_037MA,B27010_038EA,B27010_038MA,B27010_039MA,B27010_039EA,B27010_040MA,B27010_040EA,B27010_041MA,B27010_041EA,B27010_042MA,B27010_042EA,B27010_043EA,B27010_043MA,B27010_044EA,B27010_044MA,B27010_045MA,B27010_045EA,B27010_046MA,B27010_046EA,B27010_047EA,B27010_047MA,B27010_048EA,B27010_048MA,B27010_049EA,B27010_049MA,B27010_050MA,B27010_050EA,B27010_051MA,B27010_051EA,B27010_052MA,B27010_052EA,B27010_053EA,B27010_053MA,B27010_054EA,B27010_054MA,B27010_055EA,B27010_055MA,B27010_056MA,B27010_056EA,B27010_057MA,B27010_057EA,B27010_058MA,B27010_058EA,B27010_059EA,B27010_059MA,B27010_060EA,B27010_060MA,B27010_061MA,B27010_061EA,B27010_062MA,B27010_062EA,B27010_063MA,B27010_063EA,B27010_064EA,B27010_064MA,B27010_065EA,B27010_065MA,B27010_066EA,B27010_066MA,state
0400000US13,10241594,3158,2670877,6790,2332166,16577,1181324,24761,124890,8023,18115,3952,934225,25617,72651,6110,961,984,139082,9337,30106,4283,1021,657,6446,1747,18398,3872,887,556,82224,7563,199629,11691,2195369,8938,1557449,16257,1158486,16724,194520,9059,8005,1517,151265,8217,37949,3912,7224,1755,117197,7019,35396,3352,730,427,11155,2128,16512,2729,561,487,52843,5006,520723,13960,4003212,8420,2998990,21085,2288201,21366,351659,11916,78287,4948,194350,8524,61328,4706,25165,3082,359666,13038,78113,5981,16498,2182,10415,1679,74082,5395,31344,4433,10417,1907,138797,6696,644556,18150,1372136,4076,455549,10707,32606,3315,5106,1378,416362,10314,583,437,892,660,906319,10709,1066,673,248459,7757,216535,7531,123605,5435,319,512,30029,3229,286306,8560,10268,2173,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,320949,1506,279822,4409,147675,6235,12979,2131,368,327,89346,5877,29223,2946,231,207,34089,4256,4495,1281,108,132,517,355,12053,2386,59,106,16857,3157,7038,1522,279645,2587,233097,3452,157798,5556,16586,2617,728,496,39693,3935,16990,2188,1302,666,25399,2461,6167,1285,171,237,489,312,9506,1670,35,64,9031,1353,21149,2833,523181,2478,443252,4769,341171,6255,35237,3495,3862,966,49498,3819,11974,1336,1510,602,56575,3639,16630,2487,2192,913,1097,539,3890,1005,7906,1697,893,418,23967,2411,23354,3205,249427,864,63710,3602,9304,1561,1482,452,52560,3581,88,103,276,211,184431,3484,274,211,79854,3697,32606,2914,14656,1985,39,66,3375,863,53627,3588,1286,560,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,471739,3042,419483,6167,219592,9582,35219,4655,672,432,155206,8101,8722,3157,72,141,30619,4550,3316,1187,216,176,1142,721,949,547,328,429,24668,3962,21637,3438,345003,4218,259427,5852,186422,6720,40285,3397,885,525,25937,3193,4440,1180,1458,867,21896,2957,4077,1283,72,99,3105,1185,1792,985,56,95,12794,2557,63680,5168,619993,3266,470920,6295,351503,8575,74176,6073,7694,1568,28625,3144,5752,1617,3170,1018,63014,5034,9892,1689,2795,934,3751,1599,14796,2627,3790,1141,2198,700,25792,2969,86059,5620,258538,1852,76971,4518,4670,1285,1242,712,70904,4239,7,12,148,182,180930,4668,177,145,30051,3157,69447,4696,14133,2279,0,201,8895,1435,58227,4047,637,425,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,3069418,5586,2842243,12744,1635771,23476,134851,6683,5300,1838,1050224,20907,14997,3113,1100,560,137826,8545,27486,3097,326,255,5248,1200,7136,1687,497,423,97133,7856,89349,7118,2735327,7101,2294699,16419,1599162,19594,240693,8894,10653,1821,426406,11762,12291,2177,5494,1095,114681,5585,46627,3778,1846,694,9617,1607,5286,1505,1830,666,49475,3290,325947,13030,4933907,5716,4174672,13633,3142172,19729,388556,9776,80322,4094,531299,12909,16072,1999,16251,2237,333380,9426,90698,5015,25831,2847,14883,1905,75647,5140,10652,1779,7357,1213,108312,4427,425855,12081,1881474,3204,609419,11093,61807,4204,10103,2124,536206,10706,81,115,1222,530,1253949,12007,1505,500,362056,8202,435054,9062,137394,6502,106,109,36480,2701,281354,7314,18106,2775,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,1670417,5180,1470817,10842,884308,15478,71387,6040,3691,2202,500033,15834,10554,2237,844,610,93815,7218,16665,2376,732,461,3888,2084,5438,1937,95,120,66997,5545,105785,7948,1399542,5947,1128481,10912,833094,12329,108139,5927,5807,1647,169807,8004,7438,1537,4196,961,74410,4791,27044,2610,1329,611,7133,1444,3945,1154,252,203,34707,3460,196651,8892,2510812,5782,2066656,12149,1608252,15717,170156,6422,51665,4196,210430,7504,11132,1679,15021,2705,215873,7975,49334,4056,15958,1917,9714,2114,56943,3879,4661,1102,6375,983,72888,4767,228283,8253,987663,3468,297654,8021,19372,2160,2748,837,275208,7778,194,194,132,125,684329,8510,211,217,172947,6269,267088,6753,51192,3270,0,197,25231,2257,167660,5532,5680,1531,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,775929,4252,691761,6863,427470,9037,47210,3746,548,638,211692,8832,4708,1526,133,211,60124,5495,6652,1405,182,275,971,485,3021,1086,64,80,49234,5079,24044,3125,657621,4546,561869,6918,414585,7653,58717,3591,951,486,83338,4851,3119,986,1159,436,42030,3395,14097,2012,376,410,3338,863,1491,648,175,171,22553,2404,53722,4347,1168146,4607,999600,6525,776674,9128,104357,5472,12378,1531,97115,4273,4685,1161,4391,1006,102193,4677,25125,2409,4405,957,3095,703,25638,2620,4003,890,2482,785,37445,3139,66353,4388,500483,1796,137361,4712,8310,1100,1515,588,127182,4746,29,31,325,207,361224,4737,280,180,65217,3579,169745,4939,20109,2290,0,163,13222,1471,92651,3465,1898,836,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,755441,4361,669418,7118,391814,9769,45375,4247,2015,1163,206238,7973,23485,3369,491,498,46547,4375,8960,1982,229,258,1868,1069,6931,1707,0,177,28559,3267,39476,4352,612721,5107,479467,7223,370196,8255,54828,3533,1427,617,36382,3387,13848,2123,2786,892,42358,3492,16789,2320,367,234,3033,1002,5296,1390,190,166,16683,2159,90896,5191,1059100,4010,841751,8523,671771,8080,95974,4449,17725,1890,35662,3040,13133,2021,7486,1716,99618,5194,26403,2514,4638,894,5770,1280,18775,2185,7083,1462,2721,884,34228,2975,117731,6133,428192,2189,120641,4127,8685,1431,796,448,110852,3954,7,15,301,189,306262,4308,224,200,52554,3316,139562,4758,19778,2481,42,70,9750,1107,84352,3661,1289,557,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,1078842,4462,974141,9348,490997,12397,43403,4189,3585,1080,417713,14581,17925,3045,518,348,63795,4576,7637,1666,522,383,6969,2033,3406,1233,790,1044,44471,3747,40906,6781,898179,5672,753180,7759,474439,9024,54577,4355,5952,1521,205253,6763,10610,1984,2349,827,60896,4429,13479,1748,1116,568,10744,2078,3118,1035,1566,820,30873,3161,84103,5634,1708985,4580,1419881,8887,957531,12669,107099,6355,54736,3825,274732,9193,17326,2385,8457,1464,180536,6780,25135,2942,14208,1826,10047,1642,53788,3748,5125,1038,7127,1416,65106,3961,108568,5710,684934,2637,193915,6718,11898,1656,1366,472,180208,6666,102,138,341,208,489369,7478,201,156,130729,5035,138708,4570,55927,3361,0,195,23766,2356,140038,5425,1650,576,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,1175200,4887,1068783,9071,445654,13250,49894,6343,2149,949,554684,14735,16402,2674,0,214,70350,6257,10354,2091,281,295,3989,1059,3816,1161,181,255,51729,5625,36067,4744,1001167,6655,782726,9708,482895,11748,73698,5133,3076,1234,207797,8583,11540,2238,3720,1520,65909,5242,17229,2522,1140,696,6372,1587,3825,1191,1055,527,36288,3642,152532,7909,1728794,5738,1353140,12586,904580,13207,141649,7232,43858,3640,237239,9343,14862,2140,10952,2093,184813,8240,35368,3967,8456,1861,5596,1061,53556,4544,8124,2193,4830,1316,68883,4616,190841,8017,675097,2832,242089,7775,19735,2452,3235,890,218386,7269,195,195,538,346,429799,7726,2192,801,118475,5729,103619,4947,67928,3980,0,214,17217,2246,120368,4853,3209,979,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,271746,2109,242615,3622,146776,5236,15800,2165,1553,1295,72989,4448,5474,1735,23,40,15706,2149,3148,872,28,47,659,416,1260,722,213,264,10398,1668,13425,2009,247225,2406,190814,4295,137710,4900,23827,2523,632,311,24821,2521,2625,945,1199,677,18003,2061,4916,1402,231,223,3060,1075,326,226,468,347,9002,1618,38408,3617,542786,1936,426447,4621,315072,6679,51982,3266,8477,1238,40881,3582,6530,1256,3505,925,61620,3726,10101,1760,2110,579,1964,659,22683,2505,2973,729,2249,709,19540,1939,54719,3476,259892,1188,74342,3826,5666,1181,1150,493,66856,3643,230,232,440,286,185035,3810,502,402,43108,3144,55754,3662,22741,2215,59,77,9255,1361,53616,3538,515,370,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,1419540,4467,1289680,8555,775521,15694,63983,4762,7999,3890,409067,14913,33110,4515,0,203,75784,6276,17187,2757,826,418,2564,910,11477,2707,349,407,43381,4534,54076,6266,1262831,5310,1065440,9786,766194,10856,90384,6287,5204,1403,184066,9157,17195,2447,2397,903,67467,4387,21758,2621,1190,500,5732,1384,5012,1083,942,477,32833,3601,129924,6255,2397046,4058,2018423,9960,1546094,12878,180133,7529,32787,3809,216361,7922,33959,3154,9089,2050,204702,6560,50263,3817,13535,1840,4107,1005,36152,3338,18650,2336,3132,804,78863,3766,173921,9590,878454,2031,224797,6427,36560,2940,4599,1068,182716,5505,656,307,266,264,645981,6546,1442,465,261256,6783,127705,4722,51799,4013,227,191,13853,1881,189699,5096,7676,1759,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,1478961,4244,1348417,8643,844680,13297,71200,6446,2061,1482,421509,12473,8710,2467,257,249,108659,6205,16468,2241,143,148,2881,981,4950,2003,36,59,84181,6324,21885,3115,1546107,5202,1376784,7733,927311,11783,148997,6446,2905,919,290682,11275,5010,1377,1879,747,88818,5784,29008,3306,803,430,9216,1793,3493,1632,892,504,45406,3687,80505,5230,2689136,3717,2371113,9244,1752896,15221,177281,7790,24488,3046,403986,12703,7916,1701,4546,1771,234671,7488,49658,4149,9186,1398,4966,1112,58539,4298,5217,1394,4812,1252,102293,5333,83352,5995,1071418,1776,285767,7930,46825,3354,5230,1073,232924,7637,287,313,501,455,781592,8203,1388,517,251031,8018,210127,6719,108710,5715,46,76,16205,2307,194085,5972,4059,983,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,2312692,4935,2100519,10050,1222055,14099,96829,5508,1647,733,770241,13292,9377,1683,370,265,142996,6991,20656,2472,1124,377,4238,1005,6051,1505,320,257,110607,6056,69177,5733,2063746,5705,1740036,11188,1184154,13613,152147,5621,5942,1304,387051,8870,6794,1526,3948,1049,118453,5640,30945,2939,1798,640,15146,2176,5430,1273,1900,641,63234,3695,205257,8344,3850114,4643,3254909,11310,2403916,15774,285505,7836,63087,3857,476375,10752,9812,1515,16214,2186,367315,7867,63806,3948,31763,2515,18054,2076,106545,5608,9155,1272,11279,1600,126713,4445,227890,7437,1626604,2485,353840,7841,31991,2334,4359,976,316923,7524,64,75,503,296,1265549,8398,1369,467,490634,8965,336169,7183,96384,4254,0,170,27213,2425,313780,7827,7215,1538,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,1372988,4242,1242992,8045,819422,9532,65561,4834,892,423,349569,9943,7201,1635,347,252,82791,5571,15836,2498,147,129,1947,746,2594,921,119,130,62148,4810,47205,4396,1171306,4657,1022480,7331,741879,9198,87210,4566,4300,1204,180117,6072,5712,1151,3262,1135,64401,4292,21725,2541,812,483,3780,872,2168,755,1265,571,34651,3223,84425,4828,2145759,4406,1874510,7928,1454672,9688,155640,5701,27156,2503,221558,7088,7424,1110,8060,1478,162688,5017,43104,3189,9984,1271,9901,1213,31003,2428,5357,1092,4538,877,58801,3263,108561,5312,829146,1887,206416,6343,16980,1745,3072,709,186172,5742,26,34,166,113,620412,6288,692,346,110725,4669,288438,6495,37621,2924,52,85,22009,2001,160875,4843,2318,859,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,763456,4496,681890,7608,267541,9286,42108,4558,1002,573,355421,10404,14761,2650,1057,881,44573,4996,6514,1729,702,952,1596,760,4392,1655,593,696,30776,4165,36993,5405,598848,7000,421180,8386,291778,8179,50574,4331,1676,747,63162,5258,12097,2442,1893,769,34140,3780,8867,1811,566,379,5551,1594,4544,1468,61,73,14551,2099,143528,7869,1107017,6538,796763,10509,577706,11009,85765,5452,30185,2968,79635,5560,15454,2533,8018,1666,140798,8072,21987,3012,7546,1614,4788,1322,50555,4568,8659,1873,3560,976,43703,4412,169456,7932,451487,2877,137814,5380,7255,1683,1314,612,128805,5257,251,279,189,232,311896,5374,318,238,52251,3470,91451,4559,61944,4585,0,217,11517,1774,94415,4645,1777,670,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,1464725,5709,1317514,9531,756405,16479,93140,7058,6299,2257,438484,14855,21881,3963,1305,885,72705,6674,12689,2223,426,340,4489,1455,6297,1540,98,119,48706,5595,74506,5800,1270133,6157,990930,8768,762419,10466,107292,5276,6078,1681,98309,5654,10989,2018,5843,1582,64098,4339,21623,2312,1363,581,8787,1853,4741,1364,585,505,26999,2986,215105,8980,2291433,5347,1831369,12113,1405674,13720,208507,6783,64445,4240,114376,5525,21279,2518,17088,2562,205897,7876,40738,3115,15465,2197,12860,1990,54297,4371,9759,1584,5179,1147,67599,4359,254167,9064,974035,3109,334815,7870,20194,2191,3724,878,309535,7873,452,470,910,473,634727,8628,595,291,160761,6129,227355,6638,49600,3808,118,156,30130,2794,166168,6106,4493,1105,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,240764,1888,215121,3201,99956,6099,20420,3228,318,242,89437,6416,4716,1484,274,450,11779,1974,1486,705,0,174,268,357,794,404,0,174,9231,1638,13864,2425,213907,2122,170467,3575,104670,4674,26625,2519,775,428,32750,3405,3956,1052,1691,734,13043,2050,3462,1324,35,58,813,397,833,413,578,547,7322,1815,30397,2774,396595,2168,317805,4012,217703,5661,48822,3971,5581,1361,38256,3788,4191,1317,3252,900,36414,3186,6500,1382,1308,593,1635,610,7115,1205,1838,715,2281,804,15737,1912,42376,3172,184979,1409,55276,3160,2378,618,543,280,52007,3148,0,174,348,225,128631,3271,57,80,23614,2057,50779,3422,8081,1274,0,174,8197,1249,37903,2744,1072,552,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,500004,2495,443413,5581,274886,8097,30073,3124,846,648,125161,7783,12447,2437,0,163,30876,3590,10981,3147,196,324,316,246,2829,820,31,54,16523,2269,25715,3567,411080,3329,324647,5338,247740,5000,45090,3756,1088,525,21728,2553,7389,1374,1612,662,24767,2971,11232,2356,394,317,1766,660,1432,516,151,151,9792,1765,61666,4438,698072,2777,574142,6090,456545,7053,73164,4234,8873,1244,22762,2472,9204,1460,3594,903,56387,3178,16324,2158,2877,763,1256,408,10990,1573,3138,701,1342,513,20460,1873,67543,4179,282297,1414,83475,3702,6688,1091,456,219,76127,3788,5,10,199,187,196962,3953,148,123,32707,2145,83845,3227,13475,1616,0,163,9173,1061,57614,2897,1860,790,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
