GEO_ID,B19080_001E,B19080_001M,B19080_002E,B19080_002M,B19080_003E,B19080_003M,B19080_004E,B19080_004M,B19080_005E,B19080_005M,NAME,B19080_001EA,B19080_001MA,B19080_002EA,B19080_002MA,B19080_003MA,B19080_003EA,B19080_004MA,B19080_004EA,B19080_005EA,B19080_005MA,state
0400000US27,30489,338,54814,507,83576,798,128211,1271,230045,3808,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,16709,415,33256,947,55345,802,89795,1368,156611,3471,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,23049,426,42496,580,66583,533,104248,1133,187262,3454,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23128,917,42022,1083,65396,1694,102619,1859,176155,5708,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,27095,657,47702,943,72446,845,109936,1396,190832,4577,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,26002,696,46870,833,71031,813,110027,1482,194671,5994,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,31311,843,59002,1434,90597,1588,139385,2352,242999,6478,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,31197,344,62096,607,100518,626,160114,1343,250001,-333333333,New Jersey,null,null,null,null,null,null,null,null,"250,000+",***,34
0400000US35,18895,723,36029,827,58817,1516,97488,1936,172299,3840,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,23846,301,50118,325,82763,669,137968,964,250001,-333333333,New York,null,null,null,null,null,null,null,null,"250,000+",***,36
0400000US37,22302,272,41739,359,66158,486,105929,877,198193,2633,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,25888,1116,49426,1554,76421,1335,115992,2215,201554,10337,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,22646,298,42480,338,67578,499,105856,555,188255,2270,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,21251,342,39357,641,61806,533,98549,1156,175733,2970,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,25340,516,47739,866,74210,1035,115121,1242,207513,3276,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,23529,257,46229,361,73723,470,116684,749,214783,1582,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,23205,1183,49032,2046,80726,1552,125235,2818,224742,12708,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,21142,359,39671,711,62943,825,100911,919,184853,3216,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,24381,1038,44033,1703,69376,1690,105125,2118,179750,5732,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,21483,262,40486,396,63291,687,101145,647,188406,4375,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24682,250,46633,298,74023,507,119599,907,222339,2028,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US49,32198,754,56249,846,82125,920,120976,1114,209232,5910,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US50,24462,1192,45976,1906,71129,1518,109605,2616,202471,8279,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US51,30066,479,56482,605,89091,853,142134,1071,250001,-333333333,Virginia,null,null,null,null,null,null,null,null,"250,000+",***,51
0400000US53,30704,460,56261,542,86738,674,134998,1127,245418,3031,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US54,17280,372,33631,981,54975,1289,89358,1863,161008,5858,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US55,25753,348,46966,453,72513,563,110328,749,190831,2270,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US56,25902,1605,47833,2289,74139,2439,110619,2953,175046,5940,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US72,6572,255,14496,388,25286,671,46056,972,90180,2108,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
