GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001EA,B17007_001MA,B17007_002EA,B17007_002MA,B17007_003MA,B17007_003EA,B17007_004EA,B17007_004MA,B17007_005EA,B17007_005MA,B17007_006MA,B17007_006EA,B17007_007EA,B17007_007MA,B17007_008MA,B17007_008EA,B17007_009EA,B17007_009MA,B17007_010EA,B17007_010MA,B17007_011MA,B17007_011EA,B17007_012EA,B17007_012MA,B17007_013MA,B17007_013EA,B17007_014MA,B17007_014EA,B17007_015EA,B17007_015MA,B17007_016MA,B17007_016EA,B17007_017MA,B17007_017EA,B17007_018MA,B17007_018EA,B17007_019MA,B17007_019EA,B17007_020EA,B17007_020MA,B17007_021MA,B17007_021EA,B17007_022MA,B17007_022EA,B17007_023EA,B17007_023MA,B17007_024EA,B17007_024MA,B17007_025EA,B17007_025MA,B17007_026MA,B17007_026EA,B17007_027MA,B17007_027EA,B17007_028MA,B17007_028EA,B17007_029EA,B17007_029MA,B17007_030EA,B17007_030MA,B17007_031MA,B17007_031EA,B17007_032MA,B17007_032EA,B17007_033MA,B17007_033EA,B17007_034EA,B17007_034MA,B17007_035EA,B17007_035MA,B17007_036EA,B17007_036MA,B17007_037MA,B17007_037EA,B17007_038MA,B17007_038EA,B17007_039MA,B17007_039EA,B17007_040EA,B17007_040MA,B17007_041EA,B17007_041MA,B17007_042MA,B17007_042EA,B17007_043EA,B17007_043MA,state
0400000US30,229684,8627,56945,4093,26637,3153,36,69,263,238,7903,1625,2994,886,3250,921,4042,1057,4107,939,2877,848,1165,422,30308,2730,511,352,85,142,8650,1819,4894,1188,2268,777,2742,817,5417,1071,2903,704,2838,643,172739,7631,92065,4542,0,174,32,53,11582,1929,20800,2018,11924,1740,11148,1654,15806,1700,11426,1378,9347,1145,80674,4694,0,174,14,23,8308,1726,13613,1998,7445,1512,9236,1527,14287,1626,12876,1266,14895,1500,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,376363,9232,82032,3638,36564,2699,531,333,703,388,12393,1800,6604,1160,3793,1018,4047,762,4303,947,2521,700,1669,504,45468,2936,420,314,884,553,14927,2031,4681,966,3290,887,5315,1043,5871,1023,2999,569,7081,1218,294331,8058,154425,5534,0,163,0,163,21199,2062,37214,2704,21748,2398,22845,2102,23599,2218,16313,1765,11507,1103,139906,4382,0,163,0,163,14184,1908,26087,2020,11045,1304,13675,1548,25144,1715,21469,1445,28302,1959,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,613583,16792,141843,8708,67658,5400,395,301,1523,668,10042,2027,11422,2169,8094,1700,12431,2275,13638,1567,6813,1260,3300,769,74185,5489,349,352,628,379,14830,2040,13604,2157,9214,1892,10499,1608,12381,1955,7203,1317,5477,1114,471740,13835,264451,8785,0,211,0,211,17945,2661,66042,3777,45467,3985,42519,3575,40939,3050,33687,2808,17852,1634,207289,8200,0,211,0,211,17090,2299,39377,3663,24215,2778,29901,3190,33418,2929,34723,2182,28565,2373,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,270715,8770,47420,3550,19830,2130,181,171,665,518,4955,1189,3104,1016,985,453,2441,727,4490,1088,1850,628,1159,424,27590,2977,106,126,284,235,4646,1530,5779,1554,2873,1030,3343,901,5170,1167,2564,868,2825,797,223295,7526,111747,4889,0,192,0,192,9986,1873,27207,2442,13377,1656,18856,2130,20714,1912,12678,1289,8929,1127,111548,4554,0,192,0,192,10049,1796,17365,1879,9938,1785,14695,1920,21957,1887,18363,1770,19181,1881,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1420533,21251,300968,9991,126274,5721,487,302,1240,492,17182,2504,21372,2667,16704,2264,21420,2215,24890,2700,14366,1946,8613,1373,174694,7711,415,210,1138,478,22371,2816,24833,2510,18224,2323,23601,2405,31107,3215,23658,2654,29347,2429,1119565,18332,546362,11635,0,206,340,437,23490,2910,134925,6896,87088,5388,96375,5177,95071,3821,60796,3610,48277,2583,573203,10830,0,206,0,206,21062,2528,98612,4464,58295,3922,74642,4476,95688,4586,102692,3856,122212,4475,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,409344,11076,118011,6156,54952,3525,190,367,475,321,10282,1786,8713,1622,7883,1356,9642,1668,11048,1706,4630,1076,2089,714,63059,4431,186,216,447,400,9571,1578,9957,1756,6330,1462,8594,1540,11400,1691,9982,1440,6592,1001,291333,10184,144879,6693,0,201,138,225,13537,2534,28346,2537,21095,2753,20310,2528,25175,2622,21110,1972,15168,1809,146454,6379,0,201,0,201,8754,1572,22971,2709,12654,1914,16370,2158,31149,2703,26970,2151,27586,2064,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4003816,29299,981288,18991,436654,12393,2281,668,5584,1241,71007,5430,81857,4807,57212,4428,66211,4395,83453,4826,43698,2874,25351,2461,544634,13686,2624,719,6515,1358,79266,5194,89178,4918,57004,3644,68436,5059,90472,5523,67475,3660,83664,4742,3022528,28369,1477520,19688,0,200,309,234,83830,5385,402785,10383,240010,7406,236292,7690,234650,7823,165415,4923,114229,4747,1545008,18368,0,200,194,169,84561,4775,344018,8770,165713,7411,182278,5769,238705,7454,246690,7124,282849,5635,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1932160,24351,499158,14512,213728,8229,895,540,4678,1257,44916,4112,34251,3497,22202,2892,32749,3259,47471,3509,16630,1886,9936,1362,285430,10526,964,479,2747,1016,63012,4963,40155,4128,26941,3602,37959,3367,48972,3536,32409,2815,32271,3012,1433002,19255,707811,12107,0,207,0,207,55696,4905,179403,7241,119404,5809,118370,5129,107639,3847,77425,4105,49874,3192,725191,12185,0,207,112,136,47416,3706,129557,5703,71552,4082,95066,4793,122020,5580,128004,4621,131464,4513,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169994,6247,38548,3136,17090,2071,112,145,151,180,6927,1621,2987,887,1192,453,1385,452,2405,628,973,375,958,437,21458,2447,25,35,90,67,8798,1578,2622,854,1013,410,1717,775,2007,644,2576,873,2610,566,131446,5696,73495,4000,0,161,0,161,12248,2522,21236,1811,10527,1865,9402,1399,10524,1270,5614,826,3944,774,57951,3488,0,161,0,161,8852,1288,11617,1589,5411,1317,5354,968,7506,1128,7019,948,12192,1323,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2367255,21977,602280,14746,279099,9562,1839,832,4620,1206,57448,4262,47058,3592,33376,3356,47143,3372,56824,3693,19342,1991,11449,1538,323181,9906,1736,783,3835,1119,71929,4893,46226,3953,28432,2659,44912,3215,60852,3779,32725,2319,32534,2358,1764975,17409,887080,12231,0,193,205,158,74911,3761,215497,7383,125932,5483,138138,5283,152321,5577,104972,5060,75104,3042,877895,11638,0,193,361,245,67956,4680,137526,5567,66715,4064,109940,5196,157675,5655,156199,5204,181523,4334,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,718536,12549,200713,6229,88851,4554,192,159,905,372,24752,2815,13357,1758,11454,1809,12372,1314,16629,1685,5934,888,3256,633,111862,4316,519,333,1612,636,27147,2423,15735,1798,10254,1879,13806,1729,19685,1610,12263,1444,10841,1173,517823,10600,267176,7692,0,161,131,124,28439,2530,61485,3351,41781,3378,37911,2531,44170,2538,31343,2099,21916,1547,250647,6449,0,161,7,14,20957,2466,37501,2854,19937,1908,31389,2566,43508,2149,46047,2330,51301,2696,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,949887,16558,245328,9736,111602,5712,940,427,2653,753,25871,2467,20284,2643,12206,1628,14137,1952,21382,2485,8706,1356,5423,1267,133726,6034,391,336,2538,1004,32815,2856,21461,2925,12399,1769,15839,1970,21538,2440,13599,1944,13146,1905,704559,12049,353569,8027,0,207,174,275,31488,3761,95578,4710,58892,4184,48643,3536,50058,3202,42881,2700,25855,2318,350990,7948,0,207,143,162,27646,2779,71336,4089,39053,4094,39108,2727,54591,3413,60139,3118,58974,3009,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2550191,20542,652269,11387,278828,9029,926,437,3373,932,59250,5029,49376,3926,32891,3273,43667,3188,52276,3567,23277,2194,13792,1687,373441,9111,1550,774,3105,791,69885,4140,57058,4328,35711,3512,51499,3865,65499,3624,39951,2940,49183,3123,1897922,17359,930605,12714,0,179,241,184,56974,4159,224364,7010,128524,5190,144916,5451,162456,5440,118646,4240,94484,3740,967317,11998,0,179,110,136,57478,3853,169600,6204,77228,4155,104886,4434,158224,5083,174544,5020,225247,5848,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,214097,8097,48694,3607,19874,2435,87,97,126,157,5255,1611,3465,1128,1696,590,2827,1009,3884,1052,2169,855,365,290,28820,2940,0,217,311,275,5070,1754,3012,984,1315,562,3944,1152,6709,1488,3520,891,4939,1000,165403,7074,82611,4926,0,217,0,217,5056,1155,22709,2567,11388,1748,12390,1675,13449,2027,9925,1591,7694,1189,82792,4403,0,217,0,217,3924,1160,13842,1838,6527,1409,9644,1765,14327,1750,17089,1491,17439,1548,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,911568,19690,245194,9504,107273,6797,252,262,995,519,20212,3000,16132,2858,13510,2393,15944,2292,25169,2960,8792,1601,6267,1308,137921,6885,398,375,2027,953,27102,3285,17503,2409,13828,2453,17780,2412,24601,2898,18517,2369,16165,1848,666374,16693,330043,11094,0,211,290,346,30278,3670,81634,4760,52311,4210,50131,3620,52198,3379,38366,2984,24835,2205,336331,9571,0,211,0,211,19483,2774,53967,3770,34784,3356,47663,3848,58803,3825,60303,3587,61328,3294,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,183622,6278,42074,3105,21276,2217,145,152,252,215,7395,1533,3966,1090,2795,1083,1709,529,3018,826,1241,411,755,272,20798,2273,107,136,318,247,6179,1185,2365,817,2080,837,2757,761,2450,717,1690,573,2852,632,141548,5866,76719,4109,0,163,122,222,8804,1639,16467,1724,10233,1563,12451,1537,14125,1857,8257,1316,6260,1093,64829,3553,0,163,20,36,7427,1177,10284,1507,4856,999,6496,1331,9603,1544,11257,1275,14886,1183,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1232988,19381,326859,12435,138233,7012,487,305,1506,677,24698,3424,21505,2869,15681,2283,27329,3282,29398,2926,10308,1281,7321,1232,188626,8669,694,602,1934,848,38507,3995,25918,3242,16068,2250,28451,2911,32919,3313,20134,2174,24001,1885,906129,17244,456314,12341,0,208,0,208,42427,4226,110376,5279,66778,4543,75989,4386,73275,4618,56247,3283,31222,2297,449815,9648,0,208,0,208,35303,3772,85620,5175,40207,3617,58686,3956,74159,4256,77965,3911,77875,3415,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4319517,38717,1075753,21755,463605,13717,2690,1164,9853,1972,116558,7090,81412,6984,45715,3941,61414,4377,87509,4823,35592,2943,22862,2586,612148,16222,1354,491,7703,1610,151823,7857,96635,6102,52228,3764,74242,5210,95563,5267,66192,4045,66408,4537,3243764,31826,1734038,22633,49,79,529,449,152438,8582,504580,12812,307621,10357,269034,9250,246531,7774,157147,5739,96109,4519,1509726,21510,279,329,188,194,115547,5935,319931,11308,158755,7477,195486,9374,257726,7717,233779,7660,228035,6486,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,424742,13843,112227,7708,52853,4648,930,582,1206,658,22189,3004,10901,1994,4188,1019,4886,1200,4816,1222,2384,845,1353,547,59374,5075,630,431,790,357,24297,3052,9668,2023,5347,1307,5090,1470,4776,1200,3353,972,5423,1142,312515,10157,160765,6953,0,192,225,247,23575,2984,43375,3710,27811,2782,23732,2211,19912,2041,13093,1623,9042,1459,151750,6087,0,192,104,195,20182,2187,32520,3297,18787,2223,15966,2012,20447,2295,21448,2027,22296,1657,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,150211,4677,33411,2969,15658,2429,9,18,240,207,4261,1590,2934,1047,1655,672,1669,641,2718,732,1228,362,944,440,17753,1637,0,157,262,228,4706,1011,2577,718,682,307,2241,699,3449,668,1781,519,2055,501,116800,4300,57234,3113,0,157,9,18,5959,1283,12083,1249,7624,1139,9152,1488,9952,1212,8030,847,4425,734,59566,2941,0,157,0,157,4981,1143,9769,1258,5311,1054,5279,774,11338,1175,11780,1265,11108,1064,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1533014,21857,348448,11361,154729,7890,1127,669,2122,885,49068,4200,21764,2786,18282,2367,19895,2720,25160,2717,11100,1688,6211,1439,193719,7696,986,587,2406,791,53475,3923,26787,2616,15534,2440,23204,2466,32561,2708,17170,2022,21596,1955,1184566,17332,581302,10892,51,93,680,574,46958,3454,158705,5363,92705,4909,89487,4623,94411,4908,60703,3860,37602,2936,603264,11712,0,204,0,204,46240,3760,117135,5550,60778,4295,82720,4583,101058,3898,97405,3488,97928,4012,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1571110,22030,354105,10916,166604,8222,1361,590,2933,955,37689,3944,31369,3477,18822,2979,22200,2596,31824,2842,12612,1929,7794,1673,187501,6935,1162,534,4253,1146,44388,3807,28397,3250,16192,2323,24176,2620,29624,2613,20696,2186,18613,1860,1217005,20407,634405,14633,55,100,106,167,59017,4560,189006,7906,97399,5541,90907,4835,94986,4806,63384,3922,39545,2567,582600,12178,81,137,298,313,55667,3863,126385,6053,57671,4183,67400,3949,92431,5006,91386,3649,91281,3167,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,352052,9130,118569,5895,51185,3899,316,362,724,457,10538,2123,8077,1745,6477,1430,8402,1616,9989,1665,4257,1109,2405,745,67384,4010,211,218,669,474,13268,2415,10588,1876,7506,1544,8388,1319,12592,1863,7002,1246,7160,1287,233483,6879,116409,5020,0,200,0,200,8863,1834,19867,2058,16497,1961,18450,2024,23181,2712,17365,1737,12186,1380,117074,3847,0,200,0,200,6031,1431,11514,1763,9248,1628,11033,1622,21040,2034,26417,2015,31791,2516,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1245600,17046,288739,9721,131586,6532,666,328,2200,580,45370,5194,18554,2324,11173,1562,14267,1593,23552,2053,9419,1474,6385,972,157153,6586,1082,493,2915,701,50091,4163,17107,1890,12039,1576,15467,1811,23966,2310,15041,1434,19445,1830,956861,16250,487555,9732,55,92,299,276,50466,3754,119567,4682,71333,4129,73230,3848,79445,3463,54025,2461,39135,2291,469306,9653,0,151,14,24,48835,3988,77316,3498,40757,3109,53570,3324,78892,3241,74302,3234,95620,3539,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,116543,5041,26796,2659,11920,1698,136,150,78,103,3959,888,1524,654,882,470,1649,790,1854,756,1363,625,475,368,14876,1750,0,201,271,197,3765,784,2283,911,949,612,1999,728,2346,741,1835,582,1428,533,89747,4867,49018,3276,0,201,0,201,5635,1192,11323,1710,8069,1413,5586,1320,8755,1330,5069,887,4581,982,40729,2870,0,201,0,201,4166,1093,5513,1109,4012,1287,3558,970,9365,1344,6497,981,7618,1150,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,530769,12554,300234,10270,132258,6697,962,613,707,445,8885,1873,14392,2069,15971,2739,22605,2851,32580,3467,17614,2450,18542,2124,167976,6502,0,262,698,222,8505,1633,17939,2789,13974,2177,21480,2855,34418,3036,35891,2773,35071,3090,230535,7778,112898,5503,0,262,0,262,3927,1413,16368,2570,17972,2625,22439,2701,20638,2824,18723,1945,12831,2026,117637,6057,0,262,27,55,1270,675,12493,2340,13713,2354,16774,2504,24348,2349,27035,2370,21977,2559,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
