GEO_ID,B08528_001E,B08528_001M,B08528_002E,B08528_002M,B08528_003E,B08528_003M,B08528_004E,B08528_004M,B08528_005E,B08528_005M,B08528_006E,B08528_006M,B08528_007E,B08528_007M,B08528_008E,B08528_008M,B08528_009E,B08528_009M,B08528_010E,B08528_010M,B08528_011E,B08528_011M,B08528_012E,B08528_012M,B08528_013E,B08528_013M,B08528_014E,B08528_014M,B08528_015E,B08528_015M,B08528_016E,B08528_016M,B08528_017E,B08528_017M,B08528_018E,B08528_018M,B08528_019E,B08528_019M,B08528_020E,B08528_020M,B08528_021E,B08528_021M,B08528_022E,B08528_022M,B08528_023E,B08528_023M,B08528_024E,B08528_024M,B08528_025E,B08528_025M,B08528_026E,B08528_026M,B08528_027E,B08528_027M,B08528_028E,B08528_028M,B08528_029E,B08528_029M,B08528_030E,B08528_030M,B08528_031E,B08528_031M,B08528_032E,B08528_032M,B08528_033E,B08528_033M,B08528_034E,B08528_034M,B08528_035E,B08528_035M,B08528_036E,B08528_036M,B08528_037E,B08528_037M,B08528_038E,B08528_038M,B08528_039E,B08528_039M,B08528_040E,B08528_040M,B08528_041E,B08528_041M,B08528_042E,B08528_042M,B08528_043E,B08528_043M,B08528_044E,B08528_044M,B08528_045E,B08528_045M,B08528_046E,B08528_046M,B08528_047E,B08528_047M,B08528_048E,B08528_048M,B08528_049E,B08528_049M,B08528_050E,B08528_050M,B08528_051E,B08528_051M,B08528_052E,B08528_052M,B08528_053E,B08528_053M,B08528_054E,B08528_054M,B08528_055E,B08528_055M,B08528_056E,B08528_056M,B08528_057E,B08528_057M,B08528_058E,B08528_058M,B08528_059E,B08528_059M,B08528_060E,B08528_060M,B08528_061E,B08528_061M,B08528_062E,B08528_062M,B08528_063E,B08528_063M,B08528_064E,B08528_064M,B08528_065E,B08528_065M,B08528_066E,B08528_066M,B08528_067E,B08528_067M,B08528_068E,B08528_068M,B08528_069E,B08528_069M,B08528_070E,B08528_070M,NAME,B08528_001EA,B08528_001MA,B08528_002EA,B08528_002MA,B08528_003EA,B08528_003MA,B08528_004MA,B08528_004EA,B08528_005MA,B08528_005EA,B08528_006MA,B08528_006EA,B08528_007MA,B08528_007EA,B08528_008EA,B08528_008MA,B08528_009EA,B08528_009MA,B08528_010MA,B08528_010EA,B08528_011EA,B08528_011MA,B08528_012EA,B08528_012MA,B08528_013EA,B08528_013MA,B08528_014EA,B08528_014MA,B08528_015EA,B08528_015MA,B08528_016EA,B08528_016MA,B08528_017EA,B08528_017MA,B08528_018MA,B08528_018EA,B08528_019MA,B08528_019EA,B08528_020MA,B08528_020EA,B08528_021EA,B08528_021MA,B08528_022EA,B08528_022MA,B08528_023EA,B08528_023MA,B08528_024EA,B08528_024MA,B08528_025EA,B08528_025MA,B08528_026EA,B08528_026MA,B08528_027EA,B08528_027MA,B08528_028MA,B08528_028EA,B08528_029MA,B08528_029EA,B08528_030MA,B08528_030EA,B08528_031MA,B08528_031EA,B08528_032MA,B08528_032EA,B08528_033MA,B08528_033EA,B08528_034MA,B08528_034EA,B08528_035MA,B08528_035EA,B08528_036EA,B08528_036MA,B08528_037EA,B08528_037MA,B08528_038MA,B08528_038EA,B08528_039MA,B08528_039EA,B08528_040MA,B08528_040EA,B08528_041MA,B08528_041EA,B08528_042MA,B08528_042EA,B08528_043MA,B08528_043EA,B08528_044MA,B08528_044EA,B08528_045MA,B08528_045EA,B08528_046EA,B08528_046MA,B08528_047EA,B08528_047MA,B08528_048MA,B08528_048EA,B08528_049MA,B08528_049EA,B08528_050MA,B08528_050EA,B08528_051MA,B08528_051EA,B08528_052MA,B08528_052EA,B08528_053EA,B08528_053MA,B08528_054MA,B08528_054EA,B08528_055MA,B08528_055EA,B08528_056EA,B08528_056MA,B08528_057EA,B08528_057MA,B08528_058EA,B08528_058MA,B08528_059MA,B08528_059EA,B08528_060MA,B08528_060EA,B08528_061MA,B08528_061EA,B08528_062MA,B08528_062EA,B08528_063EA,B08528_063MA,B08528_064EA,B08528_064MA,B08528_065MA,B08528_065EA,B08528_066MA,B08528_066EA,B08528_067MA,B08528_067EA,B08528_068EA,B08528_068MA,B08528_069EA,B08528_069MA,B08528_070MA,B08528_070EA,state
0400000US13,4786881,26858,3522607,29224,3319131,28488,203476,9129,281993,11886,309365,11433,220360,9879,181619,7371,264817,10311,6120,1971,3771733,28411,2787639,25373,2657067,25255,130572,6254,229896,9952,268257,10434,177201,8798,145959,6785,159337,8268,3444,1116,471774,13828,346833,13253,327715,13039,19118,2656,23178,2657,29768,3246,21493,3062,15636,2490,33439,3417,1427,1120,101998,7266,77351,6329,76112,6257,1239,589,7427,1751,4567,1044,5920,1432,4781,1604,1844,728,108,189,75341,5370,50177,4323,47913,4160,2264,794,6949,2101,1500,675,5353,951,6087,1299,5143,1426,132,149,89573,5771,70220,4859,67023,4764,3197,1184,4042,1017,2892,1207,4283,1225,2907,1211,5177,1638,52,90,276462,9732,190387,7643,143301,6934,47086,4089,10501,1682,2381,775,6110,1378,6249,1664,59877,5198,957,524,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,707361,8134,440586,8477,416016,8243,24570,2702,44471,3581,24227,2627,65469,4004,89164,3938,42582,3601,862,502,477556,7985,297398,6689,282952,6921,14446,2228,29840,2826,18840,2239,44942,3259,64858,3697,21291,2211,387,322,93843,5648,58862,4402,55123,4132,3739,1304,5982,982,2848,942,10682,1577,9437,1885,5804,1470,228,272,43332,3253,33658,3152,33264,3206,394,293,2508,734,602,324,4424,1274,1212,574,928,549,0,198,38496,3353,19809,2673,19292,2683,517,282,2573,843,1000,402,3813,1171,9014,1231,2259,802,28,51,23490,2715,15407,2464,14855,2516,552,440,1908,685,779,444,892,407,3505,911,999,609,0,198,30644,2673,15452,1649,10530,1444,4922,1223,1660,538,158,160,716,378,1138,441,11301,1892,219,153,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,746284,10995,523435,10877,483552,10240,39883,3745,58197,4429,49985,3537,39766,3737,24057,2620,48828,3911,2016,718,590389,11358,424521,10352,396761,10223,27760,3152,45746,3894,41435,3485,31439,3119,17920,2275,28372,2967,956,476,74951,4690,52157,3559,49550,3498,2607,828,6552,1573,4764,1240,3648,1117,3659,1379,3999,1269,172,132,4607,1040,2082,712,2082,712,0,198,662,379,360,291,588,382,889,380,26,46,0,198,17463,2032,11024,1923,9319,1668,1705,708,2105,860,961,443,1348,488,214,173,1623,725,188,181,14868,2056,10108,1686,9626,1672,482,364,1447,594,1016,438,1224,767,532,385,434,398,107,175,44006,3786,23543,2625,16214,2200,7329,1571,1685,684,1449,528,1519,925,843,465,14374,2272,593,393,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6113959,23493,4558343,22895,4340008,24511,218335,7899,546047,11156,395045,9785,209755,6719,115213,6446,279239,8613,10317,1418,4453877,24462,3326080,22133,3182911,22464,143169,6025,387108,9249,328019,8796,163618,5703,83113,5633,159672,5515,6267,1244,475277,14144,366669,11848,349364,11379,17305,2209,37172,3589,27246,2594,13113,1903,8381,1663,21611,2168,1085,584,591248,11993,465119,12355,457163,12260,7956,1353,63014,4066,22370,2469,16598,1872,12449,1974,11607,1664,91,91,177602,6196,120498,4972,114494,4602,6004,1289,28305,2399,8302,1561,5992,1182,5114,1992,9026,1478,365,243,117743,6091,87399,5346,83260,5199,4139,1097,11556,1917,5100,1151,3391,1073,1444,579,8360,1306,493,392,298212,9371,192578,7538,152816,6270,39762,3706,18892,2082,4008,1003,7043,1306,4712,1329,68963,4791,2016,622,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3077325,20964,2333338,21381,2244917,20761,88421,5588,283815,8513,160198,7800,106522,6330,47143,2985,142100,6183,4209,972,2535440,21602,1943794,20202,1882899,20067,60895,4169,236585,8027,141418,7232,86551,5230,40605,2737,84078,4433,2409,793,271751,9454,210894,8536,204484,8165,6410,1429,23705,2379,12921,2053,7656,1410,2950,857,12962,1926,663,426,23667,2520,16432,2162,16136,2093,296,226,3240,1127,759,438,2632,1040,157,204,420,350,27,49,65831,4091,43035,3163,40710,3151,2325,713,9868,1294,2286,698,4828,1775,957,541,4703,1277,154,172,46727,4717,36311,4275,35168,4322,1143,489,3210,1349,1144,401,2518,954,454,368,3090,810,0,198,133909,5688,82872,4952,65520,4253,17352,3012,7207,1205,1670,688,2337,848,2020,805,36847,3619,956,427,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1599740,10279,1158132,10844,1105074,11250,53058,3389,132444,5477,95216,4291,92786,4836,19615,2113,98742,3995,2805,656,1300658,12030,962618,12246,926380,12223,36238,2449,107103,4885,84400,4158,71828,4111,16830,2032,56824,3162,1055,347,129599,6149,97084,5313,91646,4983,5438,1306,10029,1624,6678,1167,7002,1020,1415,685,6738,1134,653,428,13433,1730,8011,1412,7971,1396,40,65,2175,617,429,326,2217,657,351,307,250,244,0,198,51021,2768,30336,2610,29181,2562,1155,422,7229,1098,2124,572,6831,1455,295,182,3809,886,397,239,23324,2273,16327,1788,15585,1730,742,387,1781,585,703,381,2068,614,332,256,2113,793,0,198,81705,4337,43756,3112,34311,2655,9445,1423,4127,900,882,345,2840,791,392,301,29008,2728,700,409,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1456871,11594,1021289,11389,974773,10638,46516,3563,105575,5715,103088,5417,88172,4381,48855,3096,86678,4448,3214,890,1204191,11503,857999,10709,823386,10094,34613,2784,87094,5323,89822,4821,70276,4108,42183,2939,54358,3680,2459,868,126361,6221,89030,5270,86014,5340,3016,977,9331,1523,8880,1682,9039,1393,3658,910,6172,1234,251,212,6039,1344,3313,863,3195,853,118,160,1368,783,505,343,666,391,24,35,163,216,0,198,32613,2716,19496,1867,18496,1910,1000,495,2543,657,1754,543,5302,1243,950,408,2443,564,125,104,19952,2162,13791,2024,13498,2030,293,216,1296,483,1240,556,1341,551,795,361,1453,595,36,62,67715,3897,37660,2763,30184,2556,7476,1351,3943,849,887,428,1548,657,1245,497,22089,2251,343,232,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1965785,16001,1422994,14058,1364216,13345,58778,4246,140924,6309,103015,5925,122607,5459,71005,4360,101427,4865,3813,1094,1616309,16042,1181299,13856,1139372,13462,41927,3364,115304,5527,89909,5109,102759,4912,59943,4016,65441,4121,1654,570,180856,7720,133649,6648,128309,6385,5340,1375,11729,1701,7934,1461,11625,1752,5770,1300,9711,1765,438,308,21324,2899,16167,2404,15943,2426,224,256,2056,678,828,626,1242,656,475,399,556,298,0,198,40978,3146,23849,2630,21962,2530,1887,756,4732,1114,1996,786,3661,835,3488,1077,3230,1044,22,36,29478,2651,20687,2507,19879,2521,808,398,1591,536,1496,601,1790,621,481,405,2704,808,729,618,76840,5192,47343,3963,38751,3587,8592,1654,5512,1219,852,406,1530,600,848,375,19785,2475,970,526,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2016127,18068,1459093,15788,1385243,15116,73850,4481,124672,6062,140994,7836,114296,5894,53523,3351,120113,6630,3436,1147,1668452,18608,1221812,18248,1167285,17798,54527,4024,101018,5293,124786,7460,95642,5797,44942,3318,78385,5145,1867,838,186843,9599,131092,7302,124799,7494,6293,1522,11950,1743,9938,1806,12424,1835,5397,1421,15514,2703,528,405,20983,2993,15833,2618,15552,2580,281,265,1657,638,1182,522,1110,506,472,471,729,489,0,198,33550,3022,23436,2782,21820,2680,1616,606,3377,819,1244,493,2488,831,993,448,1822,754,190,251,39405,4048,28828,3680,27621,3622,1207,736,2757,872,3344,1013,1752,621,789,442,1891,648,44,83,66894,4158,38092,3325,28166,3140,9926,2181,3913,1237,500,333,880,383,930,429,21772,2435,807,484,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,641573,8033,416267,7669,390895,7357,25372,2712,85910,5211,43679,3133,25214,2191,16250,2136,53638,3476,615,341,503188,9366,328385,7500,312430,7569,15955,1764,68744,4559,37335,2728,21474,2159,14168,1990,32547,2656,535,329,60649,3931,43036,3527,40712,3295,2324,673,7003,1398,3422,740,1880,525,1001,475,4301,1070,6,12,3185,805,1718,659,1593,632,125,201,705,462,233,214,0,198,259,213,270,226,0,198,26016,3010,15595,2275,14425,2272,1170,458,5427,1238,1326,573,682,288,279,219,2680,913,27,46,9562,1444,6609,1285,6071,1134,538,415,813,378,390,283,495,377,237,164,1018,466,0,198,38973,3086,20924,2181,15664,1803,5260,1243,3218,746,973,498,683,376,306,267,12822,1643,47,64,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2804022,20887,1821643,17835,1725996,17693,95647,4823,259204,10308,205258,7968,122710,6456,245170,8409,146803,6190,3234,937,2135024,20922,1385849,17523,1322927,17216,62922,4090,200842,8903,173284,7257,96986,5590,194078,7301,82563,4608,1422,570,253990,9219,169525,8218,161376,8202,8149,1503,18721,2460,18658,2384,9263,1549,21631,2513,15921,2088,271,187,153222,7743,105016,6675,103738,6682,1278,556,15579,1935,7182,1725,7253,1562,14111,2159,3924,1260,157,228,65580,4411,43397,3916,41276,3875,2121,696,9191,1577,2485,744,4832,1057,2556,730,2964,749,155,152,46527,4028,32850,3430,31397,3413,1453,502,5287,1273,1429,562,2086,597,3149,874,1726,940,0,198,149679,6644,85006,4493,65282,3845,19724,2381,9584,1368,2220,988,2290,865,9645,1663,39705,3640,1229,584,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3595372,19939,2501151,21601,2394225,21652,106926,5424,469572,10329,239828,8095,125123,5090,60516,3773,195460,7940,3722,1136,2526059,22060,1779997,21573,1707963,21572,72034,4281,294526,7447,201245,7198,89248,4518,44409,3380,114678,5742,1956,775,261495,10187,188502,8443,180414,8163,8088,1495,30166,3344,17179,1809,7552,1557,3747,1066,13956,2367,393,246,372707,9757,262045,8246,259030,8361,3015,1095,71144,4393,11171,1862,14729,2017,7513,1765,6105,1409,0,198,169840,6400,104186,5515,100907,5373,3279,888,43465,3468,5770,1114,6708,1241,1688,654,7745,1437,278,214,78927,5372,55435,4020,53915,3950,1520,560,14850,2432,1804,553,2373,985,1084,634,3381,842,0,198,186344,7454,110986,5388,91996,4482,18990,2465,15421,1871,2659,735,4513,1008,2075,796,49595,3563,1095,554,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4520097,20467,3412860,21097,3260133,20663,152727,5737,414603,9025,230782,6911,165080,6575,64023,4008,225944,7062,6805,1005,3728473,20062,2850866,21502,2739215,21217,111651,5141,346800,8142,203939,6465,129526,5464,54250,3684,139496,5524,3596,724,390336,11880,298898,9578,287749,9265,11149,1818,33420,3076,16097,1912,15451,2209,5262,1012,20026,1955,1182,462,57657,4591,42440,3961,41704,3975,736,410,7398,1367,2221,678,4004,1149,867,403,727,410,0,198,98654,4870,66874,3616,63852,3582,3022,661,12837,1746,3332,802,8074,1549,722,419,6116,1015,699,447,53962,3567,40714,3159,39200,3185,1514,554,4627,928,1687,543,2708,769,935,456,3262,827,29,49,191015,6427,113068,4495,88413,4030,24655,2520,9521,1532,3506,783,5317,908,1987,535,56317,3930,1299,500,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2921816,12744,2103815,14067,1989052,14083,114763,4345,323777,6754,190664,6019,110969,4376,40180,3021,149294,4329,3117,571,2282310,15303,1667899,15115,1589974,14918,77925,3468,250664,5838,160604,5169,84290,3980,32554,2601,84577,3871,1722,451,238160,7773,172608,5836,163034,5713,9574,1377,28716,2609,13977,1795,9803,1456,2518,777,10335,1524,203,116,107118,5365,75844,4543,75197,4515,647,307,15707,1818,5587,1156,5865,1094,2299,649,1816,753,0,198,76623,4214,51335,3754,48227,3697,3108,650,10464,1517,4284,1070,4702,922,718,455,4872,732,248,209,46536,3512,32230,3328,30428,3185,1802,539,5712,1069,2475,790,2907,855,598,358,2490,485,124,142,171069,6475,103899,5285,82192,4408,21707,2665,12514,1657,3737,860,3402,692,1493,571,45204,2499,820,330,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1161244,13970,811425,13236,774280,13022,37145,3828,59378,4294,64120,5149,113524,5806,46865,3317,64296,4699,1636,804,991133,14298,699473,12424,669911,12224,29562,3365,50317,3942,57640,4939,97844,5465,36986,3334,47672,3973,1201,720,106574,6589,74294,6024,72138,6083,2156,867,5518,1254,4910,1245,12178,1995,4484,1112,4968,1272,222,201,3622,1159,2499,1044,2324,994,175,270,284,352,248,245,397,340,121,144,73,116,0,198,16952,1928,8025,1660,6870,1555,1155,604,1852,734,183,173,1293,490,3791,466,1808,696,0,198,15128,2394,10853,2170,10471,2162,382,377,483,366,705,652,583,358,644,431,1780,1023,80,128,27835,3390,16281,2294,12566,1866,3715,1179,924,388,434,338,1229,668,839,486,7995,1741,133,204,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2910484,18622,2080292,21782,1992053,21413,88239,4023,302287,8893,153526,6215,125261,5749,83948,4746,161076,6644,4094,1001,2390888,21236,1733062,20712,1672230,20727,60832,3438,251577,8384,134416,5605,105594,4961,67111,4307,96608,5307,2520,776,243728,8429,174469,7435,169075,7322,5394,1087,24607,2730,12562,1860,11532,1695,5246,1534,14895,2304,417,289,40096,4256,29508,3993,29496,3994,12,22,4874,968,2086,655,1709,865,1540,786,379,218,0,198,56358,4697,33113,3346,31314,3321,1799,720,10090,1633,1765,543,2695,609,4930,1612,3637,737,128,144,33857,3480,25385,3204,24272,3154,1113,513,3022,884,1577,620,1074,529,135,136,2627,873,37,62,145557,6430,84755,4496,65666,3865,19089,2373,8117,1286,1120,440,2657,834,4986,1849,42930,3607,992,531,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,507615,7648,328220,6653,295062,6679,33158,3208,52933,3570,35048,3067,29349,2183,19436,1911,41536,2915,1093,436,388869,8380,256539,6936,235926,6704,20613,2639,41609,2810,28336,2704,22812,2052,15423,1696,23769,2240,381,223,45136,3657,28637,2723,25467,2723,3170,795,4461,1236,3895,1043,2508,838,2431,772,3135,868,69,77,4003,1021,2457,736,2362,750,95,137,1279,630,20,35,247,228,0,198,0,198,0,198,24969,2149,15750,1871,13648,1736,2102,595,2535,753,1798,534,2342,597,528,263,1711,500,305,246,11396,1797,7374,1440,7165,1449,209,164,1564,868,364,237,873,390,377,305,836,430,8,14,33242,2771,17463,2096,10494,1592,6969,1368,1485,576,635,366,567,355,677,475,12085,1536,330,205,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
