GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001MA,B18104_001EA,B18104_002EA,B18104_002MA,B18104_003EA,B18104_003MA,B18104_004MA,B18104_004EA,B18104_005MA,B18104_005EA,B18104_006MA,B18104_006EA,B18104_007MA,B18104_007EA,B18104_008EA,B18104_008MA,B18104_009MA,B18104_009EA,B18104_010EA,B18104_010MA,B18104_011MA,B18104_011EA,B18104_012MA,B18104_012EA,B18104_013EA,B18104_013MA,B18104_014EA,B18104_014MA,B18104_015EA,B18104_015MA,B18104_016MA,B18104_016EA,B18104_017MA,B18104_017EA,B18104_018MA,B18104_018EA,B18104_019EA,B18104_019MA,B18104_020MA,B18104_020EA,B18104_021MA,B18104_021EA,B18104_022MA,B18104_022EA,B18104_023EA,B18104_023MA,B18104_024EA,B18104_024MA,B18104_025EA,B18104_025MA,B18104_026MA,B18104_026EA,B18104_027MA,B18104_027EA,B18104_028EA,B18104_028MA,B18104_029MA,B18104_029EA,B18104_030EA,B18104_030MA,B18104_031MA,B18104_031EA,B18104_032MA,B18104_032EA,B18104_033EA,B18104_033MA,state
0400000US38,685375,1964,350133,2309,61302,1595,3663,1101,57639,2002,103668,2130,2368,749,101300,2111,136112,1883,5009,978,131103,2018,30287,380,1369,466,28918,614,18764,340,1580,535,17184,627,335242,2164,58757,1694,1016,400,57741,1797,89909,1786,2804,772,87105,1881,129031,1609,5091,983,123940,1662,30484,821,1046,543,29438,840,27061,522,3190,837,23871,993,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10789948,3040,5246069,5524,973864,3303,65402,4485,908462,5163,1276615,4722,75330,4151,1201285,5420,2170730,4843,117880,5637,2052850,7087,513843,2014,25768,2419,488075,3230,311017,2079,33317,2285,277700,3013,5543879,5616,929058,3406,38134,3273,890924,4463,1281333,3575,55051,4292,1226282,5486,2288160,4206,133563,6087,2154597,7598,587343,2663,27739,2442,559604,3818,457985,3172,62424,4349,395561,4605,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3588768,2899,1753650,4122,356913,2258,25226,2273,331687,2758,444886,2996,25780,2598,419106,4022,690741,3124,45721,3457,645020,4553,162415,1750,12300,1429,150115,1907,98695,1156,13923,1461,84772,1913,1835118,3404,340261,2375,11248,1623,329013,2802,447366,2579,21794,2449,425572,3416,724320,2744,46414,3057,677906,4273,184104,1541,10868,1267,173236,2015,139067,1801,21030,1879,118037,2180,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3870648,2280,1906237,4250,328390,3041,18378,2516,310012,3551,470417,3050,24374,2885,446043,3933,786576,3128,43280,3583,743296,4498,204792,2096,14117,1631,190675,2772,116062,1385,14570,1852,101492,2251,1964411,3477,311308,2445,12021,2037,299287,3091,463652,3158,20898,2338,442754,3756,812657,3408,46756,3533,765901,4910,224756,2005,12591,1798,212165,2383,152038,1641,20321,2254,131717,2431,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11897838,2637,5778829,5031,998442,2969,74768,4890,923674,5729,1402966,3628,69916,4438,1333050,5215,2411415,3860,126615,6050,2284800,6966,589639,2262,30715,2777,558924,3050,376367,2438,40786,3243,335581,3628,6119009,4363,953335,2070,37448,3039,915887,3810,1407559,3179,62630,4044,1344929,5267,2527063,3493,149482,6153,2377581,7232,671659,2297,30845,2427,640814,3021,559393,2793,77933,3921,481460,4752,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,989092,1318,476531,1874,77171,989,5953,1383,71218,1628,127592,1104,6888,1671,120704,2066,197673,1722,10146,2172,187527,2667,47074,780,3615,1118,43459,1280,27021,753,2197,606,24824,842,512561,2055,74480,1075,3081,1056,71399,1477,129575,1569,7247,1451,122328,2020,212543,1347,14648,1846,197895,2267,52463,635,3206,827,49257,1065,43500,816,5732,1325,37768,1346,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4638746,3231,2216617,5722,410931,4646,27282,3278,383649,5352,526893,4856,24535,2866,502358,5245,899687,4425,53958,3555,845729,5847,245125,2058,16747,2049,228378,2719,133981,2065,17826,2062,116155,2763,2422129,4849,398759,3541,13330,2033,385429,3747,552172,3068,19216,2975,532956,4538,1001961,3398,54780,4292,947181,5397,287841,2142,15823,2116,272018,2860,181396,1601,26725,2542,154671,2786,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,791366,2018,396773,2622,77829,1756,2887,741,74942,1746,98549,1722,4976,1224,93573,1965,157282,1880,6733,1379,150549,2045,40388,810,1467,549,38921,905,22725,548,1494,508,21231,745,394593,2480,73730,1366,1796,688,71934,1608,93334,2049,3804,1100,89530,2149,154894,1597,4795,1035,150099,1899,40285,733,1215,510,39070,857,32350,877,3793,907,28557,1160,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6207424,3542,2994677,6003,558798,4810,36399,2918,522399,5042,731166,5139,34209,3385,696957,5135,1242600,5382,82814,4262,1159786,7495,295501,1779,20726,2205,274775,2718,166612,1725,21427,2210,145185,2574,3212747,5515,541383,4080,20550,2451,520833,4905,755157,2781,25884,2952,729273,3906,1337061,4029,89598,4998,1247463,6808,340540,1694,24457,2430,316083,3061,238606,2183,41270,2842,197336,3658,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25817146,6014,12670488,9778,2723208,7077,139403,7876,2583805,10086,3373390,8248,134651,7169,3238739,10774,5065903,9099,207202,8015,4858701,12529,965435,3579,58236,4244,907199,6103,542552,3375,71115,3685,471437,4843,13146658,8176,2612817,7015,66992,4605,2545825,8446,3352741,5912,96701,5595,3256040,7200,5319376,6636,210965,6928,5108411,9529,1098200,3784,66334,4157,1031866,5572,763524,3580,127719,5159,635805,6327,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2823229,1781,1415909,3003,346712,2062,18150,2115,328562,2866,399841,2571,12860,2044,386981,3270,515108,2531,19136,2213,495972,3103,95170,1119,4564,924,90606,1595,59078,883,6111,1113,52967,1429,1407320,2950,323362,1871,8685,1653,314677,2246,392666,1675,13442,2332,379224,2614,515405,1946,22157,2455,493248,3459,104884,1240,5011,1173,99873,1704,71003,1186,10706,1409,60297,1664,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,587460,918,288567,1387,45108,1087,2985,831,42123,1436,70637,1058,5923,1172,64714,1502,120607,1016,5416,1149,115191,1620,33705,482,1727,540,31978,747,18510,419,1628,445,16882,589,298893,1013,42300,828,1395,486,40905,969,68498,992,4936,1402,63562,1659,126583,1003,6064,1129,120519,1502,36714,603,1908,565,34806,830,24798,426,3280,855,21518,967,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7754890,6460,3739644,7535,693389,4637,35383,3471,658006,5967,921251,6024,39266,3728,881985,7093,1569840,5870,61903,4621,1507937,7638,352864,2541,16985,2445,335879,3523,202300,2436,21834,2568,180466,3050,4015246,5360,669785,4315,16781,2255,653004,5040,957388,5467,32082,2934,925306,5576,1699274,5046,73941,4378,1625333,6877,401713,2886,16117,1920,385596,3601,287086,2802,39138,3108,247948,4415,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6844797,3160,3387504,4332,606080,2637,32586,2808,573494,4048,868472,4152,43716,3763,824756,5728,1411371,3937,68752,4970,1342619,5605,323280,2150,18636,2133,304644,2919,178301,1427,23946,2580,154355,2845,3457293,3755,584226,2447,18516,2373,565710,3152,840791,3429,28251,2623,812540,4082,1435872,3317,77335,5006,1358537,5892,354629,1947,20056,2435,334573,2502,241775,2347,39681,2949,202094,3328,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1689239,2027,825704,3310,138989,2734,9897,1538,129092,3226,184646,2072,13327,2115,171319,2693,347566,2384,31796,3329,315770,3894,97811,968,9055,1435,88756,1527,56692,819,8133,1367,48559,1610,863535,3083,135227,2613,4989,1131,130238,2558,181084,1749,8107,1482,172977,2242,359817,1966,28227,2871,331590,3347,107441,937,7907,1358,99534,1788,79966,1304,11619,1597,68347,1829,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5389978,2140,2661033,3863,480898,2510,26454,2406,454444,3350,636376,3133,28513,2682,607863,4396,1121087,3140,49629,3641,1071458,5033,264986,1367,11895,1505,253091,2241,157686,1402,14975,1888,142711,2061,2728945,3877,464050,2687,13835,1702,450215,3008,627794,2547,26133,1961,601661,3393,1131676,2888,50438,4137,1081238,4952,283244,1636,10165,1359,273079,1736,222181,1450,26157,2185,196024,2669,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,530981,1423,269734,2085,52428,1563,3235,1273,49193,1878,65394,1810,2851,982,62543,1856,109095,1651,6346,1520,102749,2327,27417,963,1300,589,26117,1142,15400,918,2005,600,13395,985,261247,2206,47218,1745,1664,756,45554,1932,63068,1713,2947,1105,60121,1832,105622,1115,6121,1288,99501,1689,27340,1075,1482,467,25858,1101,17999,904,2560,826,15439,1204,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3163278,1585,1487001,3777,262482,3557,28632,3029,233850,4219,354286,2762,22423,3071,331863,3959,587484,2864,56511,5150,530973,6147,165222,1493,20838,2400,144384,2697,117527,1433,26651,2926,90876,3053,1676277,3516,246948,3296,11341,2296,235607,4227,367907,2537,14454,2627,353453,3646,690895,2592,55870,4627,635025,5588,202132,317,25557,2922,176575,2899,168395,642,48164,3688,120231,3621,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
