GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001MA,B21005_001EA,B21005_002EA,B21005_002MA,B21005_003EA,B21005_003MA,B21005_004MA,B21005_004EA,B21005_005MA,B21005_005EA,B21005_006MA,B21005_006EA,B21005_007EA,B21005_007MA,B21005_008EA,B21005_008MA,B21005_009MA,B21005_009EA,B21005_010MA,B21005_010EA,B21005_011MA,B21005_011EA,B21005_012EA,B21005_012MA,B21005_013EA,B21005_013MA,B21005_014EA,B21005_014MA,B21005_015MA,B21005_015EA,B21005_016MA,B21005_016EA,B21005_017EA,B21005_017MA,B21005_018EA,B21005_018MA,B21005_019EA,B21005_019MA,B21005_020EA,B21005_020MA,B21005_021EA,B21005_021MA,B21005_022MA,B21005_022EA,B21005_023EA,B21005_023MA,B21005_024EA,B21005_024MA,B21005_025EA,B21005_025MA,B21005_026EA,B21005_026MA,B21005_027MA,B21005_027EA,B21005_028EA,B21005_028MA,B21005_029EA,B21005_029MA,B21005_030EA,B21005_030MA,B21005_031EA,B21005_031MA,B21005_032EA,B21005_032MA,B21005_033MA,B21005_033EA,B21005_034EA,B21005_034MA,state
0400000US13,6465160,5312,2404593,7198,57226,4254,46749,4256,44121,4140,2628,1055,10477,2058,2347367,8230,1746336,13676,1601547,14822,144789,8267,601031,12945,2790566,8789,176150,8096,146032,7259,141711,7445,4321,1318,30118,3479,2614416,11977,2102347,16116,2007117,15845,95230,6425,512069,12869,1270001,3855,129399,5791,80875,4776,76354,4609,4521,1388,48524,3932,1140602,6195,711730,10266,687629,10663,24101,3227,428872,9384,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,824718,2681,297443,2349,16946,1969,13930,1780,13609,1785,321,297,3016,1011,280497,2977,218088,3976,203998,4483,14090,1743,62409,3336,344942,2045,22682,2151,18654,2051,18089,2055,565,359,4028,1135,322260,2898,271201,4156,261929,4305,9272,1657,51059,3199,182333,837,17838,2028,12595,1682,12244,1671,351,226,5243,1087,164495,2256,117148,3543,113495,3631,3653,1264,47347,3132,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1006747,2493,379802,3222,10052,1971,8774,1819,8538,1794,236,181,1278,763,369750,3340,280806,5934,262300,6431,18506,2855,88944,5329,413316,2661,26508,2756,22128,2461,21920,2407,208,194,4380,1046,386808,3861,310487,4597,302561,4937,7926,1709,76321,4355,213629,1874,17580,2413,10084,1891,9561,1851,523,405,7496,1328,196049,2988,125136,4792,122100,4947,3036,905,70913,4065,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7941519,4321,2952371,5161,46858,4107,39830,3797,37645,3667,2185,788,7028,1293,2905513,6152,2274807,12560,2070743,14033,204064,8469,630706,11516,3321001,4853,127372,5930,110927,5539,106267,5394,4660,1169,16445,1917,3193629,7879,2656548,13796,2535492,14539,121056,5712,537081,12149,1668147,3215,88407,4132,55145,3519,51733,3348,3412,889,33262,2703,1579740,4948,1056810,9426,1014992,9918,41818,2759,522930,9944,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4065676,4135,1524118,4718,30023,3201,25374,3073,24188,2992,1186,577,4649,1122,1494095,6075,1144608,9922,1066404,9820,78204,4702,349487,8895,1672771,4912,94256,5183,81316,4589,77582,4649,3734,1011,12940,1786,1578515,6105,1290037,9687,1241796,9737,48241,3667,288478,8539,868787,3046,72312,3864,45640,3362,44342,3306,1298,540,26672,2155,796475,5255,522125,9076,508828,9109,13297,1926,274350,8032,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1889092,2761,713298,3627,12836,1835,10897,1438,10796,1435,101,95,1939,891,700462,4222,568694,5299,539915,6374,28779,2988,131768,4644,756758,4003,36657,2948,31681,2674,31165,2712,516,284,4976,995,720101,4447,627558,5692,610250,5800,17308,1855,92543,4526,419036,2105,28253,2186,19903,1896,19260,1914,643,358,8350,1324,390783,2566,282592,4539,275604,4688,6988,1256,108191,4089,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1736449,3298,667041,3936,19363,2126,17026,1896,16543,1898,483,219,2337,963,647678,4579,518816,7510,485386,7636,33430,2869,128862,5782,694334,3624,39975,3027,33949,2833,32792,2722,1157,747,6026,1066,654359,5052,551773,6565,537856,6353,13917,1743,102586,4783,375074,2390,29456,2199,19061,1953,18569,1885,492,314,10395,1327,345618,2983,238899,3549,232288,3559,6611,1123,106719,3415,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2715747,3856,983347,4467,22886,2529,18567,2446,17252,2337,1315,596,4319,1356,960461,4526,729305,7059,670617,7233,58688,4459,231156,6573,1136411,3814,64146,4048,52343,3722,50576,3664,1767,647,11803,1780,1072265,5290,813455,9149,778430,10304,35025,3907,258810,8134,595989,2837,47625,3219,27222,2478,25508,2372,1714,792,20403,2033,548364,4000,308024,6775,299715,6518,8309,1648,240340,6043,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2863218,3468,1097114,5904,24120,3426,19893,2980,17463,2639,2430,1423,4227,1166,1072994,6909,769259,9529,692294,10782,76965,5675,303735,9365,1162113,5455,60144,4817,49080,4410,47926,4346,1154,545,11064,1796,1101969,6817,835853,9794,793022,10741,42831,3789,266116,8378,603991,2518,39250,3346,22160,2260,20691,2148,1469,659,17090,2433,564741,3754,326180,6013,316582,6243,9598,1703,238561,6063,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,813523,1537,267795,1744,6511,1125,5340,1066,5121,1105,219,273,1171,611,261284,2085,208402,3978,195349,4281,13053,1671,52882,3689,335464,1684,23042,2392,19614,2281,19336,2282,278,252,3428,883,312422,2724,257955,4043,250395,4216,7560,1221,54467,3153,210264,1047,18148,1640,11008,1306,10644,1282,364,200,7140,909,192116,2010,130652,2939,126217,3123,4435,1183,61464,2788,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3776799,3425,1357695,3930,36473,3445,30694,3302,29784,3259,910,463,5779,1409,1321222,4416,1045085,9412,960185,9370,84900,4801,276137,8234,1608665,3418,102491,5738,93437,5456,90530,5302,2907,812,9054,1357,1506174,6025,1286639,8778,1238998,8816,47641,3597,219535,7845,810439,2006,71916,4361,52552,3383,50706,3332,1846,574,19364,2478,738523,4720,523741,6829,505675,6822,18066,1568,214782,6149,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4376705,2063,1669796,2917,20649,2916,17066,2657,16318,2498,748,572,3583,1158,1649147,4089,1282599,9073,1203205,10372,79394,4892,366548,8862,1776463,2895,61741,3401,54952,3333,53252,3208,1700,620,6789,1364,1714722,4799,1450649,9618,1398872,9255,51777,3636,264073,8380,930446,1663,47999,2719,31540,2293,30390,2383,1150,471,16459,2365,882447,3137,635275,8322,615030,8505,20245,2348,247172,7997,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6117245,2867,2231423,3737,35454,2916,28706,2488,26939,2421,1767,648,6748,1347,2195969,4275,1720369,11674,1570456,12256,149913,6510,475600,11521,2483851,3820,116294,4763,96842,4227,93044,4163,3798,918,19452,1723,2367557,6322,1908391,11076,1828327,10674,80064,4338,459166,8049,1401971,2207,96144,3688,54672,2854,52397,2710,2275,697,41472,2775,1305827,4172,810035,7474,781224,7592,28811,2671,495792,7652,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3417684,2463,1258427,3817,22011,2527,18732,2421,18022,2418,710,323,3279,805,1236416,4061,1048045,6848,996476,7651,51569,4156,188371,5407,1408606,3954,53273,3645,47170,3339,45639,3204,1531,540,6103,1165,1355333,5361,1188538,7044,1155565,7416,32973,2334,166795,5438,750651,2009,56481,3199,38935,2758,37069,2724,1866,704,17546,1800,694170,3385,507683,5507,495147,5689,12536,1316,186487,4987,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1793648,3241,665183,6237,11755,2096,9992,1903,9175,1887,817,596,1763,757,653428,6021,444299,8752,395927,8790,48372,4229,209129,6991,746848,5816,45130,3989,35109,3311,33686,3149,1423,698,10021,1815,701718,7027,522561,8583,494653,8956,27908,3339,179157,8141,381617,2431,33055,2825,18593,2337,17617,2379,976,609,14462,1810,348562,3998,199720,5022,193034,4996,6686,1492,148842,4002,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3699037,4350,1376601,5524,32455,3350,26987,3316,24841,3155,2146,867,5468,1344,1344146,6001,1061392,8779,993455,9721,67937,4668,282754,7668,1499635,5244,94206,5220,79419,4789,76838,4573,2581,877,14787,2184,1405429,7748,1150337,9855,1110258,10057,40079,3372,255092,6702,822801,3097,73550,3617,43117,3180,41525,3181,1592,640,30433,2708,749251,4867,475349,7830,462895,7726,12454,2223,273902,7451,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,628040,1737,227678,1997,9151,1466,8041,1425,7468,1389,573,558,1110,535,218527,2320,173350,2918,165556,3137,7794,1501,45177,2618,247924,2137,18475,2097,15591,1825,15206,1848,385,284,2884,973,229449,2720,191973,3437,185910,3843,6063,1326,37476,2862,152438,1102,14903,2086,9569,1564,9211,1543,358,224,5334,1211,137535,2195,93546,3366,91386,3331,2160,603,43989,2998,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1145895,1858,442736,2516,9743,1456,8484,1354,8380,1325,104,124,1259,466,432993,2960,360122,4496,342880,4765,17242,2503,72871,4172,459419,2715,27245,2056,24755,1967,23803,1918,952,523,2490,717,432174,3206,374188,4110,364756,4278,9432,1801,57986,3205,243740,1510,19491,1883,14025,1795,13688,1729,337,306,5466,962,224249,2378,174232,3165,171399,3224,2833,679,50017,2697,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1847569,2018,681749,2126,20896,3156,16883,2795,16127,2853,756,439,4013,1128,660853,3896,526874,6318,485334,6373,41540,4487,133979,4952,794322,2488,46157,3629,39088,3311,37443,3164,1645,649,7069,1323,748165,4731,606048,7330,578269,7324,27779,2829,142117,5699,371498,1249,37042,2905,22404,1988,21417,2003,987,435,14638,1879,334456,3064,209713,4967,199773,4940,9940,1779,124743,4943,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,845993,1809,288613,2589,5682,1183,5232,1188,5105,1170,127,129,450,224,282931,2702,232308,4296,219555,4453,12753,1752,50623,3181,347400,2008,19858,2328,18316,2230,18021,2250,295,248,1542,507,327542,3036,278593,3803,272152,4237,6441,1447,48949,3146,209980,1383,16268,1684,12673,1521,11957,1478,716,407,3595,691,193712,2126,144881,3689,139801,3522,5080,1132,48831,3523,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5601699,2582,1948501,3019,18476,2151,16351,1988,15106,1910,1245,562,2125,665,1930025,3637,1473091,11945,1364031,11259,109060,5893,456934,12256,2435277,2959,56652,3906,49221,3774,46434,3659,2787,861,7431,1442,2378625,4952,1996801,10507,1915203,11106,81598,5392,381824,9553,1217921,1447,46925,3126,31139,2476,29129,2353,2010,710,15786,2107,1170996,3341,840030,8805,805058,9647,34972,3161,330966,9001,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1240031,3148,474572,3247,12946,2701,11619,2691,11203,2659,416,300,1327,547,461626,3438,330081,7242,300480,6854,29601,3408,131545,6764,487904,3325,31947,2947,23868,2473,23190,2464,678,379,8079,1665,455957,4442,339713,6082,320895,6584,18818,2712,116244,5525,277555,1964,31115,2860,17400,2297,15985,2249,1415,732,13715,2141,246440,3140,142646,4700,136496,4404,6150,1537,103794,4243,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12510570,3961,4780335,5543,53044,4066,41626,3647,38223,3704,3403,933,11418,1824,4727291,7323,3528253,22005,3250116,21650,278137,10105,1199038,19395,5126586,4677,132364,6507,111183,5985,106507,5755,4676,1186,21181,2295,4994222,8266,4096529,16321,3923951,16848,172578,8016,897693,14629,2603649,2703,112381,5034,67799,3881,64822,3870,2977,691,44582,3401,2491268,5732,1664408,11628,1606189,11931,58219,3720,826860,12319,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
