GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001MA,B23006_001EA,B23006_002MA,B23006_002EA,B23006_003EA,B23006_003MA,B23006_004EA,B23006_004MA,B23006_005MA,B23006_005EA,B23006_006MA,B23006_006EA,B23006_007MA,B23006_007EA,B23006_008EA,B23006_008MA,B23006_009EA,B23006_009MA,B23006_010MA,B23006_010EA,B23006_011MA,B23006_011EA,B23006_012MA,B23006_012EA,B23006_013EA,B23006_013MA,B23006_014EA,B23006_014MA,B23006_015MA,B23006_015EA,B23006_016MA,B23006_016EA,B23006_017MA,B23006_017EA,B23006_018EA,B23006_018MA,B23006_019EA,B23006_019MA,B23006_020MA,B23006_020EA,B23006_021MA,B23006_021EA,B23006_022MA,B23006_022EA,B23006_023EA,B23006_023MA,B23006_024EA,B23006_024MA,B23006_025MA,B23006_025EA,B23006_026MA,B23006_026EA,B23006_027MA,B23006_027EA,B23006_028EA,B23006_028MA,B23006_029EA,B23006_029MA,state
0400000US45,2578034,5724,293537,9744,160669,7489,63,107,160606,7462,144378,7204,16228,2639,132868,6011,750009,16163,524697,12154,1525,674,523172,12228,493561,11098,29611,3513,225312,8776,806288,13908,636139,12994,8103,1522,628036,12896,597414,12668,30622,3420,170149,6780,728200,13118,622413,13104,4585,979,617828,13038,602583,12699,15245,2409,105787,5605,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,432673,1921,31290,2532,18930,2206,0,163,18930,2206,17145,2106,1785,649,12360,1341,126620,5432,99858,5310,67,112,99791,5302,96720,5155,3071,995,26762,2145,149074,5539,124490,4704,1009,456,123481,4693,120261,4713,3220,945,24584,2770,125689,5375,112944,5174,590,437,112354,5197,110726,5189,1628,601,12745,1717,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3518053,5765,369486,11797,195695,8154,0,208,195695,8154,178569,7709,17126,2423,173791,7301,1110524,18661,776159,16675,1877,908,774282,16658,734104,16386,40178,3956,334365,8714,1029111,14924,804454,14501,6678,1424,797776,14329,766956,14727,30820,3057,224657,7905,1008932,17111,873191,16246,5560,1444,867631,16341,851286,16437,16345,2241,135741,6386,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14683854,10878,2257283,27639,1471405,24291,327,150,1471078,24308,1387965,24409,83113,6299,785878,16034,3647642,41147,2620415,33744,4064,1064,2616351,33744,2485016,34486,131335,8030,1027227,23175,4343199,38425,3437110,36374,22801,2556,3414309,36127,3261568,34959,152741,8273,906089,16575,4435730,36406,3791542,33672,20883,2224,3770659,33747,3669239,33225,101420,6442,644188,14498,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1491840,3210,116612,6092,83505,4937,0,192,83505,4937,79161,4905,4344,1171,33107,3350,325181,10647,248990,9322,191,122,248799,9312,240220,9069,8579,1479,76191,4419,524968,9924,412513,9663,1557,535,410956,9787,401093,9788,9863,1617,112455,5314,525079,10060,441240,9498,1115,494,440125,9570,431344,9613,8781,1411,83839,4017,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,322117,1422,20775,2339,12512,1628,118,134,12394,1631,11278,1452,1116,532,8263,1321,93276,4337,70902,3787,33,57,70869,3786,68295,3619,2574,747,22374,2237,83481,3353,68342,3128,257,212,68085,3148,66555,3255,1530,570,15139,1609,124585,4415,109172,4096,109,106,109063,4105,106563,4078,2500,860,15413,1537,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4507617,8311,393232,10540,239122,8788,627,432,238495,8787,222311,8660,16184,2741,154110,7755,1046344,17540,766338,16329,8869,1704,757469,16280,719210,15877,38259,4015,280006,8941,1242356,16742,995038,15408,29829,2663,965209,15497,927335,15411,37874,4077,247318,8853,1825685,20267,1602404,20771,36469,2950,1565935,20430,1530165,20361,35770,2835,223281,7695,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3984209,4966,335603,9352,216055,8297,0,204,216055,8297,199332,7943,16723,2765,119548,6501,854281,15562,626947,12499,3968,1051,622979,12366,587286,11667,35693,4028,227334,7722,1347205,18249,1047041,16943,15370,1881,1031671,16910,991394,16632,40277,3493,300164,9219,1447120,16217,1237241,15936,9542,1435,1227699,16213,1195486,15336,32213,3024,209879,6294,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,928778,3238,97219,6725,35003,3767,0,200,35003,3767,30414,3546,4589,1217,62216,5436,376959,7745,235133,7644,170,146,234963,7620,219485,7537,15478,1932,141826,6566,255919,8586,183648,7226,445,310,183203,7244,174115,7147,9088,1788,72271,4063,198681,7231,165172,7101,848,603,164324,6997,161049,7006,3275,957,33509,2750,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3002047,4104,199190,7531,121380,5978,11,17,121369,5975,113982,5807,7387,1378,77810,4802,836948,10689,634917,10432,270,198,634647,10441,608978,10390,25669,2817,202031,6078,1000968,10705,837833,10220,669,323,837164,10178,814355,10102,22809,2301,163135,4842,964941,13140,856337,12698,1359,492,854978,12650,841382,12366,13596,1850,108604,4347,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,297263,2105,20465,2665,14012,2232,0,201,14012,2232,12430,1905,1582,1030,6453,1428,86331,5031,66647,4449,122,197,66525,4442,62489,4288,4036,1334,19684,2064,108100,4827,87810,4428,1107,539,86703,4333,84106,4418,2597,793,20290,2194,82367,4324,70272,4277,1080,562,69192,4231,67442,3977,1750,691,12095,1643,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1684920,3830,258786,9075,85082,5401,0,262,85082,5401,61490,4208,23592,3230,173704,8412,479471,13332,252340,10510,160,245,252180,10478,202216,9562,49964,4903,227131,9210,448616,13220,297608,12312,1107,857,296501,12271,255065,11078,41436,4347,151008,7540,498047,13988,381918,13543,518,431,381400,13486,354291,12193,27109,3894,116129,7178,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
