GEO_ID,C07401_001E,C07401_001M,C07401_002E,C07401_002M,C07401_003E,C07401_003M,C07401_004E,C07401_004M,C07401_005E,C07401_005M,C07401_006E,C07401_006M,C07401_007E,C07401_007M,C07401_008E,C07401_008M,C07401_009E,C07401_009M,C07401_010E,C07401_010M,C07401_011E,C07401_011M,C07401_012E,C07401_012M,C07401_013E,C07401_013M,C07401_014E,C07401_014M,C07401_015E,C07401_015M,C07401_016E,C07401_016M,C07401_017E,C07401_017M,C07401_018E,C07401_018M,C07401_019E,C07401_019M,C07401_020E,C07401_020M,C07401_021E,C07401_021M,C07401_022E,C07401_022M,C07401_023E,C07401_023M,C07401_024E,C07401_024M,C07401_025E,C07401_025M,C07401_026E,C07401_026M,C07401_027E,C07401_027M,C07401_028E,C07401_028M,C07401_029E,C07401_029M,C07401_030E,C07401_030M,C07401_031E,C07401_031M,C07401_032E,C07401_032M,C07401_033E,C07401_033M,C07401_034E,C07401_034M,C07401_035E,C07401_035M,C07401_036E,C07401_036M,C07401_037E,C07401_037M,C07401_038E,C07401_038M,C07401_039E,C07401_039M,C07401_040E,C07401_040M,C07401_041E,C07401_041M,C07401_042E,C07401_042M,C07401_043E,C07401_043M,C07401_044E,C07401_044M,C07401_045E,C07401_045M,C07401_046E,C07401_046M,C07401_047E,C07401_047M,C07401_048E,C07401_048M,C07401_049E,C07401_049M,C07401_050E,C07401_050M,NAME,C07401_001EA,C07401_001MA,C07401_002EA,C07401_002MA,C07401_003EA,C07401_003MA,C07401_004MA,C07401_004EA,C07401_005MA,C07401_005EA,C07401_006MA,C07401_006EA,C07401_007EA,C07401_007MA,C07401_008EA,C07401_008MA,C07401_009MA,C07401_009EA,C07401_010MA,C07401_010EA,C07401_011MA,C07401_011EA,C07401_012EA,C07401_012MA,C07401_013EA,C07401_013MA,C07401_014MA,C07401_014EA,C07401_015MA,C07401_015EA,C07401_016MA,C07401_016EA,C07401_017EA,C07401_017MA,C07401_018EA,C07401_018MA,C07401_019MA,C07401_019EA,C07401_020MA,C07401_020EA,C07401_021MA,C07401_021EA,C07401_022EA,C07401_022MA,C07401_023EA,C07401_023MA,C07401_024EA,C07401_024MA,C07401_025EA,C07401_025MA,C07401_026MA,C07401_026EA,C07401_027EA,C07401_027MA,C07401_028EA,C07401_028MA,C07401_029EA,C07401_029MA,C07401_030EA,C07401_030MA,C07401_031MA,C07401_031EA,C07401_032EA,C07401_032MA,C07401_033EA,C07401_033MA,C07401_034EA,C07401_034MA,C07401_035EA,C07401_035MA,C07401_036EA,C07401_036MA,C07401_037EA,C07401_037MA,C07401_038EA,C07401_038MA,C07401_039EA,C07401_039MA,C07401_040EA,C07401_040MA,C07401_041EA,C07401_041MA,C07401_042MA,C07401_042EA,C07401_043MA,C07401_043EA,C07401_044MA,C07401_044EA,C07401_045EA,C07401_045MA,C07401_046EA,C07401_046MA,C07401_047EA,C07401_047MA,C07401_048MA,C07401_048EA,C07401_049MA,C07401_049EA,C07401_050MA,C07401_050EA,state
0400000US25,6738879,15487,287070,5117,1003823,4202,680634,6032,963692,6879,829767,5189,936821,3595,929280,3729,637053,2722,470739,2659,5888011,21681,240187,5933,909297,7311,507480,8957,727012,9466,725191,6846,865454,5178,870121,5361,604269,3431,439000,3361,477834,18069,28631,3544,64583,6326,77099,6025,124840,7421,62923,4984,44208,3934,36133,3710,18100,2579,21317,2192,200001,10776,10617,2421,15284,2797,48997,4198,60977,4218,24204,3256,16014,2215,11053,1845,6955,1438,5900,1106,173033,9705,7635,1726,14659,3020,47058,3673,50863,4824,17449,2695,11145,2119,11973,1992,7729,1779,4522,998,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9802154,13274,454441,5798,1590667,4135,966697,6376,1249351,5550,1150341,4771,1325908,5370,1401409,3814,977174,2900,686166,2534,8450559,29643,365555,6774,1395832,9719,676712,9300,950779,9587,993813,7138,1204489,7133,1297905,5057,928121,3678,637353,3349,820211,24768,61931,5207,138790,8452,149112,6686,176765,7247,97761,5709,76287,4611,62764,4404,26722,2668,30079,2459,383325,11800,20936,2556,43260,4085,101024,3868,92665,5322,42570,3328,31746,2746,25077,2177,13251,1375,12796,1812,148059,9066,6019,2044,12785,2173,39849,3842,29142,3106,16197,2450,13386,2316,15663,2590,9080,1425,5938,1190,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5497150,11313,285636,4052,939916,4569,506998,5205,749020,6441,698328,4880,707494,3435,749519,2773,494607,2351,365632,2015,4728748,17295,239230,4963,836589,6164,330012,5600,562114,7926,613674,5602,647757,4210,700443,3770,465020,2574,333909,2803,401563,15092,25916,2630,64910,5976,70717,4228,97967,5604,46918,3895,34751,2891,26444,2442,14527,1746,19413,2105,241709,8407,14890,1882,26609,3227,64097,4075,62480,3989,24384,2165,17352,1834,14601,1881,8712,1253,8584,1517,125130,8352,5600,1383,11808,2483,42172,3951,26459,3642,13352,2533,7634,1349,8031,1369,6348,1361,3726,1398,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2944987,11422,146639,4234,532468,4973,307547,6071,368242,8809,373174,7243,370917,5933,382181,3129,278628,3378,185191,2661,2553271,15365,115030,3769,465774,6529,226068,6525,283672,8086,324010,7555,339303,6530,358011,3824,265007,3780,176396,2741,201092,12130,18458,2597,40000,4899,35061,4191,39931,4038,26393,3435,16012,2470,13242,2127,7802,1886,4193,905,112581,7593,8959,1953,15179,2558,30143,3216,24662,3284,14211,2180,8248,1648,4793,1360,3486,784,2900,893,78043,8539,4192,1510,11515,3083,16275,2772,19977,3524,8560,1809,7354,1699,6135,1410,2333,821,1702,815,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6003727,18045,298797,5162,1010037,6854,565628,7348,806595,7104,728712,6100,769741,5740,816306,3850,582359,3537,425552,2609,5108238,22203,239086,5488,869756,8729,374866,9427,605590,8858,623343,7293,694160,6575,759388,5231,544678,4368,397371,3256,491377,17506,35964,3701,85741,6889,97137,6698,102332,6033,58415,4191,43458,4601,32166,3059,18797,2432,17367,2226,250828,11303,13650,2173,35319,4526,57252,4531,61985,4723,27722,3330,19525,2165,16673,1951,12008,2188,6694,1345,153284,10922,10097,2320,19221,4145,36373,3620,36688,4225,19232,2966,12598,2046,8079,1421,6876,1517,4120,1072,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1027754,5582,49584,1931,165564,2532,93885,2823,133484,3112,122063,2441,122618,2233,151354,1792,113913,1296,75289,1504,883342,6867,40601,2228,148643,3002,57835,3309,100774,3345,107453,2758,110210,2443,140429,1964,108266,1443,69131,1480,83667,5723,5865,1400,9097,1862,21376,2690,17850,2509,8803,1578,8491,1985,6147,1380,2499,674,3539,1174,32733,2979,1734,680,4552,1198,8117,1521,7149,1380,3534,717,2024,567,2327,768,1780,787,1516,625,28012,3980,1384,634,3272,1277,6557,2018,7711,1750,2273,773,1893,1049,2451,1105,1368,518,1103,502,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1878281,7923,104012,2525,337970,3236,181606,3332,256037,4348,234312,2528,225678,2697,244101,2195,168349,1866,126216,955,1586729,11557,84081,2599,293667,5004,114021,4548,190531,5273,202165,3493,201601,2749,227304,2580,156748,2277,116611,1381,174670,10132,13725,2114,29340,3481,37455,2974,39030,3565,18867,2730,13480,1831,8903,1518,6677,1608,7193,1291,69122,5413,3211,1129,9693,2314,20004,1887,15033,2219,7093,1520,6547,1810,3765,1055,2576,1006,1200,409,47760,4274,2995,932,5270,1530,10126,1496,11443,2074,6187,1563,4050,977,4129,1200,2348,593,1212,454,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2911456,13653,147181,3785,493435,5105,245428,3725,426559,5090,390019,4744,392582,3489,363510,2922,281901,2631,170841,1999,2430163,15771,113405,3884,415730,6347,179328,4138,316237,6425,324353,5019,340654,4951,327851,3568,256228,2694,156377,2433,357716,15708,25588,2926,61085,5365,48763,3492,81971,5832,48880,3859,37905,3547,26557,2641,17932,2239,9035,1665,25351,4242,1587,722,2910,1069,4471,1291,5568,1378,2966,841,2428,803,2299,701,1373,567,1749,775,98226,7925,6601,1582,13710,3211,12866,1719,22783,2673,13820,2431,11595,2101,6803,1285,6368,1378,3680,1104,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1313196,8449,49119,2049,192191,2149,124805,2808,155641,4519,150144,2614,195936,2406,208695,2132,143586,1924,93079,984,1134244,9693,39115,2070,173692,3075,86008,3510,112142,4054,129876,2640,179354,2685,194288,2367,133286,1853,86483,1318,101474,6491,5683,1270,13495,2139,20469,3083,23045,2841,12481,1788,9891,1959,7029,1165,5379,1362,4002,1031,35738,4400,2709,901,2244,849,7627,1374,11285,1770,3873,1187,3050,1006,3040,1348,1056,566,854,435,41740,4716,1612,897,2760,1145,10701,1567,9169,1922,3914,1284,3641,1515,4338,1135,3865,1352,1740,691,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8903807,18734,421869,6445,1449081,5540,819615,4838,1157322,7615,1145176,5596,1274455,4316,1219750,3611,803453,3506,613086,3331,7968039,30575,361806,5955,1318272,8265,681348,6392,930848,10436,1013390,7690,1185976,6157,1137980,5440,760600,3649,577819,4301,489886,20846,35035,3405,86209,6651,46870,4846,110095,7398,76151,5598,51388,4238,44200,3711,19467,2188,20471,2400,220921,12741,13055,2615,22505,3255,33827,3134,62008,5262,31877,3217,20629,2868,19852,2511,10280,1806,6888,1582,224961,10257,11973,2374,22095,3022,57570,3991,54371,4508,23758,2604,16462,2371,17718,2136,13106,1914,7908,1776,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2062081,9670,102454,3215,361875,3605,207572,4174,274497,4930,248176,4099,240765,4632,276537,2757,212158,2472,138047,2312,1801560,14081,81721,3890,322084,4616,157586,4199,216650,5386,217013,4843,219214,4997,258207,2909,200284,2507,128801,2223,146350,11502,13010,2809,25298,3386,28649,3140,33108,3837,16809,2856,11810,2153,8242,1396,5377,1171,4047,930,46875,4710,2212,973,5539,1448,10111,1836,9659,1697,7405,2124,3853,1085,3581,1102,2329,856,2186,832,67296,6670,5511,1658,8954,1917,11226,2232,15080,2129,6949,1477,5888,1512,6507,1560,4168,1072,3013,980,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19660765,26032,949270,9926,3006250,9100,1847370,8869,2916458,12393,2487505,7067,2669510,6854,2613953,4475,1792723,5051,1377726,4547,17553033,35651,825521,9446,2744930,12371,1481283,10827,2346348,14569,2204541,10904,2483944,8495,2461056,6653,1705388,5057,1300022,5023,1171150,30307,80720,6466,164135,9754,163661,8096,317907,11090,160076,8135,103641,5859,85198,5461,47408,3552,48404,3509,484002,14028,21822,2937,46396,5392,113249,4902,133474,6057,63048,4383,43948,3207,32103,3346,16248,2173,13714,1806,452580,15392,21207,3042,50789,5605,89177,5747,118729,7526,59840,4904,37977,3504,35596,3318,23679,2894,15586,2404,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10031866,20236,478230,7502,1684769,8326,947960,8619,1333895,11450,1287602,8982,1380647,7522,1297497,5237,981589,5225,639677,3635,8649400,35788,387274,9529,1476811,11757,686480,10164,1013439,13644,1110165,10948,1246716,9863,1202369,8507,925707,5783,600439,4002,782485,28617,57231,4276,135683,9913,125477,7769,177315,8994,104729,7492,74446,5606,55011,5445,29037,2936,23556,2107,356775,12949,17514,3180,39669,4679,90596,4957,80472,6058,45174,3535,35013,3662,24942,2942,14662,2219,8733,1246,243206,15186,16211,2609,32606,5169,45407,4021,62669,5223,27534,3242,24472,3911,15175,1954,12183,2372,6949,1743,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738797,5676,42586,2055,120895,2818,77467,3172,114768,3173,91444,3154,81685,2493,96731,1668,61832,1229,51389,955,609017,7590,33384,2325,106349,2416,45356,3365,81615,3098,77372,2710,73351,2235,88257,1918,57106,1173,46227,1161,63752,5992,4683,1340,6801,1941,16212,2398,16455,2493,6464,1529,4686,1481,3783,1098,1694,741,2974,747,28684,3442,1917,719,3767,1423,9167,1551,5780,1178,2209,726,1992,637,1811,696,1189,671,852,339,37344,4404,2602,822,3978,1394,6732,1379,10918,2245,5399,1424,1656,810,2880,662,1843,614,1336,702,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11482071,17219,553900,6645,1898198,5861,1067166,7962,1517889,8738,1374902,6909,1519534,6546,1612500,4031,1117773,3153,820209,3029,9822847,30854,449867,8380,1651022,12379,706808,9774,1146265,11331,1178319,8416,1369849,7826,1500267,6666,1056793,3901,763657,4566,1046545,26564,71659,5881,180623,11178,196491,8137,229132,8333,127745,6067,96542,6525,66764,4828,37890,2509,39699,3400,406200,13422,20737,3145,44761,4639,115553,5942,92269,5168,45933,3785,33399,3292,29139,2855,13406,1919,11003,1902,206479,11387,11637,2345,21792,2966,48314,4127,50223,4589,22905,3081,19744,3001,16330,2243,9684,1933,5850,1280,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3855035,11116,206179,4487,695904,3486,372285,4659,533932,5579,485879,4693,468443,4433,491725,2932,350700,2350,249988,2146,3216306,16831,160130,4412,590522,5880,245842,6801,393773,5821,408919,4586,410749,4758,446261,4055,329599,2790,230511,2640,377231,13735,30596,3122,68026,5144,67435,4339,82432,4242,43528,3489,33659,2893,27130,2757,12282,1405,12143,1682,165493,8823,10034,1672,23613,2303,40441,3881,36727,3075,20208,2014,14139,1959,11329,1414,4798,885,4204,897,96005,8055,5419,1520,13743,2662,18567,2381,21000,3141,13224,2312,9896,2265,7005,1440,4021,1345,3130,1071,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4035985,14420,186285,3904,633848,4466,355070,4594,562516,7748,542619,5309,508304,5447,542806,3794,429456,3556,275081,2944,3405784,21975,153344,4526,552885,7030,237912,5864,412367,7377,452923,6752,454332,5911,495242,4565,394824,4252,251955,3290,380687,18316,22767,3148,55658,5593,65119,4910,90992,6584,56448,4746,31637,2950,24708,2918,18410,2521,14948,2319,140060,9698,5848,1555,15558,3186,30864,2849,32002,3277,18879,2694,12550,1932,12302,1924,8400,1530,3657,1050,109454,8586,4326,1229,9747,2046,21175,2763,27155,3535,14369,2609,9785,1857,10554,1800,7822,1810,4521,1203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12619965,19884,570630,6686,1942812,6023,1170852,8041,1672977,8527,1476093,7531,1691883,5919,1818059,5050,1280373,3396,996286,3340,11072942,30451,474088,7229,1733263,10751,853550,9749,1297584,9957,1297294,9147,1560826,7653,1706355,6780,1218238,4652,931744,4776,938502,25215,63627,4674,148194,8656,159287,6553,222335,9918,112391,6434,83843,5929,68672,4724,36439,2629,43714,3193,353887,13178,20032,2971,38513,3908,95539,3911,86756,4859,39432,3321,29434,2768,20930,2759,10985,1669,12266,1935,254634,13485,12883,2520,22842,3399,62476,4420,66302,5685,26976,3453,17780,2677,22102,2542,14711,2092,8562,1703,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035816,6296,42925,1687,150895,2057,109582,3114,144903,2884,122174,2145,141044,2089,148023,1798,100993,1249,75277,1168,922210,8302,37007,2320,136747,2877,85460,3847,115842,3492,108847,2591,131632,2438,140569,1964,95722,1558,70384,1286,66586,6427,3833,1403,9299,2119,12118,2170,16807,2717,7288,1515,7135,1714,4405,1136,3206,1020,2495,773,16854,3105,757,497,1600,846,3998,1275,3473,1038,3056,1188,1147,641,775,389,779,462,1269,668,30166,4054,1328,602,3249,1468,8006,1495,8781,1563,2983,1104,1130,619,2274,1067,1286,560,1129,566,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4908629,13700,231731,4221,807752,5918,462265,6317,642579,7485,613858,7291,639613,6370,652876,3744,531532,3995,326423,3080,4248517,21416,191369,5681,696511,7684,336120,7377,498434,8207,528634,7482,574154,7024,609411,4581,507362,4247,306522,3579,368434,17410,23442,3145,70794,6205,55727,4708,79910,5265,48603,4456,39352,3715,26147,3426,11892,1651,12567,2352,162881,10341,8618,2264,23415,3735,44213,3701,34563,3526,20304,2717,13546,1993,8370,1385,6313,1205,3539,802,128797,8860,8302,1953,17032,3772,26205,2576,29672,3008,16317,2628,12561,2115,8948,1630,5965,1500,3795,1116,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,850933,5826,45933,2199,150481,2372,81131,2405,115037,2511,99418,1857,98742,2004,118175,1829,81238,1097,60778,894,723740,7648,38344,2206,132980,3114,48806,2750,84959,3040,87813,2330,90231,2144,108907,1748,76380,1577,55320,1318,61658,4578,4149,996,10359,2208,12594,2191,15283,2074,5815,1391,4404,1041,3629,991,2726,1124,2699,857,38123,4052,2130,861,4501,1145,12094,2159,9053,1484,3039,837,2327,854,2233,789,1013,465,1733,761,27412,3610,1310,610,2641,808,7637,1472,5742,1458,2751,1159,1780,605,3406,1094,1119,440,1026,502,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6580567,17772,329837,6455,1095440,6125,610056,7317,895283,9427,828585,6314,884074,5739,875995,4561,636536,3074,424761,3434,5675990,26239,267478,6270,954642,8545,444123,9405,687480,9547,716813,8292,790959,7233,809523,4753,606657,3768,398315,3737,541230,18647,40376,3754,90802,6145,88246,5474,123265,6438,68831,4382,59304,4588,37454,3360,17229,2597,15723,1949,207682,11572,13313,2304,29006,3780,44814,4716,45630,3756,25886,2833,20093,2431,15184,2695,7493,1458,6263,1086,155665,9359,8670,1664,20990,3070,32873,3324,38908,3871,17055,2414,13718,2098,13834,2209,5157,1146,4460,1210,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27645058,38289,1621705,11977,5299094,12090,2765292,12851,4042361,16795,3790528,15224,3510597,13805,3171777,7633,2078125,6977,1365579,5807,23534387,67754,1320279,15139,4599651,25576,2048923,16506,3076024,26208,3234402,20245,3138482,16261,2897678,11522,1947269,8560,1271679,7774,2542017,61639,197770,10429,493455,21107,385193,14821,586758,19081,354031,14196,234480,10702,159095,8383,71100,5832,60135,3994,1101316,28433,73945,6243,137819,10160,234748,7288,267501,10364,143139,9086,97184,6913,80943,6219,41921,3886,24116,3227,467338,17666,29711,3464,68169,6940,96428,5760,112078,6904,58956,3751,40451,4154,34061,3432,17835,2377,9649,1623,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3021185,10625,207021,4542,665033,4507,337023,4580,446644,5191,420515,4174,315057,3482,296811,2755,200564,2155,132517,1481,2532858,16462,164535,5035,586453,6644,218816,6096,331719,5878,361153,4475,284312,4367,273523,2945,187709,2712,124638,1736,292853,12404,26755,3437,50319,4482,68523,5072,69159,4701,37971,3167,16665,2454,11924,2014,7102,1643,4435,1057,105753,7864,8919,1600,15887,3461,27059,2876,25765,3493,11151,1974,7915,1933,5070,1183,2293,868,1694,660,89721,7588,6812,1661,12374,2374,22625,2987,20001,3076,10240,1841,6165,1628,6294,1495,3460,962,1750,708,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
