GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001EA,B22007_001MA,B22007_002EA,B22007_002MA,B22007_003EA,B22007_003MA,B22007_004EA,B22007_004MA,B22007_005EA,B22007_005MA,B22007_006MA,B22007_006EA,B22007_007EA,B22007_007MA,B22007_008EA,B22007_008MA,B22007_009EA,B22007_009MA,B22007_010EA,B22007_010MA,B22007_011MA,B22007_011EA,B22007_012EA,B22007_012MA,B22007_013EA,B22007_013MA,B22007_014EA,B22007_014MA,B22007_015EA,B22007_015MA,B22007_016MA,B22007_016EA,B22007_017MA,B22007_017EA,B22007_018EA,B22007_018MA,B22007_019EA,B22007_019MA,B22007_020EA,B22007_020MA,B22007_021MA,B22007_021EA,B22007_022MA,B22007_022EA,B22007_023MA,B22007_023EA,B22007_024EA,B22007_024MA,B22007_025EA,B22007_025MA,B22007_026EA,B22007_026MA,B22007_027MA,B22007_027EA,B22007_028MA,B22007_028EA,B22007_029EA,B22007_029MA,B22007_030EA,B22007_030MA,B22007_031EA,B22007_031MA,B22007_032MA,B22007_032EA,B22007_033MA,B22007_033EA,B22007_034MA,B22007_034EA,B22007_035EA,B22007_035MA,B22007_036EA,B22007_036MA,B22007_037MA,B22007_037EA,B22007_038MA,B22007_038EA,B22007_039MA,B22007_039EA,B22007_040EA,B22007_040MA,B22007_041EA,B22007_041MA,B22007_042MA,B22007_042EA,B22007_043MA,B22007_043EA,state
0400000US13,2525783,17938,339090,12330,109978,6988,20895,2788,37587,3504,37413,3793,28470,3190,8943,1489,14083,2122,10691,1831,3392,887,229112,9590,32686,3672,6427,1256,17959,2550,5494,1387,2806,1050,196426,8746,45332,3956,111099,6243,31847,3606,8148,1709,2186693,16735,1678777,17592,236060,6290,425158,10315,826265,13617,755220,13622,71045,4662,191294,7017,172066,6648,19228,2500,507916,9910,145105,7269,12647,2018,73589,4790,47996,4383,10873,1733,362811,8611,38583,4018,198357,7010,101683,5806,24188,2916,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,320336,5022,35913,2871,14818,1975,1337,514,4032,974,5223,1254,3938,1113,1285,603,4226,1190,2911,987,1315,522,21095,2515,5674,1194,1059,439,2967,855,1019,536,629,502,15421,2401,3753,1120,7506,1582,2507,1008,1655,615,284423,4800,218555,5083,31374,2265,52213,3273,98560,4027,87709,3974,10851,1311,36408,2557,30420,2468,5988,1040,65868,3265,22847,1938,2123,791,10429,1597,7124,1331,3171,904,43021,2820,5101,1171,18417,1921,12201,1320,7302,1442,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,419774,7037,40264,3375,20665,2626,2400,761,7012,1378,6608,1454,5450,1308,1158,522,4645,1265,3741,1150,904,476,19599,2406,3454,869,563,370,2298,723,465,302,128,160,16145,2142,3458,1124,9820,1550,2205,876,662,368,379510,6906,317760,6541,52279,3185,76849,4610,153163,5430,142022,5391,11141,1800,35469,3288,32841,3056,2628,646,61750,4741,23479,2810,1665,837,12133,1978,7723,1435,1958,839,38271,3202,4182,926,20772,2943,10998,1948,2319,863,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3083543,17333,413321,11329,147783,6542,20299,2361,51964,3519,51124,3706,37899,3044,13225,1778,24396,2489,18382,2031,6014,1311,265538,9779,50926,4319,8520,1475,29694,3189,9268,1649,3444,1169,214612,8473,46325,3755,119984,6920,37782,3398,10521,1669,2670222,18843,2129494,17174,294793,5072,497559,9568,1030976,13815,942856,14334,88120,3901,306166,8159,273743,7515,32423,2718,540728,10721,172109,6447,13491,1767,86245,4816,55977,4166,16396,2061,368619,9327,32258,2988,190608,6304,112116,4894,33637,3266,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1660102,12057,157436,7469,51016,4308,9043,1543,18870,2613,17233,1929,13072,1780,4161,958,5870,1250,5089,1149,781,416,106420,5297,17201,2162,3745,1007,10445,1628,2387,733,624,452,89219,4619,22865,2587,52878,3718,10778,1589,2698,792,1502666,13751,1181757,12455,180988,4891,270497,6790,586197,9215,547336,9415,38861,2715,144075,4857,132460,4472,11615,1664,320909,7929,108782,5174,9894,1666,64305,3761,29018,2933,5565,983,212127,6382,23882,2727,117033,5491,60255,3594,10957,1700,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,794614,8064,75634,4395,27706,2161,3844,753,9517,1276,10721,1534,8924,1301,1797,589,3624,756,2729,576,895,440,47928,3548,10405,1636,1643,567,5564,1144,2495,947,703,547,37523,3022,5472,1288,23448,2643,7655,1278,948,420,718980,8010,606803,7852,86297,2701,119225,4340,333433,6308,318082,6336,15351,1726,67848,3285,64792,3063,3056,819,112177,5262,41739,3127,2526,675,23802,2588,13644,1973,1767,537,70438,4095,6107,1096,39646,3069,20415,2263,4270,1031,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,733649,7787,56128,3303,21017,2393,3406,935,6865,1347,7373,1307,6167,1251,1206,493,3373,1194,3027,1194,346,231,35111,2495,6717,1292,1546,637,4028,1079,1007,530,136,123,28394,2414,5472,1078,17763,2301,4233,988,926,412,677521,8051,551376,7804,71478,3118,123066,4677,289838,6309,271563,6097,18275,1935,66994,3525,62294,3463,4700,976,126145,5163,43270,2935,1815,605,25194,2463,12576,1844,3685,986,82875,4280,8734,1500,47052,3273,22489,2473,4600,1028,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1129828,12032,160028,5758,65821,4168,18179,2277,23210,2515,18634,2540,14422,2063,4212,1152,5798,1134,4646,954,1152,433,94207,3978,17826,2343,6627,1357,8997,1835,1745,666,457,363,76381,3460,22598,2050,43404,2877,8088,1330,2291,860,969800,12665,771732,11006,135318,4355,188063,6257,362885,8248,336802,8493,26083,2130,85466,4396,78455,4124,7011,1233,198068,7074,63698,3914,6498,1187,36310,3072,18512,2000,2378,612,134370,5563,16666,2042,75508,4236,34472,2616,7724,1279,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1107245,13193,196754,6048,63158,4251,13028,2067,23599,3018,19320,2580,14550,2182,4770,1383,7211,1875,5978,1621,1233,696,133596,5190,19493,2806,5286,1242,11457,2141,2246,839,504,317,114103,4848,32626,2757,64403,4536,12802,1778,4272,1080,910491,11873,680853,11015,111572,4676,184663,6808,314832,9023,291379,8748,23453,2146,69786,3719,63035,3564,6751,1142,229638,7981,67846,4516,7147,1370,40580,3949,17021,2796,3098,1054,161792,6181,25561,2900,83528,4796,44225,3815,8478,1571,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,330106,6496,35036,2520,14837,1754,3962,867,5171,1128,4643,982,3499,874,1144,441,1061,366,870,316,191,199,20199,1961,5303,1148,1651,571,3106,914,394,289,152,154,14896,1473,3936,932,8814,1164,1883,705,263,191,295070,5896,249041,5961,42028,2635,53028,3356,125073,4354,117146,4152,7927,1297,28912,2529,26856,2495,2056,577,46029,3684,16173,1949,1351,478,9058,1348,4543,933,1221,525,29856,2753,2405,657,15588,1723,9199,1615,2664,1043,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1469830,12332,155636,5772,49319,3547,5878,1078,15295,2097,17547,2204,13875,1841,3672,998,10599,1723,9113,1680,1486,580,106317,4740,18268,2587,4472,1266,8834,1867,3790,1100,1172,610,88049,4160,17617,2001,48298,3691,16634,2177,5500,1401,1314194,12818,1002978,12546,115188,3857,213720,6431,519537,10104,483685,9975,35852,3044,154533,5717,142818,5582,11715,1478,311216,8899,86431,4783,4638,1234,42933,3447,27451,2555,11409,1814,224785,7278,16862,1797,108424,5177,72849,4864,26650,3035,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1652214,13374,179103,7583,58054,4361,14571,1723,17121,2691,16528,2367,12705,1997,3823,1082,9834,1855,8018,1533,1816,657,121049,6396,20505,2307,5324,1192,10198,1677,4053,1334,930,516,100544,6170,28773,3191,52400,4140,14788,2619,4583,1080,1473111,12534,1165347,12669,135380,4492,239299,7786,602921,11443,555928,10480,46993,3663,187747,6075,170755,5915,16992,2094,307764,11721,91153,6196,5692,1186,43084,4226,30635,3185,11742,2055,216611,8776,19463,2216,105450,5493,70476,5323,21222,2430,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2518003,14120,322164,7790,111225,4999,19165,1856,43608,3572,34188,2986,25210,2394,8978,1492,14264,1697,10962,1467,3302,774,210939,6044,43780,3134,11814,1693,22474,2262,6954,1303,2538,811,167159,6110,45304,3236,89668,4472,24612,2160,7575,1318,2195839,13398,1745525,13407,306909,5851,412077,7907,799878,10780,732983,10793,66895,3329,226661,6939,204393,6423,22268,2219,450314,8939,145778,5325,13735,1384,80771,3985,42618,3425,8654,1350,304536,7038,30688,2647,162837,5890,89126,4446,21885,2173,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1388742,11141,98530,5033,38715,2923,5302,1118,12235,1899,14987,2079,12315,1859,2672,853,6191,1185,5186,1114,1005,368,59815,4171,10944,1493,1842,740,6447,1332,2039,605,616,400,48871,3725,9724,1387,28557,2675,8780,1649,1810,673,1290212,11045,1067932,9471,141670,3512,203607,5836,572800,8880,545527,9417,27273,1993,149855,5018,139845,4707,10010,1347,222280,6986,78372,4315,3159,634,44160,3185,25203,2248,5850,1066,143908,5560,8996,1240,78830,4663,44805,3042,11277,1646,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,117619,6196,31317,3279,5372,1068,10916,1804,11666,2282,8312,1793,3354,1315,3363,947,2469,862,894,491,86302,5324,12786,2467,4390,1332,6189,1514,1829,931,378,361,73516,4371,22558,2469,39860,3252,9188,1561,1910,779,598832,10012,451367,10041,74763,3596,122898,5636,213940,7914,196675,7507,17265,2201,39766,3073,36784,2937,2982,766,147465,6201,42095,2972,6560,1198,23030,2475,10852,1556,1653,665,105370,5553,17889,2091,57530,4444,25187,2847,4764,937,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,172245,5539,61218,3495,9706,1409,23489,2804,22375,2163,17886,1852,4489,982,5648,1184,4974,1125,674,360,111027,4883,20493,2931,5002,1114,10295,1746,4739,1512,457,212,90534,4102,21938,1973,52952,3955,11550,2259,4094,1087,1355015,14877,1077044,12863,181122,4685,243161,6983,521894,10804,492053,10832,29841,2223,130867,4448,121189,4032,9678,1460,277971,7936,89425,4689,7669,1532,50217,4111,27621,2971,3918,1075,188546,6421,19049,2376,102481,5391,55002,3907,12014,1897,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
